OSU_RTS.MDBUS_E3.049_E01 Time [SNAP],OSU_RTS.MDBUS_E3.049_E01 Value [SNAP],OSU_RTS.MDBUS_E3.049_E01 Status [SNAP],OSU_RTS.MDBUS_E3.049_E02 Time [SNAP],OSU_RTS.MDBUS_E3.049_E02 Value [SNAP],OSU_RTS.MDBUS_E3.049_E02 Status [SNAP],OSU_RTS.MDBUS_E3.049_E04 Time [SNAP],OSU_RTS.MDBUS_E3.049_E04 Value [SNAP],OSU_RTS.MDBUS_E3.049_E04 Status [SNAP],OSU_RTS.MDBUS_RT.049S_C Time [SNAP],OSU_RTS.MDBUS_RT.049S_C Value [SNAP],OSU_RTS.MDBUS_RT.049S_C Status [SNAP],OSU_RTS.MDBUS_RT.049S_HF Time [SNAP],OSU_RTS.MDBUS_RT.049S_HF Value [SNAP],OSU_RTS.MDBUS_RT.049S_HF Status [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.049S_I Time [SNAP],OSU_RTS.MDBUS_RT.049S_I Value [SNAP],OSU_RTS.MDBUS_RT.049S_I Status [SNAP],OSU_RTS.MDBUS_RT.049S_P Time [SNAP],OSU_RTS.MDBUS_RT.049S_P Value [SNAP],OSU_RTS.MDBUS_RT.049S_P Status [SNAP],OSU_RTS.MDBUS_RT.049S_T Time [SNAP],OSU_RTS.MDBUS_RT.049S_T Value [SNAP],OSU_RTS.MDBUS_RT.049S_T Status [SNAP],Comments
10/15/18 20:15,152709,OK,10/15/18 20:15,192501,OK,10/15/18 20:15,1927893,OK,10/15/18 20:15,33500.27344,OK,10/15/18 20:15,1089.083862,OK,10/15/18 20:15,40435904,OK,10/15/18 20:15,0.908639709,OK,10/15/18 20:15,175.2947083,OK,10/15/18 20:15,378.7982178,OK,
10/15/18 20:30,152717,OK,10/15/18 20:30,192511,OK,10/15/18 20:30,1927970,OK,10/15/18 20:30,33500.49609,OK,10/15/18 20:30,1048.900146,OK,10/15/18 20:30,40436172,OK,10/15/18 20:30,0.876032043,OK,10/15/18 20:30,172.6009674,OK,10/15/18 20:30,377.1483154,OK,
10/15/18 20:45,152726,OK,10/15/18 20:45,192522,OK,10/15/18 20:45,1928046,OK,10/15/18 20:45,33500.625,OK,10/15/18 20:45,190.6598206,OK,10/15/18 20:45,40436324,OK,10/15/18 20:45,0.159158234,OK,10/15/18 20:45,179.9052429,OK,10/15/18 20:45,380.6955261,OK,
10/15/18 21:00,152735,OK,10/15/18 21:00,192532,OK,10/15/18 21:00,1928122,OK,10/15/18 21:00,33500.80469,OK,10/15/18 21:00,953.0646973,OK,10/15/18 21:00,40436544,OK,10/15/18 21:00,0.795676208,OK,10/15/18 21:00,178.1366425,OK,10/15/18 21:00,379.9778442,OK,
10/15/18 21:15,152743,OK,10/15/18 21:15,192542,OK,10/15/18 21:15,1928196,OK,10/15/18 21:15,33501.00781,OK,10/15/18 21:15,1086.927368,OK,10/15/18 21:15,40436784,OK,10/15/18 21:15,0.907497437,OK,10/15/18 21:15,176.9875031,OK,10/15/18 21:15,379.3724976,OK,
10/15/18 21:30,152752,OK,10/15/18 21:30,192552,OK,10/15/18 21:30,1928270,OK,10/15/18 21:30,33501.24219,OK,10/15/18 21:30,1196.861328,OK,10/15/18 21:30,40437064,OK,10/15/18 21:30,0.999474792,OK,10/15/18 21:30,174.2003937,OK,10/15/18 21:30,377.3403931,OK,
10/15/18 21:45,152760,OK,10/15/18 21:45,192561,OK,10/15/18 21:45,1928344,OK,10/15/18 21:45,33501.46875,OK,10/15/18 21:45,1074.319702,OK,10/15/18 21:45,40437336,OK,10/15/18 21:45,0.897043762,OK,10/15/18 21:45,175.621048,OK,10/15/18 21:45,378.3127441,OK,
10/15/18 22:00,152769,OK,10/15/18 22:00,192571,OK,10/15/18 22:00,1928419,OK,10/15/18 22:00,33501.64453,OK,10/15/18 22:00,881.2908936,OK,10/15/18 22:00,40437544,OK,10/15/18 22:00,0.736400696,OK,10/15/18 22:00,166.6759186,OK,10/15/18 22:00,375.2800903,OK,
10/15/18 22:15,152777,OK,10/15/18 22:15,192581,OK,10/15/18 22:15,1928493,OK,10/15/18 22:15,33501.83594,OK,10/15/18 22:15,973.0858154,OK,10/15/18 22:15,40437776,OK,10/15/18 22:15,0.812498535,OK,10/15/18 22:15,175.9801636,OK,10/15/18 22:15,378.5278931,OK,
10/15/18 22:30,152786,OK,10/15/18 22:30,192591,OK,10/15/18 22:30,1928567,OK,10/15/18 22:30,33502.03906,OK,10/15/18 22:30,1087.894653,OK,10/15/18 22:30,40438020,OK,10/15/18 22:30,0.907754272,OK,10/15/18 22:30,173.9625397,OK,10/15/18 22:30,378.017395,OK,
10/15/18 22:45,152794,OK,10/15/18 22:45,192601,OK,10/15/18 22:45,1928641,OK,10/15/18 22:45,33502.27734,OK,10/15/18 22:45,1080.956787,OK,10/15/18 22:45,40438308,OK,10/15/18 22:45,0.902584167,OK,10/15/18 22:45,175.628952,OK,10/15/18 22:45,378.3628235,OK,
10/15/18 23:00,152802,OK,10/15/18 23:00,192611,OK,10/15/18 23:00,1928715,OK,10/15/18 23:00,33502.50391,OK,10/15/18 23:00,1036.562256,OK,10/15/18 23:00,40438576,OK,10/15/18 23:00,0.865565857,OK,10/15/18 23:00,174.2671051,OK,10/15/18 23:00,377.5220337,OK,
10/15/18 23:15,152811,OK,10/15/18 23:15,192621,OK,10/15/18 23:15,1928789,OK,10/15/18 23:15,33502.73828,OK,10/15/18 23:15,1401.350098,OK,10/15/18 23:15,40438856,OK,10/15/18 23:15,1.170730347,OK,10/15/18 23:15,169.1760101,OK,10/15/18 23:15,375.6599121,OK,
10/15/18 23:30,152819,OK,10/15/18 23:30,192631,OK,10/15/18 23:30,1928863,OK,10/15/18 23:30,33502.95703,OK,10/15/18 23:30,928.3352051,OK,10/15/18 23:30,40439120,OK,10/15/18 23:30,0.775370728,OK,10/15/18 23:30,172.0809479,OK,10/15/18 23:30,377.2365112,OK,
10/15/18 23:45,152827,OK,10/15/18 23:45,192641,OK,10/15/18 23:45,1928936,OK,10/15/18 23:45,33503.15625,OK,10/15/18 23:45,1004.881104,OK,10/15/18 23:45,40439360,OK,10/15/18 23:45,0.838493408,OK,10/15/18 23:45,173.0945282,OK,10/15/18 23:45,377.7869568,OK,
10/16/18 0:00,152835,OK,10/16/18 0:00,192650,OK,10/16/18 0:00,1929010,OK,10/16/18 0:00,33503.40625,OK,10/16/18 0:00,1211.743408,OK,10/16/18 0:00,40439656,OK,10/16/18 0:00,1.011164612,OK,10/16/18 0:00,173.1106415,OK,10/16/18 0:00,377.6755371,OK,
10/16/18 0:15,152843,OK,10/16/18 0:15,192660,OK,10/16/18 0:15,1929084,OK,10/16/18 0:15,33503.64063,OK,10/16/18 0:15,1133.822144,OK,10/16/18 0:15,40439936,OK,10/16/18 0:15,0.946137939,OK,10/16/18 0:15,174.3404694,OK,10/16/18 0:15,377.9876709,OK,
10/16/18 0:30,152851,OK,10/16/18 0:30,192670,OK,10/16/18 0:30,1929157,OK,10/16/18 0:30,33503.87891,OK,10/16/18 0:30,1294.421021,OK,10/16/18 0:30,40440224,OK,10/16/18 0:30,1.080059082,OK,10/16/18 0:30,174.164444,OK,10/16/18 0:30,378.109375,OK,
10/16/18 0:45,152859,OK,10/16/18 0:45,192680,OK,10/16/18 0:45,1929231,OK,10/16/18 0:45,33504.14063,OK,10/16/18 0:45,1115.858276,OK,10/16/18 0:45,40440540,OK,10/16/18 0:45,0.931736084,OK,10/16/18 0:45,175.4992523,OK,10/16/18 0:45,378.2325134,OK,
10/16/18 1:00,152867,OK,10/16/18 1:00,192690,OK,10/16/18 1:00,1929304,OK,10/16/18 1:00,33504.375,OK,10/16/18 1:00,1005.985657,OK,10/16/18 1:00,40440816,OK,10/16/18 1:00,0.839603455,OK,10/16/18 1:00,173.8292999,OK,10/16/18 1:00,377.543396,OK,
10/16/18 1:15,152876,OK,10/16/18 1:15,192699,OK,10/16/18 1:15,1929378,OK,10/16/18 1:15,33504.60547,OK,10/16/18 1:15,1093.475586,OK,10/16/18 1:15,40441092,OK,10/16/18 1:15,0.912367554,OK,10/16/18 1:15,173.1349945,OK,10/16/18 1:15,377.902771,OK,
10/16/18 1:30,152884,OK,10/16/18 1:30,192709,OK,10/16/18 1:30,1929454,OK,10/16/18 1:30,33504.86719,OK,10/16/18 1:30,1160.441528,OK,10/16/18 1:30,40441408,OK,10/16/18 1:30,0.968299866,OK,10/16/18 1:30,172.8331451,OK,10/16/18 1:30,377.7161255,OK,
10/16/18 1:45,152891,OK,10/16/18 1:45,192719,OK,10/16/18 1:45,1929531,OK,10/16/18 1:45,33505.11719,OK,10/16/18 1:45,1182.700806,OK,10/16/18 1:45,40441704,OK,10/16/18 1:45,0.986852173,OK,10/16/18 1:45,173.2015533,OK,10/16/18 1:45,377.8473511,OK,
10/16/18 2:00,152899,OK,10/16/18 2:00,192729,OK,10/16/18 2:00,1929609,OK,10/16/18 2:00,33505.36328,OK,10/16/18 2:00,1193.826538,OK,10/16/18 2:00,40442000,OK,10/16/18 2:00,0.996776245,OK,10/16/18 2:00,176.5300751,OK,10/16/18 2:00,378.8338013,OK,
10/16/18 2:15,152907,OK,10/16/18 2:15,192738,OK,10/16/18 2:15,1929686,OK,10/16/18 2:15,33505.63281,OK,10/16/18 2:15,1172.735107,OK,10/16/18 2:15,40442328,OK,10/16/18 2:15,0.978636353,OK,10/16/18 2:15,174.2825928,OK,10/16/18 2:15,377.9212036,OK,
10/16/18 2:30,152916,OK,10/16/18 2:30,192748,OK,10/16/18 2:30,1929762,OK,10/16/18 2:30,33505.85938,OK,10/16/18 2:30,1235.155151,OK,10/16/18 2:30,40442596,OK,10/16/18 2:30,1.031255493,OK,10/16/18 2:30,177.0037994,OK,10/16/18 2:30,378.839447,OK,
10/16/18 2:45,152924,OK,10/16/18 2:45,192758,OK,10/16/18 2:45,1929835,OK,10/16/18 2:45,33506.11328,OK,10/16/18 2:45,1161.078125,OK,10/16/18 2:45,40442904,OK,10/16/18 2:45,0.969719543,OK,10/16/18 2:45,172.6336823,OK,10/16/18 2:45,377.3910828,OK,
10/16/18 3:00,152932,OK,10/16/18 3:00,192768,OK,10/16/18 3:00,1929908,OK,10/16/18 3:00,33506.37891,OK,10/16/18 3:00,1081.848389,OK,10/16/18 3:00,40443220,OK,10/16/18 3:00,0.902748962,OK,10/16/18 3:00,174.8263092,OK,10/16/18 3:00,378.1478271,OK,
10/16/18 3:15,152940,OK,10/16/18 3:15,192777,OK,10/16/18 3:15,1929981,OK,10/16/18 3:15,33506.63281,OK,10/16/18 3:15,1254.029175,OK,10/16/18 3:15,40443520,OK,10/16/18 3:15,1.04705542,OK,10/16/18 3:15,176.3011932,OK,10/16/18 3:15,378.8816223,OK,
10/16/18 3:30,152948,OK,10/16/18 3:30,192787,OK,10/16/18 3:30,1930054,OK,10/16/18 3:30,33506.90234,OK,10/16/18 3:30,1315.939697,OK,10/16/18 3:30,40443848,OK,10/16/18 3:30,1.098040405,OK,10/16/18 3:30,174.2136078,OK,10/16/18 3:30,378.0760498,OK,
10/16/18 3:45,152956,OK,10/16/18 3:45,192797,OK,10/16/18 3:45,1930127,OK,10/16/18 3:45,33507.15625,OK,10/16/18 3:45,1182.270264,OK,10/16/18 3:45,40444148,OK,10/16/18 3:45,0.986451355,OK,10/16/18 3:45,173.9626312,OK,10/16/18 3:45,378.1164856,OK,
10/16/18 4:00,152964,OK,10/16/18 4:00,192807,OK,10/16/18 4:00,1930199,OK,10/16/18 4:00,33507.40625,OK,10/16/18 4:00,1295.59082,OK,10/16/18 4:00,40444448,OK,10/16/18 4:00,1.082001343,OK,10/16/18 4:00,173.3134918,OK,10/16/18 4:00,377.4302368,OK,
10/16/18 4:15,152972,OK,10/16/18 4:15,192816,OK,10/16/18 4:15,1930272,OK,10/16/18 4:15,33507.6875,OK,10/16/18 4:15,1460.845581,OK,10/16/18 4:15,40444788,OK,10/16/18 4:15,1.218871582,OK,10/16/18 4:15,174.6842499,OK,10/16/18 4:15,378.3131104,OK,
10/16/18 4:30,152980,OK,10/16/18 4:30,192826,OK,10/16/18 4:30,1930344,OK,10/16/18 4:30,33507.94922,OK,10/16/18 4:30,1130.295044,OK,10/16/18 4:30,40445100,OK,10/16/18 4:30,0.943266174,OK,10/16/18 4:30,174.9591522,OK,10/16/18 4:30,377.9890137,OK,
10/16/18 4:45,152987,OK,10/16/18 4:45,192836,OK,10/16/18 4:45,1930417,OK,10/16/18 4:45,33508.19531,OK,10/16/18 4:45,1339.368408,OK,10/16/18 4:45,40445396,OK,10/16/18 4:45,1.11836145,OK,10/16/18 4:45,175.5393677,OK,10/16/18 4:45,378.3363647,OK,
10/16/18 5:00,152995,OK,10/16/18 5:00,192846,OK,10/16/18 5:00,1930489,OK,10/16/18 5:00,33508.47656,OK,10/16/18 5:00,1378.542847,OK,10/16/18 5:00,40445728,OK,10/16/18 5:00,1.151344727,OK,10/16/18 5:00,172.6156464,OK,10/16/18 5:00,377.4643555,OK,
10/16/18 5:15,153003,OK,10/16/18 5:15,192855,OK,10/16/18 5:15,1930562,OK,10/16/18 5:15,33508.73047,OK,10/16/18 5:15,1205.491333,OK,10/16/18 5:15,40446036,OK,10/16/18 5:15,1.005782471,OK,10/16/18 5:15,174.6320953,OK,10/16/18 5:15,378.3666992,OK,
10/16/18 5:30,153011,OK,10/16/18 5:30,192865,OK,10/16/18 5:30,1930634,OK,10/16/18 5:30,33508.98438,OK,10/16/18 5:30,1217.890625,OK,10/16/18 5:30,40446336,OK,10/16/18 5:30,1.016937744,OK,10/16/18 5:30,175.3834381,OK,10/16/18 5:30,378.5090332,OK,
10/16/18 5:45,153019,OK,10/16/18 5:45,192875,OK,10/16/18 5:45,1930706,OK,10/16/18 5:45,33509.27344,OK,10/16/18 5:45,1429.859741,OK,10/16/18 5:45,40446688,OK,10/16/18 5:45,1.193056885,OK,10/16/18 5:45,174.1009979,OK,10/16/18 5:45,378.1124573,OK,
10/16/18 6:00,153027,OK,10/16/18 6:00,192885,OK,10/16/18 6:00,1930782,OK,10/16/18 6:00,33509.53906,OK,10/16/18 6:00,1116.588379,OK,10/16/18 6:00,40447004,OK,10/16/18 6:00,0.93162262,OK,10/16/18 6:00,174.0158539,OK,10/16/18 6:00,378.1824951,OK,
10/16/18 6:15,153035,OK,10/16/18 6:15,192895,OK,10/16/18 6:15,1930858,OK,10/16/18 6:15,33509.78906,OK,10/16/18 6:15,1192.887085,OK,10/16/18 6:15,40447304,OK,10/16/18 6:15,0.995195007,OK,10/16/18 6:15,173.6845093,OK,10/16/18 6:15,378.2554626,OK,
10/16/18 6:30,153043,OK,10/16/18 6:30,192905,OK,10/16/18 6:30,1930934,OK,10/16/18 6:30,33510.05859,OK,10/16/18 6:30,1349.56543,OK,10/16/18 6:30,40447628,OK,10/16/18 6:30,1.126124756,OK,10/16/18 6:30,174.5273285,OK,10/16/18 6:30,378.1091309,OK,
10/16/18 6:45,153051,OK,10/16/18 6:45,192915,OK,10/16/18 6:45,1931011,OK,10/16/18 6:45,33510.32422,OK,10/16/18 6:45,1226.749878,OK,10/16/18 6:45,40447944,OK,10/16/18 6:45,1.024317627,OK,10/16/18 6:45,175.6783295,OK,10/16/18 6:45,378.5397339,OK,
10/16/18 7:00,153060,OK,10/16/18 7:00,192926,OK,10/16/18 7:00,1931089,OK,10/16/18 7:00,33510.58203,OK,10/16/18 7:00,1331.790649,OK,10/16/18 7:00,40448256,OK,10/16/18 7:00,1.112196899,OK,10/16/18 7:00,173.7076111,OK,10/16/18 7:00,377.4390869,OK,
10/16/18 7:15,153068,OK,10/16/18 7:15,192936,OK,10/16/18 7:15,1931167,OK,10/16/18 7:15,33510.86328,OK,10/16/18 7:15,1408.545166,OK,10/16/18 7:15,40448592,OK,10/16/18 7:15,1.175368042,OK,10/16/18 7:15,173.5887299,OK,10/16/18 7:15,377.8293152,OK,
10/16/18 7:30,153076,OK,10/16/18 7:30,192947,OK,10/16/18 7:30,1931246,OK,10/16/18 7:30,33511.11719,OK,10/16/18 7:30,1243.684692,OK,10/16/18 7:30,40448896,OK,10/16/18 7:30,1.037772461,OK,10/16/18 7:30,173.6951904,OK,10/16/18 7:30,377.9055176,OK,
10/16/18 7:45,153084,OK,10/16/18 7:45,192957,OK,10/16/18 7:45,1931325,OK,10/16/18 7:45,33511.38281,OK,10/16/18 7:45,1320.976563,OK,10/16/18 7:45,40449212,OK,10/16/18 7:45,1.102471069,OK,10/16/18 7:45,174.0070496,OK,10/16/18 7:45,377.6529541,OK,
10/16/18 8:00,153093,OK,10/16/18 8:00,192968,OK,10/16/18 8:00,1931406,OK,10/16/18 8:00,33511.66016,OK,10/16/18 8:00,1250.038086,OK,10/16/18 8:00,40449548,OK,10/16/18 8:00,1.044100342,OK,10/16/18 8:00,171.6851349,OK,10/16/18 8:00,376.9607239,OK,
10/16/18 8:15,153101,OK,10/16/18 8:15,192979,OK,10/16/18 8:15,1931487,OK,10/16/18 8:15,33511.91016,OK,10/16/18 8:15,1106.891602,OK,10/16/18 8:15,40449848,OK,10/16/18 8:15,0.924511536,OK,10/16/18 8:15,172.0057831,OK,10/16/18 8:15,377.2810364,OK,
10/16/18 8:30,153109,OK,10/16/18 8:30,192990,OK,10/16/18 8:30,1931569,OK,10/16/18 8:30,33512.16406,OK,10/16/18 8:30,1275.071289,OK,10/16/18 8:30,40450148,OK,10/16/18 8:30,1.06409021,OK,10/16/18 8:30,173.6781006,OK,10/16/18 8:30,377.6719971,OK,
10/16/18 8:45,153118,OK,10/16/18 8:45,193001,OK,10/16/18 8:45,1931653,OK,10/16/18 8:45,33512.43359,OK,10/16/18 8:45,1293.109497,OK,10/16/18 8:45,40450472,OK,10/16/18 8:45,1.080211426,OK,10/16/18 8:45,170.223114,OK,10/16/18 8:45,376.3163452,OK,
10/16/18 9:00,153127,OK,10/16/18 9:00,193012,OK,10/16/18 9:00,1931736,OK,10/16/18 9:00,33512.66797,OK,10/16/18 9:00,1105.332886,OK,10/16/18 9:00,40450752,OK,10/16/18 9:00,0.922866577,OK,10/16/18 9:00,176.9630585,OK,10/16/18 9:00,378.8805237,OK,
10/16/18 9:15,153137,OK,10/16/18 9:15,193023,OK,10/16/18 9:15,1931817,OK,10/16/18 9:15,33512.89453,OK,10/16/18 9:15,1258.453369,OK,10/16/18 9:15,40451024,OK,10/16/18 9:15,1.050748901,OK,10/16/18 9:15,176.3286285,OK,10/16/18 9:15,378.3588257,OK,
10/16/18 9:30,153147,OK,10/16/18 9:30,193034,OK,10/16/18 9:30,1931900,OK,10/16/18 9:30,33513.12891,OK,10/16/18 9:30,971.6217651,OK,10/16/18 9:30,40451304,OK,10/16/18 9:30,0.810651855,OK,10/16/18 9:30,173.8906708,OK,10/16/18 9:30,378.1915894,OK,
10/16/18 9:45,153157,OK,10/16/18 9:45,193046,OK,10/16/18 9:45,1931981,OK,10/16/18 9:45,33513.33594,OK,10/16/18 9:45,1139.772339,OK,10/16/18 9:45,40451556,OK,10/16/18 9:45,0.951605469,OK,10/16/18 9:45,177.2360077,OK,10/16/18 9:45,378.9074707,OK,
10/16/18 10:00,153167,OK,10/16/18 10:00,193057,OK,10/16/18 10:00,1932064,OK,10/16/18 10:00,33513.57813,OK,10/16/18 10:00,1182.278809,OK,10/16/18 10:00,40451844,OK,10/16/18 10:00,0.987143921,OK,10/16/18 10:00,176.3872833,OK,10/16/18 10:00,378.5325317,OK,
10/16/18 10:15,153177,OK,10/16/18 10:15,193069,OK,10/16/18 10:15,1932147,OK,10/16/18 10:15,33513.78906,OK,10/16/18 10:15,989.9649658,OK,10/16/18 10:15,40452096,OK,10/16/18 10:15,0.82649823,OK,10/16/18 10:15,177.899765,OK,10/16/18 10:15,379.4439087,OK,
10/16/18 10:30,153187,OK,10/16/18 10:30,193080,OK,10/16/18 10:30,1932231,OK,10/16/18 10:30,33514.01953,OK,10/16/18 10:30,1148.629028,OK,10/16/18 10:30,40452372,OK,10/16/18 10:30,0.958313599,OK,10/16/18 10:30,174.9426117,OK,10/16/18 10:30,378.4976196,OK,
10/16/18 10:45,153197,OK,10/16/18 10:45,193091,OK,10/16/18 10:45,1932314,OK,10/16/18 10:45,33514.26563,OK,10/16/18 10:45,1020.489441,OK,10/16/18 10:45,40452668,OK,10/16/18 10:45,0.851989014,OK,10/16/18 10:45,177.7707367,OK,10/16/18 10:45,379.2189331,OK,
10/16/18 11:00,153207,OK,10/16/18 11:00,193103,OK,10/16/18 11:00,1932398,OK,10/16/18 11:00,33514.5,OK,10/16/18 11:00,1169.708618,OK,10/16/18 11:00,40452952,OK,10/16/18 11:00,0.976596619,OK,10/16/18 11:00,177.267807,OK,10/16/18 11:00,379.161499,OK,
10/16/18 11:15,153218,OK,10/16/18 11:15,193114,OK,10/16/18 11:15,1932483,OK,10/16/18 11:15,33514.72656,OK,10/16/18 11:15,1287.099121,OK,10/16/18 11:15,40453220,OK,10/16/18 11:15,1.074743286,OK,10/16/18 11:15,175.2097015,OK,10/16/18 11:15,377.4551392,OK,
10/16/18 11:30,153229,OK,10/16/18 11:30,193126,OK,10/16/18 11:30,1932567,OK,10/16/18 11:30,33514.92969,OK,10/16/18 11:30,866.8268433,OK,10/16/18 11:30,40453464,OK,10/16/18 11:30,0.723671387,OK,10/16/18 11:30,178.4198761,OK,10/16/18 11:30,379.5938416,OK,
10/16/18 11:45,153239,OK,10/16/18 11:45,193138,OK,10/16/18 11:45,1932653,OK,10/16/18 11:45,33515.14844,OK,10/16/18 11:45,1085.150635,OK,10/16/18 11:45,40453724,OK,10/16/18 11:45,0.905862366,OK,10/16/18 11:45,179.8225403,OK,10/16/18 11:45,380.1721191,OK,
10/16/18 12:00,153250,OK,10/16/18 12:00,193150,OK,10/16/18 12:00,1932738,OK,10/16/18 12:00,33515.35938,OK,10/16/18 12:00,802.8224487,OK,10/16/18 12:00,40453976,OK,10/16/18 12:00,0.670227356,OK,10/16/18 12:00,178.639328,OK,10/16/18 12:00,379.8964233,OK,
10/16/18 12:15,153260,OK,10/16/18 12:15,193161,OK,10/16/18 12:15,1932824,OK,10/16/18 12:15,33515.56641,OK,10/16/18 12:15,1030.125977,OK,10/16/18 12:15,40454224,OK,10/16/18 12:15,0.859937805,OK,10/16/18 12:15,179.662674,OK,10/16/18 12:15,380.1495972,OK,
10/16/18 12:30,153270,OK,10/16/18 12:30,193173,OK,10/16/18 12:30,1932908,OK,10/16/18 12:30,33515.77344,OK,10/16/18 12:30,826.6531372,OK,10/16/18 12:30,40454472,OK,10/16/18 12:30,0.689773315,OK,10/16/18 12:30,187.3119659,OK,10/16/18 12:30,383.5366821,OK,
10/16/18 12:45,153280,OK,10/16/18 12:45,193184,OK,10/16/18 12:45,1932969,OK,10/16/18 12:45,33515.875,OK,10/16/18 12:45,333.6529846,OK,10/16/18 12:45,40454596,OK,10/16/18 12:45,0.278104614,OK,10/16/18 12:45,182.7978668,OK,10/16/18 12:45,382.5856628,OK,
10/16/18 13:00,153290,OK,10/16/18 13:00,193195,OK,10/16/18 13:00,1933031,OK,10/16/18 13:00,33515.99219,OK,10/16/18 13:00,562.4725342,OK,10/16/18 13:00,40454736,OK,10/16/18 13:00,0.469014923,OK,10/16/18 13:00,185.0990448,OK,10/16/18 13:00,382.4915771,OK,
10/16/18 13:15,153300,OK,10/16/18 13:15,193206,OK,10/16/18 13:15,1933093,OK,10/16/18 13:15,33516.0625,OK,10/16/18 13:15,250.1546936,OK,10/16/18 13:15,40454820,OK,10/16/18 13:15,0.208578232,OK,10/16/18 13:15,183.8911591,OK,10/16/18 13:15,382.2467957,OK,
10/16/18 13:30,153310,OK,10/16/18 13:30,193217,OK,10/16/18 13:30,1933156,OK,10/16/18 13:30,33516.17969,OK,10/16/18 13:30,591.1724854,OK,10/16/18 13:30,40454960,OK,10/16/18 13:30,0.493337738,OK,10/16/18 13:30,185.4890289,OK,10/16/18 13:30,383.2390137,OK,
10/16/18 13:45,153320,OK,10/16/18 13:45,193228,OK,10/16/18 13:45,1933221,OK,10/16/18 13:45,33516.25391,OK,10/16/18 13:45,348.0830994,OK,10/16/18 13:45,40455052,OK,10/16/18 13:45,0.290536835,OK,10/16/18 13:45,181.9452362,OK,10/16/18 13:45,380.8511353,OK,
10/16/18 14:00,153331,OK,10/16/18 14:00,193239,OK,10/16/18 14:00,1933284,OK,10/16/18 14:00,33516.35156,OK,10/16/18 14:00,584.59729,OK,10/16/18 14:00,40455168,OK,10/16/18 14:00,0.487754333,OK,10/16/18 14:00,175.1713715,OK,10/16/18 14:00,378.4824829,OK,
10/16/18 14:15,153341,OK,10/16/18 14:15,193250,OK,10/16/18 14:15,1933353,OK,10/16/18 14:15,33516.4375,OK,10/16/18 14:15,203.5538788,OK,10/16/18 14:15,40455268,OK,10/16/18 14:15,0.169950821,OK,10/16/18 14:15,177.0306549,OK,10/16/18 14:15,379.2425537,OK,
10/16/18 14:30,153352,OK,10/16/18 14:30,193261,OK,10/16/18 14:30,1933430,OK,10/16/18 14:30,33516.5,OK,10/16/18 14:30,524.9562378,OK,10/16/18 14:30,40455344,OK,10/16/18 14:30,0.438185608,OK,10/16/18 14:30,181.2800446,OK,10/16/18 14:30,380.9898682,OK,
10/16/18 14:45,153363,OK,10/16/18 14:45,193272,OK,10/16/18 14:45,1933507,OK,10/16/18 14:45,33516.61328,OK,10/16/18 14:45,392.4136353,OK,10/16/18 14:45,40455480,OK,10/16/18 14:45,0.327224091,OK,10/16/18 14:45,183.1646881,OK,10/16/18 14:45,381.8582764,OK,
10/16/18 15:00,153374,OK,10/16/18 15:00,193283,OK,10/16/18 15:00,1933585,OK,10/16/18 15:00,33516.67969,OK,10/16/18 15:00,434.8069153,OK,10/16/18 15:00,40455560,OK,10/16/18 15:00,0.362898895,OK,10/16/18 15:00,183.0812836,OK,10/16/18 15:00,381.6110229,OK,
10/16/18 15:15,153385,OK,10/16/18 15:15,193295,OK,10/16/18 15:15,1933676,OK,10/16/18 15:15,33516.76953,OK,10/16/18 15:15,469.5205688,OK,10/16/18 15:15,40455664,OK,10/16/18 15:15,0.39192337,OK,10/16/18 15:15,180.7971191,OK,10/16/18 15:15,380.9034729,OK,
10/16/18 15:30,153396,OK,10/16/18 15:30,193306,OK,10/16/18 15:30,1933767,OK,10/16/18 15:30,33516.84375,OK,10/16/18 15:30,385.9356384,OK,10/16/18 15:30,40455760,OK,10/16/18 15:30,0.322196136,OK,10/16/18 15:30,178.5204926,OK,10/16/18 15:30,380.1524658,OK,
10/16/18 15:45,153407,OK,10/16/18 15:45,193317,OK,10/16/18 15:45,1933857,OK,10/16/18 15:45,33516.92969,OK,10/16/18 15:45,331.6890869,OK,10/16/18 15:45,40455856,OK,10/16/18 15:45,0.27690683,OK,10/16/18 15:45,178.6470184,OK,10/16/18 15:45,379.8695374,OK,
10/16/18 16:00,153418,OK,10/16/18 16:00,193328,OK,10/16/18 16:00,1933947,OK,10/16/18 16:00,33517.01172,OK,10/16/18 16:00,470.5532227,OK,10/16/18 16:00,40455960,OK,10/16/18 16:00,0.392738373,OK,10/16/18 16:00,182.9042206,OK,10/16/18 16:00,381.1465454,OK,
10/16/18 16:15,153429,OK,10/16/18 16:15,193339,OK,10/16/18 16:15,1934037,OK,10/16/18 16:15,33517.08984,OK,10/16/18 16:15,376.2820435,OK,10/16/18 16:15,40456052,OK,10/16/18 16:15,0.314083405,OK,10/16/18 16:15,181.430191,OK,10/16/18 16:15,380.890686,OK,
