OSU_RTS.MDBUS_C1.070_CDT Time [SNAP],OSU_RTS.MDBUS_C1.070_CDT Value [SNAP],OSU_RTS.MDBUS_C1.070_CDT Status [SNAP],OSU_RTS.MDBUS_C1.070_CHF Time [SNAP],OSU_RTS.MDBUS_C1.070_CHF Value [SNAP],OSU_RTS.MDBUS_C1.070_CHF Status [SNAP],OSU_RTS.MDBUS_C1.070_CHT Time [SNAP],OSU_RTS.MDBUS_C1.070_CHT Value [SNAP],OSU_RTS.MDBUS_C1.070_CHT Status [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CVF Time [SNAP],OSU_RTS.MDBUS_C1.070_CVF Value [SNAP],OSU_RTS.MDBUS_C1.070_CVF Status [SNAP],OSU_RTS.MDBUS_C1.070_HF Time [SNAP],OSU_RTS.MDBUS_C1.070_HF Value [SNAP],OSU_RTS.MDBUS_C1.070_HF Status [SNAP],OSU_RTS.MDBUS_C1.070_HGT Time [SNAP],OSU_RTS.MDBUS_C1.070_HGT Value [SNAP],OSU_RTS.MDBUS_C1.070_HGT Status [SNAP],OSU_RTS.MDBUS_CC.070_MHT Time [SNAP],OSU_RTS.MDBUS_CC.070_MHT Value [SNAP],OSU_RTS.MDBUS_CC.070_MHT Status [SNAP],OSU_RTS.MDBUS_CC.070_PHT Time [SNAP],OSU_RTS.MDBUS_CC.070_PHT Value [SNAP],OSU_RTS.MDBUS_CC.070_PHT Status [SNAP],OSU_RTS.MDBUS_E1.070E1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_I Time [SNAP],OSU_RTS.MDBUS_E1.070E2_I Value [SNAP],OSU_RTS.MDBUS_E1.070E2_I Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Status [SNAP],OSU_RTS.MDBUS_G1.070_GBV Time [SNAP],OSU_RTS.MDBUS_G1.070_GBV Value [SNAP],OSU_RTS.MDBUS_G1.070_GBV Status [SNAP],OSU_RTS.MDBUS_G1.070_GCV Time [SNAP],OSU_RTS.MDBUS_G1.070_GCV Value [SNAP],OSU_RTS.MDBUS_G1.070_GCV Status [SNAP],OSU_RTS.MDBUS_G1.070_GUV Time [SNAP],OSU_RTS.MDBUS_G1.070_GUV Value [SNAP],OSU_RTS.MDBUS_G1.070_GUV Status [SNAP],OSU_RTS.MDBUS_RT.070_TEST Time [SNAP],OSU_RTS.MDBUS_RT.070_TEST Value [SNAP],OSU_RTS.MDBUS_RT.070_TEST Status [SNAP],OSU_RTS.MDBUS_RT.070S_1 Time [SNAP],OSU_RTS.MDBUS_RT.070S_1 Value [SNAP],OSU_RTS.MDBUS_RT.070S_1 Status [SNAP],OSU_RTS.MDBUS_RT.070S_2 Time [SNAP],OSU_RTS.MDBUS_RT.070S_2 Value [SNAP],OSU_RTS.MDBUS_RT.070S_2 Status [SNAP],OSU_RTS.MDBUS_RT.070S_C Time [SNAP],OSU_RTS.MDBUS_RT.070S_C Value [SNAP],OSU_RTS.MDBUS_RT.070S_C Status [SNAP],OSU_RTS.MDBUS_RT.070S_CB Time [SNAP],OSU_RTS.MDBUS_RT.070S_CB Value [SNAP],OSU_RTS.MDBUS_RT.070S_CB Status [SNAP],OSU_RTS.MDBUS_RT.070S_HF Time [SNAP],OSU_RTS.MDBUS_RT.070S_HF Value [SNAP],OSU_RTS.MDBUS_RT.070S_HF Status [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.070S_I Time [SNAP],OSU_RTS.MDBUS_RT.070S_I Value [SNAP],OSU_RTS.MDBUS_RT.070S_I Status [SNAP],OSU_RTS.MDBUS_RT.070S_P Time [SNAP],OSU_RTS.MDBUS_RT.070S_P Value [SNAP],OSU_RTS.MDBUS_RT.070S_P Status [SNAP],OSU_RTS.MDBUS_RT.070S_T Time [SNAP],OSU_RTS.MDBUS_RT.070S_T Value [SNAP],OSU_RTS.MDBUS_RT.070S_T Status [SNAP],Comments
10/15/18 2:30,13.18725681,OK,10/15/18 2:30,210.2018585,OK,10/15/18 2:30,36298008,OK,10/15/18 2:30,54.26769257,OK,10/15/18 2:30,41.08043671,OK,10/15/18 2:30,381.7715759,OK,10/15/18 2:30,2522.422302,OK,10/15/18 2:30,435576096,OK,,,,,,,10/15/18 2:30,64539761,OK,10/15/18 2:30,52337,OK,10/15/18 2:30,984,OK,10/15/18 2:30,698,OK,10/15/18 2:30,14.6,OK,10/15/18 2:30,15.2,OK,10/15/18 2:30,12.4,OK,10/15/18 2:30,4.4,OK,10/15/18 2:30,3.7,OK,10/15/18 2:30,3.9,OK,10/15/18 2:30,10815149,OK,10/15/18 2:30,1709,OK,10/15/18 2:30,165,OK,10/15/18 2:30,196,OK,10/15/18 2:30,7.5,OK,10/15/18 2:30,7.4,OK,10/15/18 2:30,0,OK,10/15/18 2:30,2.8,OK,10/15/18 2:30,2.5,OK,10/15/18 2:30,2.9,OK,10/15/18 2:30,4.890000343,OK,10/15/18 2:30,32,OK,10/15/18 2:30,33,OK,,,,,,,,,,10/15/18 2:30,3413820.75,OK,,,,10/15/18 2:30,2890.996338,OK,10/15/18 2:30,4208038,OK,10/15/18 2:30,1253.948364,OK,10/15/18 2:30,2.305514404,OK,10/15/18 2:30,187.269516,OK,10/15/18 2:30,473.9189148,OK,
10/15/18 2:45,13.15357971,OK,10/15/18 2:45,199.4191132,OK,10/15/18 2:45,36298064,OK,10/15/18 2:45,54.21663666,OK,10/15/18 2:45,41.06305695,OK,10/15/18 2:45,362.7406311,OK,10/15/18 2:45,2394.19812,OK,10/15/18 2:45,435576768,OK,,,,,,,10/15/18 2:45,64539936,OK,10/15/18 2:45,52512,OK,10/15/18 2:45,984,OK,10/15/18 2:45,697,OK,10/15/18 2:45,14,OK,10/15/18 2:45,14.9,OK,10/15/18 2:45,12,OK,10/15/18 2:45,3.5,OK,10/15/18 2:45,4.2,OK,10/15/18 2:45,3.7,OK,10/15/18 2:45,10815198,OK,10/15/18 2:45,1758,OK,10/15/18 2:45,165,OK,10/15/18 2:45,193,OK,10/15/18 2:45,5.3,OK,10/15/18 2:45,6.8,OK,10/15/18 2:45,0,OK,10/15/18 2:45,2.9,OK,10/15/18 2:45,2.5,OK,10/15/18 2:45,2.9,OK,10/15/18 2:45,4.880000114,OK,10/15/18 2:45,32,OK,10/15/18 2:45,33,OK,,,,,,,,,,10/15/18 2:45,3414404.5,OK,,,,10/15/18 2:45,2865.349609,OK,10/15/18 2:45,4208770,OK,10/15/18 2:45,1253.870239,OK,10/15/18 2:45,2.285203857,OK,10/15/18 2:45,187.3054657,OK,10/15/18 2:45,473.7893372,OK,
10/15/18 3:00,13.1218977,OK,10/15/18 3:00,239.8698578,OK,10/15/18 3:00,36298116,OK,10/15/18 3:00,54.19471741,OK,10/15/18 3:00,41.07282257,OK,10/15/18 3:00,437.1585388,OK,10/15/18 3:00,2878.438293,OK,10/15/18 3:00,435577392,OK,,,,,,,10/15/18 3:00,64540111,OK,10/15/18 3:00,52687,OK,10/15/18 3:00,984,OK,10/15/18 3:00,702,OK,10/15/18 3:00,14.8,OK,10/15/18 3:00,14.7,OK,10/15/18 3:00,13.4,OK,10/15/18 3:00,3.5,OK,10/15/18 3:00,3.6,OK,10/15/18 3:00,4.1,OK,10/15/18 3:00,10815246,OK,10/15/18 3:00,1806,OK,10/15/18 3:00,165,OK,10/15/18 3:00,195,OK,10/15/18 3:00,5,OK,10/15/18 3:00,7.2,OK,10/15/18 3:00,0,OK,10/15/18 3:00,2.8,OK,10/15/18 3:00,2.5,OK,10/15/18 3:00,2.8,OK,10/15/18 3:00,4.870000362,OK,10/15/18 3:00,32,OK,10/15/18 3:00,33,OK,,,,,,,,,,10/15/18 3:00,3414971.5,OK,,,,10/15/18 3:00,2911.157471,OK,10/15/18 3:00,4209480.5,OK,10/15/18 3:00,1252.97583,OK,10/15/18 3:00,2.323395508,OK,10/15/18 3:00,188.4228668,OK,10/15/18 3:00,472.4559326,OK,
10/15/18 3:15,11.95717621,OK,10/15/18 3:15,291.8381653,OK,10/15/18 3:15,36298184,OK,10/15/18 3:15,53.34827805,OK,10/15/18 3:15,41.39110184,OK,10/15/18 3:15,583.5957031,OK,10/15/18 3:15,3502.057983,OK,10/15/18 3:15,435578208,OK,,,,,,,10/15/18 3:15,64540287,OK,10/15/18 3:15,52863,OK,10/15/18 3:15,984,OK,10/15/18 3:15,703,OK,10/15/18 3:15,14.9,OK,10/15/18 3:15,15.9,OK,10/15/18 3:15,13.9,OK,10/15/18 3:15,3.7,OK,10/15/18 3:15,4,OK,10/15/18 3:15,4.3,OK,10/15/18 3:15,10815295,OK,10/15/18 3:15,1855,OK,10/15/18 3:15,165,OK,10/15/18 3:15,195,OK,10/15/18 3:15,7.5,OK,10/15/18 3:15,6,OK,10/15/18 3:15,0,OK,10/15/18 3:15,2.6,OK,10/15/18 3:15,2.5,OK,10/15/18 3:15,2.8,OK,10/15/18 3:15,4.890000343,OK,10/15/18 3:15,32,OK,10/15/18 3:15,33,OK,,,,,,,,,,10/15/18 3:15,3415568.25,OK,,,,10/15/18 3:15,3062.128418,OK,10/15/18 3:15,4210229,OK,10/15/18 3:15,1253.756226,OK,10/15/18 3:15,2.442363281,OK,10/15/18 3:15,186.8462982,OK,10/15/18 3:15,473.4914551,OK,
10/15/18 3:30,11.24959278,OK,10/15/18 3:30,336.7702332,OK,10/15/18 3:30,36298264,OK,10/15/18 3:30,52.383358,OK,10/15/18 3:30,41.13376617,OK,10/15/18 3:30,716.7787476,OK,10/15/18 3:30,4041.242798,OK,10/15/18 3:30,435579168,OK,,,,,,,10/15/18 3:30,64540465,OK,10/15/18 3:30,53041,OK,10/15/18 3:30,984,OK,10/15/18 3:30,708,OK,10/15/18 3:30,14.3,OK,10/15/18 3:30,14.6,OK,10/15/18 3:30,12.7,OK,10/15/18 3:30,4.3,OK,10/15/18 3:30,3.7,OK,10/15/18 3:30,3.9,OK,10/15/18 3:30,10815344,OK,10/15/18 3:30,1904,OK,10/15/18 3:30,165,OK,10/15/18 3:30,194,OK,10/15/18 3:30,8,OK,10/15/18 3:30,6.5,OK,10/15/18 3:30,0,OK,10/15/18 3:30,2.7,OK,10/15/18 3:30,2.5,OK,10/15/18 3:30,2.8,OK,10/15/18 3:30,4.890000343,OK,10/15/18 3:30,32,OK,10/15/18 3:30,33,OK,,,,,,,,,,10/15/18 3:30,3416173.75,OK,,,,10/15/18 3:30,2959.616699,OK,10/15/18 3:30,4210987.5,OK,10/15/18 3:30,1253.785645,OK,10/15/18 3:30,2.360541016,OK,10/15/18 3:30,188.3288116,OK,10/15/18 3:30,473.8613892,OK,
10/15/18 3:45,10.73082924,OK,10/15/18 3:45,339.6454163,OK,10/15/18 3:45,36298348,OK,10/15/18 3:45,52.11898804,OK,10/15/18 3:45,41.38816071,OK,10/15/18 3:45,755.3673096,OK,10/15/18 3:45,4068.457031,OK,10/15/18 3:45,435580176,OK,,,,,,,10/15/18 3:45,64540638,OK,10/15/18 3:45,53214,OK,10/15/18 3:45,984,OK,10/15/18 3:45,701,OK,10/15/18 3:45,14,OK,10/15/18 3:45,15.6,OK,10/15/18 3:45,12.2,OK,10/15/18 3:45,4.1,OK,10/15/18 3:45,3.5,OK,10/15/18 3:45,3.4,OK,10/15/18 3:45,10815392,OK,10/15/18 3:45,1952,OK,10/15/18 3:45,165,OK,10/15/18 3:45,195,OK,10/15/18 3:45,7.2,OK,10/15/18 3:45,6.2,OK,10/15/18 3:45,0,OK,10/15/18 3:45,2.7,OK,10/15/18 3:45,2.4,OK,10/15/18 3:45,2.7,OK,10/15/18 3:45,4.880000114,OK,10/15/18 3:45,32,OK,10/15/18 3:45,33,OK,,,,,,,,,,10/15/18 3:45,3416825,OK,,,,10/15/18 3:45,3115.709473,OK,10/15/18 3:45,4211805,OK,10/15/18 3:45,1255.093018,OK,10/15/18 3:45,2.482453125,OK,10/15/18 3:45,188.3578491,OK,10/15/18 3:45,476.1559448,OK,
10/15/18 4:00,11.08249092,OK,10/15/18 4:00,350.2322998,OK,10/15/18 4:00,36298436,OK,10/15/18 4:00,52.24659348,OK,10/15/18 4:00,41.16410065,OK,10/15/18 4:00,755.5327148,OK,10/15/18 4:00,4202.787598,OK,10/15/18 4:00,435581232,OK,,,,,,,10/15/18 4:00,64540812,OK,10/15/18 4:00,53388,OK,10/15/18 4:00,984,OK,10/15/18 4:00,694,OK,10/15/18 4:00,14.1,OK,10/15/18 4:00,14.4,OK,10/15/18 4:00,12.7,OK,10/15/18 4:00,4.2,OK,10/15/18 4:00,3.7,OK,10/15/18 4:00,4.1,OK,10/15/18 4:00,10815441,OK,10/15/18 4:00,2001,OK,10/15/18 4:00,165,OK,10/15/18 4:00,194,OK,10/15/18 4:00,7.9,OK,10/15/18 4:00,6.5,OK,10/15/18 4:00,0,OK,10/15/18 4:00,2.6,OK,10/15/18 4:00,2.4,OK,10/15/18 4:00,2.7,OK,10/15/18 4:00,4.870000362,OK,10/15/18 4:00,32,OK,10/15/18 4:00,33,OK,,,,,,,,,,10/15/18 4:00,3417485.5,OK,,,,10/15/18 4:00,3535.560791,OK,10/15/18 4:00,4212634.5,OK,10/15/18 4:00,1256.01001,OK,10/15/18 4:00,2.814914063,OK,10/15/18 4:00,187.4081116,OK,10/15/18 4:00,477.5673218,OK,
10/15/18 4:15,10.56347179,OK,10/15/18 4:15,300.4503784,OK,10/15/18 4:15,36298512,OK,10/15/18 4:15,51.5399704,OK,10/15/18 4:15,40.97650146,OK,10/15/18 4:15,679.9250488,OK,10/15/18 4:15,3605.404541,OK,10/15/18 4:15,435582144,OK,,,,,,,10/15/18 4:15,64540983,OK,10/15/18 4:15,53559,OK,10/15/18 4:15,984,OK,10/15/18 4:15,690,OK,10/15/18 4:15,14.4,OK,10/15/18 4:15,14.3,OK,10/15/18 4:15,12.4,OK,10/15/18 4:15,4.2,OK,10/15/18 4:15,3.6,OK,10/15/18 4:15,3.9,OK,10/15/18 4:15,10815489,OK,10/15/18 4:15,2049,OK,10/15/18 4:15,165,OK,10/15/18 4:15,193,OK,10/15/18 4:15,7.8,OK,10/15/18 4:15,6.3,OK,10/15/18 4:15,0,OK,10/15/18 4:15,2.6,OK,10/15/18 4:15,2.5,OK,10/15/18 4:15,2.7,OK,10/15/18 4:15,4.860000134,OK,10/15/18 4:15,32,OK,10/15/18 4:15,33,OK,,,,,,,,,,10/15/18 4:15,3418169.25,OK,,,,10/15/18 4:15,3160.434326,OK,10/15/18 4:15,4213493.5,OK,10/15/18 4:15,1257.135132,OK,10/15/18 4:15,2.51399707,OK,10/15/18 4:15,186.3703461,OK,10/15/18 4:15,479.3298645,OK,
10/15/18 4:30,11.63296509,OK,10/15/18 4:30,290.1164856,OK,10/15/18 4:30,36298588,OK,10/15/18 4:30,52.67730713,OK,10/15/18 4:30,41.04434204,OK,10/15/18 4:30,596.395813,OK,10/15/18 4:30,3481.397827,OK,10/15/18 4:30,435583056,OK,,,,,,,10/15/18 4:30,64541153,OK,10/15/18 4:30,53729,OK,10/15/18 4:30,984,OK,10/15/18 4:30,682,OK,10/15/18 4:30,14.9,OK,10/15/18 4:30,15.4,OK,10/15/18 4:30,13,OK,10/15/18 4:30,4.2,OK,10/15/18 4:30,3.5,OK,10/15/18 4:30,3.8,OK,10/15/18 4:30,10815538,OK,10/15/18 4:30,2098,OK,10/15/18 4:30,165,OK,10/15/18 4:30,193,OK,10/15/18 4:30,7.1,OK,10/15/18 4:30,7.4,OK,10/15/18 4:30,0,OK,10/15/18 4:30,2.6,OK,10/15/18 4:30,2.6,OK,10/15/18 4:30,2.8,OK,10/15/18 4:30,4.870000362,OK,10/15/18 4:30,32,OK,10/15/18 4:30,33,OK,,,,,,,,,,10/15/18 4:30,3418797.5,OK,,,,10/15/18 4:30,2993.852783,OK,10/15/18 4:30,4214282.5,OK,10/15/18 4:30,1255.897705,OK,10/15/18 4:30,2.383840332,OK,10/15/18 4:30,188.141983,OK,10/15/18 4:30,477.5219727,OK,
10/15/18 4:45,12.65037918,OK,10/15/18 4:45,287.9130249,OK,10/15/18 4:45,36298660,OK,10/15/18 4:45,53.90609741,OK,10/15/18 4:45,41.25572205,OK,10/15/18 4:45,543.8878174,OK,10/15/18 4:45,3454.956299,OK,10/15/18 4:45,435583920,OK,,,,,,,10/15/18 4:45,64541323,OK,10/15/18 4:45,53899,OK,10/15/18 4:45,984,OK,10/15/18 4:45,680,OK,10/15/18 4:45,13.9,OK,10/15/18 4:45,14.5,OK,10/15/18 4:45,13.4,OK,10/15/18 4:45,3.3,OK,10/15/18 4:45,3.9,OK,10/15/18 4:45,3.7,OK,10/15/18 4:45,10815586,OK,10/15/18 4:45,2146,OK,10/15/18 4:45,165,OK,10/15/18 4:45,193,OK,10/15/18 4:45,8.2,OK,10/15/18 4:45,6.1,OK,10/15/18 4:45,4.2,OK,10/15/18 4:45,2.7,OK,10/15/18 4:45,2.6,OK,10/15/18 4:45,2.9,OK,10/15/18 4:45,4.890000343,OK,10/15/18 4:45,32,OK,10/15/18 4:45,33,OK,,,,,,,,,,10/15/18 4:45,3419470,OK,,,,10/15/18 4:45,3706.095703,OK,10/15/18 4:45,4215127.5,OK,10/15/18 4:45,1256.61084,OK,10/15/18 4:45,2.949254395,OK,10/15/18 4:45,187.4384918,OK,10/15/18 4:45,478.6462402,OK,
10/15/18 5:00,13.58849525,OK,10/15/18 5:00,293.9035034,OK,10/15/18 5:00,36298732,OK,10/15/18 5:00,54.73190308,OK,10/15/18 5:00,41.14340973,OK,10/15/18 5:00,517.3010254,OK,10/15/18 5:00,3526.842041,OK,10/15/18 5:00,435584784,OK,,,,,,,10/15/18 5:00,64541492,OK,10/15/18 5:00,54068,OK,10/15/18 5:00,984,OK,10/15/18 5:00,676,OK,10/15/18 5:00,14.8,OK,10/15/18 5:00,15.6,OK,10/15/18 5:00,13.2,OK,10/15/18 5:00,4.3,OK,10/15/18 5:00,3.6,OK,10/15/18 5:00,3.8,OK,10/15/18 5:00,10815635,OK,10/15/18 5:00,2195,OK,10/15/18 5:00,165,OK,10/15/18 5:00,195,OK,10/15/18 5:00,5.5,OK,10/15/18 5:00,7,OK,10/15/18 5:00,0,OK,10/15/18 5:00,2.7,OK,10/15/18 5:00,2.5,OK,10/15/18 5:00,2.7,OK,10/15/18 5:00,4.880000114,OK,10/15/18 5:00,32,OK,10/15/18 5:00,33,OK,,,,,,,,,,10/15/18 5:00,3420106.75,OK,,,,10/15/18 5:00,2981.729492,OK,10/15/18 5:00,4215927.5,OK,10/15/18 5:00,1256.115967,OK,10/15/18 5:00,2.373759521,OK,10/15/18 5:00,187.6181793,OK,10/15/18 5:00,477.805481,OK,
10/15/18 5:15,14.28778458,OK,10/15/18 5:15,319.36026,OK,10/15/18 5:15,36298808,OK,10/15/18 5:15,55.56542969,OK,10/15/18 5:15,41.2776413,OK,10/15/18 5:15,534.6846313,OK,10/15/18 5:15,3832.32312,OK,10/15/18 5:15,435585696,OK,,,,,,,10/15/18 5:15,64541673,OK,10/15/18 5:15,54249,OK,10/15/18 5:15,984,OK,10/15/18 5:15,677,OK,10/15/18 5:15,15.8,OK,10/15/18 5:15,16.7,OK,10/15/18 5:15,14.7,OK,10/15/18 5:15,3.9,OK,10/15/18 5:15,4.2,OK,10/15/18 5:15,4.5,OK,10/15/18 5:15,10815684,OK,10/15/18 5:15,2244,OK,10/15/18 5:15,165,OK,10/15/18 5:15,194,OK,10/15/18 5:15,6.8,OK,10/15/18 5:15,5.3,OK,10/15/18 5:15,0,OK,10/15/18 5:15,2.8,OK,10/15/18 5:15,2.4,OK,10/15/18 5:15,2.7,OK,10/15/18 5:15,4.860000134,OK,10/15/18 5:15,32,OK,10/15/18 5:15,33,OK,,,,,,,,,,10/15/18 5:15,3420735,OK,,,,10/15/18 5:15,2975.970215,OK,10/15/18 5:15,4216716.5,OK,10/15/18 5:15,1255.693848,OK,10/15/18 5:15,2.369980469,OK,10/15/18 5:15,187.4715118,OK,10/15/18 5:15,477.0253601,OK,
10/15/18 5:30,14.15720367,OK,10/15/18 5:30,360.331665,OK,10/15/18 5:30,36298892,OK,10/15/18 5:30,55.11358643,OK,10/15/18 5:30,40.95638275,OK,10/15/18 5:30,608.7714233,OK,10/15/18 5:30,4323.97998,OK,10/15/18 5:30,435586704,OK,,,,,,,10/15/18 5:30,64541863,OK,10/15/18 5:30,54439,OK,10/15/18 5:30,984,OK,10/15/18 5:30,783,OK,10/15/18 5:30,13.5,OK,10/15/18 5:30,13.7,OK,10/15/18 5:30,12.1,OK,10/15/18 5:30,4.1,OK,10/15/18 5:30,3.4,OK,10/15/18 5:30,3.9,OK,10/15/18 5:30,10815732,OK,10/15/18 5:30,2292,OK,10/15/18 5:30,165,OK,10/15/18 5:30,194,OK,10/15/18 5:30,5.3,OK,10/15/18 5:30,7,OK,10/15/18 5:30,0,OK,10/15/18 5:30,2.7,OK,10/15/18 5:30,2.4,OK,10/15/18 5:30,2.6,OK,10/15/18 5:30,4.870000362,OK,10/15/18 5:30,32,OK,10/15/18 5:30,33,OK,,,,,,,,,,10/15/18 5:30,3421403.75,OK,,,,10/15/18 5:30,3168.463623,OK,10/15/18 5:30,4217556.5,OK,10/15/18 5:30,1256.234863,OK,10/15/18 5:30,2.522190674,OK,10/15/18 5:30,187.6642303,OK,10/15/18 5:30,478.0147095,OK,
10/15/18 5:45,12.95985699,OK,10/15/18 5:45,344.6483765,OK,10/15/18 5:45,36298984,OK,10/15/18 5:45,53.96159363,OK,10/15/18 5:45,41.00173569,OK,10/15/18 5:45,635.4755859,OK,10/15/18 5:45,4132.809082,OK,10/15/18 5:45,435587808,OK,,,,,,,10/15/18 5:45,64542035,OK,10/15/18 5:45,54611,OK,10/15/18 5:45,984,OK,10/15/18 5:45,707,OK,10/15/18 5:45,14.2,OK,10/15/18 5:45,14.8,OK,10/15/18 5:45,13.3,OK,10/15/18 5:45,3.6,OK,10/15/18 5:45,3.4,OK,10/15/18 5:45,4,OK,10/15/18 5:45,10815780,OK,10/15/18 5:45,2340,OK,10/15/18 5:45,165,OK,10/15/18 5:45,193,OK,10/15/18 5:45,5.7,OK,10/15/18 5:45,6.9,OK,10/15/18 5:45,0,OK,10/15/18 5:45,2.7,OK,10/15/18 5:45,2.5,OK,10/15/18 5:45,2.6,OK,10/15/18 5:45,4.860000134,OK,10/15/18 5:45,32,OK,10/15/18 5:45,33,OK,,,,,,,,,,10/15/18 5:45,3422022,OK,,,,10/15/18 5:45,2939.520752,OK,10/15/18 5:45,4218333,OK,10/15/18 5:45,1255.735962,OK,10/15/18 5:45,2.340875488,OK,10/15/18 5:45,187.696701,OK,10/15/18 5:45,477.1461182,OK,
