OSU_RTS.MDBUS_E3.107_E02 Time [SNAP],OSU_RTS.MDBUS_E3.107_E02 Value [SNAP],OSU_RTS.MDBUS_E3.107_E02 Status [SNAP],OSU_RTS.MDBUS_RT.107S_C Time [SNAP],OSU_RTS.MDBUS_RT.107S_C Value [SNAP],OSU_RTS.MDBUS_RT.107S_C Status [SNAP],OSU_RTS.MDBUS_RT.107S_HF Time [SNAP],OSU_RTS.MDBUS_RT.107S_HF Value [SNAP],OSU_RTS.MDBUS_RT.107S_HF Status [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.107S_I Time [SNAP],OSU_RTS.MDBUS_RT.107S_I Value [SNAP],OSU_RTS.MDBUS_RT.107S_I Status [SNAP],OSU_RTS.MDBUS_RT.107S_P Time [SNAP],OSU_RTS.MDBUS_RT.107S_P Value [SNAP],OSU_RTS.MDBUS_RT.107S_P Status [SNAP],OSU_RTS.MDBUS_RT.107S_T Time [SNAP],OSU_RTS.MDBUS_RT.107S_T Value [SNAP],OSU_RTS.MDBUS_RT.107S_T Status [SNAP],Comments
10/17/18 2:15,195091.396,OK,10/17/18 2:15,89203.4375,OK,10/17/18 2:15,670.3013306,OK,10/17/18 2:15,108146.3438,OK,10/17/18 2:15,0.547588379,OK,10/17/18 2:15,181.5465851,OK,10/17/18 2:15,421.9310913,OK,
10/17/18 2:30,195102.205,OK,10/17/18 2:30,89340.83594,OK,10/17/18 2:30,698.9989624,OK,10/17/18 2:30,108314.5469,OK,10/17/18 2:30,0.571074158,OK,10/17/18 2:30,180.1184998,OK,10/17/18 2:30,421.3567505,OK,
10/17/18 2:45,195113.06,OK,10/17/18 2:45,89477.03906,OK,10/17/18 2:45,666.9009399,OK,10/17/18 2:45,108481.2891,OK,10/17/18 2:45,0.544747192,OK,10/17/18 2:45,179.0195465,OK,10/17/18 2:45,421.439209,OK,
10/17/18 3:00,195123.976,OK,10/17/18 3:00,89612.50781,OK,10/17/18 3:00,679.4515991,OK,10/17/18 3:00,108647.125,OK,10/17/18 3:00,0.555071472,OK,10/17/18 3:00,180.7187347,OK,10/17/18 3:00,421.6484375,OK,
10/17/18 3:15,195134.662,OK,10/17/18 3:15,89747.57031,OK,10/17/18 3:15,638.1326904,OK,10/17/18 3:15,108812.4766,OK,10/17/18 3:15,0.521031982,OK,10/17/18 3:15,179.6124573,OK,10/17/18 3:15,422.4490967,OK,
10/17/18 3:30,195145.733,OK,10/17/18 3:30,89885.94531,OK,10/17/18 3:30,668.1316528,OK,10/17/18 3:30,108981.8672,OK,10/17/18 3:30,0.545384277,OK,10/17/18 3:30,179.7878265,OK,10/17/18 3:30,423.0241699,OK,
10/17/18 3:45,195156.594,OK,10/17/18 3:45,90023.42188,OK,10/17/18 3:45,719.0045776,OK,10/17/18 3:45,109150.4141,OK,10/17/18 3:45,0.586832092,OK,10/17/18 3:45,181.0721588,OK,10/17/18 3:45,423.6496277,OK,
10/17/18 4:00,195167.319,OK,10/17/18 4:00,90156.79688,OK,10/17/18 4:00,604.9707642,OK,10/17/18 4:00,109313.8594,OK,10/17/18 4:00,0.493634186,OK,10/17/18 4:00,179.2852325,OK,10/17/18 4:00,423.6782837,OK,
10/17/18 4:15,195177.972,OK,10/17/18 4:15,90288.5625,OK,10/17/18 4:15,720.0927734,OK,10/17/18 4:15,109475.2969,OK,10/17/18 4:15,0.587788208,OK,10/17/18 4:15,179.9618988,OK,10/17/18 4:15,423.1099854,OK,
10/17/18 4:30,195188.87,OK,10/17/18 4:30,90424.9375,OK,10/17/18 4:30,704.236145,OK,10/17/18 4:30,109642.3906,OK,10/17/18 4:30,0.574758301,OK,10/17/18 4:30,179.7732086,OK,10/17/18 4:30,423.3636475,OK,
10/17/18 4:45,195199.38,OK,10/17/18 4:45,90562.94531,OK,10/17/18 4:45,293.0817261,OK,10/17/18 4:45,109811.5234,OK,10/17/18 4:45,0.239077194,OK,10/17/18 4:45,178.9422455,OK,10/17/18 4:45,424.1351929,OK,
10/17/18 5:00,195209.865,OK,10/17/18 5:00,90699.86719,OK,10/17/18 5:00,606.5044556,OK,10/17/18 5:00,109979.3438,OK,10/17/18 5:00,0.494808838,OK,10/17/18 5:00,180.0102692,OK,10/17/18 5:00,424.1924744,OK,
10/17/18 5:15,195220.456,OK,10/17/18 5:15,90833.98438,OK,10/17/18 5:15,683.0160522,OK,10/17/18 5:15,110143.7344,OK,10/17/18 5:15,0.557168274,OK,10/17/18 5:15,178.0475922,OK,10/17/18 5:15,423.8431702,OK,
10/17/18 5:30,195231.382,OK,10/17/18 5:30,90971.14063,OK,10/17/18 5:30,677.1143188,OK,10/17/18 5:30,110311.8516,OK,10/17/18 5:30,0.552501526,OK,10/17/18 5:30,179.8698273,OK,10/17/18 5:30,423.8358765,OK,
10/17/18 5:45,195241.83,OK,10/17/18 5:45,91109.45313,OK,10/17/18 5:45,726.3896484,OK,10/17/18 5:45,110481.3906,OK,10/17/18 5:45,0.592574707,OK,10/17/18 5:45,180.4740143,OK,10/17/18 5:45,424.4396973,OK,
10/17/18 6:00,195252.322,OK,10/17/18 6:00,91247.76563,OK,10/17/18 6:00,0,OK,10/17/18 6:00,110650.9688,OK,10/17/18 6:00,0,OK,10/17/18 6:00,180.615036,OK,10/17/18 6:00,425.1977844,OK,
10/17/18 6:15,195262.97,OK,10/17/18 6:15,91380.95313,OK,10/17/18 6:15,689.8945313,OK,10/17/18 6:15,110814.1563,OK,10/17/18 6:15,0.562723022,OK,10/17/18 6:15,179.637619,OK,10/17/18 6:15,424.5169983,OK,
10/17/18 6:30,195273.573,OK,10/17/18 6:30,91515.16406,OK,10/17/18 6:30,700.0869751,OK,10/17/18 6:30,110978.7109,OK,10/17/18 6:30,0.570999084,OK,10/17/18 6:30,179.5083771,OK,10/17/18 6:30,424.6153564,OK,
10/17/18 6:45,195284.05,OK,10/17/18 6:45,91648.22656,OK,10/17/18 6:45,639.2817383,OK,10/17/18 6:45,111141.9922,OK,10/17/18 6:45,0.52113092,OK,10/17/18 6:45,178.0367737,OK,10/17/18 6:45,425.2838135,OK,
10/17/18 7:00,195294.826,OK,10/17/18 7:00,91783.79688,OK,10/17/18 7:00,662.2393799,OK,10/17/18 7:00,111308.2969,OK,10/17/18 7:00,0.539761841,OK,10/17/18 7:00,179.3881683,OK,10/17/18 7:00,425.9697876,OK,
10/17/18 7:15,195305.499,OK,10/17/18 7:15,91917.74219,OK,10/17/18 7:15,640.1950073,OK,10/17/18 7:15,111472.6641,OK,10/17/18 7:15,0.521551331,OK,10/17/18 7:15,176.9835052,OK,10/17/18 7:15,426.2650452,OK,
10/17/18 7:30,195316.34,OK,10/17/18 7:30,92051.94531,OK,10/17/18 7:30,693.0327759,OK,10/17/18 7:30,111637.3828,OK,10/17/18 7:30,0.564565857,OK,10/17/18 7:30,179.0728607,OK,10/17/18 7:30,426.9408569,OK,
10/17/18 7:45,195327.295,OK,10/17/18 7:45,92186.39063,OK,10/17/18 7:45,690.8598022,OK,10/17/18 7:45,111802.4219,OK,10/17/18 7:45,0.562790649,OK,10/17/18 7:45,180.6223602,OK,10/17/18 7:45,427.3762207,OK,
10/17/18 8:00,195338.442,OK,10/17/18 8:00,92320.69531,OK,10/17/18 8:00,620.9473267,OK,10/17/18 8:00,111967.25,OK,10/17/18 8:00,0.505526123,OK,10/17/18 8:00,177.9468231,OK,10/17/18 8:00,427.9129028,OK,
10/17/18 8:15,195350.377,OK,10/17/18 8:15,92456.19531,OK,10/17/18 8:15,586.541626,OK,10/17/18 8:15,112133.75,OK,10/17/18 8:15,0.477505524,OK,10/17/18 8:15,178.6355133,OK,10/17/18 8:15,428.1524048,OK,
10/17/18 8:30,195362.385,OK,10/17/18 8:30,92593,OK,10/17/18 8:30,628.8859863,OK,10/17/18 8:30,112301.7969,OK,10/17/18 8:30,0.512005432,OK,10/17/18 8:30,179.426178,OK,10/17/18 8:30,428.244873,OK,
10/17/18 8:45,195374.292,OK,10/17/18 8:45,92726.67188,OK,10/17/18 8:45,676.0310669,OK,10/17/18 8:45,112465.9609,OK,10/17/18 8:45,0.550581116,OK,10/17/18 8:45,182.6346588,OK,10/17/18 8:45,428.3911743,OK,
10/17/18 9:00,195387.449,OK,10/17/18 9:00,92859.70313,OK,10/17/18 9:00,598.2744751,OK,10/17/18 9:00,112629.2891,OK,10/17/18 9:00,0.487438049,OK,10/17/18 9:00,179.5175629,OK,10/17/18 9:00,426.7997437,OK,
10/17/18 9:15,195400.395,OK,10/17/18 9:15,92992.07813,OK,10/17/18 9:15,647.5789185,OK,10/17/18 9:15,112791.6484,OK,10/17/18 9:15,0.527726624,OK,10/17/18 9:15,180.7740021,OK,10/17/18 9:15,426.6729736,OK,
10/17/18 9:30,195414.441,OK,10/17/18 9:30,93127.46875,OK,10/17/18 9:30,721.4143677,OK,10/17/18 9:30,112957.8594,OK,10/17/18 9:30,0.588116333,OK,10/17/18 9:30,182.2180023,OK,10/17/18 9:30,426.3016968,OK,
10/17/18 9:45,195429.798,OK,10/17/18 9:45,93262.78906,OK,10/17/18 9:45,620.4141846,OK,10/17/18 9:45,113123.8125,OK,10/17/18 9:45,0.506029297,OK,10/17/18 9:45,180.7784729,OK,10/17/18 9:45,424.9130249,OK,
10/17/18 10:00,195444.527,OK,10/17/18 10:00,93395.65625,OK,10/17/18 10:00,673.8648071,OK,10/17/18 10:00,113286.6328,OK,10/17/18 10:00,0.550118469,OK,10/17/18 10:00,180.9145355,OK,10/17/18 10:00,423.1328125,OK,
10/17/18 10:15,195460.3,OK,10/17/18 10:15,93531.39844,OK,10/17/18 10:15,651.8990479,OK,10/17/18 10:15,113452.8203,OK,10/17/18 10:15,0.532708069,OK,10/17/18 10:15,179.1904755,OK,10/17/18 10:15,420.6723328,OK,
10/17/18 10:30,195475.924,OK,10/17/18 10:30,93653.07813,OK,10/17/18 10:30,748.005188,OK,10/17/18 10:30,113601.6406,OK,10/17/18 10:30,0.611597168,OK,10/17/18 10:30,170.2990417,OK,10/17/18 10:30,417.0045776,OK,
10/17/18 10:45,195491.823,OK,10/17/18 10:45,93783.17969,OK,10/17/18 10:45,432.4576111,OK,10/17/18 10:45,113760.5156,OK,10/17/18 10:45,0.354317932,OK,10/17/18 10:45,180.0224152,OK,10/17/18 10:45,415.5931396,OK,
10/17/18 11:00,195508.115,OK,10/17/18 11:00,93915.83594,OK,10/17/18 11:00,659.6760864,OK,10/17/18 11:00,113922.3281,OK,10/17/18 11:00,0.541033203,OK,10/17/18 11:00,183.3120728,OK,10/17/18 11:00,414.4911499,OK,
10/17/18 11:15,195523.953,OK,10/17/18 11:15,94048.83594,OK,10/17/18 11:15,631.2695923,OK,10/17/18 11:15,114084.4688,OK,10/17/18 11:15,0.51790802,OK,10/17/18 11:15,182.1126556,OK,10/17/18 11:15,413.4777832,OK,
10/17/18 11:30,195540.097,OK,10/17/18 11:30,94177.52344,OK,10/17/18 11:30,602.1138916,OK,10/17/18 11:30,114241.2969,OK,10/17/18 11:30,0.494226074,OK,10/17/18 11:30,182.8477936,OK,10/17/18 11:30,412.7227173,OK,
10/17/18 11:45,195556.636,OK,10/17/18 11:45,94293.11719,OK,10/17/18 11:45,288.1632385,OK,10/17/18 11:45,114382.0781,OK,10/17/18 11:45,0.236671265,OK,10/17/18 11:45,179.9602814,OK,10/17/18 11:45,410.6610107,OK,
10/17/18 12:00,195572.16,OK,10/17/18 12:00,94416.54688,OK,10/17/18 12:00,631.8936157,OK,10/17/18 12:00,114532.2734,OK,10/17/18 12:00,0.519520264,OK,10/17/18 12:00,182.6632843,OK,10/17/18 12:00,409.3731689,OK,
10/17/18 12:15,195588.653,OK,10/17/18 12:15,94534.84375,OK,10/17/18 12:15,621.317749,OK,10/17/18 12:15,114676.0781,OK,10/17/18 12:15,0.511446716,OK,10/17/18 12:15,182.4122467,OK,10/17/18 12:15,406.8764038,OK,
10/17/18 12:30,195604.615,OK,10/17/18 12:30,94659.14844,OK,10/17/18 12:30,634.5006714,OK,10/17/18 12:30,114827,OK,10/17/18 12:30,0.522862061,OK,10/17/18 12:30,182.2766876,OK,10/17/18 12:30,404.6776123,OK,
10/17/18 12:45,195620.444,OK,10/17/18 12:45,94777.51563,OK,10/17/18 12:45,596.9887695,OK,10/17/18 12:45,114970.5938,OK,10/17/18 12:45,0.492354004,OK,10/17/18 12:45,179.9889984,OK,10/17/18 12:45,402.3308105,OK,
10/17/18 13:00,195635.931,OK,10/17/18 13:00,94900.42188,OK,10/17/18 13:00,634.0823364,OK,10/17/18 13:00,115119.5625,OK,10/17/18 13:00,0.523239441,OK,10/17/18 13:00,179.8686981,OK,10/17/18 13:00,401.1596985,OK,
10/17/18 13:15,195651.774,OK,10/17/18 13:15,95019.78906,OK,10/17/18 13:15,601.7188721,OK,10/17/18 13:15,115264.1406,OK,10/17/18 13:15,0.496885651,OK,10/17/18 13:15,181.3089752,OK,10/17/18 13:15,400.2003174,OK,
10/17/18 13:30,195667.894,OK,10/17/18 13:30,95134.21875,OK,10/17/18 13:30,633.8596191,OK,10/17/18 13:30,115402.7031,OK,10/17/18 13:30,0.523585754,OK,10/17/18 13:30,181.3697968,OK,10/17/18 13:30,399.6232605,OK,
10/17/18 13:45,195683.317,OK,10/17/18 13:45,95250.21094,OK,10/17/18 13:45,613.1118774,OK,10/17/18 13:45,115543.1094,OK,10/17/18 13:45,0.506479645,OK,10/17/18 13:45,180.7586365,OK,10/17/18 13:45,399.31427,OK,
10/17/18 14:00,195698.832,OK,10/17/18 14:00,95370.5,OK,10/17/18 14:00,626.5094604,OK,10/17/18 14:00,115688.7188,OK,10/17/18 14:00,0.517466553,OK,10/17/18 14:00,181.1622772,OK,10/17/18 14:00,399.7377625,OK,
10/17/18 14:15,195715.163,OK,10/17/18 14:15,95486.82031,OK,10/17/18 14:15,447.3893433,OK,10/17/18 14:15,115829.5703,OK,10/17/18 14:15,0.369357147,OK,10/17/18 14:15,180.881546,OK,10/17/18 14:15,400.5397949,OK,
10/17/18 14:30,195731.419,OK,10/17/18 14:30,95601.02344,OK,10/17/18 14:30,607.6472778,OK,10/17/18 14:30,115967.8906,OK,10/17/18 14:30,0.501610535,OK,10/17/18 14:30,181.2667389,OK,10/17/18 14:30,400.867157,OK,
10/17/18 14:45,195746.841,OK,10/17/18 14:45,95712.10156,OK,10/17/18 14:45,604.7896118,OK,10/17/18 14:45,116102.3672,OK,10/17/18 14:45,0.499086456,OK,10/17/18 14:45,180.8337555,OK,10/17/18 14:45,401.3934326,OK,
10/17/18 15:00,195762.291,OK,10/17/18 15:00,95806.53125,OK,10/17/18 15:00,591.2231445,OK,10/17/18 15:00,116216.9063,OK,10/17/18 15:00,0.487747894,OK,10/17/18 15:00,181.6410522,OK,10/17/18 15:00,402.2355652,OK,
10/17/18 15:15,195778.2,OK,10/17/18 15:15,95909.14063,OK,10/17/18 15:15,630.3396606,OK,10/17/18 15:15,116341.2969,OK,10/17/18 15:15,0.519828613,OK,10/17/18 15:15,182.0716705,OK,10/17/18 15:15,403.0935059,OK,
10/17/18 15:30,195793.213,OK,10/17/18 15:30,96011.02344,OK,10/17/18 15:30,0,OK,10/17/18 15:30,116464.8594,OK,10/17/18 15:30,0,OK,10/17/18 15:30,181.6527863,OK,10/17/18 15:30,403.5236816,OK,
10/17/18 15:45,195807.477,OK,10/17/18 15:45,96104.95313,OK,10/17/18 15:45,0,OK,10/17/18 15:45,116578.7891,OK,10/17/18 15:45,0,OK,10/17/18 15:45,181.3544159,OK,10/17/18 15:45,403.7360535,OK,
10/17/18 16:00,195822.312,OK,10/17/18 16:00,96196.32813,OK,10/17/18 16:00,680.1035156,OK,10/17/18 16:00,116689.6172,OK,10/17/18 16:00,0.560868591,OK,10/17/18 16:00,182.8430634,OK,10/17/18 16:00,403.315918,OK,
10/17/18 16:15,195837.338,OK,10/17/18 16:15,96299.73438,OK,10/17/18 16:15,0,OK,10/17/18 16:15,116815.0078,OK,10/17/18 16:15,0,OK,10/17/18 16:15,183.9471283,OK,10/17/18 16:15,403.2929688,OK,
10/17/18 16:30,195852.037,OK,10/17/18 16:30,96405.88281,OK,10/17/18 16:30,585.2287598,OK,10/17/18 16:30,116943.7266,OK,10/17/18 16:30,0.482583374,OK,10/17/18 16:30,181.198288,OK,10/17/18 16:30,402.9898071,OK,
10/17/18 16:45,195865.438,OK,10/17/18 16:45,96509.15625,OK,10/17/18 16:45,615.4707031,OK,10/17/18 16:45,117068.9609,OK,10/17/18 16:45,0.507561707,OK,10/17/18 16:45,182.8052216,OK,10/17/18 16:45,403.3388672,OK,
10/17/18 17:00,195878.971,OK,10/17/18 17:00,96624.47656,OK,10/17/18 17:00,644.1542969,OK,10/17/18 17:00,117208.8359,OK,10/17/18 17:00,0.531070862,OK,10/17/18 17:00,182.5040741,OK,10/17/18 17:00,403.7925415,OK,
10/17/18 17:15,195892.426,OK,10/17/18 17:15,96733.53125,OK,10/17/18 17:15,618.4421997,OK,10/17/18 17:15,117341.1406,OK,10/17/18 17:15,0.509633026,OK,10/17/18 17:15,180.9058075,OK,10/17/18 17:15,404.2425232,OK,
10/17/18 17:30,195905.503,OK,10/17/18 17:30,96852.6875,OK,10/17/18 17:30,620.3015747,OK,10/17/18 17:30,117485.7578,OK,10/17/18 17:30,0.510989044,OK,10/17/18 17:30,180.6823273,OK,10/17/18 17:30,404.8656921,OK,
10/17/18 17:45,195918.997,OK,10/17/18 17:45,96976.71875,OK,10/17/18 17:45,620.9315796,OK,10/17/18 17:45,117636.2969,OK,10/17/18 17:45,0.511704315,OK,10/17/18 17:45,183.460556,OK,10/17/18 17:45,404.9454346,OK,
10/17/18 18:00,195931.021,OK,10/17/18 18:00,97095.78125,OK,10/17/18 18:00,643.616272,OK,10/17/18 18:00,117780.8203,OK,10/17/18 18:00,0.53023822,OK,10/17/18 18:00,181.0641632,OK,10/17/18 18:00,404.8188477,OK,
10/17/18 18:15,195943.057,OK,10/17/18 18:15,97221.58594,OK,10/17/18 18:15,636.5379639,OK,10/17/18 18:15,117933.5078,OK,10/17/18 18:15,0.524352539,OK,10/17/18 18:15,181.7688293,OK,10/17/18 18:15,405.2442627,OK,
10/17/18 18:30,195955.216,OK,10/17/18 18:30,97347.75,OK,10/17/18 18:30,661.2780151,OK,10/17/18 18:30,118086.7188,OK,10/17/18 18:30,0.544441772,OK,10/17/18 18:30,181.934433,OK,10/17/18 18:30,406.3598022,OK,
10/17/18 18:45,195967.15,OK,10/17/18 18:45,97472.70313,OK,10/17/18 18:45,615.7762451,OK,10/17/18 18:45,118238.5156,OK,10/17/18 18:45,0.506645935,OK,10/17/18 18:45,180.8576813,OK,10/17/18 18:45,407.3539429,OK,
10/17/18 19:00,195978.584,OK,10/17/18 19:00,97592.03125,OK,10/17/18 19:00,649.4611816,OK,10/17/18 19:00,118383.4766,OK,10/17/18 19:00,0.534161621,OK,10/17/18 19:00,182.9503937,OK,10/17/18 19:00,408.729187,OK,
10/17/18 19:15,195990.822,OK,10/17/18 19:15,97697.03906,OK,10/17/18 19:15,582.0922241,OK,10/17/18 19:15,118511.2031,OK,10/17/18 19:15,0.478414795,OK,10/17/18 19:15,179.4423065,OK,10/17/18 19:15,409.0982056,OK,
10/17/18 19:30,196002.606,OK,10/17/18 19:30,97826.99219,OK,10/17/18 19:30,0,OK,10/17/18 19:30,118669.4766,OK,10/17/18 19:30,0,OK,10/17/18 19:30,181.5179291,OK,10/17/18 19:30,411.257843,OK,
10/17/18 19:45,196014.12,OK,10/17/18 19:45,97950.10938,OK,10/17/18 19:45,612.9059448,OK,10/17/18 19:45,118819.4531,OK,10/17/18 19:45,0.50290979,OK,10/17/18 19:45,180.8153839,OK,10/17/18 19:45,412.826416,OK,
10/17/18 20:00,196025.547,OK,10/17/18 20:00,98075.53125,OK,10/17/18 20:00,613.0113525,OK,10/17/18 20:00,118972.3203,OK,10/17/18 20:00,0.502833405,OK,10/17/18 20:00,180.906662,OK,10/17/18 20:00,413.505188,OK,
10/17/18 20:15,196037.471,OK,10/17/18 20:15,98197.46875,OK,10/17/18 20:15,630.2730103,OK,10/17/18 20:15,119120.9844,OK,10/17/18 20:15,0.516957092,OK,10/17/18 20:15,180.9819336,OK,10/17/18 20:15,413.664978,OK,
10/17/18 20:30,196048.83,OK,10/17/18 20:30,98320.78906,OK,10/17/18 20:30,678.47052,OK,10/17/18 20:30,119271.375,OK,10/17/18 20:30,0.556230652,OK,10/17/18 20:30,181.8649597,OK,10/17/18 20:30,414.8562012,OK,
10/17/18 20:45,196060.168,OK,10/17/18 20:45,98449.85938,OK,10/17/18 20:45,0,OK,10/17/18 20:45,119428.8828,OK,10/17/18 20:45,0,OK,10/17/18 20:45,180.9615631,OK,10/17/18 20:45,416.3977661,OK,
10/17/18 21:00,196071.426,OK,10/17/18 21:00,98579.82813,OK,10/17/18 21:00,599.4678955,OK,10/17/18 21:00,119587.5938,OK,10/17/18 21:00,0.490830505,OK,10/17/18 21:00,180.9739838,OK,10/17/18 21:00,417.1894226,OK,
10/17/18 21:15,196083.011,OK,10/17/18 21:15,98707.49219,OK,10/17/18 21:15,628.8998413,OK,10/17/18 21:15,119743.5313,OK,10/17/18 21:15,0.51475238,OK,10/17/18 21:15,179.8561249,OK,10/17/18 21:15,417.5617676,OK,
10/17/18 21:30,196094.596,OK,10/17/18 21:30,98836.83594,OK,10/17/18 21:30,656.757019,OK,10/17/18 21:30,119901.5234,OK,10/17/18 21:30,0.537687866,OK,10/17/18 21:30,181.3073578,OK,10/17/18 21:30,417.4705505,OK,
10/17/18 21:45,196105.609,OK,10/17/18 21:45,98969.04688,OK,10/17/18 21:45,0,OK,10/17/18 21:45,120063.0469,OK,10/17/18 21:45,0,OK,10/17/18 21:45,180.3430634,OK,10/17/18 21:45,417.8746338,OK,
10/17/18 22:00,196116.736,OK,10/17/18 22:00,99102.23438,OK,10/17/18 22:00,680.6554565,OK,10/17/18 22:00,120225.8203,OK,10/17/18 22:00,0.556811279,OK,10/17/18 22:00,180.968338,OK,10/17/18 22:00,418.9758301,OK,
10/17/18 22:15,196127.396,OK,10/17/18 22:15,99232.66406,OK,10/17/18 22:15,647.5675049,OK,10/17/18 22:15,120385.3281,OK,10/17/18 22:15,0.529301575,OK,10/17/18 22:15,178.2619476,OK,10/17/18 22:15,419.9137268,OK,
10/17/18 22:30,196138.59,OK,10/17/18 22:30,99363.69531,OK,10/17/18 22:30,624.8418579,OK,10/17/18 22:30,120545.6484,OK,10/17/18 22:30,0.510596832,OK,10/17/18 22:30,179.3677826,OK,10/17/18 22:30,420.7262878,OK,
10/17/18 22:45,196149.267,OK,10/17/18 22:45,99495.67188,OK,10/17/18 22:45,632.0953369,OK,10/17/18 22:45,120707.2031,OK,10/17/18 22:45,0.516334595,OK,10/17/18 22:45,179.3274384,OK,10/17/18 22:45,421.4586487,OK,
10/17/18 23:00,196159.723,OK,10/17/18 23:00,99630.0625,OK,10/17/18 23:00,684.7173462,OK,10/17/18 23:00,120871.75,OK,10/17/18 23:00,0.559057556,OK,10/17/18 23:00,179.3563232,OK,10/17/18 23:00,422.4164734,OK,
10/17/18 23:15,196170.998,OK,10/17/18 23:15,99768.1875,OK,10/17/18 23:15,634.0525513,OK,10/17/18 23:15,121040.9531,OK,10/17/18 23:15,0.517450562,OK,10/17/18 23:15,180.7511139,OK,10/17/18 23:15,423.7415466,OK,
10/17/18 23:30,196181.586,OK,10/17/18 23:30,99905.13281,OK,10/17/18 23:30,695.7385864,OK,10/17/18 23:30,121208.7656,OK,10/17/18 23:30,0.567789429,OK,10/17/18 23:30,181.3690033,OK,10/17/18 23:30,423.9223328,OK,
10/17/18 23:45,196192.401,OK,10/17/18 23:45,100038.4688,OK,10/17/18 23:45,676.5544434,OK,10/17/18 23:45,121372.1484,OK,10/17/18 23:45,0.552228027,OK,10/17/18 23:45,180.4161835,OK,10/17/18 23:45,423.3136597,OK,
10/18/18 0:00,196203.001,OK,10/18/18 0:00,100175.2891,OK,10/18/18 0:00,709.5488892,OK,10/18/18 0:00,121539.7734,OK,10/18/18 0:00,0.57929425,OK,10/18/18 0:00,182.2463531,OK,10/18/18 0:00,423.3408813,OK,
10/18/18 0:15,196213.582,OK,10/18/18 0:15,100310.6094,OK,10/18/18 0:15,699.5064697,OK,10/18/18 0:15,121705.5313,OK,10/18/18 0:15,0.571075012,OK,10/18/18 0:15,179.422348,OK,10/18/18 0:15,422.637146,OK,
10/18/18 0:30,196224.63,OK,10/18/18 0:30,100448.4688,OK,10/18/18 0:30,691.4633179,OK,10/18/18 0:30,121874.3828,OK,10/18/18 0:30,0.56455481,OK,10/18/18 0:30,178.5888214,OK,10/18/18 0:30,422.2416992,OK,
10/18/18 0:45,196235.101,OK,10/18/18 0:45,100586.8203,OK,10/18/18 0:45,708.7219238,OK,10/18/18 0:45,122043.8203,OK,10/18/18 0:45,0.578890564,OK,10/18/18 0:45,180.8544159,OK,10/18/18 0:45,422.0143127,OK,
10/18/18 1:00,196245.673,OK,10/18/18 1:00,100719.9688,OK,10/18/18 1:00,673.6876221,OK,10/18/18 1:00,122206.8281,OK,10/18/18 1:00,0.550261292,OK,10/18/18 1:00,176.4228668,OK,10/18/18 1:00,420.8236389,OK,
10/18/18 1:15,196256.511,OK,10/18/18 1:15,100857.0625,OK,10/18/18 1:15,728.7182007,OK,10/18/18 1:15,122374.625,OK,10/18/18 1:15,0.59538739,OK,10/18/18 1:15,178.797226,OK,10/18/18 1:15,420.8635254,OK,
10/18/18 1:30,196267.201,OK,10/18/18 1:30,100996.0234,OK,10/18/18 1:30,676.7393799,OK,10/18/18 1:30,122544.6953,OK,10/18/18 1:30,0.553005493,OK,10/18/18 1:30,179.9295502,OK,10/18/18 1:30,420.883606,OK,
10/18/18 1:45,196277.584,OK,10/18/18 1:45,101134.8984,OK,10/18/18 1:45,648.5306396,OK,10/18/18 1:45,122714.5625,OK,10/18/18 1:45,0.529879028,OK,10/18/18 1:45,181.3658752,OK,10/18/18 1:45,421.5715332,OK,
10/18/18 2:00,196288.298,OK,10/18/18 2:00,101271.7266,OK,10/18/18 2:00,656.5598145,OK,10/18/18 2:00,122882.1406,OK,10/18/18 2:00,0.536377441,OK,10/18/18 2:00,179.8744202,OK,10/18/18 2:00,421.4069824,OK,
10/18/18 2:15,196299.051,OK,10/18/18 2:15,101409.1875,OK,10/18/18 2:15,662.609436,OK,10/18/18 2:15,123050.375,OK,10/18/18 2:15,0.541374084,OK,10/18/18 2:15,179.8602142,OK,10/18/18 2:15,421.1820679,OK,
10/18/18 2:30,196309.675,OK,10/18/18 2:30,101544.8047,OK,10/18/18 2:30,703.8757324,OK,10/18/18 2:30,123216.3516,OK,10/18/18 2:30,0.575068604,OK,10/18/18 2:30,179.3213043,OK,10/18/18 2:30,421.1067505,OK,
10/18/18 2:45,196320.466,OK,10/18/18 2:45,101680.6484,OK,10/18/18 2:45,653.2155762,OK,10/18/18 2:45,123382.6484,OK,10/18/18 2:45,0.533490173,OK,10/18/18 2:45,179.0535736,OK,10/18/18 2:45,421.7502136,OK,
10/18/18 3:00,196330.819,OK,10/18/18 3:00,101816.7969,OK,10/18/18 3:00,610.6889648,OK,10/18/18 3:00,123549.2656,OK,10/18/18 3:00,0.498621307,OK,10/18/18 3:00,179.5236359,OK,10/18/18 3:00,422.4366455,OK,
10/18/18 3:15,196341.549,OK,10/18/18 3:15,101949.6406,OK,10/18/18 3:15,607.8792725,OK,10/18/18 3:15,123712.0625,OK,10/18/18 3:15,0.496194458,OK,10/18/18 3:15,177.1712799,OK,10/18/18 3:15,422.3262939,OK,
