OSU_RTS.MDBUS_C1.338_CDT Time [SNAP],OSU_RTS.MDBUS_C1.338_CDT Value [SNAP],OSU_RTS.MDBUS_C1.338_CDT Status [SNAP],OSU_RTS.MDBUS_C1.338_CHF Time [SNAP],OSU_RTS.MDBUS_C1.338_CHF Value [SNAP],OSU_RTS.MDBUS_C1.338_CHF Status [SNAP],OSU_RTS.MDBUS_C1.338_CHT Time [SNAP],OSU_RTS.MDBUS_C1.338_CHT Value [SNAP],OSU_RTS.MDBUS_C1.338_CHT Status [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.338_CVF Time [SNAP],OSU_RTS.MDBUS_C1.338_CVF Value [SNAP],OSU_RTS.MDBUS_C1.338_CVF Status [SNAP],OSU_RTS.MDBUS_C1.338_HF Time [SNAP],OSU_RTS.MDBUS_C1.338_HF Value [SNAP],OSU_RTS.MDBUS_C1.338_HF Status [SNAP],OSU_RTS.MDBUS_C1.338_HGT Time [SNAP],OSU_RTS.MDBUS_C1.338_HGT Value [SNAP],OSU_RTS.MDBUS_C1.338_HGT Status [SNAP],OSU_RTS.MDBUS_E3.338_E01 Time [SNAP],OSU_RTS.MDBUS_E3.338_E01 Value [SNAP],OSU_RTS.MDBUS_E3.338_E01 Status [SNAP],Comments
10/15/18 20:45,-12.59723473,OK,10/15/18 20:45,0,OK,10/15/18 20:45,613893.8125,OK,10/15/18 20:45,47.59223557,OK,10/15/18 20:45,60.18946838,OK,10/15/18 20:45,0,OK,10/15/18 20:45,0,OK,10/15/18 20:45,7366725.75,OK,10/15/18 20:45,147866,OK,
10/15/18 21:00,-12.55999851,OK,10/15/18 21:00,0,OK,10/15/18 21:00,613893.8125,OK,10/15/18 21:00,47.55491638,OK,10/15/18 21:00,60.11491394,OK,10/15/18 21:00,0,OK,10/15/18 21:00,0,OK,10/15/18 21:00,7366725.75,OK,10/15/18 21:00,147871,OK,
10/15/18 21:15,-12.81017494,OK,10/15/18 21:15,0,OK,10/15/18 21:15,613893.8125,OK,10/15/18 21:15,47.71082306,OK,10/15/18 21:15,60.52099991,OK,10/15/18 21:15,0,OK,10/15/18 21:15,0,OK,10/15/18 21:15,7366725.75,OK,10/15/18 21:15,147877,OK,
10/15/18 21:30,-12.65938187,OK,10/15/18 21:30,0,OK,10/15/18 21:30,613893.8125,OK,10/15/18 21:30,47.7959137,OK,10/15/18 21:30,60.45529556,OK,10/15/18 21:30,0,OK,10/15/18 21:30,0,OK,10/15/18 21:30,7366725.75,OK,10/15/18 21:30,147882,OK,
10/15/18 21:45,-12.53223896,OK,10/15/18 21:45,0,OK,10/15/18 21:45,613893.8125,OK,10/15/18 21:45,48.00159073,OK,10/15/18 21:45,60.53382874,OK,10/15/18 21:45,0,OK,10/15/18 21:45,0,OK,10/15/18 21:45,7366725.75,OK,10/15/18 21:45,147887,OK,
10/15/18 22:00,-13.07951069,OK,10/15/18 22:00,0,OK,10/15/18 22:00,613893.8125,OK,10/15/18 22:00,47.93006134,OK,10/15/18 22:00,61.00957489,OK,10/15/18 22:00,0,OK,10/15/18 22:00,0,OK,10/15/18 22:00,7366725.75,OK,10/15/18 22:00,147893,OK,
10/15/18 22:15,-13.62293816,OK,10/15/18 22:15,0,OK,10/15/18 22:15,613893.8125,OK,10/15/18 22:15,48.01345825,OK,10/15/18 22:15,61.6363945,OK,10/15/18 22:15,0,OK,10/15/18 22:15,0,OK,10/15/18 22:15,7366725.75,OK,10/15/18 22:15,147898,OK,
10/15/18 22:30,-13.63879585,OK,10/15/18 22:30,0,OK,10/15/18 22:30,613893.8125,OK,10/15/18 22:30,47.73026276,OK,10/15/18 22:30,61.36906052,OK,10/15/18 22:30,0,OK,10/15/18 22:30,0,OK,10/15/18 22:30,7366725.75,OK,10/15/18 22:30,147904,OK,
10/15/18 22:45,-13.59904003,OK,10/15/18 22:45,0,OK,10/15/18 22:45,613893.8125,OK,10/15/18 22:45,47.55401611,OK,10/15/18 22:45,61.15305328,OK,10/15/18 22:45,0,OK,10/15/18 22:45,0,OK,10/15/18 22:45,7366725.75,OK,10/15/18 22:45,147909,OK,
10/15/18 23:00,-13.895998,OK,10/15/18 23:00,0,OK,10/15/18 23:00,613893.8125,OK,10/15/18 23:00,47.55715179,OK,10/15/18 23:00,61.45314789,OK,10/15/18 23:00,0,OK,10/15/18 23:00,0,OK,10/15/18 23:00,7366725.75,OK,10/15/18 23:00,147914,OK,
10/15/18 23:15,-13.75946522,OK,10/15/18 23:15,0,OK,10/15/18 23:15,613893.8125,OK,10/15/18 23:15,47.38234329,OK,10/15/18 23:15,61.14180756,OK,10/15/18 23:15,0,OK,10/15/18 23:15,0,OK,10/15/18 23:15,7366725.75,OK,10/15/18 23:15,147920,OK,
10/15/18 23:30,-13.86069584,OK,10/15/18 23:30,0,OK,10/15/18 23:30,613893.8125,OK,10/15/18 23:30,47.28840256,OK,10/15/18 23:30,61.14910126,OK,10/15/18 23:30,0,OK,10/15/18 23:30,0,OK,10/15/18 23:30,7366725.75,OK,10/15/18 23:30,147925,OK,
10/15/18 23:45,-14.13326454,OK,10/15/18 23:45,0,OK,10/15/18 23:45,613893.8125,OK,10/15/18 23:45,47.31270599,OK,10/15/18 23:45,61.44596863,OK,10/15/18 23:45,0,OK,10/15/18 23:45,0,OK,10/15/18 23:45,7366725.75,OK,10/15/18 23:45,147930,OK,
10/16/18 0:00,-14.11881351,OK,10/16/18 0:00,0,OK,10/16/18 0:00,613893.8125,OK,10/16/18 0:00,47.32282639,OK,10/16/18 0:00,61.44163895,OK,10/16/18 0:00,0,OK,10/16/18 0:00,0,OK,10/16/18 0:00,7366725.75,OK,10/16/18 0:00,147935,OK,
10/16/18 0:15,-13.88880348,OK,10/16/18 0:15,0,OK,10/16/18 0:15,613893.8125,OK,10/16/18 0:15,47.31665802,OK,10/16/18 0:15,61.20545959,OK,10/16/18 0:15,0,OK,10/16/18 0:15,0,OK,10/16/18 0:15,7366725.75,OK,10/16/18 0:15,147941,OK,
10/16/18 0:30,-14.0237093,OK,10/16/18 0:30,0,OK,10/16/18 0:30,613893.8125,OK,10/16/18 0:30,47.52323914,OK,10/16/18 0:30,61.54695129,OK,10/16/18 0:30,0,OK,10/16/18 0:30,0,OK,10/16/18 0:30,7366725.75,OK,10/16/18 0:30,147946,OK,
10/16/18 0:45,-14.14740562,OK,10/16/18 0:45,0,OK,10/16/18 0:45,613893.8125,OK,10/16/18 0:45,47.31507111,OK,10/16/18 0:45,61.46247864,OK,10/16/18 0:45,0,OK,10/16/18 0:45,0,OK,10/16/18 0:45,7366725.75,OK,10/16/18 0:45,147951,OK,
10/16/18 1:00,-14.35778618,OK,10/16/18 1:00,0,OK,10/16/18 1:00,613893.8125,OK,10/16/18 1:00,47.21837997,OK,10/16/18 1:00,61.57616425,OK,10/16/18 1:00,0,OK,10/16/18 1:00,0,OK,10/16/18 1:00,7366725.75,OK,10/16/18 1:00,147957,OK,
10/16/18 1:15,-14.75848866,OK,10/16/18 1:15,0,OK,10/16/18 1:15,613893.8125,OK,10/16/18 1:15,47.19654846,OK,10/16/18 1:15,61.95503235,OK,10/16/18 1:15,0,OK,10/16/18 1:15,0,OK,10/16/18 1:15,7366725.75,OK,10/16/18 1:15,147962,OK,
10/16/18 1:30,-14.52653599,OK,10/16/18 1:30,0,OK,10/16/18 1:30,613893.8125,OK,10/16/18 1:30,47.39565277,OK,10/16/18 1:30,61.92218781,OK,10/16/18 1:30,0,OK,10/16/18 1:30,0,OK,10/16/18 1:30,7366725.75,OK,10/16/18 1:30,147967,OK,
10/16/18 1:45,-15.25567532,OK,10/16/18 1:45,0,OK,10/16/18 1:45,613893.8125,OK,10/16/18 1:45,47.72663879,OK,10/16/18 1:45,62.98231506,OK,10/16/18 1:45,0,OK,10/16/18 1:45,0,OK,10/16/18 1:45,7366725.75,OK,10/16/18 1:45,147973,OK,
10/16/18 2:00,-18.64707565,OK,10/16/18 2:00,0,OK,10/16/18 2:00,613893.8125,OK,10/16/18 2:00,48.04343796,OK,10/16/18 2:00,66.69052124,OK,10/16/18 2:00,0,OK,10/16/18 2:00,0,OK,10/16/18 2:00,7366725.75,OK,10/16/18 2:00,147978,OK,
10/16/18 2:15,-20.39886093,OK,10/16/18 2:15,0,OK,10/16/18 2:15,613893.8125,OK,10/16/18 2:15,47.84757233,OK,10/16/18 2:15,68.24642944,OK,10/16/18 2:15,0,OK,10/16/18 2:15,0,OK,10/16/18 2:15,7366725.75,OK,10/16/18 2:15,147983,OK,
10/16/18 2:30,-22.09109688,OK,10/16/18 2:30,0,OK,10/16/18 2:30,613893.8125,OK,10/16/18 2:30,47.93461227,OK,10/16/18 2:30,70.02571106,OK,10/16/18 2:30,0,OK,10/16/18 2:30,0,OK,10/16/18 2:30,7366725.75,OK,10/16/18 2:30,147989,OK,
10/16/18 2:45,-22.8203373,OK,10/16/18 2:45,0,OK,10/16/18 2:45,613893.8125,OK,10/16/18 2:45,47.79989624,OK,10/16/18 2:45,70.62023163,OK,10/16/18 2:45,0,OK,10/16/18 2:45,0,OK,10/16/18 2:45,7366725.75,OK,10/16/18 2:45,147994,OK,
10/16/18 3:00,-24.0932045,OK,10/16/18 3:00,0,OK,10/16/18 3:00,613893.8125,OK,10/16/18 3:00,47.70721436,OK,10/16/18 3:00,71.80041504,OK,10/16/18 3:00,0,OK,10/16/18 3:00,0,OK,10/16/18 3:00,7366725.75,OK,10/16/18 3:00,147999,OK,
10/16/18 3:15,-25.76298141,OK,10/16/18 3:15,0,OK,10/16/18 3:15,613893.8125,OK,10/16/18 3:15,47.55315399,OK,10/16/18 3:15,73.31613159,OK,10/16/18 3:15,0,OK,10/16/18 3:15,0,OK,10/16/18 3:15,7366725.75,OK,10/16/18 3:15,148005,OK,
10/16/18 3:30,-23.99759865,OK,10/16/18 3:30,0,OK,10/16/18 3:30,613893.8125,OK,10/16/18 3:30,47.39047241,OK,10/16/18 3:30,71.38807678,OK,10/16/18 3:30,0,OK,10/16/18 3:30,0,OK,10/16/18 3:30,7366725.75,OK,10/16/18 3:30,148010,OK,
10/16/18 3:45,-24.9922905,OK,10/16/18 3:45,0,OK,10/16/18 3:45,613893.8125,OK,10/16/18 3:45,47.33684158,OK,10/16/18 3:45,72.32913208,OK,10/16/18 3:45,0,OK,10/16/18 3:45,0,OK,10/16/18 3:45,7366725.75,OK,10/16/18 3:45,148015,OK,
10/16/18 4:00,-25.17808914,OK,10/16/18 4:00,0,OK,10/16/18 4:00,613893.8125,OK,10/16/18 4:00,47.69535065,OK,10/16/18 4:00,72.8734436,OK,10/16/18 4:00,0,OK,10/16/18 4:00,0,OK,10/16/18 4:00,7366725.75,OK,10/16/18 4:00,148020,OK,
10/16/18 4:15,-26.69906235,OK,10/16/18 4:15,0,OK,10/16/18 4:15,613893.8125,OK,10/16/18 4:15,47.87773514,OK,10/16/18 4:15,74.57679749,OK,10/16/18 4:15,0,OK,10/16/18 4:15,0,OK,10/16/18 4:15,7366725.75,OK,10/16/18 4:15,148026,OK,
10/16/18 4:30,-23.65486526,OK,10/16/18 4:30,0,OK,10/16/18 4:30,613893.8125,OK,10/16/18 4:30,47.12293243,OK,10/16/18 4:30,70.77779388,OK,10/16/18 4:30,0,OK,10/16/18 4:30,0,OK,10/16/18 4:30,7366725.75,OK,10/16/18 4:30,148032,OK,
10/16/18 4:45,-21.53020859,OK,10/16/18 4:45,0,OK,10/16/18 4:45,613893.8125,OK,10/16/18 4:45,47.16510773,OK,10/16/18 4:45,68.6953125,OK,10/16/18 4:45,0,OK,10/16/18 4:45,0,OK,10/16/18 4:45,7366725.75,OK,10/16/18 4:45,148037,OK,
10/16/18 5:00,-20.98778534,OK,10/16/18 5:00,0,OK,10/16/18 5:00,613893.8125,OK,10/16/18 5:00,47.19913483,OK,10/16/18 5:00,68.18692017,OK,10/16/18 5:00,0,OK,10/16/18 5:00,0,OK,10/16/18 5:00,7366725.75,OK,10/16/18 5:00,148043,OK,
10/16/18 5:15,-20.58085632,OK,10/16/18 5:15,0,OK,10/16/18 5:15,613893.8125,OK,10/16/18 5:15,47.31733704,OK,10/16/18 5:15,67.89819336,OK,10/16/18 5:15,0,OK,10/16/18 5:15,0,OK,10/16/18 5:15,7366725.75,OK,10/16/18 5:15,148049,OK,
10/16/18 5:30,-19.96882057,OK,10/16/18 5:30,0,OK,10/16/18 5:30,613893.8125,OK,10/16/18 5:30,47.82160187,OK,10/16/18 5:30,67.79042053,OK,10/16/18 5:30,0,OK,10/16/18 5:30,0,OK,10/16/18 5:30,7366725.75,OK,10/16/18 5:30,148054,OK,
10/16/18 5:45,-20.2617836,OK,10/16/18 5:45,0,OK,10/16/18 5:45,613893.8125,OK,10/16/18 5:45,47.71724701,OK,10/16/18 5:45,67.97902679,OK,10/16/18 5:45,0,OK,10/16/18 5:45,0,OK,10/16/18 5:45,7366725.75,OK,10/16/18 5:45,148060,OK,
10/16/18 6:00,-19.85149765,OK,10/16/18 6:00,0,OK,10/16/18 6:00,613893.8125,OK,10/16/18 6:00,48.00284576,OK,10/16/18 6:00,67.8543396,OK,10/16/18 6:00,0,OK,10/16/18 6:00,0,OK,10/16/18 6:00,7366725.75,OK,10/16/18 6:00,148066,OK,
10/16/18 6:15,-19.84871292,OK,10/16/18 6:15,0,OK,10/16/18 6:15,613893.8125,OK,10/16/18 6:15,47.99648285,OK,10/16/18 6:15,67.84519958,OK,10/16/18 6:15,0,OK,10/16/18 6:15,0,OK,10/16/18 6:15,7366725.75,OK,10/16/18 6:15,148072,OK,
10/16/18 6:30,-19.67212296,OK,10/16/18 6:30,0,OK,10/16/18 6:30,613893.8125,OK,10/16/18 6:30,48.21933746,OK,10/16/18 6:30,67.89146423,OK,10/16/18 6:30,0,OK,10/16/18 6:30,0,OK,10/16/18 6:30,7366725.75,OK,10/16/18 6:30,148077,OK,
10/16/18 6:45,-19.5722065,OK,10/16/18 6:45,0,OK,10/16/18 6:45,613893.8125,OK,10/16/18 6:45,48.28677368,OK,10/16/18 6:45,67.85897827,OK,10/16/18 6:45,0,OK,10/16/18 6:45,0,OK,10/16/18 6:45,7366725.75,OK,10/16/18 6:45,148083,OK,
10/16/18 7:00,-19.97176743,OK,10/16/18 7:00,0,OK,10/16/18 7:00,613893.8125,OK,10/16/18 7:00,47.95729065,OK,10/16/18 7:00,67.92906189,OK,10/16/18 7:00,0,OK,10/16/18 7:00,0,OK,10/16/18 7:00,7366725.75,OK,10/16/18 7:00,148089,OK,
10/16/18 7:15,-20.1620121,OK,10/16/18 7:15,0,OK,10/16/18 7:15,613893.8125,OK,10/16/18 7:15,47.51594925,OK,10/16/18 7:15,67.67796326,OK,10/16/18 7:15,0,OK,10/16/18 7:15,0,OK,10/16/18 7:15,7366725.75,OK,10/16/18 7:15,148095,OK,
10/16/18 7:30,-20.188694,OK,10/16/18 7:30,0,OK,10/16/18 7:30,613893.8125,OK,10/16/18 7:30,47.4549942,OK,10/16/18 7:30,67.64369202,OK,10/16/18 7:30,0,OK,10/16/18 7:30,0,OK,10/16/18 7:30,7366725.75,OK,10/16/18 7:30,148101,OK,
10/16/18 7:45,-20.14090157,OK,10/16/18 7:45,0,OK,10/16/18 7:45,613893.8125,OK,10/16/18 7:45,47.341362,OK,10/16/18 7:45,67.48226929,OK,10/16/18 7:45,0,OK,10/16/18 7:45,0,OK,10/16/18 7:45,7366725.75,OK,10/16/18 7:45,148106,OK,
10/16/18 8:00,-20.1897583,OK,10/16/18 8:00,0,OK,10/16/18 8:00,613893.8125,OK,10/16/18 8:00,47.17879105,OK,10/16/18 8:00,67.36854553,OK,10/16/18 8:00,0,OK,10/16/18 8:00,0,OK,10/16/18 8:00,7366725.75,OK,10/16/18 8:00,148112,OK,
10/16/18 8:15,-19.88130188,OK,10/16/18 8:15,0,OK,10/16/18 8:15,613893.8125,OK,10/16/18 8:15,47.27222443,OK,10/16/18 8:15,67.15352631,OK,10/16/18 8:15,0,OK,10/16/18 8:15,0,OK,10/16/18 8:15,7366725.75,OK,10/16/18 8:15,148119,OK,
10/16/18 8:30,-19.98667145,OK,10/16/18 8:30,0,OK,10/16/18 8:30,613893.8125,OK,10/16/18 8:30,47.14892578,OK,10/16/18 8:30,67.13559723,OK,10/16/18 8:30,0,OK,10/16/18 8:30,0,OK,10/16/18 8:30,7366725.75,OK,10/16/18 8:30,148125,OK,
10/16/18 8:45,-20.62287712,OK,10/16/18 8:45,0,OK,10/16/18 8:45,613893.8125,OK,10/16/18 8:45,47.16204071,OK,10/16/18 8:45,67.78491211,OK,10/16/18 8:45,0,OK,10/16/18 8:45,0,OK,10/16/18 8:45,7366725.75,OK,10/16/18 8:45,148131,OK,
10/16/18 9:00,-21.02057266,OK,10/16/18 9:00,0,OK,10/16/18 9:00,613893.8125,OK,10/16/18 9:00,47.17412567,OK,10/16/18 9:00,68.19470215,OK,10/16/18 9:00,0,OK,10/16/18 9:00,0,OK,10/16/18 9:00,7366725.75,OK,10/16/18 9:00,148137,OK,
10/16/18 9:15,-20.84964943,OK,10/16/18 9:15,0,OK,10/16/18 9:15,613893.8125,OK,10/16/18 9:15,47.11737823,OK,10/16/18 9:15,67.96702576,OK,10/16/18 9:15,0,OK,10/16/18 9:15,0,OK,10/16/18 9:15,7366725.75,OK,10/16/18 9:15,148143,OK,
10/16/18 9:30,-20.36837959,OK,10/16/18 9:30,0,OK,10/16/18 9:30,613893.8125,OK,10/16/18 9:30,47.30347061,OK,10/16/18 9:30,67.67184448,OK,10/16/18 9:30,0,OK,10/16/18 9:30,0,OK,10/16/18 9:30,7366725.75,OK,10/16/18 9:30,148149,OK,
10/16/18 9:45,-20.31382751,OK,10/16/18 9:45,0,OK,10/16/18 9:45,613893.8125,OK,10/16/18 9:45,47.37083054,OK,10/16/18 9:45,67.68466187,OK,10/16/18 9:45,0,OK,10/16/18 9:45,0,OK,10/16/18 9:45,7366725.75,OK,10/16/18 9:45,148155,OK,
10/16/18 10:00,-20.26666641,OK,10/16/18 10:00,0,OK,10/16/18 10:00,613893.8125,OK,10/16/18 10:00,47.66808319,OK,10/16/18 10:00,67.93475342,OK,10/16/18 10:00,0,OK,10/16/18 10:00,0,OK,10/16/18 10:00,7366725.75,OK,10/16/18 10:00,148161,OK,
10/16/18 10:15,-19.88409805,OK,10/16/18 10:15,0,OK,10/16/18 10:15,613893.8125,OK,10/16/18 10:15,48.11954498,OK,10/16/18 10:15,68.00364685,OK,10/16/18 10:15,0,OK,10/16/18 10:15,0,OK,10/16/18 10:15,7366725.75,OK,10/16/18 10:15,148167,OK,
10/16/18 10:30,-20.92922211,OK,10/16/18 10:30,0,OK,10/16/18 10:30,613893.8125,OK,10/16/18 10:30,48.3730011,OK,10/16/18 10:30,69.30222321,OK,10/16/18 10:30,0,OK,10/16/18 10:30,0,OK,10/16/18 10:30,7366725.75,OK,10/16/18 10:30,148173,OK,
10/16/18 10:45,-21.16928482,OK,10/16/18 10:45,0,OK,10/16/18 10:45,613893.8125,OK,10/16/18 10:45,48.44699097,OK,10/16/18 10:45,69.61627197,OK,10/16/18 10:45,0,OK,10/16/18 10:45,0,OK,10/16/18 10:45,7366725.75,OK,10/16/18 10:45,148179,OK,
10/16/18 11:00,-21.04439354,OK,10/16/18 11:00,0,OK,10/16/18 11:00,613893.8125,OK,10/16/18 11:00,48.61399078,OK,10/16/18 11:00,69.65838623,OK,10/16/18 11:00,0,OK,10/16/18 11:00,0,OK,10/16/18 11:00,7366725.75,OK,10/16/18 11:00,148185,OK,
10/16/18 11:15,-20.00009918,OK,10/16/18 11:15,0,OK,10/16/18 11:15,613893.8125,OK,10/16/18 11:15,49.01016998,OK,10/16/18 11:15,69.01026917,OK,10/16/18 11:15,0,OK,10/16/18 11:15,0,OK,10/16/18 11:15,7366725.75,OK,10/16/18 11:15,148191,OK,
10/16/18 11:30,-19.72542953,OK,10/16/18 11:30,0,OK,10/16/18 11:30,613893.8125,OK,10/16/18 11:30,49.4678154,OK,10/16/18 11:30,69.1932373,OK,10/16/18 11:30,0,OK,10/16/18 11:30,0,OK,10/16/18 11:30,7366725.75,OK,10/16/18 11:30,148197,OK,
10/16/18 11:45,-19.25301743,OK,10/16/18 11:45,0,OK,10/16/18 11:45,613893.8125,OK,10/16/18 11:45,49.82400513,OK,10/16/18 11:45,69.07702637,OK,10/16/18 11:45,0,OK,10/16/18 11:45,0,OK,10/16/18 11:45,7366725.75,OK,10/16/18 11:45,148203,OK,
10/16/18 12:00,-20.33435059,OK,10/16/18 12:00,0,OK,10/16/18 12:00,613893.8125,OK,10/16/18 12:00,48.8149147,OK,10/16/18 12:00,69.14926147,OK,10/16/18 12:00,0,OK,10/16/18 12:00,0,OK,10/16/18 12:00,7366725.75,OK,10/16/18 12:00,148209,OK,
10/16/18 12:15,-19.55374146,OK,10/16/18 12:15,0,OK,10/16/18 12:15,613893.8125,OK,10/16/18 12:15,49.67648315,OK,10/16/18 12:15,69.23022461,OK,10/16/18 12:15,0,OK,10/16/18 12:15,0,OK,10/16/18 12:15,7366725.75,OK,10/16/18 12:15,148215,OK,
10/16/18 12:30,-20.11255646,OK,10/16/18 12:30,0,OK,10/16/18 12:30,613893.8125,OK,10/16/18 12:30,48.86647415,OK,10/16/18 12:30,68.97903442,OK,10/16/18 12:30,0,OK,10/16/18 12:30,0,OK,10/16/18 12:30,7366725.75,OK,10/16/18 12:30,148221,OK,
10/16/18 12:45,-19.82975006,OK,10/16/18 12:45,0,OK,10/16/18 12:45,613893.8125,OK,10/16/18 12:45,48.89933777,OK,10/16/18 12:45,68.72909546,OK,10/16/18 12:45,0,OK,10/16/18 12:45,0,OK,10/16/18 12:45,7366725.75,OK,10/16/18 12:45,148227,OK,
10/16/18 13:00,-15.31983852,OK,10/16/18 13:00,0,OK,10/16/18 13:00,613893.8125,OK,10/16/18 13:00,49.41082764,OK,10/16/18 13:00,64.73066711,OK,10/16/18 13:00,0,OK,10/16/18 13:00,0,OK,10/16/18 13:00,7366725.75,OK,10/16/18 13:00,148233,OK,
10/16/18 13:15,-13.41260242,OK,10/16/18 13:15,0,OK,10/16/18 13:15,613893.8125,OK,10/16/18 13:15,49.27970886,OK,10/16/18 13:15,62.69231033,OK,10/16/18 13:15,0,OK,10/16/18 13:15,0,OK,10/16/18 13:15,7366725.75,OK,10/16/18 13:15,148239,OK,
10/16/18 13:30,-11.49193001,OK,10/16/18 13:30,0,OK,10/16/18 13:30,613893.8125,OK,10/16/18 13:30,51.32802963,OK,10/16/18 13:30,62.81996155,OK,10/16/18 13:30,0,OK,10/16/18 13:30,0,OK,10/16/18 13:30,7366725.75,OK,10/16/18 13:30,148245,OK,
10/16/18 13:45,-12.66374683,OK,10/16/18 13:45,0,OK,10/16/18 13:45,613893.8125,OK,10/16/18 13:45,51.72165298,OK,10/16/18 13:45,64.38540649,OK,10/16/18 13:45,0,OK,10/16/18 13:45,0,OK,10/16/18 13:45,7366725.75,OK,10/16/18 13:45,148251,OK,
10/16/18 14:00,-14.05500984,OK,10/16/18 14:00,0,OK,10/16/18 14:00,613893.8125,OK,10/16/18 14:00,48.79774094,OK,10/16/18 14:00,62.85275269,OK,10/16/18 14:00,0,OK,10/16/18 14:00,0,OK,10/16/18 14:00,7366725.75,OK,10/16/18 14:00,148258,OK,
10/16/18 14:15,-13.80680275,OK,10/16/18 14:15,0,OK,10/16/18 14:15,613893.8125,OK,10/16/18 14:15,49.22743988,OK,10/16/18 14:15,63.03424072,OK,10/16/18 14:15,0,OK,10/16/18 14:15,0,OK,10/16/18 14:15,7366725.75,OK,10/16/18 14:15,148263,OK,
10/16/18 14:30,-13.61323643,OK,10/16/18 14:30,0,OK,10/16/18 14:30,613893.8125,OK,10/16/18 14:30,49.16317368,OK,10/16/18 14:30,62.77640915,OK,10/16/18 14:30,0,OK,10/16/18 14:30,0,OK,10/16/18 14:30,7366725.75,OK,10/16/18 14:30,148269,OK,
10/16/18 14:45,-13.29506111,OK,10/16/18 14:45,0,OK,10/16/18 14:45,613893.8125,OK,10/16/18 14:45,49.47499847,OK,10/16/18 14:45,62.77005768,OK,10/16/18 14:45,0,OK,10/16/18 14:45,0,OK,10/16/18 14:45,7366725.75,OK,10/16/18 14:45,148276,OK,
10/16/18 15:00,-12.34015656,OK,10/16/18 15:00,0,OK,10/16/18 15:00,613893.8125,OK,10/16/18 15:00,49.07253265,OK,10/16/18 15:00,61.41268921,OK,10/16/18 15:00,0,OK,10/16/18 15:00,0,OK,10/16/18 15:00,7366725.75,OK,10/16/18 15:00,148281,OK,
10/16/18 15:15,-9.499569893,OK,10/16/18 15:15,0,OK,10/16/18 15:15,613893.8125,OK,10/16/18 15:15,53.67022705,OK,10/16/18 15:15,63.16979599,OK,10/16/18 15:15,0,OK,10/16/18 15:15,0,OK,10/16/18 15:15,7366725.75,OK,10/16/18 15:15,148287,OK,
10/16/18 15:30,-10.66174316,OK,10/16/18 15:30,0,OK,10/16/18 15:30,613893.8125,OK,10/16/18 15:30,48.77841568,OK,10/16/18 15:30,59.44015884,OK,10/16/18 15:30,0,OK,10/16/18 15:30,0,OK,10/16/18 15:30,7366725.75,OK,10/16/18 15:30,148293,OK,
10/16/18 15:45,-10.87162876,OK,10/16/18 15:45,0,OK,10/16/18 15:45,613893.8125,OK,10/16/18 15:45,48.59410095,OK,10/16/18 15:45,59.46572876,OK,10/16/18 15:45,0,OK,10/16/18 15:45,0,OK,10/16/18 15:45,7366725.75,OK,10/16/18 15:45,148299,OK,
10/16/18 16:00,-10.87681293,OK,10/16/18 16:00,0,OK,10/16/18 16:00,613893.8125,OK,10/16/18 16:00,48.39883423,OK,10/16/18 16:00,59.27564621,OK,10/16/18 16:00,0,OK,10/16/18 16:00,0,OK,10/16/18 16:00,7366725.75,OK,10/16/18 16:00,148305,OK,
10/16/18 16:15,-10.84895802,OK,10/16/18 16:15,0,OK,10/16/18 16:15,613893.8125,OK,10/16/18 16:15,49.0582962,OK,10/16/18 16:15,59.90725327,OK,10/16/18 16:15,0,OK,10/16/18 16:15,0,OK,10/16/18 16:15,7366725.75,OK,10/16/18 16:15,148311,OK,
10/16/18 16:30,-11.37601566,OK,10/16/18 16:30,0,OK,10/16/18 16:30,613893.8125,OK,10/16/18 16:30,48.89835358,OK,10/16/18 16:30,60.27436829,OK,10/16/18 16:30,0,OK,10/16/18 16:30,0,OK,10/16/18 16:30,7366725.75,OK,10/16/18 16:30,148317,OK,
10/16/18 16:45,-11.56794834,OK,10/16/18 16:45,0,OK,10/16/18 16:45,613893.8125,OK,10/16/18 16:45,48.74679565,OK,10/16/18 16:45,60.31474304,OK,10/16/18 16:45,0,OK,10/16/18 16:45,0,OK,10/16/18 16:45,7366725.75,OK,10/16/18 16:45,148323,OK,
10/16/18 17:00,-11.58013439,OK,10/16/18 17:00,0,OK,10/16/18 17:00,613893.8125,OK,10/16/18 17:00,48.64187622,OK,10/16/18 17:00,60.22200775,OK,10/16/18 17:00,0,OK,10/16/18 17:00,0,OK,10/16/18 17:00,7366725.75,OK,10/16/18 17:00,148329,OK,
10/16/18 17:15,-11.11414337,OK,10/16/18 17:15,0,OK,10/16/18 17:15,613893.8125,OK,10/16/18 17:15,49.06304932,OK,10/16/18 17:15,60.17719269,OK,10/16/18 17:15,0,OK,10/16/18 17:15,0,OK,10/16/18 17:15,7366725.75,OK,10/16/18 17:15,148334,OK,
