OSU_RTS.CALC.149_GPALARM Time [SNAP],OSU_RTS.CALC.149_GPALARM Value [SNAP],OSU_RTS.CALC.149_GPALARM Status [SNAP],OSU_RTS.MDBUS_E3.149_E01 Time [SNAP],OSU_RTS.MDBUS_E3.149_E01 Value [SNAP],OSU_RTS.MDBUS_E3.149_E01 Status [SNAP],OSU_RTS.MDBUS_E3.149_E02 Time [SNAP],OSU_RTS.MDBUS_E3.149_E02 Value [SNAP],OSU_RTS.MDBUS_E3.149_E02 Status [SNAP],OSU_RTS.MDBUS_G1.149_GBV Time [SNAP],OSU_RTS.MDBUS_G1.149_GBV Value [SNAP],OSU_RTS.MDBUS_G1.149_GBV Status [SNAP],OSU_RTS.MDBUS_G1.149_GCV Time [SNAP],OSU_RTS.MDBUS_G1.149_GCV Value [SNAP],OSU_RTS.MDBUS_G1.149_GCV Status [SNAP],OSU_RTS.MDBUS_G1.149_GP Time [SNAP],OSU_RTS.MDBUS_G1.149_GP Value [SNAP],OSU_RTS.MDBUS_G1.149_GP Status [SNAP],OSU_RTS.MDBUS_G1.149_GT Time [SNAP],OSU_RTS.MDBUS_G1.149_GT Value [SNAP],OSU_RTS.MDBUS_G1.149_GT Status [SNAP],OSU_RTS.MDBUS_G1.149_GUV Time [SNAP],OSU_RTS.MDBUS_G1.149_GUV Value [SNAP],OSU_RTS.MDBUS_G1.149_GUV Status [SNAP],OSU_RTS.MDBUS_RT.149S_C Time [SNAP],OSU_RTS.MDBUS_RT.149S_C Value [SNAP],OSU_RTS.MDBUS_RT.149S_C Status [SNAP],OSU_RTS.MDBUS_RT.149S_DP Time [SNAP],OSU_RTS.MDBUS_RT.149S_DP Value [SNAP],OSU_RTS.MDBUS_RT.149S_DP Status [SNAP],OSU_RTS.MDBUS_RT.149S_HF Time [SNAP],OSU_RTS.MDBUS_RT.149S_HF Value [SNAP],OSU_RTS.MDBUS_RT.149S_HF Status [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.149S_I Time [SNAP],OSU_RTS.MDBUS_RT.149S_I Value [SNAP],OSU_RTS.MDBUS_RT.149S_I Status [SNAP],OSU_RTS.MDBUS_RT.149S_P Time [SNAP],OSU_RTS.MDBUS_RT.149S_P Value [SNAP],OSU_RTS.MDBUS_RT.149S_P Status [SNAP],OSU_RTS.MDBUS_RT.149S_T Time [SNAP],OSU_RTS.MDBUS_RT.149S_T Value [SNAP],OSU_RTS.MDBUS_RT.149S_T Status [SNAP],Comments
10/15/18 11:00,0,OK,10/15/18 11:00,2363896,OK,10/15/18 11:00,10728325,OK,10/15/18 11:00,4.690000057,OK,10/15/18 11:00,20532,OK,10/15/18 11:00,5.099999905,OK,10/15/18 11:00,59.86999893,OK,10/15/18 11:00,151467,OK,10/15/18 11:00,0,UNRELIABLE,10/15/18 11:00,0,UNRELIABLE,10/15/18 11:00,0,UNRELIABLE,10/15/18 11:00,0,UNRELIABLE,10/15/18 11:00,0,UNRELIABLE,10/15/18 11:00,0,UNRELIABLE,10/15/18 11:00,0,UNRELIABLE,
10/15/18 11:15,0,OK,10/15/18 11:15,2363911,OK,10/15/18 11:15,10728387,OK,10/15/18 11:15,4.690000057,OK,10/15/18 11:15,20533,OK,10/15/18 11:15,5.079999924,OK,10/15/18 11:15,59.56999969,OK,10/15/18 11:15,151472,OK,10/15/18 11:15,0,UNRELIABLE,10/15/18 11:15,0,UNRELIABLE,10/15/18 11:15,0,UNRELIABLE,10/15/18 11:15,0,UNRELIABLE,10/15/18 11:15,0,UNRELIABLE,10/15/18 11:15,0,UNRELIABLE,10/15/18 11:15,0,UNRELIABLE,
10/15/18 11:30,0,OK,10/15/18 11:30,2363927,OK,10/15/18 11:30,10728447,OK,10/15/18 11:30,4.670000076,OK,10/15/18 11:30,20533,OK,10/15/18 11:30,4.910000324,OK,10/15/18 11:30,59.40999985,OK,10/15/18 11:30,151477,OK,10/15/18 11:30,0,UNRELIABLE,10/15/18 11:30,0,UNRELIABLE,10/15/18 11:30,0,UNRELIABLE,10/15/18 11:30,0,UNRELIABLE,10/15/18 11:30,0,UNRELIABLE,10/15/18 11:30,0,UNRELIABLE,10/15/18 11:30,0,UNRELIABLE,
10/15/18 11:45,0,OK,10/15/18 11:45,2363942,OK,10/15/18 11:45,10728506,OK,10/15/18 11:45,4.650000095,OK,10/15/18 11:45,20534,OK,10/15/18 11:45,5.25,OK,10/15/18 11:45,59.24000168,OK,10/15/18 11:45,151481,OK,10/15/18 11:45,0,UNRELIABLE,10/15/18 11:45,0,UNRELIABLE,10/15/18 11:45,0,UNRELIABLE,10/15/18 11:45,0,UNRELIABLE,10/15/18 11:45,0,UNRELIABLE,10/15/18 11:45,0,UNRELIABLE,10/15/18 11:45,0,UNRELIABLE,
10/15/18 12:00,0,OK,10/15/18 12:00,2363957,OK,10/15/18 12:00,10728566,OK,10/15/18 12:00,4.630000114,OK,10/15/18 12:00,20535,OK,10/15/18 12:00,5.090000153,OK,10/15/18 12:00,58.86999893,OK,10/15/18 12:00,151485,OK,10/15/18 12:00,0,UNRELIABLE,10/15/18 12:00,0,UNRELIABLE,10/15/18 12:00,0,UNRELIABLE,10/15/18 12:00,0,UNRELIABLE,10/15/18 12:00,0,UNRELIABLE,10/15/18 12:00,0,UNRELIABLE,10/15/18 12:00,0,UNRELIABLE,
10/15/18 12:15,0,OK,10/15/18 12:15,2363972,OK,10/15/18 12:15,10728626,OK,10/15/18 12:15,4.619999886,OK,10/15/18 12:15,20535,OK,10/15/18 12:15,5.170000076,OK,10/15/18 12:15,58.58000183,OK,10/15/18 12:15,151490,OK,10/15/18 12:15,0,UNRELIABLE,10/15/18 12:15,0,UNRELIABLE,10/15/18 12:15,0,UNRELIABLE,10/15/18 12:15,0,UNRELIABLE,10/15/18 12:15,0,UNRELIABLE,10/15/18 12:15,0,UNRELIABLE,10/15/18 12:15,0,UNRELIABLE,
10/15/18 12:30,0,OK,10/15/18 12:30,2363986,OK,10/15/18 12:30,10728683,OK,10/15/18 12:30,4.659999847,OK,10/15/18 12:30,20535,OK,10/15/18 12:30,5.25,OK,10/15/18 12:30,56.77000046,OK,10/15/18 12:30,151492,OK,10/15/18 12:30,0,UNRELIABLE,10/15/18 12:30,0,UNRELIABLE,10/15/18 12:30,0,UNRELIABLE,10/15/18 12:30,0,UNRELIABLE,10/15/18 12:30,0,UNRELIABLE,10/15/18 12:30,0,UNRELIABLE,10/15/18 12:30,0,UNRELIABLE,
10/15/18 12:45,0,OK,10/15/18 12:45,2364001,OK,10/15/18 12:45,10728739,OK,10/15/18 12:45,4.630000114,OK,10/15/18 12:45,20535,OK,10/15/18 12:45,5.25,OK,10/15/18 12:45,56.11999893,OK,10/15/18 12:45,151492,OK,10/15/18 12:45,0,UNRELIABLE,10/15/18 12:45,0,UNRELIABLE,10/15/18 12:45,0,UNRELIABLE,10/15/18 12:45,0,UNRELIABLE,10/15/18 12:45,0,UNRELIABLE,10/15/18 12:45,0,UNRELIABLE,10/15/18 12:45,0,UNRELIABLE,
10/15/18 13:00,0,OK,10/15/18 13:00,2364015,OK,10/15/18 13:00,10728796,OK,10/15/18 13:00,4.75,OK,10/15/18 13:00,20535,OK,10/15/18 13:00,5.25,OK,10/15/18 13:00,55.9600029,OK,10/15/18 13:00,151492,OK,10/15/18 13:00,0,UNRELIABLE,10/15/18 13:00,0,UNRELIABLE,10/15/18 13:00,0,UNRELIABLE,10/15/18 13:00,0,UNRELIABLE,10/15/18 13:00,0,UNRELIABLE,10/15/18 13:00,0,UNRELIABLE,10/15/18 13:00,0,UNRELIABLE,
10/15/18 13:15,0,OK,10/15/18 13:15,2364029,OK,10/15/18 13:15,10728852,OK,10/15/18 13:15,4.710000038,OK,10/15/18 13:15,20535,OK,10/15/18 13:15,5.170000076,OK,10/15/18 13:15,55.79999924,OK,10/15/18 13:15,151492,OK,10/15/18 13:15,0,UNRELIABLE,10/15/18 13:15,0,UNRELIABLE,10/15/18 13:15,0,UNRELIABLE,10/15/18 13:15,0,UNRELIABLE,10/15/18 13:15,0,UNRELIABLE,10/15/18 13:15,0,UNRELIABLE,10/15/18 13:15,0,UNRELIABLE,
10/15/18 13:30,0,OK,10/15/18 13:30,2364044,OK,10/15/18 13:30,10728909,OK,10/15/18 13:30,4.639999866,OK,10/15/18 13:30,20535,OK,10/15/18 13:30,5.079999924,OK,10/15/18 13:30,55.79999924,OK,10/15/18 13:30,151492,OK,10/15/18 13:30,0,UNRELIABLE,10/15/18 13:30,0,UNRELIABLE,10/15/18 13:30,0,UNRELIABLE,10/15/18 13:30,0,UNRELIABLE,10/15/18 13:30,0,UNRELIABLE,10/15/18 13:30,0,UNRELIABLE,10/15/18 13:30,0,UNRELIABLE,
10/15/18 13:45,0,OK,10/15/18 13:45,2364060,OK,10/15/18 13:45,10728965,OK,10/15/18 13:45,4.619999886,OK,10/15/18 13:45,20535,OK,10/15/18 13:45,5.079999924,OK,10/15/18 13:45,55.62999725,OK,10/15/18 13:45,151492,OK,10/15/18 13:45,0,UNRELIABLE,10/15/18 13:45,0,UNRELIABLE,10/15/18 13:45,0,UNRELIABLE,10/15/18 13:45,0,UNRELIABLE,10/15/18 13:45,0,UNRELIABLE,10/15/18 13:45,0,UNRELIABLE,10/15/18 13:45,0,UNRELIABLE,
10/15/18 14:00,0,OK,10/15/18 14:00,2364075,OK,10/15/18 14:00,10729022,OK,10/15/18 14:00,4.619999886,OK,10/15/18 14:00,20535,OK,10/15/18 14:00,4.970000267,OK,10/15/18 14:00,55.62999725,OK,10/15/18 14:00,151492,OK,10/15/18 14:00,0,UNRELIABLE,10/15/18 14:00,0,UNRELIABLE,10/15/18 14:00,0,UNRELIABLE,10/15/18 14:00,0,UNRELIABLE,10/15/18 14:00,0,UNRELIABLE,10/15/18 14:00,0,UNRELIABLE,10/15/18 14:00,0,UNRELIABLE,
10/15/18 14:15,0,OK,10/15/18 14:15,2364089,OK,10/15/18 14:15,10729078,OK,10/15/18 14:15,4.730000019,OK,10/15/18 14:15,20535,OK,10/15/18 14:15,5.099999905,OK,10/15/18 14:15,55.62999725,OK,10/15/18 14:15,151492,OK,10/15/18 14:15,0,UNRELIABLE,10/15/18 14:15,0,UNRELIABLE,10/15/18 14:15,0,UNRELIABLE,10/15/18 14:15,0,UNRELIABLE,10/15/18 14:15,0,UNRELIABLE,10/15/18 14:15,0,UNRELIABLE,10/15/18 14:15,0,UNRELIABLE,
10/15/18 14:30,0,OK,10/15/18 14:30,2364104,OK,10/15/18 14:30,10729134,OK,10/15/18 14:30,4.679999828,OK,10/15/18 14:30,20535,OK,10/15/18 14:30,5.25,OK,10/15/18 14:30,55.4600029,OK,10/15/18 14:30,151492,OK,10/15/18 14:30,0,UNRELIABLE,10/15/18 14:30,0,UNRELIABLE,10/15/18 14:30,0,UNRELIABLE,10/15/18 14:30,0,UNRELIABLE,10/15/18 14:30,0,UNRELIABLE,10/15/18 14:30,0,UNRELIABLE,10/15/18 14:30,0,UNRELIABLE,
10/15/18 14:45,0,OK,10/15/18 14:45,2364118,OK,10/15/18 14:45,10729191,OK,10/15/18 14:45,4.590000153,OK,10/15/18 14:45,20535,OK,10/15/18 14:45,4.990000248,OK,10/15/18 14:45,55.30999756,OK,10/15/18 14:45,151492,OK,10/15/18 14:45,0,UNRELIABLE,10/15/18 14:45,0,UNRELIABLE,10/15/18 14:45,0,UNRELIABLE,10/15/18 14:45,0,UNRELIABLE,10/15/18 14:45,0,UNRELIABLE,10/15/18 14:45,0,UNRELIABLE,10/15/18 14:45,0,UNRELIABLE,
10/15/18 15:00,0,OK,10/15/18 15:00,2364133,OK,10/15/18 15:00,10729247,OK,10/15/18 15:00,4.769999981,OK,10/15/18 15:00,20535,OK,10/15/18 15:00,5.170000076,OK,10/15/18 15:00,55.30999756,OK,10/15/18 15:00,151492,OK,10/15/18 15:00,0,UNRELIABLE,10/15/18 15:00,0,UNRELIABLE,10/15/18 15:00,0,UNRELIABLE,10/15/18 15:00,0,UNRELIABLE,10/15/18 15:00,0,UNRELIABLE,10/15/18 15:00,0,UNRELIABLE,10/15/18 15:00,0,UNRELIABLE,
10/15/18 15:15,0,OK,10/15/18 15:15,2364149,OK,10/15/18 15:15,10729302,OK,10/15/18 15:15,4.710000038,OK,10/15/18 15:15,20535,OK,10/15/18 15:15,5.25,OK,10/15/18 15:15,55.47000122,OK,10/15/18 15:15,151492,OK,10/15/18 15:15,0,UNRELIABLE,10/15/18 15:15,0,UNRELIABLE,10/15/18 15:15,0,UNRELIABLE,10/15/18 15:15,0,UNRELIABLE,10/15/18 15:15,0,UNRELIABLE,10/15/18 15:15,0,UNRELIABLE,10/15/18 15:15,0,UNRELIABLE,
10/15/18 15:30,0,OK,10/15/18 15:30,2364165,OK,10/15/18 15:30,10729357,OK,10/15/18 15:30,4.759999752,OK,10/15/18 15:30,20536,OK,10/15/18 15:30,4.990000248,OK,10/15/18 15:30,57.26000214,OK,10/15/18 15:30,151494,OK,10/15/18 15:30,0,UNRELIABLE,10/15/18 15:30,0,UNRELIABLE,10/15/18 15:30,0,UNRELIABLE,10/15/18 15:30,0,UNRELIABLE,10/15/18 15:30,0,UNRELIABLE,10/15/18 15:30,0,UNRELIABLE,10/15/18 15:30,0,UNRELIABLE,
10/15/18 15:45,0,OK,10/15/18 15:45,2364182,OK,10/15/18 15:45,10729416,OK,10/15/18 15:45,4.559999943,OK,10/15/18 15:45,20536,OK,10/15/18 15:45,5.25,OK,10/15/18 15:45,57.59000015,OK,10/15/18 15:45,151498,OK,10/15/18 15:45,0,UNRELIABLE,10/15/18 15:45,0,UNRELIABLE,10/15/18 15:45,0,UNRELIABLE,10/15/18 15:45,0,UNRELIABLE,10/15/18 15:45,0,UNRELIABLE,10/15/18 15:45,0,UNRELIABLE,10/15/18 15:45,0,UNRELIABLE,
10/15/18 16:00,0,OK,10/15/18 16:00,2364199,OK,10/15/18 16:00,10729476,OK,10/15/18 16:00,4.71999979,OK,10/15/18 16:00,20537,OK,10/15/18 16:00,5.079999924,OK,10/15/18 16:00,56.11999893,OK,10/15/18 16:00,151500,OK,10/15/18 16:00,0,UNRELIABLE,10/15/18 16:00,0,UNRELIABLE,10/15/18 16:00,0,UNRELIABLE,10/15/18 16:00,0,UNRELIABLE,10/15/18 16:00,0,UNRELIABLE,10/15/18 16:00,0,UNRELIABLE,10/15/18 16:00,0,UNRELIABLE,
10/15/18 16:15,0,OK,10/15/18 16:15,2364216,OK,10/15/18 16:15,10729535,OK,10/15/18 16:15,4.789999962,OK,10/15/18 16:15,20537,OK,10/15/18 16:15,5.170000076,OK,10/15/18 16:15,55.62999725,OK,10/15/18 16:15,151500,OK,10/15/18 16:15,0,UNRELIABLE,10/15/18 16:15,0,UNRELIABLE,10/15/18 16:15,0,UNRELIABLE,10/15/18 16:15,0,UNRELIABLE,10/15/18 16:15,0,UNRELIABLE,10/15/18 16:15,0,UNRELIABLE,10/15/18 16:15,0,UNRELIABLE,
10/15/18 16:30,0,OK,10/15/18 16:30,2364231,OK,10/15/18 16:30,10729592,OK,10/15/18 16:30,4.690000057,OK,10/15/18 16:30,20537,OK,10/15/18 16:30,5.25,OK,10/15/18 16:30,55.47000122,OK,10/15/18 16:30,151500,OK,10/15/18 16:30,0,UNRELIABLE,10/15/18 16:30,0,UNRELIABLE,10/15/18 16:30,0,UNRELIABLE,10/15/18 16:30,0,UNRELIABLE,10/15/18 16:30,0,UNRELIABLE,10/15/18 16:30,0,UNRELIABLE,10/15/18 16:30,0,UNRELIABLE,
10/15/18 16:45,0,OK,10/15/18 16:45,2364246,OK,10/15/18 16:45,10729647,OK,10/15/18 16:45,4.75,OK,10/15/18 16:45,20537,OK,10/15/18 16:45,5.070000172,OK,10/15/18 16:45,55.30999756,OK,10/15/18 16:45,151500,OK,10/15/18 16:45,0,UNRELIABLE,10/15/18 16:45,0,UNRELIABLE,10/15/18 16:45,0,UNRELIABLE,10/15/18 16:45,0,UNRELIABLE,10/15/18 16:45,0,UNRELIABLE,10/15/18 16:45,0,UNRELIABLE,10/15/18 16:45,0,UNRELIABLE,
10/15/18 17:00,0,OK,10/15/18 17:00,2364261,OK,10/15/18 17:00,10729702,OK,10/15/18 17:00,4.710000038,OK,10/15/18 17:00,20537,OK,10/15/18 17:00,5.340000153,OK,10/15/18 17:00,55.13999939,OK,10/15/18 17:00,151500,OK,10/15/18 17:00,0,UNRELIABLE,10/15/18 17:00,0,UNRELIABLE,10/15/18 17:00,0,UNRELIABLE,10/15/18 17:00,0,UNRELIABLE,10/15/18 17:00,0,UNRELIABLE,10/15/18 17:00,0,UNRELIABLE,10/15/18 17:00,0,UNRELIABLE,
10/15/18 17:15,0,OK,10/15/18 17:15,2364276,OK,10/15/18 17:15,10729758,OK,10/15/18 17:15,4.699999809,OK,10/15/18 17:15,20537,OK,10/15/18 17:15,5.079999924,OK,10/15/18 17:15,54.81999969,OK,10/15/18 17:15,151500,OK,10/15/18 17:15,0,UNRELIABLE,10/15/18 17:15,0,UNRELIABLE,10/15/18 17:15,0,UNRELIABLE,10/15/18 17:15,0,UNRELIABLE,10/15/18 17:15,0,UNRELIABLE,10/15/18 17:15,0,UNRELIABLE,10/15/18 17:15,0,UNRELIABLE,
10/15/18 17:30,0,OK,10/15/18 17:30,2364290,OK,10/15/18 17:30,10729813,OK,10/15/18 17:30,4.800000191,OK,10/15/18 17:30,20537,OK,10/15/18 17:30,5.25,OK,10/15/18 17:30,54.65999985,OK,10/15/18 17:30,151500,OK,10/15/18 17:30,0,UNRELIABLE,10/15/18 17:30,0,UNRELIABLE,10/15/18 17:30,0,UNRELIABLE,10/15/18 17:30,0,UNRELIABLE,10/15/18 17:30,0,UNRELIABLE,10/15/18 17:30,0,UNRELIABLE,10/15/18 17:30,0,UNRELIABLE,
10/15/18 17:45,0,OK,10/15/18 17:45,2364305,OK,10/15/18 17:45,10729868,OK,10/15/18 17:45,4.53000021,OK,10/15/18 17:45,20537,OK,10/15/18 17:45,5.070000172,OK,10/15/18 17:45,54.32999802,OK,10/15/18 17:45,151500,OK,10/15/18 17:45,0,UNRELIABLE,10/15/18 17:45,0,UNRELIABLE,10/15/18 17:45,0,UNRELIABLE,10/15/18 17:45,0,UNRELIABLE,10/15/18 17:45,0,UNRELIABLE,10/15/18 17:45,0,UNRELIABLE,10/15/18 17:45,0,UNRELIABLE,
10/15/18 18:00,0,OK,10/15/18 18:00,2364319,OK,10/15/18 18:00,10729923,OK,10/15/18 18:00,4.81000042,OK,10/15/18 18:00,20537,OK,10/15/18 18:00,5.25,OK,10/15/18 18:00,54.16999817,OK,10/15/18 18:00,151500,OK,10/15/18 18:00,0,UNRELIABLE,10/15/18 18:00,0,UNRELIABLE,10/15/18 18:00,0,UNRELIABLE,10/15/18 18:00,0,UNRELIABLE,10/15/18 18:00,0,UNRELIABLE,10/15/18 18:00,0,UNRELIABLE,10/15/18 18:00,0,UNRELIABLE,
10/15/18 18:15,0,OK,10/15/18 18:15,2364333,OK,10/15/18 18:15,10729971,OK,10/15/18 18:15,4.519999981,OK,10/15/18 18:15,20537,OK,10/15/18 18:15,5.159999847,OK,10/15/18 18:15,53.68000031,OK,10/15/18 18:15,151500,OK,10/15/18 18:15,0,UNRELIABLE,10/15/18 18:15,0,UNRELIABLE,10/15/18 18:15,0,UNRELIABLE,10/15/18 18:15,0,UNRELIABLE,10/15/18 18:15,0,UNRELIABLE,10/15/18 18:15,0,UNRELIABLE,10/15/18 18:15,0,UNRELIABLE,
10/15/18 18:30,0,OK,10/15/18 18:30,2364347,OK,10/15/18 18:30,10730004,OK,10/15/18 18:30,4.779999733,OK,10/15/18 18:30,20537,OK,10/15/18 18:30,5.330000401,OK,10/15/18 18:30,53.34999847,OK,10/15/18 18:30,151500,OK,10/15/18 18:30,0,UNRELIABLE,10/15/18 18:30,0,UNRELIABLE,10/15/18 18:30,0,UNRELIABLE,10/15/18 18:30,0,UNRELIABLE,10/15/18 18:30,0,UNRELIABLE,10/15/18 18:30,0,UNRELIABLE,10/15/18 18:30,0,UNRELIABLE,
10/15/18 18:45,0,OK,10/15/18 18:45,2364361,OK,10/15/18 18:45,10730038,OK,10/15/18 18:45,4.870000362,OK,10/15/18 18:45,20537,OK,10/15/18 18:45,4.980000019,OK,10/15/18 18:45,52.86000061,OK,10/15/18 18:45,151500,OK,10/15/18 18:45,0,UNRELIABLE,10/15/18 18:45,0,UNRELIABLE,10/15/18 18:45,0,UNRELIABLE,10/15/18 18:45,0,UNRELIABLE,10/15/18 18:45,0,UNRELIABLE,10/15/18 18:45,0,UNRELIABLE,10/15/18 18:45,0,UNRELIABLE,
10/15/18 19:00,0,OK,10/15/18 19:00,2364376,OK,10/15/18 19:00,10730074,OK,10/15/18 19:00,4.610000134,OK,10/15/18 19:00,20537,OK,10/15/18 19:00,5.330000401,OK,10/15/18 19:00,52.54000092,OK,10/15/18 19:00,151500,OK,10/15/18 19:00,0,UNRELIABLE,10/15/18 19:00,0,UNRELIABLE,10/15/18 19:00,0,UNRELIABLE,10/15/18 19:00,0,UNRELIABLE,10/15/18 19:00,0,UNRELIABLE,10/15/18 19:00,0,UNRELIABLE,10/15/18 19:00,0,UNRELIABLE,
10/15/18 19:15,0,OK,10/15/18 19:15,2364389,OK,10/15/18 19:15,10730109,OK,10/15/18 19:15,4.460000038,OK,10/15/18 19:15,20537,OK,10/15/18 19:15,4.980000019,OK,10/15/18 19:15,51.97000122,OK,10/15/18 19:15,151500,OK,10/15/18 19:15,0,UNRELIABLE,10/15/18 19:15,0,UNRELIABLE,10/15/18 19:15,0,UNRELIABLE,10/15/18 19:15,0,UNRELIABLE,10/15/18 19:15,0,UNRELIABLE,10/15/18 19:15,0,UNRELIABLE,10/15/18 19:15,0,UNRELIABLE,
10/15/18 19:30,0,OK,10/15/18 19:30,2364402,OK,10/15/18 19:30,10730145,OK,10/15/18 19:30,4.900000095,OK,10/15/18 19:30,20537,OK,10/15/18 19:30,4.980000019,OK,10/15/18 19:30,51.56000137,OK,10/15/18 19:30,151500,OK,10/15/18 19:30,0,UNRELIABLE,10/15/18 19:30,0,UNRELIABLE,10/15/18 19:30,0,UNRELIABLE,10/15/18 19:30,0,UNRELIABLE,10/15/18 19:30,0,UNRELIABLE,10/15/18 19:30,0,UNRELIABLE,10/15/18 19:30,0,UNRELIABLE,
10/15/18 19:45,0,OK,10/15/18 19:45,2364415,OK,10/15/18 19:45,10730184,OK,10/15/18 19:45,4.440000057,OK,10/15/18 19:45,20537,OK,10/15/18 19:45,5.070000172,OK,10/15/18 19:45,53.84000015,OK,10/15/18 19:45,151504,OK,10/15/18 19:45,0,UNRELIABLE,10/15/18 19:45,0,UNRELIABLE,10/15/18 19:45,0,UNRELIABLE,10/15/18 19:45,0,UNRELIABLE,10/15/18 19:45,0,UNRELIABLE,10/15/18 19:45,0,UNRELIABLE,10/15/18 19:45,0,UNRELIABLE,
10/15/18 20:00,0,OK,10/15/18 20:00,2364429,OK,10/15/18 20:00,10730223,OK,10/15/18 20:00,4.460000038,OK,10/15/18 20:00,20538,OK,10/15/18 20:00,4.960000038,OK,10/15/18 20:00,54.00999832,OK,10/15/18 20:00,151509,OK,10/15/18 20:00,0,UNRELIABLE,10/15/18 20:00,0,UNRELIABLE,10/15/18 20:00,0,UNRELIABLE,10/15/18 20:00,0,UNRELIABLE,10/15/18 20:00,0,UNRELIABLE,10/15/18 20:00,0,UNRELIABLE,10/15/18 20:00,0,UNRELIABLE,
10/15/18 20:15,0,OK,10/15/18 20:15,2364443,OK,10/15/18 20:15,10730261,OK,10/15/18 20:15,4.590000153,OK,10/15/18 20:15,20538,OK,10/15/18 20:15,5.159999847,OK,10/15/18 20:15,54.00999832,OK,10/15/18 20:15,151514,OK,10/15/18 20:15,0,UNRELIABLE,10/15/18 20:15,0,UNRELIABLE,10/15/18 20:15,0,UNRELIABLE,10/15/18 20:15,0,UNRELIABLE,10/15/18 20:15,0,UNRELIABLE,10/15/18 20:15,0,UNRELIABLE,10/15/18 20:15,0,UNRELIABLE,
10/15/18 20:30,0,OK,10/15/18 20:30,2364457,OK,10/15/18 20:30,10730300,OK,10/15/18 20:30,4.440000057,OK,10/15/18 20:30,20539,OK,10/15/18 20:30,4.980000019,OK,10/15/18 20:30,53.84000015,OK,10/15/18 20:30,151517,OK,10/15/18 20:30,0,UNRELIABLE,10/15/18 20:30,0,UNRELIABLE,10/15/18 20:30,0,UNRELIABLE,10/15/18 20:30,0,UNRELIABLE,10/15/18 20:30,0,UNRELIABLE,10/15/18 20:30,0,UNRELIABLE,10/15/18 20:30,0,UNRELIABLE,
10/15/18 20:45,0,OK,10/15/18 20:45,2364471,OK,10/15/18 20:45,10730339,OK,10/15/18 20:45,4.699999809,OK,10/15/18 20:45,20540,OK,10/15/18 20:45,5.25,OK,10/15/18 20:45,53.68000031,OK,10/15/18 20:45,151522,OK,10/15/18 20:45,0,UNRELIABLE,10/15/18 20:45,0,UNRELIABLE,10/15/18 20:45,0,UNRELIABLE,10/15/18 20:45,0,UNRELIABLE,10/15/18 20:45,0,UNRELIABLE,10/15/18 20:45,0,UNRELIABLE,10/15/18 20:45,0,UNRELIABLE,
10/15/18 21:00,0,OK,10/15/18 21:00,2364485,OK,10/15/18 21:00,10730379,OK,10/15/18 21:00,4.900000095,OK,10/15/18 21:00,20540,OK,10/15/18 21:00,4.970000267,OK,10/15/18 21:00,53.66999817,OK,10/15/18 21:00,151527,OK,10/15/18 21:00,0,UNRELIABLE,10/15/18 21:00,0,UNRELIABLE,10/15/18 21:00,0,UNRELIABLE,10/15/18 21:00,0,UNRELIABLE,10/15/18 21:00,0,UNRELIABLE,10/15/18 21:00,0,UNRELIABLE,10/15/18 21:00,0,UNRELIABLE,
10/15/18 21:15,0,OK,10/15/18 21:15,2364498,OK,10/15/18 21:15,10730417,OK,10/15/18 21:15,4.480000019,OK,10/15/18 21:15,20541,OK,10/15/18 21:15,5.059999943,OK,10/15/18 21:15,53.52000046,OK,10/15/18 21:15,151531,OK,10/15/18 21:15,0,UNRELIABLE,10/15/18 21:15,0,UNRELIABLE,10/15/18 21:15,0,UNRELIABLE,10/15/18 21:15,0,UNRELIABLE,10/15/18 21:15,0,UNRELIABLE,10/15/18 21:15,0,UNRELIABLE,10/15/18 21:15,0,UNRELIABLE,
10/15/18 21:30,0,OK,10/15/18 21:30,2364511,OK,10/15/18 21:30,10730456,OK,10/15/18 21:30,4.759999752,OK,10/15/18 21:30,20541,OK,10/15/18 21:30,5.150000095,OK,10/15/18 21:30,53.52000046,OK,10/15/18 21:30,151535,OK,10/15/18 21:30,0,UNRELIABLE,10/15/18 21:30,0,UNRELIABLE,10/15/18 21:30,0,UNRELIABLE,10/15/18 21:30,0,UNRELIABLE,10/15/18 21:30,0,UNRELIABLE,10/15/18 21:30,0,UNRELIABLE,10/15/18 21:30,0,UNRELIABLE,
10/15/18 21:45,0,OK,10/15/18 21:45,2364524,OK,10/15/18 21:45,10730493,OK,10/15/18 21:45,4.440000057,OK,10/15/18 21:45,20542,OK,10/15/18 21:45,5.070000172,OK,10/15/18 21:45,53.34999847,OK,10/15/18 21:45,151540,OK,10/15/18 21:45,0,UNRELIABLE,10/15/18 21:45,0,UNRELIABLE,10/15/18 21:45,0,UNRELIABLE,10/15/18 21:45,0,UNRELIABLE,10/15/18 21:45,0,UNRELIABLE,10/15/18 21:45,0,UNRELIABLE,10/15/18 21:45,0,UNRELIABLE,
