OSU_RTS.MDBUS_C1.005_CDT Time [SNAP],OSU_RTS.MDBUS_C1.005_CDT Value [SNAP],OSU_RTS.MDBUS_C1.005_CDT Status [SNAP],OSU_RTS.MDBUS_C1.005_CHF Time [SNAP],OSU_RTS.MDBUS_C1.005_CHF Value [SNAP],OSU_RTS.MDBUS_C1.005_CHF Status [SNAP],OSU_RTS.MDBUS_C1.005_CHT Time [SNAP],OSU_RTS.MDBUS_C1.005_CHT Value [SNAP],OSU_RTS.MDBUS_C1.005_CHT Status [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.005_CVF Time [SNAP],OSU_RTS.MDBUS_C1.005_CVF Value [SNAP],OSU_RTS.MDBUS_C1.005_CVF Status [SNAP],OSU_RTS.MDBUS_C1.005_HF Time [SNAP],OSU_RTS.MDBUS_C1.005_HF Value [SNAP],OSU_RTS.MDBUS_C1.005_HF Status [SNAP],OSU_RTS.MDBUS_C1.005_HGT Time [SNAP],OSU_RTS.MDBUS_C1.005_HGT Value [SNAP],OSU_RTS.MDBUS_C1.005_HGT Status [SNAP],OSU_RTS.MDBUS_CC.005_MHT Time [SNAP],OSU_RTS.MDBUS_CC.005_MHT Value [SNAP],OSU_RTS.MDBUS_CC.005_MHT Status [SNAP],OSU_RTS.MDBUS_CC.005_PHT Time [SNAP],OSU_RTS.MDBUS_CC.005_PHT Value [SNAP],OSU_RTS.MDBUS_CC.005_PHT Status [SNAP],OSU_RTS.MDBUS_E3.005_E01 Time [SNAP],OSU_RTS.MDBUS_E3.005_E01 Value [SNAP],OSU_RTS.MDBUS_E3.005_E01 Status [SNAP],OSU_RTS.MDBUS_E3.005_E02 Time [SNAP],OSU_RTS.MDBUS_E3.005_E02 Value [SNAP],OSU_RTS.MDBUS_E3.005_E02 Status [SNAP],OSU_RTS.MDBUS_RT.005S_C Time [SNAP],OSU_RTS.MDBUS_RT.005S_C Value [SNAP],OSU_RTS.MDBUS_RT.005S_C Status [SNAP],OSU_RTS.MDBUS_RT.005S_DP Time [SNAP],OSU_RTS.MDBUS_RT.005S_DP Value [SNAP],OSU_RTS.MDBUS_RT.005S_DP Status [SNAP],OSU_RTS.MDBUS_RT.005S_HF Time [SNAP],OSU_RTS.MDBUS_RT.005S_HF Value [SNAP],OSU_RTS.MDBUS_RT.005S_HF Status [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.005S_I Time [SNAP],OSU_RTS.MDBUS_RT.005S_I Value [SNAP],OSU_RTS.MDBUS_RT.005S_I Status [SNAP],OSU_RTS.MDBUS_RT.005S_P Time [SNAP],OSU_RTS.MDBUS_RT.005S_P Value [SNAP],OSU_RTS.MDBUS_RT.005S_P Status [SNAP],OSU_RTS.MDBUS_RT.005S_T Time [SNAP],OSU_RTS.MDBUS_RT.005S_T Value [SNAP],OSU_RTS.MDBUS_RT.005S_T Status [SNAP],Comments
10/20/18 18:45,7.55040741,OK,10/20/18 18:45,262.9378662,OK,10/20/18 18:45,5983167.5,OK,10/20/18 18:45,52.87106323,OK,10/20/18 18:45,45.32065582,OK,10/20/18 18:45,827.1006563,OK,10/20/18 18:45,3144.391479,OK,10/20/18 18:45,71798010,OK,,,,,,,10/20/18 18:45,1081340,OK,10/20/18 18:45,154271,OK,10/20/18 18:45,35609.76563,OK,10/20/18 18:45,27.77699661,OK,10/20/18 18:45,859.9904785,OK,10/20/18 18:45,43881524,OK,10/20/18 18:45,0.717736938,OK,10/20/18 18:45,183.8355408,OK,10/20/18 18:45,363.2335815,OK,
10/20/18 19:00,6.336002827,OK,10/20/18 19:00,234.0084686,OK,10/20/18 19:00,5983197.5,OK,10/20/18 19:00,52.3494072,OK,10/20/18 19:00,46.01340485,OK,10/20/18 19:00,875.432938,OK,10/20/18 19:00,2796.252686,OK,10/20/18 19:00,71798370,OK,,,,,,,10/20/18 19:00,1081389,OK,10/20/18 19:00,154278,OK,10/20/18 19:00,35609.92578,OK,10/20/18 19:00,29.55133438,OK,10/20/18 19:00,920.0183716,OK,10/20/18 19:00,43881720,OK,10/20/18 19:00,0.767964539,OK,10/20/18 19:00,180.9593658,OK,10/20/18 19:00,363.4397583,OK,
10/20/18 19:15,5.53498745,OK,10/20/18 19:15,205.3468018,OK,10/20/18 19:15,5983228,OK,10/20/18 19:15,51.7077713,OK,10/20/18 19:15,46.1727829,OK,10/20/18 19:15,875.417508,OK,10/20/18 19:15,2443.67981,OK,10/20/18 19:15,71798736,OK,,,,,,,10/20/18 19:15,1081438,OK,10/20/18 19:15,154285,OK,10/20/18 19:15,35610.08594,OK,10/20/18 19:15,28.3231163,OK,10/20/18 19:15,883.8806152,OK,10/20/18 19:15,43881912,OK,10/20/18 19:15,0.737613037,OK,10/20/18 19:15,185.280838,OK,10/20/18 19:15,363.5558472,OK,
10/20/18 19:30,3.88480854,OK,10/20/18 19:30,145.6696777,OK,10/20/18 19:30,5983257.5,OK,10/20/18 19:30,50.60430527,OK,10/20/18 19:30,46.71949768,OK,10/20/18 19:30,873.992805,OK,10/20/18 19:30,1732.549255,OK,10/20/18 19:30,71799090,OK,,,,,,,10/20/18 19:30,1081487,OK,10/20/18 19:30,154292,OK,10/20/18 19:30,35610.25781,OK,10/20/18 19:30,26.23768234,OK,10/20/18 19:30,799.1608887,OK,10/20/18 19:30,43882116,OK,10/20/18 19:30,0.667038696,OK,10/20/18 19:30,182.056839,OK,10/20/18 19:30,363.992981,OK,
10/20/18 19:45,2.996247768,OK,10/20/18 19:45,111.2966995,OK,10/20/18 19:45,5983287,OK,10/20/18 19:45,49.71315384,OK,10/20/18 19:45,46.71690369,OK,10/20/18 19:45,847.6051679,OK,10/20/18 19:45,1323.209015,OK,10/20/18 19:45,71799444,OK,,,,,,,10/20/18 19:45,1081534,OK,10/20/18 19:45,154299,OK,10/20/18 19:45,35610.43359,OK,10/20/18 19:45,30.80080795,OK,10/20/18 19:45,975.2114868,OK,10/20/18 19:45,43882328,OK,10/20/18 19:45,0.813875366,OK,10/20/18 19:45,184.3306732,OK,10/20/18 19:45,364.5556335,OK,
10/20/18 20:00,2.813382626,OK,10/20/18 20:00,103.0971298,OK,10/20/18 20:00,5983315.5,OK,10/20/18 20:00,49.51613998,OK,10/20/18 20:00,46.70275879,OK,10/20/18 20:00,839.8346349,OK,10/20/18 20:00,1210.863464,OK,10/20/18 20:00,71799786,OK,,,,,,,10/20/18 20:00,1081583,OK,10/20/18 20:00,154306,OK,10/20/18 20:00,35610.60547,OK,10/20/18 20:00,30.98337173,OK,10/20/18 20:00,973.6572266,OK,10/20/18 20:00,43882536,OK,10/20/18 20:00,0.812738281,OK,10/20/18 20:00,180.9581757,OK,10/20/18 20:00,364.7351685,OK,
10/20/18 20:15,3.236192703,OK,10/20/18 20:15,118.9727097,OK,10/20/18 20:15,5983345,OK,10/20/18 20:15,49.85962677,OK,10/20/18 20:15,46.62343597,OK,10/20/18 20:15,848.8047362,OK,10/20/18 20:15,1394.108368,OK,10/20/18 20:15,71800140,OK,,,,,,,10/20/18 20:15,1081634,OK,10/20/18 20:15,154313,OK,10/20/18 20:15,35610.77734,OK,10/20/18 20:15,29.74350548,OK,10/20/18 20:15,931.0063477,OK,10/20/18 20:15,43882740,OK,10/20/18 20:15,0.777065674,OK,10/20/18 20:15,182.5184021,OK,10/20/18 20:15,364.5991516,OK,
10/20/18 20:30,2.783622503,OK,10/20/18 20:30,100.8870621,OK,10/20/18 20:30,5983374.5,OK,10/20/18 20:30,49.4692421,OK,10/20/18 20:30,46.68561935,OK,10/20/18 20:30,848.9168478,OK,10/20/18 20:30,1194.735352,OK,10/20/18 20:30,71800494,OK,,,,,,,10/20/18 20:30,1081683,OK,10/20/18 20:30,154320,OK,10/20/18 20:30,35610.95703,OK,10/20/18 20:30,24.71190643,OK,10/20/18 20:30,751.8234253,OK,10/20/18 20:30,43882952,OK,10/20/18 20:30,0.627395935,OK,10/20/18 20:30,185.6429291,OK,10/20/18 20:30,364.3713379,OK,
10/20/18 20:45,3.44583869,OK,10/20/18 20:45,127.7848053,OK,10/20/18 20:45,5983402.5,OK,10/20/18 20:45,50.52878571,OK,10/20/18 20:45,47.08294678,OK,10/20/18 20:45,861.8694506,OK,10/20/18 20:45,1511.453888,OK,10/20/18 20:45,71800830,OK,,,,,,,10/20/18 20:45,1081731,OK,10/20/18 20:45,154327,OK,10/20/18 20:45,35611.14063,OK,10/20/18 20:45,30.24347305,OK,10/20/18 20:45,942.7388306,OK,10/20/18 20:45,43883176,OK,10/20/18 20:45,0.786971069,OK,10/20/18 20:45,180.0794525,OK,10/20/18 20:45,364.6196594,OK,
10/20/18 21:00,7.767558575,OK,10/20/18 21:00,276.8269653,OK,10/20/18 21:00,5983430.5,OK,10/20/18 21:00,52.07832336,OK,10/20/18 21:00,44.3107605,OK,10/20/18 21:00,860.3942909,OK,10/20/18 21:00,3345.609375,OK,10/20/18 21:00,71801166,OK,,,,,,,10/20/18 21:00,1081779,OK,10/20/18 21:00,154334,OK,10/20/18 21:00,35611.32031,OK,10/20/18 21:00,30.05275917,OK,10/20/18 21:00,942.8418579,OK,10/20/18 21:00,43883388,OK,10/20/18 21:00,0.786939392,OK,10/20/18 21:00,182.6232452,OK,10/20/18 21:00,364.3681946,OK,
10/20/18 21:15,7.549721241,OK,10/20/18 21:15,263.4436951,OK,10/20/18 21:15,5983459.5,OK,10/20/18 21:15,51.89272308,OK,10/20/18 21:15,44.34300232,OK,10/20/18 21:15,846.5377638,OK,10/20/18 21:15,3174.896851,OK,10/20/18 21:15,71801514,OK,,,,,,,10/20/18 21:15,1081828,OK,10/20/18 21:15,154340,OK,10/20/18 21:15,35611.49609,OK,10/20/18 21:15,26.82991028,OK,10/20/18 21:15,824.4185181,OK,10/20/18 21:15,43883600,OK,10/20/18 21:15,0.688090515,OK,10/20/18 21:15,182.8125153,OK,10/20/18 21:15,363.921875,OK,
10/20/18 21:30,3.405892372,OK,10/20/18 21:30,123.5217819,OK,10/20/18 21:30,5983486.5,OK,10/20/18 21:30,48.66651917,OK,10/20/18 21:30,45.26062775,OK,10/20/18 21:30,895.6763767,OK,10/20/18 21:30,1500.213684,OK,10/20/18 21:30,71801838,OK,,,,,,,10/20/18 21:30,1081876,OK,10/20/18 21:30,154347,OK,10/20/18 21:30,35611.68359,OK,10/20/18 21:30,24.59855652,OK,10/20/18 21:30,737.9145508,OK,10/20/18 21:30,43883824,OK,10/20/18 21:30,0.615954895,OK,10/20/18 21:30,181.0258942,OK,10/20/18 21:30,361.8631592,OK,
10/20/18 21:45,6.260210037,OK,10/20/18 21:45,228.3979034,OK,10/20/18 21:45,5983517.5,OK,10/20/18 21:45,51.45859528,OK,10/20/18 21:45,45.19838715,OK,10/20/18 21:45,869.396424,OK,10/20/18 21:45,2734.075745,OK,10/20/18 21:45,71802210,OK,,,,,,,10/20/18 21:45,1081924,OK,10/20/18 21:45,154354,OK,10/20/18 21:45,35611.87109,OK,10/20/18 21:45,28.56467438,OK,10/20/18 21:45,882.9425659,OK,10/20/18 21:45,43884048,OK,10/20/18 21:45,0.736981812,OK,10/20/18 21:45,181.7537384,OK,10/20/18 21:45,361.7065735,OK,
10/20/18 22:00,4.913302898,OK,10/20/18 22:00,179.4465332,OK,10/20/18 22:00,5983545,OK,10/20/18 22:00,49.42023468,OK,10/20/18 22:00,44.50693512,OK,10/20/18 22:00,896.9086279,OK,10/20/18 22:00,2184.338562,OK,10/20/18 22:00,71802540,OK,,,,,,,10/20/18 22:00,1081972,OK,10/20/18 22:00,154361,OK,10/20/18 22:00,35612.04297,OK,10/20/18 22:00,25.14781952,OK,10/20/18 22:00,763.3964233,OK,10/20/18 22:00,43884256,OK,10/20/18 22:00,0.637126404,OK,10/20/18 22:00,183.6850433,OK,10/20/18 22:00,361.2137451,OK,
10/20/18 22:15,1.828791976,OK,10/20/18 22:15,69.34840393,OK,10/20/18 22:15,5983574,OK,10/20/18 22:15,48.46244812,OK,10/20/18 22:15,46.63365555,OK,10/20/18 22:15,871.9484933,OK,10/20/18 22:15,821.6609802,OK,10/20/18 22:15,71802888,OK,,,,,,,10/20/18 22:15,1082020,OK,10/20/18 22:15,154367,OK,10/20/18 22:15,35612.23828,OK,10/20/18 22:15,25.55082512,OK,10/20/18 22:15,778.15802,OK,10/20/18 22:15,43884488,OK,10/20/18 22:15,0.649438843,OK,10/20/18 22:15,183.8830719,OK,10/20/18 22:15,361.04776,OK,
10/20/18 22:30,5.010900497,OK,10/20/18 22:30,180.5890045,OK,10/20/18 22:30,5983602.5,OK,10/20/18 22:30,50.85232544,OK,10/20/18 22:30,45.84142685,OK,10/20/18 22:30,857.9601927,OK,10/20/18 22:30,2159.677368,OK,10/20/18 22:30,71803230,OK,,,,,,,10/20/18 22:30,1082069,OK,10/20/18 22:30,154374,OK,10/20/18 22:30,35612.42188,OK,10/20/18 22:30,30.05434799,OK,10/20/18 22:30,935.8331299,OK,10/20/18 22:30,43884708,OK,10/20/18 22:30,0.781218994,OK,10/20/18 22:30,179.7881165,OK,10/20/18 22:30,361.3442383,OK,
10/20/18 22:45,-0.032541305,OK,10/20/18 22:45,0,OK,10/20/18 22:45,5983630.5,OK,10/20/18 22:45,44.64653015,OK,10/20/18 22:45,44.67906952,OK,10/20/18 22:45,902.1526781,OK,10/20/18 22:45,0,OK,10/20/18 22:45,71803566,OK,,,,,,,10/20/18 22:45,1082117,OK,10/20/18 22:45,154380,OK,10/20/18 22:45,35612.625,OK,10/20/18 22:45,29.31336594,OK,10/20/18 22:45,912.6481323,OK,10/20/18 22:45,43884952,OK,10/20/18 22:45,0.761779419,OK,10/20/18 22:45,181.6992645,OK,10/20/18 22:45,361.3394165,OK,
10/20/18 23:00,-0.226485983,OK,10/20/18 23:00,0,OK,10/20/18 23:00,5983660.5,OK,10/20/18 23:00,44.19920349,OK,10/20/18 23:00,44.4256897,OK,10/20/18 23:00,902.790907,OK,10/20/18 23:00,0,OK,10/20/18 23:00,71803926,OK,,,,,,,10/20/18 23:00,1082165,OK,10/20/18 23:00,154387,OK,10/20/18 23:00,35612.80859,OK,10/20/18 23:00,31.99144745,OK,10/20/18 23:00,994.3809204,OK,10/20/18 23:00,43885172,OK,10/20/18 23:00,0.830371277,OK,10/20/18 23:00,174.4389648,OK,10/20/18 23:00,361.5184326,OK,
10/20/18 23:15,-0.314766407,OK,10/20/18 23:15,0,OK,10/20/18 23:15,5983689.5,OK,10/20/18 23:15,44.28844452,OK,10/20/18 23:15,44.60321045,OK,10/20/18 23:15,883.0215012,OK,10/20/18 23:15,0,OK,10/20/18 23:15,71804274,OK,,,,,,,10/20/18 23:15,1082213,OK,10/20/18 23:15,154393,OK,10/20/18 23:15,35613.01953,OK,10/20/18 23:15,30.03577042,OK,10/20/18 23:15,927.8654785,OK,10/20/18 23:15,43885424,OK,10/20/18 23:15,0.774709106,OK,10/20/18 23:15,176.6638336,OK,10/20/18 23:15,361.6394043,OK,
10/20/18 23:30,-0.174180642,OK,10/20/18 23:30,0,OK,10/20/18 23:30,5983718.5,OK,10/20/18 23:30,45.14362335,OK,10/20/18 23:30,45.31780624,OK,10/20/18 23:30,877.7667737,OK,10/20/18 23:30,0,OK,10/20/18 23:30,71804622,OK,,,,,,,10/20/18 23:30,1082262,OK,10/20/18 23:30,154399,OK,10/20/18 23:30,35613.19922,OK,10/20/18 23:30,32.84374237,OK,10/20/18 23:30,1031.751831,OK,10/20/18 23:30,43885640,OK,10/20/18 23:30,0.861445923,OK,10/20/18 23:30,176.7004547,OK,10/20/18 23:30,361.9042358,OK,
10/20/18 23:45,4.757152081,OK,10/20/18 23:45,170.8522339,OK,10/20/18 23:45,5983748,OK,10/20/18 23:45,51.00427246,OK,10/20/18 23:45,46.2471199,OK,10/20/18 23:45,849.5254537,OK,10/20/18 23:45,2035.155762,OK,10/20/18 23:45,71804976,OK,,,,,,,10/20/18 23:45,1082310,OK,10/20/18 23:45,154405,OK,10/20/18 23:45,35613.39453,OK,10/20/18 23:45,27.53545761,OK,10/20/18 23:45,833.2565918,OK,10/20/18 23:45,43885876,OK,10/20/18 23:45,0.695759766,OK,10/20/18 23:45,175.6046295,OK,10/20/18 23:45,361.7805786,OK,
10/21/18 0:00,2.116281509,OK,10/21/18 0:00,76.7730484,OK,10/21/18 0:00,5983776,OK,10/21/18 0:00,48.15487671,OK,10/21/18 0:00,46.03859329,OK,10/21/18 0:00,846.119396,OK,10/21/18 0:00,902.7882385,OK,10/21/18 0:00,71805312,OK,,,,,,,10/21/18 0:00,1082358,OK,10/21/18 0:00,154411,OK,10/21/18 0:00,35613.58594,OK,10/21/18 0:00,33.98286438,OK,10/21/18 0:00,1068.324585,OK,10/21/18 0:00,43886104,OK,10/21/18 0:00,0.892100342,OK,10/21/18 0:00,174.6885681,OK,10/21/18 0:00,362.0605164,OK,
10/21/18 0:15,2.4441607,OK,10/21/18 0:15,84.12792206,OK,10/21/18 0:15,5983803,OK,10/21/18 0:15,47.15018845,OK,10/21/18 0:15,44.7060318,OK,10/21/18 0:15,874.8469237,OK,10/21/18 0:15,1033.33255,OK,10/21/18 0:15,71805636,OK,,,,,,,10/21/18 0:15,1082407,OK,10/21/18 0:15,154417,OK,10/21/18 0:15,35613.77734,OK,10/21/18 0:15,28.95079422,OK,10/21/18 0:15,884.8738403,OK,10/21/18 0:15,43886332,OK,10/21/18 0:15,0.738871094,OK,10/21/18 0:15,175.3370514,OK,10/21/18 0:15,361.9910278,OK,
10/21/18 0:30,3.855206728,OK,10/21/18 0:30,136.3804626,OK,10/21/18 0:30,5983833,OK,10/21/18 0:30,50.0777626,OK,10/21/18 0:30,46.22255707,OK,10/21/18 0:30,847.5026919,OK,10/21/18 0:30,1639.353882,OK,10/21/18 0:30,71805996,OK,,,,,,,10/21/18 0:30,1082455,OK,10/21/18 0:30,154424,OK,10/21/18 0:30,35613.96875,OK,10/21/18 0:30,32.90330505,OK,10/21/18 0:30,1024.040283,OK,10/21/18 0:30,43886560,OK,10/21/18 0:30,0.855237793,OK,10/21/18 0:30,173.0527191,OK,10/21/18 0:30,362.0775757,OK,
10/21/18 0:45,0.297082126,OK,10/21/18 0:45,9.740589142,OK,10/21/18 0:45,5983860,OK,10/21/18 0:45,45.50102234,OK,10/21/18 0:45,45.20393753,OK,10/21/18 0:45,880.0922109,OK,10/21/18 0:45,122.6858253,OK,10/21/18 0:45,71806320,OK,,,,,,,10/21/18 0:45,1082503,OK,10/21/18 0:45,154430,OK,10/21/18 0:45,35614.15234,OK,10/21/18 0:45,26.30233002,OK,10/21/18 0:45,789.7565308,OK,10/21/18 0:45,43886784,OK,10/21/18 0:45,0.659410889,OK,10/21/18 0:45,176.300705,OK,10/21/18 0:45,362.0006104,OK,
10/21/18 1:00,-0.056608833,OK,10/21/18 1:00,0,OK,10/21/18 1:00,5983890,OK,10/21/18 1:00,46.05094528,OK,10/21/18 1:00,46.10755157,OK,10/21/18 1:00,880.4729476,OK,10/21/18 1:00,0,OK,10/21/18 1:00,71806680,OK,,,,,,,10/21/18 1:00,1082552,OK,10/21/18 1:00,154436,OK,10/21/18 1:00,35614.35156,OK,10/21/18 1:00,29.73265076,OK,10/21/18 1:00,915.3685303,OK,10/21/18 1:00,43887020,OK,10/21/18 1:00,0.764360596,OK,10/21/18 1:00,174.8972626,OK,10/21/18 1:00,361.7263184,OK,
10/21/18 1:15,3.877287388,OK,10/21/18 1:15,138.040741,OK,10/21/18 1:15,5983919,OK,10/21/18 1:15,50.62783813,OK,10/21/18 1:15,46.75055313,OK,10/21/18 1:15,835.1967166,OK,10/21/18 1:15,1642.801575,OK,10/21/18 1:15,71807028,OK,,,,,,,10/21/18 1:15,1082600,OK,10/21/18 1:15,154442,OK,10/21/18 1:15,35614.53906,OK,10/21/18 1:15,30.03666687,OK,10/21/18 1:15,920.4007568,OK,10/21/18 1:15,43887244,OK,10/21/18 1:15,0.768648315,OK,10/21/18 1:15,173.5799408,OK,10/21/18 1:15,361.6608276,OK,
10/21/18 1:30,7.56272316,OK,10/21/18 1:30,264.5701904,OK,10/21/18 1:30,5983947,OK,10/21/18 1:30,52.86827087,OK,10/21/18 1:30,45.30554962,OK,10/21/18 1:30,831.1155152,OK,10/21/18 1:30,3162.6427,OK,10/21/18 1:30,71807364,OK,,,,,,,10/21/18 1:30,1082648,OK,10/21/18 1:30,154448,OK,10/21/18 1:30,35614.74219,OK,10/21/18 1:30,28.1608963,OK,10/21/18 1:30,855.0262451,OK,10/21/18 1:30,43887488,OK,10/21/18 1:30,0.713966064,OK,10/21/18 1:30,175.0305939,OK,10/21/18 1:30,361.6691284,OK,
10/21/18 1:45,6.739817619,OK,10/21/18 1:45,239.640274,OK,10/21/18 1:45,5983973.5,OK,10/21/18 1:45,51.28283691,OK,10/21/18 1:45,44.54302216,OK,10/21/18 1:45,863.2504027,OK,10/21/18 1:45,2895.276855,OK,10/21/18 1:45,71807682,OK,,,,,,,10/21/18 1:45,1082695,OK,10/21/18 1:45,154454,OK,10/21/18 1:45,35614.92969,OK,10/21/18 1:45,27.6672039,OK,10/21/18 1:45,837.5135498,OK,10/21/18 1:45,43887716,OK,10/21/18 1:45,0.69932605,OK,10/21/18 1:45,175.3182831,OK,10/21/18 1:45,361.7036438,OK,
10/21/18 2:00,0.009205624,OK,10/21/18 2:00,0,OK,10/21/18 2:00,5984002,OK,10/21/18 2:00,44.83744812,OK,10/21/18 2:00,44.82824707,OK,10/21/18 2:00,882.0277313,OK,10/21/18 2:00,0,OK,10/21/18 2:00,71808024,OK,,,,,,,10/21/18 2:00,1082743,OK,10/21/18 2:00,154460,OK,10/21/18 2:00,35615.12891,OK,10/21/18 2:00,32.98992538,OK,10/21/18 2:00,1027.673218,OK,10/21/18 2:00,43887948,OK,10/21/18 2:00,0.858259888,OK,10/21/18 2:00,173.2212677,OK,10/21/18 2:00,361.9827271,OK,
10/21/18 2:15,-0.523769915,OK,10/21/18 2:15,0,OK,10/21/18 2:15,5984031.5,OK,10/21/18 2:15,44.75901794,OK,10/21/18 2:15,45.28278732,OK,10/21/18 2:15,881.9248647,OK,10/21/18 2:15,0,OK,10/21/18 2:15,71808378,OK,,,,,,,10/21/18 2:15,1082791,OK,10/21/18 2:15,154466,OK,10/21/18 2:15,35615.3125,OK,10/21/18 2:15,31.74422836,OK,10/21/18 2:15,982.1808472,OK,10/21/18 2:15,43888172,OK,10/21/18 2:15,0.820263855,OK,10/21/18 2:15,173.266037,OK,10/21/18 2:15,361.9673462,OK,
10/21/18 2:30,-0.684442997,OK,10/21/18 2:30,0,OK,10/21/18 2:30,5984060.5,OK,10/21/18 2:30,44.96831512,OK,10/21/18 2:30,45.65275574,OK,10/21/18 2:30,880.7501667,OK,10/21/18 2:30,0,OK,10/21/18 2:30,71808726,OK,,,,,,,10/21/18 2:30,1082838,OK,10/21/18 2:30,154472,OK,10/21/18 2:30,35615.51953,OK,10/21/18 2:30,31.51903152,OK,10/21/18 2:30,978.7321777,OK,10/21/18 2:30,43888416,OK,10/21/18 2:30,0.817261475,OK,10/21/18 2:30,175.0564575,OK,10/21/18 2:30,361.9666138,OK,
10/21/18 2:45,1.104294777,OK,10/21/18 2:45,45.3951416,OK,10/21/18 2:45,5984090,OK,10/21/18 2:45,47.33221436,OK,10/21/18 2:45,46.22792053,OK,10/21/18 2:45,861.9735542,OK,10/21/18 2:45,516.6632996,OK,10/21/18 2:45,71809080,OK,,,,,,,10/21/18 2:45,1082887,OK,10/21/18 2:45,154478,OK,10/21/18 2:45,35615.70703,OK,10/21/18 2:45,33.77958298,OK,10/21/18 2:45,1061.094604,OK,10/21/18 2:45,43888640,OK,10/21/18 2:45,0.886056824,OK,10/21/18 2:45,174.7722321,OK,10/21/18 2:45,362.038147,OK,
10/21/18 3:00,6.895625114,OK,10/21/18 3:00,242.1689301,OK,10/21/18 3:00,5984117.5,OK,10/21/18 3:00,52.58384705,OK,10/21/18 3:00,45.68822479,OK,10/21/18 3:00,833.5651085,OK,10/21/18 3:00,2891.217224,OK,10/21/18 3:00,71809410,OK,,,,,,,10/21/18 3:00,1082934,OK,10/21/18 3:00,154484,OK,10/21/18 3:00,35615.91016,OK,10/21/18 3:00,28.89390182,OK,10/21/18 3:00,879.2905273,OK,10/21/18 3:00,43888888,OK,10/21/18 3:00,0.73429657,OK,10/21/18 3:00,173.9004364,OK,10/21/18 3:00,361.8353577,OK,
10/21/18 3:15,3.616486549,OK,10/21/18 3:15,126.91819,OK,10/21/18 3:15,5984144,OK,10/21/18 3:15,47.99074554,OK,10/21/18 3:15,44.37425995,OK,10/21/18 3:15,880.5227533,OK,10/21/18 3:15,1539.888611,OK,10/21/18 3:15,71809728,OK,,,,,,,10/21/18 3:15,1082982,OK,10/21/18 3:15,154490,OK,10/21/18 3:15,35616.10547,OK,10/21/18 3:15,33.75085449,OK,10/21/18 3:15,1055.026489,OK,10/21/18 3:15,43889120,OK,10/21/18 3:15,0.881110901,OK,10/21/18 3:15,173.1208344,OK,10/21/18 3:15,361.9967346,OK,
10/21/18 3:30,0.334694773,OK,10/21/18 3:30,9.918545723,OK,10/21/18 3:30,5984172.5,OK,10/21/18 3:30,45.28006744,OK,10/21/18 3:30,44.94537354,OK,10/21/18 3:30,880.843528,OK,10/21/18 3:30,137.0936165,OK,10/21/18 3:30,71810070,OK,,,,,,,10/21/18 3:30,1083029,OK,10/21/18 3:30,154496,OK,10/21/18 3:30,35616.30078,OK,10/21/18 3:30,29.60361099,OK,10/21/18 3:30,907.2317505,OK,10/21/18 3:30,43889352,OK,10/21/18 3:30,0.757600098,OK,10/21/18 3:30,174.3540192,OK,10/21/18 3:30,361.9450684,OK,
10/21/18 3:45,-0.64621067,OK,10/21/18 3:45,0,OK,10/21/18 3:45,5984202,OK,10/21/18 3:45,45.11183929,OK,10/21/18 3:45,45.75804901,OK,10/21/18 3:45,884.3666453,OK,10/21/18 3:45,0,OK,10/21/18 3:45,71810424,OK,,,,,,,10/21/18 3:45,1083077,OK,10/21/18 3:45,154502,OK,10/21/18 3:45,35616.5,OK,10/21/18 3:45,32.66362,OK,10/21/18 3:45,1017.946838,OK,10/21/18 3:45,43889592,OK,10/21/18 3:45,0.850080994,OK,10/21/18 3:45,174.0070343,OK,10/21/18 3:45,362.2998047,OK,
10/21/18 4:00,-0.538015723,OK,10/21/18 4:00,0,OK,10/21/18 4:00,5984231.5,OK,10/21/18 4:00,45.32969666,OK,10/21/18 4:00,45.86771393,OK,10/21/18 4:00,880.8203504,OK,10/21/18 4:00,0,OK,10/21/18 4:00,71810778,OK,,,,,,,10/21/18 4:00,1083124,OK,10/21/18 4:00,154508,OK,10/21/18 4:00,35616.69531,OK,10/21/18 4:00,29.63309669,OK,10/21/18 4:00,907.6561279,OK,10/21/18 4:00,43889824,OK,10/21/18 4:00,0.75795459,OK,10/21/18 4:00,174.3750458,OK,10/21/18 4:00,362.4639893,OK,
