OSU_RTS.MDBUS_C1.339_CDT Time [SNAP],OSU_RTS.MDBUS_C1.339_CDT Value [SNAP],OSU_RTS.MDBUS_C1.339_CDT Status [SNAP],OSU_RTS.MDBUS_C1.339_CHF Time [SNAP],OSU_RTS.MDBUS_C1.339_CHF Value [SNAP],OSU_RTS.MDBUS_C1.339_CHF Status [SNAP],OSU_RTS.MDBUS_C1.339_CHT Time [SNAP],OSU_RTS.MDBUS_C1.339_CHT Value [SNAP],OSU_RTS.MDBUS_C1.339_CHT Status [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.339_CVF Time [SNAP],OSU_RTS.MDBUS_C1.339_CVF Value [SNAP],OSU_RTS.MDBUS_C1.339_CVF Status [SNAP],OSU_RTS.MDBUS_C1.339_HF Time [SNAP],OSU_RTS.MDBUS_C1.339_HF Value [SNAP],OSU_RTS.MDBUS_C1.339_HF Status [SNAP],OSU_RTS.MDBUS_C1.339_HGT Time [SNAP],OSU_RTS.MDBUS_C1.339_HGT Value [SNAP],OSU_RTS.MDBUS_C1.339_HGT Status [SNAP],OSU_RTS.MDBUS_E3.339_E01 Time [SNAP],OSU_RTS.MDBUS_E3.339_E01 Value [SNAP],OSU_RTS.MDBUS_E3.339_E01 Status [SNAP],OSU_RTS.MDBUS_H1.339_HDT Time [SNAP],OSU_RTS.MDBUS_H1.339_HDT Value [SNAP],OSU_RTS.MDBUS_H1.339_HDT Status [SNAP],OSU_RTS.MDBUS_H1.339_HHF Time [SNAP],OSU_RTS.MDBUS_H1.339_HHF Value [SNAP],OSU_RTS.MDBUS_H1.339_HHF Status [SNAP],OSU_RTS.MDBUS_H1.339_HHT Time [SNAP],OSU_RTS.MDBUS_H1.339_HHT Value [SNAP],OSU_RTS.MDBUS_H1.339_HHT Status [SNAP],OSU_RTS.MDBUS_H1.339_HMT Time [SNAP],OSU_RTS.MDBUS_H1.339_HMT Value [SNAP],OSU_RTS.MDBUS_H1.339_HMT Status [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.339_HVF Time [SNAP],OSU_RTS.MDBUS_H1.339_HVF Value [SNAP],OSU_RTS.MDBUS_H1.339_HVF Status [SNAP],Comments
10/20/18 15:30,5.310975552,OK,10/20/18 15:30,40.489254,OK,10/20/18 15:30,1017921.813,OK,10/20/18 15:30,49.18019104,OK,10/20/18 15:30,43.8692131,OK,10/20/18 15:30,182.3072105,OK,10/20/18 15:30,485.871048,OK,10/20/18 15:30,12215061.75,OK,10/20/18 15:30,500354,OK,10/20/18 15:30,6.007315636,OK,10/20/18 15:30,398.0360718,OK,10/20/18 15:30,11609569,OK,10/20/18 15:30,2384325.75,OK,10/20/18 15:30,129.550415,OK,10/20/18 15:30,135.557724,OK,10/20/18 15:30,134.588556,OK,
10/20/18 15:45,5.355796814,OK,10/20/18 15:45,40.75320816,OK,10/20/18 15:45,1017932.063,OK,10/20/18 15:45,49.06185913,OK,10/20/18 15:45,43.70606232,OK,10/20/18 15:45,181.9472098,OK,10/20/18 15:45,489.0384979,OK,10/20/18 15:45,12215184.75,OK,10/20/18 15:45,500374,OK,10/20/18 15:45,5.790598869,OK,10/20/18 15:45,383.0487976,OK,10/20/18 15:45,11609667,OK,10/20/18 15:45,2384342.25,OK,10/20/18 15:45,129.6633301,OK,10/20/18 15:45,135.4539185,OK,10/20/18 15:45,134.5389619,OK,
10/20/18 16:00,5.20811367,OK,10/20/18 16:00,39.74328995,OK,10/20/18 16:00,1017942.063,OK,10/20/18 16:00,48.9753418,OK,10/20/18 16:00,43.76722717,OK,10/20/18 16:00,182.6301825,OK,10/20/18 16:00,476.9194794,OK,10/20/18 16:00,12215304.75,OK,10/20/18 16:00,500395,OK,10/20/18 16:00,5.946059227,OK,10/20/18 16:00,395.1256104,OK,10/20/18 16:00,11609767,OK,10/20/18 16:00,2384359,OK,10/20/18 16:00,129.6795654,OK,10/20/18 16:00,135.6256256,OK,10/20/18 16:00,134.7578953,OK,
10/20/18 16:15,5.221129894,OK,10/20/18 16:15,50.33781052,OK,10/20/18 16:15,1017954,OK,10/20/18 16:15,49.42378235,OK,10/20/18 16:15,44.20265198,OK,10/20/18 16:15,230.5844293,OK,10/20/18 16:15,604.0537262,OK,10/20/18 16:15,12215448,OK,10/20/18 16:15,500416,OK,10/20/18 16:15,5.696910858,OK,10/20/18 16:15,377.1712646,OK,10/20/18 16:15,11609865,OK,10/20/18 16:15,2384375.5,OK,10/20/18 16:15,130.0248718,OK,10/20/18 16:15,135.7217865,OK,10/20/18 16:15,134.5245573,OK,
10/20/18 16:30,6.025388718,OK,10/20/18 16:30,40.49728394,OK,10/20/18 16:30,1017963.125,OK,10/20/18 16:30,49.44903564,OK,10/20/18 16:30,43.42364502,OK,10/20/18 16:30,160.7080155,OK,10/20/18 16:30,485.9674072,OK,10/20/18 16:30,12215557.5,OK,10/20/18 16:30,500437,OK,10/20/18 16:30,5.522565842,OK,10/20/18 16:30,365.9389954,OK,10/20/18 16:30,11609960,OK,10/20/18 16:30,2384392.25,OK,10/20/18 16:30,130.4910431,OK,10/20/18 16:30,136.0136108,OK,10/20/18 16:30,134.7141037,OK,
10/20/18 16:45,5.810926437,OK,10/20/18 16:45,38.64396286,OK,10/20/18 16:45,1017973.063,OK,10/20/18 16:45,49.29105377,OK,10/20/18 16:45,43.48013306,OK,10/20/18 16:45,159.0120669,OK,10/20/18 16:45,463.7275543,OK,10/20/18 16:45,12215676.75,OK,10/20/18 16:45,500457,OK,10/20/18 16:45,5.632884979,OK,10/20/18 16:45,373.7766113,OK,10/20/18 16:45,11610049,OK,10/20/18 16:45,2384408.75,OK,10/20/18 16:45,130.4533386,OK,10/20/18 16:45,136.0862427,OK,10/20/18 16:45,134.7830423,OK,
10/20/18 17:00,5.838500977,OK,10/20/18 17:00,34.76596069,OK,10/20/18 17:00,1017982.5,OK,10/20/18 17:00,49.2871933,OK,10/20/18 17:00,43.44869232,OK,10/20/18 17:00,142.3778963,OK,10/20/18 17:00,417.1915283,OK,10/20/18 17:00,12215790,OK,10/20/18 17:00,500477,OK,10/20/18 17:00,5.189192772,OK,10/20/18 17:00,343.8612671,OK,10/20/18 17:00,11610138,OK,10/20/18 17:00,2384425.5,OK,10/20/18 17:00,130.6531219,OK,10/20/18 17:00,135.8423157,OK,10/20/18 17:00,134.5821756,OK,
10/20/18 17:15,6.42540741,OK,10/20/18 17:15,30.50365067,OK,10/20/18 17:15,1017991.25,OK,10/20/18 17:15,50.00502396,OK,10/20/18 17:15,43.57961655,OK,10/20/18 17:15,113.5262451,OK,10/20/18 17:15,366.043808,OK,10/20/18 17:15,12215895,OK,10/20/18 17:15,500497,OK,10/20/18 17:15,5.616960526,OK,10/20/18 17:15,371.6000977,OK,10/20/18 17:15,11610229,OK,10/20/18 17:15,2384442,OK,10/20/18 17:15,130.7621765,OK,10/20/18 17:15,136.3791199,OK,10/20/18 17:15,134.4938031,OK,
10/20/18 17:30,6.80292511,OK,10/20/18 17:30,48.04996872,OK,10/20/18 17:30,1018000.688,OK,10/20/18 17:30,50.57786179,OK,10/20/18 17:30,43.77493286,OK,10/20/18 17:30,168.9236584,OK,10/20/18 17:30,576.5996246,OK,10/20/18 17:30,12216008.25,OK,10/20/18 17:30,500518,OK,10/20/18 17:30,5.314932823,OK,10/20/18 17:30,352.9507446,OK,10/20/18 17:30,11610319,OK,10/20/18 17:30,2384458.5,OK,10/20/18 17:30,131.1078796,OK,10/20/18 17:30,136.4228058,OK,10/20/18 17:30,134.6735186,OK,
10/20/18 17:45,6.378307343,OK,10/20/18 17:45,43.6998024,OK,10/20/18 17:45,1018011.375,OK,10/20/18 17:45,49.91685104,OK,10/20/18 17:45,43.5385437,OK,10/20/18 17:45,163.7424838,OK,10/20/18 17:45,524.3976288,OK,10/20/18 17:45,12216136.5,OK,10/20/18 17:45,500538,OK,10/20/18 17:45,5.996920586,OK,10/20/18 17:45,396.4533386,OK,10/20/18 17:45,11610413,OK,10/20/18 17:45,2384475,OK,10/20/18 17:45,130.4620667,OK,10/20/18 17:45,136.4589844,OK,10/20/18 17:45,134.0821494,OK,
10/20/18 18:00,6.344191074,OK,10/20/18 18:00,43.61265564,OK,10/20/18 18:00,1018022.25,OK,10/20/18 18:00,49.7045517,OK,10/20/18 18:00,43.36035919,OK,10/20/18 18:00,164.3768389,OK,10/20/18 18:00,523.3518677,OK,10/20/18 18:00,12216267,OK,10/20/18 18:00,500559,OK,10/20/18 18:00,6.540726662,OK,10/20/18 18:00,433.0465393,OK,10/20/18 18:00,11610518,OK,10/20/18 18:00,2384491.75,OK,10/20/18 18:00,129.8031921,OK,10/20/18 18:00,136.3439331,OK,10/20/18 18:00,134.5632218,OK,
10/20/18 18:15,8.057945251,OK,10/20/18 18:15,37.51370239,OK,10/20/18 18:15,1018029.75,OK,10/20/18 18:15,50.492836,OK,10/20/18 18:15,42.43489075,OK,10/20/18 18:15,111.5638198,OK,10/20/18 18:15,451.2045135,OK,10/20/18 18:15,12216357,OK,10/20/18 18:15,500579,OK,10/20/18 18:15,6.47849226,OK,10/20/18 18:15,428.6129761,OK,10/20/18 18:15,11610627,OK,10/20/18 18:15,2384508.25,OK,10/20/18 18:15,129.8569641,OK,10/20/18 18:15,136.3354492,OK,10/20/18 18:15,134.6213447,OK,
10/20/18 18:30,8.10313797,OK,10/20/18 18:30,0,OK,10/20/18 18:30,1018031.25,OK,10/20/18 18:30,50.65200043,OK,10/20/18 18:30,42.54885864,OK,10/20/18 18:30,0,OK,10/20/18 18:30,0,OK,10/20/18 18:30,12216375,OK,10/20/18 18:30,500600,OK,10/20/18 18:30,8.220905304,OK,10/20/18 18:30,539.7416382,OK,10/20/18 18:30,11610743,OK,10/20/18 18:30,2384524.75,OK,10/20/18 18:30,129.8974304,OK,10/20/18 18:30,138.1183472,OK,10/20/18 18:30,133.3390844,OK,
10/20/18 18:45,7.641250134,OK,10/20/18 18:45,0,OK,10/20/18 18:45,1018031.25,OK,10/20/18 18:45,50.306633,OK,10/20/18 18:45,42.66538239,OK,10/20/18 18:45,0,OK,10/20/18 18:45,0,OK,10/20/18 18:45,12216375,OK,10/20/18 18:45,500620,OK,10/20/18 18:45,8.151023865,OK,10/20/18 18:45,533.2653198,OK,10/20/18 18:45,11610881,OK,10/20/18 18:45,2384541.25,OK,10/20/18 18:45,132.0810089,OK,10/20/18 18:45,140.2320251,OK,10/20/18 18:45,132.9835353,OK,
10/20/18 19:00,10.68154907,OK,10/20/18 19:00,0,OK,10/20/18 19:00,1018031.25,OK,10/20/18 19:00,53.61017609,OK,10/20/18 19:00,42.92862701,OK,10/20/18 19:00,0,OK,10/20/18 19:00,0,OK,10/20/18 19:00,12216375,OK,10/20/18 19:00,500640,OK,10/20/18 19:00,8.237678528,OK,10/20/18 19:00,541.0844116,OK,10/20/18 19:00,11611009,OK,10/20/18 19:00,2384557.5,OK,10/20/18 19:00,132.5441742,OK,10/20/18 19:00,140.7818451,OK,10/20/18 19:00,133.0172111,OK,
10/20/18 19:15,11.38971806,OK,10/20/18 19:15,0,OK,10/20/18 19:15,1018031.25,OK,10/20/18 19:15,56.4929657,OK,10/20/18 19:15,45.1032486,OK,10/20/18 19:15,0,OK,10/20/18 19:15,0,OK,10/20/18 19:15,12216375,OK,10/20/18 19:15,500661,OK,10/20/18 19:15,7.92181015,OK,10/20/18 19:15,519.4819946,OK,10/20/18 19:15,11611141,OK,10/20/18 19:15,2384573.75,OK,10/20/18 19:15,133.1251678,OK,10/20/18 19:15,141.0469666,OK,10/20/18 19:15,133.1188488,OK,
10/20/18 19:30,10.44892025,OK,10/20/18 19:30,0,OK,10/20/18 19:30,1018031.25,OK,10/20/18 19:30,57.36312866,OK,10/20/18 19:30,46.91420746,OK,10/20/18 19:30,0,OK,10/20/18 19:30,0,OK,10/20/18 19:30,12216375,OK,10/20/18 19:30,500682,OK,10/20/18 19:30,8.269182205,OK,10/20/18 19:30,539.4362183,OK,10/20/18 19:30,11611278,OK,10/20/18 19:30,2384590,OK,10/20/18 19:30,134.4841614,OK,10/20/18 19:30,142.7533417,OK,10/20/18 19:30,132.7296321,OK,
10/20/18 19:45,6.057272434,OK,10/20/18 19:45,0,OK,10/20/18 19:45,1018031.25,OK,10/20/18 19:45,57.78985596,OK,10/20/18 19:45,51.73258209,OK,10/20/18 19:45,0,OK,10/20/18 19:45,0,OK,10/20/18 19:45,12216375,OK,10/20/18 19:45,500703,OK,10/20/18 19:45,9.356655121,OK,10/20/18 19:45,606.4844971,OK,10/20/18 19:45,11611417,OK,10/20/18 19:45,2384606.5,OK,10/20/18 19:45,134.5841675,OK,10/20/18 19:45,143.9408112,OK,10/20/18 19:45,131.7434551,OK,
10/20/18 20:00,2.12615943,OK,10/20/18 20:00,0,OK,10/20/18 20:00,1018031.25,OK,10/20/18 20:00,58.80266571,OK,10/20/18 20:00,56.67650604,OK,10/20/18 20:00,0,OK,10/20/18 20:00,0,OK,10/20/18 20:00,12216375,OK,10/20/18 20:00,500724,OK,10/20/18 20:00,10.0911293,OK,10/20/18 20:00,653.3812256,OK,10/20/18 20:00,11611570,OK,10/20/18 20:00,2384622.75,OK,10/20/18 20:00,135.1220398,OK,10/20/18 20:00,145.2131653,OK,10/20/18 20:00,131.8053297,OK,
10/20/18 20:15,0.306793541,OK,10/20/18 20:15,0,OK,10/20/18 20:15,1018031.25,OK,10/20/18 20:15,59.58271408,OK,10/20/18 20:15,59.27592087,OK,10/20/18 20:15,0,OK,10/20/18 20:15,0,OK,10/20/18 20:15,12216375,OK,10/20/18 20:15,500744,OK,10/20/18 20:15,9.576307297,OK,10/20/18 20:15,619.2722168,OK,10/20/18 20:15,11611729,OK,10/20/18 20:15,2384638.75,OK,10/20/18 20:15,135.8911743,OK,10/20/18 20:15,145.4674835,OK,10/20/18 20:15,131.724249,OK,
10/20/18 20:30,-0.532006025,OK,10/20/18 20:30,0,OK,10/20/18 20:30,1018031.25,OK,10/20/18 20:30,59.77464294,OK,10/20/18 20:30,60.30664825,OK,10/20/18 20:30,0,OK,10/20/18 20:30,0,OK,10/20/18 20:30,12216375,OK,10/20/18 20:30,500765,OK,10/20/18 20:30,10.14267254,OK,10/20/18 20:30,654.817688,OK,10/20/18 20:30,11611892,OK,10/20/18 20:30,2384655,OK,10/20/18 20:30,136.2309113,OK,10/20/18 20:30,146.3735962,OK,10/20/18 20:30,131.419238,OK,
10/20/18 20:45,-0.850827038,OK,10/20/18 20:45,0,OK,10/20/18 20:45,1018031.25,OK,10/20/18 20:45,59.69714355,OK,10/20/18 20:45,60.54796982,OK,10/20/18 20:45,0,OK,10/20/18 20:45,0,OK,10/20/18 20:45,12216375,OK,10/20/18 20:45,500786,OK,10/20/18 20:45,10.46995354,OK,10/20/18 20:45,678.4885254,OK,10/20/18 20:45,11612057,OK,10/20/18 20:45,2384671,OK,10/20/18 20:45,136.3715363,OK,10/20/18 20:45,146.8414917,OK,10/20/18 20:45,131.7912263,OK,
10/20/18 21:00,-0.739366114,OK,10/20/18 21:00,0,OK,10/20/18 21:00,1018031.25,OK,10/20/18 21:00,59.56109619,OK,10/20/18 21:00,60.30046082,OK,10/20/18 21:00,0,OK,10/20/18 21:00,0,OK,10/20/18 21:00,12216375,OK,10/20/18 21:00,500807,OK,10/20/18 21:00,10.3116951,OK,10/20/18 21:00,665.77771,OK,10/20/18 21:00,11612224,OK,10/20/18 21:00,2384687.25,OK,10/20/18 21:00,136.7127686,OK,10/20/18 21:00,147.0244598,OK,10/20/18 21:00,131.4688647,OK,
10/20/18 21:15,-0.724584341,OK,10/20/18 21:15,0,OK,10/20/18 21:15,1018031.25,OK,10/20/18 21:15,59.36684799,OK,10/20/18 21:15,60.09143448,OK,10/20/18 21:15,192.5488379,OK,10/20/18 21:15,0,OK,10/20/18 21:15,12216375,OK,10/20/18 21:15,500825,OK,10/20/18 21:15,3.457441807,OK,10/20/18 21:15,224.0860443,OK,10/20/18 21:15,11612315,OK,10/20/18 21:15,2384703.25,OK,10/20/18 21:15,144.672821,OK,10/20/18 21:15,148.1302795,OK,10/20/18 21:15,131.3465559,OK,
10/20/18 21:30,-1.067149878,OK,10/20/18 21:30,0,OK,10/20/18 21:30,1018036.688,OK,10/20/18 21:30,57.01403046,OK,10/20/18 21:30,58.08117676,OK,10/20/18 21:30,192.5471777,OK,10/20/18 21:30,0,OK,10/20/18 21:30,12216440.25,OK,10/20/18 21:30,500845,OK,10/20/18 21:30,3.167968988,OK,10/20/18 21:30,204.4420624,OK,10/20/18 21:30,11612366,OK,10/20/18 21:30,2384719.5,OK,10/20/18 21:30,145.0831604,OK,10/20/18 21:30,148.2511292,OK,10/20/18 21:30,131.2404259,OK,
10/20/18 21:45,-1.071008682,OK,10/20/18 21:45,0,OK,10/20/18 21:45,1018038.938,OK,10/20/18 21:45,57.20955276,OK,10/20/18 21:45,58.28056335,OK,10/20/18 21:45,192.2379918,OK,10/20/18 21:45,0,OK,10/20/18 21:45,12216467.25,OK,10/20/18 21:45,500861,OK,10/20/18 21:45,3.238936186,OK,10/20/18 21:45,209.4503479,OK,10/20/18 21:45,11612416,OK,10/20/18 21:45,2384735.75,OK,10/20/18 21:45,145.3334808,OK,10/20/18 21:45,148.5724182,OK,10/20/18 21:45,131.6953503,OK,
10/20/18 22:00,0.172033191,OK,10/20/18 22:00,1.376492858,OK,10/20/18 22:00,1018040.5,OK,10/20/18 22:00,58.52559662,OK,10/20/18 22:00,58.3535614,OK,10/20/18 22:00,192.0237297,OK,10/20/18 22:00,16.5179143,OK,10/20/18 22:00,12216486,OK,10/20/18 22:00,500883,OK,10/20/18 22:00,3.130114079,OK,10/20/18 22:00,202.4549866,OK,10/20/18 22:00,11612468,OK,10/20/18 22:00,2384751.75,OK,10/20/18 22:00,145.7424927,OK,10/20/18 22:00,148.8726196,OK,10/20/18 22:00,131.7812244,OK,
10/20/18 22:15,0.776906252,OK,10/20/18 22:15,6.22300005,OK,10/20/18 22:15,1018041.563,OK,10/20/18 22:15,59.50903702,OK,10/20/18 22:15,58.73213196,OK,10/20/18 22:15,192.2369664,OK,10/20/18 22:15,74.6760006,OK,10/20/18 22:15,12216498.75,OK,10/20/18 22:15,500900,OK,10/20/18 22:15,3.064029932,OK,10/20/18 22:15,198.1128235,OK,10/20/18 22:15,11612519,OK,10/20/18 22:15,2384768,OK,10/20/18 22:15,146.0329895,OK,10/20/18 22:15,149.0970306,OK,10/20/18 22:15,131.552338,OK,
10/20/18 22:30,0.704329729,OK,10/20/18 22:30,5.612531662,OK,10/20/18 22:30,1018042.5,OK,10/20/18 22:30,60.00032425,OK,10/20/18 22:30,59.2959938,OK,10/20/18 22:30,191.2541668,OK,10/20/18 22:30,67.35037994,OK,10/20/18 22:30,12216510,OK,10/20/18 22:30,500918,OK,10/20/18 22:30,3.195781231,OK,10/20/18 22:30,206.294342,OK,10/20/18 22:30,11612568,OK,10/20/18 22:30,2384784,OK,10/20/18 22:30,146.1300354,OK,10/20/18 22:30,149.3258057,OK,10/20/18 22:30,131.4975925,OK,
10/20/18 22:45,0.657285452,OK,10/20/18 22:45,5.261734962,OK,10/20/18 22:45,1018043.688,OK,10/20/18 22:45,60.34518051,OK,10/20/18 22:45,59.68789673,OK,10/20/18 22:45,192.1409358,OK,10/20/18 22:45,63.14081955,OK,10/20/18 22:45,12216524.25,OK,10/20/18 22:45,500940,OK,10/20/18 22:45,3.216691971,OK,10/20/18 22:45,208.0649719,OK,10/20/18 22:45,11612622,OK,10/20/18 22:45,2384800.25,OK,10/20/18 22:45,146.8672485,OK,10/20/18 22:45,150.0839386,OK,10/20/18 22:45,131.5602646,OK,
10/20/18 23:00,0.560253024,OK,10/20/18 23:00,0,OK,10/20/18 23:00,1018044.438,OK,10/20/18 23:00,60.49400711,OK,10/20/18 23:00,59.93375397,OK,10/20/18 23:00,0,OK,10/20/18 23:00,0,OK,10/20/18 23:00,12216533.25,OK,10/20/18 23:00,500956,OK,10/20/18 23:00,3.437222958,OK,10/20/18 23:00,221.4354706,OK,10/20/18 23:00,11612674,OK,10/20/18 23:00,2384816.25,OK,10/20/18 23:00,146.9489746,OK,10/20/18 23:00,150.3861847,OK,10/20/18 23:00,131.6985242,OK,
10/20/18 23:15,0.558945894,OK,10/20/18 23:15,0,OK,10/20/18 23:15,1018044.438,OK,10/20/18 23:15,60.56692123,OK,10/20/18 23:15,60.00797272,OK,10/20/18 23:15,0,OK,10/20/18 23:15,0,OK,10/20/18 23:15,12216533.25,OK,10/20/18 23:15,500972,OK,10/20/18 23:15,3.628549576,OK,10/20/18 23:15,233.6599884,OK,10/20/18 23:15,11612729,OK,10/20/18 23:15,2384832.5,OK,10/20/18 23:15,147.3048553,OK,10/20/18 23:15,150.9334106,OK,10/20/18 23:15,131.4844167,OK,
10/20/18 23:30,1.198923707,OK,10/20/18 23:30,9.5989151,OK,10/20/18 23:30,1018046.5,OK,10/20/18 23:30,61.59807587,OK,10/20/18 23:30,60.39915085,OK,10/20/18 23:30,192.1791853,OK,10/20/18 23:30,115.1869812,OK,10/20/18 23:30,12216558,OK,10/20/18 23:30,500993,OK,10/20/18 23:30,3.612011671,OK,10/20/18 23:30,232.9587097,OK,10/20/18 23:30,11612787,OK,10/20/18 23:30,2384848.5,OK,10/20/18 23:30,147.7348785,OK,10/20/18 23:30,151.3468933,OK,10/20/18 23:30,131.4977634,OK,
10/20/18 23:45,0.831736326,OK,10/20/18 23:45,6.650410175,OK,10/20/18 23:45,1018047.938,OK,10/20/18 23:45,61.49502563,OK,10/20/18 23:45,60.66329193,OK,10/20/18 23:45,190.8023186,OK,10/20/18 23:45,79.8049221,OK,10/20/18 23:45,12216575.25,OK,10/20/18 23:45,501009,OK,10/20/18 23:45,3.465921402,OK,10/20/18 23:45,223.9295044,OK,10/20/18 23:45,11612844,OK,10/20/18 23:45,2384864.75,OK,10/20/18 23:45,147.8900909,OK,10/20/18 23:45,151.3560181,OK,10/20/18 23:45,131.5282734,OK,
10/21/18 0:00,0.832073987,OK,10/21/18 0:00,6.655873299,OK,10/21/18 0:00,1018048.813,OK,10/21/18 0:00,61.87932587,OK,10/21/18 0:00,61.04724884,OK,10/21/18 0:00,192.0198234,OK,10/21/18 0:00,79.87047958,OK,10/21/18 0:00,12216585.75,OK,10/21/18 0:00,501027,OK,10/21/18 0:00,3.429819345,OK,10/21/18 0:00,221.6858826,OK,10/21/18 0:00,11612899,OK,10/21/18 0:00,2384880.75,OK,10/21/18 0:00,147.6963501,OK,10/21/18 0:00,151.1261597,OK,10/21/18 0:00,131.3521631,OK,
10/21/18 0:15,0.747653365,OK,10/21/18 0:15,5.960925579,OK,10/21/18 0:15,1018049.938,OK,10/21/18 0:15,62.07559204,OK,10/21/18 0:15,61.32794189,OK,10/21/18 0:15,191.393932,OK,10/21/18 0:15,71.53110695,OK,10/21/18 0:15,12216599.25,OK,10/21/18 0:15,501048,OK,10/21/18 0:15,-0.456002146,OK,10/21/18 0:15,0,OK,10/21/18 0:15,11612939,OK,10/21/18 0:15,2384897,OK,10/21/18 0:15,151.7883606,OK,10/21/18 0:15,151.3323517,OK,10/21/18 0:15,130.9150206,OK,
10/21/18 0:30,0.499862075,OK,10/21/18 0:30,3.978349209,OK,10/21/18 0:30,1018051.125,OK,10/21/18 0:30,62.10382462,OK,10/21/18 0:30,61.60396576,OK,10/21/18 0:30,191.0619266,OK,10/21/18 0:30,47.74019051,OK,10/21/18 0:30,12216613.5,OK,10/21/18 0:30,501064,OK,10/21/18 0:30,3.633336544,OK,10/21/18 0:30,234.5297241,OK,10/21/18 0:30,11612982,OK,10/21/18 0:30,2384913,OK,10/21/18 0:30,147.5458221,OK,10/21/18 0:30,151.1791687,OK,10/21/18 0:30,131.2624234,OK,
10/21/18 0:45,0.515962958,OK,10/21/18 0:45,4.107678413,OK,10/21/18 0:45,1018052.313,OK,10/21/18 0:45,62.28380585,OK,10/21/18 0:45,61.76784134,OK,10/21/18 0:45,191.1221655,OK,10/21/18 0:45,49.29214096,OK,10/21/18 0:45,12216627.75,OK,10/21/18 0:45,501083,OK,10/21/18 0:45,0.097918428,OK,10/21/18 0:45,0,OK,10/21/18 0:45,11613011,OK,10/21/18 0:45,2384929,OK,10/21/18 0:45,151.291687,OK,10/21/18 0:45,151.3896179,OK,10/21/18 0:45,130.8684539,OK,
10/21/18 1:00,0.53046,OK,10/21/18 1:00,4.20307827,OK,10/21/18 1:00,1018053.5,OK,10/21/18 1:00,62.39157104,OK,10/21/18 1:00,61.8611145,OK,10/21/18 1:00,190.2179644,OK,10/21/18 1:00,50.43693924,OK,10/21/18 1:00,12216642,OK,10/21/18 1:00,501102,OK,10/21/18 1:00,3.790057421,OK,10/21/18 1:00,245.3205566,OK,10/21/18 1:00,11613032,OK,10/21/18 1:00,2384945.25,OK,10/21/18 1:00,147.222641,OK,10/21/18 1:00,151.0126953,OK,10/21/18 1:00,131.4842133,OK,
10/21/18 1:15,0.588513136,OK,10/21/18 1:15,0,OK,10/21/18 1:15,1018053.5,OK,10/21/18 1:15,62.49647903,OK,10/21/18 1:15,61.90796661,OK,10/21/18 1:15,0,OK,10/21/18 1:15,0,OK,10/21/18 1:15,12216642,OK,10/21/18 1:15,501117,OK,10/21/18 1:15,3.927116871,OK,10/21/18 1:15,254.5114899,OK,10/21/18 1:15,11613094,OK,10/21/18 1:15,2384961.5,OK,10/21/18 1:15,147.2698669,OK,10/21/18 1:15,151.1969757,OK,10/21/18 1:15,131.5329285,OK,
10/21/18 1:30,0.592287481,OK,10/21/18 1:30,4.707065105,OK,10/21/18 1:30,1018054.938,OK,10/21/18 1:30,62.71477509,OK,10/21/18 1:30,62.12248993,OK,10/21/18 1:30,190.7940176,OK,10/21/18 1:30,56.48478127,OK,10/21/18 1:30,12216659.25,OK,10/21/18 1:30,501139,OK,10/21/18 1:30,3.750852585,OK,10/21/18 1:30,242.5493927,OK,10/21/18 1:30,11613156,OK,10/21/18 1:30,2384977.5,OK,10/21/18 1:30,147.5790253,OK,10/21/18 1:30,151.3298798,OK,10/21/18 1:30,131.5831085,OK,
10/21/18 1:45,0.864588499,OK,10/21/18 1:45,6.871134281,OK,10/21/18 1:45,1018056.375,OK,10/21/18 1:45,62.95947266,OK,10/21/18 1:45,62.09487915,OK,10/21/18 1:45,190.7940176,OK,10/21/18 1:45,82.45361137,OK,10/21/18 1:45,12216676.5,OK,10/21/18 1:45,501156,OK,10/21/18 1:45,3.856521606,OK,10/21/18 1:45,248.4825745,OK,10/21/18 1:45,11613221,OK,10/21/18 1:45,2384993.5,OK,10/21/18 1:45,147.9338837,OK,10/21/18 1:45,151.7904053,OK,10/21/18 1:45,131.5849396,OK,
