OSU_RTS.MDBUS_RH.852_CDT Time [SNAP],OSU_RTS.MDBUS_RH.852_CDT Value [SNAP],OSU_RTS.MDBUS_RH.852_CDT Status [SNAP],OSU_RTS.MDBUS_RH.852_CHF Time [SNAP],OSU_RTS.MDBUS_RH.852_CHF Value [SNAP],OSU_RTS.MDBUS_RH.852_CHF Status [SNAP],OSU_RTS.MDBUS_RH.852_CHT Time [SNAP],OSU_RTS.MDBUS_RH.852_CHT Value [SNAP],OSU_RTS.MDBUS_RH.852_CHT Status [SNAP],OSU_RTS.MDBUS_RH.852_CRT Time [SNAP],OSU_RTS.MDBUS_RH.852_CRT Value [SNAP],OSU_RTS.MDBUS_RH.852_CRT Status [SNAP],OSU_RTS.MDBUS_RH.852_CST Time [SNAP],OSU_RTS.MDBUS_RH.852_CST Value [SNAP],OSU_RTS.MDBUS_RH.852_CST Status [SNAP],OSU_RTS.MDBUS_RH.852_CVF Time [SNAP],OSU_RTS.MDBUS_RH.852_CVF Value [SNAP],OSU_RTS.MDBUS_RH.852_CVF Status [SNAP],OSU_RTS.MDBUS_RH.852_DCT Time [SNAP],OSU_RTS.MDBUS_RH.852_DCT Value [SNAP],OSU_RTS.MDBUS_RH.852_DCT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Time [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Value [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Status [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHST Time [SNAP],OSU_RTS.MDBUS_RH.852_DHST Value [SNAP],OSU_RTS.MDBUS_RH.852_DHST Status [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Time [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Value [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Status [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Time [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Value [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Status [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLST Time [SNAP],OSU_RTS.MDBUS_RH.852_DLST Value [SNAP],OSU_RTS.MDBUS_RH.852_DLST Status [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Time [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Value [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Status [SNAP],OSU_RTS.MDBUS_RH.852_EC Time [SNAP],OSU_RTS.MDBUS_RH.852_EC Value [SNAP],OSU_RTS.MDBUS_RH.852_EC Status [SNAP],OSU_RTS.MDBUS_RH.852_HDT Time [SNAP],OSU_RTS.MDBUS_RH.852_HDT Value [SNAP],OSU_RTS.MDBUS_RH.852_HDT Status [SNAP],OSU_RTS.MDBUS_RH.852_HF Time [SNAP],OSU_RTS.MDBUS_RH.852_HF Value [SNAP],OSU_RTS.MDBUS_RH.852_HF Status [SNAP],OSU_RTS.MDBUS_RH.852_HGT Time [SNAP],OSU_RTS.MDBUS_RH.852_HGT Value [SNAP],OSU_RTS.MDBUS_RH.852_HGT Status [SNAP],OSU_RTS.MDBUS_RH.852_HHF Time [SNAP],OSU_RTS.MDBUS_RH.852_HHF Value [SNAP],OSU_RTS.MDBUS_RH.852_HHF Status [SNAP],OSU_RTS.MDBUS_RH.852_HHT Time [SNAP],OSU_RTS.MDBUS_RH.852_HHT Value [SNAP],OSU_RTS.MDBUS_RH.852_HHT Status [SNAP],OSU_RTS.MDBUS_RH.852_HRT Time [SNAP],OSU_RTS.MDBUS_RH.852_HRT Value [SNAP],OSU_RTS.MDBUS_RH.852_HRT Status [SNAP],OSU_RTS.MDBUS_RH.852_HST Time [SNAP],OSU_RTS.MDBUS_RH.852_HST Value [SNAP],OSU_RTS.MDBUS_RH.852_HST Status [SNAP],OSU_RTS.MDBUS_RH.852_HVF Time [SNAP],OSU_RTS.MDBUS_RH.852_HVF Value [SNAP],OSU_RTS.MDBUS_RH.852_HVF Status [SNAP],OSU_RTS.MDBUS_RH.852_SC Time [SNAP],OSU_RTS.MDBUS_RH.852_SC Value [SNAP],OSU_RTS.MDBUS_RH.852_SC Status [SNAP],OSU_RTS.MDBUS_RH.852_SF Time [SNAP],OSU_RTS.MDBUS_RH.852_SF Value [SNAP],OSU_RTS.MDBUS_RH.852_SF Status [SNAP],OSU_RTS.MDBUS_RH.852_SHF Time [SNAP],OSU_RTS.MDBUS_RH.852_SHF Value [SNAP],OSU_RTS.MDBUS_RH.852_SHF Status [SNAP],OSU_RTS.MDBUS_RH.852_SHT Time [SNAP],OSU_RTS.MDBUS_RH.852_SHT Value [SNAP],OSU_RTS.MDBUS_RH.852_SHT Status [SNAP],OSU_RTS.MDBUS_RH.852_SP Time [SNAP],OSU_RTS.MDBUS_RH.852_SP Value [SNAP],OSU_RTS.MDBUS_RH.852_SP Status [SNAP],OSU_RTS.MDBUS_RH.852_ST Time [SNAP],OSU_RTS.MDBUS_RH.852_ST Value [SNAP],OSU_RTS.MDBUS_RH.852_ST Status [SNAP],OSU_RTS.MDBUS_RH.852DC_T Time [SNAP],OSU_RTS.MDBUS_RH.852DC_T Value [SNAP],OSU_RTS.MDBUS_RH.852DC_T Status [SNAP],Comments
10/20/18 12:30,-0.822973728,OK,10/20/18 12:30,0,OK,10/20/18 12:30,1894990,OK,10/20/18 12:30,76.49103546,OK,10/20/18 12:30,77.31401062,OK,10/20/18 12:30,227.0797856,OK,10/20/18 12:30,20460,OK,10/20/18 12:30,81.67195129,OK,10/20/18 12:30,422.4058533,OK,10/20/18 12:30,5435195,OK,10/20/18 12:30,66.00759888,OK,10/20/18 12:30,147.6795349,OK,10/20/18 12:30,10.54334644,OK,10/20/18 12:30,77.44212341,OK,10/20/18 12:30,130.8395691,OK,10/20/18 12:30,2825666.75,OK,10/20/18 12:30,66.128479,OK,10/20/18 12:30,143.5706024,OK,10/20/18 12:30,3.440225613,OK,10/20/18 12:30,11048827,OK,10/20/18 12:30,-1.222477436,OK,10/20/18 12:30,0,OK,10/20/18 12:30,22739880,OK,10/20/18 12:30,0,OK,10/20/18 12:30,20069084,OK,10/20/18 12:30,97.85972595,OK,10/20/18 12:30,96.63725281,OK,10/20/18 12:30,257.3159698,OK,10/20/18 12:30,19066.76563,OK,10/20/18 12:30,0.647481628,OK,10/20/18 12:30,775.755127,OK,10/20/18 12:30,22877958,OK,10/20/18 12:30,182.6397552,OK,10/20/18 12:30,380.5862732,OK,10/20/18 12:30,20460,OK,
10/20/18 12:45,-0.706297159,OK,10/20/18 12:45,0,OK,10/20/18 12:45,1894990,OK,10/20/18 12:45,76.32417297,OK,10/20/18 12:45,77.0304718,OK,10/20/18 12:45,230.0093527,OK,10/20/18 12:45,20530,OK,10/20/18 12:45,81.62876892,OK,10/20/18 12:45,304.2392883,OK,10/20/18 12:45,5435250,OK,10/20/18 12:45,65.94657135,OK,10/20/18 12:45,147.5753479,OK,10/20/18 12:45,7.597669854,OK,10/20/18 12:45,75.8511734,OK,10/20/18 12:45,267.4754639,OK,10/20/18 12:45,2825720.75,OK,10/20/18 12:45,65.87301636,OK,10/20/18 12:45,141.7241821,OK,10/20/18 12:45,7.176558527,OK,10/20/18 12:45,11048891,OK,10/20/18 12:45,-0.893306732,OK,10/20/18 12:45,0,OK,10/20/18 12:45,22739880,OK,10/20/18 12:45,0,OK,10/20/18 12:45,20069084,OK,10/20/18 12:45,95.72590637,OK,10/20/18 12:45,94.83260345,OK,10/20/18 12:45,255.4589177,OK,10/20/18 12:45,19066.91406,OK,10/20/18 12:45,0.806190186,OK,10/20/18 12:45,965.8632813,OK,10/20/18 12:45,22878136,OK,10/20/18 12:45,181.8487396,OK,10/20/18 12:45,380.4604492,OK,10/20/18 12:45,20530,OK,
10/20/18 13:00,-0.092310838,OK,10/20/18 13:00,0,OK,10/20/18 13:00,1894990,OK,10/20/18 13:00,76.15701294,OK,10/20/18 13:00,76.24932861,OK,10/20/18 13:00,230.4522327,OK,10/20/18 13:00,20590,OK,10/20/18 13:00,81.41445923,OK,10/20/18 13:00,471.1842041,OK,10/20/18 13:00,5435313,OK,10/20/18 13:00,65.83757019,OK,10/20/18 13:00,147.2520142,OK,10/20/18 13:00,11.79662061,OK,10/20/18 13:00,76.27749634,OK,10/20/18 13:00,228.1218567,OK,10/20/18 13:00,2825767.75,OK,10/20/18 13:00,65.86746216,OK,10/20/18 13:00,142.1449585,OK,10/20/18 13:00,6.087177202,OK,10/20/18 13:00,11048956,OK,10/20/18 13:00,-0.857270002,OK,10/20/18 13:00,0,OK,10/20/18 13:00,22739880,OK,10/20/18 13:00,0,OK,10/20/18 13:00,20069084,OK,10/20/18 13:00,94.03328705,OK,10/20/18 13:00,93.17601776,OK,10/20/18 13:00,285.2299558,OK,10/20/18 13:00,19067.08594,OK,10/20/18 13:00,1.063509521,OK,10/20/18 13:00,1274.155762,OK,10/20/18 13:00,22878342,OK,10/20/18 13:00,181.9774628,OK,10/20/18 13:00,380.3128357,OK,10/20/18 13:00,20590,OK,
10/20/18 13:15,-0.47274226,OK,10/20/18 13:15,0,OK,10/20/18 13:15,1894990,OK,10/20/18 13:15,75.74922943,OK,10/20/18 13:15,76.2219696,OK,10/20/18 13:15,235.7417753,OK,10/20/18 13:15,20680,OK,10/20/18 13:15,79.70475769,OK,10/20/18 13:15,136.9050903,OK,10/20/18 13:15,5435405,OK,10/20/18 13:15,65.94694519,OK,10/20/18 13:15,145.6517029,OK,10/20/18 13:15,3.499620111,OK,10/20/18 13:15,76.21548462,OK,10/20/18 13:15,137.8293304,OK,10/20/18 13:15,2825827.5,OK,10/20/18 13:15,65.83961487,OK,10/20/18 13:15,142.0550995,OK,10/20/18 13:15,3.680725977,OK,10/20/18 13:15,11049017,OK,10/20/18 13:15,-0.37945354,OK,10/20/18 13:15,0,OK,10/20/18 13:15,22739880,OK,10/20/18 13:15,0,OK,10/20/18 13:15,20069092,OK,10/20/18 13:15,92.35115051,OK,10/20/18 13:15,91.97170258,OK,10/20/18 13:15,273.5682642,OK,10/20/18 13:15,19067.28125,OK,10/20/18 13:15,0.443321106,OK,10/20/18 13:15,531.1181641,OK,10/20/18 13:15,22878576,OK,10/20/18 13:15,181.6430664,OK,10/20/18 13:15,380.1656189,OK,10/20/18 13:15,20680,OK,
10/20/18 13:30,-0.498325288,OK,10/20/18 13:30,0,OK,10/20/18 13:30,1894990,OK,10/20/18 13:30,75.45651245,OK,10/20/18 13:30,75.95484161,OK,10/20/18 13:30,237.1926507,OK,10/20/18 13:30,20740,OK,10/20/18 13:30,81.46081543,OK,10/20/18 13:30,239.3923645,OK,10/20/18 13:30,5435464,OK,10/20/18 13:30,65.93891907,OK,10/20/18 13:30,147.3997345,OK,10/20/18 13:30,5.990309928,OK,10/20/18 13:30,75.64741516,OK,10/20/18 13:30,154.2219391,OK,10/20/18 13:30,2825860.5,OK,10/20/18 13:30,65.97070313,OK,10/20/18 13:30,141.6181183,OK,10/20/18 13:30,4.148915425,OK,10/20/18 13:30,11049079,OK,10/20/18 13:30,6.251037598,OK,10/20/18 13:30,0,OK,10/20/18 13:30,22739880,OK,10/20/18 13:30,699.1255493,OK,10/20/18 13:30,20069116,OK,10/20/18 13:30,91.51690674,OK,10/20/18 13:30,97.76794434,OK,10/20/18 13:30,225.2896131,OK,10/20/18 13:30,19067.4375,OK,10/20/18 13:30,0.248780518,OK,10/20/18 13:30,297.9831238,OK,10/20/18 13:30,22878764,OK,10/20/18 13:30,177.804245,OK,10/20/18 13:30,378.581604,OK,10/20/18 13:30,20740,OK,
10/20/18 13:45,-0.53471148,OK,10/20/18 13:45,0,OK,10/20/18 13:45,1894990,OK,10/20/18 13:45,75.22721863,OK,10/20/18 13:45,75.76193237,OK,10/20/18 13:45,242.9853609,OK,10/20/18 13:45,20800,OK,10/20/18 13:45,81.1206665,OK,10/20/18 13:45,382.0684814,OK,10/20/18 13:45,5435516,OK,10/20/18 13:45,65.95050812,OK,10/20/18 13:45,147.0711823,OK,10/20/18 13:45,9.948185817,OK,10/20/18 13:45,76.29812622,OK,10/20/18 13:45,257.5785522,OK,10/20/18 13:45,2825900.5,OK,10/20/18 13:45,65.94412231,OK,10/20/18 13:45,142.2422485,OK,10/20/18 13:45,6.875003729,OK,10/20/18 13:45,11049138,OK,10/20/18 13:45,9.368812561,OK,10/20/18 13:45,0,OK,10/20/18 13:45,22739880,OK,10/20/18 13:45,993.7938232,OK,10/20/18 13:45,20069344,OK,10/20/18 13:45,94.25339508,OK,10/20/18 13:45,103.6222076,OK,10/20/18 13:45,214.0106929,OK,10/20/18 13:45,19067.5918,OK,10/20/18 13:45,0.181051147,OK,10/20/18 13:45,216.8581848,OK,10/20/18 13:45,22878950,OK,10/20/18 13:45,177.8060455,OK,10/20/18 13:45,378.4772034,OK,10/20/18 13:45,20800,OK,
10/20/18 14:00,-0.187523514,OK,10/20/18 14:00,0,OK,10/20/18 14:00,1894990,OK,10/20/18 14:00,75.24452972,OK,10/20/18 14:00,75.43205261,OK,10/20/18 14:00,281.5052394,OK,10/20/18 14:00,20870,OK,10/20/18 14:00,81.78057861,OK,10/20/18 14:00,260.018158,OK,10/20/18 14:00,5435585,OK,10/20/18 14:00,65.9489975,OK,10/20/18 14:00,147.7295837,OK,10/20/18 14:00,6.48157901,OK,10/20/18 14:00,76.80664063,OK,10/20/18 14:00,205.2093811,OK,10/20/18 14:00,2825944.75,OK,10/20/18 14:00,65.95089722,OK,10/20/18 14:00,142.7575378,OK,10/20/18 14:00,5.43899631,OK,10/20/18 14:00,11049204,OK,10/20/18 14:00,2.944074869,OK,10/20/18 14:00,0,OK,10/20/18 14:00,22739880,OK,10/20/18 14:00,161.6838531,OK,10/20/18 14:00,20069538,OK,10/20/18 14:00,97.01286316,OK,10/20/18 14:00,99.9569397,OK,10/20/18 14:00,110.8858603,OK,10/20/18 14:00,19067.75781,OK,10/20/18 14:00,0.256480164,OK,10/20/18 14:00,307.3114014,OK,10/20/18 14:00,22879148,OK,10/20/18 14:00,183.6978607,OK,10/20/18 14:00,380.7805176,OK,10/20/18 14:00,20870,OK,
10/20/18 14:15,7.085309982,OK,10/20/18 14:15,82.46435547,OK,10/20/18 14:15,1895002.125,OK,10/20/18 14:15,68.10275269,OK,10/20/18 14:15,61.01744843,OK,10/20/18 14:15,279.3887257,OK,10/20/18 14:15,20950,OK,10/20/18 14:15,76.40284729,OK,10/20/18 14:15,431.9009399,OK,10/20/18 14:15,5435675,OK,10/20/18 14:15,65.88383484,OK,10/20/18 14:15,142.2866821,OK,10/20/18 14:15,11.50623496,OK,10/20/18 14:15,74.47703552,OK,10/20/18 14:15,234.6410065,OK,10/20/18 14:15,2825993.25,OK,10/20/18 14:15,65.79309845,OK,10/20/18 14:15,140.2701416,OK,10/20/18 14:15,6.409199532,OK,10/20/18 14:15,11049270,OK,10/20/18 14:15,-1.99680841,OK,10/20/18 14:15,989.5722656,OK,10/20/18 14:15,22740025.5,OK,10/20/18 14:15,0,OK,10/20/18 14:15,20069540,OK,10/20/18 14:15,96.21098328,OK,10/20/18 14:15,94.21417236,OK,10/20/18 14:15,109.4621664,OK,10/20/18 14:15,19067.98438,OK,10/20/18 14:15,1.43225415,OK,10/20/18 14:15,1715.901855,OK,10/20/18 14:15,22879418,OK,10/20/18 14:15,181.6287384,OK,10/20/18 14:15,380.1546021,OK,10/20/18 14:15,20950,OK,
10/20/18 14:30,5.451175213,OK,10/20/18 14:30,63.1846199,OK,10/20/18 14:30,1895018.5,OK,10/20/18 14:30,59.84510803,OK,10/20/18 14:30,54.39393616,OK,10/20/18 14:30,278.0622669,OK,10/20/18 14:30,21030,OK,10/20/18 14:30,77.63885498,OK,10/20/18 14:30,319.5143433,OK,10/20/18 14:30,5435771,OK,10/20/18 14:30,65.88015747,OK,10/20/18 14:30,143.5189972,OK,10/20/18 14:30,8.379558559,OK,10/20/18 14:30,76.97543335,OK,10/20/18 14:30,280.0181274,OK,10/20/18 14:30,2826037.25,OK,10/20/18 14:30,65.86619568,OK,10/20/18 14:30,142.841629,OK,10/20/18 14:30,7.405666706,OK,10/20/18 14:30,11049336,OK,10/20/18 14:30,-0.575110674,OK,10/20/18 14:30,758.2154388,OK,10/20/18 14:30,22740222,OK,10/20/18 14:30,0,OK,10/20/18 14:30,20069570,OK,10/20/18 14:30,91.89865875,OK,10/20/18 14:30,91.32354736,OK,10/20/18 14:30,116.4977808,OK,10/20/18 14:30,19068.21094,OK,10/20/18 14:30,0.237666733,OK,10/20/18 14:30,284.7420349,OK,10/20/18 14:30,22879688,OK,10/20/18 14:30,182.057251,OK,10/20/18 14:30,380.1572571,OK,10/20/18 14:30,21030,OK,
10/20/18 14:45,5.173062325,OK,10/20/18 14:45,64.88554382,OK,10/20/18 14:45,1895034.25,OK,10/20/18 14:45,55.84070587,OK,10/20/18 14:45,50.66764069,OK,10/20/18 14:45,300.5429574,OK,10/20/18 14:45,21100,OK,10/20/18 14:45,78.28060913,OK,10/20/18 14:45,116.6042252,OK,10/20/18 14:45,5435855,OK,10/20/18 14:45,65.9462738,OK,10/20/18 14:45,144.2268829,OK,10/20/18 14:45,3.033620089,OK,10/20/18 14:45,76.52736664,OK,10/20/18 14:45,15.32382202,OK,10/20/18 14:45,2826070.5,OK,10/20/18 14:45,66.01127625,OK,10/20/18 14:45,142.5386505,OK,10/20/18 14:45,0.407606934,OK,10/20/18 14:45,11049401,OK,10/20/18 14:45,5.524347305,OK,10/20/18 14:45,778.6265259,OK,10/20/18 14:45,22740411,OK,10/20/18 14:45,301.1338806,OK,10/20/18 14:45,20069600,OK,10/20/18 14:45,87.572052,OK,10/20/18 14:45,93.09640503,OK,10/20/18 14:45,109.6186149,OK,10/20/18 14:45,19068.43164,OK,10/20/18 14:45,0.834364197,OK,10/20/18 14:45,999.7131348,OK,10/20/18 14:45,22879954,OK,10/20/18 14:45,183.4936066,OK,10/20/18 14:45,381.0690918,OK,10/20/18 14:45,21100,OK,
10/20/18 15:00,11.46330738,OK,10/20/18 15:00,167.8818359,OK,10/20/18 15:00,1895064.625,OK,10/20/18 15:00,56.7281189,OK,10/20/18 15:00,45.26480865,OK,10/20/18 15:00,350.6754378,OK,10/20/18 15:00,21140,OK,10/20/18 15:00,81.77024841,OK,10/20/18 15:00,241.2923584,OK,10/20/18 15:00,5435886,OK,10/20/18 15:00,66.18334198,OK,10/20/18 15:00,147.953598,OK,10/20/18 15:00,6.01589536,OK,10/20/18 15:00,76.53099823,OK,10/20/18 15:00,35.86466599,OK,10/20/18 15:00,2826082.25,OK,10/20/18 15:00,66.38670349,OK,10/20/18 15:00,142.9176941,OK,10/20/18 15:00,0.951107418,OK,10/20/18 15:00,11049468,OK,10/20/18 15:00,3.865099669,OK,10/20/18 15:00,2014.582031,OK,10/20/18 15:00,22740775.5,OK,10/20/18 15:00,211.9236603,OK,10/20/18 15:00,20069666,OK,10/20/18 15:00,88.46566772,OK,10/20/18 15:00,92.33076477,OK,10/20/18 15:00,110.2461583,OK,10/20/18 15:00,19068.57031,OK,10/20/18 15:00,0.279252869,OK,10/20/18 15:00,334.5678101,OK,10/20/18 15:00,22880120,OK,10/20/18 15:00,182.1885529,OK,10/20/18 15:00,380.3299561,OK,10/20/18 15:00,21140,OK,
10/20/18 15:15,6.558253765,OK,10/20/18 15:15,76.0209198,OK,10/20/18 15:15,1895082.625,OK,10/20/18 15:15,51.57574844,OK,10/20/18 15:15,45.0174942,OK,10/20/18 15:15,277.3520313,OK,10/20/18 15:15,21180,OK,10/20/18 15:15,81.11076355,OK,10/20/18 15:15,212.9595795,OK,10/20/18 15:15,5435930,OK,10/20/18 15:15,66.25318909,OK,10/20/18 15:15,147.3639526,OK,10/20/18 15:15,5.351914185,OK,10/20/18 15:15,77.4563446,OK,10/20/18 15:15,240.9434814,OK,10/20/18 15:15,2826116.75,OK,10/20/18 15:15,66.1572876,OK,10/20/18 15:15,143.6136169,OK,10/20/18 15:15,6.334093252,OK,10/20/18 15:15,11049536,OK,10/20/18 15:15,3.726472855,OK,10/20/18 15:15,912.2510376,OK,10/20/18 15:15,22740991.5,OK,10/20/18 15:15,217.2795258,OK,10/20/18 15:15,20069720,OK,10/20/18 15:15,87.49030304,OK,10/20/18 15:15,91.21677399,OK,10/20/18 15:15,117.2133631,OK,10/20/18 15:15,19068.75781,OK,10/20/18 15:15,0.56898175,OK,10/20/18 15:15,681.6744385,OK,10/20/18 15:15,22880344,OK,10/20/18 15:15,181.8686676,OK,10/20/18 15:15,380.3121338,OK,10/20/18 15:15,21180,OK,
10/20/18 15:30,14.9884491,OK,10/20/18 15:30,375.1013794,OK,10/20/18 15:30,1895131.25,OK,10/20/18 15:30,57.93854141,OK,10/20/18 15:30,42.9500885,OK,10/20/18 15:30,599.0300793,OK,10/20/18 15:30,21240,OK,10/20/18 15:30,82.44029236,OK,10/20/18 15:30,106.4382706,OK,10/20/18 15:30,5435964.5,OK,10/20/18 15:30,66.24810791,OK,10/20/18 15:30,148.6884003,OK,10/20/18 15:30,2.632717143,OK,10/20/18 15:30,74.75087738,OK,10/20/18 15:30,220.4811707,OK,10/20/18 15:30,2826177.5,OK,10/20/18 15:30,66.1333847,OK,10/20/18 15:30,140.8842621,OK,10/20/18 15:30,6.001340728,OK,10/20/18 15:30,11049605,OK,10/20/18 15:30,3.756003857,OK,10/20/18 15:30,4501.216553,OK,10/20/18 15:30,22741575,OK,10/20/18 15:30,222.7674561,OK,10/20/18 15:30,20069780,OK,10/20/18 15:30,86.45237732,OK,10/20/18 15:30,90.20838165,OK,10/20/18 15:30,119.2069577,OK,10/20/18 15:30,19068.95508,OK,10/20/18 15:30,1.468239014,OK,10/20/18 15:30,1758.956543,OK,10/20/18 15:30,22880582,OK,10/20/18 15:30,181.0721588,OK,10/20/18 15:30,380.0803223,OK,10/20/18 15:30,21240,OK,
10/20/18 15:45,2.247198582,OK,10/20/18 15:45,77.46539307,OK,10/20/18 15:45,1895182.375,OK,10/20/18 15:45,50.1002388,OK,10/20/18 15:45,47.8530426,OK,10/20/18 15:45,825.023922,OK,10/20/18 15:45,21290,OK,10/20/18 15:45,79.04714966,OK,10/20/18 15:45,180.5221405,OK,10/20/18 15:45,5436026,OK,10/20/18 15:45,66.43153381,OK,10/20/18 15:45,145.4786835,OK,10/20/18 15:45,4.652623975,OK,10/20/18 15:45,78.64754486,OK,10/20/18 15:45,45.69489288,OK,10/20/18 15:45,2826205,OK,10/20/18 15:45,66.49450684,OK,10/20/18 15:45,145.1420593,OK,10/20/18 15:45,1.183580037,OK,10/20/18 15:45,11049671,OK,10/20/18 15:45,4.556439877,OK,10/20/18 15:45,929.5847168,OK,10/20/18 15:45,22742188.5,OK,10/20/18 15:45,218.9251862,OK,10/20/18 15:45,20069820,OK,10/20/18 15:45,85.55000305,OK,10/20/18 15:45,90.10643768,OK,10/20/18 15:45,96.54201869,OK,10/20/18 15:45,19069.14063,OK,10/20/18 15:45,0.244152039,OK,10/20/18 15:45,292.4949646,OK,10/20/18 15:45,22880804,OK,10/20/18 15:45,181.0476074,OK,10/20/18 15:45,380.2181396,OK,10/20/18 15:45,21290,OK,
10/20/18 16:00,3.076112509,OK,10/20/18 16:00,100.8024368,OK,10/20/18 16:00,1895215.375,OK,10/20/18 16:00,48.07977295,OK,10/20/18 16:00,45.00366211,OK,10/20/18 16:00,783.9155478,OK,10/20/18 16:00,21330,OK,10/20/18 16:00,81.1664505,OK,10/20/18 16:00,41.85144806,OK,10/20/18 16:00,5436061,OK,10/20/18 16:00,66.52845764,OK,10/20/18 16:00,147.6949005,OK,10/20/18 16:00,1.051150682,OK,10/20/18 16:00,76.15135956,OK,10/20/18 16:00,41.09299469,OK,10/20/18 16:00,2826223.5,OK,10/20/18 16:00,66.49668121,OK,10/20/18 16:00,142.6480408,OK,10/20/18 16:00,1.098502703,OK,10/20/18 16:00,11049733,OK,10/20/18 16:00,5.469042778,OK,10/20/18 16:00,1209.629242,OK,10/20/18 16:00,22742584.5,OK,10/20/18 16:00,278.2477112,OK,10/20/18 16:00,20069882,OK,10/20/18 16:00,85.99094391,OK,10/20/18 16:00,91.45999146,OK,10/20/18 16:00,102.2812529,OK,10/20/18 16:00,19069.28516,OK,10/20/18 16:00,0.765808228,OK,10/20/18 16:00,917.5541992,OK,10/20/18 16:00,22880976,OK,10/20/18 16:00,183.1795807,OK,10/20/18 16:00,380.5557251,OK,10/20/18 16:00,21330,OK,
10/20/18 16:15,3.163455009,OK,10/20/18 16:15,95.10546112,OK,10/20/18 16:15,1895242.75,OK,10/20/18 16:15,46.54075241,OK,10/20/18 16:15,43.37729645,OK,10/20/18 16:15,717.1149931,OK,10/20/18 16:15,21380,OK,10/20/18 16:15,81.09679413,OK,10/20/18 16:15,306.8552856,OK,10/20/18 16:15,5436100.5,OK,10/20/18 16:15,66.07640076,OK,10/20/18 16:15,147.1731873,OK,10/20/18 16:15,7.712390268,OK,10/20/18 16:15,76.79077148,OK,10/20/18 16:15,160.2767334,OK,10/20/18 16:15,2826254.75,OK,10/20/18 16:15,66.14071655,OK,10/20/18 16:15,142.931488,OK,10/20/18 16:15,4.249170217,OK,10/20/18 16:15,11049792,OK,10/20/18 16:15,3.672825336,OK,10/20/18 16:15,1139.401886,OK,10/20/18 16:15,22742913,OK,10/20/18 16:15,187.6210632,OK,10/20/18 16:15,20069938,OK,10/20/18 16:15,86.60083008,OK,10/20/18 16:15,90.27365875,OK,10/20/18 16:15,102.6745225,OK,10/20/18 16:15,19069.45117,OK,10/20/18 16:15,2.184434814,OK,10/20/18 16:15,2617.164795,OK,10/20/18 16:15,22881176,OK,10/20/18 16:15,182.4053192,OK,10/20/18 16:15,380.5048828,OK,10/20/18 16:15,21380,OK,
