OSU_RTS.MDBUS_E3.106E_1C Time [SNAP],OSU_RTS.MDBUS_E3.106E_1C Value [SNAP],OSU_RTS.MDBUS_E3.106E_1C Status [SNAP],OSU_RTS.MDBUS_RT.106S_C Time [SNAP],OSU_RTS.MDBUS_RT.106S_C Value [SNAP],OSU_RTS.MDBUS_RT.106S_C Status [SNAP],OSU_RTS.MDBUS_RT.106S_DP Time [SNAP],OSU_RTS.MDBUS_RT.106S_DP Value [SNAP],OSU_RTS.MDBUS_RT.106S_DP Status [SNAP],OSU_RTS.MDBUS_RT.106S_HF Time [SNAP],OSU_RTS.MDBUS_RT.106S_HF Value [SNAP],OSU_RTS.MDBUS_RT.106S_HF Status [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.106S_I Time [SNAP],OSU_RTS.MDBUS_RT.106S_I Value [SNAP],OSU_RTS.MDBUS_RT.106S_I Status [SNAP],OSU_RTS.MDBUS_RT.106S_P Time [SNAP],OSU_RTS.MDBUS_RT.106S_P Value [SNAP],OSU_RTS.MDBUS_RT.106S_P Status [SNAP],OSU_RTS.MDBUS_RT.106S_T Time [SNAP],OSU_RTS.MDBUS_RT.106S_T Value [SNAP],OSU_RTS.MDBUS_RT.106S_T Status [SNAP],Comments
10/19/18 16:45,3317274,OK,10/19/18 16:45,54429.6875,OK,10/19/18 16:45,38.56213379,OK,10/19/18 16:45,1281.047974,OK,10/19/18 16:45,65808452,OK,10/19/18 16:45,1.069235596,OK,10/19/18 16:45,182.4048615,OK,10/19/18 16:45,375.5308228,OK,
10/19/18 17:00,3317309,OK,10/19/18 17:00,54430,OK,10/19/18 17:00,50.68694305,OK,10/19/18 17:00,1740.012451,OK,10/19/18 17:00,65808824,OK,10/19/18 17:00,1.452444702,OK,10/19/18 17:00,180.8561554,OK,10/19/18 17:00,374.8210449,OK,
10/19/18 17:15,3317341,OK,10/19/18 17:15,54430.32031,OK,10/19/18 17:15,43.05656433,OK,10/19/18 17:15,1447.542236,OK,10/19/18 17:15,65809208,OK,10/19/18 17:15,1.208290039,OK,10/19/18 17:15,181.1457672,OK,10/19/18 17:15,375.2255249,OK,
10/19/18 17:30,3317376,OK,10/19/18 17:30,54430.64844,OK,10/19/18 17:30,50.17795181,OK,10/19/18 17:30,1729.44165,OK,10/19/18 17:30,65809600,OK,10/19/18 17:30,1.443446655,OK,10/19/18 17:30,182.9226532,OK,10/19/18 17:30,375.9437256,OK,
10/19/18 17:45,3317407,OK,10/19/18 17:45,54430.98828,OK,10/19/18 17:45,45.25792694,OK,10/19/18 17:45,1537.156982,OK,10/19/18 17:45,65810004,OK,10/19/18 17:45,1.283288208,OK,10/19/18 17:45,178.5348358,OK,10/19/18 17:45,374.7994385,OK,
10/19/18 18:00,3317442,OK,10/19/18 18:00,54431.30859,OK,10/19/18 18:00,42.52494812,OK,10/19/18 18:00,1481.244995,OK,10/19/18 18:00,65810388,OK,10/19/18 18:00,1.236394653,OK,10/19/18 18:00,181.5318604,OK,10/19/18 18:00,375.6907959,OK,
10/19/18 18:15,3317475,OK,10/19/18 18:15,54431.60938,OK,10/19/18 18:15,44.33128357,OK,10/19/18 18:15,1522.881348,OK,10/19/18 18:15,65810752,OK,10/19/18 18:15,1.271244141,OK,10/19/18 18:15,180.2390137,OK,10/19/18 18:15,375.1117554,OK,
10/19/18 18:30,3317508,OK,10/19/18 18:30,54431.95313,OK,10/19/18 18:30,43.96472931,OK,10/19/18 18:30,1480.794922,OK,10/19/18 18:30,65811164,OK,10/19/18 18:30,1.236071777,OK,10/19/18 18:30,180.7982483,OK,10/19/18 18:30,375.7650757,OK,
10/19/18 18:45,3317542,OK,10/19/18 18:45,54432.25781,OK,10/19/18 18:45,44.40922928,OK,10/19/18 18:45,1496.878418,OK,10/19/18 18:45,65811528,OK,10/19/18 18:45,1.249511108,OK,10/19/18 18:45,180.605484,OK,10/19/18 18:45,375.4550476,OK,
10/19/18 19:00,3317575,OK,10/19/18 19:00,54432.62109,OK,10/19/18 19:00,50.68245697,OK,10/19/18 19:00,1737.603271,OK,10/19/18 19:00,65811960,OK,10/19/18 19:00,1.450477051,OK,10/19/18 19:00,180.3448334,OK,10/19/18 19:00,374.8943481,OK,
10/19/18 19:15,3317609,OK,10/19/18 19:15,54432.96484,OK,10/19/18 19:15,48.24107742,OK,10/19/18 19:15,1646.241211,OK,10/19/18 19:15,65812376,OK,10/19/18 19:15,1.374143433,OK,10/19/18 19:15,181.19841,OK,10/19/18 19:15,375.4949951,OK,
10/19/18 19:30,3317640,OK,10/19/18 19:30,54433.33984,OK,10/19/18 19:30,57.11804581,OK,10/19/18 19:30,1990.660034,OK,10/19/18 19:30,65812824,OK,10/19/18 19:30,1.66166748,OK,10/19/18 19:30,180.86409,OK,10/19/18 19:30,374.6113892,OK,
10/19/18 19:45,3317671,OK,10/19/18 19:45,54433.71484,OK,10/19/18 19:45,50.51780701,OK,10/19/18 19:45,1725.180298,OK,10/19/18 19:45,65813272,OK,10/19/18 19:45,1.440221313,OK,10/19/18 19:45,178.9852448,OK,10/19/18 19:45,374.3364258,OK,
10/19/18 20:00,3317705,OK,10/19/18 20:00,54434.05469,OK,10/19/18 20:00,47.08708954,OK,10/19/18 20:00,1594.400391,OK,10/19/18 20:00,65813680,OK,10/19/18 20:00,1.331002197,OK,10/19/18 20:00,179.5127411,OK,10/19/18 20:00,375.0331421,OK,
10/19/18 20:15,3317735,OK,10/19/18 20:15,54434.44141,OK,10/19/18 20:15,51.68506622,OK,10/19/18 20:15,1784.255615,OK,10/19/18 20:15,65814144,OK,10/19/18 20:15,1.489276855,OK,10/19/18 20:15,181.9975739,OK,10/19/18 20:15,375.8137512,OK,
10/19/18 20:30,3317767,OK,10/19/18 20:30,54434.80078,OK,10/19/18 20:30,47.36401367,OK,10/19/18 20:30,1613.77832,OK,10/19/18 20:30,65814572,OK,10/19/18 20:30,1.347012451,OK,10/19/18 20:30,181.6276093,OK,10/19/18 20:30,375.5652466,OK,
10/19/18 20:45,3317796,OK,10/19/18 20:45,54435.16797,OK,10/19/18 20:45,56.99215698,OK,10/19/18 20:45,1966.977173,OK,10/19/18 20:45,65815016,OK,10/19/18 20:45,1.642268066,OK,10/19/18 20:45,177.0165253,OK,10/19/18 20:45,376.1012573,OK,
10/19/18 21:00,3317826,OK,10/19/18 21:00,54435.53906,OK,10/19/18 21:00,52.80172729,OK,10/19/18 21:00,1805.330566,OK,10/19/18 21:00,65815460,OK,10/19/18 21:00,1.507304688,OK,10/19/18 21:00,177.0331268,OK,10/19/18 21:00,376.4196472,OK,
10/19/18 21:15,3317853,OK,10/19/18 21:15,54435.92578,OK,10/19/18 21:15,54.02701569,OK,10/19/18 21:15,1852.032104,OK,10/19/18 21:15,65815920,OK,10/19/18 21:15,1.546315796,OK,10/19/18 21:15,176.8157196,OK,10/19/18 21:15,378.487915,OK,
10/19/18 21:30,3317879,OK,10/19/18 21:30,54436.33203,OK,10/19/18 21:30,59.91601563,OK,10/19/18 21:30,2077.350098,OK,10/19/18 21:30,65816408,OK,10/19/18 21:30,1.733502197,OK,10/19/18 21:30,176.4321899,OK,10/19/18 21:30,381.7824097,OK,
10/19/18 21:45,3317906,OK,10/19/18 21:45,54436.74609,OK,10/19/18 21:45,55.24187088,OK,10/19/18 21:45,1891.936035,OK,10/19/18 21:45,65816908,OK,10/19/18 21:45,1.572540894,OK,10/19/18 21:45,173.7978821,OK,10/19/18 21:45,385.4026184,OK,
10/19/18 22:00,3317932,OK,10/19/18 22:00,54437.13281,OK,10/19/18 22:00,56.07752991,OK,10/19/18 22:00,1889.710693,OK,10/19/18 22:00,65817368,OK,10/19/18 22:00,1.5710177,OK,10/19/18 22:00,174.7926178,OK,10/19/18 22:00,385.2623901,OK,
10/19/18 22:15,3317958,OK,10/19/18 22:15,54437.5625,OK,10/19/18 22:15,58.3532486,OK,10/19/18 22:15,2010.451904,OK,10/19/18 22:15,65817888,OK,10/19/18 22:15,1.669744385,OK,10/19/18 22:15,176.030777,OK,10/19/18 22:15,387.5115967,OK,
10/19/18 22:30,3317985,OK,10/19/18 22:30,54437.95703,OK,10/19/18 22:30,53.56009674,OK,10/19/18 22:30,1824.75293,OK,10/19/18 22:30,65818364,OK,10/19/18 22:30,1.516692993,OK,10/19/18 22:30,175.58461,OK,10/19/18 22:30,385.8873291,OK,
10/19/18 22:45,3318012,OK,10/19/18 22:45,54438.34766,OK,10/19/18 22:45,63.27012634,OK,10/19/18 22:45,2187.621582,OK,10/19/18 22:45,65818832,OK,10/19/18 22:45,1.820036377,OK,10/19/18 22:45,173.8018188,OK,10/19/18 22:45,383.5845337,OK,
10/19/18 23:00,3318038,OK,10/19/18 23:00,54438.75781,OK,10/19/18 23:00,55.05386353,OK,10/19/18 23:00,1903.161133,OK,10/19/18 23:00,65819328,OK,10/19/18 23:00,1.585055542,OK,10/19/18 23:00,179.6292572,OK,10/19/18 23:00,383.1903992,OK,
10/19/18 23:15,3318063,OK,10/19/18 23:15,54439.14063,OK,10/19/18 23:15,53.15674591,OK,10/19/18 23:15,1865.506592,OK,10/19/18 23:15,65819788,OK,10/19/18 23:15,1.557524902,OK,10/19/18 23:15,177.2552948,OK,10/19/18 23:15,381.1712646,OK,
10/19/18 23:30,3318088,OK,10/19/18 23:30,54439.53125,OK,10/19/18 23:30,60.61530304,OK,10/19/18 23:30,2100.042725,OK,10/19/18 23:30,65820256,OK,10/19/18 23:30,1.753516235,OK,10/19/18 23:30,175.5557404,OK,10/19/18 23:30,379.8526611,OK,
10/19/18 23:45,3318113,OK,10/19/18 23:45,54439.94141,OK,10/19/18 23:45,55.60175323,OK,10/19/18 23:45,1915.089722,OK,10/19/18 23:45,65820744,OK,10/19/18 23:45,1.59892395,OK,10/19/18 23:45,177.2155914,OK,10/19/18 23:45,380.3062134,OK,
10/20/18 0:00,3318137,OK,10/20/18 0:00,54440.32422,OK,10/20/18 0:00,52.39936066,OK,10/20/18 0:00,1786.328857,OK,10/20/18 0:00,65821200,OK,10/20/18 0:00,1.491515015,OK,10/20/18 0:00,176.1650238,OK,10/20/18 0:00,378.4998779,OK,
10/20/18 0:15,3318162,OK,10/20/18 0:15,54440.73438,OK,10/20/18 0:15,55.30378723,OK,10/20/18 0:15,1878.417114,OK,10/20/18 0:15,65821692,OK,10/20/18 0:15,1.566016968,OK,10/20/18 0:15,172.6170197,OK,10/20/18 0:15,379.3384094,OK,
10/20/18 0:30,3318187,OK,10/20/18 0:30,54441.125,OK,10/20/18 0:30,53.87265778,OK,10/20/18 0:30,1846.765503,OK,10/20/18 0:30,65822160,OK,10/20/18 0:30,1.541899536,OK,10/20/18 0:30,177.033371,OK,10/20/18 0:30,376.8645325,OK,
10/20/18 0:45,3318211,OK,10/20/18 0:45,54441.51563,OK,10/20/18 0:45,61.22198486,OK,10/20/18 0:45,2120.317139,OK,10/20/18 0:45,65822628,OK,10/20/18 0:45,1.770493286,OK,10/20/18 0:45,175.1591949,OK,10/20/18 0:45,375.6403198,OK,
10/20/18 1:00,3318235,OK,10/20/18 1:00,54441.92578,OK,10/20/18 1:00,55.94229889,OK,10/20/18 1:00,1906.361816,OK,10/20/18 1:00,65823120,OK,10/20/18 1:00,1.591473877,OK,10/20/18 1:00,178.9345551,OK,10/20/18 1:00,377.6380005,OK,
10/20/18 1:15,3318259,OK,10/20/18 1:15,54442.32031,OK,10/20/18 1:15,53.86790466,OK,10/20/18 1:15,1839.385498,OK,10/20/18 1:15,65823596,OK,10/20/18 1:15,1.535561523,OK,10/20/18 1:15,175.3736725,OK,10/20/18 1:15,380.1687012,OK,
10/20/18 1:30,3318283,OK,10/20/18 1:30,54442.71094,OK,10/20/18 1:30,56.17105865,OK,10/20/18 1:30,1911.838867,OK,10/20/18 1:30,65824064,OK,10/20/18 1:30,1.591976074,OK,10/20/18 1:30,172.8561707,OK,10/20/18 1:30,381.6802979,OK,
10/20/18 1:45,3318308,OK,10/20/18 1:45,54443.10938,OK,10/20/18 1:45,54.66261292,OK,10/20/18 1:45,1880.679565,OK,10/20/18 1:45,65824544,OK,10/20/18 1:45,1.564859375,OK,10/20/18 1:45,178.2715607,OK,10/20/18 1:45,384.6038818,OK,
10/20/18 2:00,3318332,OK,10/20/18 2:00,54443.50781,OK,10/20/18 2:00,65.2929306,OK,10/20/18 2:00,2268.252441,OK,10/20/18 2:00,65825024,OK,10/20/18 2:00,1.883429565,OK,10/20/18 2:00,177.1219635,OK,10/20/18 2:00,388.2585754,OK,
10/20/18 2:15,3318356,OK,10/20/18 2:15,54443.91406,OK,10/20/18 2:15,62.00719452,OK,10/20/18 2:15,2152.934814,OK,10/20/18 2:15,65825512,OK,10/20/18 2:15,1.786483765,OK,10/20/18 2:15,176.5468903,OK,10/20/18 2:15,389.3846436,OK,
10/20/18 2:30,3318380,OK,10/20/18 2:30,54444.30469,OK,10/20/18 2:30,53.45625305,OK,10/20/18 2:30,1825.821045,OK,10/20/18 2:30,65825980,OK,10/20/18 2:30,1.516071899,OK,10/20/18 2:30,176.8391876,OK,10/20/18 2:30,388.1685181,OK,
10/20/18 2:45,3318404,OK,10/20/18 2:45,54444.69141,OK,10/20/18 2:45,55.46635437,OK,10/20/18 2:45,1906.260498,OK,10/20/18 2:45,65826448,OK,10/20/18 2:45,1.584795776,OK,10/20/18 2:45,177.2749176,OK,10/20/18 2:45,385.949707,OK,
10/20/18 3:00,3318428,OK,10/20/18 3:00,54445.09375,OK,10/20/18 3:00,53.44579315,OK,10/20/18 3:00,1834.470215,OK,10/20/18 3:00,65826932,OK,10/20/18 3:00,1.525485718,OK,10/20/18 3:00,178.5497742,OK,10/20/18 3:00,385.8517456,OK,
10/20/18 3:15,3318452,OK,10/20/18 3:15,54445.46875,OK,10/20/18 3:15,50.1566391,OK,10/20/18 3:15,1701.970459,OK,10/20/18 3:15,65827380,OK,10/20/18 3:15,1.416418335,OK,10/20/18 3:15,177.2276764,OK,10/20/18 3:15,383.9501038,OK,
10/20/18 3:30,3318475,OK,10/20/18 3:30,54445.8125,OK,10/20/18 3:30,50.07326508,OK,10/20/18 3:30,1699.053345,OK,10/20/18 3:30,65827792,OK,10/20/18 3:30,1.41860144,OK,10/20/18 3:30,176.6423645,OK,10/20/18 3:30,380.4295654,OK,
10/20/18 3:45,3318499,OK,10/20/18 3:45,54446.19141,OK,10/20/18 3:45,52.15245056,OK,10/20/18 3:45,1775.743408,OK,10/20/18 3:45,65828248,OK,10/20/18 3:45,1.482704712,OK,10/20/18 3:45,175.8281708,OK,10/20/18 3:45,380.7330933,OK,
10/20/18 4:00,3318522,OK,10/20/18 4:00,54446.5625,OK,10/20/18 4:00,49.89751053,OK,10/20/18 4:00,1692.744385,OK,10/20/18 4:00,65828696,OK,10/20/18 4:00,1.413326172,OK,10/20/18 4:00,176.7242279,OK,10/20/18 4:00,381.1607666,OK,
10/20/18 4:15,3318546,OK,10/20/18 4:15,54446.9375,OK,10/20/18 4:15,57.57329178,OK,10/20/18 4:15,1991.673218,OK,10/20/18 4:15,65829140,OK,10/20/18 4:15,1.658862183,OK,10/20/18 4:15,177.8010101,OK,10/20/18 4:15,382.5562134,OK,
10/20/18 4:30,3318570,OK,10/20/18 4:30,54447.33984,OK,10/20/18 4:30,56.80190659,OK,10/20/18 4:30,1964.601196,OK,10/20/18 4:30,65829624,OK,10/20/18 4:30,1.633671509,OK,10/20/18 4:30,178.6024017,OK,10/20/18 4:30,385.8985901,OK,
10/20/18 4:45,3318594,OK,10/20/18 4:45,54447.71484,OK,10/20/18 4:45,52.66450119,OK,10/20/18 4:45,1799.921631,OK,10/20/18 4:45,65830076,OK,10/20/18 4:45,1.496973633,OK,10/20/18 4:45,177.5901031,OK,10/20/18 4:45,385.2911987,OK,
10/20/18 5:00,3318618,OK,10/20/18 5:00,54448.10938,OK,10/20/18 5:00,58.93396759,OK,10/20/18 5:00,2036.53479,OK,10/20/18 5:00,65830552,OK,10/20/18 5:00,1.694057739,OK,10/20/18 5:00,176.5145721,OK,10/20/18 5:00,384.6416931,OK,
10/20/18 5:15,3318642,OK,10/20/18 5:15,54448.48828,OK,10/20/18 5:15,51.10251236,OK,10/20/18 5:15,1755.50769,OK,10/20/18 5:15,65831008,OK,10/20/18 5:15,1.461457764,OK,10/20/18 5:15,177.8474274,OK,10/20/18 5:15,383.4836426,OK,
10/20/18 5:30,3318667,OK,10/20/18 5:30,54448.875,OK,10/20/18 5:30,58.93635559,OK,10/20/18 5:30,2037.293701,OK,10/20/18 5:30,65831468,OK,10/20/18 5:30,1.696012695,OK,10/20/18 5:30,176.5195923,OK,10/20/18 5:30,383.1430664,OK,
10/20/18 5:45,3318691,OK,10/20/18 5:45,54449.26953,OK,10/20/18 5:45,52.99948883,OK,10/20/18 5:45,1812.905518,OK,10/20/18 5:45,65831944,OK,10/20/18 5:45,1.508531128,OK,10/20/18 5:45,177.5216522,OK,10/20/18 5:45,384.3031006,OK,
10/20/18 6:00,3318716,OK,10/20/18 6:00,54449.63281,OK,10/20/18 6:00,49.69382477,OK,10/20/18 6:00,1687.436646,OK,10/20/18 6:00,65832380,OK,10/20/18 6:00,1.405409058,OK,10/20/18 6:00,177.878067,OK,10/20/18 6:00,382.6534424,OK,
10/20/18 6:15,3318740,OK,10/20/18 6:15,54450.02344,OK,10/20/18 6:15,53.16866302,OK,10/20/18 6:15,1813.451782,OK,10/20/18 6:15,65832848,OK,10/20/18 6:15,1.509473145,OK,10/20/18 6:15,176.1710663,OK,10/20/18 6:15,383.2897949,OK,
10/20/18 6:30,3318766,OK,10/20/18 6:30,54450.38672,OK,10/20/18 6:30,50.55745697,OK,10/20/18 6:30,1720.418701,OK,10/20/18 6:30,65833288,OK,10/20/18 6:30,1.436388794,OK,10/20/18 6:30,177.2220001,OK,10/20/18 6:30,381.4825134,OK,
10/20/18 6:45,3318791,OK,10/20/18 6:45,54450.74219,OK,10/20/18 6:45,50.00431061,OK,10/20/18 6:45,1704.143311,OK,10/20/18 6:45,65833712,OK,10/20/18 6:45,1.422697144,OK,10/20/18 6:45,178.5010223,OK,10/20/18 6:45,379.7215576,OK,
10/20/18 7:00,3318816,OK,10/20/18 7:00,54451.13281,OK,10/20/18 7:00,51.36960602,OK,10/20/18 7:00,1737.686523,OK,10/20/18 7:00,65834176,OK,10/20/18 7:00,1.447126587,OK,10/20/18 7:00,174.6797638,OK,10/20/18 7:00,381.9258423,OK,
10/20/18 7:15,3318841,OK,10/20/18 7:15,54451.48828,OK,10/20/18 7:15,50.18323517,OK,10/20/18 7:15,1711.1604,OK,10/20/18 7:15,65834608,OK,10/20/18 7:15,1.428555298,OK,10/20/18 7:15,178.4496307,OK,10/20/18 7:15,381.2579346,OK,
10/20/18 7:30,3318866,OK,10/20/18 7:30,54451.85547,OK,10/20/18 7:30,52.6869545,OK,10/20/18 7:30,1803.502319,OK,10/20/18 7:30,65835048,OK,10/20/18 7:30,1.505738892,OK,10/20/18 7:30,177.4232788,OK,10/20/18 7:30,380.8608398,OK,
10/20/18 7:45,3318891,OK,10/20/18 7:45,54452.25391,OK,10/20/18 7:45,51.31227112,OK,10/20/18 7:45,1745.854858,OK,10/20/18 7:45,65835520,OK,10/20/18 7:45,1.454000244,OK,10/20/18 7:45,176.9526367,OK,10/20/18 7:45,382.46875,OK,
10/20/18 8:00,3318918,OK,10/20/18 8:00,54452.62891,OK,10/20/18 8:00,56.52072906,OK,10/20/18 8:00,1946.001831,OK,10/20/18 8:00,65835976,OK,10/20/18 8:00,1.620889404,OK,10/20/18 8:00,176.7877045,OK,10/20/18 8:00,382.1830444,OK,
10/20/18 8:15,3318945,OK,10/20/18 8:15,54453.00391,OK,10/20/18 8:15,51.25788116,OK,10/20/18 8:15,1745.198364,OK,10/20/18 8:15,65836424,OK,10/20/18 8:15,1.457124023,OK,10/20/18 8:15,176.6878204,OK,10/20/18 8:15,381.678833,OK,
10/20/18 8:30,3318972,OK,10/20/18 8:30,54453.35547,OK,10/20/18 8:30,50.23832703,OK,10/20/18 8:30,1714.612793,OK,10/20/18 8:30,65836844,OK,10/20/18 8:30,1.431410156,OK,10/20/18 8:30,178.8420258,OK,10/20/18 8:30,379.4154053,OK,
10/20/18 8:45,3318999,OK,10/20/18 8:45,54453.71875,OK,10/20/18 8:45,50.66343689,OK,10/20/18 8:45,1736.417847,OK,10/20/18 8:45,65837280,OK,10/20/18 8:45,1.449504028,OK,10/20/18 8:45,180.1506805,OK,10/20/18 8:45,377.2137146,OK,
10/20/18 9:00,3319027,OK,10/20/18 9:00,54454.08594,OK,10/20/18 9:00,49.9232254,OK,10/20/18 9:00,1701.23938,OK,10/20/18 9:00,65837720,OK,10/20/18 9:00,1.419978882,OK,10/20/18 9:00,182.0699921,OK,10/20/18 9:00,379.7519531,OK,
10/20/18 9:15,3319055,OK,10/20/18 9:15,54454.43359,OK,10/20/18 9:15,46.0413208,OK,10/20/18 9:15,1554.236206,OK,10/20/18 9:15,65838136,OK,10/20/18 9:15,1.297485596,OK,10/20/18 9:15,179.3491974,OK,10/20/18 9:15,377.4550781,OK,
10/20/18 9:30,3319083,OK,10/20/18 9:30,54454.76172,OK,10/20/18 9:30,43.89038086,OK,10/20/18 9:30,1479.938232,OK,10/20/18 9:30,65838528,OK,10/20/18 9:30,1.235319458,OK,10/20/18 9:30,181.3119202,OK,10/20/18 9:30,376.0163574,OK,
10/20/18 9:45,3319111,OK,10/20/18 9:45,54455.09375,OK,10/20/18 9:45,47.78356934,OK,10/20/18 9:45,1629.471069,OK,10/20/18 9:45,65838928,OK,10/20/18 9:45,1.360126953,OK,10/20/18 9:45,181.4264526,OK,10/20/18 9:45,375.8421631,OK,
10/20/18 10:00,3319140,OK,10/20/18 10:00,54455.41016,OK,10/20/18 10:00,44.12073517,OK,10/20/18 10:00,1484.096191,OK,10/20/18 10:00,65839308,OK,10/20/18 10:00,1.238876831,OK,10/20/18 10:00,180.1165924,OK,10/20/18 10:00,375.1593018,OK,
10/20/18 10:15,3319169,OK,10/20/18 10:15,54455.69922,OK,10/20/18 10:15,41.21424866,OK,10/20/18 10:15,1392.467041,OK,10/20/18 10:15,65839656,OK,10/20/18 10:15,1.162266235,OK,10/20/18 10:15,181.867569,OK,10/20/18 10:15,376.0852356,OK,
10/20/18 10:30,3319198,OK,10/20/18 10:30,54456.01563,OK,10/20/18 10:30,44.79547882,OK,10/20/18 10:30,1509.459595,OK,10/20/18 10:30,65840032,OK,10/20/18 10:30,1.26005188,OK,10/20/18 10:30,180.0819855,OK,10/20/18 10:30,375.0130005,OK,
10/20/18 10:45,3319227,OK,10/20/18 10:45,54456.30469,OK,10/20/18 10:45,39.47868347,OK,10/20/18 10:45,1313.384644,OK,10/20/18 10:45,65840376,OK,10/20/18 10:45,1.096275635,OK,10/20/18 10:45,181.6196136,OK,10/20/18 10:45,375.9168701,OK,
10/20/18 11:00,3319256,OK,10/20/18 11:00,54456.58594,OK,10/20/18 11:00,39.75821304,OK,10/20/18 11:00,1324.789307,OK,10/20/18 11:00,65840716,OK,10/20/18 11:00,1.105779541,OK,10/20/18 11:00,181.8614044,OK,10/20/18 11:00,375.6781311,OK,
10/20/18 11:15,3319287,OK,10/20/18 11:15,54456.85547,OK,10/20/18 11:15,41.73468781,OK,10/20/18 11:15,1399.276611,OK,10/20/18 11:15,65841036,OK,10/20/18 11:15,1.16796582,OK,10/20/18 11:15,181.6721954,OK,10/20/18 11:15,375.5717773,OK,
10/20/18 11:30,3319322,OK,10/20/18 11:30,54457.12109,OK,10/20/18 11:30,38.95904922,OK,10/20/18 11:30,1296.074829,OK,10/20/18 11:30,65841352,OK,10/20/18 11:30,1.081780396,OK,10/20/18 11:30,182.3627167,OK,10/20/18 11:30,375.8855591,OK,
10/20/18 11:45,3319354,OK,10/20/18 11:45,54457.41016,OK,10/20/18 11:45,42.00893402,OK,10/20/18 11:45,1407.362305,OK,10/20/18 11:45,65841704,OK,10/20/18 11:45,1.174760498,OK,10/20/18 11:45,181.0074463,OK,10/20/18 11:45,375.8379517,OK,
10/20/18 12:00,3319388,OK,10/20/18 12:00,54457.71094,OK,10/20/18 12:00,38.14854813,OK,10/20/18 12:00,1267.242065,OK,10/20/18 12:00,65842060,OK,10/20/18 12:00,1.057676147,OK,10/20/18 12:00,182.9894714,OK,10/20/18 12:00,375.9402466,OK,
10/20/18 12:15,3319419,OK,10/20/18 12:15,54457.99609,OK,10/20/18 12:15,45.01847076,OK,10/20/18 12:15,1517.799683,OK,10/20/18 12:15,65842404,OK,10/20/18 12:15,1.267017334,OK,10/20/18 12:15,180.0370026,OK,10/20/18 12:15,375.2952881,OK,
10/20/18 12:30,3319455,OK,10/20/18 12:30,54458.28516,OK,10/20/18 12:30,40.396492,OK,10/20/18 12:30,1352.495361,OK,10/20/18 12:30,65842752,OK,10/20/18 12:30,1.128840698,OK,10/20/18 12:30,182.8398285,OK,10/20/18 12:30,376.0975952,OK,
10/20/18 12:45,3319490,OK,10/20/18 12:45,54458.53516,OK,10/20/18 12:45,38.18695831,OK,10/20/18 12:45,1267.199707,OK,10/20/18 12:45,65843048,OK,10/20/18 12:45,1.057669434,OK,10/20/18 12:45,182.5247192,OK,10/20/18 12:45,375.944397,OK,
10/20/18 13:00,3319526,OK,10/20/18 13:00,54458.82031,OK,10/20/18 13:00,38.50518036,OK,10/20/18 13:00,1278.045532,OK,10/20/18 13:00,65843392,OK,10/20/18 13:00,1.06674585,OK,10/20/18 13:00,182.140686,OK,10/20/18 13:00,375.7193298,OK,
10/20/18 13:15,3319562,OK,10/20/18 13:15,54459.09375,OK,10/20/18 13:15,36.75967407,OK,10/20/18 13:15,1211.593994,OK,10/20/18 13:15,65843720,OK,10/20/18 13:15,1.011281555,OK,10/20/18 13:15,182.129837,OK,10/20/18 13:15,375.8720093,OK,
10/20/18 13:30,3319598,OK,10/20/18 13:30,54459.36328,OK,10/20/18 13:30,39.28817749,OK,10/20/18 13:30,1306.265991,OK,10/20/18 13:30,65844044,OK,10/20/18 13:30,1.090330444,OK,10/20/18 13:30,181.6726837,OK,10/20/18 13:30,375.5339355,OK,
10/20/18 13:45,3319633,OK,10/20/18 13:45,54459.67578,OK,10/20/18 13:45,40.38237381,OK,10/20/18 13:45,1346.016113,OK,10/20/18 13:45,65844416,OK,10/20/18 13:45,1.123544678,OK,10/20/18 13:45,181.1400299,OK,10/20/18 13:45,375.3414917,OK,
10/20/18 14:00,3319667,OK,10/20/18 14:00,54459.94531,OK,10/20/18 14:00,36.7257309,OK,10/20/18 14:00,1215.132324,OK,10/20/18 14:00,65844740,OK,10/20/18 14:00,1.014144104,OK,10/20/18 14:00,183.6623077,OK,10/20/18 14:00,376.5046387,OK,
10/20/18 14:15,3319701,OK,10/20/18 14:15,54460.19922,OK,10/20/18 14:15,39.81397247,OK,10/20/18 14:15,1326.937866,OK,10/20/18 14:15,65845044,OK,10/20/18 14:15,1.107572021,OK,10/20/18 14:15,181.8736267,OK,10/20/18 14:15,375.5685425,OK,
10/20/18 14:30,3319734,OK,10/20/18 14:30,54460.49609,OK,10/20/18 14:30,42.27113342,OK,10/20/18 14:30,1385.616211,OK,10/20/18 14:30,65845400,OK,10/20/18 14:30,1.156565063,OK,10/20/18 14:30,181.6311951,OK,10/20/18 14:30,375.706604,OK,
10/20/18 14:45,3319766,OK,10/20/18 14:45,54460.77734,OK,10/20/18 14:45,36.61882401,OK,10/20/18 14:45,1210.647705,OK,10/20/18 14:45,65845736,OK,10/20/18 14:45,1.010408508,OK,10/20/18 14:45,183.5398407,OK,10/20/18 14:45,376.3733521,OK,
