OSU_RTS.MDBUS_C1.025_CDT Time [SNAP],OSU_RTS.MDBUS_C1.025_CDT Value [SNAP],OSU_RTS.MDBUS_C1.025_CDT Status [SNAP],OSU_RTS.MDBUS_C1.025_CHF Time [SNAP],OSU_RTS.MDBUS_C1.025_CHF Value [SNAP],OSU_RTS.MDBUS_C1.025_CHF Status [SNAP],OSU_RTS.MDBUS_C1.025_CHT Time [SNAP],OSU_RTS.MDBUS_C1.025_CHT Value [SNAP],OSU_RTS.MDBUS_C1.025_CHT Status [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CVF Time [SNAP],OSU_RTS.MDBUS_C1.025_CVF Value [SNAP],OSU_RTS.MDBUS_C1.025_CVF Status [SNAP],OSU_RTS.MDBUS_C1.025_HF Time [SNAP],OSU_RTS.MDBUS_C1.025_HF Value [SNAP],OSU_RTS.MDBUS_C1.025_HF Status [SNAP],OSU_RTS.MDBUS_C1.025_HGT Time [SNAP],OSU_RTS.MDBUS_C1.025_HGT Value [SNAP],OSU_RTS.MDBUS_C1.025_HGT Status [SNAP],OSU_RTS.MDBUS_CC.025_MHT Time [SNAP],OSU_RTS.MDBUS_CC.025_MHT Value [SNAP],OSU_RTS.MDBUS_CC.025_MHT Status [SNAP],OSU_RTS.MDBUS_CC.025_PHT Time [SNAP],OSU_RTS.MDBUS_CC.025_PHT Value [SNAP],OSU_RTS.MDBUS_CC.025_PHT Status [SNAP],OSU_RTS.MDBUS_E3.025_E01 Time [SNAP],OSU_RTS.MDBUS_E3.025_E01 Value [SNAP],OSU_RTS.MDBUS_E3.025_E01 Status [SNAP],OSU_RTS.MDBUS_E3.025_E02 Time [SNAP],OSU_RTS.MDBUS_E3.025_E02 Value [SNAP],OSU_RTS.MDBUS_E3.025_E02 Status [SNAP],OSU_RTS.MDBUS_RT.025S_C Time [SNAP],OSU_RTS.MDBUS_RT.025S_C Value [SNAP],OSU_RTS.MDBUS_RT.025S_C Status [SNAP],OSU_RTS.MDBUS_RT.025S_HF Time [SNAP],OSU_RTS.MDBUS_RT.025S_HF Value [SNAP],OSU_RTS.MDBUS_RT.025S_HF Status [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.025S_I Time [SNAP],OSU_RTS.MDBUS_RT.025S_I Value [SNAP],OSU_RTS.MDBUS_RT.025S_I Status [SNAP],OSU_RTS.MDBUS_RT.025S_P Time [SNAP],OSU_RTS.MDBUS_RT.025S_P Value [SNAP],OSU_RTS.MDBUS_RT.025S_P Status [SNAP],OSU_RTS.MDBUS_RT.025S_T Time [SNAP],OSU_RTS.MDBUS_RT.025S_T Value [SNAP],OSU_RTS.MDBUS_RT.025S_T Status [SNAP],Comments
10/15/18 10:15,4.761493206,OK,10/15/18 10:15,12.20338154,OK,10/15/18 10:15,2457149.75,OK,10/15/18 10:15,51.08250046,OK,10/15/18 10:15,46.32100677,OK,10/15/18 10:15,61.33504422,OK,10/15/18 10:15,146.4405785,OK,10/15/18 10:15,29485797,OK,,,,,,,10/15/18 10:15,364315,OK,10/15/18 10:15,197402,OK,10/15/18 10:15,19604.07422,OK,10/15/18 10:15,300.8392334,OK,10/15/18 10:15,24306944,OK,10/15/18 10:15,0.251103043,OK,10/15/18 10:15,181.9796295,OK,10/15/18 10:15,381.079834,OK,
10/15/18 10:30,4.668824673,OK,10/15/18 10:30,11.41984177,OK,10/15/18 10:30,2457152.75,OK,10/15/18 10:30,51.03385162,OK,10/15/18 10:30,46.36502838,OK,10/15/18 10:30,58.50233376,OK,10/15/18 10:30,137.0381012,OK,10/15/18 10:30,29485833,OK,,,,,,,10/15/18 10:30,364336,OK,10/15/18 10:30,197411,OK,10/15/18 10:30,19604.13672,OK,10/15/18 10:30,282.9811707,OK,10/15/18 10:30,24307016,OK,10/15/18 10:30,0.236272919,OK,10/15/18 10:30,176.5298004,OK,10/15/18 10:30,379.2871704,OK,
10/15/18 10:45,4.711037159,OK,10/15/18 10:45,11.70865631,OK,10/15/18 10:45,2457155.75,OK,10/15/18 10:45,51.02774048,OK,10/15/18 10:45,46.3167038,OK,10/15/18 10:45,59.47894834,OK,10/15/18 10:45,140.5038757,OK,10/15/18 10:45,29485869,OK,,,,,,,10/15/18 10:45,364358,OK,10/15/18 10:45,197421,OK,10/15/18 10:45,19604.19727,OK,10/15/18 10:45,294.4397583,OK,10/15/18 10:45,24307092,OK,10/15/18 10:45,0.245817596,OK,10/15/18 10:45,178.0909882,OK,10/15/18 10:45,380.0029297,OK,
10/15/18 11:00,5.097808838,OK,10/15/18 11:00,12.5752058,OK,10/15/18 11:00,2457158.75,OK,10/15/18 11:00,51.19874573,OK,10/15/18 11:00,46.10093307,OK,10/15/18 11:00,59.04587897,OK,10/15/18 11:00,150.9334831,OK,10/15/18 11:00,29485905,OK,,,,,,,10/15/18 11:00,364380,OK,10/15/18 11:00,197430,OK,10/15/18 11:00,19604.25977,OK,10/15/18 11:00,294.5739136,OK,10/15/18 11:00,24307166,OK,10/15/18 11:00,0.245927994,OK,10/15/18 11:00,178.1991119,OK,10/15/18 11:00,380.1699829,OK,
10/15/18 11:15,5.192145348,OK,10/15/18 11:15,12.87012386,OK,10/15/18 11:15,2457162,OK,10/15/18 11:15,51.28377914,OK,10/15/18 11:15,46.09163666,OK,10/15/18 11:15,59.32040839,OK,10/15/18 11:15,154.4414864,OK,10/15/18 11:15,29485944,OK,,,,,,,10/15/18 11:15,364402,OK,10/15/18 11:15,197439,OK,10/15/18 11:15,19604.32422,OK,10/15/18 11:15,307.6617737,OK,10/15/18 11:15,24307242,OK,10/15/18 11:15,0.256537689,OK,10/15/18 11:15,185.2223663,OK,10/15/18 11:15,382.5618286,OK,
10/15/18 11:30,5.329898834,OK,10/15/18 11:30,13.06605625,OK,10/15/18 11:30,2457165,OK,10/15/18 11:30,51.21517181,OK,10/15/18 11:30,45.88527298,OK,10/15/18 11:30,58.66663555,OK,10/15/18 11:30,156.792675,OK,10/15/18 11:30,29485980,OK,,,,,,,10/15/18 11:30,364425,OK,10/15/18 11:30,197447,OK,10/15/18 11:30,19604.39258,OK,10/15/18 11:30,340.2326355,OK,10/15/18 11:30,24307324,OK,10/15/18 11:30,0.283756897,OK,10/15/18 11:30,184.5462036,OK,10/15/18 11:30,381.9703369,OK,
10/15/18 11:45,4.881885052,OK,10/15/18 11:45,11.93571091,OK,10/15/18 11:45,2457168.25,OK,10/15/18 11:45,51.02411652,OK,10/15/18 11:45,46.1422348,OK,10/15/18 11:45,58.50999586,OK,10/15/18 11:45,143.2285309,OK,10/15/18 11:45,29486019,OK,,,,,,,10/15/18 11:45,364447,OK,10/15/18 11:45,197456,OK,10/15/18 11:45,19604.46094,OK,10/15/18 11:45,323.2676086,OK,10/15/18 11:45,24307406,OK,10/15/18 11:45,0.269829376,OK,10/15/18 11:45,181.5835114,OK,10/15/18 11:45,381.214386,OK,
10/15/18 12:00,4.924920559,OK,10/15/18 12:00,11.90990257,OK,10/15/18 12:00,2457171.25,OK,10/15/18 12:00,50.84831238,OK,10/15/18 12:00,45.92339325,OK,10/15/18 12:00,57.92294392,OK,10/15/18 12:00,142.9188309,OK,10/15/18 12:00,29486055,OK,,,,,,,10/15/18 12:00,364469,OK,10/15/18 12:00,197463,OK,10/15/18 12:00,19604.5293,OK,10/15/18 12:00,325.6872253,OK,10/15/18 12:00,24307488,OK,10/15/18 12:00,0.271944275,OK,10/15/18 12:00,175.6534576,OK,10/15/18 12:00,379.243988,OK,
10/15/18 12:15,4.805914879,OK,10/15/18 12:15,11.58915615,OK,10/15/18 12:15,2457174.25,OK,10/15/18 12:15,50.67673492,OK,10/15/18 12:15,45.87081909,OK,10/15/18 12:15,57.70860044,OK,10/15/18 12:15,139.0698738,OK,10/15/18 12:15,29486091,OK,,,,,,,10/15/18 12:15,364492,OK,10/15/18 12:15,197469,OK,10/15/18 12:15,19604.59961,OK,10/15/18 12:15,337.2591248,OK,10/15/18 12:15,24307572,OK,10/15/18 12:15,0.281528076,OK,10/15/18 12:15,180.381546,OK,10/15/18 12:15,380.6569519,OK,
10/15/18 12:30,4.717763424,OK,10/15/18 12:30,11.27097607,OK,10/15/18 12:30,2457177,OK,10/15/18 12:30,50.66283417,OK,10/15/18 12:30,45.94506836,OK,10/15/18 12:30,57.17305913,OK,10/15/18 12:30,135.2517128,OK,10/15/18 12:30,29486124,OK,,,,,,,10/15/18 12:30,364514,OK,10/15/18 12:30,197475,OK,10/15/18 12:30,19604.66797,OK,10/15/18 12:30,331.8971558,OK,10/15/18 12:30,24307654,OK,10/15/18 12:30,0.277010651,OK,10/15/18 12:30,182.9174652,OK,10/15/18 12:30,381.7412109,OK,
10/15/18 12:45,4.811474323,OK,10/15/18 12:45,11.49011898,OK,10/15/18 12:45,2457180,OK,10/15/18 12:45,50.71339035,OK,10/15/18 12:45,45.9019165,OK,10/15/18 12:45,57.14939329,OK,10/15/18 12:45,137.8814278,OK,10/15/18 12:45,29486160,OK,,,,,,,10/15/18 12:45,364536,OK,10/15/18 12:45,197482,OK,10/15/18 12:45,19604.73438,OK,10/15/18 12:45,307.320343,OK,10/15/18 12:45,24307736,OK,10/15/18 12:45,0.256515076,OK,10/15/18 12:45,181.8197174,OK,10/15/18 12:45,380.9946289,OK,
10/15/18 13:00,4.592958927,OK,10/15/18 13:00,11.11770248,OK,10/15/18 13:00,2457182.75,OK,10/15/18 13:00,50.50298309,OK,10/15/18 13:00,45.91002655,OK,10/15/18 13:00,57.92793262,OK,10/15/18 13:00,133.4124298,OK,10/15/18 13:00,29486193,OK,,,,,,,10/15/18 13:00,364559,OK,10/15/18 13:00,197488,OK,10/15/18 13:00,19604.79883,OK,10/15/18 13:00,302.3994751,OK,10/15/18 13:00,24307812,OK,10/15/18 13:00,0.252385162,OK,10/15/18 13:00,183.3611603,OK,10/15/18 13:00,381.4899597,OK,
10/15/18 13:15,4.799154758,OK,10/15/18 13:15,11.65044498,OK,10/15/18 13:15,2457185.5,OK,10/15/18 13:15,50.68061066,OK,10/15/18 13:15,45.88145447,OK,10/15/18 13:15,58.02916349,OK,10/15/18 13:15,139.6456947,OK,10/15/18 13:15,29486226,OK,,,,,,,10/15/18 13:15,364581,OK,10/15/18 13:15,197495,OK,10/15/18 13:15,19604.86133,OK,10/15/18 13:15,309.2646484,OK,10/15/18 13:15,24307886,OK,10/15/18 13:15,0.258145447,OK,10/15/18 13:15,181.3407135,OK,10/15/18 13:15,380.7044983,OK,
10/15/18 13:30,4.894094467,OK,10/15/18 13:30,11.81361294,OK,10/15/18 13:30,2457188.5,OK,10/15/18 13:30,50.62647247,OK,10/15/18 13:30,45.7323761,OK,10/15/18 13:30,57.81080789,OK,10/15/18 13:30,141.7633553,OK,10/15/18 13:30,29486262,OK,,,,,,,10/15/18 13:30,364603,OK,10/15/18 13:30,197503,OK,10/15/18 13:30,19604.92578,OK,10/15/18 13:30,300.9781494,OK,10/15/18 13:30,24307964,OK,10/15/18 13:30,0.25094455,OK,10/15/18 13:30,183.3465729,OK,10/15/18 13:30,382.1673584,OK,
10/15/18 13:45,4.558095455,OK,10/15/18 13:45,10.92352104,OK,10/15/18 13:45,2457191.25,OK,10/15/18 13:45,50.35915375,OK,10/15/18 13:45,45.80105591,OK,10/15/18 13:45,57.35119176,OK,10/15/18 13:45,131.0822525,OK,10/15/18 13:45,29486295,OK,,,,,,,10/15/18 13:45,364625,OK,10/15/18 13:45,197510,OK,10/15/18 13:45,19604.99023,OK,10/15/18 13:45,320.2614441,OK,10/15/18 13:45,24308040,OK,10/15/18 13:45,0.267051514,OK,10/15/18 13:45,183.3195648,OK,10/15/18 13:45,381.9505005,OK,
10/15/18 14:00,4.689590454,OK,10/15/18 14:00,11.20152092,OK,10/15/18 14:00,2457194,OK,10/15/18 14:00,50.53839874,OK,10/15/18 14:00,45.84880829,OK,10/15/18 14:00,57.11889138,OK,10/15/18 14:00,134.317234,OK,10/15/18 14:00,29486328,OK,,,,,,,10/15/18 14:00,364648,OK,10/15/18 14:00,197516,OK,10/15/18 14:00,19605.05859,OK,10/15/18 14:00,326.7263794,OK,10/15/18 14:00,24308124,OK,10/15/18 14:00,0.272704956,OK,10/15/18 14:00,182.336319,OK,10/15/18 14:00,380.9705811,OK,
10/15/18 14:15,4.845242023,OK,10/15/18 14:15,11.46357918,OK,10/15/18 14:15,2457197,OK,10/15/18 14:15,50.5625267,OK,10/15/18 14:15,45.71728516,OK,10/15/18 14:15,56.73591253,OK,10/15/18 14:15,137.8455963,OK,10/15/18 14:15,29486364,OK,,,,,,,10/15/18 14:15,364669,OK,10/15/18 14:15,197523,OK,10/15/18 14:15,19605.125,OK,10/15/18 14:15,301.175415,OK,10/15/18 14:15,24308204,OK,10/15/18 14:15,0.251418854,OK,10/15/18 14:15,179.5758362,OK,10/15/18 14:15,380.5751038,OK,
10/15/18 14:30,4.111577034,OK,10/15/18 14:30,9.82736969,OK,10/15/18 14:30,2457199.5,OK,10/15/18 14:30,50.33271408,OK,10/15/18 14:30,46.221138,OK,10/15/18 14:30,57.20048481,OK,10/15/18 14:30,117.9284363,OK,10/15/18 14:30,29486394,OK,,,,,,,10/15/18 14:30,364690,OK,10/15/18 14:30,197530,OK,10/15/18 14:30,19605.19531,OK,10/15/18 14:30,337.5541687,OK,10/15/18 14:30,24308286,OK,10/15/18 14:30,0.281785004,OK,10/15/18 14:30,179.788147,OK,10/15/18 14:30,380.0229492,OK,
10/15/18 14:45,4.152913094,OK,10/15/18 14:45,9.891671181,OK,10/15/18 14:45,2457202.25,OK,10/15/18 14:45,50.36244583,OK,10/15/18 14:45,46.20953369,OK,10/15/18 14:45,57.00164457,OK,10/15/18 14:45,118.7000542,OK,10/15/18 14:45,29486427,OK,,,,,,,10/15/18 14:45,364711,OK,10/15/18 14:45,197537,OK,10/15/18 14:45,19605.26563,OK,10/15/18 14:45,343.4427795,OK,10/15/18 14:45,24308372,OK,10/15/18 14:45,0.286374298,OK,10/15/18 14:45,183.7161102,OK,10/15/18 14:45,382.1137695,OK,
10/15/18 15:00,4.237720966,OK,10/15/18 15:00,9.925749779,OK,10/15/18 15:00,2457204.75,OK,10/15/18 15:00,50.50365448,OK,10/15/18 15:00,46.26593018,OK,10/15/18 15:00,56.05346887,OK,10/15/18 15:00,119.1089973,OK,10/15/18 15:00,29486457,OK,,,,,,,10/15/18 15:00,364732,OK,10/15/18 15:00,197545,OK,10/15/18 15:00,19605.33594,OK,10/15/18 15:00,328.8262939,OK,10/15/18 15:00,24308456,OK,10/15/18 15:00,0.27414032,OK,10/15/18 15:00,185.1229706,OK,10/15/18 15:00,382.8500671,OK,
10/15/18 15:15,4.293683052,OK,10/15/18 15:15,10.09156799,OK,10/15/18 15:15,2457207.25,OK,10/15/18 15:15,50.34311676,OK,10/15/18 15:15,46.04943085,OK,10/15/18 15:15,56.24661645,OK,10/15/18 15:15,121.0988159,OK,10/15/18 15:15,29486487,OK,,,,,,,10/15/18 15:15,364754,OK,10/15/18 15:15,197552,OK,10/15/18 15:15,19605.4043,OK,10/15/18 15:15,325.2416382,OK,10/15/18 15:15,24308536,OK,10/15/18 15:15,0.271480469,OK,10/15/18 15:15,181.3831024,OK,10/15/18 15:15,381.1514587,OK,
10/15/18 15:30,4.078012466,OK,10/15/18 15:30,9.596762657,OK,10/15/18 15:30,2457209.75,OK,10/15/18 15:30,49.98823547,OK,10/15/18 15:30,45.91022491,OK,10/15/18 15:30,56.27325679,OK,10/15/18 15:30,115.1611519,OK,10/15/18 15:30,29486517,OK,,,,,,,10/15/18 15:30,364775,OK,10/15/18 15:30,197559,OK,10/15/18 15:30,19605.47266,OK,10/15/18 15:30,341.4295044,OK,10/15/18 15:30,24308618,OK,10/15/18 15:30,0.284982361,OK,10/15/18 15:30,181.9562378,OK,10/15/18 15:30,381.7126465,OK,
10/15/18 15:45,4.289242744,OK,10/15/18 15:45,10.01433563,OK,10/15/18 15:45,2457212.25,OK,10/15/18 15:45,49.99988556,OK,10/15/18 15:45,45.71064377,OK,10/15/18 15:45,55.87317962,OK,10/15/18 15:45,120.1720276,OK,10/15/18 15:45,29486547,OK,,,,,,,10/15/18 15:45,364795,OK,10/15/18 15:45,197565,OK,10/15/18 15:45,19605.54492,OK,10/15/18 15:45,344.6065674,OK,10/15/18 15:45,24308704,OK,10/15/18 15:45,0.28765097,OK,10/15/18 15:45,180.9978333,OK,10/15/18 15:45,380.8260498,OK,
10/15/18 16:00,4.469643593,OK,10/15/18 16:00,10.41248035,OK,10/15/18 16:00,2457214.75,OK,10/15/18 16:00,49.87459183,OK,10/15/18 16:00,45.40494919,OK,10/15/18 16:00,55.74770103,OK,10/15/18 16:00,124.9497643,OK,10/15/18 16:00,29486577,OK,,,,,,,10/15/18 16:00,364816,OK,10/15/18 16:00,197571,OK,10/15/18 16:00,19605.61523,OK,10/15/18 16:00,345.03479,OK,10/15/18 16:00,24308792,OK,10/15/18 16:00,0.28799231,OK,10/15/18 16:00,181.9621735,OK,10/15/18 16:00,381.0481567,OK,
10/15/18 16:15,4.567541122,OK,10/15/18 16:15,10.51158142,OK,10/15/18 16:15,2457217.25,OK,10/15/18 16:15,49.83494568,OK,10/15/18 16:15,45.26740646,OK,10/15/18 16:15,55.10340104,OK,10/15/18 16:15,126.1389771,OK,10/15/18 16:15,29486607,OK,,,,,,,10/15/18 16:15,364837,OK,10/15/18 16:15,197577,OK,10/15/18 16:15,19605.68555,OK,10/15/18 16:15,325.5210266,OK,10/15/18 16:15,24308874,OK,10/15/18 16:15,0.27146347,OK,10/15/18 16:15,184.0500031,OK,10/15/18 16:15,381.9771118,OK,
10/15/18 16:30,4.384486198,OK,10/15/18 16:30,10.27997208,OK,10/15/18 16:30,2457220,OK,10/15/18 16:30,49.77939224,OK,10/15/18 16:30,45.39490509,OK,10/15/18 16:30,56.10692452,OK,10/15/18 16:30,123.3596649,OK,10/15/18 16:30,29486640,OK,,,,,,,10/15/18 16:30,364859,OK,10/15/18 16:30,197583,OK,10/15/18 16:30,19605.75195,OK,10/15/18 16:30,321.4966431,OK,10/15/18 16:30,24308952,OK,10/15/18 16:30,0.26833609,OK,10/15/18 16:30,182.5546722,OK,10/15/18 16:30,381.3994141,OK,
10/15/18 16:45,4.37395525,OK,10/15/18 16:45,10.19433975,OK,10/15/18 16:45,2457222.5,OK,10/15/18 16:45,49.64598083,OK,10/15/18 16:45,45.27202606,OK,10/15/18 16:45,55.76961309,OK,10/15/18 16:45,122.332077,OK,10/15/18 16:45,29486670,OK,,,,,,,10/15/18 16:45,364880,OK,10/15/18 16:45,197589,OK,10/15/18 16:45,19605.81641,OK,10/15/18 16:45,322.5315247,OK,10/15/18 16:45,24309032,OK,10/15/18 16:45,0.269461151,OK,10/15/18 16:45,168.8019867,OK,10/15/18 16:45,374.72052,OK,
10/15/18 17:00,4.256855965,OK,10/15/18 17:00,9.875876427,OK,10/15/18 17:00,2457225,OK,10/15/18 17:00,49.33055496,OK,10/15/18 17:00,45.07369995,OK,10/15/18 17:00,55.50710784,OK,10/15/18 17:00,118.5105171,OK,10/15/18 17:00,29486700,OK,,,,,,,10/15/18 17:00,364901,OK,10/15/18 17:00,197595,OK,10/15/18 17:00,19605.88672,OK,10/15/18 17:00,343.5534363,OK,10/15/18 17:00,24309116,OK,10/15/18 17:00,0.286769562,OK,10/15/18 17:00,181.1654053,OK,10/15/18 17:00,380.4440308,OK,
10/15/18 17:15,4.092658997,OK,10/15/18 17:15,0,OK,10/15/18 17:15,2457226.75,OK,10/15/18 17:15,49.27519608,OK,10/15/18 17:15,45.18254089,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,29486721,OK,,,,,,,10/15/18 17:15,364921,OK,10/15/18 17:15,197601,OK,10/15/18 17:15,19605.95898,OK,10/15/18 17:15,351.9879456,OK,10/15/18 17:15,24309202,OK,10/15/18 17:15,0.293797852,OK,10/15/18 17:15,181.8313141,OK,10/15/18 17:15,381.2769775,OK,
10/15/18 17:30,4.007008553,OK,10/15/18 17:30,0,OK,10/15/18 17:30,2457226.75,OK,10/15/18 17:30,50.02449799,OK,10/15/18 17:30,46.01748657,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,29486721,OK,,,,,,,10/15/18 17:30,364939,OK,10/15/18 17:30,197607,OK,10/15/18 17:30,19606.0332,OK,10/15/18 17:30,350.2212219,OK,10/15/18 17:30,24309290,OK,10/15/18 17:30,0.292331116,OK,10/15/18 17:30,181.3773041,OK,10/15/18 17:30,381.0393066,OK,
10/15/18 17:45,3.852160454,OK,10/15/18 17:45,0,OK,10/15/18 17:45,2457226.75,OK,10/15/18 17:45,50.22589874,OK,10/15/18 17:45,46.37374115,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,29486721,OK,,,,,,,10/15/18 17:45,364957,OK,10/15/18 17:45,197614,OK,10/15/18 17:45,19606.10742,OK,10/15/18 17:45,344.5335388,OK,10/15/18 17:45,24309378,OK,10/15/18 17:45,0.287587585,OK,10/15/18 17:45,181.1424103,OK,10/15/18 17:45,380.8540649,OK,
10/15/18 18:00,3.800989628,OK,10/15/18 18:00,0,OK,10/15/18 18:00,2457226.75,OK,10/15/18 18:00,50.44375229,OK,10/15/18 18:00,46.64276505,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,29486721,OK,,,,,,,10/15/18 18:00,364974,OK,10/15/18 18:00,197623,OK,10/15/18 18:00,19606.17969,OK,10/15/18 18:00,360.7220154,OK,10/15/18 18:00,24309466,OK,10/15/18 18:00,0.301093292,OK,10/15/18 18:00,181.5482941,OK,10/15/18 18:00,380.9340515,OK,
10/15/18 18:15,3.652848959,OK,10/15/18 18:15,0,OK,10/15/18 18:15,2457226.75,OK,10/15/18 18:15,50.7182312,OK,10/15/18 18:15,47.0653801,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,29486721,OK,,,,,,,10/15/18 18:15,364990,OK,10/15/18 18:15,197631,OK,10/15/18 18:15,19606.25391,OK,10/15/18 18:15,366.5799866,OK,10/15/18 18:15,24309554,OK,10/15/18 18:15,0.305991272,OK,10/15/18 18:15,181.0826874,OK,10/15/18 18:15,380.7909546,OK,
10/15/18 18:30,3.608633995,OK,10/15/18 18:30,0,OK,10/15/18 18:30,2457226.75,OK,10/15/18 18:30,50.93405533,OK,10/15/18 18:30,47.32542038,OK,10/15/18 18:30,0,OK,10/15/18 18:30,0,OK,10/15/18 18:30,29486721,OK,,,,,,,10/15/18 18:30,365006,OK,10/15/18 18:30,197640,OK,10/15/18 18:30,19606.33203,OK,10/15/18 18:30,381.3865967,OK,10/15/18 18:30,24309648,OK,10/15/18 18:30,0.318343933,OK,10/15/18 18:30,181.428421,OK,10/15/18 18:30,381.0865173,OK,
10/15/18 18:45,3.569341183,OK,10/15/18 18:45,0,OK,10/15/18 18:45,2457226.75,OK,10/15/18 18:45,51.15707397,OK,10/15/18 18:45,47.58773804,OK,10/15/18 18:45,0,OK,10/15/18 18:45,0,OK,10/15/18 18:45,29486721,OK,,,,,,,10/15/18 18:45,365021,OK,10/15/18 18:45,197648,OK,10/15/18 18:45,19606.41406,OK,10/15/18 18:45,381.0368042,OK,10/15/18 18:45,24309746,OK,10/15/18 18:45,0.3180802,OK,10/15/18 18:45,179.9143219,OK,10/15/18 18:45,380.6501465,OK,
10/15/18 19:00,3.541899681,OK,10/15/18 19:00,0,OK,10/15/18 19:00,2457226.75,OK,10/15/18 19:00,51.42021179,OK,10/15/18 19:00,47.87831497,OK,10/15/18 19:00,0,OK,10/15/18 19:00,0,OK,10/15/18 19:00,29486721,OK,,,,,,,10/15/18 19:00,365035,OK,10/15/18 19:00,197656,OK,10/15/18 19:00,19606.49414,OK,10/15/18 19:00,382.6173706,OK,10/15/18 19:00,24309842,OK,10/15/18 19:00,0.31936969,OK,10/15/18 19:00,181.5084229,OK,10/15/18 19:00,381.1772156,OK,
10/15/18 19:15,3.463492393,OK,10/15/18 19:15,0,OK,10/15/18 19:15,2457226.75,OK,10/15/18 19:15,51.66698074,OK,10/15/18 19:15,48.20349121,OK,10/15/18 19:15,0,OK,10/15/18 19:15,0,OK,10/15/18 19:15,29486721,OK,,,,,,,10/15/18 19:15,365049,OK,10/15/18 19:15,197665,OK,10/15/18 19:15,19606.57422,OK,10/15/18 19:15,390.6468506,OK,10/15/18 19:15,24309938,OK,10/15/18 19:15,0.326072723,OK,10/15/18 19:15,181.4925232,OK,10/15/18 19:15,380.7721558,OK,
10/15/18 19:30,3.477005959,OK,10/15/18 19:30,0,OK,10/15/18 19:30,2457226.75,OK,10/15/18 19:30,51.92340469,OK,10/15/18 19:30,48.44639969,OK,10/15/18 19:30,0,OK,10/15/18 19:30,0,OK,10/15/18 19:30,29486721,OK,,,,,,,10/15/18 19:30,365063,OK,10/15/18 19:30,197673,OK,10/15/18 19:30,19606.6543,OK,10/15/18 19:30,398.1420593,OK,10/15/18 19:30,24310036,OK,10/15/18 19:30,0.332322357,OK,10/15/18 19:30,181.8243103,OK,10/15/18 19:30,380.9642029,OK,
10/15/18 19:45,3.412654877,OK,10/15/18 19:45,0,OK,10/15/18 19:45,2457226.75,OK,10/15/18 19:45,52.16299438,OK,10/15/18 19:45,48.75033569,OK,10/15/18 19:45,0,OK,10/15/18 19:45,0,OK,10/15/18 19:45,29486721,OK,,,,,,,10/15/18 19:45,365077,OK,10/15/18 19:45,197682,OK,10/15/18 19:45,19606.73633,OK,10/15/18 19:45,397.831543,OK,10/15/18 19:45,24310134,OK,10/15/18 19:45,0.332052521,OK,10/15/18 19:45,182.3778076,OK,10/15/18 19:45,381.1425171,OK,
10/15/18 20:00,3.363630533,OK,10/15/18 20:00,0,OK,10/15/18 20:00,2457226.75,OK,10/15/18 20:00,52.37360382,OK,10/15/18 20:00,49.00997162,OK,10/15/18 20:00,0,OK,10/15/18 20:00,0,OK,10/15/18 20:00,29486721,OK,,,,,,,10/15/18 20:00,365090,OK,10/15/18 20:00,197690,OK,10/15/18 20:00,19606.81836,OK,10/15/18 20:00,398.5100708,OK,10/15/18 20:00,24310232,OK,10/15/18 20:00,0.33264032,OK,10/15/18 20:00,181.2537994,OK,10/15/18 20:00,381.0673828,OK,
10/15/18 20:15,3.256348848,OK,10/15/18 20:15,0,OK,10/15/18 20:15,2457226.75,OK,10/15/18 20:15,52.61354065,OK,10/15/18 20:15,49.35719299,OK,10/15/18 20:15,0,OK,10/15/18 20:15,0,OK,10/15/18 20:15,29486721,OK,,,,,,,10/15/18 20:15,365103,OK,10/15/18 20:15,197698,OK,10/15/18 20:15,19606.90234,OK,10/15/18 20:15,392.6552734,OK,10/15/18 20:15,24310332,OK,10/15/18 20:15,0.327771423,OK,10/15/18 20:15,180.2945709,OK,10/15/18 20:15,381.0688477,OK,
