OSU_RTS.CALC.1106_DW1 Time [SNAP],OSU_RTS.CALC.1106_DW1 Value [SNAP],OSU_RTS.CALC.1106_DW1 Status [SNAP],OSU_RTS.CALC.1106_DW2 Time [SNAP],OSU_RTS.CALC.1106_DW2 Value [SNAP],OSU_RTS.CALC.1106_DW2 Status [SNAP],OSU_RTS.CALC.1106_GPALARM Time [SNAP],OSU_RTS.CALC.1106_GPALARM Value [SNAP],OSU_RTS.CALC.1106_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CST Time [SNAP],OSU_RTS.MDBUS_RH.1106_CST Value [SNAP],OSU_RTS.MDBUS_RH.1106_CST Status [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1106_EC Time [SNAP],OSU_RTS.MDBUS_RH.1106_EC Value [SNAP],OSU_RTS.MDBUS_RH.1106_EC Status [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GP Time [SNAP],OSU_RTS.MDBUS_RH.1106_GP Value [SNAP],OSU_RTS.MDBUS_RH.1106_GP Status [SNAP],OSU_RTS.MDBUS_RH.1106_GT Time [SNAP],OSU_RTS.MDBUS_RH.1106_GT Value [SNAP],OSU_RTS.MDBUS_RH.1106_GT Status [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HST Time [SNAP],OSU_RTS.MDBUS_RH.1106_HST Value [SNAP],OSU_RTS.MDBUS_RH.1106_HST Status [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Status [SNAP],Comments
10/15/18 4:30,19504,OK,10/15/18 4:30,393545,OK,10/15/18 4:30,0,OK,10/15/18 4:30,11.33055782,OK,10/15/18 4:30,22.79906273,OK,10/15/18 4:30,944095.8125,OK,10/15/18 4:30,52.58373642,OK,10/15/18 4:30,41.25317764,OK,10/15/18 4:30,48.10897811,OK,,,,,,,,,,10/15/18 4:30,0,OK,10/15/18 4:30,0,OK,10/15/18 4:30,0,OK,10/15/18 4:30,152.3451538,OK,10/15/18 4:30,72323.25,OK,10/15/18 4:30,6.028251666,OK,10/15/18 4:30,19504,OK,10/15/18 4:30,329,OK,10/15/18 4:30,2095498,OK,10/15/18 4:30,5.670000076,OK,10/15/18 4:30,209231,OK,10/15/18 4:30,5.21999979,OK,10/15/18 4:30,57.47000122,OK,10/15/18 4:30,1556354,OK,10/15/18 4:30,3.618727207,OK,10/15/18 4:30,161.089325,OK,10/15/18 4:30,5532426.5,OK,10/15/18 4:30,55294820,OK,10/15/18 4:30,91.72537231,OK,10/15/18 4:30,95.34410095,OK,10/15/18 4:30,89.59142395,OK,10/15/18 4:30,273.5887527,OK,10/15/18 4:30,11329149.75,OK,
10/15/18 4:45,19504,OK,10/15/18 4:45,393547,OK,10/15/18 4:45,0,OK,10/15/18 4:45,10.75662231,OK,10/15/18 4:45,21.56086731,OK,10/15/18 4:45,944101.4375,OK,10/15/18 4:45,51.94176483,OK,10/15/18 4:45,41.18514252,OK,10/15/18 4:45,47.92064427,OK,,,,,,,,,,10/15/18 4:45,0,OK,10/15/18 4:45,0,OK,10/15/18 4:45,0,OK,10/15/18 4:45,152.1718903,OK,10/15/18 4:45,72323.25,OK,10/15/18 4:45,5.984388382,OK,10/15/18 4:45,19504,OK,10/15/18 4:45,331,OK,10/15/18 4:45,2095513,OK,10/15/18 4:45,5.650000095,OK,10/15/18 4:45,209233,OK,10/15/18 4:45,5.259999752,OK,10/15/18 4:45,57.97000122,OK,10/15/18 4:45,1556370,OK,10/15/18 4:45,8.76876545,OK,10/15/18 4:45,388.0835266,OK,10/15/18 4:45,5532483.5,OK,10/15/18 4:45,55305924,OK,10/15/18 4:45,95.49786377,OK,10/15/18 4:45,104.2666321,OK,10/15/18 4:45,89.2954138,OK,10/15/18 4:45,258.7304077,OK,10/15/18 4:45,11329217.25,OK,
10/15/18 5:00,19504,OK,10/15/18 5:00,393550,OK,10/15/18 5:00,0,OK,10/15/18 5:00,11.07317924,OK,10/15/18 5:00,24.06837082,OK,10/15/18 5:00,944106.8125,OK,10/15/18 5:00,52.39193726,OK,10/15/18 5:00,41.31875992,OK,10/15/18 5:00,51.96752289,OK,,,,,,,,,,10/15/18 5:00,0,OK,10/15/18 5:00,0,OK,10/15/18 5:00,0,OK,10/15/18 5:00,152.0163574,OK,10/15/18 5:00,72323.25,OK,10/15/18 5:00,6.024794464,OK,10/15/18 5:00,19504,OK,10/15/18 5:00,334,OK,10/15/18 5:00,2095528,OK,10/15/18 5:00,5.650000095,OK,10/15/18 5:00,209235,OK,10/15/18 5:00,5.350000381,OK,10/15/18 5:00,58.34999847,OK,10/15/18 5:00,1556381,OK,10/15/18 5:00,4.637985706,OK,10/15/18 5:00,199.2912445,OK,10/15/18 5:00,5532555,OK,10/15/18 5:00,55316936,OK,10/15/18 5:00,102.2511978,OK,10/15/18 5:00,106.889183,OK,10/15/18 5:00,86.6590004,OK,10/15/18 5:00,288.8204498,OK,10/15/18 5:00,11329281.75,OK,
10/15/18 5:15,19504,OK,10/15/18 5:15,393553,OK,10/15/18 5:15,0,OK,10/15/18 5:15,10.28697205,OK,10/15/18 5:15,22.10929108,OK,10/15/18 5:15,944112.75,OK,10/15/18 5:15,51.43600464,OK,10/15/18 5:15,41.14903259,OK,10/15/18 5:15,51.35061602,OK,,,,,,,,,,10/15/18 5:15,0,OK,10/15/18 5:15,0,OK,10/15/18 5:15,0,OK,10/15/18 5:15,151.8571472,OK,10/15/18 5:15,72323.25,OK,10/15/18 5:15,6.011242354,OK,10/15/18 5:15,19504,OK,10/15/18 5:15,337,OK,10/15/18 5:15,2095542,OK,10/15/18 5:15,5.659999847,OK,10/15/18 5:15,209235,OK,10/15/18 5:15,5.21999979,OK,10/15/18 5:15,58.09999847,OK,10/15/18 5:15,1556381,OK,10/15/18 5:15,4.138892174,OK,10/15/18 5:15,175.6638336,OK,10/15/18 5:15,5532600.5,OK,10/15/18 5:15,55327544,OK,10/15/18 5:15,97.57907104,OK,10/15/18 5:15,101.7179718,OK,10/15/18 5:15,85.6176547,OK,10/15/18 5:15,265.1582336,OK,10/15/18 5:15,11329353,OK,
10/15/18 5:30,19504,OK,10/15/18 5:30,393555,OK,10/15/18 5:30,0,OK,10/15/18 5:30,9.733979225,OK,10/15/18 5:30,19.52300835,OK,10/15/18 5:30,944119,OK,10/15/18 5:30,50.57125092,OK,10/15/18 5:30,40.83727264,OK,10/15/18 5:30,47.94087172,OK,,,,,,,,,,10/15/18 5:30,0,OK,10/15/18 5:30,0,OK,10/15/18 5:30,0,OK,10/15/18 5:30,152.142395,OK,10/15/18 5:30,72323.25,OK,10/15/18 5:30,6.019050941,OK,10/15/18 5:30,19504,OK,10/15/18 5:30,339,OK,10/15/18 5:30,2095557,OK,10/15/18 5:30,5.650000095,OK,10/15/18 5:30,209235,OK,10/15/18 5:30,5.170000076,OK,10/15/18 5:30,57.9600029,OK,10/15/18 5:30,1556385,OK,10/15/18 5:30,3.734743834,OK,10/15/18 5:30,158.1789551,OK,10/15/18 5:30,5532642,OK,10/15/18 5:30,55338124,OK,10/15/18 5:30,93.51858521,OK,10/15/18 5:30,97.25333405,OK,10/15/18 5:30,85.33342864,OK,10/15/18 5:30,234.2761002,OK,10/15/18 5:30,11329428,OK,
10/15/18 5:45,19504,OK,10/15/18 5:45,393560,OK,10/15/18 5:45,0,OK,10/15/18 5:45,12.40415287,OK,10/15/18 5:45,29.62416267,OK,10/15/18 5:45,944124.9375,OK,10/15/18 5:45,53.66832733,OK,10/15/18 5:45,41.26417542,OK,10/15/18 5:45,57.10979289,OK,,,,,,,,,,10/15/18 5:45,0,OK,10/15/18 5:45,0,OK,10/15/18 5:45,0,OK,10/15/18 5:45,152.5270081,OK,10/15/18 5:45,72323.25,OK,10/15/18 5:45,6.679720892,OK,10/15/18 5:45,19504,OK,10/15/18 5:45,344,OK,10/15/18 5:45,2095572,OK,10/15/18 5:45,5.650000095,OK,10/15/18 5:45,209235,OK,10/15/18 5:45,5.259999752,OK,10/15/18 5:45,57.9600029,OK,10/15/18 5:45,1556385,OK,10/15/18 5:45,3.496483803,OK,10/15/18 5:45,148.8353882,OK,10/15/18 5:45,5532679.5,OK,10/15/18 5:45,55348764,OK,10/15/18 5:45,89.75498962,OK,10/15/18 5:45,93.25147247,OK,10/15/18 5:45,85.6036733,OK,10/15/18 5:45,355.4899521,OK,10/15/18 5:45,11329499.25,OK,
10/15/18 6:00,19504,OK,10/15/18 6:00,393563,OK,10/15/18 6:00,0,OK,10/15/18 6:00,11.28851604,OK,10/15/18 6:00,25.28125,OK,10/15/18 6:00,944131.6875,OK,10/15/18 6:00,52.6325264,OK,10/15/18 6:00,41.3440094,OK,10/15/18 6:00,53.54201727,OK,,,,,,,,,,10/15/18 6:00,0,OK,10/15/18 6:00,0,OK,10/15/18 6:00,0,OK,10/15/18 6:00,151.8088074,OK,10/15/18 6:00,72323.25,OK,10/15/18 6:00,6.047078845,OK,10/15/18 6:00,19504,OK,10/15/18 6:00,347,OK,10/15/18 6:00,2095588,OK,10/15/18 6:00,5.659999847,OK,10/15/18 6:00,209238,OK,10/15/18 6:00,5,OK,10/15/18 6:00,58.78000259,OK,10/15/18 6:00,1556408,OK,10/15/18 6:00,5.280254364,OK,10/15/18 6:00,234.9551849,OK,10/15/18 6:00,5532764,OK,10/15/18 6:00,55359764,OK,10/15/18 6:00,102.6675644,OK,10/15/18 6:00,107.9478149,OK,10/15/18 6:00,89.76243161,OK,10/15/18 6:00,303.3508759,OK,10/15/18 6:00,11329580.25,OK,
10/15/18 6:15,19504,OK,10/15/18 6:15,393566,OK,10/15/18 6:15,0,OK,10/15/18 6:15,11.10505104,OK,10/15/18 6:15,24.92017746,OK,10/15/18 6:15,944138,OK,10/15/18 6:15,52.36922455,OK,10/15/18 6:15,41.26417542,OK,10/15/18 6:15,53.65178916,OK,,,,,,,,,,10/15/18 6:15,0,OK,10/15/18 6:15,0,OK,10/15/18 6:15,0,OK,10/15/18 6:15,151.6713257,OK,10/15/18 6:15,72323.25,OK,10/15/18 6:15,6.172696795,OK,10/15/18 6:15,19504,OK,10/15/18 6:15,350,OK,10/15/18 6:15,2095604,OK,10/15/18 6:15,5.659999847,OK,10/15/18 6:15,209238,OK,10/15/18 6:15,5.259999752,OK,10/15/18 6:15,58.61999893,OK,10/15/18 6:15,1556408,OK,10/15/18 6:15,4.229128361,OK,10/15/18 6:15,189.2690887,OK,10/15/18 6:15,5532813.5,OK,10/15/18 6:15,55370876,OK,10/15/18 6:15,97.99320221,OK,10/15/18 6:15,102.2223358,OK,10/15/18 6:15,90.27593471,OK,10/15/18 6:15,299.0421295,OK,10/15/18 6:15,11329656,OK,
10/15/18 6:30,19504,OK,10/15/18 6:30,393570,OK,10/15/18 6:30,0,OK,10/15/18 6:30,11.54629326,OK,10/15/18 6:30,31.17257118,OK,10/15/18 6:30,944145.3125,OK,10/15/18 6:30,51.90259933,OK,10/15/18 6:30,40.35630798,OK,10/15/18 6:30,64.53790776,OK,,,,,,,,,,10/15/18 6:30,0,OK,10/15/18 6:30,0,OK,10/15/18 6:30,0,OK,10/15/18 6:30,151.5596313,OK,10/15/18 6:30,72323.25,OK,10/15/18 6:30,5.997872844,OK,10/15/18 6:30,19504,OK,10/15/18 6:30,354,OK,10/15/18 6:30,2095620,OK,10/15/18 6:30,5.659999847,OK,10/15/18 6:30,209239,OK,10/15/18 6:30,5.090000153,OK,10/15/18 6:30,58.56000137,OK,10/15/18 6:30,1556411,OK,10/15/18 6:30,3.879840851,OK,10/15/18 6:30,171.9673004,OK,10/15/18 6:30,5532859,OK,10/15/18 6:30,55382040,OK,10/15/18 6:30,93.4847641,OK,10/15/18 6:30,97.36460876,OK,10/15/18 6:30,89.30442277,OK,10/15/18 6:30,374.0708542,OK,10/15/18 6:30,11329743.75,OK,
10/15/18 6:45,19504,OK,10/15/18 6:45,393574,OK,10/15/18 6:45,0,OK,10/15/18 6:45,11.63322544,OK,10/15/18 6:45,28.80816841,OK,10/15/18 6:45,944152.125,OK,10/15/18 6:45,52.33355713,OK,10/15/18 6:45,40.70033264,OK,10/15/18 6:45,59.20186761,OK,,,,,,,,,,10/15/18 6:45,0,OK,10/15/18 6:45,0,OK,10/15/18 6:45,0,OK,10/15/18 6:45,151.4259338,OK,10/15/18 6:45,72323.25,OK,10/15/18 6:45,6.109013983,OK,10/15/18 6:45,19504,OK,10/15/18 6:45,358,OK,10/15/18 6:45,2095636,OK,10/15/18 6:45,5.659999847,OK,10/15/18 6:45,209239,OK,10/15/18 6:45,5.21999979,OK,10/15/18 6:45,58.4600029,OK,10/15/18 6:45,1556411,OK,10/15/18 6:45,3.455142021,OK,10/15/18 6:45,153.4780121,OK,10/15/18 6:45,5532900,OK,10/15/18 6:45,55393220,OK,10/15/18 6:45,89.49940491,OK,10/15/18 6:45,92.9545517,OK,10/15/18 6:45,89.32532977,OK,10/15/18 6:45,345.6980209,OK,10/15/18 6:45,11329825.5,OK,
10/15/18 7:00,19505,OK,10/15/18 7:00,393580,OK,10/15/18 7:00,0,OK,10/15/18 7:00,11.92205334,OK,10/15/18 7:00,26.53293037,OK,10/15/18 7:00,944159.0625,OK,10/15/18 7:00,53.11332703,OK,10/15/18 7:00,41.19127274,OK,10/15/18 7:00,53.21189185,OK,,,,,,,,,,10/15/18 7:00,0,OK,10/15/18 7:00,0,OK,10/15/18 7:00,0,OK,10/15/18 7:00,151.3381195,OK,10/15/18 7:00,72323.25,OK,10/15/18 7:00,9.237879049,OK,10/15/18 7:00,19505,OK,10/15/18 7:00,364,OK,10/15/18 7:00,2095653,OK,10/15/18 7:00,5.659999847,OK,10/15/18 7:00,209242,OK,10/15/18 7:00,5.21999979,OK,10/15/18 7:00,59.28000259,OK,10/15/18 7:00,1556430,OK,10/15/18 7:00,9.545001984,OK,10/15/18 7:00,426.8318787,OK,10/15/18 7:00,5532965.5,OK,10/15/18 7:00,55404368,OK,10/15/18 7:00,97.45394897,OK,10/15/18 7:00,106.9989471,OK,10/15/18 7:00,90.24783357,OK,10/15/18 7:00,318.3951645,OK,10/15/18 7:00,11329908.75,OK,
10/15/18 7:15,19505,OK,10/15/18 7:15,393591,OK,10/15/18 7:15,0,OK,10/15/18 7:15,11.65984249,OK,10/15/18 7:15,33.9225769,OK,10/15/18 7:15,944167.625,OK,10/15/18 7:15,52.84021759,OK,10/15/18 7:15,41.18037796,OK,10/15/18 7:15,69.56025348,OK,,,,,,,,,,10/15/18 7:15,0,OK,10/15/18 7:15,0,OK,10/15/18 7:15,0,OK,10/15/18 7:15,151.3839264,OK,10/15/18 7:15,72323.25,OK,10/15/18 7:15,6.949162927,OK,10/15/18 7:15,19505,OK,10/15/18 7:15,375,OK,10/15/18 7:15,2095674,OK,10/15/18 7:15,5.650000095,OK,10/15/18 7:15,209243,OK,10/15/18 7:15,5.259999752,OK,10/15/18 7:15,59.28000259,OK,10/15/18 7:15,1556438,OK,10/15/18 7:15,4.781002045,OK,10/15/18 7:15,215.316925,OK,10/15/18 7:15,5533031.5,OK,10/15/18 7:15,55415524,OK,10/15/18 7:15,100.0532532,OK,10/15/18 7:15,104.8342438,OK,10/15/18 7:15,90.81580554,OK,10/15/18 7:15,407.0709229,OK,10/15/18 7:15,11330011.5,OK,
10/15/18 7:30,19505,OK,10/15/18 7:30,393610,OK,10/15/18 7:30,0,OK,10/15/18 7:30,11.83435917,OK,10/15/18 7:30,31.19127083,OK,10/15/18 7:30,944175.375,OK,10/15/18 7:30,54.02610779,OK,10/15/18 7:30,42.19174957,OK,10/15/18 7:30,63.03973733,OK,,,,,,,,,,10/15/18 7:30,0,OK,10/15/18 7:30,0,OK,10/15/18 7:30,0,OK,10/15/18 7:30,151.976532,OK,10/15/18 7:30,72323.25,OK,10/15/18 7:30,10.33359493,OK,10/15/18 7:30,19505,OK,10/15/18 7:30,394,OK,10/15/18 7:30,2095698,OK,10/15/18 7:30,5.659999847,OK,10/15/18 7:30,209244,OK,10/15/18 7:30,5.300000191,OK,10/15/18 7:30,59.44000244,OK,10/15/18 7:30,1556445,OK,10/15/18 7:30,4.071686745,OK,10/15/18 7:30,181.6382446,OK,10/15/18 7:30,5533081,OK,10/15/18 7:30,55426756,OK,10/15/18 7:30,95.38980103,OK,10/15/18 7:30,99.46148682,OK,10/15/18 7:30,89.94960169,OK,10/15/18 7:30,374.2952499,OK,10/15/18 7:30,11330104.5,OK,
10/15/18 7:45,19505,OK,10/15/18 7:45,393638,OK,10/15/18 7:45,0,OK,10/15/18 7:45,11.62149143,OK,10/15/18 7:45,37.53833771,OK,10/15/18 7:45,944184.1875,OK,10/15/18 7:45,53.21526337,OK,10/15/18 7:45,41.59377289,OK,10/15/18 7:45,77.23587086,OK,,,,,,,,,,10/15/18 7:45,0,OK,10/15/18 7:45,0,OK,10/15/18 7:45,0,OK,10/15/18 7:45,152.4217834,OK,10/15/18 7:45,72323.25,OK,10/15/18 7:45,6.022026973,OK,10/15/18 7:45,19505,OK,10/15/18 7:45,422,OK,10/15/18 7:45,2095720,OK,10/15/18 7:45,5.650000095,OK,10/15/18 7:45,209246,OK,10/15/18 7:45,5.199999809,OK,10/15/18 7:45,59.94000244,OK,10/15/18 7:45,1556461,OK,10/15/18 7:45,3.653173923,OK,10/15/18 7:45,155.7679749,OK,10/15/18 7:45,5533122,OK,10/15/18 7:45,55437668,OK,10/15/18 7:45,91.34104919,OK,10/15/18 7:45,94.99422455,OK,10/15/18 7:45,85.79707724,OK,10/15/18 7:45,450.4600525,OK,10/15/18 7:45,11330210.25,OK,
10/15/18 8:00,19506,OK,10/15/18 8:00,393663,OK,10/15/18 8:00,0,OK,10/15/18 8:00,10.98572731,OK,10/15/18 8:00,34.86929703,OK,10/15/18 8:00,944194.4375,OK,10/15/18 8:00,52.3384819,OK,10/15/18 8:00,41.3527565,OK,10/15/18 8:00,75.8878133,OK,,,,,,,,,,10/15/18 8:00,0,OK,10/15/18 8:00,0,OK,10/15/18 8:00,0,OK,10/15/18 8:00,153.9583893,OK,10/15/18 8:00,72323.25,OK,10/15/18 8:00,6.004069054,OK,10/15/18 8:00,19506,OK,10/15/18 8:00,447,OK,10/15/18 8:00,2095744,OK,10/15/18 8:00,5.659999847,OK,10/15/18 8:00,209247,OK,10/15/18 8:00,5.300000191,OK,10/15/18 8:00,60.1099968,OK,10/15/18 8:00,1556472,OK,10/15/18 8:00,3.44792366,OK,10/15/18 8:00,148.9523315,OK,10/15/18 8:00,5533159.5,OK,10/15/18 8:00,55448356,OK,10/15/18 8:00,87.66197205,OK,10/15/18 8:00,91.1098938,OK,10/15/18 8:00,86.84350116,OK,10/15/18 8:00,418.4315643,OK,10/15/18 8:00,11330333.25,OK,
10/15/18 8:15,19506,OK,10/15/18 8:15,393696,OK,10/15/18 8:15,0,OK,10/15/18 8:15,11.83905506,OK,10/15/18 8:15,39.29463196,OK,10/15/18 8:15,944203.3125,OK,10/15/18 8:15,53.47553253,OK,10/15/18 8:15,41.63648224,OK,10/15/18 8:15,79.36866905,OK,,,,,,,,,,10/15/18 8:15,0,OK,10/15/18 8:15,0,OK,10/15/18 8:15,0,OK,10/15/18 8:15,152.4222107,OK,10/15/18 8:15,72323.25,OK,10/15/18 8:15,6.708346953,OK,10/15/18 8:15,19506,OK,10/15/18 8:15,480,OK,10/15/18 8:15,2095767,OK,10/15/18 8:15,5.650000095,OK,10/15/18 8:15,209252,OK,10/15/18 8:15,5.03000021,OK,10/15/18 8:15,61.09999847,OK,10/15/18 8:15,1556506,OK,10/15/18 8:15,4.193867683,OK,10/15/18 8:15,186.7549591,OK,10/15/18 8:15,5533244,OK,10/15/18 8:15,55459420,OK,10/15/18 8:15,103.9073029,OK,10/15/18 8:15,108.1011658,OK,10/15/18 8:15,89.83327449,OK,10/15/18 8:15,471.5328827,OK,10/15/18 8:15,11330439.75,OK,
10/15/18 8:30,19507,OK,10/15/18 8:30,393732,OK,10/15/18 8:30,0,OK,10/15/18 8:30,5.889612198,OK,10/15/18 8:30,10.81039619,OK,10/15/18 8:30,944207.75,OK,10/15/18 8:30,47.26092529,OK,10/15/18 8:30,41.371315,OK,10/15/18 8:30,43.85007539,OK,,,,,,,,,,10/15/18 8:30,0,OK,10/15/18 8:30,0,OK,10/15/18 8:30,0,OK,10/15/18 8:30,152.9717407,OK,10/15/18 8:30,72323.25,OK,10/15/18 8:30,7.84527765,OK,10/15/18 8:30,19507,OK,10/15/18 8:30,516,OK,10/15/18 8:30,2095796,OK,10/15/18 8:30,5.650000095,OK,10/15/18 8:30,209254,OK,10/15/18 8:30,5.130000114,OK,10/15/18 8:30,61.43000031,OK,10/15/18 8:30,1556521,OK,10/15/18 8:30,5.403716564,OK,10/15/18 8:30,243.7883606,OK,10/15/18 8:30,5533333.5,OK,10/15/18 8:30,55470208,OK,10/15/18 8:30,94.31898499,OK,10/15/18 8:30,99.72270203,OK,10/15/18 8:30,90.97095187,OK,10/15/18 8:30,129.7247543,OK,10/15/18 8:30,11330493,OK,
10/15/18 8:45,19509,OK,10/15/18 8:45,393771,OK,10/15/18 8:45,0,OK,10/15/18 8:45,9.559069633,OK,10/15/18 8:45,7.953839302,OK,10/15/18 8:45,944210.5,OK,10/15/18 8:45,50.41474915,OK,10/15/18 8:45,40.85567856,OK,10/15/18 8:45,19.8890961,OK,,,,,,,,,,10/15/18 8:45,0,OK,10/15/18 8:45,0,OK,10/15/18 8:45,0,OK,10/15/18 8:45,152.269989,OK,10/15/18 8:45,72323.25,OK,10/15/18 8:45,5.974685124,OK,10/15/18 8:45,19509,OK,10/15/18 8:45,555,OK,10/15/18 8:45,2095823,OK,10/15/18 8:45,5.659999847,OK,10/15/18 8:45,209255,OK,10/15/18 8:45,5.300000191,OK,10/15/18 8:45,61.43000031,OK,10/15/18 8:45,1556533,OK,10/15/18 8:45,2.9428792,OK,10/15/18 8:45,127.1961212,OK,10/15/18 8:45,5533376,OK,10/15/18 8:45,55481552,OK,10/15/18 8:45,92.40629578,OK,10/15/18 8:45,95.3491745,OK,10/15/18 8:45,86.99534339,OK,10/15/18 8:45,95.44607162,OK,10/15/18 8:45,11330526,OK,
