OSU_RTS.MDBUS_C1.252_CDT Time [SNAP],OSU_RTS.MDBUS_C1.252_CDT Value [SNAP],OSU_RTS.MDBUS_C1.252_CDT Status [SNAP],OSU_RTS.MDBUS_C1.252_CHF Time [SNAP],OSU_RTS.MDBUS_C1.252_CHF Value [SNAP],OSU_RTS.MDBUS_C1.252_CHF Status [SNAP],OSU_RTS.MDBUS_C1.252_CHT Time [SNAP],OSU_RTS.MDBUS_C1.252_CHT Value [SNAP],OSU_RTS.MDBUS_C1.252_CHT Status [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CVF Time [SNAP],OSU_RTS.MDBUS_C1.252_CVF Value [SNAP],OSU_RTS.MDBUS_C1.252_CVF Status [SNAP],OSU_RTS.MDBUS_C1.252_HF Time [SNAP],OSU_RTS.MDBUS_C1.252_HF Value [SNAP],OSU_RTS.MDBUS_C1.252_HF Status [SNAP],OSU_RTS.MDBUS_C1.252_HGT Time [SNAP],OSU_RTS.MDBUS_C1.252_HGT Value [SNAP],OSU_RTS.MDBUS_C1.252_HGT Status [SNAP],OSU_RTS.MDBUS_E1.252E1 Time [SNAP],OSU_RTS.MDBUS_E1.252E1 Value [SNAP],OSU_RTS.MDBUS_E1.252E1 Status [SNAP],OSU_RTS.MDBUS_E1.252E1_L Time [SNAP],OSU_RTS.MDBUS_E1.252E1_L Value [SNAP],OSU_RTS.MDBUS_E1.252E1_L Status [SNAP],OSU_RTS.MDBUS_RT.252S_CON Time [SNAP],OSU_RTS.MDBUS_RT.252S_CON Value [SNAP],OSU_RTS.MDBUS_RT.252S_CON Status [SNAP],OSU_RTS.MDBUS_RT.252S_DP Time [SNAP],OSU_RTS.MDBUS_RT.252S_DP Value [SNAP],OSU_RTS.MDBUS_RT.252S_DP Status [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Time [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Value [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Status [SNAP],OSU_RTS.MDBUS_RT.252S_HF Time [SNAP],OSU_RTS.MDBUS_RT.252S_HF Value [SNAP],OSU_RTS.MDBUS_RT.252S_HF Status [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.252S_P Time [SNAP],OSU_RTS.MDBUS_RT.252S_P Value [SNAP],OSU_RTS.MDBUS_RT.252S_P Status [SNAP],OSU_RTS.MDBUS_RT.252S_T Time [SNAP],OSU_RTS.MDBUS_RT.252S_T Value [SNAP],OSU_RTS.MDBUS_RT.252S_T Status [SNAP],Comments
10/15/18 9:30,4.633030415,OK,10/15/18 9:30,45.43626404,OK,10/15/18 9:30,3373223.25,OK,10/15/18 9:30,46.90057755,OK,10/15/18 9:30,42.26754761,OK,10/15/18 9:30,234.3515131,OK,10/15/18 9:30,545.3712158,OK,10/15/18 9:30,40478679,OK,10/15/18 9:30,2521579,OK,10/15/18 9:30,108,OK,10/15/18 9:30,86656.92188,OK,10/15/18 9:30,35.4917717,OK,10/15/18 9:30,0.921656372,OK,10/15/18 9:30,0,OK,10/15/18 9:30,0,OK,10/15/18 9:30,0,OK,10/15/18 9:30,181.5269165,OK,10/15/18 9:30,462.1305237,OK,
10/15/18 9:45,4.662691116,OK,10/15/18 9:45,46.31645584,OK,10/15/18 9:45,3373235,OK,10/15/18 9:45,46.98456573,OK,10/15/18 9:45,42.32187653,OK,10/15/18 9:45,237.3217874,OK,10/15/18 9:45,555.7974701,OK,10/15/18 9:45,40478820,OK,10/15/18 9:45,2521608,OK,10/15/18 9:45,110,OK,10/15/18 9:45,86657.15625,OK,10/15/18 9:45,34.23432159,OK,10/15/18 9:45,0.882551819,OK,10/15/18 9:45,0,OK,10/15/18 9:45,0,OK,10/15/18 9:45,0,OK,10/15/18 9:45,182.8706818,OK,10/15/18 9:45,461.3602905,OK,
10/15/18 10:00,4.767045021,OK,10/15/18 10:00,47.719841,OK,10/15/18 10:00,3373246.5,OK,10/15/18 10:00,47.02095413,OK,10/15/18 10:00,42.25390625,OK,10/15/18 10:00,239.1602356,OK,10/15/18 10:00,572.638092,OK,10/15/18 10:00,40478958,OK,10/15/18 10:00,2521639,OK,10/15/18 10:00,111,OK,10/15/18 10:00,86657.38281,OK,10/15/18 10:00,34.40985489,OK,10/15/18 10:00,0.892642212,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0,OK,10/15/18 10:00,182.6618958,OK,10/15/18 10:00,460.31604,OK,
10/15/18 10:15,4.509208679,OK,10/15/18 10:15,45.07266617,OK,10/15/18 10:15,3373257.75,OK,10/15/18 10:15,46.75527191,OK,10/15/18 10:15,42.24605942,OK,10/15/18 10:15,238.7859605,OK,10/15/18 10:15,540.871994,OK,10/15/18 10:15,40479093,OK,10/15/18 10:15,2521669,OK,10/15/18 10:15,124,OK,10/15/18 10:15,86657.60156,OK,10/15/18 10:15,31.33233833,OK,10/15/18 10:15,0.802334534,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0,OK,10/15/18 10:15,182.6420441,OK,10/15/18 10:15,458.47052,OK,
10/15/18 10:30,4.449555397,OK,10/15/18 10:30,44.02161026,OK,10/15/18 10:30,3373268.75,OK,10/15/18 10:30,46.88520813,OK,10/15/18 10:30,42.43564987,OK,10/15/18 10:30,236.3637767,OK,10/15/18 10:30,528.2593231,OK,10/15/18 10:30,40479225,OK,10/15/18 10:30,2521701,OK,10/15/18 10:30,182,OK,10/15/18 10:30,86657.8125,OK,10/15/18 10:30,33.73530197,OK,10/15/18 10:30,0.865614807,OK,10/15/18 10:30,0,OK,10/15/18 10:30,0,OK,10/15/18 10:30,0,OK,10/15/18 10:30,177.2313843,OK,10/15/18 10:30,456.2133789,OK,
10/15/18 10:45,4.270978928,OK,10/15/18 10:45,42.87131882,OK,10/15/18 10:45,3373280.25,OK,10/15/18 10:45,46.51885223,OK,10/15/18 10:45,42.2478714,OK,10/15/18 10:45,239.9639463,OK,10/15/18 10:45,514.8731689,OK,10/15/18 10:45,40479363,OK,10/15/18 10:45,2521734,OK,10/15/18 10:45,154,OK,10/15/18 10:45,86658.02344,OK,10/15/18 10:45,34.38293457,OK,10/15/18 10:45,0.889945923,OK,10/15/18 10:45,0,OK,10/15/18 10:45,0,OK,10/15/18 10:45,0,OK,10/15/18 10:45,178.6567841,OK,10/15/18 10:45,455.1911621,OK,
10/15/18 11:00,4.117055416,OK,10/15/18 11:00,41.41776276,OK,10/15/18 11:00,3373290.75,OK,10/15/18 11:00,46.35067368,OK,10/15/18 11:00,42.23361969,OK,10/15/18 11:00,240.2813518,OK,10/15/18 11:00,497.0131531,OK,10/15/18 11:00,40479489,OK,10/15/18 11:00,2521766,OK,10/15/18 11:00,147,OK,10/15/18 11:00,86658.23438,OK,10/15/18 11:00,35.47665405,OK,10/15/18 11:00,0.928264709,OK,10/15/18 11:00,0,OK,10/15/18 11:00,0,OK,10/15/18 11:00,0,OK,10/15/18 11:00,178.7248993,OK,10/15/18 11:00,454.3662109,OK,
10/15/18 11:15,3.978775978,OK,10/15/18 11:15,40.44956207,OK,10/15/18 11:15,3373301,OK,10/15/18 11:15,46.1288414,OK,10/15/18 11:15,42.15006256,OK,10/15/18 11:15,242.6357608,OK,10/15/18 11:15,485.0834656,OK,10/15/18 11:15,40479612,OK,10/15/18 11:15,2521798,OK,10/15/18 11:15,145,OK,10/15/18 11:15,86658.45313,OK,10/15/18 11:15,32.58313751,OK,10/15/18 11:15,0.848572083,OK,10/15/18 11:15,0,OK,10/15/18 11:15,0,OK,10/15/18 11:15,0,OK,10/15/18 11:15,185.5675201,OK,10/15/18 11:15,454.3244934,OK,
10/15/18 11:30,3.956128836,OK,10/15/18 11:30,39.98042297,OK,10/15/18 11:30,3373310.75,OK,10/15/18 11:30,46.25357437,OK,10/15/18 11:30,42.2974472,OK,10/15/18 11:30,241.3686131,OK,10/15/18 11:30,479.7650757,OK,10/15/18 11:30,40479729,OK,10/15/18 11:30,2521829,OK,10/15/18 11:30,111,OK,10/15/18 11:30,86658.66406,OK,10/15/18 11:30,30.74852371,OK,10/15/18 11:30,0.792985535,OK,10/15/18 11:30,0,OK,10/15/18 11:30,0,OK,10/15/18 11:30,0,OK,10/15/18 11:30,184.951767,OK,10/15/18 11:30,453.7095032,OK,
10/15/18 11:45,3.84918952,OK,10/15/18 11:45,38.70498276,OK,10/15/18 11:45,3373320.5,OK,10/15/18 11:45,46.06212616,OK,10/15/18 11:45,42.2129364,OK,10/15/18 11:45,240.1343762,OK,10/15/18 11:45,464.4597931,OK,10/15/18 11:45,40479846,OK,10/15/18 11:45,2521860,OK,10/15/18 11:45,119,OK,10/15/18 11:45,86658.86719,OK,10/15/18 11:45,33.07237244,OK,10/15/18 11:45,0.856352722,OK,10/15/18 11:45,0,OK,10/15/18 11:45,0,OK,10/15/18 11:45,0,OK,10/15/18 11:45,182.1378326,OK,10/15/18 11:45,451.9084778,OK,
10/15/18 12:00,3.499166489,OK,10/15/18 12:00,36.04190445,OK,10/15/18 12:00,3373330.5,OK,10/15/18 12:00,45.69987488,OK,10/15/18 12:00,42.20070648,OK,10/15/18 12:00,245.9266307,OK,10/15/18 12:00,432.5028534,OK,10/15/18 12:00,40479966,OK,10/15/18 12:00,2521892,OK,10/15/18 12:00,112,OK,10/15/18 12:00,86659.05469,OK,10/15/18 12:00,32.92275238,OK,10/15/18 12:00,0.839704651,OK,10/15/18 12:00,0,OK,10/15/18 12:00,0,OK,10/15/18 12:00,0,OK,10/15/18 12:00,176.141922,OK,10/15/18 12:00,448.8280029,OK,
10/15/18 12:15,3.512767792,OK,10/15/18 12:15,35.92689514,OK,10/15/18 12:15,3373339.5,OK,10/15/18 12:15,45.87506104,OK,10/15/18 12:15,42.36228943,OK,10/15/18 12:15,244.2227555,OK,10/15/18 12:15,431.1227417,OK,10/15/18 12:15,40480074,OK,10/15/18 12:15,2521924,OK,10/15/18 12:15,115,OK,10/15/18 12:15,86659.25781,OK,10/15/18 12:15,31.36445236,OK,10/15/18 12:15,0.804461548,OK,10/15/18 12:15,0,OK,10/15/18 12:15,0,OK,10/15/18 12:15,0,OK,10/15/18 12:15,181.0197144,OK,10/15/18 12:15,448.4406738,OK,
10/15/18 12:30,3.40516305,OK,10/15/18 12:30,35.25324631,OK,10/15/18 12:30,3373348.25,OK,10/15/18 12:30,45.69598389,OK,10/15/18 12:30,42.29082489,OK,10/15/18 12:30,247.1866005,OK,10/15/18 12:30,423.0389557,OK,10/15/18 12:30,40480179,OK,10/15/18 12:30,2521955,OK,10/15/18 12:30,139,OK,10/15/18 12:30,86659.45313,OK,10/15/18 12:30,29.82735825,OK,10/15/18 12:30,0.764790894,OK,10/15/18 12:30,0,OK,10/15/18 12:30,0,OK,10/15/18 12:30,0,OK,10/15/18 12:30,183.5285492,OK,10/15/18 12:30,446.4534607,OK,
10/15/18 12:45,3.346933365,OK,10/15/18 12:45,34.47883606,OK,10/15/18 12:45,3373357,OK,10/15/18 12:45,45.67998886,OK,10/15/18 12:45,42.33305359,OK,10/15/18 12:45,246.4491834,OK,10/15/18 12:45,414.568222,OK,10/15/18 12:45,40480284,OK,10/15/18 12:45,2521987,OK,10/15/18 12:45,123,OK,10/15/18 12:45,86659.64063,OK,10/15/18 12:45,27.79824448,OK,10/15/18 12:45,0.702338684,OK,10/15/18 12:45,0,OK,10/15/18 12:45,0,OK,10/15/18 12:45,0,OK,10/15/18 12:45,182.5319061,OK,10/15/18 12:45,444.958313,OK,
10/15/18 13:00,3.377339363,OK,10/15/18 13:00,34.89850235,OK,10/15/18 13:00,3373365.75,OK,10/15/18 13:00,45.57506943,OK,10/15/18 13:00,42.19773102,OK,10/15/18 13:00,246.2758076,OK,10/15/18 13:00,418.7820282,OK,10/15/18 13:00,40480389,OK,10/15/18 13:00,2522019,OK,10/15/18 13:00,117,OK,10/15/18 13:00,86659.82031,OK,10/15/18 13:00,27.31866455,OK,10/15/18 13:00,0.691390686,OK,10/15/18 13:00,0,OK,10/15/18 13:00,0,OK,10/15/18 13:00,0,OK,10/15/18 13:00,184.1116486,OK,10/15/18 13:00,443.9801941,OK,
10/15/18 13:15,3.601172447,OK,10/15/18 13:15,38.44569397,OK,10/15/18 13:15,3373374.75,OK,10/15/18 13:15,45.63805771,OK,10/15/18 13:15,42.03688431,OK,10/15/18 13:15,254.9295126,OK,10/15/18 13:15,461.3483276,OK,10/15/18 13:15,40480497,OK,10/15/18 13:15,2522050,OK,10/15/18 13:15,114,OK,10/15/18 13:15,86659.99219,OK,10/15/18 13:15,22.33952332,OK,10/15/18 13:15,0.547750305,OK,10/15/18 13:15,0,OK,10/15/18 13:15,0,OK,10/15/18 13:15,0,OK,10/15/18 13:15,182.0777435,OK,10/15/18 13:15,441.3763733,OK,
10/15/18 13:30,3.356037855,OK,10/15/18 13:30,34.37063217,OK,10/15/18 13:30,3373383.5,OK,10/15/18 13:30,45.62181854,OK,10/15/18 13:30,42.26578522,OK,10/15/18 13:30,244.5135979,OK,10/15/18 13:30,412.4475861,OK,10/15/18 13:30,40480602,OK,10/15/18 13:30,2522081,OK,10/15/18 13:30,121,OK,10/15/18 13:30,86660.17188,OK,10/15/18 13:30,30.55007172,OK,10/15/18 13:30,0.795243591,OK,10/15/18 13:30,0,OK,10/15/18 13:30,0,OK,10/15/18 13:30,0,OK,10/15/18 13:30,184.0284882,OK,10/15/18 13:30,442.1795654,OK,
10/15/18 13:45,3.228245735,OK,10/15/18 13:45,33.60160446,OK,10/15/18 13:45,3373391.75,OK,10/15/18 13:45,45.55522919,OK,10/15/18 13:45,42.32698822,OK,10/15/18 13:45,248.4934789,OK,10/15/18 13:45,403.2192535,OK,10/15/18 13:45,40480701,OK,10/15/18 13:45,2522114,OK,10/15/18 13:45,157,OK,10/15/18 13:45,86660.375,OK,10/15/18 13:45,28.22057533,OK,10/15/18 13:45,0.718425842,OK,10/15/18 13:45,0,OK,10/15/18 13:45,0,OK,10/15/18 13:45,0,OK,10/15/18 13:45,184.1594238,OK,10/15/18 13:45,444.713623,OK,
10/15/18 14:00,3.341108561,OK,10/15/18 14:00,34.79763412,OK,10/15/18 14:00,3373400.25,OK,10/15/18 14:00,45.56323242,OK,10/15/18 14:00,42.22212219,OK,10/15/18 14:00,248.4220094,OK,10/15/18 14:00,417.1950531,OK,10/15/18 14:00,40480803,OK,10/15/18 14:00,2522146,OK,10/15/18 14:00,122,OK,10/15/18 14:00,86660.54688,OK,10/15/18 14:00,29.55513191,OK,10/15/18 14:00,0.756231567,OK,10/15/18 14:00,0,OK,10/15/18 14:00,0,OK,10/15/18 14:00,0,OK,10/15/18 14:00,182.8877258,OK,10/15/18 14:00,444.3820801,OK,
10/15/18 14:15,3.228675842,OK,10/15/18 14:15,33.58005524,OK,10/15/18 14:15,3373408.25,OK,10/15/18 14:15,46.27135468,OK,10/15/18 14:15,43.04267883,OK,10/15/18 14:15,248.4365442,OK,10/15/18 14:15,402.9606628,OK,10/15/18 14:15,40480899,OK,10/15/18 14:15,2522179,OK,10/15/18 14:15,125,OK,10/15/18 14:15,86660.75,OK,10/15/18 14:15,40.84407806,OK,10/15/18 14:15,1.083960083,OK,10/15/18 14:15,0,OK,10/15/18 14:15,0,OK,10/15/18 14:15,0,OK,10/15/18 14:15,179.6426849,OK,10/15/18 14:15,447.8995972,OK,
10/15/18 14:30,3.116915941,OK,10/15/18 14:30,34.32254028,OK,10/15/18 14:30,3373416.75,OK,10/15/18 14:30,46.01823425,OK,10/15/18 14:30,42.9013176,OK,10/15/18 14:30,262.4109122,OK,10/15/18 14:30,410.9670868,OK,10/15/18 14:30,40481001,OK,10/15/18 14:30,2522211,OK,10/15/18 14:30,129,OK,10/15/18 14:30,86660.94531,OK,10/15/18 14:30,24.9643631,OK,10/15/18 14:30,0.601848755,OK,10/15/18 14:30,0,OK,10/15/18 14:30,0,OK,10/15/18 14:30,0,OK,10/15/18 14:30,180.6207428,OK,10/15/18 14:30,448.0436401,OK,
10/15/18 14:45,3.202754021,OK,10/15/18 14:45,33.52163315,OK,10/15/18 14:45,3373425.25,OK,10/15/18 14:45,46.03909683,OK,10/15/18 14:45,42.83634186,OK,10/15/18 14:45,249.9683619,OK,10/15/18 14:45,402.2595978,OK,10/15/18 14:45,40481103,OK,10/15/18 14:45,2522243,OK,10/15/18 14:45,124,OK,10/15/18 14:45,86661.125,OK,10/15/18 14:45,27.73852539,OK,10/15/18 14:45,0.696049805,OK,10/15/18 14:45,0,OK,10/15/18 14:45,0,OK,10/15/18 14:45,0,OK,10/15/18 14:45,184.4885559,OK,10/15/18 14:45,446.7556763,OK,
10/15/18 15:00,3.1387043,OK,10/15/18 15:00,32.77972412,OK,10/15/18 15:00,3373434,OK,10/15/18 15:00,45.77999496,OK,10/15/18 15:00,42.64128876,OK,10/15/18 15:00,249.3755766,OK,10/15/18 15:00,393.3566895,OK,10/15/18 15:00,40481208,OK,10/15/18 15:00,2522278,OK,10/15/18 15:00,116,OK,10/15/18 15:00,86661.29688,OK,10/15/18 15:00,26.14794922,OK,10/15/18 15:00,0.65937915,OK,10/15/18 15:00,0,OK,10/15/18 15:00,0,OK,10/15/18 15:00,0,OK,10/15/18 15:00,185.9447174,OK,10/15/18 15:00,445.3804932,OK,
10/15/18 15:15,3.122218847,OK,10/15/18 15:15,32.41697693,OK,10/15/18 15:15,3373442.5,OK,10/15/18 15:15,45.56612778,OK,10/15/18 15:15,42.44390869,OK,10/15/18 15:15,247.8765232,OK,10/15/18 15:15,389.0037231,OK,10/15/18 15:15,40481310,OK,10/15/18 15:15,2522309,OK,10/15/18 15:15,117,OK,10/15/18 15:15,86661.48438,OK,10/15/18 15:15,22.12814331,OK,10/15/18 15:15,0.53613324,OK,10/15/18 15:15,0,OK,10/15/18 15:15,0,OK,10/15/18 15:15,0,OK,10/15/18 15:15,182.3940887,OK,10/15/18 15:15,445.6794434,OK,
10/15/18 15:30,3.100398779,OK,10/15/18 15:30,32.12064743,OK,10/15/18 15:30,3373450.75,OK,10/15/18 15:30,45.3335228,OK,10/15/18 15:30,42.23312378,OK,10/15/18 15:30,247.3205876,OK,10/15/18 15:30,385.4477692,OK,10/15/18 15:30,40481409,OK,10/15/18 15:30,2522340,OK,10/15/18 15:30,142,OK,10/15/18 15:30,86661.6875,OK,10/15/18 15:30,37.73725891,OK,10/15/18 15:30,0.997645081,OK,10/15/18 15:30,0,OK,10/15/18 15:30,0,OK,10/15/18 15:30,0,OK,10/15/18 15:30,182.1121368,OK,10/15/18 15:30,448.8701477,OK,
10/15/18 15:45,3.129714489,OK,10/15/18 15:45,32.57340622,OK,10/15/18 15:45,3373458.75,OK,10/15/18 15:45,45.36829376,OK,10/15/18 15:45,42.2385788,OK,10/15/18 15:45,248.4539924,OK,10/15/18 15:45,390.8808746,OK,10/15/18 15:45,40481505,OK,10/15/18 15:45,2522372,OK,10/15/18 15:45,137,OK,10/15/18 15:45,86661.875,OK,10/15/18 15:45,23.38215256,OK,10/15/18 15:45,0.574891602,OK,10/15/18 15:45,0,OK,10/15/18 15:45,0,OK,10/15/18 15:45,0,OK,10/15/18 15:45,182.0250549,OK,10/15/18 15:45,446.4587402,OK,
10/15/18 16:00,2.849024296,OK,10/15/18 16:00,29.77054787,OK,10/15/18 16:00,3373467,OK,10/15/18 16:00,44.90868378,OK,10/15/18 16:00,42.05966187,OK,10/15/18 16:00,249.4471601,OK,10/15/18 16:00,357.2465744,OK,10/15/18 16:00,40481604,OK,10/15/18 16:00,2522406,OK,10/15/18 16:00,139,OK,10/15/18 16:00,86662.04688,OK,10/15/18 16:00,34.90936279,OK,10/15/18 16:00,0.905132019,OK,10/15/18 16:00,0,OK,10/15/18 16:00,0,OK,10/15/18 16:00,0,OK,10/15/18 16:00,182.3405914,OK,10/15/18 16:00,445.6202087,OK,
10/15/18 16:15,3.120583057,OK,10/15/18 16:15,32.6443634,OK,10/15/18 16:15,3373475,OK,10/15/18 16:15,45.192276,OK,10/15/18 16:15,42.07169342,OK,10/15/18 16:15,249.7239234,OK,10/15/18 16:15,391.7323608,OK,10/15/18 16:15,40481700,OK,10/15/18 16:15,2522438,OK,10/15/18 16:15,122,OK,10/15/18 16:15,86662.23438,OK,10/15/18 16:15,30.68702316,OK,10/15/18 16:15,0.794075256,OK,10/15/18 16:15,0,OK,10/15/18 16:15,0,OK,10/15/18 16:15,0,OK,10/15/18 16:15,184.5290222,OK,10/15/18 16:15,444.1849976,OK,
10/15/18 16:30,2.975963831,OK,10/15/18 16:30,31.11575508,OK,10/15/18 16:30,3373483,OK,10/15/18 16:30,45.06288147,OK,10/15/18 16:30,42.08691406,OK,10/15/18 16:30,249.5979118,OK,10/15/18 16:30,373.389061,OK,10/15/18 16:30,40481796,OK,10/15/18 16:30,2522469,OK,10/15/18 16:30,139,OK,10/15/18 16:30,86662.41406,OK,10/15/18 16:30,34.86562347,OK,10/15/18 16:30,0.916996277,OK,10/15/18 16:30,0,OK,10/15/18 16:30,0,OK,10/15/18 16:30,0,OK,10/15/18 16:30,182.9005585,OK,10/15/18 16:30,443.0707397,OK,
10/15/18 16:45,3.038523197,OK,10/15/18 16:45,31.8537426,OK,10/15/18 16:45,3373491,OK,10/15/18 16:45,45.0459671,OK,10/15/18 16:45,42.00744629,OK,10/15/18 16:45,250.2565675,OK,10/15/18 16:45,382.2449112,OK,10/15/18 16:45,40481892,OK,10/15/18 16:45,2522500,OK,10/15/18 16:45,114,OK,10/15/18 16:45,86662.59375,OK,10/15/18 16:45,19.00520134,OK,10/15/18 16:45,0.44143103,OK,10/15/18 16:45,0,OK,10/15/18 16:45,0,OK,10/15/18 16:45,0,OK,10/15/18 16:45,169.7119904,OK,10/15/18 16:45,443.1026306,OK,
10/15/18 17:00,2.896829128,OK,10/15/18 17:00,30.34864807,OK,10/15/18 17:00,3373498.75,OK,10/15/18 17:00,45.0540657,OK,10/15/18 17:00,42.15723801,OK,10/15/18 17:00,250.1341367,OK,10/15/18 17:00,364.1837769,OK,10/15/18 17:00,40481985,OK,10/15/18 17:00,2522529,OK,10/15/18 17:00,145,OK,10/15/18 17:00,86662.75781,OK,10/15/18 17:00,19.35315895,OK,10/15/18 17:00,0.464394775,OK,10/15/18 17:00,0,OK,10/15/18 17:00,0,OK,10/15/18 17:00,0,OK,10/15/18 17:00,182.2722931,OK,10/15/18 17:00,443.4129028,OK,
10/15/18 17:15,2.82647419,OK,10/15/18 17:15,29.48622322,OK,10/15/18 17:15,3373506.25,OK,10/15/18 17:15,44.9540863,OK,10/15/18 17:15,42.12761307,OK,10/15/18 17:15,249.036312,OK,10/15/18 17:15,353.8346786,OK,10/15/18 17:15,40482075,OK,10/15/18 17:15,2522561,OK,10/15/18 17:15,141,OK,10/15/18 17:15,86662.9375,OK,10/15/18 17:15,21.99754715,OK,10/15/18 17:15,0.538661621,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,182.6835938,OK,10/15/18 17:15,442.6863403,OK,
10/15/18 17:30,2.931982756,OK,10/15/18 17:30,30.72255325,OK,10/15/18 17:30,3373514,OK,10/15/18 17:30,45.15661621,OK,10/15/18 17:30,42.22463608,OK,10/15/18 17:30,250.7747908,OK,10/15/18 17:30,369.6043625,OK,10/15/18 17:30,40482168,OK,10/15/18 17:30,2522591,OK,10/15/18 17:30,115,OK,10/15/18 17:30,86663.11719,OK,10/15/18 17:30,23.04073715,OK,10/15/18 17:30,0.566997559,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,182.3044586,OK,10/15/18 17:30,443.2460327,OK,
10/15/18 17:45,2.827013493,OK,10/15/18 17:45,29.67680931,OK,10/15/18 17:45,3373521.5,OK,10/15/18 17:45,45.31795502,OK,10/15/18 17:45,42.49094009,OK,10/15/18 17:45,250.5976551,OK,10/15/18 17:45,356.1217117,OK,10/15/18 17:45,40482258,OK,10/15/18 17:45,2522620,OK,10/15/18 17:45,110,OK,10/15/18 17:45,86663.30469,OK,10/15/18 17:45,21.94519043,OK,10/15/18 17:45,0.535673157,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,182.1337128,OK,10/15/18 17:45,444.7367554,OK,
10/15/18 18:00,2.672206163,OK,10/15/18 18:00,28.64112473,OK,10/15/18 18:00,3373529,OK,10/15/18 18:00,45.07480621,OK,10/15/18 18:00,42.40259933,OK,10/15/18 18:00,255.3382935,OK,10/15/18 18:00,342.9885635,OK,10/15/18 18:00,40482348,OK,10/15/18 18:00,2522650,OK,10/15/18 18:00,102,OK,10/15/18 18:00,86663.5,OK,10/15/18 18:00,37.28981781,OK,10/15/18 18:00,0.984498291,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,181.7403412,OK,10/15/18 18:00,446.8378601,OK,
10/15/18 18:15,2.535887718,OK,10/15/18 18:15,26.8071022,OK,10/15/18 18:15,3373535.25,OK,10/15/18 18:15,44.65992737,OK,10/15/18 18:15,42.1240387,OK,10/15/18 18:15,252.3529148,OK,10/15/18 18:15,321.6852264,OK,10/15/18 18:15,40482423,OK,10/15/18 18:15,2522675,OK,10/15/18 18:15,92,OK,10/15/18 18:15,86663.60938,OK,10/15/18 18:15,26.0722084,OK,10/15/18 18:15,0.655947754,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,181.8298798,OK,10/15/18 18:15,434.0658875,OK,
10/15/18 18:30,2.316986084,OK,10/15/18 18:30,24.47460365,OK,10/15/18 18:30,3373541.5,OK,10/15/18 18:30,44.42946625,OK,10/15/18 18:30,42.11248016,OK,10/15/18 18:30,251.6495153,OK,10/15/18 18:30,293.0988235,OK,10/15/18 18:30,40482498,OK,10/15/18 18:30,2522700,OK,10/15/18 18:30,98,OK,10/15/18 18:30,86663.71875,OK,10/15/18 18:30,18.48971939,OK,10/15/18 18:30,0.449184937,OK,10/15/18 18:30,0,OK,10/15/18 18:30,0,OK,10/15/18 18:30,0,OK,10/15/18 18:30,182.5254669,OK,10/15/18 18:30,426.1985474,OK,
10/15/18 18:45,2.454391479,OK,10/15/18 18:45,25.77085495,OK,10/15/18 18:45,3373547.5,OK,10/15/18 18:45,44.7265625,OK,10/15/18 18:45,42.27217102,OK,10/15/18 18:45,250.6530273,OK,10/15/18 18:45,309.2502594,OK,10/15/18 18:45,40482570,OK,10/15/18 18:45,2522727,OK,10/15/18 18:45,102,OK,10/15/18 18:45,86663.82813,OK,10/15/18 18:45,23.11306,OK,10/15/18 18:45,0.565893738,OK,10/15/18 18:45,0,OK,10/15/18 18:45,0,OK,10/15/18 18:45,0,OK,10/15/18 18:45,180.7880402,OK,10/15/18 18:45,420.9460144,OK,
