OSU_RTS.MDBUS_C1.279_CDT Time [SNAP],OSU_RTS.MDBUS_C1.279_CDT Value [SNAP],OSU_RTS.MDBUS_C1.279_CDT Status [SNAP],OSU_RTS.MDBUS_C1.279_CHF Time [SNAP],OSU_RTS.MDBUS_C1.279_CHF Value [SNAP],OSU_RTS.MDBUS_C1.279_CHF Status [SNAP],OSU_RTS.MDBUS_C1.279_CHT Time [SNAP],OSU_RTS.MDBUS_C1.279_CHT Value [SNAP],OSU_RTS.MDBUS_C1.279_CHT Status [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.279_CVF Time [SNAP],OSU_RTS.MDBUS_C1.279_CVF Value [SNAP],OSU_RTS.MDBUS_C1.279_CVF Status [SNAP],OSU_RTS.MDBUS_C1.279_HF Time [SNAP],OSU_RTS.MDBUS_C1.279_HF Value [SNAP],OSU_RTS.MDBUS_C1.279_HF Status [SNAP],OSU_RTS.MDBUS_C1.279_HGT Time [SNAP],OSU_RTS.MDBUS_C1.279_HGT Value [SNAP],OSU_RTS.MDBUS_C1.279_HGT Status [SNAP],OSU_RTS.MDBUS_E1.279E1_H Time [SNAP],OSU_RTS.MDBUS_E1.279E1_H Value [SNAP],OSU_RTS.MDBUS_E1.279E1_H Status [SNAP],OSU_RTS.MDBUS_E1.279E1_L Time [SNAP],OSU_RTS.MDBUS_E1.279E1_L Value [SNAP],OSU_RTS.MDBUS_E1.279E1_L Status [SNAP],OSU_RTS.MDBUS_E1.279E2 Time [SNAP],OSU_RTS.MDBUS_E1.279E2 Value [SNAP],OSU_RTS.MDBUS_E1.279E2 Status [SNAP],OSU_RTS.MDBUS_E1.279E3 Time [SNAP],OSU_RTS.MDBUS_E1.279E3 Value [SNAP],OSU_RTS.MDBUS_E1.279E3 Status [SNAP],OSU_RTS.MDBUS_E1.279E4 Time [SNAP],OSU_RTS.MDBUS_E1.279E4 Value [SNAP],OSU_RTS.MDBUS_E1.279E4 Status [SNAP],OSU_RTS.MDBUS_E3.279E1_H Time [SNAP],OSU_RTS.MDBUS_E3.279E1_H Value [SNAP],OSU_RTS.MDBUS_E3.279E1_H Status [SNAP],OSU_RTS.MDBUS_E3.279E1_L Time [SNAP],OSU_RTS.MDBUS_E3.279E1_L Value [SNAP],OSU_RTS.MDBUS_E3.279E1_L Status [SNAP],OSU_RTS.MDBUS_E3.279E2 Time [SNAP],OSU_RTS.MDBUS_E3.279E2 Value [SNAP],OSU_RTS.MDBUS_E3.279E2 Status [SNAP],OSU_RTS.MDBUS_E3.279E3 Time [SNAP],OSU_RTS.MDBUS_E3.279E3 Value [SNAP],OSU_RTS.MDBUS_E3.279E3 Status [SNAP],OSU_RTS.MDBUS_E3.279E4 Time [SNAP],OSU_RTS.MDBUS_E3.279E4 Value [SNAP],OSU_RTS.MDBUS_E3.279E4 Status [SNAP],OSU_RTS.MDBUS_EC.279E1 Time [SNAP],OSU_RTS.MDBUS_EC.279E1 Value [SNAP],OSU_RTS.MDBUS_EC.279E1 Status [SNAP],OSU_RTS.MDBUS_RT.279S_C Time [SNAP],OSU_RTS.MDBUS_RT.279S_C Value [SNAP],OSU_RTS.MDBUS_RT.279S_C Status [SNAP],OSU_RTS.MDBUS_RT.279S_HF Time [SNAP],OSU_RTS.MDBUS_RT.279S_HF Value [SNAP],OSU_RTS.MDBUS_RT.279S_HF Status [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.279S_I Time [SNAP],OSU_RTS.MDBUS_RT.279S_I Value [SNAP],OSU_RTS.MDBUS_RT.279S_I Status [SNAP],OSU_RTS.MDBUS_RT.279S_P Time [SNAP],OSU_RTS.MDBUS_RT.279S_P Value [SNAP],OSU_RTS.MDBUS_RT.279S_P Status [SNAP],OSU_RTS.MDBUS_RT.279S_T Time [SNAP],OSU_RTS.MDBUS_RT.279S_T Value [SNAP],OSU_RTS.MDBUS_RT.279S_T Status [SNAP],OSU_RTS.MDBUS_RT.279S_V Time [SNAP],OSU_RTS.MDBUS_RT.279S_V Value [SNAP],OSU_RTS.MDBUS_RT.279S_V Status [SNAP],Comments
10/21/18 0:15,5.63058567,OK,10/21/18 0:15,119.4024506,OK,10/21/18 0:15,7474958.5,OK,10/21/18 0:15,54.02861404,OK,10/21/18 0:15,48.39802933,OK,10/21/18 0:15,511.3837952,OK,10/21/18 0:15,1439.130249,OK,10/21/18 0:15,89699502,OK,10/21/18 0:15,21910000,OK,10/21/18 0:15,3232,OK,10/21/18 0:15,2824890,OK,10/21/18 0:15,1308332,OK,10/21/18 0:15,21280069,OK,10/21/18 0:15,21910000,UNRELIABLE,10/21/18 0:15,3230,UNRELIABLE,10/21/18 0:15,2824889,UNRELIABLE,10/21/18 0:15,1308331,UNRELIABLE,,,,10/21/18 0:15,21913232,OK,10/21/18 0:15,22014.70898,OK,10/21/18 0:15,129.2262268,OK,10/21/18 0:15,28276092,OK,10/21/18 0:15,0.107047508,OK,10/21/18 0:15,177.2185211,OK,10/21/18 0:15,392.9036255,OK,10/21/18 0:15,261.1603088,OK,
10/21/18 0:30,6.371734619,OK,10/21/18 0:30,135.711853,OK,10/21/18 0:30,7474991,OK,10/21/18 0:30,53.86369705,OK,10/21/18 0:30,47.49196243,OK,10/21/18 0:30,511.0078437,OK,10/21/18 0:30,1630.952271,OK,10/21/18 0:30,89699892,OK,10/21/18 0:30,21910000,OK,10/21/18 0:30,3258,OK,10/21/18 0:30,2824899,OK,10/21/18 0:30,1308338,OK,10/21/18 0:30,21280166,OK,10/21/18 0:30,21910000,UNRELIABLE,10/21/18 0:30,3256,UNRELIABLE,10/21/18 0:30,2824898,UNRELIABLE,10/21/18 0:30,1308338,UNRELIABLE,,,,10/21/18 0:30,21913258,OK,10/21/18 0:30,22014.73047,OK,10/21/18 0:30,99.42828369,OK,10/21/18 0:30,28276120,OK,10/21/18 0:30,0.082374741,OK,10/21/18 0:30,175.368515,OK,10/21/18 0:30,392.0748901,OK,10/21/18 0:30,201.1634521,OK,
10/21/18 0:45,5.548865318,OK,10/21/18 0:45,118.6771393,OK,10/21/18 0:45,7475021.5,OK,10/21/18 0:45,54.20419312,OK,10/21/18 0:45,48.65532684,OK,10/21/18 0:45,510.7937443,OK,10/21/18 0:45,1421.151489,OK,10/21/18 0:45,89700258,OK,10/21/18 0:45,21910000,OK,10/21/18 0:45,3284,OK,10/21/18 0:45,2824908,OK,10/21/18 0:45,1308344,OK,10/21/18 0:45,21280262,OK,10/21/18 0:45,21910000,UNRELIABLE,10/21/18 0:45,3282,UNRELIABLE,10/21/18 0:45,2824908,UNRELIABLE,10/21/18 0:45,1308344,UNRELIABLE,,,,10/21/18 0:45,21913284,OK,10/21/18 0:45,22014.75391,OK,10/21/18 0:45,118.6013184,OK,10/21/18 0:45,28276146,OK,10/21/18 0:45,0.09834874,OK,10/21/18 0:45,177.8340454,OK,10/21/18 0:45,391.0482178,OK,10/21/18 0:45,238.5846405,OK,
10/21/18 1:00,5.217467785,OK,10/21/18 1:00,113.7725525,OK,10/21/18 1:00,7475054,OK,10/21/18 1:00,54.06719971,OK,10/21/18 1:00,48.84973145,OK,10/21/18 1:00,521.5376115,OK,10/21/18 1:00,1363.919952,OK,10/21/18 1:00,89700642,OK,10/21/18 1:00,21910000,OK,10/21/18 1:00,3310,OK,10/21/18 1:00,2824917,OK,10/21/18 1:00,1308351,OK,10/21/18 1:00,21280360,OK,10/21/18 1:00,21910000,UNRELIABLE,10/21/18 1:00,3308,UNRELIABLE,10/21/18 1:00,2824917,UNRELIABLE,10/21/18 1:00,1308350,UNRELIABLE,,,,10/21/18 1:00,21913310,OK,10/21/18 1:00,22014.77734,OK,10/21/18 1:00,135.7045441,OK,10/21/18 1:00,28276174,OK,10/21/18 1:00,0.112526718,OK,10/21/18 1:00,176.8670959,OK,10/21/18 1:00,390.8522949,OK,10/21/18 1:00,274.510376,OK,
10/21/18 1:15,6.121143818,OK,10/21/18 1:15,131.5877533,OK,10/21/18 1:15,7475088,OK,10/21/18 1:15,53.86076736,OK,10/21/18 1:15,47.73962402,OK,10/21/18 1:15,512.1433481,OK,10/21/18 1:15,1575.744873,OK,10/21/18 1:15,89701056,OK,10/21/18 1:15,21910000,OK,10/21/18 1:15,3336,OK,10/21/18 1:15,2824927,OK,10/21/18 1:15,1308357,OK,10/21/18 1:15,21280459,OK,10/21/18 1:15,21910000,UNRELIABLE,10/21/18 1:15,3336,UNRELIABLE,10/21/18 1:15,2824926,UNRELIABLE,10/21/18 1:15,1308357,UNRELIABLE,,,,10/21/18 1:15,21913336,OK,10/21/18 1:15,22014.80078,OK,10/21/18 1:15,141.2453613,OK,10/21/18 1:15,28276204,OK,10/21/18 1:15,0.116726463,OK,10/21/18 1:15,175.5288239,OK,10/21/18 1:15,396.9669495,OK,10/21/18 1:15,289.5335693,OK,
10/21/18 1:30,6.054402351,OK,10/21/18 1:30,127.8924561,OK,10/21/18 1:30,7475119.5,OK,10/21/18 1:30,53.776474,OK,10/21/18 1:30,47.72207642,OK,10/21/18 1:30,511.5571385,OK,10/21/18 1:30,1530.815277,OK,10/21/18 1:30,89701434,OK,10/21/18 1:30,21910000,OK,10/21/18 1:30,3362,OK,10/21/18 1:30,2824936,OK,10/21/18 1:30,1308363,OK,10/21/18 1:30,21280559,OK,10/21/18 1:30,21910000,UNRELIABLE,10/21/18 1:30,3362,UNRELIABLE,10/21/18 1:30,2824936,UNRELIABLE,10/21/18 1:30,1308363,UNRELIABLE,,,,10/21/18 1:30,21913362,OK,10/21/18 1:30,22014.82227,OK,10/21/18 1:30,105.3462067,OK,10/21/18 1:30,28276228,OK,10/21/18 1:30,0.087459808,OK,10/21/18 1:30,176.8125,OK,10/21/18 1:30,388.4788818,OK,10/21/18 1:30,212.2284546,OK,
10/21/18 1:45,6.7958951,OK,10/21/18 1:45,144.536087,OK,10/21/18 1:45,7475150,OK,10/21/18 1:45,54.33372879,OK,10/21/18 1:45,47.53783417,OK,10/21/18 1:45,511.1180672,OK,10/21/18 1:45,1738.522339,OK,10/21/18 1:45,89701800,OK,10/21/18 1:45,21910000,OK,10/21/18 1:45,3388,OK,10/21/18 1:45,2824945,OK,10/21/18 1:45,1308370,OK,10/21/18 1:45,21280656,OK,10/21/18 1:45,21910000,UNRELIABLE,10/21/18 1:45,3388,UNRELIABLE,10/21/18 1:45,2824945,UNRELIABLE,10/21/18 1:45,1308370,UNRELIABLE,,,,10/21/18 1:45,21913388,OK,10/21/18 1:45,22014.84375,OK,10/21/18 1:45,108.2690048,OK,10/21/18 1:45,28276256,OK,10/21/18 1:45,0.089770844,OK,10/21/18 1:45,177.0878448,OK,10/21/18 1:45,391.0430908,OK,10/21/18 1:45,218.6636505,OK,
10/21/18 2:00,5.771611214,OK,10/21/18 2:00,125.3228073,OK,10/21/18 2:00,7475182,OK,10/21/18 2:00,53.71865463,OK,10/21/18 2:00,47.94704437,OK,10/21/18 2:00,510.9825176,OK,10/21/18 2:00,1507.074646,OK,10/21/18 2:00,89702184,OK,10/21/18 2:00,21910000,OK,10/21/18 2:00,3414,OK,10/21/18 2:00,2824955,OK,10/21/18 2:00,1308376,OK,10/21/18 2:00,21280754,OK,10/21/18 2:00,21910000,UNRELIABLE,10/21/18 2:00,3414,UNRELIABLE,10/21/18 2:00,2824954,UNRELIABLE,10/21/18 2:00,1308376,UNRELIABLE,,,,10/21/18 2:00,21913414,OK,10/21/18 2:00,22014.86719,OK,10/21/18 2:00,117.3423691,OK,10/21/18 2:00,28276282,OK,10/21/18 2:00,0.097249756,OK,10/21/18 2:00,175.5067749,OK,10/21/18 2:00,391.459137,OK,10/21/18 2:00,238.5520782,OK,
10/21/18 2:15,5.487282753,OK,10/21/18 2:15,117.6576462,OK,10/21/18 2:15,7475216,OK,10/21/18 2:15,53.36539459,OK,10/21/18 2:15,47.87811279,OK,10/21/18 2:15,514.8892038,OK,10/21/18 2:15,1414.914734,OK,10/21/18 2:15,89702592,OK,10/21/18 2:15,21910000,OK,10/21/18 2:15,3440,OK,10/21/18 2:15,2824963,OK,10/21/18 2:15,1308383,OK,10/21/18 2:15,21280853,OK,10/21/18 2:15,21910000,UNRELIABLE,10/21/18 2:15,3440,UNRELIABLE,10/21/18 2:15,2824963,UNRELIABLE,10/21/18 2:15,1308382,UNRELIABLE,,,,10/21/18 2:15,21913440,OK,10/21/18 2:15,22014.88867,OK,10/21/18 2:15,116.685051,OK,10/21/18 2:15,28276310,OK,10/21/18 2:15,0.096699478,OK,10/21/18 2:15,175.4987335,OK,10/21/18 2:15,391.5560303,OK,10/21/18 2:15,237.8135071,OK,
10/21/18 2:30,6.194671631,OK,10/21/18 2:30,132.1936188,OK,10/21/18 2:30,7475245,OK,10/21/18 2:30,54.14582062,OK,10/21/18 2:30,47.95114899,OK,10/21/18 2:30,512.1490449,OK,10/21/18 2:30,1587.382507,OK,10/21/18 2:30,89702940,OK,10/21/18 2:30,21910000,OK,10/21/18 2:30,3468,OK,10/21/18 2:30,2824973,OK,10/21/18 2:30,1308389,OK,10/21/18 2:30,21280952,OK,10/21/18 2:30,21910000,UNRELIABLE,10/21/18 2:30,3466,UNRELIABLE,10/21/18 2:30,2824972,UNRELIABLE,10/21/18 2:30,1308389,UNRELIABLE,,,,10/21/18 2:30,21913468,OK,10/21/18 2:30,22014.91211,OK,10/21/18 2:30,103.0835037,OK,10/21/18 2:30,28276336,OK,10/21/18 2:30,0.085465668,OK,10/21/18 2:30,177.1441803,OK,10/21/18 2:30,391.1845398,OK,10/21/18 2:30,208.1698608,OK,
10/21/18 2:45,5.240907669,OK,10/21/18 2:45,111.7709122,OK,10/21/18 2:45,7475278,OK,10/21/18 2:45,53.31910324,OK,10/21/18 2:45,48.07819366,OK,10/21/18 2:45,511.0181629,OK,10/21/18 2:45,1341.721893,OK,10/21/18 2:45,89703336,OK,10/21/18 2:45,21910000,OK,10/21/18 2:45,3494,OK,10/21/18 2:45,2824982,OK,10/21/18 2:45,1308396,OK,10/21/18 2:45,21281051,OK,10/21/18 2:45,21910000,UNRELIABLE,10/21/18 2:45,3492,UNRELIABLE,10/21/18 2:45,2824982,UNRELIABLE,10/21/18 2:45,1308395,UNRELIABLE,,,,10/21/18 2:45,21913494,OK,10/21/18 2:45,22014.93555,OK,10/21/18 2:45,115.4572525,OK,10/21/18 2:45,28276364,OK,10/21/18 2:45,0.095713501,OK,10/21/18 2:45,177.1294708,OK,10/21/18 2:45,391.4018555,OK,10/21/18 2:45,233.2444916,OK,
10/21/18 3:00,5.845240593,OK,10/21/18 3:00,123.8919144,OK,10/21/18 3:00,7475310.5,OK,10/21/18 3:00,53.43900299,OK,10/21/18 3:00,47.59376144,OK,10/21/18 3:00,510.2968919,OK,10/21/18 3:00,1491.286835,OK,10/21/18 3:00,89703726,OK,10/21/18 3:00,21910000,OK,10/21/18 3:00,3520,OK,10/21/18 3:00,2824991,OK,10/21/18 3:00,1308402,OK,10/21/18 3:00,21281148,OK,10/21/18 3:00,21910000,UNRELIABLE,10/21/18 3:00,3518,UNRELIABLE,10/21/18 3:00,2824991,UNRELIABLE,10/21/18 3:00,1308402,UNRELIABLE,,,,10/21/18 3:00,21913520,OK,10/21/18 3:00,22014.95898,OK,10/21/18 3:00,118.2902985,OK,10/21/18 3:00,28276392,OK,10/21/18 3:00,0.098053467,OK,10/21/18 3:00,175.7261353,OK,10/21/18 3:00,391.1540527,OK,10/21/18 3:00,240.6996918,OK,
10/21/18 3:15,5.403543472,OK,10/21/18 3:15,116.0130997,OK,10/21/18 3:15,7475341,OK,10/21/18 3:15,53.81784821,OK,10/21/18 3:15,48.41430664,OK,10/21/18 3:15,511.5169033,OK,10/21/18 3:15,1388.828705,OK,10/21/18 3:15,89704092,OK,10/21/18 3:15,21910000,OK,10/21/18 3:15,3546,OK,10/21/18 3:15,2825001,OK,10/21/18 3:15,1308408,OK,10/21/18 3:15,21281244,OK,10/21/18 3:15,21910000,UNRELIABLE,10/21/18 3:15,3544,UNRELIABLE,10/21/18 3:15,2825000,UNRELIABLE,10/21/18 3:15,1308408,UNRELIABLE,,,,10/21/18 3:15,21913546,OK,10/21/18 3:15,22014.98242,OK,10/21/18 3:15,112.9281998,OK,10/21/18 3:15,28276420,OK,10/21/18 3:15,0.09353299,OK,10/21/18 3:15,175.5540619,OK,10/21/18 3:15,392.6668701,OK,10/21/18 3:15,230.3765106,OK,
10/21/18 3:30,6.53924942,OK,10/21/18 3:30,141.7379608,OK,10/21/18 3:30,7475374.5,OK,10/21/18 3:30,53.84359741,OK,10/21/18 3:30,47.30434799,OK,10/21/18 3:30,516.704442,OK,10/21/18 3:30,1698.237488,OK,10/21/18 3:30,89704494,OK,10/21/18 3:30,21910000,OK,10/21/18 3:30,3572,OK,10/21/18 3:30,2825010,OK,10/21/18 3:30,1308415,OK,10/21/18 3:30,21281343,OK,10/21/18 3:30,21910000,UNRELIABLE,10/21/18 3:30,3570,UNRELIABLE,10/21/18 3:30,2825009,UNRELIABLE,10/21/18 3:30,1308414,UNRELIABLE,,,,10/21/18 3:30,21913572,OK,10/21/18 3:30,22015.00195,OK,10/21/18 3:30,96.28057861,OK,10/21/18 3:30,28276446,OK,10/21/18 3:30,0.079761963,OK,10/21/18 3:30,176.2316895,OK,10/21/18 3:30,392.4556274,OK,10/21/18 3:30,195.633194,OK,
10/21/18 3:45,7.119719028,OK,10/21/18 3:45,151.8462524,OK,10/21/18 3:45,7475407,OK,10/21/18 3:45,53.99171448,OK,10/21/18 3:45,46.87199402,OK,10/21/18 3:45,512.1200729,OK,10/21/18 3:45,1823.077148,OK,10/21/18 3:45,89704884,OK,10/21/18 3:45,21910000,OK,10/21/18 3:45,3598,OK,10/21/18 3:45,2825019,OK,10/21/18 3:45,1308421,OK,10/21/18 3:45,21281443,OK,10/21/18 3:45,21910000,UNRELIABLE,10/21/18 3:45,3596,UNRELIABLE,10/21/18 3:45,2825019,UNRELIABLE,10/21/18 3:45,1308421,UNRELIABLE,,,,10/21/18 3:45,21913598,OK,10/21/18 3:45,22015.02539,OK,10/21/18 3:45,106.605278,OK,10/21/18 3:45,28276474,OK,10/21/18 3:45,0.088281326,OK,10/21/18 3:45,176.3576202,OK,10/21/18 3:45,393.2134399,OK,10/21/18 3:45,215.7549133,OK,
10/21/18 4:00,5.525488853,OK,10/21/18 4:00,117.5545425,OK,10/21/18 4:00,7475440,OK,10/21/18 4:00,53.5118103,OK,10/21/18 4:00,47.9863205,OK,10/21/18 4:00,511.3156623,OK,10/21/18 4:00,1411.915283,OK,10/21/18 4:00,89705280,OK,10/21/18 4:00,21910000,OK,10/21/18 4:00,3624,OK,10/21/18 4:00,2825028,OK,10/21/18 4:00,1308427,OK,10/21/18 4:00,21281540,OK,10/21/18 4:00,21910000,UNRELIABLE,10/21/18 4:00,3622,UNRELIABLE,10/21/18 4:00,2825028,UNRELIABLE,10/21/18 4:00,1308427,UNRELIABLE,,,,10/21/18 4:00,21913624,OK,10/21/18 4:00,22015.04688,OK,10/21/18 4:00,109.1658707,OK,10/21/18 4:00,28276500,OK,10/21/18 4:00,0.090417641,OK,10/21/18 4:00,176.3332977,OK,10/21/18 4:00,392.8852539,OK,10/21/18 4:00,221.8203278,OK,
10/21/18 4:15,6.058495522,OK,10/21/18 4:15,129.7806244,OK,10/21/18 4:15,7475472.5,OK,10/21/18 4:15,53.72475815,OK,10/21/18 4:15,47.66626358,OK,10/21/18 4:15,510.1926906,OK,10/21/18 4:15,1556.02478,OK,10/21/18 4:15,89705670,OK,10/21/18 4:15,21910000,OK,10/21/18 4:15,3650,OK,10/21/18 4:15,2825038,OK,10/21/18 4:15,1308434,OK,10/21/18 4:15,21281636,OK,10/21/18 4:15,21910000,UNRELIABLE,10/21/18 4:15,3650,UNRELIABLE,10/21/18 4:15,2825037,UNRELIABLE,10/21/18 4:15,1308434,UNRELIABLE,,,,10/21/18 4:15,21913650,OK,10/21/18 4:15,22015.06836,OK,10/21/18 4:15,89.78180695,OK,10/21/18 4:15,28276526,OK,10/21/18 4:15,0.074440086,OK,10/21/18 4:15,175.0224762,OK,10/21/18 4:15,390.4916077,OK,10/21/18 4:15,182.641449,OK,
10/21/18 4:30,5.886399269,OK,10/21/18 4:30,128.6580505,OK,10/21/18 4:30,7475506,OK,10/21/18 4:30,53.48921585,OK,10/21/18 4:30,47.60281754,OK,10/21/18 4:30,521.8781457,OK,10/21/18 4:30,1542.12561,OK,10/21/18 4:30,89706072,OK,10/21/18 4:30,21910000,OK,10/21/18 4:30,3676,OK,10/21/18 4:30,2825047,OK,10/21/18 4:30,1308440,OK,10/21/18 4:30,21281733,OK,10/21/18 4:30,21910000,UNRELIABLE,10/21/18 4:30,3676,UNRELIABLE,10/21/18 4:30,2825047,UNRELIABLE,10/21/18 4:30,1308440,UNRELIABLE,,,,10/21/18 4:30,21913676,OK,10/21/18 4:30,22015.0918,OK,10/21/18 4:30,95.85864258,OK,10/21/18 4:30,28276552,OK,10/21/18 4:30,0.079494102,OK,10/21/18 4:30,175.5774078,OK,10/21/18 4:30,390.2712402,OK,10/21/18 4:30,194.3149719,OK,
10/21/18 4:45,5.754803658,OK,10/21/18 4:45,123.442276,OK,10/21/18 4:45,7475537.5,OK,10/21/18 4:45,54.08055878,OK,10/21/18 4:45,48.32575226,OK,10/21/18 4:45,512.1304247,OK,10/21/18 4:45,1478.310516,OK,10/21/18 4:45,89706450,OK,10/21/18 4:45,21910000,OK,10/21/18 4:45,3702,OK,10/21/18 4:45,2825056,OK,10/21/18 4:45,1308447,OK,10/21/18 4:45,21281831,OK,10/21/18 4:45,21910000,UNRELIABLE,10/21/18 4:45,3702,UNRELIABLE,10/21/18 4:45,2825056,UNRELIABLE,10/21/18 4:45,1308446,UNRELIABLE,,,,10/21/18 4:45,21913702,OK,10/21/18 4:45,22015.11328,OK,10/21/18 4:45,107.1336365,OK,10/21/18 4:45,28276580,OK,10/21/18 4:45,0.088870064,OK,10/21/18 4:45,175.2955933,OK,10/21/18 4:45,389.6290894,OK,10/21/18 4:45,218.3815155,OK,
10/21/18 5:00,5.997411251,OK,10/21/18 5:00,127.5025101,OK,10/21/18 5:00,7475571,OK,10/21/18 5:00,53.54188156,OK,10/21/18 5:00,47.54447174,OK,10/21/18 5:00,510.6617755,OK,10/21/18 5:00,1528.077209,OK,10/21/18 5:00,89706852,OK,10/21/18 5:00,21910000,OK,10/21/18 5:00,3728,OK,10/21/18 5:00,2825066,OK,10/21/18 5:00,1308453,OK,10/21/18 5:00,21281932,OK,10/21/18 5:00,21910000,UNRELIABLE,10/21/18 5:00,3728,UNRELIABLE,10/21/18 5:00,2825065,UNRELIABLE,10/21/18 5:00,1308453,UNRELIABLE,,,,10/21/18 5:00,21913728,OK,10/21/18 5:00,22015.13672,OK,10/21/18 5:00,94.27645111,OK,10/21/18 5:00,28276608,OK,10/21/18 5:00,0.078184181,OK,10/21/18 5:00,176.3503571,OK,10/21/18 5:00,390.4485779,OK,10/21/18 5:00,191.0299683,OK,
10/21/18 5:15,6.091487885,OK,10/21/18 5:15,129.8488464,OK,10/21/18 5:15,7475603,OK,10/21/18 5:15,53.98162842,OK,10/21/18 5:15,47.89014053,OK,10/21/18 5:15,511.1818706,OK,10/21/18 5:15,1560.333801,OK,10/21/18 5:15,89707236,OK,10/21/18 5:15,21910000,OK,10/21/18 5:15,3754,OK,10/21/18 5:15,2825075,OK,10/21/18 5:15,1308459,OK,10/21/18 5:15,21282033,OK,10/21/18 5:15,21910000,UNRELIABLE,10/21/18 5:15,3754,UNRELIABLE,10/21/18 5:15,2825074,UNRELIABLE,10/21/18 5:15,1308459,UNRELIABLE,,,,10/21/18 5:15,21913754,OK,10/21/18 5:15,22015.1582,OK,10/21/18 5:15,98.76840973,OK,10/21/18 5:15,28276632,OK,10/21/18 5:15,0.081967606,OK,10/21/18 5:15,177.7931976,OK,10/21/18 5:15,389.5040283,OK,10/21/18 5:15,198.3855896,OK,
10/21/18 5:30,5.507922649,OK,10/21/18 5:30,119.9912872,OK,10/21/18 5:30,7475635,OK,10/21/18 5:30,54.24191666,OK,10/21/18 5:30,48.73399353,OK,10/21/18 5:30,520.0096187,OK,10/21/18 5:30,1436.583984,OK,10/21/18 5:30,89707620,OK,10/21/18 5:30,21910000,OK,10/21/18 5:30,3782,OK,10/21/18 5:30,2825084,OK,10/21/18 5:30,1308466,OK,10/21/18 5:30,21282131,OK,10/21/18 5:30,21910000,UNRELIABLE,10/21/18 5:30,3780,UNRELIABLE,10/21/18 5:30,2825084,UNRELIABLE,10/21/18 5:30,1308465,UNRELIABLE,,,,10/21/18 5:30,21913782,OK,10/21/18 5:30,22015.17969,OK,10/21/18 5:30,108.6508331,OK,10/21/18 5:30,28276660,OK,10/21/18 5:30,0.090150093,OK,10/21/18 5:30,180.6081238,OK,10/21/18 5:30,390.748291,OK,10/21/18 5:30,216.8203888,OK,
10/21/18 5:45,6.099366188,OK,10/21/18 5:45,130.82341,OK,10/21/18 5:45,7475668.5,OK,10/21/18 5:45,53.48604584,OK,10/21/18 5:45,47.3866806,OK,10/21/18 5:45,511.6816527,OK,10/21/18 5:45,1568.143799,OK,10/21/18 5:45,89708022,OK,10/21/18 5:45,21910000,OK,10/21/18 5:45,3808,OK,10/21/18 5:45,2825093,OK,10/21/18 5:45,1308472,OK,10/21/18 5:45,21282228,OK,10/21/18 5:45,21910000,UNRELIABLE,10/21/18 5:45,3806,UNRELIABLE,10/21/18 5:45,2825092,UNRELIABLE,10/21/18 5:45,1308472,UNRELIABLE,,,,10/21/18 5:45,21913808,OK,10/21/18 5:45,22015.20117,OK,10/21/18 5:45,106.4279938,OK,10/21/18 5:45,28276688,OK,10/21/18 5:45,0.088350929,OK,10/21/18 5:45,180.068161,OK,10/21/18 5:45,389.5941162,OK,10/21/18 5:45,211.1779022,OK,
10/21/18 6:00,5.405028343,OK,10/21/18 6:00,114.5854492,OK,10/21/18 6:00,7475698.5,OK,10/21/18 6:00,54.1581192,OK,10/21/18 6:00,48.75309372,OK,10/21/18 6:00,511.4317454,OK,10/21/18 6:00,1380.46701,OK,10/21/18 6:00,89708382,OK,10/21/18 6:00,21910000,OK,10/21/18 6:00,3834,OK,10/21/18 6:00,2825102,OK,10/21/18 6:00,1308479,OK,10/21/18 6:00,21282324,OK,10/21/18 6:00,21910000,UNRELIABLE,10/21/18 6:00,3832,UNRELIABLE,10/21/18 6:00,2825102,UNRELIABLE,10/21/18 6:00,1308478,UNRELIABLE,,,,10/21/18 6:00,21913834,OK,10/21/18 6:00,22015.22461,OK,10/21/18 6:00,106.9095154,OK,10/21/18 6:00,28276714,OK,10/21/18 6:00,0.088769188,OK,10/21/18 6:00,180.4176483,OK,10/21/18 6:00,389.2755432,OK,10/21/18 6:00,211.7564392,OK,
