OSU_RTS.MDBUS_CC.388_THF Time [SNAP],OSU_RTS.MDBUS_CC.388_THF Value [SNAP],OSU_RTS.MDBUS_CC.388_THF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HF Time [SNAP],OSU_RTS.MDBUS_CC.388C_HF Value [SNAP],OSU_RTS.MDBUS_CC.388C_HF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_C Time [SNAP],OSU_RTS.MDBUS_RT.388S_C Value [SNAP],OSU_RTS.MDBUS_RT.388S_C Status [SNAP],OSU_RTS.MDBUS_RT.388S_DP Time [SNAP],OSU_RTS.MDBUS_RT.388S_DP Value [SNAP],OSU_RTS.MDBUS_RT.388S_DP Status [SNAP],OSU_RTS.MDBUS_RT.388S_HF Time [SNAP],OSU_RTS.MDBUS_RT.388S_HF Value [SNAP],OSU_RTS.MDBUS_RT.388S_HF Status [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_I Time [SNAP],OSU_RTS.MDBUS_RT.388S_I Value [SNAP],OSU_RTS.MDBUS_RT.388S_I Status [SNAP],OSU_RTS.MDBUS_RT.388S_P Time [SNAP],OSU_RTS.MDBUS_RT.388S_P Value [SNAP],OSU_RTS.MDBUS_RT.388S_P Status [SNAP],OSU_RTS.MDBUS_RT.388S_T Time [SNAP],OSU_RTS.MDBUS_RT.388S_T Value [SNAP],OSU_RTS.MDBUS_RT.388S_T Status [SNAP],OSU_RTS.OPCRTS.388__CHF Time [SNAP],OSU_RTS.OPCRTS.388__CHF Value [SNAP],OSU_RTS.OPCRTS.388__CHF Status [SNAP],OSU_RTS.OPCRTS.388_AT Time [SNAP],OSU_RTS.OPCRTS.388_AT Value [SNAP],OSU_RTS.OPCRTS.388_AT Status [SNAP],OSU_RTS.OPCRTS.388_C1T Time [SNAP],OSU_RTS.OPCRTS.388_C1T Value [SNAP],OSU_RTS.OPCRTS.388_C1T Status [SNAP],OSU_RTS.OPCRTS.388_C2T Time [SNAP],OSU_RTS.OPCRTS.388_C2T Value [SNAP],OSU_RTS.OPCRTS.388_C2T Status [SNAP],OSU_RTS.OPCRTS.388_C3T Time [SNAP],OSU_RTS.OPCRTS.388_C3T Value [SNAP],OSU_RTS.OPCRTS.388_C3T Status [SNAP],OSU_RTS.OPCRTS.388_C4T Time [SNAP],OSU_RTS.OPCRTS.388_C4T Value [SNAP],OSU_RTS.OPCRTS.388_C4T Status [SNAP],OSU_RTS.OPCRTS.388_C5T Time [SNAP],OSU_RTS.OPCRTS.388_C5T Value [SNAP],OSU_RTS.OPCRTS.388_C5T Status [SNAP],OSU_RTS.OPCRTS.388_C6T Time [SNAP],OSU_RTS.OPCRTS.388_C6T Value [SNAP],OSU_RTS.OPCRTS.388_C6T Status [SNAP],OSU_RTS.OPCRTS.388_C7T Time [SNAP],OSU_RTS.OPCRTS.388_C7T Value [SNAP],OSU_RTS.OPCRTS.388_C7T Status [SNAP],OSU_RTS.OPCRTS.388_C8T Time [SNAP],OSU_RTS.OPCRTS.388_C8T Value [SNAP],OSU_RTS.OPCRTS.388_C8T Status [SNAP],OSU_RTS.OPCRTS.388_CDT Time [SNAP],OSU_RTS.OPCRTS.388_CDT Value [SNAP],OSU_RTS.OPCRTS.388_CDT Status [SNAP],OSU_RTS.OPCRTS.388_CHT Time [SNAP],OSU_RTS.OPCRTS.388_CHT Value [SNAP],OSU_RTS.OPCRTS.388_CHT Status [SNAP],OSU_RTS.OPCRTS.388_CRWT Time [SNAP],OSU_RTS.OPCRTS.388_CRWT Value [SNAP],OSU_RTS.OPCRTS.388_CRWT Status [SNAP],OSU_RTS.OPCRTS.388_CSWT Time [SNAP],OSU_RTS.OPCRTS.388_CSWT Value [SNAP],OSU_RTS.OPCRTS.388_CSWT Status [SNAP],OSU_RTS.OPCRTS.388_CVF Time [SNAP],OSU_RTS.OPCRTS.388_CVF Value [SNAP],OSU_RTS.OPCRTS.388_CVF Status [SNAP],OSU_RTS.OPCRTS..388_CWP Time [SNAP],OSU_RTS.OPCRTS..388_CWP Value [SNAP],OSU_RTS.OPCRTS..388_CWP Status [SNAP],OSU_RTS.OPCRTS..388_CWST Time [SNAP],OSU_RTS.OPCRTS..388_CWST Value [SNAP],OSU_RTS.OPCRTS..388_CWST Status [SNAP],OSU_RTS.OPCRTS..388_E1C Time [SNAP],OSU_RTS.OPCRTS..388_E1C Value [SNAP],OSU_RTS.OPCRTS..388_E1C Status [SNAP],OSU_RTS.OPCRTS..388_E2C Time [SNAP],OSU_RTS.OPCRTS..388_E2C Value [SNAP],OSU_RTS.OPCRTS..388_E2C Status [SNAP],OSU_RTS.OPCRTS..388_E3C Time [SNAP],OSU_RTS.OPCRTS..388_E3C Value [SNAP],OSU_RTS.OPCRTS..388_E3C Status [SNAP],OSU_RTS.OPCRTS..388_E4C Time [SNAP],OSU_RTS.OPCRTS..388_E4C Value [SNAP],OSU_RTS.OPCRTS..388_E4C Status [SNAP],OSU_RTS.OPCRTS..388_E5C Time [SNAP],OSU_RTS.OPCRTS..388_E5C Value [SNAP],OSU_RTS.OPCRTS..388_E5C Status [SNAP],OSU_RTS.OPCRTS..388_KWPT Time [SNAP],OSU_RTS.OPCRTS..388_KWPT Value [SNAP],OSU_RTS.OPCRTS..388_KWPT Status [SNAP],OSU_RTS.OPCRTS.388_TONA Time [SNAP],OSU_RTS.OPCRTS.388_TONA Value [SNAP],OSU_RTS.OPCRTS.388_TONA Status [SNAP],OSU_RTS.OPCRTS.388_WB Time [SNAP],OSU_RTS.OPCRTS.388_WB Value [SNAP],OSU_RTS.OPCRTS.388_WB Status [SNAP],Comments
,,,10/15/18 2:30,0,OK,10/15/18 2:30,683862,OK,10/15/18 2:30,10108.52637,OK,10/15/18 2:30,0,OK,10/15/18 2:30,0,OK,10/15/18 2:30,12971237,OK,10/15/18 2:30,0,OK,10/15/18 2:30,2.166659355,OK,10/15/18 2:30,61.55380249,OK,10/15/18 2:30,0,OK,10/15/18 2:30,55.19034,OK,10/15/18 2:30,20852210,OK,10/15/18 2:30,22434450,OK,10/15/18 2:30,23824870,OK,10/15/18 2:30,22734450,OK,10/15/18 2:30,22225320,OK,10/15/18 2:30,22964610,OK,10/15/18 2:30,22898570,OK,10/15/18 2:30,23920440,OK,10/15/18 2:30,0,OK,10/15/18 2:30,56988.5,OK,10/15/18 2:30,63.75307,OK,10/15/18 2:30,48.31377,OK,10/15/18 2:30,0.1130371,OK,10/15/18 2:30,71.25696,OK,10/15/18 2:30,41.16133,OK,10/15/18 2:30,8419679,OK,10/15/18 2:30,2194.007,OK,10/15/18 2:30,333252.6,OK,10/15/18 2:30,9325346,OK,10/15/18 2:30,5061438,OK,10/15/18 2:30,0.70792,OK,10/15/18 2:30,3465.601,OK,10/15/18 2:30,54.95248,OK,
,,,10/15/18 2:45,0,OK,10/15/18 2:45,683862,OK,10/15/18 2:45,10108.52637,OK,10/15/18 2:45,0,OK,10/15/18 2:45,0,OK,10/15/18 2:45,12971237,OK,10/15/18 2:45,0,OK,10/15/18 2:45,2.170424461,OK,10/15/18 2:45,61.56411743,OK,10/15/18 2:45,0,OK,10/15/18 2:45,55.3511,OK,10/15/18 2:45,20852650,OK,10/15/18 2:45,22434450,OK,10/15/18 2:45,23824870,OK,10/15/18 2:45,22734450,OK,10/15/18 2:45,22225320,OK,10/15/18 2:45,22964610,OK,10/15/18 2:45,22899000,OK,10/15/18 2:45,23920440,OK,10/15/18 2:45,0,OK,10/15/18 2:45,56988.5,OK,10/15/18 2:45,63.80199,OK,10/15/18 2:45,48.1613,OK,10/15/18 2:45,0.116333,OK,10/15/18 2:45,71.28143,OK,10/15/18 2:45,41.05234,OK,10/15/18 2:45,8420188,OK,10/15/18 2:45,2194.007,OK,10/15/18 2:45,333252.6,OK,10/15/18 2:45,9325432,OK,10/15/18 2:45,5061463,OK,10/15/18 2:45,0.7104468,OK,10/15/18 2:45,3507.34,OK,10/15/18 2:45,55.29074,OK,
,,,10/15/18 3:00,0,OK,10/15/18 3:00,683862,OK,10/15/18 3:00,10108.52637,OK,10/15/18 3:00,0,OK,10/15/18 3:00,0,OK,10/15/18 3:00,12971237,OK,10/15/18 3:00,0,OK,10/15/18 3:00,2.173480034,OK,10/15/18 3:00,61.57823944,OK,10/15/18 3:00,0,OK,10/15/18 3:00,55.14731,OK,10/15/18 3:00,20853090,OK,10/15/18 3:00,22434450,OK,10/15/18 3:00,23824870,OK,10/15/18 3:00,22734450,OK,10/15/18 3:00,22225320,OK,10/15/18 3:00,22964610,OK,10/15/18 3:00,22899450,OK,10/15/18 3:00,23920440,OK,10/15/18 3:00,0,OK,10/15/18 3:00,56988.5,OK,10/15/18 3:00,63.80833,OK,10/15/18 3:00,48.20634,OK,10/15/18 3:00,0.1140747,OK,10/15/18 3:00,71.08606,OK,10/15/18 3:00,41.02939,OK,10/15/18 3:00,8420711,OK,10/15/18 3:00,2194.007,OK,10/15/18 3:00,333252.6,OK,10/15/18 3:00,9325521,OK,10/15/18 3:00,5061490,OK,10/15/18 3:00,0.7129902,OK,10/15/18 3:00,3613.448,OK,10/15/18 3:00,54.83548,OK,
,,,10/15/18 3:15,0,OK,10/15/18 3:15,683862,OK,10/15/18 3:15,10108.52637,OK,10/15/18 3:15,0,OK,10/15/18 3:15,0,OK,10/15/18 3:15,12971237,OK,10/15/18 3:15,0,OK,10/15/18 3:15,2.170557976,OK,10/15/18 3:15,61.64377594,OK,10/15/18 3:15,0,OK,10/15/18 3:15,55.43735,OK,10/15/18 3:15,20853540,OK,10/15/18 3:15,22434450,OK,10/15/18 3:15,23824870,OK,10/15/18 3:15,22734450,OK,10/15/18 3:15,22225320,OK,10/15/18 3:15,22964610,OK,10/15/18 3:15,22899900,OK,10/15/18 3:15,23920440,OK,10/15/18 3:15,0,OK,10/15/18 3:15,56988.5,OK,10/15/18 3:15,63.80583,OK,10/15/18 3:15,48.17018,OK,10/15/18 3:15,0.1092529,OK,10/15/18 3:15,71.29651,OK,10/15/18 3:15,40.88493,OK,10/15/18 3:15,8421240,OK,10/15/18 3:15,2194.007,OK,10/15/18 3:15,333252.6,OK,10/15/18 3:15,9325607,OK,10/15/18 3:15,5061516,OK,10/15/18 3:15,0.7079328,OK,10/15/18 3:15,3619.73,OK,10/15/18 3:15,55.43283,OK,
,,,10/15/18 3:30,0,OK,10/15/18 3:30,683862,OK,10/15/18 3:30,10108.52637,OK,10/15/18 3:30,0,OK,10/15/18 3:30,0,OK,10/15/18 3:30,12971237,OK,10/15/18 3:30,0,OK,10/15/18 3:30,2.168948174,OK,10/15/18 3:30,61.65890884,OK,10/15/18 3:30,0,OK,10/15/18 3:30,55.58353,OK,10/15/18 3:30,20854000,OK,10/15/18 3:30,22434450,OK,10/15/18 3:30,23824870,OK,10/15/18 3:30,22734450,OK,10/15/18 3:30,22225320,OK,10/15/18 3:30,22964610,OK,10/15/18 3:30,22900360,OK,10/15/18 3:30,23920440,OK,10/15/18 3:30,0,OK,10/15/18 3:30,56988.5,OK,10/15/18 3:30,63.86159,OK,10/15/18 3:30,48.1526,OK,10/15/18 3:30,0.1160278,OK,10/15/18 3:30,71.34076,OK,10/15/18 3:30,40.88603,OK,10/15/18 3:30,8421778,OK,10/15/18 3:30,2194.007,OK,10/15/18 3:30,333252.6,OK,10/15/18 3:30,9325693,OK,10/15/18 3:30,5061543,OK,10/15/18 3:30,0.7049213,OK,10/15/18 3:30,3667.95,OK,10/15/18 3:30,55.28275,OK,
,,,10/15/18 3:45,0,OK,10/15/18 3:45,683862,OK,10/15/18 3:45,10108.52637,OK,10/15/18 3:45,0,OK,10/15/18 3:45,0,OK,10/15/18 3:45,12971237,OK,10/15/18 3:45,0,OK,10/15/18 3:45,2.168187141,OK,10/15/18 3:45,61.69989395,OK,10/15/18 3:45,0,OK,10/15/18 3:45,55.54367,OK,10/15/18 3:45,20854460,OK,10/15/18 3:45,22434450,OK,10/15/18 3:45,23824870,OK,10/15/18 3:45,22734450,OK,10/15/18 3:45,22225320,OK,10/15/18 3:45,22964610,OK,10/15/18 3:45,22900830,OK,10/15/18 3:45,23920440,OK,10/15/18 3:45,0,OK,10/15/18 3:45,56988.5,OK,10/15/18 3:45,63.83592,OK,10/15/18 3:45,48.24763,OK,10/15/18 3:45,0.1142578,OK,10/15/18 3:45,71.37897,OK,10/15/18 3:45,40.87671,OK,10/15/18 3:45,8422319,OK,10/15/18 3:45,2194.007,OK,10/15/18 3:45,333252.6,OK,10/15/18 3:45,9325779,OK,10/15/18 3:45,5061570,OK,10/15/18 3:45,0.7041152,OK,10/15/18 3:45,3717.788,OK,10/15/18 3:45,55.35013,OK,
,,,10/15/18 4:00,0,OK,10/15/18 4:00,683862,OK,10/15/18 4:00,10108.52637,OK,10/15/18 4:00,0,OK,10/15/18 4:00,0,OK,10/15/18 4:00,12971237,OK,10/15/18 4:00,0,OK,10/15/18 4:00,2.169127464,OK,10/15/18 4:00,61.76187897,OK,10/15/18 4:00,0,OK,10/15/18 4:00,55.66812,OK,10/15/18 4:00,20854920,OK,10/15/18 4:00,22434450,OK,10/15/18 4:00,23824870,OK,10/15/18 4:00,22734450,OK,10/15/18 4:00,22225320,OK,10/15/18 4:00,22964610,OK,10/15/18 4:00,22901300,OK,10/15/18 4:00,23920440,OK,10/15/18 4:00,0,OK,10/15/18 4:00,56988.5,OK,10/15/18 4:00,63.87206,OK,10/15/18 4:00,48.24815,OK,10/15/18 4:00,0.1139526,OK,10/15/18 4:00,71.40344,OK,10/15/18 4:00,40.87971,OK,10/15/18 4:00,8422868,OK,10/15/18 4:00,2194.007,OK,10/15/18 4:00,333252.6,OK,10/15/18 4:00,9325864,OK,10/15/18 4:00,5061597,OK,10/15/18 4:00,0.7095045,OK,10/15/18 4:00,3773.118,OK,10/15/18 4:00,55.50943,OK,
,,,10/15/18 4:15,0,OK,10/15/18 4:15,683862,OK,10/15/18 4:15,10108.52637,OK,10/15/18 4:15,0,OK,10/15/18 4:15,0,OK,10/15/18 4:15,12971237,OK,10/15/18 4:15,0,OK,10/15/18 4:15,2.168459892,OK,10/15/18 4:15,61.82190704,OK,10/15/18 4:15,0,OK,10/15/18 4:15,56.14841,OK,10/15/18 4:15,20855380,OK,10/15/18 4:15,22434450,OK,10/15/18 4:15,23824870,OK,10/15/18 4:15,22734450,OK,10/15/18 4:15,22225320,OK,10/15/18 4:15,22964610,OK,10/15/18 4:15,22901770,OK,10/15/18 4:15,23920440,OK,10/15/18 4:15,0,OK,10/15/18 4:15,56988.5,OK,10/15/18 4:15,63.95656,OK,10/15/18 4:15,48.24403,OK,10/15/18 4:15,0.114624,OK,10/15/18 4:15,71.70148,OK,10/15/18 4:15,40.87279,OK,10/15/18 4:15,8423417,OK,10/15/18 4:15,2194.007,OK,10/15/18 4:15,333252.6,OK,10/15/18 4:15,9325951,OK,10/15/18 4:15,5061624,OK,10/15/18 4:15,0.7024531,OK,10/15/18 4:15,3774.509,OK,10/15/18 4:15,56.17416,OK,
,,,10/15/18 4:30,0,OK,10/15/18 4:30,683862,OK,10/15/18 4:30,10108.52637,OK,10/15/18 4:30,0,OK,10/15/18 4:30,0,OK,10/15/18 4:30,12971237,OK,10/15/18 4:30,0,OK,10/15/18 4:30,2.168772697,OK,10/15/18 4:30,61.87206268,OK,10/15/18 4:30,0,OK,10/15/18 4:30,56.02975,OK,10/15/18 4:30,20855860,OK,10/15/18 4:30,22434450,OK,10/15/18 4:30,23824870,OK,10/15/18 4:30,22734450,OK,10/15/18 4:30,22225320,OK,10/15/18 4:30,22964610,OK,10/15/18 4:30,22902250,OK,10/15/18 4:30,23920440,OK,10/15/18 4:30,0,OK,10/15/18 4:30,56988.5,OK,10/15/18 4:30,63.99324,OK,10/15/18 4:30,48.33574,OK,10/15/18 4:30,0.116394,OK,10/15/18 4:30,71.69403,OK,10/15/18 4:30,40.90225,OK,10/15/18 4:30,8423982,OK,10/15/18 4:30,2194.007,OK,10/15/18 4:30,333252.6,OK,10/15/18 4:30,9326035,OK,10/15/18 4:30,5061652,OK,10/15/18 4:30,0.7021635,OK,10/15/18 4:30,3854.074,OK,10/15/18 4:30,55.95236,OK,
,,,10/15/18 4:45,0,OK,10/15/18 4:45,683862,OK,10/15/18 4:45,10108.52637,OK,10/15/18 4:45,0,OK,10/15/18 4:45,0,OK,10/15/18 4:45,12971237,OK,10/15/18 4:45,0,OK,10/15/18 4:45,2.173598289,OK,10/15/18 4:45,61.92092896,OK,10/15/18 4:45,0,OK,10/15/18 4:45,56.43497,OK,10/15/18 4:45,20856340,OK,10/15/18 4:45,22434450,OK,10/15/18 4:45,23824870,OK,10/15/18 4:45,22734450,OK,10/15/18 4:45,22225320,OK,10/15/18 4:45,22964610,OK,10/15/18 4:45,22902750,OK,10/15/18 4:45,23920440,OK,10/15/18 4:45,0,OK,10/15/18 4:45,56988.5,OK,10/15/18 4:45,64.04402,OK,10/15/18 4:45,48.44402,OK,10/15/18 4:45,0.1154785,OK,10/15/18 4:45,71.79156,OK,10/15/18 4:45,40.88199,OK,10/15/18 4:45,8424550,OK,10/15/18 4:45,2194.007,OK,10/15/18 4:45,333252.6,OK,10/15/18 4:45,9326119,OK,10/15/18 4:45,5061680,OK,10/15/18 4:45,0.7007714,OK,10/15/18 4:45,3896.194,OK,10/15/18 4:45,56.40775,OK,
,,,10/15/18 5:00,0,OK,10/15/18 5:00,683862,OK,10/15/18 5:00,10108.52637,OK,10/15/18 5:00,0,OK,10/15/18 5:00,0,OK,10/15/18 5:00,12971237,OK,10/15/18 5:00,0,OK,10/15/18 5:00,2.172919273,OK,10/15/18 5:00,61.96229553,OK,10/15/18 5:00,0,OK,10/15/18 5:00,56.25516,OK,10/15/18 5:00,20856820,OK,10/15/18 5:00,22434450,OK,10/15/18 5:00,23824870,OK,10/15/18 5:00,22734450,OK,10/15/18 5:00,22225320,OK,10/15/18 5:00,22964610,OK,10/15/18 5:00,22903250,OK,10/15/18 5:00,23920440,OK,10/15/18 5:00,0,OK,10/15/18 5:00,56988.5,OK,10/15/18 5:00,64.13176,OK,10/15/18 5:00,48.46791,OK,10/15/18 5:00,0.1217651,OK,10/15/18 5:00,72.02789,OK,10/15/18 5:00,40.91676,OK,10/15/18 5:00,8425128,OK,10/15/18 5:00,2194.007,OK,10/15/18 5:00,333252.6,OK,10/15/18 5:00,9326212,OK,10/15/18 5:00,5061705,OK,10/15/18 5:00,0.6977396,OK,10/15/18 5:00,3991.427,OK,10/15/18 5:00,56.43552,OK,
,,,10/15/18 5:15,0,OK,10/15/18 5:15,683862,OK,10/15/18 5:15,10108.52637,OK,10/15/18 5:15,0,OK,10/15/18 5:15,0,OK,10/15/18 5:15,12971237,OK,10/15/18 5:15,0,OK,10/15/18 5:15,2.169379234,OK,10/15/18 5:15,61.99755096,OK,10/15/18 5:15,0,OK,10/15/18 5:15,56.76132,OK,10/15/18 5:15,20857320,OK,10/15/18 5:15,22434450,OK,10/15/18 5:15,23824870,OK,10/15/18 5:15,22734450,OK,10/15/18 5:15,22225320,OK,10/15/18 5:15,22964610,OK,10/15/18 5:15,22903750,OK,10/15/18 5:15,23920440,OK,10/15/18 5:15,0,OK,10/15/18 5:15,56988.5,OK,10/15/18 5:15,64.15361,OK,10/15/18 5:15,48.65233,OK,10/15/18 5:15,0.1161499,OK,10/15/18 5:15,72.07703,OK,10/15/18 5:15,40.89615,OK,10/15/18 5:15,8425707,OK,10/15/18 5:15,2194.007,OK,10/15/18 5:15,333252.6,OK,10/15/18 5:15,9326313,OK,10/15/18 5:15,5061727,OK,10/15/18 5:15,0.6995849,OK,10/15/18 5:15,4024.804,OK,10/15/18 5:15,56.56784,OK,
,,,10/15/18 5:30,0,OK,10/15/18 5:30,683862,OK,10/15/18 5:30,10108.52637,OK,10/15/18 5:30,0,OK,10/15/18 5:30,0,OK,10/15/18 5:30,12971237,OK,10/15/18 5:30,0,OK,10/15/18 5:30,2.169793129,OK,10/15/18 5:30,62.02005005,OK,10/15/18 5:30,0,OK,10/15/18 5:30,56.67447,OK,10/15/18 5:30,20857830,OK,10/15/18 5:30,22434450,OK,10/15/18 5:30,23824870,OK,10/15/18 5:30,22734450,OK,10/15/18 5:30,22225320,OK,10/15/18 5:30,22964610,OK,10/15/18 5:30,22904260,OK,10/15/18 5:30,23920440,OK,10/15/18 5:30,0,OK,10/15/18 5:30,56988.5,OK,10/15/18 5:30,64.22896,OK,10/15/18 5:30,48.74843,OK,10/15/18 5:30,0.1184692,OK,10/15/18 5:30,71.99152,OK,10/15/18 5:30,40.92456,OK,10/15/18 5:30,8426303,OK,10/15/18 5:30,2194.007,OK,10/15/18 5:30,333252.6,OK,10/15/18 5:30,9326413,OK,10/15/18 5:30,5061751,OK,10/15/18 5:30,0.6936993,OK,10/15/18 5:30,4172.374,OK,10/15/18 5:30,56.5123,OK,
,,,10/15/18 5:45,0,OK,10/15/18 5:45,683862,OK,10/15/18 5:45,10108.52637,OK,10/15/18 5:45,0,OK,10/15/18 5:45,0,OK,10/15/18 5:45,12971237,OK,10/15/18 5:45,0,OK,10/15/18 5:45,2.190461159,OK,10/15/18 5:45,62.05986404,OK,10/15/18 5:45,0,OK,10/15/18 5:45,56.80582,OK,10/15/18 5:45,20858340,OK,10/15/18 5:45,22434450,OK,10/15/18 5:45,23824870,OK,10/15/18 5:45,22734450,OK,10/15/18 5:45,22225320,OK,10/15/18 5:45,22964610,OK,10/15/18 5:45,22904790,OK,10/15/18 5:45,23920440,OK,10/15/18 5:45,0,OK,10/15/18 5:45,56988.5,OK,10/15/18 5:45,64.31569,OK,10/15/18 5:45,48.79189,OK,10/15/18 5:45,0.1193848,OK,10/15/18 5:45,71.95111,OK,10/15/18 5:45,40.89545,OK,10/15/18 5:45,8426913,OK,10/15/18 5:45,2194.007,OK,10/15/18 5:45,333252.6,OK,10/15/18 5:45,9326513,OK,10/15/18 5:45,5061773,OK,10/15/18 5:45,0.6942801,OK,10/15/18 5:45,4228.101,OK,10/15/18 5:45,56.80148,OK,
,,,10/15/18 6:00,0,OK,10/15/18 6:00,683862,OK,10/15/18 6:00,10108.52637,OK,10/15/18 6:00,0,OK,10/15/18 6:00,0,OK,10/15/18 6:00,12971237,OK,10/15/18 6:00,0,OK,10/15/18 6:00,2.17069912,OK,10/15/18 6:00,62.08538055,OK,10/15/18 6:00,0,OK,10/15/18 6:00,57.15652,OK,10/15/18 6:00,20858870,OK,10/15/18 6:00,22434450,OK,10/15/18 6:00,23824870,OK,10/15/18 6:00,22734450,OK,10/15/18 6:00,22225320,OK,10/15/18 6:00,22964610,OK,10/15/18 6:00,22905330,OK,10/15/18 6:00,23920440,OK,10/15/18 6:00,0,OK,10/15/18 6:00,56988.5,OK,10/15/18 6:00,64.36952,OK,10/15/18 6:00,48.91493,OK,10/15/18 6:00,0.1138306,OK,10/15/18 6:00,71.99469,OK,10/15/18 6:00,40.89191,OK,10/15/18 6:00,8427532,OK,10/15/18 6:00,2194.007,OK,10/15/18 6:00,333252.6,OK,10/15/18 6:00,9326613,OK,10/15/18 6:00,5061796,OK,10/15/18 6:00,0.6906529,OK,10/15/18 6:00,4300.89,OK,10/15/18 6:00,57.15189,OK,
,,,10/15/18 6:15,0,OK,10/15/18 6:15,683862,OK,10/15/18 6:15,10108.52637,OK,10/15/18 6:15,0,OK,10/15/18 6:15,0,OK,10/15/18 6:15,12971237,OK,10/15/18 6:15,0,OK,10/15/18 6:15,2.189837456,OK,10/15/18 6:15,62.14400864,OK,10/15/18 6:15,0,OK,10/15/18 6:15,57.12625,OK,10/15/18 6:15,20859410,OK,10/15/18 6:15,22434450,OK,10/15/18 6:15,23824870,OK,10/15/18 6:15,22734450,OK,10/15/18 6:15,22225320,OK,10/15/18 6:15,22964610,OK,10/15/18 6:15,22905880,OK,10/15/18 6:15,23920440,OK,10/15/18 6:15,0,OK,10/15/18 6:15,56988.5,OK,10/15/18 6:15,64.45253,OK,10/15/18 6:15,49.05501,OK,10/15/18 6:15,0.1138306,OK,10/15/18 6:15,71.98926,OK,10/15/18 6:15,40.94223,OK,10/15/18 6:15,8428165,OK,10/15/18 6:15,2194.007,OK,10/15/18 6:15,333252.6,OK,10/15/18 6:15,9326712,OK,10/15/18 6:15,5061819,OK,10/15/18 6:15,0.6921341,OK,10/15/18 6:15,4395.094,OK,10/15/18 6:15,57.19418,OK,
,,,10/15/18 6:30,0,OK,10/15/18 6:30,683862,OK,10/15/18 6:30,10108.52637,OK,10/15/18 6:30,0,OK,10/15/18 6:30,0,OK,10/15/18 6:30,12971237,OK,10/15/18 6:30,0,OK,10/15/18 6:30,2.186264992,OK,10/15/18 6:30,62.17197037,OK,10/15/18 6:30,0,OK,10/15/18 6:30,57.59415,OK,10/15/18 6:30,20859960,OK,10/15/18 6:30,22434450,OK,10/15/18 6:30,23824870,OK,10/15/18 6:30,22734450,OK,10/15/18 6:30,22225320,OK,10/15/18 6:30,22964610,OK,10/15/18 6:30,22906440,OK,10/15/18 6:30,23920440,OK,10/15/18 6:30,0,OK,10/15/18 6:30,56988.5,OK,10/15/18 6:30,64.50899,OK,10/15/18 6:30,49.09895,OK,10/15/18 6:30,0.1162109,OK,10/15/18 6:30,71.8739,OK,10/15/18 6:30,40.99907,OK,10/15/18 6:30,8428818,OK,10/15/18 6:30,2194.007,OK,10/15/18 6:30,333252.6,OK,10/15/18 6:30,9326814,OK,10/15/18 6:30,5061842,OK,10/15/18 6:30,0.6980491,OK,10/15/18 6:30,4571.386,OK,10/15/18 6:30,57.50186,OK,
,,,10/15/18 6:45,0,OK,10/15/18 6:45,683862,OK,10/15/18 6:45,10108.52637,OK,10/15/18 6:45,0,OK,10/15/18 6:45,0,OK,10/15/18 6:45,12971237,OK,10/15/18 6:45,0,OK,10/15/18 6:45,2.195860863,OK,10/15/18 6:45,62.22898102,OK,10/15/18 6:45,0,OK,10/15/18 6:45,57.82132,OK,10/15/18 6:45,20860540,OK,10/15/18 6:45,22434450,OK,10/15/18 6:45,23824870,OK,10/15/18 6:45,22734450,OK,10/15/18 6:45,22225320,OK,10/15/18 6:45,22964610,OK,10/15/18 6:45,22907020,OK,10/15/18 6:45,23920440,OK,10/15/18 6:45,0,OK,10/15/18 6:45,56988.5,OK,10/15/18 6:45,64.55891,OK,10/15/18 6:45,49.20082,OK,10/15/18 6:45,0.116394,OK,10/15/18 6:45,72.31519,OK,10/15/18 6:45,40.88086,OK,10/15/18 6:45,8429496,OK,10/15/18 6:45,2194.007,OK,10/15/18 6:45,333252.6,OK,10/15/18 6:45,9326914,OK,10/15/18 6:45,5061867,OK,10/15/18 6:45,0.691285,OK,10/15/18 6:45,4656.133,OK,10/15/18 6:45,57.85629,OK,
