OSU_RTS.MDBUS_C1.187_CDT Time [SNAP],OSU_RTS.MDBUS_C1.187_CDT Value [SNAP],OSU_RTS.MDBUS_C1.187_CDT Status [SNAP],OSU_RTS.MDBUS_C1.187_CHF Time [SNAP],OSU_RTS.MDBUS_C1.187_CHF Value [SNAP],OSU_RTS.MDBUS_C1.187_CHF Status [SNAP],OSU_RTS.MDBUS_C1.187_CHT Time [SNAP],OSU_RTS.MDBUS_C1.187_CHT Value [SNAP],OSU_RTS.MDBUS_C1.187_CHT Status [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.187_CVF Time [SNAP],OSU_RTS.MDBUS_C1.187_CVF Value [SNAP],OSU_RTS.MDBUS_C1.187_CVF Status [SNAP],OSU_RTS.MDBUS_C1.187_HF Time [SNAP],OSU_RTS.MDBUS_C1.187_HF Value [SNAP],OSU_RTS.MDBUS_C1.187_HF Status [SNAP],OSU_RTS.MDBUS_C1.187_HGT Time [SNAP],OSU_RTS.MDBUS_C1.187_HGT Value [SNAP],OSU_RTS.MDBUS_C1.187_HGT Status [SNAP],OSU_RTS.MDBUS_CC.187_MHT Time [SNAP],OSU_RTS.MDBUS_CC.187_MHT Value [SNAP],OSU_RTS.MDBUS_CC.187_MHT Status [SNAP],OSU_RTS.MDBUS_CC.187_PHT Time [SNAP],OSU_RTS.MDBUS_CC.187_PHT Value [SNAP],OSU_RTS.MDBUS_CC.187_PHT Status [SNAP],OSU_RTS.MDBUS_E1.187E_1C Time [SNAP],OSU_RTS.MDBUS_E1.187E_1C Value [SNAP],OSU_RTS.MDBUS_E1.187E_1C Status [SNAP],OSU_RTS.MDBUS_E1.187E_2C Time [SNAP],OSU_RTS.MDBUS_E1.187E_2C Value [SNAP],OSU_RTS.MDBUS_E1.187E_2C Status [SNAP],OSU_RTS.MDBUS_H1.187_HDT Time [SNAP],OSU_RTS.MDBUS_H1.187_HDT Value [SNAP],OSU_RTS.MDBUS_H1.187_HDT Status [SNAP],OSU_RTS.MDBUS_H1.187_HHF Time [SNAP],OSU_RTS.MDBUS_H1.187_HHF Value [SNAP],OSU_RTS.MDBUS_H1.187_HHF Status [SNAP],OSU_RTS.MDBUS_H1.187_HHT Time [SNAP],OSU_RTS.MDBUS_H1.187_HHT Value [SNAP],OSU_RTS.MDBUS_H1.187_HHT Status [SNAP],OSU_RTS.MDBUS_H1.187_HMT Time [SNAP],OSU_RTS.MDBUS_H1.187_HMT Value [SNAP],OSU_RTS.MDBUS_H1.187_HMT Status [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.187_HVF Time [SNAP],OSU_RTS.MDBUS_H1.187_HVF Value [SNAP],OSU_RTS.MDBUS_H1.187_HVF Status [SNAP],Comments
10/20/18 3:45,-1.333366871,OK,10/20/18 3:45,0,OK,10/20/18 3:45,410865.9375,OK,10/20/18 3:45,72.65586853,OK,10/20/18 3:45,73.98924255,OK,10/20/18 3:45,0,OK,10/20/18 3:45,0,OK,10/20/18 3:45,4930391.25,OK,,,,,,,10/20/18 3:45,186322,OK,10/20/18 3:45,452017,OK,10/20/18 3:45,-9.605723381,OK,10/20/18 3:45,0,OK,10/20/18 3:45,7934327,OK,10/20/18 3:45,1678145.25,OK,10/20/18 3:45,136.1268921,OK,10/20/18 3:45,126.5211639,OK,10/20/18 3:45,0,OK,
10/20/18 4:00,-1.306036711,OK,10/20/18 4:00,0,OK,10/20/18 4:00,410865.9375,OK,10/20/18 4:00,72.69420624,OK,10/20/18 4:00,74.00024414,OK,10/20/18 4:00,0,OK,10/20/18 4:00,0,OK,10/20/18 4:00,4930391.25,OK,,,,,,,10/20/18 4:00,186324,OK,10/20/18 4:00,452020,OK,10/20/18 4:00,-9.715678215,OK,10/20/18 4:00,0,OK,10/20/18 4:00,7934327,OK,10/20/18 4:00,1678145.25,OK,10/20/18 4:00,136.1246643,OK,10/20/18 4:00,126.4089966,OK,10/20/18 4:00,0,OK,
10/20/18 4:15,-1.362079859,OK,10/20/18 4:15,0,OK,10/20/18 4:15,410865.9375,OK,10/20/18 4:15,72.66225433,OK,10/20/18 4:15,74.02433777,OK,10/20/18 4:15,0,OK,10/20/18 4:15,0,OK,10/20/18 4:15,4930391.25,OK,,,,,,,10/20/18 4:15,186327,OK,10/20/18 4:15,452023,OK,10/20/18 4:15,-9.735263824,OK,10/20/18 4:15,0,OK,10/20/18 4:15,7934327,OK,10/20/18 4:15,1678145.25,OK,10/20/18 4:15,136.2574463,OK,10/20/18 4:15,126.5221863,OK,10/20/18 4:15,0,OK,
10/20/18 4:30,-1.384821653,OK,10/20/18 4:30,0,OK,10/20/18 4:30,410865.9375,OK,10/20/18 4:30,72.67861176,OK,10/20/18 4:30,74.06343079,OK,10/20/18 4:30,0,OK,10/20/18 4:30,0,OK,10/20/18 4:30,4930391.25,OK,,,,,,,10/20/18 4:30,186329,OK,10/20/18 4:30,452026,OK,10/20/18 4:30,-9.50702858,OK,10/20/18 4:30,0,OK,10/20/18 4:30,7934327,OK,10/20/18 4:30,1678145.25,OK,10/20/18 4:30,136.2107239,OK,10/20/18 4:30,126.7036896,OK,10/20/18 4:30,0,OK,
10/20/18 4:45,-1.348733425,OK,10/20/18 4:45,0,OK,10/20/18 4:45,410865.9375,OK,10/20/18 4:45,72.67221069,OK,10/20/18 4:45,74.02095032,OK,10/20/18 4:45,0,OK,10/20/18 4:45,0,OK,10/20/18 4:45,4930391.25,OK,,,,,,,10/20/18 4:45,186331,OK,10/20/18 4:45,452029,OK,10/20/18 4:45,-9.564510345,OK,10/20/18 4:45,0,OK,10/20/18 4:45,7934327,OK,10/20/18 4:45,1678145.25,OK,10/20/18 4:45,136.2651062,OK,10/20/18 4:45,126.7005844,OK,10/20/18 4:45,0,OK,
10/20/18 5:00,-1.347849965,OK,10/20/18 5:00,0,OK,10/20/18 5:00,410865.9375,OK,10/20/18 5:00,72.68519592,OK,10/20/18 5:00,74.03305054,OK,10/20/18 5:00,0,OK,10/20/18 5:00,0,OK,10/20/18 5:00,4930391.25,OK,,,,,,,10/20/18 5:00,186334,OK,10/20/18 5:00,452031,OK,10/20/18 5:00,-9.553813934,OK,10/20/18 5:00,0,OK,10/20/18 5:00,7934327,OK,10/20/18 5:00,1678145.25,OK,10/20/18 5:00,136.3440247,OK,10/20/18 5:00,126.7902069,OK,10/20/18 5:00,0,OK,
10/20/18 5:15,-1.36705339,OK,10/20/18 5:15,0,OK,10/20/18 5:15,410865.9375,OK,10/20/18 5:15,72.64634705,OK,10/20/18 5:15,74.01340485,OK,10/20/18 5:15,0,OK,10/20/18 5:15,0,OK,10/20/18 5:15,4930391.25,OK,,,,,,,10/20/18 5:15,186336,OK,10/20/18 5:15,452034,OK,10/20/18 5:15,-9.514111519,OK,10/20/18 5:15,0,OK,10/20/18 5:15,7934327,OK,10/20/18 5:15,1678145.25,OK,10/20/18 5:15,136.2844238,OK,10/20/18 5:15,126.7703247,OK,10/20/18 5:15,0,OK,
10/20/18 5:30,-1.395147204,OK,10/20/18 5:30,0,OK,10/20/18 5:30,410865.9375,OK,10/20/18 5:30,72.60186768,OK,10/20/18 5:30,73.99700928,OK,10/20/18 5:30,0,OK,10/20/18 5:30,0,OK,10/20/18 5:30,4930391.25,OK,,,,,,,10/20/18 5:30,186338,OK,10/20/18 5:30,452037,OK,10/20/18 5:30,-9.655615807,OK,10/20/18 5:30,0,OK,10/20/18 5:30,7934327,OK,10/20/18 5:30,1678145.25,OK,10/20/18 5:30,136.3063049,OK,10/20/18 5:30,126.6506805,OK,10/20/18 5:30,0,OK,
10/20/18 5:45,-1.375795364,OK,10/20/18 5:45,0,OK,10/20/18 5:45,410865.9375,OK,10/20/18 5:45,72.61949158,OK,10/20/18 5:45,73.99528503,OK,10/20/18 5:45,0,OK,10/20/18 5:45,0,OK,10/20/18 5:45,4930391.25,OK,,,,,,,10/20/18 5:45,186340,OK,10/20/18 5:45,452040,OK,10/20/18 5:45,-9.661298752,OK,10/20/18 5:45,0,OK,10/20/18 5:45,7934327,OK,10/20/18 5:45,1678145.25,OK,10/20/18 5:45,136.3978271,OK,10/20/18 5:45,126.7365341,OK,10/20/18 5:45,0,OK,
10/20/18 6:00,-1.329203606,OK,10/20/18 6:00,0,OK,10/20/18 6:00,410865.9375,OK,10/20/18 6:00,72.62825012,OK,10/20/18 6:00,73.9574585,OK,10/20/18 6:00,0,OK,10/20/18 6:00,0,OK,10/20/18 6:00,4930391.25,OK,,,,,,,10/20/18 6:00,186343,OK,10/20/18 6:00,452043,OK,10/20/18 6:00,-9.619373322,OK,10/20/18 6:00,0,OK,10/20/18 6:00,7934327,OK,10/20/18 6:00,1678145.25,OK,10/20/18 6:00,136.4441986,OK,10/20/18 6:00,126.8248291,OK,10/20/18 6:00,0,OK,
10/20/18 6:15,-1.308186531,OK,10/20/18 6:15,0,OK,10/20/18 6:15,410865.9375,OK,10/20/18 6:15,72.68487549,OK,10/20/18 6:15,73.99305725,OK,10/20/18 6:15,0,OK,10/20/18 6:15,0,OK,10/20/18 6:15,4930391.25,OK,,,,,,,10/20/18 6:15,186345,OK,10/20/18 6:15,452046,OK,10/20/18 6:15,-9.403410912,OK,10/20/18 6:15,0,OK,10/20/18 6:15,7934327,OK,10/20/18 6:15,1678145.25,OK,10/20/18 6:15,136.3421326,OK,10/20/18 6:15,126.9387207,OK,10/20/18 6:15,0,OK,
10/20/18 6:30,-1.276003599,OK,10/20/18 6:30,0,OK,10/20/18 6:30,410865.9375,OK,10/20/18 6:30,72.76128387,OK,10/20/18 6:30,74.03728485,OK,10/20/18 6:30,0,OK,10/20/18 6:30,0,OK,10/20/18 6:30,4930391.25,OK,,,,,,,10/20/18 6:30,186347,OK,10/20/18 6:30,452049,OK,10/20/18 6:30,-9.530880928,OK,10/20/18 6:30,0,OK,10/20/18 6:30,7934327,OK,10/20/18 6:30,1678145.25,OK,10/20/18 6:30,136.4367218,OK,10/20/18 6:30,126.905838,OK,10/20/18 6:30,0,OK,
10/20/18 6:45,-1.303120732,OK,10/20/18 6:45,0,OK,10/20/18 6:45,410865.9375,OK,10/20/18 6:45,72.72674561,OK,10/20/18 6:45,74.02986145,OK,10/20/18 6:45,0,OK,10/20/18 6:45,0,OK,10/20/18 6:45,4930391.25,OK,,,,,,,10/20/18 6:45,186350,OK,10/20/18 6:45,452052,OK,10/20/18 6:45,-9.527139664,OK,10/20/18 6:45,0,OK,10/20/18 6:45,7934327,OK,10/20/18 6:45,1678145.25,OK,10/20/18 6:45,136.4199677,OK,10/20/18 6:45,126.8928299,OK,10/20/18 6:45,0,OK,
10/20/18 7:00,-1.443526864,OK,10/20/18 7:00,0,OK,10/20/18 7:00,410865.9375,OK,10/20/18 7:00,72.7215271,OK,10/20/18 7:00,74.16505432,OK,10/20/18 7:00,0,OK,10/20/18 7:00,0,OK,10/20/18 7:00,4930391.25,OK,,,,,,,10/20/18 7:00,186352,OK,10/20/18 7:00,452055,OK,10/20/18 7:00,-9.507472992,OK,10/20/18 7:00,0,OK,10/20/18 7:00,7934327,OK,10/20/18 7:00,1678145.25,OK,10/20/18 7:00,136.4168701,OK,10/20/18 7:00,126.9094086,OK,10/20/18 7:00,0,OK,
10/20/18 7:15,-1.311451793,OK,10/20/18 7:15,0,OK,10/20/18 7:15,410865.9375,OK,10/20/18 7:15,72.73352814,OK,10/20/18 7:15,74.04498291,OK,10/20/18 7:15,0,OK,10/20/18 7:15,0,OK,10/20/18 7:15,4930391.25,OK,,,,,,,10/20/18 7:15,186354,OK,10/20/18 7:15,452057,OK,10/20/18 7:15,-9.468183517,OK,10/20/18 7:15,0,OK,10/20/18 7:15,7934327,OK,10/20/18 7:15,1678145.25,OK,10/20/18 7:15,136.402298,OK,10/20/18 7:15,126.9341125,OK,10/20/18 7:15,0,OK,
10/20/18 7:30,-1.277857065,OK,10/20/18 7:30,0,OK,10/20/18 7:30,410865.9375,OK,10/20/18 7:30,72.73035431,OK,10/20/18 7:30,74.00820923,OK,10/20/18 7:30,0,OK,10/20/18 7:30,0,OK,10/20/18 7:30,4930391.25,OK,,,,,,,10/20/18 7:30,186356,OK,10/20/18 7:30,452060,OK,10/20/18 7:30,-9.491254807,OK,10/20/18 7:30,0,OK,10/20/18 7:30,7934327,OK,10/20/18 7:30,1678145.25,OK,10/20/18 7:30,136.3621216,OK,10/20/18 7:30,126.8708725,OK,10/20/18 7:30,0,OK,
10/20/18 7:45,-1.340811372,OK,10/20/18 7:45,0,OK,10/20/18 7:45,410865.9375,OK,10/20/18 7:45,72.74082184,OK,10/20/18 7:45,74.08163452,OK,10/20/18 7:45,0,OK,10/20/18 7:45,0,OK,10/20/18 7:45,4930391.25,OK,,,,,,,10/20/18 7:45,186359,OK,10/20/18 7:45,452063,OK,10/20/18 7:45,-8.261467934,OK,10/20/18 7:45,0,OK,10/20/18 7:45,7934327,OK,10/20/18 7:45,1678145.25,OK,10/20/18 7:45,133.8790588,OK,10/20/18 7:45,125.6176071,OK,10/20/18 7:45,0,OK,
10/20/18 8:00,-1.283581257,OK,10/20/18 8:00,0,OK,10/20/18 8:00,410865.9375,OK,10/20/18 8:00,72.77781677,OK,10/20/18 8:00,74.06140137,OK,10/20/18 8:00,0,OK,10/20/18 8:00,0,OK,10/20/18 8:00,4930391.25,OK,,,,,,,10/20/18 8:00,186361,OK,10/20/18 8:00,452066,OK,10/20/18 8:00,-7.709248066,OK,10/20/18 8:00,0,OK,10/20/18 8:00,7934327,OK,10/20/18 8:00,1678145.25,OK,10/20/18 8:00,132.1073608,OK,10/20/18 8:00,124.3981018,OK,10/20/18 8:00,0,OK,
10/20/18 8:15,-1.447853446,OK,10/20/18 8:15,0,OK,10/20/18 8:15,410865.9375,OK,10/20/18 8:15,72.64955139,OK,10/20/18 8:15,74.09740448,OK,10/20/18 8:15,0,OK,10/20/18 8:15,0,OK,10/20/18 8:15,4930391.25,OK,,,,,,,10/20/18 8:15,186364,OK,10/20/18 8:15,452069,OK,10/20/18 8:15,-7.65310812,OK,10/20/18 8:15,0,OK,10/20/18 8:15,7934327,OK,10/20/18 8:15,1678145.25,OK,10/20/18 8:15,131.08255,OK,10/20/18 8:15,123.4294357,OK,10/20/18 8:15,0,OK,
10/20/18 8:30,-1.417373896,OK,10/20/18 8:30,0,OK,10/20/18 8:30,410865.9375,OK,10/20/18 8:30,72.75292969,OK,10/20/18 8:30,74.17030334,OK,10/20/18 8:30,0,OK,10/20/18 8:30,0,OK,10/20/18 8:30,4930391.25,OK,,,,,,,10/20/18 8:30,186366,OK,10/20/18 8:30,452072,OK,10/20/18 8:30,-7.707319736,OK,10/20/18 8:30,0,OK,10/20/18 8:30,7934327,OK,10/20/18 8:30,1678145.25,OK,10/20/18 8:30,130.4725952,OK,10/20/18 8:30,122.7652893,OK,10/20/18 8:30,0,OK,
10/20/18 8:45,-1.473549366,OK,10/20/18 8:45,0,OK,10/20/18 8:45,410865.9375,OK,10/20/18 8:45,72.67919922,OK,10/20/18 8:45,74.15274811,OK,10/20/18 8:45,0,OK,10/20/18 8:45,0,OK,10/20/18 8:45,4930391.25,OK,,,,,,,10/20/18 8:45,186368,OK,10/20/18 8:45,452074,OK,10/20/18 8:45,-7.718243599,OK,10/20/18 8:45,0,OK,10/20/18 8:45,7934327,OK,10/20/18 8:45,1678145.25,OK,10/20/18 8:45,130.0356293,OK,10/20/18 8:45,122.3173828,OK,10/20/18 8:45,0,OK,
10/20/18 9:00,-1.395209193,OK,10/20/18 9:00,0,OK,10/20/18 9:00,410865.9375,OK,10/20/18 9:00,72.7888031,OK,10/20/18 9:00,74.184021,OK,10/20/18 9:00,0,OK,10/20/18 9:00,0,OK,10/20/18 9:00,4930391.25,OK,,,,,,,10/20/18 9:00,186370,OK,10/20/18 9:00,452077,OK,10/20/18 9:00,-7.81033802,OK,10/20/18 9:00,0,OK,10/20/18 9:00,7934327,OK,10/20/18 9:00,1678145.25,OK,10/20/18 9:00,129.7412872,OK,10/20/18 9:00,121.930954,OK,10/20/18 9:00,0,OK,
10/20/18 9:15,-1.382011414,OK,10/20/18 9:15,0,OK,10/20/18 9:15,410865.9375,OK,10/20/18 9:15,72.77983093,OK,10/20/18 9:15,74.16183472,OK,10/20/18 9:15,0,OK,10/20/18 9:15,0,OK,10/20/18 9:15,4930391.25,OK,,,,,,,10/20/18 9:15,186373,OK,10/20/18 9:15,452080,OK,10/20/18 9:15,-7.920378685,OK,10/20/18 9:15,0,OK,10/20/18 9:15,7934327,OK,10/20/18 9:15,1678145.25,OK,10/20/18 9:15,129.5679016,OK,10/20/18 9:15,121.6475143,OK,10/20/18 9:15,0,OK,
10/20/18 9:30,-1.440352798,OK,10/20/18 9:30,0,OK,10/20/18 9:30,410865.9375,OK,10/20/18 9:30,72.75791168,OK,10/20/18 9:30,74.19827271,OK,10/20/18 9:30,0,OK,10/20/18 9:30,0,OK,10/20/18 9:30,4930391.25,OK,,,,,,,10/20/18 9:30,186375,OK,10/20/18 9:30,452083,OK,10/20/18 9:30,-8.009651184,OK,10/20/18 9:30,0,OK,10/20/18 9:30,7934327,OK,10/20/18 9:30,1678145.25,OK,10/20/18 9:30,129.389801,OK,10/20/18 9:30,121.3801422,OK,10/20/18 9:30,0,OK,
10/20/18 9:45,-1.33200407,OK,10/20/18 9:45,0,OK,10/20/18 9:45,410865.9375,OK,10/20/18 9:45,72.79371643,OK,10/20/18 9:45,74.12572479,OK,10/20/18 9:45,0,OK,10/20/18 9:45,0,OK,10/20/18 9:45,4930391.25,OK,,,,,,,10/20/18 9:45,186377,OK,10/20/18 9:45,452086,OK,10/20/18 9:45,-7.948829651,OK,10/20/18 9:45,0,OK,10/20/18 9:45,7934327,OK,10/20/18 9:45,1678145.25,OK,10/20/18 9:45,129.2295837,OK,10/20/18 9:45,121.2807617,OK,10/20/18 9:45,0,OK,
10/20/18 10:00,-1.45982945,OK,10/20/18 10:00,0,OK,10/20/18 10:00,410865.9375,OK,10/20/18 10:00,72.76467896,OK,10/20/18 10:00,74.22451019,OK,10/20/18 10:00,0,OK,10/20/18 10:00,0,OK,10/20/18 10:00,4930391.25,OK,,,,,,,10/20/18 10:00,186380,OK,10/20/18 10:00,452089,OK,10/20/18 10:00,-8.059269905,OK,10/20/18 10:00,0,OK,10/20/18 10:00,7934327,OK,10/20/18 10:00,1678145.25,OK,10/20/18 10:00,129.0768738,OK,10/20/18 10:00,121.0176163,OK,10/20/18 10:00,0,OK,
10/20/18 10:15,-1.374714613,OK,10/20/18 10:15,0,OK,10/20/18 10:15,410865.9375,OK,10/20/18 10:15,72.81991577,OK,10/20/18 10:15,74.19463348,OK,10/20/18 10:15,0,OK,10/20/18 10:15,0,OK,10/20/18 10:15,4930391.25,OK,,,,,,,10/20/18 10:15,186382,OK,10/20/18 10:15,452093,OK,10/20/18 10:15,-8.19093132,OK,10/20/18 10:15,0,OK,10/20/18 10:15,7934327,OK,10/20/18 10:15,1678145.25,OK,10/20/18 10:15,128.9442749,OK,10/20/18 10:15,120.7533493,OK,10/20/18 10:15,0,OK,
10/20/18 10:30,-1.289834261,OK,10/20/18 10:30,0,OK,10/20/18 10:30,410865.9375,OK,10/20/18 10:30,72.89720154,OK,10/20/18 10:30,74.18704224,OK,10/20/18 10:30,0,OK,10/20/18 10:30,0,OK,10/20/18 10:30,4930391.25,OK,,,,,,,10/20/18 10:30,186384,OK,10/20/18 10:30,452096,OK,10/20/18 10:30,-8.284708023,OK,10/20/18 10:30,0,OK,10/20/18 10:30,7934327,OK,10/20/18 10:30,1678145.25,OK,10/20/18 10:30,128.9527893,OK,10/20/18 10:30,120.6680832,OK,10/20/18 10:30,0,OK,
10/20/18 10:45,-1.521517992,OK,10/20/18 10:45,0,OK,10/20/18 10:45,410865.9375,OK,10/20/18 10:45,72.72285461,OK,10/20/18 10:45,74.24437714,OK,10/20/18 10:45,0,OK,10/20/18 10:45,0,OK,10/20/18 10:45,4930391.25,OK,,,,,,,10/20/18 10:45,186387,OK,10/20/18 10:45,452099,OK,10/20/18 10:45,-8.202577591,OK,10/20/18 10:45,0,OK,10/20/18 10:45,7934327,OK,10/20/18 10:45,1678145.25,OK,10/20/18 10:45,128.8480835,OK,10/20/18 10:45,120.6455154,OK,10/20/18 10:45,0,OK,
10/20/18 11:00,-1.45091486,OK,10/20/18 11:00,0,OK,10/20/18 11:00,410865.9375,OK,10/20/18 11:00,72.79523468,OK,10/20/18 11:00,74.24614716,OK,10/20/18 11:00,0,OK,10/20/18 11:00,0,OK,10/20/18 11:00,4930391.25,OK,,,,,,,10/20/18 11:00,186389,OK,10/20/18 11:00,452102,OK,10/20/18 11:00,-8.234087944,OK,10/20/18 11:00,0,OK,10/20/18 11:00,7934327,OK,10/20/18 11:00,1678145.25,OK,10/20/18 11:00,128.6560364,OK,10/20/18 11:00,120.4219513,OK,10/20/18 11:00,0,OK,
10/20/18 11:15,-1.446523666,OK,10/20/18 11:15,0,OK,10/20/18 11:15,410865.9375,OK,10/20/18 11:15,72.79922485,OK,10/20/18 11:15,74.24575806,OK,10/20/18 11:15,0,OK,10/20/18 11:15,0,OK,10/20/18 11:15,4930391.25,OK,,,,,,,10/20/18 11:15,186391,OK,10/20/18 11:15,452105,OK,10/20/18 11:15,-8.10559845,OK,10/20/18 11:15,0,OK,10/20/18 11:15,7934327,OK,10/20/18 11:15,1678145.25,OK,10/20/18 11:15,128.335907,OK,10/20/18 11:15,120.2303162,OK,10/20/18 11:15,0,OK,
10/20/18 11:30,-1.328969479,OK,10/20/18 11:30,0,OK,10/20/18 11:30,410865.9375,OK,10/20/18 11:30,72.8687439,OK,10/20/18 11:30,74.19770813,OK,10/20/18 11:30,0,OK,10/20/18 11:30,0,OK,10/20/18 11:30,4930391.25,OK,,,,,,,10/20/18 11:30,186394,OK,10/20/18 11:30,452107,OK,10/20/18 11:30,-8.002954483,OK,10/20/18 11:30,0,OK,10/20/18 11:30,7934327,OK,10/20/18 11:30,1678145.25,OK,10/20/18 11:30,128.0649109,OK,10/20/18 11:30,120.0619659,OK,10/20/18 11:30,0,OK,
10/20/18 11:45,-1.414502025,OK,10/20/18 11:45,0,OK,10/20/18 11:45,410865.9375,OK,10/20/18 11:45,72.76094055,OK,10/20/18 11:45,74.17544556,OK,10/20/18 11:45,0,OK,10/20/18 11:45,0,OK,10/20/18 11:45,4930391.25,OK,,,,,,,10/20/18 11:45,186396,OK,10/20/18 11:45,452111,OK,10/20/18 11:45,-7.828835487,OK,10/20/18 11:45,0,OK,10/20/18 11:45,7934327,OK,10/20/18 11:45,1678145.25,OK,10/20/18 11:45,127.8847504,OK,10/20/18 11:45,120.0559235,OK,10/20/18 11:45,0,OK,
10/20/18 12:00,-1.449871302,OK,10/20/18 12:00,0,OK,10/20/18 12:00,410865.9375,OK,10/20/18 12:00,72.83076477,OK,10/20/18 12:00,74.28063965,OK,10/20/18 12:00,0,OK,10/20/18 12:00,0,OK,10/20/18 12:00,4930391.25,OK,,,,,,,10/20/18 12:00,186398,OK,10/20/18 12:00,452114,OK,10/20/18 12:00,-7.603803635,OK,10/20/18 12:00,0,OK,10/20/18 12:00,7934327,OK,10/20/18 12:00,1678145.25,OK,10/20/18 12:00,127.5668182,OK,10/20/18 12:00,119.9630127,OK,10/20/18 12:00,0,OK,
10/20/18 12:15,-1.326874495,OK,10/20/18 12:15,0,OK,10/20/18 12:15,410865.9375,OK,10/20/18 12:15,72.84230042,OK,10/20/18 12:15,74.16917419,OK,10/20/18 12:15,0,OK,10/20/18 12:15,0,OK,10/20/18 12:15,4930391.25,OK,,,,,,,10/20/18 12:15,186401,OK,10/20/18 12:15,452117,OK,10/20/18 12:15,-7.535770416,OK,10/20/18 12:15,0,OK,10/20/18 12:15,7934327,OK,10/20/18 12:15,1678145.25,OK,10/20/18 12:15,127.3234253,OK,10/20/18 12:15,119.7876587,OK,10/20/18 12:15,0,OK,
10/20/18 12:30,-1.397406459,OK,10/20/18 12:30,0,OK,10/20/18 12:30,410865.9375,OK,10/20/18 12:30,72.81242371,OK,10/20/18 12:30,74.20983124,OK,10/20/18 12:30,0,OK,10/20/18 12:30,0,OK,10/20/18 12:30,4930391.25,OK,,,,,,,10/20/18 12:30,186403,OK,10/20/18 12:30,452120,OK,10/20/18 12:30,-7.482326031,OK,10/20/18 12:30,0,OK,10/20/18 12:30,7934327,OK,10/20/18 12:30,1678145.25,OK,10/20/18 12:30,127.0583344,OK,10/20/18 12:30,119.576004,OK,10/20/18 12:30,0,OK,
10/20/18 12:45,-1.332674623,OK,10/20/18 12:45,0,OK,10/20/18 12:45,410865.9375,OK,10/20/18 12:45,72.8504715,OK,10/20/18 12:45,74.18314362,OK,10/20/18 12:45,0,OK,10/20/18 12:45,0,OK,10/20/18 12:45,4930391.25,OK,,,,,,,10/20/18 12:45,186405,OK,10/20/18 12:45,452123,OK,10/20/18 12:45,-7.284201622,OK,10/20/18 12:45,0,OK,10/20/18 12:45,7934327,OK,10/20/18 12:45,1678145.25,OK,10/20/18 12:45,126.7419434,OK,10/20/18 12:45,119.4577484,OK,10/20/18 12:45,0,OK,
10/20/18 13:00,-1.349485874,OK,10/20/18 13:00,0,OK,10/20/18 13:00,410865.9375,OK,10/20/18 13:00,72.85856628,OK,10/20/18 13:00,74.20803833,OK,10/20/18 13:00,0,OK,10/20/18 13:00,0,OK,10/20/18 13:00,4930391.25,OK,,,,,,,10/20/18 13:00,186408,OK,10/20/18 13:00,452126,OK,10/20/18 13:00,-7.398578644,OK,10/20/18 13:00,0,OK,10/20/18 13:00,7934327,OK,10/20/18 13:00,1678145.25,OK,10/20/18 13:00,126.7180786,OK,10/20/18 13:00,119.3195038,OK,10/20/18 13:00,0,OK,
10/20/18 13:15,-1.295856953,OK,10/20/18 13:15,0,OK,10/20/18 13:15,410865.9375,OK,10/20/18 13:15,72.90909576,OK,10/20/18 13:15,74.20495605,OK,10/20/18 13:15,0,OK,10/20/18 13:15,0,OK,10/20/18 13:15,4930391.25,OK,,,,,,,10/20/18 13:15,186410,OK,10/20/18 13:15,452129,OK,10/20/18 13:15,-7.448823452,OK,10/20/18 13:15,0,OK,10/20/18 13:15,7934327,OK,10/20/18 13:15,1678145.25,OK,10/20/18 13:15,126.695816,OK,10/20/18 13:15,119.246994,OK,10/20/18 13:15,0,OK,
10/20/18 13:30,-1.374270916,OK,10/20/18 13:30,0,OK,10/20/18 13:30,410865.9375,OK,10/20/18 13:30,72.85243225,OK,10/20/18 13:30,74.22669983,OK,10/20/18 13:30,0,OK,10/20/18 13:30,0,OK,10/20/18 13:30,4930391.25,OK,,,,,,,10/20/18 13:30,186412,OK,10/20/18 13:30,452132,OK,10/20/18 13:30,-7.550535679,OK,10/20/18 13:30,0,OK,10/20/18 13:30,7934327,OK,10/20/18 13:30,1678145.25,OK,10/20/18 13:30,126.7359009,OK,10/20/18 13:30,119.1853561,OK,10/20/18 13:30,0,OK,
