OSU_RTS.MDBUS_E3.077_E01 Time [SNAP],OSU_RTS.MDBUS_E3.077_E01 Value [SNAP],OSU_RTS.MDBUS_E3.077_E01 Status [SNAP],OSU_RTS.MDBUS_H1.077_HDT Time [SNAP],OSU_RTS.MDBUS_H1.077_HDT Value [SNAP],OSU_RTS.MDBUS_H1.077_HDT Status [SNAP],OSU_RTS.MDBUS_H1.077_HHF Time [SNAP],OSU_RTS.MDBUS_H1.077_HHF Value [SNAP],OSU_RTS.MDBUS_H1.077_HHF Status [SNAP],OSU_RTS.MDBUS_H1.077_HHT Time [SNAP],OSU_RTS.MDBUS_H1.077_HHT Value [SNAP],OSU_RTS.MDBUS_H1.077_HHT Status [SNAP],OSU_RTS.MDBUS_H1.077_HMT Time [SNAP],OSU_RTS.MDBUS_H1.077_HMT Value [SNAP],OSU_RTS.MDBUS_H1.077_HMT Status [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.077_HVF Time [SNAP],OSU_RTS.MDBUS_H1.077_HVF Value [SNAP],OSU_RTS.MDBUS_H1.077_HVF Status [SNAP],Comments
10/15/18 23:00,249876,OK,10/15/18 23:00,5.267389297,OK,10/15/18 23:00,1307.334229,OK,10/15/18 23:00,1048713.25,OK,10/15/18 23:00,744576576,OK,10/15/18 23:00,118.0019073,OK,10/15/18 23:00,112.73452,OK,10/15/18 23:00,501.2464831,OK,
10/15/18 23:15,249884,OK,10/15/18 23:15,4.502649307,OK,10/15/18 23:15,1117.31958,OK,10/15/18 23:15,1049023.125,OK,10/15/18 23:15,744638656,OK,10/15/18 23:15,118.3813705,OK,10/15/18 23:15,113.8787231,OK,10/15/18 23:15,501.2886389,OK,
10/15/18 23:30,249892,OK,10/15/18 23:30,4.092940331,OK,10/15/18 23:30,1015.666931,OK,10/15/18 23:30,1049305.875,OK,10/15/18 23:30,744700736,OK,10/15/18 23:30,118.2598114,OK,10/15/18 23:30,114.1668701,OK,10/15/18 23:30,501.3308923,OK,
10/15/18 23:45,249900,OK,10/15/18 23:45,3.98901391,OK,10/15/18 23:45,989.734375,OK,10/15/18 23:45,1049587.625,OK,10/15/18 23:45,744762880,OK,10/15/18 23:45,118.0901947,OK,10/15/18 23:45,114.101181,OK,10/15/18 23:45,501.25078,OK,
10/16/18 0:00,249908,OK,10/16/18 0:00,1.664638162,OK,10/16/18 0:00,413.2138367,OK,10/16/18 0:00,1049803.875,OK,10/16/18 0:00,744825024,OK,10/16/18 0:00,114.9186401,OK,10/16/18 0:00,113.2539978,OK,10/16/18 0:00,501.3814141,OK,
10/16/18 0:15,249916,OK,10/16/18 0:15,1.607527852,OK,10/16/18 0:15,399.2521973,OK,10/16/18 0:15,1049915,OK,10/16/18 0:15,744887168,OK,10/16/18 0:15,111.3115082,OK,10/16/18 0:15,109.7039795,OK,10/16/18 0:15,501.2289046,OK,
10/16/18 0:30,249924,OK,10/16/18 0:30,1.398767114,OK,10/16/18 0:30,347.7381287,OK,10/16/18 0:30,1050015,OK,10/16/18 0:30,744949312,OK,10/16/18 0:30,107.5736542,OK,10/16/18 0:30,106.174881,OK,10/16/18 0:30,501.2883784,OK,
10/16/18 0:45,249933,OK,10/16/18 0:45,1.57100296,OK,10/16/18 0:45,390.8515625,OK,10/16/18 0:45,1050105,OK,10/16/18 0:45,745011584,OK,10/16/18 0:45,104.385437,OK,10/16/18 0:45,102.8144379,OK,10/16/18 0:45,501.2639313,OK,
10/16/18 1:00,249940,OK,10/16/18 1:00,1.931102276,OK,10/16/18 1:00,479.9358215,OK,10/16/18 1:00,1050193.75,OK,10/16/18 1:00,745073856,OK,10/16/18 1:00,101.7052765,OK,10/16/18 1:00,99.77416992,OK,10/16/18 1:00,501.1553354,OK,
10/16/18 1:15,249948,OK,10/16/18 1:15,1.233714223,OK,10/16/18 1:15,305.6643372,OK,10/16/18 1:15,1050284.5,OK,10/16/18 1:15,745136192,OK,10/16/18 1:15,99.06243896,OK,10/16/18 1:15,97.82872772,OK,10/16/18 1:15,501.2540353,OK,
10/16/18 1:30,249957,OK,10/16/18 1:30,1.134736657,OK,10/16/18 1:30,282.2667847,OK,10/16/18 1:30,1050365.25,OK,10/16/18 1:30,745198528,OK,10/16/18 1:30,96.40906525,OK,10/16/18 1:30,95.27432251,OK,10/16/18 1:30,501.1463509,OK,
10/16/18 1:45,249966,OK,10/16/18 1:45,1.600272059,OK,10/16/18 1:45,398.8345947,OK,10/16/18 1:45,1050456.25,OK,10/16/18 1:45,745260928,OK,10/16/18 1:45,94.21928406,OK,10/16/18 1:45,92.6190033,OK,10/16/18 1:45,501.1486295,OK,
10/16/18 2:00,249976,OK,10/16/18 2:00,1.122986197,OK,10/16/18 2:00,280.0084534,OK,10/16/18 2:00,1050545.625,OK,10/16/18 2:00,745323328,OK,10/16/18 2:00,92.34011841,OK,10/16/18 2:00,91.21713257,OK,10/16/18 2:00,501.3389654,OK,
10/16/18 2:15,249985,OK,10/16/18 2:15,1.431285143,OK,10/16/18 2:15,356.9633484,OK,10/16/18 2:15,1050648,OK,10/16/18 2:15,745385792,OK,10/16/18 2:15,90.56442261,OK,10/16/18 2:15,89.13313293,OK,10/16/18 2:15,501.1735975,OK,
10/16/18 2:30,249994,OK,10/16/18 2:30,-0.022900935,OK,10/16/18 2:30,0,OK,10/16/18 2:30,1050708.5,OK,10/16/18 2:30,745448192,OK,10/16/18 2:30,87.53112793,OK,10/16/18 2:30,87.55403137,OK,10/16/18 2:30,501.1837539,OK,
10/16/18 2:45,250001,OK,10/16/18 2:45,0.07041505,OK,10/16/18 2:45,0,OK,10/16/18 2:45,1050708.5,OK,10/16/18 2:45,745510656,OK,10/16/18 2:45,84.55763245,OK,10/16/18 2:45,84.48721313,OK,10/16/18 2:45,501.2307601,OK,
10/16/18 3:00,250009,OK,10/16/18 3:00,0.035530318,OK,10/16/18 3:00,0,OK,10/16/18 3:00,1050708.5,OK,10/16/18 3:00,745573184,OK,10/16/18 3:00,81.60313416,OK,10/16/18 3:00,81.56760406,OK,10/16/18 3:00,501.1766249,OK,
10/16/18 3:15,250016,OK,10/16/18 3:15,0.170221686,OK,10/16/18 3:15,0,OK,10/16/18 3:15,1050708.5,OK,10/16/18 3:15,745635712,OK,10/16/18 3:15,79.12614441,OK,10/16/18 3:15,78.95591736,OK,10/16/18 3:15,501.2447578,OK,
10/16/18 3:30,250023,OK,10/16/18 3:30,0.200620919,OK,10/16/18 3:30,0,OK,10/16/18 3:30,1050708.5,OK,10/16/18 3:30,745698240,OK,10/16/18 3:30,76.82017517,OK,10/16/18 3:30,76.61955261,OK,10/16/18 3:30,501.1548797,OK,
10/16/18 3:45,250031,OK,10/16/18 3:45,5.563379288,OK,10/16/18 3:45,1386.424927,OK,10/16/18 3:45,1050870.875,OK,10/16/18 3:45,745760832,OK,10/16/18 3:45,82.14138794,OK,10/16/18 3:45,76.57800293,OK,10/16/18 3:45,501.1623668,OK,
10/16/18 4:00,250040,OK,10/16/18 4:00,8.321613312,OK,10/16/18 4:00,2077.356934,OK,10/16/18 4:00,1051264.75,OK,10/16/18 4:00,745823296,OK,10/16/18 4:00,90.0558548,OK,10/16/18 4:00,81.73423767,OK,10/16/18 4:00,501.1949846,OK,
10/16/18 4:15,250049,OK,10/16/18 4:15,8.649746895,OK,10/16/18 4:15,2155.594727,OK,10/16/18 4:15,1051794.125,OK,10/16/18 4:15,745885760,OK,10/16/18 4:15,98.42201233,OK,10/16/18 4:15,89.77226257,OK,10/16/18 4:15,501.1773085,OK,
10/16/18 4:30,250058,OK,10/16/18 4:30,8.68980217,OK,10/16/18 4:30,2162.090576,OK,10/16/18 4:30,1052333.125,OK,10/16/18 4:30,745948160,OK,10/16/18 4:30,105.622879,OK,10/16/18 4:30,96.93307495,OK,10/16/18 4:30,501.1721001,OK,
10/16/18 4:45,250067,OK,10/16/18 4:45,8.997098923,OK,10/16/18 4:45,2238.024414,OK,10/16/18 4:45,1052880.375,OK,10/16/18 4:45,746010432,OK,10/16/18 4:45,112.5409622,OK,10/16/18 4:45,103.543869,OK,10/16/18 4:45,501.2687491,OK,
10/16/18 5:00,250077,OK,10/16/18 5:00,9.047487259,OK,10/16/18 5:00,2246.885986,OK,10/16/18 5:00,1053417.125,OK,10/16/18 5:00,746072640,OK,10/16/18 5:00,118.4124298,OK,10/16/18 5:00,109.3649368,OK,10/16/18 5:00,501.146416,OK,
10/16/18 5:15,250088,OK,10/16/18 5:15,7.677745342,OK,10/16/18 5:15,1910.21582,OK,10/16/18 5:15,1053936,OK,10/16/18 5:15,746134784,OK,10/16/18 5:15,122.1080322,OK,10/16/18 5:15,114.4302826,OK,10/16/18 5:15,501.1876603,OK,
10/16/18 5:30,250097,OK,10/16/18 5:30,6.944794655,OK,10/16/18 5:30,1721.494263,OK,10/16/18 5:30,1054388.25,OK,10/16/18 5:30,746196800,OK,10/16/18 5:30,124.7982025,OK,10/16/18 5:30,117.8534164,OK,10/16/18 5:30,501.228514,OK,
10/16/18 5:45,250107,OK,10/16/18 5:45,5.053599834,OK,10/16/18 5:45,1252.42981,OK,10/16/18 5:45,1054707.25,OK,10/16/18 5:45,746258816,OK,10/16/18 5:45,123.585762,OK,10/16/18 5:45,118.5321655,OK,10/16/18 5:45,501.2014952,OK,
10/16/18 6:00,250117,OK,10/16/18 6:00,3.605122328,OK,10/16/18 6:00,893.5775757,OK,10/16/18 6:00,1054940.875,OK,10/16/18 6:00,746320896,OK,10/16/18 6:00,120.6985092,OK,10/16/18 6:00,117.0933838,OK,10/16/18 6:00,501.0986285,OK,
10/16/18 6:15,250127,OK,10/16/18 6:15,3.897635937,OK,10/16/18 6:15,966.9037476,OK,10/16/18 6:15,1055154.125,OK,10/16/18 6:15,746382976,OK,10/16/18 6:15,118.9977112,OK,10/16/18 6:15,115.1000671,OK,10/16/18 6:15,501.2880204,OK,
10/16/18 6:30,250137,OK,10/16/18 6:30,4.017454147,OK,10/16/18 6:30,996.7840576,OK,10/16/18 6:30,1055376.25,OK,10/16/18 6:30,746445056,OK,10/16/18 6:30,117.4392548,OK,10/16/18 6:30,113.4217987,OK,10/16/18 6:30,501.1660778,OK,
10/16/18 6:45,250148,OK,10/16/18 6:45,5.906129837,OK,10/16/18 6:45,1465.907104,OK,10/16/18 6:45,1055641.75,OK,10/16/18 6:45,746507136,OK,10/16/18 6:45,118.4041901,OK,10/16/18 6:45,112.4980545,OK,10/16/18 6:45,501.2324203,OK,
10/16/18 7:00,250159,OK,10/16/18 7:00,5.156196117,OK,10/16/18 7:00,1279.63208,OK,10/16/18 7:00,1055937.125,OK,10/16/18 7:00,746569216,OK,10/16/18 7:00,118.0697021,OK,10/16/18 7:00,112.9135056,OK,10/16/18 7:00,501.2273095,OK,
10/16/18 7:15,250171,OK,10/16/18 7:15,4.918442726,OK,10/16/18 7:15,1220.462769,OK,10/16/18 7:15,1056234.5,OK,10/16/18 7:15,746631360,OK,10/16/18 7:15,118.0773315,OK,10/16/18 7:15,113.1588898,OK,10/16/18 7:15,501.1884741,OK,
10/16/18 7:30,250184,OK,10/16/18 7:30,5.534108639,OK,10/16/18 7:30,1373.009644,OK,10/16/18 7:30,1056580.25,OK,10/16/18 7:30,746693504,OK,10/16/18 7:30,119.5612335,OK,10/16/18 7:30,114.0271225,OK,10/16/18 7:30,501.2104472,OK,
10/16/18 7:45,250197,OK,10/16/18 7:45,4.403335571,OK,10/16/18 7:45,1092.473267,OK,10/16/18 7:45,1056896.875,OK,10/16/18 7:45,746755584,OK,10/16/18 7:45,119.1735611,OK,10/16/18 7:45,114.7702255,OK,10/16/18 7:45,501.3722994,OK,
10/16/18 8:00,250211,OK,10/16/18 8:00,4.859041691,OK,10/16/18 8:00,1205.583252,OK,10/16/18 8:00,1057159.375,OK,10/16/18 8:00,746817664,OK,10/16/18 8:00,118.9843597,OK,10/16/18 8:00,114.1253128,OK,10/16/18 8:00,501.2459622,OK,
10/16/18 8:15,250225,OK,10/16/18 8:15,3.643531561,OK,10/16/18 8:15,904.0550537,OK,10/16/18 8:15,1057411.625,OK,10/16/18 8:15,746879808,OK,10/16/18 8:15,117.0766754,OK,10/16/18 8:15,113.433136,OK,10/16/18 8:15,501.1926408,OK,
10/16/18 8:30,250239,OK,10/16/18 8:30,4.837535858,OK,10/16/18 8:30,1200.65918,OK,10/16/18 8:30,1057681.625,OK,10/16/18 8:30,746941888,OK,10/16/18 8:30,117.5345306,OK,10/16/18 8:30,112.696991,OK,10/16/18 8:30,501.2471016,OK,
10/16/18 8:45,250254,OK,10/16/18 8:45,5.973162651,OK,10/16/18 8:45,1482.42334,OK,10/16/18 8:45,1057984,OK,10/16/18 8:45,747004032,OK,10/16/18 8:45,118.7621918,OK,10/16/18 8:45,112.7890244,OK,10/16/18 8:45,501.226398,OK,
10/16/18 9:00,250267,OK,10/16/18 9:00,4.484919548,OK,10/16/18 9:00,1112.694824,OK,10/16/18 9:00,1058285.125,OK,10/16/18 9:00,747066112,OK,10/16/18 9:00,118.0587234,OK,10/16/18 9:00,113.5738068,OK,10/16/18 9:00,501.1506804,OK,
10/16/18 9:15,250280,OK,10/16/18 9:15,4.344173431,OK,10/16/18 9:15,1077.973389,OK,10/16/18 9:15,1058545.25,OK,10/16/18 9:15,747128192,OK,10/16/18 9:15,117.681839,OK,10/16/18 9:15,113.3376617,OK,10/16/18 9:15,501.2142559,OK,
10/16/18 9:30,250292,OK,10/16/18 9:30,4.25236702,OK,10/16/18 9:30,1055.893433,OK,10/16/18 9:30,1058791,OK,10/16/18 9:30,747190336,OK,10/16/18 9:30,117.1147461,OK,10/16/18 9:30,112.862381,OK,10/16/18 9:30,501.2980466,OK,
10/16/18 9:45,250305,OK,10/16/18 9:45,4.132972717,OK,10/16/18 9:45,1025.195801,OK,10/16/18 9:45,1059029,OK,10/16/18 9:45,747252480,OK,10/16/18 9:45,116.3037415,OK,10/16/18 9:45,112.1707687,OK,10/16/18 9:45,501.1964821,OK,
10/16/18 10:00,250320,OK,10/16/18 10:00,3.786717892,OK,10/16/18 10:00,939.9746704,OK,10/16/18 10:00,1059251.375,OK,10/16/18 10:00,747314560,OK,10/16/18 10:00,115.1516876,OK,10/16/18 10:00,111.364975,OK,10/16/18 10:00,501.1546518,OK,
10/16/18 10:15,250334,OK,10/16/18 10:15,4.208734989,OK,10/16/18 10:15,1045.261841,OK,10/16/18 10:15,1059452.5,OK,10/16/18 10:15,747376704,OK,10/16/18 10:15,114.3753891,OK,10/16/18 10:15,110.1666565,OK,10/16/18 10:15,501.2652009,OK,
10/16/18 10:30,250347,OK,10/16/18 10:30,3.831630707,OK,10/16/18 10:30,951.5318604,OK,10/16/18 10:30,1059723.875,OK,10/16/18 10:30,747438848,OK,10/16/18 10:30,114.1414566,OK,10/16/18 10:30,110.3098297,OK,10/16/18 10:30,501.2434557,OK,
10/16/18 10:45,250361,OK,10/16/18 10:45,5.001565933,OK,10/16/18 10:45,1242.56189,OK,10/16/18 10:45,1059949.5,OK,10/16/18 10:45,747501056,OK,10/16/18 10:45,114.6214447,OK,10/16/18 10:45,109.619873,OK,10/16/18 10:45,501.1930966,OK,
10/16/18 11:00,250374,OK,10/16/18 11:00,4.515605927,OK,10/16/18 11:00,1121.446777,OK,10/16/18 11:00,1060232.5,OK,10/16/18 11:00,747563200,OK,10/16/18 11:00,115.2830505,OK,10/16/18 11:00,110.7674408,OK,10/16/18 11:00,501.3250003,OK,
10/16/18 11:15,250388,OK,10/16/18 11:15,3.956314087,OK,10/16/18 11:15,982.392395,OK,10/16/18 11:15,1060465.25,OK,10/16/18 11:15,747625344,OK,10/16/18 11:15,114.9105835,OK,10/16/18 11:15,110.9542694,OK,10/16/18 11:15,501.2678702,OK,
10/16/18 11:30,250401,OK,10/16/18 11:30,3.347434998,OK,10/16/18 11:30,831.074707,OK,10/16/18 11:30,1060693,OK,10/16/18 11:30,747687488,OK,10/16/18 11:30,114.3446426,OK,10/16/18 11:30,110.9972076,OK,10/16/18 11:30,501.1969704,OK,
10/16/18 11:45,250415,OK,10/16/18 11:45,3.298036575,OK,10/16/18 11:45,818.8086548,OK,10/16/18 11:45,1060920.75,OK,10/16/18 11:45,747749696,OK,10/16/18 11:45,114.1923523,OK,10/16/18 11:45,110.8943176,OK,10/16/18 11:45,501.1835261,OK,
10/16/18 12:00,250429,OK,10/16/18 12:00,3.296190262,OK,10/16/18 12:00,818.5065308,OK,10/16/18 12:00,1061157.875,OK,10/16/18 12:00,747811840,OK,10/16/18 12:00,114.1531219,OK,10/16/18 12:00,110.856926,OK,10/16/18 12:00,501.2744133,OK,
10/16/18 12:15,250443,OK,10/16/18 12:15,0.55329299,OK,10/16/18 12:15,0,OK,10/16/18 12:15,1061363.125,OK,10/16/18 12:15,747873984,OK,10/16/18 12:15,110.9994202,OK,10/16/18 12:15,110.4461288,OK,10/16/18 12:15,501.2789381,OK,
10/16/18 12:30,250457,OK,10/16/18 12:30,0.66146946,OK,10/16/18 12:30,0,OK,10/16/18 12:30,1061373.875,OK,10/16/18 12:30,747936192,OK,10/16/18 12:30,107.1444931,OK,10/16/18 12:30,106.483017,OK,10/16/18 12:30,501.2478503,OK,
10/16/18 12:45,250471,OK,10/16/18 12:45,1.05542469,OK,10/16/18 12:45,262.7185364,OK,10/16/18 12:45,1061396.25,OK,10/16/18 12:45,747998400,OK,10/16/18 12:45,103.5704422,OK,10/16/18 12:45,102.5150146,OK,10/16/18 12:45,501.4940792,OK,
10/16/18 13:00,250484,OK,10/16/18 13:00,0.966587782,OK,10/16/18 13:00,0,OK,10/16/18 13:00,1061419.125,OK,10/16/18 13:00,748060736,OK,10/16/18 13:00,100.3867645,OK,10/16/18 13:00,99.42017365,OK,10/16/18 13:00,501.3406256,OK,
10/16/18 13:15,250496,OK,10/16/18 13:15,0.7447083,OK,10/16/18 13:15,0,OK,10/16/18 13:15,1061458.375,OK,10/16/18 13:15,748123072,OK,10/16/18 13:15,97.73223114,OK,10/16/18 13:15,96.98752594,OK,10/16/18 13:15,501.262499,OK,
10/16/18 13:30,250509,OK,10/16/18 13:30,1.167542934,OK,10/16/18 13:30,290.7628174,OK,10/16/18 13:30,1061490,OK,10/16/18 13:30,748185408,OK,10/16/18 13:30,95.00256348,OK,10/16/18 13:30,93.83502197,OK,10/16/18 13:30,501.2527657,OK,
10/16/18 13:45,250521,OK,10/16/18 13:45,0.771220326,OK,10/16/18 13:45,0,OK,10/16/18 13:45,1061532.625,OK,10/16/18 13:45,748247872,OK,10/16/18 13:45,92.82710266,OK,10/16/18 13:45,92.05588531,OK,10/16/18 13:45,501.2852208,OK,
10/16/18 14:00,250534,OK,10/16/18 14:00,0.657368779,OK,10/16/18 14:00,0,OK,10/16/18 14:00,1061570.875,OK,10/16/18 14:00,748310272,OK,10/16/18 14:00,90.58787537,OK,10/16/18 14:00,89.93051147,OK,10/16/18 14:00,501.3062824,OK,
10/16/18 14:15,250547,OK,10/16/18 14:15,1.208327889,OK,10/16/18 14:15,301.632019,OK,10/16/18 14:15,1061621,OK,10/16/18 14:15,748372736,OK,10/16/18 14:15,88.8710022,OK,10/16/18 14:15,87.66267395,OK,10/16/18 14:15,501.4951534,OK,
10/16/18 14:30,250561,OK,10/16/18 14:30,0.608435273,OK,10/16/18 14:30,0,OK,10/16/18 14:30,1061662.375,OK,10/16/18 14:30,748435200,OK,10/16/18 14:30,87.0238266,OK,10/16/18 14:30,86.41539001,OK,10/16/18 14:30,501.3214846,OK,
10/16/18 14:45,250575,OK,10/16/18 14:45,1.229775906,OK,10/16/18 14:45,306.9112854,OK,10/16/18 14:45,1061729.875,OK,10/16/18 14:45,748497728,OK,10/16/18 14:45,85.52037048,OK,10/16/18 14:45,84.29059601,OK,10/16/18 14:45,501.3815118,OK,
10/16/18 15:00,250588,OK,10/16/18 15:00,1.28762269,OK,10/16/18 15:00,321.3928528,OK,10/16/18 15:00,1061810.375,OK,10/16/18 15:00,748560256,OK,10/16/18 15:00,84.11580658,OK,10/16/18 15:00,82.82818604,OK,10/16/18 15:00,501.4425156,OK,
10/16/18 15:15,250601,OK,10/16/18 15:15,1.335698128,OK,10/16/18 15:15,333.3495178,OK,10/16/18 15:15,1061894,OK,10/16/18 15:15,748622784,OK,10/16/18 15:15,82.8063736,OK,10/16/18 15:15,81.47067261,OK,10/16/18 15:15,501.2787428,OK,
10/16/18 15:30,250614,OK,10/16/18 15:30,1.381817102,OK,10/16/18 15:30,344.9384155,OK,10/16/18 15:30,1061977.75,OK,10/16/18 15:30,748685312,OK,10/16/18 15:30,81.68746948,OK,10/16/18 15:30,80.3056488,OK,10/16/18 15:30,501.308496,OK,
10/16/18 15:45,250627,OK,10/16/18 15:45,1.527264595,OK,10/16/18 15:45,381.3624268,OK,10/16/18 15:45,1062038,OK,10/16/18 15:45,748747840,OK,10/16/18 15:45,80.81707764,OK,10/16/18 15:45,79.28981018,OK,10/16/18 15:45,501.387176,OK,
10/16/18 16:00,250639,OK,10/16/18 16:00,1.544871807,OK,10/16/18 16:00,385.7284546,OK,10/16/18 16:00,1062103.875,OK,10/16/18 16:00,748810368,OK,10/16/18 16:00,79.98815918,OK,10/16/18 16:00,78.44329071,OK,10/16/18 16:00,501.2855138,OK,
10/16/18 16:15,250651,OK,10/16/18 16:15,1.357869148,OK,10/16/18 16:15,339.0640869,OK,10/16/18 16:15,1062166.875,OK,10/16/18 16:15,748872960,OK,10/16/18 16:15,79.15264893,OK,10/16/18 16:15,77.79477692,OK,10/16/18 16:15,501.2775058,OK,
10/16/18 16:30,250663,OK,10/16/18 16:30,1.093292832,OK,10/16/18 16:30,273.0367432,OK,10/16/18 16:30,1062245,OK,10/16/18 16:30,748935488,OK,10/16/18 16:30,77.83401489,OK,10/16/18 16:30,76.74073029,OK,10/16/18 16:30,501.2708651,OK,
10/16/18 16:45,250674,OK,10/16/18 16:45,0.934399486,OK,10/16/18 16:45,0,OK,10/16/18 16:45,1062275.25,OK,10/16/18 16:45,748998080,OK,10/16/18 16:45,76.41950989,OK,10/16/18 16:45,75.48510742,OK,10/16/18 16:45,501.3564462,OK,
10/16/18 17:00,250684,OK,10/16/18 17:00,1.039751649,OK,10/16/18 17:00,259.3432312,OK,10/16/18 17:00,1062281.875,OK,10/16/18 17:00,749060672,OK,10/16/18 17:00,75.24951172,OK,10/16/18 17:00,74.20975494,OK,10/16/18 17:00,501.530701,OK,
10/16/18 17:15,250694,OK,10/16/18 17:15,0.710725784,OK,10/16/18 17:15,0,OK,10/16/18 17:15,1062287.125,OK,10/16/18 17:15,749123264,OK,10/16/18 17:15,73.81978607,OK,10/16/18 17:15,73.10906982,OK,10/16/18 17:15,501.3617197,OK,
10/16/18 17:30,250702,OK,10/16/18 17:30,0.850656629,OK,10/16/18 17:30,0,OK,10/16/18 17:30,1062287.125,OK,10/16/18 17:30,749185920,OK,10/16/18 17:30,72.61891174,OK,10/16/18 17:30,71.76826477,OK,10/16/18 17:30,501.3395839,OK,
10/16/18 17:45,250712,OK,10/16/18 17:45,0.544640779,OK,10/16/18 17:45,0,OK,10/16/18 17:45,1062287.125,OK,10/16/18 17:45,749248512,OK,10/16/18 17:45,71.35395813,OK,10/16/18 17:45,70.80932617,OK,10/16/18 17:45,501.3792982,OK,
10/16/18 18:00,250720,OK,10/16/18 18:00,0.318974525,OK,10/16/18 18:00,0,OK,10/16/18 18:00,1062287.125,OK,10/16/18 18:00,749311104,OK,10/16/18 18:00,70.1230011,OK,10/16/18 18:00,69.80402374,OK,10/16/18 18:00,501.3438157,OK,
10/16/18 18:15,250729,OK,10/16/18 18:15,0.355576605,OK,10/16/18 18:15,0,OK,10/16/18 18:15,1062287.125,OK,10/16/18 18:15,749373760,OK,10/16/18 18:15,69.03308105,OK,10/16/18 18:15,68.67750549,OK,10/16/18 18:15,501.2726229,OK,
10/16/18 18:30,250737,OK,10/16/18 18:30,0.722993612,OK,10/16/18 18:30,0,OK,10/16/18 18:30,1062287.125,OK,10/16/18 18:30,749436416,OK,10/16/18 18:30,68.05574799,OK,10/16/18 18:30,67.33274841,OK,10/16/18 18:30,501.2574208,OK,
10/16/18 18:45,250745,OK,10/16/18 18:45,0.814400315,OK,10/16/18 18:45,0,OK,10/16/18 18:45,1062287.125,OK,10/16/18 18:45,749499072,OK,10/16/18 18:45,67.11325073,OK,10/16/18 18:45,66.29885864,OK,10/16/18 18:45,501.3069009,OK,
10/16/18 19:00,250755,OK,10/16/18 19:00,0.50083518,OK,10/16/18 19:00,0,OK,10/16/18 19:00,1062287.125,OK,10/16/18 19:00,749561664,OK,10/16/18 19:00,66.15899658,OK,10/16/18 19:00,65.65815735,OK,10/16/18 19:00,501.2559885,OK,
10/16/18 19:15,250764,OK,10/16/18 19:15,0.32557556,OK,10/16/18 19:15,0,OK,10/16/18 19:15,1062287.125,OK,10/16/18 19:15,749624320,OK,10/16/18 19:15,65.23422241,OK,10/16/18 19:15,64.90866089,OK,10/16/18 19:15,501.3065754,OK,
10/16/18 19:30,250774,OK,10/16/18 19:30,0.291058123,OK,10/16/18 19:30,0,OK,10/16/18 19:30,1062287.125,OK,10/16/18 19:30,749686976,OK,10/16/18 19:30,64.35730743,OK,10/16/18 19:30,64.06625366,OK,10/16/18 19:30,501.2680981,OK,
10/16/18 19:45,250783,OK,10/16/18 19:45,0.36738795,OK,10/16/18 19:45,0,OK,10/16/18 19:45,1062287.125,OK,10/16/18 19:45,749749696,OK,10/16/18 19:45,63.65106964,OK,10/16/18 19:45,63.28368378,OK,10/16/18 19:45,501.3206382,OK,
10/16/18 20:00,250791,OK,10/16/18 20:00,0.369014919,OK,10/16/18 20:00,0,OK,10/16/18 20:00,1062287.125,OK,10/16/18 20:00,749812352,OK,10/16/18 20:00,62.93719864,OK,10/16/18 20:00,62.5681839,OK,10/16/18 20:00,501.2742831,OK,
10/16/18 20:15,250798,OK,10/16/18 20:15,0.378548026,OK,10/16/18 20:15,0,OK,10/16/18 20:15,1062287.125,OK,10/16/18 20:15,749875008,OK,10/16/18 20:15,62.26739502,OK,10/16/18 20:15,61.88884735,OK,10/16/18 20:15,501.230988,OK,
10/16/18 20:30,250806,OK,10/16/18 20:30,0.40045172,OK,10/16/18 20:30,0,OK,10/16/18 20:30,1062287.125,OK,10/16/18 20:30,749937664,OK,10/16/18 20:30,61.64010239,OK,10/16/18 20:30,61.23964691,OK,10/16/18 20:30,501.2607737,OK,
10/16/18 20:45,250815,OK,10/16/18 20:45,0.386463583,OK,10/16/18 20:45,0,OK,10/16/18 20:45,1062287.125,OK,10/16/18 20:45,750000320,OK,10/16/18 20:45,61.03196716,OK,10/16/18 20:45,60.645504,OK,10/16/18 20:45,501.2536447,OK,
10/16/18 21:00,250823,OK,10/16/18 21:00,31.4250145,OK,10/16/18 21:00,7867.408203,OK,10/16/18 21:00,1062757.5,OK,10/16/18 21:00,750062976,OK,10/16/18 21:00,91.51751709,OK,10/16/18 21:00,60.09250641,OK,10/16/18 21:00,501.1792617,OK,
10/16/18 21:15,250831,OK,10/16/18 21:15,10.29340935,OK,10/16/18 21:15,2570.331543,OK,10/16/18 21:15,1063375.875,OK,10/16/18 21:15,750125568,OK,10/16/18 21:15,88.03694153,OK,10/16/18 21:15,77.74353027,OK,10/16/18 21:15,501.171449,OK,
