OSU_RTS.MDBUS_C1.337 CDT Time [SNAP],OSU_RTS.MDBUS_C1.337 CDT Value [SNAP],OSU_RTS.MDBUS_C1.337 CDT Status [SNAP],OSU_RTS.MDBUS_C1.337_CHF Time [SNAP],OSU_RTS.MDBUS_C1.337_CHF Value [SNAP],OSU_RTS.MDBUS_C1.337_CHF Status [SNAP],OSU_RTS.MDBUS_C1.337_CHT Time [SNAP],OSU_RTS.MDBUS_C1.337_CHT Value [SNAP],OSU_RTS.MDBUS_C1.337_CHT Status [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.337_CVF Time [SNAP],OSU_RTS.MDBUS_C1.337_CVF Value [SNAP],OSU_RTS.MDBUS_C1.337_CVF Status [SNAP],OSU_RTS.MDBUS_C1.337_HF Time [SNAP],OSU_RTS.MDBUS_C1.337_HF Value [SNAP],OSU_RTS.MDBUS_C1.337_HF Status [SNAP],OSU_RTS.MDBUS_C1.337_HGT Time [SNAP],OSU_RTS.MDBUS_C1.337_HGT Value [SNAP],OSU_RTS.MDBUS_C1.337_HGT Status [SNAP],OSU_RTS.MDBUS_H1.337_HDT Time [SNAP],OSU_RTS.MDBUS_H1.337_HDT Value [SNAP],OSU_RTS.MDBUS_H1.337_HDT Status [SNAP],OSU_RTS.MDBUS_H1.337_HHF Time [SNAP],OSU_RTS.MDBUS_H1.337_HHF Value [SNAP],OSU_RTS.MDBUS_H1.337_HHF Status [SNAP],OSU_RTS.MDBUS_H1.337_HHT Time [SNAP],OSU_RTS.MDBUS_H1.337_HHT Value [SNAP],OSU_RTS.MDBUS_H1.337_HHT Status [SNAP],OSU_RTS.MDBUS_H1.337_HMT Time [SNAP],OSU_RTS.MDBUS_H1.337_HMT Value [SNAP],OSU_RTS.MDBUS_H1.337_HMT Status [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.337_HVF Time [SNAP],OSU_RTS.MDBUS_H1.337_HVF Value [SNAP],OSU_RTS.MDBUS_H1.337_HVF Status [SNAP],Comments
10/20/18 7:45,1.796557188,OK,10/20/18 7:45,0,OK,10/20/18 7:45,673778.9375,OK,10/20/18 7:45,67.36307526,OK,10/20/18 7:45,65.56652069,OK,10/20/18 7:45,0,OK,10/20/18 7:45,0,OK,10/20/18 7:45,8085347.25,OK,10/20/18 7:45,11.07521915,OK,10/20/18 7:45,259.1854553,OK,10/20/18 7:45,10368472,OK,10/20/18 7:45,1064469.125,OK,10/20/18 7:45,133.8183136,OK,10/20/18 7:45,144.8935242,OK,10/20/18 7:45,47.59066534,OK,
10/20/18 8:00,2.428010464,OK,10/20/18 8:00,0,OK,10/20/18 8:00,673778.9375,OK,10/20/18 8:00,67.27867889,OK,10/20/18 8:00,64.85066223,OK,10/20/18 8:00,0,OK,10/20/18 8:00,0,OK,10/20/18 8:00,8085347.25,OK,10/20/18 8:00,10.82524776,OK,10/20/18 8:00,253.3150024,OK,10/20/18 8:00,10368535,OK,10/20/18 8:00,1064475,OK,10/20/18 8:00,133.7895966,OK,10/20/18 8:00,144.6148376,OK,10/20/18 8:00,47.60456128,OK,
10/20/18 8:15,2.090350151,OK,10/20/18 8:15,0,OK,10/20/18 8:15,673778.9375,OK,10/20/18 8:15,66.45744324,OK,10/20/18 8:15,64.36709595,OK,10/20/18 8:15,0,OK,10/20/18 8:15,0,OK,10/20/18 8:15,8085347.25,OK,10/20/18 8:15,10.79013729,OK,10/20/18 8:15,253.0811768,OK,10/20/18 8:15,10368598,OK,10/20/18 8:15,1064480.875,OK,10/20/18 8:15,133.684906,OK,10/20/18 8:15,144.4750519,OK,10/20/18 8:15,47.64678218,OK,
10/20/18 8:30,1.694450974,OK,10/20/18 8:30,0,OK,10/20/18 8:30,673778.9375,OK,10/20/18 8:30,65.87960052,OK,10/20/18 8:30,64.18515015,OK,10/20/18 8:30,0,OK,10/20/18 8:30,0,OK,10/20/18 8:30,8085347.25,OK,10/20/18 8:30,10.54234028,OK,10/20/18 8:30,247.0533905,OK,10/20/18 8:30,10368661,OK,10/20/18 8:30,1064486.75,OK,10/20/18 8:30,133.5379944,OK,10/20/18 8:30,144.0803375,OK,10/20/18 8:30,47.65389495,OK,
10/20/18 8:45,1.567065597,OK,10/20/18 8:45,0,OK,10/20/18 8:45,673778.9375,OK,10/20/18 8:45,65.7297821,OK,10/20/18 8:45,64.1627121,OK,10/20/18 8:45,0,OK,10/20/18 8:45,0,OK,10/20/18 8:45,8085347.25,OK,10/20/18 8:45,10.77107811,OK,10/20/18 8:45,252.2838287,OK,10/20/18 8:45,10368725,OK,10/20/18 8:45,1064492.625,OK,10/20/18 8:45,133.4806061,OK,10/20/18 8:45,144.2516785,OK,10/20/18 8:45,47.6359055,OK,
10/20/18 9:00,1.622081041,OK,10/20/18 9:00,0,OK,10/20/18 9:00,673778.9375,OK,10/20/18 9:00,65.78022766,OK,10/20/18 9:00,64.15814972,OK,10/20/18 9:00,0,OK,10/20/18 9:00,0,OK,10/20/18 9:00,8085347.25,OK,10/20/18 9:00,10.78165436,OK,10/20/18 9:00,252.2722168,OK,10/20/18 9:00,10368787,OK,10/20/18 9:00,1064498.5,OK,10/20/18 9:00,133.3499298,OK,10/20/18 9:00,144.1315918,OK,10/20/18 9:00,47.49582701,OK,
10/20/18 9:15,1.643491387,OK,10/20/18 9:15,0,OK,10/20/18 9:15,673778.9375,OK,10/20/18 9:15,65.71586609,OK,10/20/18 9:15,64.07237244,OK,10/20/18 9:15,0,OK,10/20/18 9:15,0,OK,10/20/18 9:15,8085347.25,OK,10/20/18 9:15,10.70700645,OK,10/20/18 9:15,248.1516724,OK,10/20/18 9:15,10368849,OK,10/20/18 9:15,1064504.25,OK,10/20/18 9:15,133.1907654,OK,10/20/18 9:15,143.8977661,OK,10/20/18 9:15,47.07181544,OK,
10/20/18 9:30,1.597777367,OK,10/20/18 9:30,0,OK,10/20/18 9:30,673778.9375,OK,10/20/18 9:30,65.7204895,OK,10/20/18 9:30,64.12271118,OK,10/20/18 9:30,0,OK,10/20/18 9:30,0,OK,10/20/18 9:30,8085347.25,OK,10/20/18 9:30,10.47777557,OK,10/20/18 9:30,242.9879608,OK,10/20/18 9:30,10368912,OK,10/20/18 9:30,1064510.125,OK,10/20/18 9:30,133.1081848,OK,10/20/18 9:30,143.585968,OK,10/20/18 9:30,47.16851334,OK,
10/20/18 9:45,6.68834734,OK,10/20/18 9:45,14.41153049,OK,10/20/18 9:45,673781.375,OK,10/20/18 9:45,54.47949219,OK,10/20/18 9:45,47.79114532,OK,10/20/18 9:45,51.58954088,OK,10/20/18 9:45,172.9383659,OK,10/20/18 9:45,8085376.5,OK,10/20/18 9:45,10.66353607,OK,10/20/18 9:45,246.0628204,OK,10/20/18 9:45,10368973,OK,10/20/18 9:45,1064515.875,OK,10/20/18 9:45,133.0883636,OK,10/20/18 9:45,143.7519073,OK,10/20/18 9:45,46.88954047,OK,
10/20/18 10:00,4.635211945,OK,10/20/18 10:00,5.1502285,OK,10/20/18 10:00,673783.625,OK,10/20/18 10:00,49.69380569,OK,10/20/18 10:00,45.05859375,OK,10/20/18 10:00,26.58414577,OK,10/20/18 10:00,61.802742,OK,10/20/18 10:00,8085403.5,OK,10/20/18 10:00,10.8135519,OK,10/20/18 10:00,249.0939636,OK,10/20/18 10:00,10369035,OK,10/20/18 10:00,1064521.625,OK,10/20/18 10:00,132.7358398,OK,10/20/18 10:00,143.5493774,OK,10/20/18 10:00,46.85858689,OK,
10/20/18 10:15,5.961485863,OK,10/20/18 10:15,6.168235302,OK,10/20/18 10:15,673785.3125,OK,10/20/18 10:15,49.31498718,OK,10/20/18 10:15,43.35350037,OK,10/20/18 10:15,24.73926024,OK,10/20/18 10:15,74.01882362,OK,10/20/18 10:15,8085423.75,OK,10/20/18 10:15,11.23254871,OK,10/20/18 10:15,251.6330719,OK,10/20/18 10:15,10369097,OK,10/20/18 10:15,1064527.25,OK,10/20/18 10:15,132.0386658,OK,10/20/18 10:15,143.2712097,OK,10/20/18 10:15,45.59010856,OK,
10/20/18 10:30,4.698189735,OK,10/20/18 10:30,4.85197258,OK,10/20/18 10:30,673786.6875,OK,10/20/18 10:30,48.7339859,OK,10/20/18 10:30,44.0357933,OK,10/20/18 10:30,24.69576978,OK,10/20/18 10:30,58.22367096,OK,10/20/18 10:30,8085440.25,OK,10/20/18 10:30,10.90682602,OK,10/20/18 10:30,244.7306824,OK,10/20/18 10:30,10369160,OK,10/20/18 10:30,1064532.875,OK,10/20/18 10:30,131.9972687,OK,10/20/18 10:30,142.9040833,OK,10/20/18 10:30,45.64091117,OK,
10/20/18 10:45,5.880829811,OK,10/20/18 10:45,9.233633041,OK,10/20/18 10:45,673788.5,OK,10/20/18 10:45,50.1819191,OK,10/20/18 10:45,44.30108643,OK,10/20/18 10:45,37.55619951,OK,10/20/18 10:45,110.8035965,OK,10/20/18 10:45,8085462,OK,10/20/18 10:45,11.4099369,OK,10/20/18 10:45,256.8202515,OK,10/20/18 10:45,10369223,OK,10/20/18 10:45,1064538.5,OK,10/20/18 10:45,131.6546783,OK,10/20/18 10:45,143.0646057,OK,10/20/18 10:45,45.85123032,OK,
10/20/18 11:00,5.620809555,OK,10/20/18 11:00,7.924650669,OK,10/20/18 11:00,673790.5,OK,10/20/18 11:00,50.35005569,OK,10/20/18 11:00,44.72924805,OK,10/20/18 11:00,33.72878125,OK,10/20/18 11:00,95.09580803,OK,10/20/18 11:00,8085486,OK,10/20/18 11:00,11.56392097,OK,10/20/18 11:00,264.0289307,OK,10/20/18 11:00,10369288,OK,10/20/18 11:00,1064544.125,OK,10/20/18 11:00,131.0615082,OK,10/20/18 11:00,142.6254272,OK,10/20/18 11:00,46.49107059,OK,
10/20/18 11:15,5.995203018,OK,10/20/18 11:15,11.0559063,OK,10/20/18 11:15,673793.75,OK,10/20/18 11:15,50.19613647,OK,10/20/18 11:15,44.20093155,OK,10/20/18 11:15,44.13777239,OK,10/20/18 11:15,132.6708755,OK,10/20/18 11:15,8085525,OK,10/20/18 11:15,12.02595043,OK,10/20/18 11:15,279.8031921,OK,10/20/18 11:15,10369355,OK,10/20/18 11:15,1064549.875,OK,10/20/18 11:15,130.2011566,OK,10/20/18 11:15,142.2271118,OK,10/20/18 11:15,47.32012363,OK,
10/20/18 11:30,6.680544853,OK,10/20/18 11:30,10.66601563,OK,10/20/18 11:30,673796.5625,OK,10/20/18 11:30,50.41571045,OK,10/20/18 11:30,43.73516464,OK,10/20/18 11:30,38.18321401,OK,10/20/18 11:30,127.9921875,OK,10/20/18 11:30,8085558.75,OK,10/20/18 11:30,11.9707346,OK,10/20/18 11:30,276.677002,OK,10/20/18 11:30,10369425,OK,10/20/18 11:30,1064555.75,OK,10/20/18 11:30,129.9516602,OK,10/20/18 11:30,141.9224091,OK,10/20/18 11:30,47.1151472,OK,
10/20/18 11:45,6.185041904,OK,10/20/18 11:45,9.563205719,OK,10/20/18 11:45,673798.875,OK,10/20/18 11:45,50.57784271,OK,10/20/18 11:45,44.39279938,OK,10/20/18 11:45,36.98575353,OK,10/20/18 11:45,114.7584686,OK,10/20/18 11:45,8085586.5,OK,10/20/18 11:45,12.968997,OK,10/20/18 11:45,289.1215515,OK,10/20/18 11:45,10369496,OK,10/20/18 11:45,1064561.375,OK,10/20/18 11:45,128.8717041,OK,10/20/18 11:45,141.8406982,OK,10/20/18 11:45,45.45957617,OK,
10/20/18 12:00,7.028262138,OK,10/20/18 12:00,12.05621433,OK,10/20/18 12:00,673802.75,OK,10/20/18 12:00,50.83455658,OK,10/20/18 12:00,43.80629349,OK,10/20/18 12:00,41.02698833,OK,10/20/18 12:00,144.674572,OK,10/20/18 12:00,8085633,OK,10/20/18 12:00,13.11200905,OK,10/20/18 12:00,291.7779236,OK,10/20/18 12:00,10369568,OK,10/20/18 12:00,1064567,OK,10/20/18 12:00,128.5896301,OK,10/20/18 12:00,141.7016449,OK,10/20/18 12:00,45.25979597,OK,
10/20/18 12:15,7.175497055,OK,10/20/18 12:15,11.09883976,OK,10/20/18 12:15,673805.8125,OK,10/20/18 12:15,50.9548111,OK,10/20/18 12:15,43.77931213,OK,10/20/18 12:15,36.99416028,OK,10/20/18 12:15,133.1860771,OK,10/20/18 12:15,8085669.75,OK,10/20/18 12:15,13.20633411,OK,10/20/18 12:15,297.632019,OK,10/20/18 12:15,10369642,OK,10/20/18 12:15,1064572.625,OK,10/20/18 12:15,128.6133118,OK,10/20/18 12:15,141.8196564,OK,10/20/18 12:15,45.91368681,OK,
10/20/18 12:30,7.029587746,OK,10/20/18 12:30,10.85752773,OK,10/20/18 12:30,673808.4375,OK,10/20/18 12:30,51.01906586,OK,10/20/18 12:30,43.98947906,OK,10/20/18 12:30,36.94330477,OK,10/20/18 12:30,130.2903328,OK,10/20/18 12:30,8085701.25,OK,10/20/18 12:30,12.03130245,OK,10/20/18 12:30,276.8106079,OK,10/20/18 12:30,10369713,OK,10/20/18 12:30,1064578.25,OK,10/20/18 12:30,129.3123474,OK,10/20/18 12:30,141.3436584,OK,10/20/18 12:30,46.76933136,OK,
10/20/18 12:45,7.106827259,OK,10/20/18 12:45,12.03382397,OK,10/20/18 12:45,673811.375,OK,10/20/18 12:45,51.43617249,OK,10/20/18 12:45,44.3293457,OK,10/20/18 12:45,40.50568477,OK,10/20/18 12:45,144.4058876,OK,10/20/18 12:45,8085736.5,OK,10/20/18 12:45,11.72547722,OK,10/20/18 12:45,269.8644714,OK,10/20/18 12:45,10369782,OK,10/20/18 12:45,1064584.125,OK,10/20/18 12:45,129.6646423,OK,10/20/18 12:45,141.3901062,OK,10/20/18 12:45,46.7722367,OK,
10/20/18 13:00,7.106524944,OK,10/20/18 13:00,12.22653294,OK,10/20/18 13:00,673814.4375,OK,10/20/18 13:00,51.67578125,OK,10/20/18 13:00,44.56925201,OK,10/20/18 13:00,41.15951865,OK,10/20/18 13:00,146.7183952,OK,10/20/18 13:00,8085773.25,OK,10/20/18 13:00,11.67626572,OK,10/20/18 13:00,263.1526184,OK,10/20/18 13:00,10369848,OK,10/20/18 13:00,1064589.75,OK,10/20/18 13:00,129.4787598,OK,10/20/18 13:00,141.1550293,OK,10/20/18 13:00,45.84976138,OK,
10/20/18 13:15,7.49750185,OK,10/20/18 13:15,13.578228,OK,10/20/18 13:15,673817.6875,OK,10/20/18 13:15,51.75506592,OK,10/20/18 13:15,44.25756454,OK,10/20/18 13:15,43.32244439,OK,10/20/18 13:15,162.938736,OK,10/20/18 13:15,8085812.25,OK,10/20/18 13:15,11.76493835,OK,10/20/18 13:15,265.6401672,OK,10/20/18 13:15,10369913,OK,10/20/18 13:15,1064595.375,OK,10/20/18 13:15,129.2006836,OK,10/20/18 13:15,140.9656372,OK,10/20/18 13:15,45.8617652,OK,
10/20/18 13:30,6.930190086,OK,10/20/18 13:30,10.59747887,OK,10/20/18 13:30,673820.8125,OK,10/20/18 13:30,51.07983398,OK,10/20/18 13:30,44.14964294,OK,10/20/18 13:30,36.57744052,OK,10/20/18 13:30,127.1697464,OK,10/20/18 13:30,8085849.75,OK,10/20/18 13:30,11.56393623,OK,10/20/18 13:30,262.8601379,OK,10/20/18 13:30,10369979,OK,10/20/18 13:30,1064601,OK,10/20/18 13:30,128.913208,OK,10/20/18 13:30,140.4771423,OK,10/20/18 13:30,46.19454366,OK,
10/20/18 13:45,6.908019543,OK,10/20/18 13:45,10.56136322,OK,10/20/18 13:45,673823.5,OK,10/20/18 13:45,51.12911224,OK,10/20/18 13:45,44.22109222,OK,10/20/18 13:45,36.57065734,OK,10/20/18 13:45,126.7363586,OK,10/20/18 13:45,8085882,OK,10/20/18 13:45,11.86015892,OK,10/20/18 13:45,272.8459167,OK,10/20/18 13:45,10370047,OK,10/20/18 13:45,1064606.75,OK,10/20/18 13:45,128.9724121,OK,10/20/18 13:45,140.8325806,OK,10/20/18 13:45,46.73250608,OK,
10/20/18 14:00,7.28978157,OK,10/20/18 14:00,13.28454971,OK,10/20/18 14:00,673826.5,OK,10/20/18 14:00,51.69197083,OK,10/20/18 14:00,44.40219116,OK,10/20/18 14:00,43.5948294,OK,10/20/18 14:00,159.4145966,OK,10/20/18 14:00,8085918,OK,10/20/18 14:00,11.62592983,OK,10/20/18 14:00,265.8592834,OK,10/20/18 14:00,10370115,OK,10/20/18 14:00,1064612.5,OK,10/20/18 14:00,128.9425049,OK,10/20/18 14:00,140.5684509,OK,10/20/18 14:00,46.42144843,OK,
10/20/18 14:15,7.509588242,OK,10/20/18 14:15,14.53001881,OK,10/20/18 14:15,673829.9375,OK,10/20/18 14:15,51.93310165,OK,10/20/18 14:15,44.42351532,OK,10/20/18 14:15,46.21186579,OK,10/20/18 14:15,174.0766983,OK,10/20/18 14:15,8085959.25,OK,10/20/18 14:15,11.66999245,OK,10/20/18 14:15,263.8684692,OK,10/20/18 14:15,10370181,OK,10/20/18 14:15,1064618.25,OK,10/20/18 14:15,128.9436951,OK,10/20/18 14:15,140.613678,OK,10/20/18 14:15,45.89896484,OK,
10/20/18 14:30,6.783744335,OK,10/20/18 14:30,12.21853256,OK,10/20/18 14:30,673833.25,OK,10/20/18 14:30,51.71502686,OK,10/20/18 14:30,44.93128204,OK,10/20/18 14:30,43.11646697,OK,10/20/18 14:30,146.6960793,OK,10/20/18 14:30,8085999,OK,10/20/18 14:30,12.02778721,OK,10/20/18 14:30,274.0830078,OK,10/20/18 14:30,10370247,OK,10/20/18 14:30,1064623.875,OK,10/20/18 14:30,128.5781555,OK,10/20/18 14:30,140.6059265,OK,10/20/18 14:30,46.32007515,OK,
10/20/18 14:45,7.37933445,OK,10/20/18 14:45,13.21406746,OK,10/20/18 14:45,673836.4375,OK,10/20/18 14:45,51.93021011,OK,10/20/18 14:45,44.5508728,OK,10/20/18 14:45,42.91159633,OK,10/20/18 14:45,158.5688095,OK,10/20/18 14:45,8086037.25,OK,10/20/18 14:45,11.59642792,OK,10/20/18 14:45,266.6080933,OK,10/20/18 14:45,10370314,OK,10/20/18 14:45,1064629.625,OK,10/20/18 14:45,128.6936951,OK,10/20/18 14:45,140.2901306,OK,10/20/18 14:45,46.68621609,OK,
10/20/18 15:00,7.364992142,OK,10/20/18 15:00,12.7108202,OK,10/20/18 15:00,673839.6875,OK,10/20/18 15:00,51.67367935,OK,10/20/18 15:00,44.3086853,OK,10/20/18 15:00,41.2850013,OK,10/20/18 15:00,152.5298424,OK,10/20/18 15:00,8086076.25,OK,10/20/18 15:00,11.8435564,OK,10/20/18 15:00,271.8883362,OK,10/20/18 15:00,10370382,OK,10/20/18 15:00,1064635.375,OK,10/20/18 15:00,128.7240448,OK,10/20/18 15:00,140.5675964,OK,10/20/18 15:00,46.67972996,OK,
10/20/18 15:15,7.115413666,OK,10/20/18 15:15,10.46513939,OK,10/20/18 15:15,673842.75,OK,10/20/18 15:15,50.98200989,OK,10/20/18 15:15,43.86660004,OK,10/20/18 15:15,35.17737183,OK,10/20/18 15:15,125.5816727,OK,10/20/18 15:15,8086113,OK,10/20/18 15:15,11.96181297,OK,10/20/18 15:15,275.6187744,OK,10/20/18 15:15,10370450,OK,10/20/18 15:15,1064641.125,OK,10/20/18 15:15,128.3311768,OK,10/20/18 15:15,140.2929993,OK,10/20/18 15:15,46.80412617,OK,
10/20/18 15:30,6.276532173,OK,10/20/18 15:30,8.921309471,OK,10/20/18 15:30,673845.25,OK,10/20/18 15:30,50.66530991,OK,10/20/18 15:30,44.38877869,OK,10/20/18 15:30,34.0004623,OK,10/20/18 15:30,107.0557137,OK,10/20/18 15:30,8086143,OK,10/20/18 15:30,13.26608372,OK,10/20/18 15:30,294.5976257,OK,10/20/18 15:30,10370520,OK,10/20/18 15:30,1064646.75,OK,10/20/18 15:30,127.0189819,OK,10/20/18 15:30,140.2850647,OK,10/20/18 15:30,45.17341728,OK,
10/20/18 15:45,6.579098701,OK,10/20/18 15:45,9.389567375,OK,10/20/18 15:45,673847.4375,OK,10/20/18 15:45,50.64451218,OK,10/20/18 15:45,44.06541443,OK,10/20/18 15:45,34.13577792,OK,10/20/18 15:45,112.6748085,OK,10/20/18 15:45,8086169.25,OK,10/20/18 15:45,13.89979839,OK,10/20/18 15:45,308.0479126,OK,10/20/18 15:45,10370597,OK,10/20/18 15:45,1064652.25,OK,10/20/18 15:45,126.362381,OK,10/20/18 15:45,140.2621765,OK,10/20/18 15:45,45.09679222,OK,
10/20/18 16:00,6.466040134,OK,10/20/18 16:00,9.025128365,OK,10/20/18 16:00,673849.75,OK,10/20/18 16:00,50.69067764,OK,10/20/18 16:00,44.22463989,OK,10/20/18 16:00,33.38634887,OK,10/20/18 16:00,108.3015404,OK,10/20/18 16:00,8086197,OK,10/20/18 16:00,13.48196602,OK,10/20/18 16:00,298.20578,OK,10/20/18 16:00,10370673,OK,10/20/18 16:00,1064657.75,OK,10/20/18 16:00,126.7020493,OK,10/20/18 16:00,140.184021,OK,10/20/18 16:00,44.98348836,OK,
10/20/18 16:15,6.258896351,OK,10/20/18 16:15,8.784175873,OK,10/20/18 16:15,673851.9375,OK,10/20/18 16:15,50.76939774,OK,10/20/18 16:15,44.51050186,OK,10/20/18 16:15,33.51949972,OK,10/20/18 16:15,105.4101105,OK,10/20/18 16:15,8086223.25,OK,10/20/18 16:15,13.85491562,OK,10/20/18 16:15,305.0395813,OK,10/20/18 16:15,10370748,OK,10/20/18 16:15,1064663.25,OK,10/20/18 16:15,126.7271881,OK,10/20/18 16:15,140.5821075,OK,10/20/18 16:15,44.7519082,OK,
10/20/18 16:30,6.148797035,OK,10/20/18 16:30,8.308587074,OK,10/20/18 16:30,673854.125,OK,10/20/18 16:30,50.07432938,OK,10/20/18 16:30,43.92553329,OK,10/20/18 16:30,32.31680233,OK,10/20/18 16:30,99.70304489,OK,10/20/18 16:30,8086249.5,OK,10/20/18 16:30,13.8655262,OK,10/20/18 16:30,305.2136536,OK,10/20/18 16:30,10370824,OK,10/20/18 16:30,1064668.875,OK,10/20/18 16:30,126.9659119,OK,10/20/18 16:30,140.8314362,OK,10/20/18 16:30,44.68686377,OK,
10/20/18 16:45,6.561923027,OK,10/20/18 16:45,9.052510262,OK,10/20/18 16:45,673856.3125,OK,10/20/18 16:45,50.3832016,OK,10/20/18 16:45,43.82127762,OK,10/20/18 16:45,33.08249147,OK,10/20/18 16:45,108.6301231,OK,10/20/18 16:45,8086275.75,OK,10/20/18 16:45,13.72197533,OK,10/20/18 16:45,302.2423706,OK,10/20/18 16:45,10370900,OK,10/20/18 16:45,1064674.375,OK,10/20/18 16:45,127.0259781,OK,10/20/18 16:45,140.7479553,OK,10/20/18 16:45,44.81745313,OK,
10/20/18 17:00,5.730611801,OK,10/20/18 17:00,7.603325367,OK,10/20/18 17:00,673858.4375,OK,10/20/18 17:00,49.8758316,OK,10/20/18 17:00,44.14522171,OK,10/20/18 17:00,31.68486017,OK,10/20/18 17:00,91.2399044,OK,10/20/18 17:00,8086301.25,OK,10/20/18 17:00,13.92044163,OK,10/20/18 17:00,310.6949158,OK,10/20/18 17:00,10370977,OK,10/20/18 17:00,1064679.875,OK,10/20/18 17:00,126.559082,OK,10/20/18 17:00,140.4795227,OK,10/20/18 17:00,45.38892452,OK,
10/20/18 17:15,4.984762192,OK,10/20/18 17:15,6.010510445,OK,10/20/18 17:15,673860.25,OK,10/20/18 17:15,49.03554535,OK,10/20/18 17:15,44.05078506,OK,10/20/18 17:15,28.87549408,OK,10/20/18 17:15,72.12612534,OK,10/20/18 17:15,8086323,OK,10/20/18 17:15,14.66607857,OK,10/20/18 17:15,331.1515198,OK,10/20/18 17:15,10371059,OK,10/20/18 17:15,1064685.5,OK,10/20/18 17:15,126.6078949,OK,10/20/18 17:15,141.2739716,OK,10/20/18 17:15,45.88482474,OK,
10/20/18 17:30,4.720282078,OK,10/20/18 17:30,5.503376484,OK,10/20/18 17:30,673861.6875,OK,10/20/18 17:30,48.87525558,OK,10/20/18 17:30,44.15497208,OK,10/20/18 17:30,27.88201922,OK,10/20/18 17:30,66.04051781,OK,10/20/18 17:30,8086340.25,OK,10/20/18 17:30,14.36715889,OK,10/20/18 17:30,319.6557312,OK,10/20/18 17:30,10371140,OK,10/20/18 17:30,1064691.125,OK,10/20/18 17:30,127.0179901,OK,10/20/18 17:30,141.3851471,OK,10/20/18 17:30,45.16233715,OK,
10/20/18 17:45,5.204514503,OK,10/20/18 17:45,6.056818962,OK,10/20/18 17:45,673863.125,OK,10/20/18 17:45,49.17525482,OK,10/20/18 17:45,43.97073746,OK,10/20/18 17:45,27.8302034,OK,10/20/18 17:45,72.68182755,OK,10/20/18 17:45,8086357.5,OK,10/20/18 17:45,14.28006744,OK,10/20/18 17:45,317.663269,OK,10/20/18 17:45,10371219,OK,10/20/18 17:45,1064696.625,OK,10/20/18 17:45,127.0489349,OK,10/20/18 17:45,141.3289948,OK,10/20/18 17:45,45.31290575,OK,
10/20/18 18:00,5.003314972,OK,10/20/18 18:00,5.834280491,OK,10/20/18 18:00,673864.6875,OK,10/20/18 18:00,49.00513458,OK,10/20/18 18:00,44.00181961,OK,10/20/18 18:00,27.8854047,OK,10/20/18 18:00,70.01136589,OK,10/20/18 18:00,8086376.25,OK,10/20/18 18:00,14.46637154,OK,10/20/18 18:00,322.4224854,OK,10/20/18 18:00,10371298,OK,10/20/18 18:00,1064702.25,OK,10/20/18 18:00,126.7640381,OK,10/20/18 18:00,141.2304077,OK,10/20/18 18:00,45.26166775,OK,
10/20/18 18:15,6.071977615,OK,10/20/18 18:15,7.051016331,OK,10/20/18 18:15,673866.25,OK,10/20/18 18:15,49.04668045,OK,10/20/18 18:15,42.97470093,OK,10/20/18 18:15,27.76138489,OK,10/20/18 18:15,84.61219597,OK,10/20/18 18:15,8086394.25,OK,10/20/18 18:15,14.01402187,OK,10/20/18 18:15,312.3857117,OK,10/20/18 18:15,10371378,OK,10/20/18 18:15,1064707.75,OK,10/20/18 18:15,127.0164185,OK,10/20/18 18:15,141.0304413,OK,10/20/18 18:15,45.29129481,OK,
10/20/18 18:30,7.458404064,OK,10/20/18 18:30,0,OK,10/20/18 18:30,673866.5,OK,10/20/18 18:30,51.3322258,OK,10/20/18 18:30,43.87382126,OK,10/20/18 18:30,0,OK,10/20/18 18:30,0,OK,10/20/18 18:30,8086398,OK,10/20/18 18:30,15.86044312,OK,10/20/18 18:30,357.7791748,OK,10/20/18 18:30,10371461,OK,10/20/18 18:30,1064713.375,OK,10/20/18 18:30,127.5820999,OK,10/20/18 18:30,143.4425354,OK,10/20/18 18:30,45.89693843,OK,
10/20/18 18:45,10.07527256,OK,10/20/18 18:45,0,OK,10/20/18 18:45,673866.5,OK,10/20/18 18:45,54.06725311,OK,10/20/18 18:45,43.99198151,OK,10/20/18 18:45,0,OK,10/20/18 18:45,0,OK,10/20/18 18:45,8086398,OK,10/20/18 18:45,15.08130169,OK,10/20/18 18:45,330.8504944,OK,10/20/18 18:45,10371549,OK,10/20/18 18:45,1064719,OK,10/20/18 18:45,130.1711121,OK,10/20/18 18:45,145.2524109,OK,10/20/18 18:45,44.64948509,OK,
