OSU_RTS.MDBUS_C1.053_CDT Time [SNAP],OSU_RTS.MDBUS_C1.053_CDT Value [SNAP],OSU_RTS.MDBUS_C1.053_CDT Status [SNAP],OSU_RTS.MDBUS_C1.053_CHF Time [SNAP],OSU_RTS.MDBUS_C1.053_CHF Value [SNAP],OSU_RTS.MDBUS_C1.053_CHF Status [SNAP],OSU_RTS.MDBUS_C1.053_CHT Time [SNAP],OSU_RTS.MDBUS_C1.053_CHT Value [SNAP],OSU_RTS.MDBUS_C1.053_CHT Status [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CVF Time [SNAP],OSU_RTS.MDBUS_C1.053_CVF Value [SNAP],OSU_RTS.MDBUS_C1.053_CVF Status [SNAP],OSU_RTS.MDBUS_C1.053_HF Time [SNAP],OSU_RTS.MDBUS_C1.053_HF Value [SNAP],OSU_RTS.MDBUS_C1.053_HF Status [SNAP],OSU_RTS.MDBUS_C1.053_HGT Time [SNAP],OSU_RTS.MDBUS_C1.053_HGT Value [SNAP],OSU_RTS.MDBUS_C1.053_HGT Status [SNAP],OSU_RTS.MDBUS_E1.053E1 Time [SNAP],OSU_RTS.MDBUS_E1.053E1 Value [SNAP],OSU_RTS.MDBUS_E1.053E1 Status [SNAP],OSU_RTS.MDBUS_E1.053E1_L Time [SNAP],OSU_RTS.MDBUS_E1.053E1_L Value [SNAP],OSU_RTS.MDBUS_E1.053E1_L Status [SNAP],OSU_RTS.MDBUS_E1.053E2 Time [SNAP],OSU_RTS.MDBUS_E1.053E2 Value [SNAP],OSU_RTS.MDBUS_E1.053E2 Status [SNAP],OSU_RTS.MDBUS_E1.053E2C Time [SNAP],OSU_RTS.MDBUS_E1.053E2C Value [SNAP],OSU_RTS.MDBUS_E1.053E2C Status [SNAP],OSU_RTS.MDBUS_EC.053E1 Time [SNAP],OSU_RTS.MDBUS_EC.053E1 Value [SNAP],OSU_RTS.MDBUS_EC.053E1 Status [SNAP],OSU_RTS.MDBUS_EC.053E2 Time [SNAP],OSU_RTS.MDBUS_EC.053E2 Value [SNAP],OSU_RTS.MDBUS_EC.053E2 Status [SNAP],OSU_RTS.MDBUS_G1.053_GBV Time [SNAP],OSU_RTS.MDBUS_G1.053_GBV Value [SNAP],OSU_RTS.MDBUS_G1.053_GBV Status [SNAP],OSU_RTS.MDBUS_G1.053_GCV Time [SNAP],OSU_RTS.MDBUS_G1.053_GCV Value [SNAP],OSU_RTS.MDBUS_G1.053_GCV Status [SNAP],OSU_RTS.MDBUS_G1.053_GUV Time [SNAP],OSU_RTS.MDBUS_G1.053_GUV Value [SNAP],OSU_RTS.MDBUS_G1.053_GUV Status [SNAP],OSU_RTS.MDBUS_RT.053S_C Time [SNAP],OSU_RTS.MDBUS_RT.053S_C Value [SNAP],OSU_RTS.MDBUS_RT.053S_C Status [SNAP],OSU_RTS.MDBUS_RT.053S_HF Time [SNAP],OSU_RTS.MDBUS_RT.053S_HF Value [SNAP],OSU_RTS.MDBUS_RT.053S_HF Status [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.053S_I Time [SNAP],OSU_RTS.MDBUS_RT.053S_I Value [SNAP],OSU_RTS.MDBUS_RT.053S_I Status [SNAP],OSU_RTS.MDBUS_RT.053S_P Time [SNAP],OSU_RTS.MDBUS_RT.053S_P Value [SNAP],OSU_RTS.MDBUS_RT.053S_P Status [SNAP],OSU_RTS.MDBUS_RT.053S_T Time [SNAP],OSU_RTS.MDBUS_RT.053S_T Value [SNAP],OSU_RTS.MDBUS_RT.053S_T Status [SNAP],OSU_RTS.MDBUS_S1.053S_EC Time [SNAP],OSU_RTS.MDBUS_S1.053S_EC Value [SNAP],OSU_RTS.MDBUS_S1.053S_EC Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Status [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Time [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Value [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Status [SNAP],Comments
10/17/18 5:45,-0.913515329,OK,10/17/18 5:45,0,OK,10/17/18 5:45,283016.3438,OK,10/17/18 5:45,53.08404541,OK,10/17/18 5:45,53.99755859,OK,10/17/18 5:45,0,OK,10/17/18 5:45,0,OK,10/17/18 5:45,3396196.125,OK,10/17/18 5:45,325,UNRELIABLE,10/17/18 5:45,63,OK,,,,,,,10/17/18 5:45,2049508,OK,10/17/18 5:45,50171040,OK,10/17/18 5:45,5.860000134,OK,10/17/18 5:45,22,OK,10/17/18 5:45,22,OK,10/17/18 5:45,114851,OK,10/17/18 5:45,1815.183969,OK,10/17/18 5:45,122201464,OK,10/17/18 5:45,1.70599997,OK,10/17/18 5:45,176.185,OK,10/17/18 5:45,501.7,OK,10/17/18 5:45,0,OK,10/17/18 5:45,69,OK,10/17/18 5:45,69.1,OK,10/17/18 5:45,16.32,OK,
10/17/18 6:00,-0.88719058,OK,10/17/18 6:00,0,OK,10/17/18 6:00,283016.3438,OK,10/17/18 6:00,53.22761154,OK,10/17/18 6:00,54.11480331,OK,10/17/18 6:00,0,OK,10/17/18 6:00,0,OK,10/17/18 6:00,3396196.125,OK,10/17/18 6:00,325,UNRELIABLE,10/17/18 6:00,65,OK,,,,,,,10/17/18 6:00,2049524,OK,10/17/18 6:00,50171112,OK,10/17/18 6:00,5.870000362,OK,10/17/18 6:00,22,OK,10/17/18 6:00,22,OK,10/17/18 6:00,114851,OK,10/17/18 6:00,1780.071977,OK,10/17/18 6:00,122201464,OK,10/17/18 6:00,1.672999978,OK,10/17/18 6:00,175.497,OK,10/17/18 6:00,501.1,OK,10/17/18 6:00,0,OK,10/17/18 6:00,68.6,OK,10/17/18 6:00,69.1,OK,10/17/18 6:00,18.63,OK,
10/17/18 6:15,-1.053498387,OK,10/17/18 6:15,0,OK,10/17/18 6:15,283016.3438,OK,10/17/18 6:15,53.37857437,OK,10/17/18 6:15,54.4320755,OK,10/17/18 6:15,0,OK,10/17/18 6:15,0,OK,10/17/18 6:15,3396196.125,OK,10/17/18 6:15,325,UNRELIABLE,10/17/18 6:15,65,OK,,,,,,,10/17/18 6:15,2049540,OK,10/17/18 6:15,50171184,OK,10/17/18 6:15,5.860000134,OK,10/17/18 6:15,22,OK,10/17/18 6:15,22,OK,10/17/18 6:15,114852,OK,10/17/18 6:15,934.1919589,OK,10/17/18 6:15,122202528,OK,10/17/18 6:15,0.877999961,OK,10/17/18 6:15,175.376,OK,10/17/18 6:15,501.86,OK,10/17/18 6:15,0,OK,10/17/18 6:15,69,OK,10/17/18 6:15,69.1,OK,10/17/18 6:15,8.81,OK,
10/17/18 6:30,-1.158890724,OK,10/17/18 6:30,0,OK,10/17/18 6:30,283016.3438,OK,10/17/18 6:30,53.49653625,OK,10/17/18 6:30,54.65542603,OK,10/17/18 6:30,0,OK,10/17/18 6:30,0,OK,10/17/18 6:30,3396196.125,OK,10/17/18 6:30,325,UNRELIABLE,10/17/18 6:30,64,OK,,,,,,,10/17/18 6:30,2049556,OK,10/17/18 6:30,50171256,OK,10/17/18 6:30,5.850000381,OK,10/17/18 6:30,22,OK,10/17/18 6:30,22,OK,10/17/18 6:30,114852,OK,10/17/18 6:30,1559.823958,OK,10/17/18 6:30,122202528,OK,10/17/18 6:30,1.465999961,OK,10/17/18 6:30,175.264,OK,10/17/18 6:30,502.32,OK,10/17/18 6:30,0,OK,10/17/18 6:30,69,OK,10/17/18 6:30,69.1,OK,10/17/18 6:30,14.09,OK,
10/17/18 6:45,-1.289804339,OK,10/17/18 6:45,0,OK,10/17/18 6:45,283016.3438,OK,10/17/18 6:45,53.6271019,OK,10/17/18 6:45,54.91690445,OK,10/17/18 6:45,0,OK,10/17/18 6:45,0,OK,10/17/18 6:45,3396196.125,OK,10/17/18 6:45,325,UNRELIABLE,10/17/18 6:45,70,OK,,,,,,,10/17/18 6:45,2049573,OK,10/17/18 6:45,50171328,OK,10/17/18 6:45,5.850000381,OK,10/17/18 6:45,22,OK,10/17/18 6:45,22,OK,10/17/18 6:45,114852,OK,10/17/18 6:45,3514.391972,OK,10/17/18 6:45,122202528,OK,10/17/18 6:45,3.302999973,OK,10/17/18 6:45,172.386,OK,10/17/18 6:45,503.23,OK,10/17/18 6:45,0,OK,10/17/18 6:45,68.4,OK,10/17/18 6:45,69,OK,10/17/18 6:45,34.33,OK,
10/17/18 7:00,-1.561789393,OK,10/17/18 7:00,0,OK,10/17/18 7:00,283016.3438,OK,10/17/18 7:00,53.7433815,OK,10/17/18 7:00,55.30516815,OK,10/17/18 7:00,0,OK,10/17/18 7:00,0,OK,10/17/18 7:00,3396196.125,OK,10/17/18 7:00,325,UNRELIABLE,10/17/18 7:00,64,OK,,,,,,,10/17/18 7:00,2049591,OK,10/17/18 7:00,50171400,OK,10/17/18 7:00,5.850000381,OK,10/17/18 7:00,22,OK,10/17/18 7:00,22,OK,10/17/18 7:00,114853,OK,10/17/18 7:00,1031.015981,OK,10/17/18 7:00,122203592,OK,10/17/18 7:00,0.968999982,OK,10/17/18 7:00,175.147,OK,10/17/18 7:00,503.88,OK,10/17/18 7:00,0,OK,10/17/18 7:00,69,OK,10/17/18 7:00,69.1,OK,10/17/18 7:00,9.57,OK,
10/17/18 7:15,-1.529839516,OK,10/17/18 7:15,0,OK,10/17/18 7:15,283016.3438,OK,10/17/18 7:15,53.89475632,OK,10/17/18 7:15,55.42459488,OK,10/17/18 7:15,0,OK,10/17/18 7:15,0,OK,10/17/18 7:15,3396196.125,OK,10/17/18 7:15,325,UNRELIABLE,10/17/18 7:15,64,OK,,,,,,,10/17/18 7:15,2049607,OK,10/17/18 7:15,50171472,OK,10/17/18 7:15,5.860000134,OK,10/17/18 7:15,22,OK,10/17/18 7:15,22,OK,10/17/18 7:15,114853,OK,10/17/18 7:15,2018.407952,OK,10/17/18 7:15,122203592,OK,10/17/18 7:15,1.896999955,OK,10/17/18 7:15,171.642,OK,10/17/18 7:15,504.5,OK,10/17/18 7:15,0,OK,10/17/18 7:15,68.4,OK,10/17/18 7:15,69.1,OK,10/17/18 7:15,19.5,OK,
10/17/18 7:30,-1.691751003,OK,10/17/18 7:30,0,OK,10/17/18 7:30,283016.3438,OK,10/17/18 7:30,53.9719162,OK,10/17/18 7:30,55.66366577,OK,10/17/18 7:30,0,OK,10/17/18 7:30,0,OK,10/17/18 7:30,3396196.125,OK,10/17/18 7:30,325,UNRELIABLE,10/17/18 7:30,66,OK,,,,,,,10/17/18 7:30,2049624,OK,10/17/18 7:30,50171544,OK,10/17/18 7:30,5.870000362,OK,10/17/18 7:30,22,OK,10/17/18 7:30,22,OK,10/17/18 7:30,114854,OK,10/17/18 7:30,979.9439406,OK,10/17/18 7:30,122204656,OK,10/17/18 7:30,0.920999944,OK,10/17/18 7:30,174.845,OK,10/17/18 7:30,506.49,OK,10/17/18 7:30,0,OK,10/17/18 7:30,69,OK,10/17/18 7:30,69.1,OK,10/17/18 7:30,9.32,OK,
10/17/18 7:45,-1.670438647,OK,10/17/18 7:45,0,OK,10/17/18 7:45,283016.3438,OK,10/17/18 7:45,54.09755707,OK,10/17/18 7:45,55.76799011,OK,10/17/18 7:45,0,OK,10/17/18 7:45,0,OK,10/17/18 7:45,3396196.125,OK,10/17/18 7:45,325,UNRELIABLE,10/17/18 7:45,77,OK,,,,,,,10/17/18 7:45,2049642,OK,10/17/18 7:45,50171616,OK,10/17/18 7:45,5.850000381,OK,10/17/18 7:45,22,OK,10/17/18 7:45,22,OK,10/17/18 7:45,114854,OK,10/17/18 7:45,1615.15188,OK,10/17/18 7:45,122204656,OK,10/17/18 7:45,1.517999887,OK,10/17/18 7:45,176.338,OK,10/17/18 7:45,507.63,OK,10/17/18 7:45,0,OK,10/17/18 7:45,69,OK,10/17/18 7:45,69.1,OK,10/17/18 7:45,15.26,OK,
10/17/18 8:00,-1.922679305,OK,10/17/18 8:00,0,OK,10/17/18 8:00,283016.3438,OK,10/17/18 8:00,54.23800659,OK,10/17/18 8:00,56.16069031,OK,10/17/18 8:00,0,OK,10/17/18 8:00,0,OK,10/17/18 8:00,3396196.125,OK,10/17/18 8:00,325,UNRELIABLE,10/17/18 8:00,75,OK,,,,,,,10/17/18 8:00,2049659,OK,10/17/18 8:00,50171692,OK,10/17/18 8:00,5.860000134,OK,10/17/18 8:00,22,OK,10/17/18 8:00,22,OK,10/17/18 8:00,114854,OK,10/17/18 8:00,969.3039508,OK,10/17/18 8:00,122204656,OK,10/17/18 8:00,0.910999954,OK,10/17/18 8:00,173.429,OK,10/17/18 8:00,506.33,OK,10/17/18 8:00,0,OK,10/17/18 8:00,68.8,OK,10/17/18 8:00,69.1,OK,10/17/18 8:00,9.29,OK,
10/17/18 8:15,-2.202928066,OK,10/17/18 8:15,0,OK,10/17/18 8:15,283016.3438,OK,10/17/18 8:15,54.34942627,OK,10/17/18 8:15,56.55235672,OK,10/17/18 8:15,0,OK,10/17/18 8:15,0,OK,10/17/18 8:15,3396196.125,OK,10/17/18 8:15,325,UNRELIABLE,10/17/18 8:15,70,OK,,,,,,,10/17/18 8:15,2049677,OK,10/17/18 8:15,50171764,OK,10/17/18 8:15,5.850000381,OK,10/17/18 8:15,22,OK,10/17/18 8:15,22,OK,10/17/18 8:15,114855,OK,10/17/18 8:15,2556.79187,OK,10/17/18 8:15,122205720,OK,10/17/18 8:15,2.402999878,OK,10/17/18 8:15,173.123,OK,10/17/18 8:15,506.12,OK,10/17/18 8:15,0,OK,10/17/18 8:15,68.3,OK,10/17/18 8:15,69.1,OK,10/17/18 8:15,24.54,OK,
10/17/18 8:30,-2.26211834,OK,10/17/18 8:30,0,OK,10/17/18 8:30,283016.3438,OK,10/17/18 8:30,54.47199249,OK,10/17/18 8:30,56.73411179,OK,10/17/18 8:30,0,OK,10/17/18 8:30,0,OK,10/17/18 8:30,3396196.125,OK,10/17/18 8:30,325,UNRELIABLE,10/17/18 8:30,72,OK,,,,,,,10/17/18 8:30,2049695,OK,10/17/18 8:30,50171840,OK,10/17/18 8:30,5.870000362,OK,10/17/18 8:30,22,OK,10/17/18 8:30,22,OK,10/17/18 8:30,114855,OK,10/17/18 8:30,2978.135773,OK,10/17/18 8:30,122205720,OK,10/17/18 8:30,2.798999786,OK,10/17/18 8:30,174.72,OK,10/17/18 8:30,506.46,OK,10/17/18 8:30,0,OK,10/17/18 8:30,68.6,OK,10/17/18 8:30,69.1,OK,10/17/18 8:30,28.35,OK,
10/17/18 8:45,-2.492288589,OK,10/17/18 8:45,0,OK,10/17/18 8:45,283016.3438,OK,10/17/18 8:45,54.59947586,OK,10/17/18 8:45,57.09176636,OK,10/17/18 8:45,0,OK,10/17/18 8:45,0,OK,10/17/18 8:45,3396196.125,OK,10/17/18 8:45,325,UNRELIABLE,10/17/18 8:45,77,OK,,,,,,,10/17/18 8:45,2049714,OK,10/17/18 8:45,50171916,OK,10/17/18 8:45,5.860000134,OK,10/17/18 8:45,22,OK,10/17/18 8:45,22,OK,10/17/18 8:45,114855,OK,10/17/18 8:45,1164.015981,OK,10/17/18 8:45,122205720,OK,10/17/18 8:45,1.093999982,OK,10/17/18 8:45,178.322,OK,10/17/18 8:45,506.51,OK,10/17/18 8:45,0,OK,10/17/18 8:45,69,OK,10/17/18 8:45,69.1,OK,10/17/18 8:45,10.87,OK,
10/17/18 9:00,-2.454470873,OK,10/17/18 9:00,0,OK,10/17/18 9:00,283016.3438,OK,10/17/18 9:00,54.7483139,OK,10/17/18 9:00,57.20278168,OK,10/17/18 9:00,0,OK,10/17/18 9:00,0,OK,10/17/18 9:00,3396196.125,OK,10/17/18 9:00,325,UNRELIABLE,10/17/18 9:00,73,OK,,,,,,,10/17/18 9:00,2049733,OK,10/17/18 9:00,50171992,OK,10/17/18 9:00,5.860000134,OK,10/17/18 9:00,22,OK,10/17/18 9:00,22,OK,10/17/18 9:00,114856,OK,10/17/18 9:00,1689.631936,OK,10/17/18 9:00,122206784,OK,10/17/18 9:00,1.58799994,OK,10/17/18 9:00,174.68,OK,10/17/18 9:00,504.76,OK,10/17/18 9:00,0,OK,10/17/18 9:00,68.6,OK,10/17/18 9:00,69.1,OK,10/17/18 9:00,16.05,OK,
10/17/18 9:15,-2.59032774,OK,10/17/18 9:15,0,OK,10/17/18 9:15,283016.3438,OK,10/17/18 9:15,54.87110138,OK,10/17/18 9:15,57.46142578,OK,10/17/18 9:15,0,OK,10/17/18 9:15,0,OK,10/17/18 9:15,3396196.125,OK,10/17/18 9:15,325,UNRELIABLE,10/17/18 9:15,80,OK,,,,,,,10/17/18 9:15,2049753,OK,10/17/18 9:15,50172072,OK,10/17/18 9:15,5.860000134,OK,10/17/18 9:15,22,OK,10/17/18 9:15,22,OK,10/17/18 9:15,114856,OK,10/17/18 9:15,700.1119919,OK,10/17/18 9:15,122206784,OK,10/17/18 9:15,0.657999992,OK,10/17/18 9:15,176.491,OK,10/17/18 9:15,502.63,OK,10/17/18 9:15,0,OK,10/17/18 9:15,69,OK,10/17/18 9:15,69.1,OK,10/17/18 9:15,6.57,OK,
10/17/18 9:30,-2.346761703,OK,10/17/18 9:30,0,OK,10/17/18 9:30,283016.3438,OK,10/17/18 9:30,54.98915863,OK,10/17/18 9:30,57.33591843,OK,10/17/18 9:30,0,OK,10/17/18 9:30,0,OK,10/17/18 9:30,3396196.125,OK,10/17/18 9:30,325,UNRELIABLE,10/17/18 9:30,70,OK,,,,,,,10/17/18 9:30,2049773,OK,10/17/18 9:30,50172152,OK,10/17/18 9:30,5.870000362,OK,10/17/18 9:30,22,OK,10/17/18 9:30,22,OK,10/17/18 9:30,114856,OK,10/17/18 9:30,2363.143953,OK,10/17/18 9:30,122206784,OK,10/17/18 9:30,2.220999956,OK,10/17/18 9:30,177.915,OK,10/17/18 9:30,500.77,OK,10/17/18 9:30,0,OK,10/17/18 9:30,68.9,OK,10/17/18 9:30,69.1,OK,10/17/18 9:30,21.95,OK,
10/17/18 9:45,-2.779677868,OK,10/17/18 9:45,0,OK,10/17/18 9:45,283016.3438,OK,10/17/18 9:45,55.11638641,OK,10/17/18 9:45,57.89606476,OK,10/17/18 9:45,0,OK,10/17/18 9:45,0,OK,10/17/18 9:45,3396196.125,OK,10/17/18 9:45,325,UNRELIABLE,10/17/18 9:45,77,OK,,,,,,,10/17/18 9:45,2049791,OK,10/17/18 9:45,50172232,OK,10/17/18 9:45,5.890000343,OK,10/17/18 9:45,22,OK,10/17/18 9:45,22,OK,10/17/18 9:45,114857,OK,10/17/18 9:45,1734.319868,OK,10/17/18 9:45,122207848,OK,10/17/18 9:45,1.629999876,OK,10/17/18 9:45,175.944,OK,10/17/18 9:45,498.54,OK,10/17/18 9:45,0,OK,10/17/18 9:45,68.6,OK,10/17/18 9:45,69.1,OK,10/17/18 9:45,17.51,OK,
10/17/18 10:00,-2.820839405,OK,10/17/18 10:00,0,OK,10/17/18 10:00,283016.3438,OK,10/17/18 10:00,55.20806122,OK,10/17/18 10:00,58.02890015,OK,10/17/18 10:00,0,OK,10/17/18 10:00,0,OK,10/17/18 10:00,3396196.125,OK,10/17/18 10:00,325,UNRELIABLE,10/17/18 10:00,82,OK,,,,,,,10/17/18 10:00,2049811,OK,10/17/18 10:00,50172308,OK,10/17/18 10:00,5.870000362,OK,10/17/18 10:00,22,OK,10/17/18 10:00,22,OK,10/17/18 10:00,114857,OK,10/17/18 10:00,611.7999873,OK,10/17/18 10:00,122207848,OK,10/17/18 10:00,0.574999988,OK,10/17/18 10:00,176.652,OK,10/17/18 10:00,493.32,OK,10/17/18 10:00,0,OK,10/17/18 10:00,68.9,OK,10/17/18 10:00,69.1,OK,10/17/18 10:00,5.6,OK,
10/17/18 10:15,-2.952848673,OK,10/17/18 10:15,0,OK,10/17/18 10:15,283016.3438,OK,10/17/18 10:15,55.34315491,OK,10/17/18 10:15,58.29600143,OK,10/17/18 10:15,0,OK,10/17/18 10:15,0,OK,10/17/18 10:15,3396196.125,OK,10/17/18 10:15,325,UNRELIABLE,10/17/18 10:15,85,OK,,,,,,,10/17/18 10:15,2049831,OK,10/17/18 10:15,50172388,OK,10/17/18 10:15,5.880000114,OK,10/17/18 10:15,22,OK,10/17/18 10:15,22,OK,10/17/18 10:15,114857,OK,10/17/18 10:15,514.9759972,OK,10/17/18 10:15,122207848,OK,10/17/18 10:15,0.483999997,OK,10/17/18 10:15,174.958,OK,10/17/18 10:15,489.43,OK,10/17/18 10:15,0,OK,10/17/18 10:15,68.9,OK,10/17/18 10:15,69.1,OK,10/17/18 10:15,4.72,OK,
10/17/18 10:30,-3.235755205,OK,10/17/18 10:30,0,OK,10/17/18 10:30,283016.3438,OK,10/17/18 10:30,55.47027206,OK,10/17/18 10:30,58.70602798,OK,10/17/18 10:30,0,OK,10/17/18 10:30,0,OK,10/17/18 10:30,3396196.125,OK,10/17/18 10:30,325,UNRELIABLE,10/17/18 10:30,75,OK,,,,,,,10/17/18 10:30,2049852,OK,10/17/18 10:30,50172472,OK,10/17/18 10:30,5.840000153,OK,10/17/18 10:30,22,OK,10/17/18 10:30,22,OK,10/17/18 10:30,114857,OK,10/17/18 10:30,607.5439787,OK,10/17/18 10:30,122207848,OK,10/17/18 10:30,0.57099998,OK,10/17/18 10:30,166,OK,10/17/18 10:30,485.55,OK,10/17/18 10:30,0,OK,10/17/18 10:30,68.8,OK,10/17/18 10:30,69,OK,10/17/18 10:30,5.76,OK,
10/17/18 10:45,-3.166291237,OK,10/17/18 10:45,0,OK,10/17/18 10:45,283016.3438,OK,10/17/18 10:45,55.58744812,OK,10/17/18 10:45,58.7537384,OK,10/17/18 10:45,0,OK,10/17/18 10:45,0,OK,10/17/18 10:45,3396196.125,OK,10/17/18 10:45,325,UNRELIABLE,10/17/18 10:45,82,OK,,,,,,,10/17/18 10:45,2049872,OK,10/17/18 10:45,50172552,OK,10/17/18 10:45,5.890000343,OK,10/17/18 10:45,22,OK,10/17/18 10:45,22,OK,10/17/18 10:45,114858,OK,10/17/18 10:45,1288.503963,OK,10/17/18 10:45,122208912,OK,10/17/18 10:45,1.210999966,OK,10/17/18 10:45,175.646,OK,10/17/18 10:45,481.8,OK,10/17/18 10:45,0,OK,10/17/18 10:45,68.9,OK,10/17/18 10:45,69.2,OK,10/17/18 10:45,12.05,OK,
10/17/18 11:00,-3.408507109,OK,10/17/18 11:00,0,OK,10/17/18 11:00,283016.3438,OK,10/17/18 11:00,55.71797943,OK,10/17/18 11:00,59.12648773,OK,10/17/18 11:00,0,OK,10/17/18 11:00,0,OK,10/17/18 11:00,3396196.125,OK,10/17/18 11:00,325,UNRELIABLE,10/17/18 11:00,89,OK,,,,,,,10/17/18 11:00,2049893,OK,10/17/18 11:00,50172632,OK,10/17/18 11:00,5.880000114,OK,10/17/18 11:00,22,OK,10/17/18 11:00,22,OK,10/17/18 11:00,114858,OK,10/17/18 11:00,660.7439914,OK,10/17/18 11:00,122208912,OK,10/17/18 11:00,0.620999992,OK,10/17/18 11:00,179.002,OK,10/17/18 11:00,478.62,OK,10/17/18 11:00,0,OK,10/17/18 11:00,69,OK,10/17/18 11:00,69.1,OK,10/17/18 11:00,5.98,OK,
10/17/18 11:15,-3.405800343,OK,10/17/18 11:15,0,OK,10/17/18 11:15,283016.3438,OK,10/17/18 11:15,55.82366562,OK,10/17/18 11:15,59.22946548,OK,10/17/18 11:15,0,OK,10/17/18 11:15,0,OK,10/17/18 11:15,3396196.125,OK,10/17/18 11:15,325,UNRELIABLE,10/17/18 11:15,88,OK,,,,,,,10/17/18 11:15,2049915,OK,10/17/18 11:15,50172712,OK,10/17/18 11:15,5.890000343,OK,10/17/18 11:15,22,OK,10/17/18 11:15,22,OK,10/17/18 11:15,114858,OK,10/17/18 11:15,969.3039508,OK,10/17/18 11:15,122208912,OK,10/17/18 11:15,0.910999954,OK,10/17/18 11:15,177.851,OK,10/17/18 11:15,476.44,OK,10/17/18 11:15,0,OK,10/17/18 11:15,69,OK,10/17/18 11:15,69.1,OK,10/17/18 11:15,8.6,OK,
10/17/18 11:30,-3.585190773,OK,10/17/18 11:30,0,OK,10/17/18 11:30,283016.3438,OK,10/17/18 11:30,55.93080902,OK,10/17/18 11:30,59.51599884,OK,10/17/18 11:30,0,OK,10/17/18 11:30,0,OK,10/17/18 11:30,3396196.125,OK,10/17/18 11:30,325,UNRELIABLE,10/17/18 11:30,84,OK,,,,,,,10/17/18 11:30,2049935,OK,10/17/18 11:30,50172800,OK,10/17/18 11:30,5.860000134,OK,10/17/18 11:30,22,OK,10/17/18 11:30,22,OK,10/17/18 11:30,114858,OK,10/17/18 11:30,775.6559706,OK,10/17/18 11:30,122208912,OK,10/17/18 11:30,0.728999972,OK,10/17/18 11:30,178.547,OK,10/17/18 11:30,473.42,OK,10/17/18 11:30,0,OK,10/17/18 11:30,69,OK,10/17/18 11:30,69.1,OK,10/17/18 11:30,6.87,OK,
10/17/18 11:45,-3.720396996,OK,10/17/18 11:45,0,OK,10/17/18 11:45,283016.3438,OK,10/17/18 11:45,56.04962158,OK,10/17/18 11:45,59.77001953,OK,10/17/18 11:45,0,OK,10/17/18 11:45,0,OK,10/17/18 11:45,3396196.125,OK,10/17/18 11:45,325,UNRELIABLE,10/17/18 11:45,80,OK,,,,,,,10/17/18 11:45,2049955,OK,10/17/18 11:45,50172880,OK,10/17/18 11:45,5.880000114,OK,10/17/18 11:45,22,OK,10/17/18 11:45,22,OK,10/17/18 11:45,114858,OK,10/17/18 11:45,635.2079396,OK,10/17/18 11:45,122208912,OK,10/17/18 11:45,0.596999943,OK,10/17/18 11:45,175.718,OK,10/17/18 11:45,469.22,OK,10/17/18 11:45,0,OK,10/17/18 11:45,69,OK,10/17/18 11:45,69.1,OK,10/17/18 11:45,6.03,OK,
10/17/18 12:00,-3.494502306,OK,10/17/18 12:00,0,OK,10/17/18 12:00,283016.3438,OK,10/17/18 12:00,56.14822388,OK,10/17/18 12:00,59.6427269,OK,10/17/18 12:00,0,OK,10/17/18 12:00,0,OK,10/17/18 12:00,3396196.125,OK,10/17/18 12:00,325,UNRELIABLE,10/17/18 12:00,87,OK,,,,,,,10/17/18 12:00,2049975,OK,10/17/18 12:00,50172960,OK,10/17/18 12:00,5.890000343,OK,10/17/18 12:00,22,OK,10/17/18 12:00,22,OK,10/17/18 12:00,114859,OK,10/17/18 12:00,383.0399835,OK,10/17/18 12:00,122209976,OK,10/17/18 12:00,0.359999985,OK,10/17/18 12:00,178.354,OK,10/17/18 12:00,465.89,OK,10/17/18 12:00,0,OK,10/17/18 12:00,69,OK,10/17/18 12:00,69.1,OK,10/17/18 12:00,3.4,OK,
