OSU_RTS.CALC.041_GPA Time [SNAP],OSU_RTS.CALC.041_GPA Value [SNAP],OSU_RTS.CALC.041_GPA Status [SNAP],OSU_RTS.MDBUS_C1.041_CDT Time [SNAP],OSU_RTS.MDBUS_C1.041_CDT Value [SNAP],OSU_RTS.MDBUS_C1.041_CDT Status [SNAP],OSU_RTS.MDBUS_C1.041_CHF Time [SNAP],OSU_RTS.MDBUS_C1.041_CHF Value [SNAP],OSU_RTS.MDBUS_C1.041_CHF Status [SNAP],OSU_RTS.MDBUS_C1.041_CHT Time [SNAP],OSU_RTS.MDBUS_C1.041_CHT Value [SNAP],OSU_RTS.MDBUS_C1.041_CHT Status [SNAP],OSU_RTS.MDBUS_C1.041_CRT Time [SNAP],OSU_RTS.MDBUS_C1.041_CRT Value [SNAP],OSU_RTS.MDBUS_C1.041_CRT Status [SNAP],OSU_RTS.MDBUS_C1.041_CST Time [SNAP],OSU_RTS.MDBUS_C1.041_CST Value [SNAP],OSU_RTS.MDBUS_C1.041_CST Status [SNAP],OSU_RTS.MDBUS_C1.041_CVF Time [SNAP],OSU_RTS.MDBUS_C1.041_CVF Value [SNAP],OSU_RTS.MDBUS_C1.041_CVF Status [SNAP],OSU_RTS.MDBUS_C1.041_HF Time [SNAP],OSU_RTS.MDBUS_C1.041_HF Value [SNAP],OSU_RTS.MDBUS_C1.041_HF Status [SNAP],OSU_RTS.MDBUS_C1.041_HGT Time [SNAP],OSU_RTS.MDBUS_C1.041_HGT Value [SNAP],OSU_RTS.MDBUS_C1.041_HGT Status [SNAP],OSU_RTS.MDBUS_E3.041_E01 Time [SNAP],OSU_RTS.MDBUS_E3.041_E01 Value [SNAP],OSU_RTS.MDBUS_E3.041_E01 Status [SNAP],OSU_RTS.MDBUS_G1.041_GBV Time [SNAP],OSU_RTS.MDBUS_G1.041_GBV Value [SNAP],OSU_RTS.MDBUS_G1.041_GBV Status [SNAP],OSU_RTS.MDBUS_G1.041_GCV Time [SNAP],OSU_RTS.MDBUS_G1.041_GCV Value [SNAP],OSU_RTS.MDBUS_G1.041_GCV Status [SNAP],OSU_RTS.MDBUS_G1.041_GP Time [SNAP],OSU_RTS.MDBUS_G1.041_GP Value [SNAP],OSU_RTS.MDBUS_G1.041_GP Status [SNAP],OSU_RTS.MDBUS_G1.041_GP2 Time [SNAP],OSU_RTS.MDBUS_G1.041_GP2 Value [SNAP],OSU_RTS.MDBUS_G1.041_GP2 Status [SNAP],OSU_RTS.MDBUS_G1.041_GT Time [SNAP],OSU_RTS.MDBUS_G1.041_GT Value [SNAP],OSU_RTS.MDBUS_G1.041_GT Status [SNAP],OSU_RTS.MDBUS_G1.041_GUV Time [SNAP],OSU_RTS.MDBUS_G1.041_GUV Value [SNAP],OSU_RTS.MDBUS_G1.041_GUV Status [SNAP],Comments
10/20/18 7:15,0,OK,10/20/18 7:15,1.10644424,OK,10/20/18 7:15,0,OK,10/20/18 7:15,349736.7188,OK,10/20/18 7:15,53.35831451,OK,10/20/18 7:15,52.2518692,OK,10/20/18 7:15,0,OK,10/20/18 7:15,0,OK,10/20/18 7:15,4196840.625,OK,10/20/18 7:15,498332.226,OK,10/20/18 7:15,4.71999979,OK,10/20/18 7:15,13593,OK,10/20/18 7:15,0.289999992,OK,10/20/18 7:15,5.405699253,OK,10/20/18 7:15,67.70999908,OK,10/20/18 7:15,130218,OK,
10/20/18 7:30,0,OK,10/20/18 7:30,1.054048777,OK,10/20/18 7:30,0,OK,10/20/18 7:30,349736.7188,OK,10/20/18 7:30,53.61143494,OK,10/20/18 7:30,52.55738831,OK,10/20/18 7:30,0,OK,10/20/18 7:30,0,OK,10/20/18 7:30,4196840.625,OK,10/20/18 7:30,498359.602,OK,10/20/18 7:30,4.71999979,OK,10/20/18 7:30,13593,OK,10/20/18 7:30,0.289999992,OK,10/20/18 7:30,5.512130737,OK,10/20/18 7:30,67.70999908,OK,10/20/18 7:30,130218,OK,
10/20/18 7:45,0,OK,10/20/18 7:45,1.064047098,OK,10/20/18 7:45,0,OK,10/20/18 7:45,349736.7188,OK,10/20/18 7:45,53.92483902,OK,10/20/18 7:45,52.86079407,OK,10/20/18 7:45,0,OK,10/20/18 7:45,0,OK,10/20/18 7:45,4196840.625,OK,10/20/18 7:45,498387.028,OK,10/20/18 7:45,4.71999979,OK,10/20/18 7:45,13593,OK,10/20/18 7:45,0.289999992,OK,10/20/18 7:45,5.523575306,OK,10/20/18 7:45,67.70999908,OK,10/20/18 7:45,130218,OK,
10/20/18 8:00,0,OK,10/20/18 8:00,0.960991263,OK,10/20/18 8:00,0,OK,10/20/18 8:00,349736.7188,OK,10/20/18 8:00,54.11983109,OK,10/20/18 8:00,53.15884018,OK,10/20/18 8:00,0,OK,10/20/18 8:00,0,OK,10/20/18 8:00,4196840.625,OK,10/20/18 8:00,498414.543,OK,10/20/18 8:00,4.71999979,OK,10/20/18 8:00,13593,OK,10/20/18 8:00,0.289999992,OK,10/20/18 8:00,5.543030262,OK,10/20/18 8:00,67.70999908,OK,10/20/18 8:00,130218,OK,
10/20/18 8:15,0,OK,10/20/18 8:15,1.013548613,OK,10/20/18 8:15,0,OK,10/20/18 8:15,349736.7188,OK,10/20/18 8:15,54.50831223,OK,10/20/18 8:15,53.49476242,OK,10/20/18 8:15,0,OK,10/20/18 8:15,0,OK,10/20/18 8:15,4196840.625,OK,10/20/18 8:15,498441.813,OK,10/20/18 8:15,4.71999979,OK,10/20/18 8:15,13593,OK,10/20/18 8:15,0.289999992,OK,10/20/18 8:15,5.466926098,OK,10/20/18 8:15,67.70999908,OK,10/20/18 8:15,130218,OK,
10/20/18 8:30,0,OK,10/20/18 8:30,9.847093582,OK,10/20/18 8:30,71.84584808,OK,10/20/18 8:30,349737.125,OK,10/20/18 8:30,56.66976166,OK,10/20/18 8:30,46.82266998,OK,10/20/18 8:30,174.7103301,OK,10/20/18 8:30,862.150177,OK,10/20/18 8:30,4196845.5,OK,10/20/18 8:30,498467.732,OK,10/20/18 8:30,4.71999979,OK,10/20/18 8:30,13593,OK,10/20/18 8:30,0.289999992,OK,10/20/18 8:30,5.471503735,OK,10/20/18 8:30,67.70999908,OK,10/20/18 8:30,130218,OK,
10/20/18 8:45,0,OK,10/20/18 8:45,3.494045734,OK,10/20/18 8:45,52.4858284,OK,10/20/18 8:45,349751.5938,OK,10/20/18 8:45,45.52772903,OK,10/20/18 8:45,42.03368378,OK,10/20/18 8:45,358.6111109,OK,10/20/18 8:45,629.8299408,OK,10/20/18 8:45,4197019.125,OK,10/20/18 8:45,498494.692,OK,10/20/18 8:45,4.71999979,OK,10/20/18 8:45,13593,OK,10/20/18 8:45,0.289999992,OK,10/20/18 8:45,5.509841919,OK,10/20/18 8:45,67.70999908,OK,10/20/18 8:45,130218,OK,
10/20/18 9:00,0,OK,10/20/18 9:00,2.782477617,OK,10/20/18 9:00,42.56143951,OK,10/20/18 9:00,349762.7813,OK,10/20/18 9:00,44.23203278,OK,10/20/18 9:00,41.44955444,OK,10/20/18 9:00,365.1507599,OK,10/20/18 9:00,510.7372742,OK,10/20/18 9:00,4197153.375,OK,10/20/18 9:00,498521.994,OK,10/20/18 9:00,4.71999979,OK,10/20/18 9:00,13593,OK,10/20/18 9:00,0.289999992,OK,10/20/18 9:00,5.450903893,OK,10/20/18 9:00,67.70999908,OK,10/20/18 9:00,130218,OK,
10/20/18 9:15,0,OK,10/20/18 9:15,2.775499344,OK,10/20/18 9:15,42.35813141,OK,10/20/18 9:15,349773.2188,OK,10/20/18 9:15,44.85946274,OK,10/20/18 9:15,42.08396149,OK,10/20/18 9:15,364.320242,OK,10/20/18 9:15,508.2975769,OK,10/20/18 9:15,4197278.625,OK,10/20/18 9:15,498549.392,OK,10/20/18 9:15,4.71999979,OK,10/20/18 9:15,13593,OK,10/20/18 9:15,0.289999992,OK,10/20/18 9:15,5.326161861,OK,10/20/18 9:15,67.70999908,OK,10/20/18 9:15,130218,OK,
10/20/18 9:30,0,OK,10/20/18 9:30,2.778776646,OK,10/20/18 9:30,42.44779205,OK,10/20/18 9:30,349783.7813,OK,10/20/18 9:30,44.75700378,OK,10/20/18 9:30,41.97822952,OK,10/20/18 9:30,364.6608087,OK,10/20/18 9:30,509.3735046,OK,10/20/18 9:30,4197405.375,OK,10/20/18 9:30,498576.838,OK,10/20/18 9:30,4.71999979,OK,10/20/18 9:30,13593,OK,10/20/18 9:30,0.289999992,OK,10/20/18 9:30,5.278095722,OK,10/20/18 9:30,67.70999908,OK,10/20/18 9:30,130218,OK,
10/20/18 9:45,0,OK,10/20/18 9:45,2.579101324,OK,10/20/18 9:45,39.42271805,OK,10/20/18 9:45,349794.3125,OK,10/20/18 9:45,44.43362427,OK,10/20/18 9:45,41.85452271,OK,10/20/18 9:45,364.8937561,OK,10/20/18 9:45,473.0726166,OK,10/20/18 9:45,4197531.75,OK,10/20/18 9:45,498604.403,OK,10/20/18 9:45,4.71999979,OK,10/20/18 9:45,13593,OK,10/20/18 9:45,0.289999992,OK,10/20/18 9:45,5.488669872,OK,10/20/18 9:45,67.70999908,OK,10/20/18 9:45,130218,OK,
10/20/18 10:00,0,OK,10/20/18 10:00,2.692192316,OK,10/20/18 10:00,41.07976913,OK,10/20/18 10:00,349804.7188,OK,10/20/18 10:00,44.63137054,OK,10/20/18 10:00,41.93917847,OK,10/20/18 10:00,364.2581639,OK,10/20/18 10:00,492.9572296,OK,10/20/18 10:00,4197656.625,OK,10/20/18 10:00,498631.653,OK,10/20/18 10:00,4.71999979,OK,10/20/18 10:00,13593,OK,10/20/18 10:00,0.289999992,OK,10/20/18 10:00,5.384527206,OK,10/20/18 10:00,67.70999908,OK,10/20/18 10:00,130218,OK,
10/20/18 10:15,0,OK,10/20/18 10:15,1.539720178,OK,10/20/18 10:15,23.49672318,OK,10/20/18 10:15,349814.375,OK,10/20/18 10:15,45.20233536,OK,10/20/18 10:15,43.66261292,OK,10/20/18 10:15,364.2953717,OK,10/20/18 10:15,281.9606781,OK,10/20/18 10:15,4197772.5,OK,10/20/18 10:15,498659.198,OK,10/20/18 10:15,4.71999979,OK,10/20/18 10:15,13593,OK,10/20/18 10:15,0.289999992,OK,10/20/18 10:15,5.399404526,OK,10/20/18 10:15,67.70999908,OK,10/20/18 10:15,130218,OK,
10/20/18 10:30,0,OK,10/20/18 10:30,2.596727371,OK,10/20/18 10:30,39.62440872,OK,10/20/18 10:30,349824.5625,OK,10/20/18 10:30,44.44505692,OK,10/20/18 10:30,41.84832764,OK,10/20/18 10:30,364.2705665,OK,10/20/18 10:30,475.4929047,OK,10/20/18 10:30,4197894.75,OK,10/20/18 10:30,498686.764,OK,10/20/18 10:30,4.71999979,OK,10/20/18 10:30,13593,OK,10/20/18 10:30,0.289999992,OK,10/20/18 10:30,5.269512653,OK,10/20/18 10:30,67.70999908,OK,10/20/18 10:30,130218,OK,
10/20/18 10:45,0,OK,10/20/18 10:45,2.709076881,OK,10/20/18 10:45,41.32745361,OK,10/20/18 10:45,349835.3125,OK,10/20/18 10:45,44.11470032,OK,10/20/18 10:45,41.40562439,OK,10/20/18 10:45,364.1705971,OK,10/20/18 10:45,495.9294434,OK,10/20/18 10:45,4198023.75,OK,10/20/18 10:45,498714.337,OK,10/20/18 10:45,4.71999979,OK,10/20/18 10:45,13593,OK,10/20/18 10:45,0.289999992,OK,10/20/18 10:45,5.285534382,OK,10/20/18 10:45,67.70999908,OK,10/20/18 10:45,130218,OK,
10/20/18 11:00,0,OK,10/20/18 11:00,2.283379793,OK,10/20/18 11:00,34.30399323,OK,10/20/18 11:00,349845.375,OK,10/20/18 11:00,44.38553238,OK,10/20/18 11:00,42.10215378,OK,10/20/18 11:00,358.636209,OK,10/20/18 11:00,411.6479187,OK,10/20/18 11:00,4198144.5,OK,10/20/18 11:00,498741.975,OK,10/20/18 11:00,4.71999979,OK,10/20/18 11:00,13593,OK,10/20/18 11:00,0.289999992,OK,10/20/18 11:00,5.480659008,OK,10/20/18 11:00,67.70999908,OK,10/20/18 11:00,130218,OK,
10/20/18 11:15,0,OK,10/20/18 11:15,2.846229553,OK,10/20/18 11:15,42.6937561,OK,10/20/18 11:15,349854.4375,OK,10/20/18 11:15,45.20175934,OK,10/20/18 11:15,42.35552979,OK,10/20/18 11:15,358.6558058,OK,10/20/18 11:15,512.3250732,OK,10/20/18 11:15,4198253.25,OK,10/20/18 11:15,498769.427,OK,10/20/18 11:15,4.71999979,OK,10/20/18 11:15,13593,OK,10/20/18 11:15,0.289999992,OK,10/20/18 11:15,5.26035738,OK,10/20/18 11:15,67.70999908,OK,10/20/18 11:15,130218,OK,
10/20/18 11:30,0,OK,10/20/18 11:30,2.814903498,OK,10/20/18 11:30,42.25330353,OK,10/20/18 11:30,349864.8125,OK,10/20/18 11:30,44.19700623,OK,10/20/18 11:30,41.38210297,OK,10/20/18 11:30,358.4057682,OK,10/20/18 11:30,507.0396423,OK,10/20/18 11:30,4198377.75,OK,10/20/18 11:30,498796.787,OK,10/20/18 11:30,4.71999979,OK,10/20/18 11:30,13593,OK,10/20/18 11:30,0.289999992,OK,10/20/18 11:30,5.230602264,OK,10/20/18 11:30,67.70999908,OK,10/20/18 11:30,130218,OK,
10/20/18 11:45,0,OK,10/20/18 11:45,2.361223698,OK,10/20/18 11:45,35.34495926,OK,10/20/18 11:45,349874.2813,OK,10/20/18 11:45,44.73467636,OK,10/20/18 11:45,42.37345123,OK,10/20/18 11:45,357.3368015,OK,10/20/18 11:45,424.1395111,OK,10/20/18 11:45,4198491.375,OK,10/20/18 11:45,498824.171,OK,10/20/18 11:45,4.71999979,OK,10/20/18 11:45,13593,OK,10/20/18 11:45,0.289999992,OK,10/20/18 11:45,5.268368244,OK,10/20/18 11:45,67.70999908,OK,10/20/18 11:45,130218,OK,
10/20/18 12:00,0,OK,10/20/18 12:00,3.154747009,OK,10/20/18 12:00,47.32066345,OK,10/20/18 12:00,349884,OK,10/20/18 12:00,44.51832962,OK,10/20/18 12:00,41.3635788,OK,10/20/18 12:00,358.0750325,OK,10/20/18 12:00,567.8479614,OK,10/20/18 12:00,4198608,OK,10/20/18 12:00,498851.452,OK,10/20/18 12:00,4.71999979,OK,10/20/18 12:00,13593,OK,10/20/18 12:00,0.289999992,OK,10/20/18 12:00,5.258640289,OK,10/20/18 12:00,67.70999908,OK,10/20/18 12:00,130218,OK,
10/20/18 12:15,0,OK,10/20/18 12:15,2.710391521,OK,10/20/18 12:15,40.70918274,OK,10/20/18 12:15,349893.875,OK,10/20/18 12:15,43.90927124,OK,10/20/18 12:15,41.19888306,OK,10/20/18 12:15,358.5484469,OK,10/20/18 12:15,488.5101929,OK,10/20/18 12:15,4198726.5,OK,10/20/18 12:15,498878.788,OK,10/20/18 12:15,4.71999979,OK,10/20/18 12:15,13593,OK,10/20/18 12:15,0.289999992,OK,10/20/18 12:15,5.383955002,OK,10/20/18 12:15,67.70999908,OK,10/20/18 12:15,130218,OK,
10/20/18 12:30,0,OK,10/20/18 12:30,2.590407372,OK,10/20/18 12:30,38.92837143,OK,10/20/18 12:30,349903.3125,OK,10/20/18 12:30,44.36680984,OK,10/20/18 12:30,41.77640533,OK,10/20/18 12:30,358.7449026,OK,10/20/18 12:30,467.1404572,OK,10/20/18 12:30,4198839.75,OK,10/20/18 12:30,498906.121,OK,10/20/18 12:30,4.71999979,OK,10/20/18 12:30,13593,OK,10/20/18 12:30,0.289999992,OK,10/20/18 12:30,5.227740765,OK,10/20/18 12:30,67.70999908,OK,10/20/18 12:30,130218,OK,
10/20/18 12:45,0,OK,10/20/18 12:45,2.421762466,OK,10/20/18 12:45,34.73957825,OK,10/20/18 12:45,349912.8125,OK,10/20/18 12:45,44.27801514,OK,10/20/18 12:45,41.85625076,OK,10/20/18 12:45,342.4373499,OK,10/20/18 12:45,416.874939,OK,10/20/18 12:45,4198953.75,OK,10/20/18 12:45,498933.462,OK,10/20/18 12:45,4.71999979,OK,10/20/18 12:45,13593,OK,10/20/18 12:45,0.289999992,OK,10/20/18 12:45,5.276951313,OK,10/20/18 12:45,67.70999908,OK,10/20/18 12:45,130218,OK,
10/20/18 13:00,0,OK,10/20/18 13:00,2.227176428,OK,10/20/18 13:00,31.91026688,OK,10/20/18 13:00,349921.2188,OK,10/20/18 13:00,43.95830536,OK,10/20/18 13:00,41.73112869,OK,10/20/18 13:00,342.0295293,OK,10/20/18 13:00,382.9232025,OK,10/20/18 13:00,4199054.625,OK,10/20/18 13:00,498960.646,OK,10/20/18 13:00,4.71999979,OK,10/20/18 13:00,13593,OK,10/20/18 13:00,0.289999992,OK,10/20/18 13:00,5.224879742,OK,10/20/18 13:00,67.70999908,OK,10/20/18 13:00,130218,OK,
10/20/18 13:15,0,OK,10/20/18 13:15,2.297437429,OK,10/20/18 13:15,32.89073181,OK,10/20/18 13:15,349929.375,OK,10/20/18 13:15,43.72768784,OK,10/20/18 13:15,41.43025208,OK,10/20/18 13:15,341.7567373,OK,10/20/18 13:15,394.6887817,OK,10/20/18 13:15,4199152.5,OK,10/20/18 13:15,498987.832,OK,10/20/18 13:15,4.71999979,OK,10/20/18 13:15,13593,OK,10/20/18 13:15,0.289999992,OK,10/20/18 13:15,5.395971298,OK,10/20/18 13:15,67.70999908,OK,10/20/18 13:15,130218,OK,
10/20/18 13:30,0,OK,10/20/18 13:30,2.33864069,OK,10/20/18 13:30,33.49758148,OK,10/20/18 13:30,349937.4375,OK,10/20/18 13:30,43.98739624,OK,10/20/18 13:30,41.64875793,OK,10/20/18 13:30,341.9303085,OK,10/20/18 13:30,401.9709778,OK,10/20/18 13:30,4199249.25,OK,10/20/18 13:30,499014.948,OK,10/20/18 13:30,4.71999979,OK,10/20/18 13:30,13593,OK,10/20/18 13:30,0.289999992,OK,10/20/18 13:30,5.385671616,OK,10/20/18 13:30,67.70999908,OK,10/20/18 13:30,130218,OK,
10/20/18 13:45,0,OK,10/20/18 13:45,2.249849319,OK,10/20/18 13:45,32.25700378,OK,10/20/18 13:45,349945.5625,OK,10/20/18 13:45,44.21100616,OK,10/20/18 13:45,41.96115494,OK,10/20/18 13:45,342.2616954,OK,10/20/18 13:45,387.0840454,OK,10/20/18 13:45,4199346.75,OK,10/20/18 13:45,499042.19,OK,10/20/18 13:45,4.71999979,OK,10/20/18 13:45,13593,OK,10/20/18 13:45,0.289999992,OK,10/20/18 13:45,5.287250996,OK,10/20/18 13:45,67.70999908,OK,10/20/18 13:45,130218,OK,
10/20/18 14:00,0,OK,10/20/18 14:00,2.231950045,OK,10/20/18 14:00,31.94636154,OK,10/20/18 14:00,349953.75,OK,10/20/18 14:00,44.02015305,OK,10/20/18 14:00,41.78820038,OK,10/20/18 14:00,341.6839169,OK,10/20/18 14:00,383.228508,OK,10/20/18 14:00,4199445,OK,10/20/18 14:00,499069.491,OK,10/20/18 14:00,4.71999979,OK,10/20/18 14:00,13593,OK,10/20/18 14:00,0.289999992,OK,10/20/18 14:00,5.354200363,OK,10/20/18 14:00,67.70999908,OK,10/20/18 14:00,130218,OK,
10/20/18 14:15,0,OK,10/20/18 14:15,2.157487631,OK,10/20/18 14:15,30.85597038,OK,10/20/18 14:15,349961.375,OK,10/20/18 14:15,44.00781631,OK,10/20/18 14:15,41.85032654,OK,10/20/18 14:15,341.4118411,OK,10/20/18 14:15,370.2716446,OK,10/20/18 14:15,4199536.5,OK,10/20/18 14:15,499096.868,OK,10/20/18 14:15,4.71999979,OK,10/20/18 14:15,13593,OK,10/20/18 14:15,0.289999992,OK,10/20/18 14:15,5.508125305,OK,10/20/18 14:15,67.70999908,OK,10/20/18 14:15,130218,OK,
10/20/18 14:30,0,OK,10/20/18 14:30,1.923088193,OK,10/20/18 14:30,27.5323658,OK,10/20/18 14:30,349968.75,OK,10/20/18 14:30,43.9244194,OK,10/20/18 14:30,42.00132751,OK,10/20/18 14:30,341.768554,OK,10/20/18 14:30,330.3883896,OK,10/20/18 14:30,4199625,OK,10/20/18 14:30,499124.212,OK,10/20/18 14:30,4.71999979,OK,10/20/18 14:30,13593,OK,10/20/18 14:30,0.289999992,OK,10/20/18 14:30,5.451476097,OK,10/20/18 14:30,67.70999908,OK,10/20/18 14:30,130218,OK,
10/20/18 14:45,0,OK,10/20/18 14:45,2.325339317,OK,10/20/18 14:45,33.3262558,OK,10/20/18 14:45,349976.375,OK,10/20/18 14:45,43.99142838,OK,10/20/18 14:45,41.66609192,OK,10/20/18 14:45,342.1272851,OK,10/20/18 14:45,399.9150696,OK,10/20/18 14:45,4199716.5,OK,10/20/18 14:45,499151.469,OK,10/20/18 14:45,4.71999979,OK,10/20/18 14:45,13593,OK,10/20/18 14:45,0.289999992,OK,10/20/18 14:45,5.25749588,OK,10/20/18 14:45,67.70999908,OK,10/20/18 14:45,130218,OK,
10/20/18 15:00,0,OK,10/20/18 15:00,2.169283628,OK,10/20/18 15:00,31.04520416,OK,10/20/18 15:00,349984.125,OK,10/20/18 15:00,43.83203888,OK,10/20/18 15:00,41.66275406,OK,10/20/18 15:00,341.6375618,OK,10/20/18 15:00,372.0913925,OK,10/20/18 15:00,4199809.5,OK,10/20/18 15:00,499178.952,OK,10/20/18 15:00,4.71999979,OK,10/20/18 15:00,13593,OK,10/20/18 15:00,0.289999992,OK,10/20/18 15:00,5.394254684,OK,10/20/18 15:00,67.70999908,OK,10/20/18 15:00,130218,OK,
10/20/18 15:15,0,OK,10/20/18 15:15,1.944780111,OK,10/20/18 15:15,27.84522438,OK,10/20/18 15:15,349991.3125,OK,10/20/18 15:15,43.84962463,OK,10/20/18 15:15,41.90484238,OK,10/20/18 15:15,341.7965819,OK,10/20/18 15:15,334.1426926,OK,10/20/18 15:15,4199895.75,OK,10/20/18 15:15,499206.302,OK,10/20/18 15:15,4.71999979,OK,10/20/18 15:15,13593,OK,10/20/18 15:15,0.289999992,OK,10/20/18 15:15,5.188830376,OK,10/20/18 15:15,67.70999908,OK,10/20/18 15:15,130218,OK,
10/20/18 15:30,0,OK,10/20/18 15:30,2.14877367,OK,10/20/18 15:30,30.79726028,OK,10/20/18 15:30,349998.5313,OK,10/20/18 15:30,43.85441208,OK,10/20/18 15:30,41.70563889,OK,10/20/18 15:30,342.1441474,OK,10/20/18 15:30,369.5671234,OK,10/20/18 15:30,4199982.375,OK,10/20/18 15:30,499233.622,OK,10/20/18 15:30,4.71999979,OK,10/20/18 15:30,13593,OK,10/20/18 15:30,0.289999992,OK,10/20/18 15:30,5.501831055,OK,10/20/18 15:30,67.70999908,OK,10/20/18 15:30,130218,OK,
10/20/18 15:45,0,OK,10/20/18 15:45,2.076781273,OK,10/20/18 15:45,30.35201263,OK,10/20/18 15:45,350005.7813,OK,10/20/18 15:45,43.94317627,OK,10/20/18 15:45,41.86639404,OK,10/20/18 15:45,348.8869581,OK,10/20/18 15:45,364.2241516,OK,10/20/18 15:45,4200069.375,OK,10/20/18 15:45,499260.916,OK,10/20/18 15:45,4.71999979,OK,10/20/18 15:45,13593,OK,10/20/18 15:45,0.289999992,OK,10/20/18 15:45,5.481803417,OK,10/20/18 15:45,67.70999908,OK,10/20/18 15:45,130218,OK,
10/20/18 16:00,0,OK,10/20/18 16:00,2.178886175,OK,10/20/18 16:00,31.83118439,OK,10/20/18 16:00,350013.2188,OK,10/20/18 16:00,43.90755844,OK,10/20/18 16:00,41.72866821,OK,10/20/18 16:00,348.7429448,OK,10/20/18 16:00,381.9742126,OK,10/20/18 16:00,4200158.625,OK,10/20/18 16:00,499288.429,OK,10/20/18 16:00,4.71999979,OK,10/20/18 16:00,13593,OK,10/20/18 16:00,0.289999992,OK,10/20/18 16:00,5.444609642,OK,10/20/18 16:00,67.70999908,OK,10/20/18 16:00,130218,OK,
10/20/18 16:15,0,OK,10/20/18 16:15,2.171975136,OK,10/20/18 16:15,31.79983711,OK,10/20/18 16:15,350021.0625,OK,10/20/18 16:15,44.00244904,OK,10/20/18 16:15,41.83047485,OK,10/20/18 16:15,349.5081945,OK,10/20/18 16:15,381.5980453,OK,10/20/18 16:15,4200252.75,OK,10/20/18 16:15,499315.674,OK,10/20/18 16:15,4.71999979,OK,10/20/18 16:15,13593,OK,10/20/18 16:15,0.289999992,OK,10/20/18 16:15,5.165941715,OK,10/20/18 16:15,67.70999908,OK,10/20/18 16:15,130218,OK,
10/20/18 16:30,0,OK,10/20/18 16:30,2.041245222,OK,10/20/18 16:30,29.91778183,OK,10/20/18 16:30,350029.0625,OK,10/20/18 16:30,43.70241547,OK,10/20/18 16:30,41.66117096,OK,10/20/18 16:30,349.8822254,OK,10/20/18 16:30,359.013382,OK,10/20/18 16:30,4200348.75,OK,10/20/18 16:30,499342.965,OK,10/20/18 16:30,4.71999979,OK,10/20/18 16:30,13593,OK,10/20/18 16:30,0.289999992,OK,10/20/18 16:30,5.417715549,OK,10/20/18 16:30,67.70999908,OK,10/20/18 16:30,130218,OK,
10/20/18 16:45,0,OK,10/20/18 16:45,2.275431156,OK,10/20/18 16:45,33.3722496,OK,10/20/18 16:45,350037.1563,OK,10/20/18 16:45,44.09555817,OK,10/20/18 16:45,41.82012939,OK,10/20/18 16:45,350.1139683,OK,10/20/18 16:45,400.4669952,OK,10/20/18 16:45,4200445.875,OK,10/20/18 16:45,499370.405,OK,10/20/18 16:45,4.71999979,OK,10/20/18 16:45,13593,OK,10/20/18 16:45,0.289999992,OK,10/20/18 16:45,5.478942394,OK,10/20/18 16:45,67.70999908,OK,10/20/18 16:45,130218,OK,
10/20/18 17:00,0,OK,10/20/18 17:00,2.153240681,OK,10/20/18 17:00,31.48531151,OK,10/20/18 17:00,350045.2188,OK,10/20/18 17:00,44.25991821,OK,10/20/18 17:00,42.10667419,OK,10/20/18 17:00,349.062222,OK,10/20/18 17:00,377.8237381,OK,10/20/18 17:00,4200542.625,OK,10/20/18 17:00,499397.61,OK,10/20/18 17:00,4.71999979,OK,10/20/18 17:00,13593,OK,10/20/18 17:00,0.289999992,OK,10/20/18 17:00,5.461203575,OK,10/20/18 17:00,67.70999908,OK,10/20/18 17:00,130218,OK,
10/20/18 17:15,0,OK,10/20/18 17:15,2.487877846,OK,10/20/18 17:15,38.1280365,OK,10/20/18 17:15,350053.3125,OK,10/20/18 17:15,44.75616455,OK,10/20/18 17:15,42.26828766,OK,10/20/18 17:15,365.8496671,OK,10/20/18 17:15,457.536438,OK,10/20/18 17:15,4200639.75,OK,10/20/18 17:15,499424.943,OK,10/20/18 17:15,4.71999979,OK,10/20/18 17:15,13593,OK,10/20/18 17:15,0.289999992,OK,10/20/18 17:15,5.49382019,OK,10/20/18 17:15,67.70999908,OK,10/20/18 17:15,130218,OK,
10/20/18 17:30,0,OK,10/20/18 17:30,2.562242746,OK,10/20/18 17:30,39.3093071,OK,10/20/18 17:30,350062.5625,OK,10/20/18 17:30,44.74964523,OK,10/20/18 17:30,42.18740082,OK,10/20/18 17:30,366.2378259,OK,10/20/18 17:30,471.7116852,OK,10/20/18 17:30,4200750.75,OK,10/20/18 17:30,499452.281,OK,10/20/18 17:30,4.71999979,OK,10/20/18 17:30,13593,OK,10/20/18 17:30,0.289999992,OK,10/20/18 17:30,5.428015232,OK,10/20/18 17:30,67.70999908,OK,10/20/18 17:30,130218,OK,
10/20/18 17:45,0,OK,10/20/18 17:45,2.500910521,OK,10/20/18 17:45,38.40997696,OK,10/20/18 17:45,350072.2188,OK,10/20/18 17:45,44.43106842,OK,10/20/18 17:45,41.93015671,OK,10/20/18 17:45,366.6349367,OK,10/20/18 17:45,460.9197235,OK,10/20/18 17:45,4200866.625,OK,10/20/18 17:45,499479.652,OK,10/20/18 17:45,4.71999979,OK,10/20/18 17:45,13593,OK,10/20/18 17:45,0.289999992,OK,10/20/18 17:45,5.304989815,OK,10/20/18 17:45,67.70999908,OK,10/20/18 17:45,130218,OK,
