OSU_RTS.MDBUS_C1.030_HDT Time [SNAP],OSU_RTS.MDBUS_C1.030_HDT Value [SNAP],OSU_RTS.MDBUS_C1.030_HDT Status [SNAP],OSU_RTS.MDBUS_C1.030_HHF Time [SNAP],OSU_RTS.MDBUS_C1.030_HHF Value [SNAP],OSU_RTS.MDBUS_C1.030_HHF Status [SNAP],OSU_RTS.MDBUS_C1.030_HHT Time [SNAP],OSU_RTS.MDBUS_C1.030_HHT Value [SNAP],OSU_RTS.MDBUS_C1.030_HHT Status [SNAP],OSU_RTS.MDBUS_C1.030_HMT Time [SNAP],OSU_RTS.MDBUS_C1.030_HMT Value [SNAP],OSU_RTS.MDBUS_C1.030_HMT Status [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Time [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Value [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Status [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Time [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Value [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Status [SNAP],OSU_RTS.MDBUS_C1.030_HVF Time [SNAP],OSU_RTS.MDBUS_C1.030_HVF Value [SNAP],OSU_RTS.MDBUS_C1.030_HVF Status [SNAP],OSU_RTS.MDBUS_E3.030_E01 Time [SNAP],OSU_RTS.MDBUS_E3.030_E01 Value [SNAP],OSU_RTS.MDBUS_E3.030_E01 Status [SNAP],OSU_RTS.MDBUS_E3.030_E02 Time [SNAP],OSU_RTS.MDBUS_E3.030_E02 Value [SNAP],OSU_RTS.MDBUS_E3.030_E02 Status [SNAP],OSU_RTS.MDBUS_H1.030_HDT Time [SNAP],OSU_RTS.MDBUS_H1.030_HDT Value [SNAP],OSU_RTS.MDBUS_H1.030_HDT Status [SNAP],OSU_RTS.MDBUS_H1.030_HHF Time [SNAP],OSU_RTS.MDBUS_H1.030_HHF Value [SNAP],OSU_RTS.MDBUS_H1.030_HHF Status [SNAP],OSU_RTS.MDBUS_H1.030_HHT Time [SNAP],OSU_RTS.MDBUS_H1.030_HHT Value [SNAP],OSU_RTS.MDBUS_H1.030_HHT Status [SNAP],OSU_RTS.MDBUS_H1.030_HMT Time [SNAP],OSU_RTS.MDBUS_H1.030_HMT Value [SNAP],OSU_RTS.MDBUS_H1.030_HMT Status [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.030_HVF Time [SNAP],OSU_RTS.MDBUS_H1.030_HVF Value [SNAP],OSU_RTS.MDBUS_H1.030_HVF Status [SNAP],Comments
10/18/18 19:15,6.453466415,OK,10/18/18 19:15,922.2072754,OK,10/18/18 19:15,34379544,OK,10/18/18 19:15,10496359,OK,10/18/18 19:15,153.1139984,OK,10/18/18 19:15,159.5674744,OK,10/18/18 19:15,291.9582805,OK,10/18/18 19:15,265235,OK,10/18/18 19:15,685440,OK,10/18/18 19:15,6.449688435,OK,10/18/18 19:15,922.2072754,OK,10/18/18 19:15,34379544,OK,10/18/18 19:15,10496359,OK,10/18/18 19:15,153.1137085,OK,10/18/18 19:15,159.5634003,OK,10/18/18 19:15,292.2357925,OK,
10/18/18 19:30,7.162072182,OK,10/18/18 19:30,1024.402954,OK,10/18/18 19:30,34379808,OK,10/18/18 19:30,10496395,OK,10/18/18 19:30,153.3467407,OK,10/18/18 19:30,160.5088196,OK,10/18/18 19:30,292.540421,OK,10/18/18 19:30,265248,OK,10/18/18 19:30,685461,OK,10/18/18 19:30,7.162072182,OK,10/18/18 19:30,1024.402954,OK,10/18/18 19:30,34379808,OK,10/18/18 19:30,10496395,OK,10/18/18 19:30,153.3467407,OK,10/18/18 19:30,160.5088196,OK,10/18/18 19:30,292.540421,OK,
10/18/18 19:45,7.212044239,OK,10/18/18 19:45,1033.722046,OK,10/18/18 19:45,34380068,OK,10/18/18 19:45,10496431,OK,10/18/18 19:45,153.6072235,OK,10/18/18 19:45,160.8192749,OK,10/18/18 19:45,293.065757,OK,10/18/18 19:45,265261,OK,10/18/18 19:45,685482,OK,10/18/18 19:45,7.212044239,OK,10/18/18 19:45,1032.116699,OK,10/18/18 19:45,34380068,OK,10/18/18 19:45,10496431,OK,10/18/18 19:45,153.6072235,OK,10/18/18 19:45,160.8192749,OK,10/18/18 19:45,293.065757,OK,
10/18/18 20:00,7.335155964,OK,10/18/18 20:00,1050.065674,OK,10/18/18 20:00,34380328,OK,10/18/18 20:00,10496467,OK,10/18/18 20:00,153.630188,OK,10/18/18 20:00,160.9653625,OK,10/18/18 20:00,292.8554338,OK,10/18/18 20:00,265273,OK,10/18/18 20:00,685503,OK,10/18/18 20:00,7.335155964,OK,10/18/18 20:00,1050.065674,OK,10/18/18 20:00,34380328,OK,10/18/18 20:00,10496467,OK,10/18/18 20:00,153.630188,OK,10/18/18 20:00,160.9653625,OK,10/18/18 20:00,292.8554338,OK,
10/18/18 20:15,7.962133408,OK,10/18/18 20:15,1143.970703,OK,10/18/18 20:15,34380584,OK,10/18/18 20:15,10496503,OK,10/18/18 20:15,153.0994873,OK,10/18/18 20:15,161.0616302,OK,10/18/18 20:15,293.8678239,OK,10/18/18 20:15,265286,OK,10/18/18 20:15,685524,OK,10/18/18 20:15,7.962133408,OK,10/18/18 20:15,1143.970703,OK,10/18/18 20:15,34380584,OK,10/18/18 20:15,10496503,OK,10/18/18 20:15,153.0994873,OK,10/18/18 20:15,161.0616302,OK,10/18/18 20:15,293.8678239,OK,
10/18/18 20:30,6.823255062,OK,10/18/18 20:30,975.2298584,OK,10/18/18 20:30,34380848,OK,10/18/18 20:30,10496538,OK,10/18/18 20:30,153.4572754,OK,10/18/18 20:30,160.2805176,OK,10/18/18 20:30,292.3869349,OK,10/18/18 20:30,265299,OK,10/18/18 20:30,685545,OK,10/18/18 20:30,6.824015617,OK,10/18/18 20:30,975.2298584,OK,10/18/18 20:30,34380848,OK,10/18/18 20:30,10496538,OK,10/18/18 20:30,153.4558411,OK,10/18/18 20:30,160.2798462,OK,10/18/18 20:30,292.1531411,OK,
10/18/18 20:45,7.459006786,OK,10/18/18 20:45,1072.667969,OK,10/18/18 20:45,34381120,OK,10/18/18 20:45,10496574,OK,10/18/18 20:45,153.9071655,OK,10/18/18 20:45,161.3661804,OK,10/18/18 20:45,294.1420481,OK,10/18/18 20:45,265311,OK,10/18/18 20:45,685566,OK,10/18/18 20:45,7.459006786,OK,10/18/18 20:45,1072.667969,OK,10/18/18 20:45,34381120,OK,10/18/18 20:45,10496574,OK,10/18/18 20:45,153.9071655,OK,10/18/18 20:45,161.3661804,OK,10/18/18 20:45,294.1420481,OK,
10/18/18 21:00,7.610610962,OK,10/18/18 21:00,1081.079102,OK,10/18/18 21:00,34381388,OK,10/18/18 21:00,10496610,OK,10/18/18 21:00,153.9353485,OK,10/18/18 21:00,161.5459595,OK,10/18/18 21:00,290.5263508,OK,10/18/18 21:00,265323,OK,10/18/18 21:00,685586,OK,10/18/18 21:00,7.610610962,OK,10/18/18 21:00,1081.079102,OK,10/18/18 21:00,34381388,OK,10/18/18 21:00,10496610,OK,10/18/18 21:00,153.9353485,OK,10/18/18 21:00,161.5459595,OK,10/18/18 21:00,290.5263508,OK,
10/18/18 21:15,7.570956707,OK,10/18/18 21:15,1089.006836,OK,10/18/18 21:15,34381660,OK,10/18/18 21:15,10496646,OK,10/18/18 21:15,154.12677,OK,10/18/18 21:15,161.6977386,OK,10/18/18 21:15,294.1857664,OK,10/18/18 21:15,265335,OK,10/18/18 21:15,685607,OK,10/18/18 21:15,7.570956707,OK,10/18/18 21:15,1089.006836,OK,10/18/18 21:15,34381660,OK,10/18/18 21:15,10496646,OK,10/18/18 21:15,154.12677,OK,10/18/18 21:15,161.6977386,OK,10/18/18 21:15,294.1857664,OK,
10/18/18 21:30,8.314663887,OK,10/18/18 21:30,1189.960815,OK,10/18/18 21:30,34381928,OK,10/18/18 21:30,10496682,OK,10/18/18 21:30,153.6610718,OK,10/18/18 21:30,161.9757385,OK,10/18/18 21:30,292.4199108,OK,10/18/18 21:30,265346,OK,10/18/18 21:30,685628,OK,10/18/18 21:30,8.312734604,OK,10/18/18 21:30,1188.69519,OK,10/18/18 21:30,34381928,OK,10/18/18 21:30,10496682,OK,10/18/18 21:30,153.6621094,OK,10/18/18 21:30,161.9748535,OK,10/18/18 21:30,292.0775211,OK,
10/18/18 21:45,7.229794025,OK,10/18/18 21:45,1037.234497,OK,10/18/18 21:45,34382208,OK,10/18/18 21:45,10496717,OK,10/18/18 21:45,154.5977478,OK,10/18/18 21:45,161.8275452,OK,10/18/18 21:45,293.2778055,OK,10/18/18 21:45,265358,OK,10/18/18 21:45,685649,OK,10/18/18 21:45,7.229794025,OK,10/18/18 21:45,1036.679688,OK,10/18/18 21:45,34382208,OK,10/18/18 21:45,10496717,OK,10/18/18 21:45,154.5977478,OK,10/18/18 21:45,161.8275452,OK,10/18/18 21:45,293.2778055,OK,
10/18/18 22:00,7.817946434,OK,10/18/18 22:00,1119.115967,OK,10/18/18 22:00,34382484,OK,10/18/18 22:00,10496753,OK,10/18/18 22:00,154.7700806,OK,10/18/18 22:00,162.5880127,OK,10/18/18 22:00,293.2671282,OK,10/18/18 22:00,265370,OK,10/18/18 22:00,685670,OK,10/18/18 22:00,7.817946434,OK,10/18/18 22:00,1119.115967,OK,10/18/18 22:00,34382484,OK,10/18/18 22:00,10496753,OK,10/18/18 22:00,154.7700806,OK,10/18/18 22:00,162.5880127,OK,10/18/18 22:00,293.2671282,OK,
10/18/18 22:15,7.781539917,OK,10/18/18 22:15,1110.096191,OK,10/18/18 22:15,34382760,OK,10/18/18 22:15,10496789,OK,10/18/18 22:15,154.9267273,OK,10/18/18 22:15,162.7082672,OK,10/18/18 22:15,291.8025807,OK,10/18/18 22:15,265382,OK,10/18/18 22:15,685691,OK,10/18/18 22:15,7.781539917,OK,10/18/18 22:15,1109.988159,OK,10/18/18 22:15,34382760,OK,10/18/18 22:15,10496789,OK,10/18/18 22:15,154.9267273,OK,10/18/18 22:15,162.7082672,OK,10/18/18 22:15,291.8025807,OK,
10/18/18 22:30,8.312034607,OK,10/18/18 22:30,1188.855835,OK,10/18/18 22:30,34383032,OK,10/18/18 22:30,10496825,OK,10/18/18 22:30,154.292511,OK,10/18/18 22:30,162.6045532,OK,10/18/18 22:30,292.4239473,OK,10/18/18 22:30,265394,OK,10/18/18 22:30,685711,OK,10/18/18 22:30,8.312034607,OK,10/18/18 22:30,1188.855835,OK,10/18/18 22:30,34383032,OK,10/18/18 22:30,10496825,OK,10/18/18 22:30,154.292511,OK,10/18/18 22:30,162.6045532,OK,10/18/18 22:30,292.4239473,OK,
10/18/18 22:45,7.018503666,OK,10/18/18 22:45,1005.319397,OK,10/18/18 22:45,34383308,OK,10/18/18 22:45,10496861,OK,10/18/18 22:45,155.1991882,OK,10/18/18 22:45,162.2176819,OK,10/18/18 22:45,293.0055019,OK,10/18/18 22:45,265406,OK,10/18/18 22:45,685732,OK,10/18/18 22:45,7.018503666,OK,10/18/18 22:45,1006.666077,OK,10/18/18 22:45,34383308,OK,10/18/18 22:45,10496861,OK,10/18/18 22:45,155.1991882,OK,10/18/18 22:45,162.2176819,OK,10/18/18 22:45,293.0055019,OK,
10/18/18 23:00,7.788826942,OK,10/18/18 23:00,1113.088745,OK,10/18/18 23:00,34383584,OK,10/18/18 23:00,10496896,OK,10/18/18 23:00,155.201828,OK,10/18/18 23:00,162.9906616,OK,10/18/18 23:00,292.6363539,OK,10/18/18 23:00,265417,OK,10/18/18 23:00,685753,OK,10/18/18 23:00,7.788826942,OK,10/18/18 23:00,1114.176147,OK,10/18/18 23:00,34383584,OK,10/18/18 23:00,10496896,OK,10/18/18 23:00,155.201828,OK,10/18/18 23:00,162.9906616,OK,10/18/18 23:00,292.6363539,OK,
10/18/18 23:15,7.480818272,OK,10/18/18 23:15,1067.720337,OK,10/18/18 23:15,34383856,OK,10/18/18 23:15,10496932,OK,10/18/18 23:15,155.35495,OK,10/18/18 23:15,162.8357697,OK,10/18/18 23:15,291.9755985,OK,10/18/18 23:15,265429,OK,10/18/18 23:15,685773,OK,10/18/18 23:15,7.479910851,OK,10/18/18 23:15,1067.720337,OK,10/18/18 23:15,34383856,OK,10/18/18 23:15,10496932,OK,10/18/18 23:15,155.3546143,OK,10/18/18 23:15,162.8345337,OK,10/18/18 23:15,291.9900194,OK,
10/18/18 23:30,8.318994522,OK,10/18/18 23:30,1186.146118,OK,10/18/18 23:30,34384132,OK,10/18/18 23:30,10496968,OK,10/18/18 23:30,154.9061584,OK,10/18/18 23:30,163.2251587,OK,10/18/18 23:30,291.6955148,OK,10/18/18 23:30,265441,OK,10/18/18 23:30,685794,OK,10/18/18 23:30,8.318994522,OK,10/18/18 23:30,1186.146118,OK,10/18/18 23:30,34384132,OK,10/18/18 23:30,10496968,OK,10/18/18 23:30,154.9061584,OK,10/18/18 23:30,163.2251587,OK,10/18/18 23:30,291.6955148,OK,
10/18/18 23:45,7.541893005,OK,10/18/18 23:45,1079.672974,OK,10/18/18 23:45,34384412,OK,10/18/18 23:45,10497004,OK,10/18/18 23:45,155.6496735,OK,10/18/18 23:45,163.1915588,OK,10/18/18 23:45,292.6389907,OK,10/18/18 23:45,265453,OK,10/18/18 23:45,685815,OK,10/18/18 23:45,7.541893005,OK,10/18/18 23:45,1078.851685,OK,10/18/18 23:45,34384412,OK,10/18/18 23:45,10497004,OK,10/18/18 23:45,155.6496735,OK,10/18/18 23:45,163.1915588,OK,10/18/18 23:45,292.6389907,OK,
10/19/18 0:00,8.024051666,OK,10/19/18 0:00,1148.843872,OK,10/19/18 0:00,34384692,OK,10/19/18 0:00,10497040,OK,10/19/18 0:00,155.6516876,OK,10/19/18 0:00,163.6757507,OK,10/19/18 0:00,293.00892,OK,10/19/18 0:00,265465,OK,10/19/18 0:00,685835,OK,10/19/18 0:00,8.024375916,OK,10/19/18 0:00,1147.162964,OK,10/19/18 0:00,34384692,OK,10/19/18 0:00,10497040,OK,10/19/18 0:00,155.6494141,OK,10/19/18 0:00,163.6737976,OK,10/19/18 0:00,292.9049465,OK,
10/19/18 0:15,7.854892731,OK,10/19/18 0:15,1121.096191,OK,10/19/18 0:15,34384972,OK,10/19/18 0:15,10497075,OK,10/19/18 0:15,155.8508911,OK,10/19/18 0:15,163.70578,OK,10/19/18 0:15,292.1028471,OK,10/19/18 0:15,265478,OK,10/19/18 0:15,685856,OK,10/19/18 0:15,7.854892731,OK,10/19/18 0:15,1121.096191,OK,10/19/18 0:15,34384972,OK,10/19/18 0:15,10497075,OK,10/19/18 0:15,155.8508911,OK,10/19/18 0:15,163.70578,OK,10/19/18 0:15,292.1028471,OK,
10/19/18 0:30,7.313764095,OK,10/19/18 0:30,1044.262207,OK,10/19/18 0:30,34385248,OK,10/19/18 0:30,10497111,OK,10/19/18 0:30,155.860199,OK,10/19/18 0:30,163.1739502,OK,10/19/18 0:30,292.0014128,OK,10/19/18 0:30,265490,OK,10/19/18 0:30,685877,OK,10/19/18 0:30,7.312602043,OK,10/19/18 0:30,1044.262207,OK,10/19/18 0:30,34385248,OK,10/19/18 0:30,10497111,OK,10/19/18 0:30,155.8595276,OK,10/19/18 0:30,163.1721344,OK,10/19/18 0:30,292.1356929,OK,
10/19/18 0:45,7.997965336,OK,10/19/18 0:45,1141.924683,OK,10/19/18 0:45,34385536,OK,10/19/18 0:45,10497147,OK,10/19/18 0:45,156.0426025,OK,10/19/18 0:45,164.0405731,OK,10/19/18 0:45,292.11232,OK,10/19/18 0:45,265502,OK,10/19/18 0:45,685897,OK,10/19/18 0:45,7.997965336,OK,10/19/18 0:45,1142.595459,OK,10/19/18 0:45,34385536,OK,10/19/18 0:45,10497147,OK,10/19/18 0:45,156.0426025,OK,10/19/18 0:45,164.0405731,OK,10/19/18 0:45,292.11232,OK,
10/19/18 1:00,8.209762573,OK,10/19/18 1:00,1182.153687,OK,10/19/18 1:00,34385816,OK,10/19/18 1:00,10497183,OK,10/19/18 1:00,155.983017,OK,10/19/18 1:00,164.1927795,OK,10/19/18 1:00,294.5295558,OK,10/19/18 1:00,265516,OK,10/19/18 1:00,685918,OK,10/19/18 1:00,8.209762573,OK,10/19/18 1:00,1181.831177,OK,10/19/18 1:00,34385816,OK,10/19/18 1:00,10497183,OK,10/19/18 1:00,155.983017,OK,10/19/18 1:00,164.1927795,OK,10/19/18 1:00,294.5295558,OK,
10/19/18 1:15,8.234542847,OK,10/19/18 1:15,1179.070313,OK,10/19/18 1:15,34386104,OK,10/19/18 1:15,10497219,OK,10/19/18 1:15,155.9384766,OK,10/19/18 1:15,164.1730347,OK,10/19/18 1:15,292.7305615,OK,10/19/18 1:15,265529,OK,10/19/18 1:15,685939,OK,10/19/18 1:15,8.234542847,OK,10/19/18 1:15,1178.159302,OK,10/19/18 1:15,34386104,OK,10/19/18 1:15,10497219,OK,10/19/18 1:15,155.9384766,OK,10/19/18 1:15,164.1730347,OK,10/19/18 1:15,292.7305615,OK,
10/19/18 1:30,7.054560184,OK,10/19/18 1:30,1016.236084,OK,10/19/18 1:30,34386384,OK,10/19/18 1:30,10497254,OK,10/19/18 1:30,156.2775269,OK,10/19/18 1:30,163.3320923,OK,10/19/18 1:30,294.267604,OK,10/19/18 1:30,265541,OK,10/19/18 1:30,685959,OK,10/19/18 1:30,7.054560184,OK,10/19/18 1:30,1016.236084,OK,10/19/18 1:30,34386384,OK,10/19/18 1:30,10497254,OK,10/19/18 1:30,156.2775269,OK,10/19/18 1:30,163.3320923,OK,10/19/18 1:30,294.267604,OK,
10/19/18 1:45,8.065946579,OK,10/19/18 1:45,1157.115356,OK,10/19/18 1:45,34386672,OK,10/19/18 1:45,10497290,OK,10/19/18 1:45,156.2876434,OK,10/19/18 1:45,164.3535919,OK,10/19/18 1:45,293.7428539,OK,10/19/18 1:45,265553,OK,10/19/18 1:45,685980,OK,10/19/18 1:45,8.065946579,OK,10/19/18 1:45,1158.02002,OK,10/19/18 1:45,34386672,OK,10/19/18 1:45,10497290,OK,10/19/18 1:45,156.2876434,OK,10/19/18 1:45,164.3535919,OK,10/19/18 1:45,293.7428539,OK,
10/19/18 2:00,7.923558712,OK,10/19/18 2:00,1138.092896,OK,10/19/18 2:00,34386952,OK,10/19/18 2:00,10497326,OK,10/19/18 2:00,156.0579529,OK,10/19/18 2:00,163.9815063,OK,10/19/18 2:00,294.067014,OK,10/19/18 2:00,265564,OK,10/19/18 2:00,686001,OK,10/19/18 2:00,7.923558712,OK,10/19/18 2:00,1138.092896,OK,10/19/18 2:00,34386952,OK,10/19/18 2:00,10497326,OK,10/19/18 2:00,156.0579529,OK,10/19/18 2:00,163.9815063,OK,10/19/18 2:00,294.067014,OK,
10/19/18 2:15,8.504027367,OK,10/19/18 2:15,1211.151978,OK,10/19/18 2:15,34387240,OK,10/19/18 2:15,10497362,OK,10/19/18 2:15,156.2449341,OK,10/19/18 2:15,164.7489624,OK,10/19/18 2:15,290.9837818,OK,10/19/18 2:15,265575,OK,10/19/18 2:15,686022,OK,10/19/18 2:15,8.504027367,OK,10/19/18 2:15,1211.151978,OK,10/19/18 2:15,34387240,OK,10/19/18 2:15,10497362,OK,10/19/18 2:15,156.2449341,OK,10/19/18 2:15,164.7489624,OK,10/19/18 2:15,290.9837818,OK,
10/19/18 2:30,8.104561806,OK,10/19/18 2:30,1163.681396,OK,10/19/18 2:30,34387536,OK,10/19/18 2:30,10497397,OK,10/19/18 2:30,157.2365723,OK,10/19/18 2:30,165.3411407,OK,10/19/18 2:30,293.8013837,OK,10/19/18 2:30,265586,OK,10/19/18 2:30,686042,OK,10/19/18 2:30,8.104561806,OK,10/19/18 2:30,1163.122192,OK,10/19/18 2:30,34387536,OK,10/19/18 2:30,10497397,OK,10/19/18 2:30,157.2365723,OK,10/19/18 2:30,165.3411407,OK,10/19/18 2:30,293.8013837,OK,
10/19/18 2:45,8.093834877,OK,10/19/18 2:45,1160.40564,OK,10/19/18 2:45,34387824,OK,10/19/18 2:45,10497433,OK,10/19/18 2:45,157.3906708,OK,10/19/18 2:45,165.4844971,OK,10/19/18 2:45,293.3663815,OK,10/19/18 2:45,265596,OK,10/19/18 2:45,686063,OK,10/19/18 2:45,8.093837738,OK,10/19/18 2:45,1160.40564,OK,10/19/18 2:45,34387824,OK,10/19/18 2:45,10497433,OK,10/19/18 2:45,157.3921967,OK,10/19/18 2:45,165.4860229,OK,10/19/18 2:45,293.317292,OK,
10/19/18 3:00,8.481807709,OK,10/19/18 3:00,1220.136108,OK,10/19/18 3:00,34388112,OK,10/19/18 3:00,10497469,OK,10/19/18 3:00,157.042511,OK,10/19/18 3:00,165.5243225,OK,10/19/18 3:00,294.2669855,OK,10/19/18 3:00,265607,OK,10/19/18 3:00,686084,OK,10/19/18 3:00,8.483971596,OK,10/19/18 3:00,1220.136108,OK,10/19/18 3:00,34388112,OK,10/19/18 3:00,10497469,OK,10/19/18 3:00,157.0375366,OK,10/19/18 3:00,165.5215149,OK,10/19/18 3:00,294.2945251,OK,
10/19/18 3:15,7.753209114,OK,10/19/18 3:15,1111.054199,OK,10/19/18 3:15,34388404,OK,10/19/18 3:15,10497505,OK,10/19/18 3:15,157.7105408,OK,10/19/18 3:15,165.4637451,OK,10/19/18 3:15,293.1926801,OK,10/19/18 3:15,265617,OK,10/19/18 3:15,686105,OK,10/19/18 3:15,7.756052017,OK,10/19/18 3:15,1111.054199,OK,10/19/18 3:15,34388404,OK,10/19/18 3:15,10497505,OK,10/19/18 3:15,157.7103271,OK,10/19/18 3:15,165.4663696,OK,10/19/18 3:15,293.1119168,OK,
10/19/18 3:30,8.001213074,OK,10/19/18 3:30,1143.634644,OK,10/19/18 3:30,34388688,OK,10/19/18 3:30,10497540,OK,10/19/18 3:30,157.7780151,OK,10/19/18 3:30,165.7792206,OK,10/19/18 3:30,292.4786034,OK,10/19/18 3:30,265627,OK,10/19/18 3:30,686126,OK,10/19/18 3:30,8.001213074,OK,10/19/18 3:30,1144.417236,OK,10/19/18 3:30,34388688,OK,10/19/18 3:30,10497540,OK,10/19/18 3:30,157.7780151,OK,10/19/18 3:30,165.7792206,OK,10/19/18 3:30,292.4786034,OK,
10/19/18 3:45,8.130319595,OK,10/19/18 3:45,1165.006592,OK,10/19/18 3:45,34388976,OK,10/19/18 3:45,10497576,OK,10/19/18 3:45,157.7514038,OK,10/19/18 3:45,165.8817139,OK,10/19/18 3:45,292.9902347,OK,10/19/18 3:45,265637,OK,10/19/18 3:45,686147,OK,10/19/18 3:45,8.130319595,OK,10/19/18 3:45,1165.006592,OK,10/19/18 3:45,34388976,OK,10/19/18 3:45,10497576,OK,10/19/18 3:45,157.7514038,OK,10/19/18 3:45,165.8817139,OK,10/19/18 3:45,292.9902347,OK,
10/19/18 4:00,7.187542915,OK,10/19/18 4:00,1034.613892,OK,10/19/18 4:00,34389264,OK,10/19/18 4:00,10497612,OK,10/19/18 4:00,157.9939575,OK,10/19/18 4:00,165.1815033,OK,10/19/18 4:00,294.616374,OK,10/19/18 4:00,265647,OK,10/19/18 4:00,686167,OK,10/19/18 4:00,7.185403824,OK,10/19/18 4:00,1034.613892,OK,10/19/18 4:00,34389264,OK,10/19/18 4:00,10497612,OK,10/19/18 4:00,157.9954224,OK,10/19/18 4:00,165.1808167,OK,10/19/18 4:00,294.5972004,OK,
10/19/18 4:15,8.043118477,OK,10/19/18 4:15,1157.597778,OK,10/19/18 4:15,34389552,OK,10/19/18 4:15,10497648,OK,10/19/18 4:15,158.010498,OK,10/19/18 4:15,166.0536194,OK,10/19/18 4:15,294.4047161,OK,10/19/18 4:15,265658,OK,10/19/18 4:15,686188,OK,10/19/18 4:15,8.040597916,OK,10/19/18 4:15,1157.597778,OK,10/19/18 4:15,34389552,OK,10/19/18 4:15,10497648,OK,10/19/18 4:15,158.0108185,OK,10/19/18 4:15,166.0514221,OK,10/19/18 4:15,294.6088217,OK,
10/19/18 4:30,8.106517792,OK,10/19/18 4:30,1157.289673,OK,10/19/18 4:30,34389840,OK,10/19/18 4:30,10497683,OK,10/19/18 4:30,158.1377258,OK,10/19/18 4:30,166.2442627,OK,10/19/18 4:30,291.7033925,OK,10/19/18 4:30,265668,OK,10/19/18 4:30,686209,OK,10/19/18 4:30,8.106517792,OK,10/19/18 4:30,1155.54895,OK,10/19/18 4:30,34389840,OK,10/19/18 4:30,10497683,OK,10/19/18 4:30,158.1377258,OK,10/19/18 4:30,166.2442627,OK,10/19/18 4:30,291.7033925,OK,
10/19/18 4:45,7.598274231,OK,10/19/18 4:45,1087.23584,OK,10/19/18 4:45,34390120,OK,10/19/18 4:45,10497719,OK,10/19/18 4:45,157.9958344,OK,10/19/18 4:45,165.5941162,OK,10/19/18 4:45,293.2005579,OK,10/19/18 4:45,265678,OK,10/19/18 4:45,686230,OK,10/19/18 4:45,7.598274231,OK,10/19/18 4:45,1088.791138,OK,10/19/18 4:45,34390120,OK,10/19/18 4:45,10497719,OK,10/19/18 4:45,157.9958344,OK,10/19/18 4:45,165.5941162,OK,10/19/18 4:45,293.2005579,OK,
10/19/18 5:00,8.082513809,OK,10/19/18 5:00,1155.370728,OK,10/19/18 5:00,34390416,OK,10/19/18 5:00,10497755,OK,10/19/18 5:00,158.705658,OK,10/19/18 5:00,166.7881775,OK,10/19/18 5:00,292.4312717,OK,10/19/18 5:00,265688,OK,10/19/18 5:00,686251,OK,10/19/18 5:00,8.082513809,OK,10/19/18 5:00,1155.370728,OK,10/19/18 5:00,34390416,OK,10/19/18 5:00,10497755,OK,10/19/18 5:00,158.705658,OK,10/19/18 5:00,166.7881775,OK,10/19/18 5:00,292.4312717,OK,
10/19/18 5:15,8.256425858,OK,10/19/18 5:15,1183.118286,OK,10/19/18 5:15,34390708,OK,10/19/18 5:15,10497791,OK,10/19/18 5:15,159.0398865,OK,10/19/18 5:15,167.2963257,OK,10/19/18 5:15,293.1485712,OK,10/19/18 5:15,265699,OK,10/19/18 5:15,686272,OK,10/19/18 5:15,8.256425858,OK,10/19/18 5:15,1182.598877,OK,10/19/18 5:15,34390708,OK,10/19/18 5:15,10497791,OK,10/19/18 5:15,159.0398865,OK,10/19/18 5:15,167.2963257,OK,10/19/18 5:15,293.1485712,OK,
10/19/18 5:30,8.225471497,OK,10/19/18 5:30,1176.584595,OK,10/19/18 5:30,34390992,OK,10/19/18 5:30,10497826,OK,10/19/18 5:30,158.5012512,OK,10/19/18 5:30,166.7267303,OK,10/19/18 5:30,292.9121081,OK,10/19/18 5:30,265709,OK,10/19/18 5:30,686293,OK,10/19/18 5:30,8.218688965,OK,10/19/18 5:30,1176.584595,OK,10/19/18 5:30,34390992,OK,10/19/18 5:30,10497826,OK,10/19/18 5:30,158.5046082,OK,10/19/18 5:30,166.7232971,OK,10/19/18 5:30,292.9781251,OK,
10/19/18 5:45,8.121090889,OK,10/19/18 5:45,1166.717651,OK,10/19/18 5:45,34391288,OK,10/19/18 5:45,10497862,OK,10/19/18 5:45,159.2439575,OK,10/19/18 5:45,167.365036,OK,10/19/18 5:45,293.7123845,OK,10/19/18 5:45,265719,OK,10/19/18 5:45,686314,OK,10/19/18 5:45,8.121090889,OK,10/19/18 5:45,1166.717651,OK,10/19/18 5:45,34391288,OK,10/19/18 5:45,10497862,OK,10/19/18 5:45,159.2439575,OK,10/19/18 5:45,167.365036,OK,10/19/18 5:45,293.7123845,OK,
