OSU_RTS.MDBUS_RH.099_CDT Time [SNAP],OSU_RTS.MDBUS_RH.099_CDT Value [SNAP],OSU_RTS.MDBUS_RH.099_CDT Status [SNAP],OSU_RTS.MDBUS_RH.099_CHF Time [SNAP],OSU_RTS.MDBUS_RH.099_CHF Value [SNAP],OSU_RTS.MDBUS_RH.099_CHF Status [SNAP],OSU_RTS.MDBUS_RH.099_CHT Time [SNAP],OSU_RTS.MDBUS_RH.099_CHT Value [SNAP],OSU_RTS.MDBUS_RH.099_CHT Status [SNAP],OSU_RTS.MDBUS_RH.099_CRT Time [SNAP],OSU_RTS.MDBUS_RH.099_CRT Value [SNAP],OSU_RTS.MDBUS_RH.099_CRT Status [SNAP],OSU_RTS.MDBUS_RH.099_CST Time [SNAP],OSU_RTS.MDBUS_RH.099_CST Value [SNAP],OSU_RTS.MDBUS_RH.099_CST Status [SNAP],OSU_RTS.MDBUS_RH.099_CVF Time [SNAP],OSU_RTS.MDBUS_RH.099_CVF Value [SNAP],OSU_RTS.MDBUS_RH.099_CVF Status [SNAP],OSU_RTS.MDBUS_RH.099_DCT Time [SNAP],OSU_RTS.MDBUS_RH.099_DCT Value [SNAP],OSU_RTS.MDBUS_RH.099_DCT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Time [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Value [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Status [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHST Time [SNAP],OSU_RTS.MDBUS_RH.099_DHST Value [SNAP],OSU_RTS.MDBUS_RH.099_DHST Status [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Time [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Value [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Status [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Time [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Value [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Status [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLST Time [SNAP],OSU_RTS.MDBUS_RH.099_DLST Value [SNAP],OSU_RTS.MDBUS_RH.099_DLST Status [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Time [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Value [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Status [SNAP],OSU_RTS.MDBUS_RH.099_EC Time [SNAP],OSU_RTS.MDBUS_RH.099_EC Value [SNAP],OSU_RTS.MDBUS_RH.099_EC Status [SNAP],OSU_RTS.MDBUS_RH.099_HDT Time [SNAP],OSU_RTS.MDBUS_RH.099_HDT Value [SNAP],OSU_RTS.MDBUS_RH.099_HDT Status [SNAP],OSU_RTS.MDBUS_RH.099_HF Time [SNAP],OSU_RTS.MDBUS_RH.099_HF Value [SNAP],OSU_RTS.MDBUS_RH.099_HF Status [SNAP],OSU_RTS.MDBUS_RH.099_HGT Time [SNAP],OSU_RTS.MDBUS_RH.099_HGT Value [SNAP],OSU_RTS.MDBUS_RH.099_HGT Status [SNAP],OSU_RTS.MDBUS_RH.099_HHF Time [SNAP],OSU_RTS.MDBUS_RH.099_HHF Value [SNAP],OSU_RTS.MDBUS_RH.099_HHF Status [SNAP],OSU_RTS.MDBUS_RH.099_HHT Time [SNAP],OSU_RTS.MDBUS_RH.099_HHT Value [SNAP],OSU_RTS.MDBUS_RH.099_HHT Status [SNAP],OSU_RTS.MDBUS_RH.099_HRT Time [SNAP],OSU_RTS.MDBUS_RH.099_HRT Value [SNAP],OSU_RTS.MDBUS_RH.099_HRT Status [SNAP],OSU_RTS.MDBUS_RH.099_HST Time [SNAP],OSU_RTS.MDBUS_RH.099_HST Value [SNAP],OSU_RTS.MDBUS_RH.099_HST Status [SNAP],OSU_RTS.MDBUS_RH.099_HVF Time [SNAP],OSU_RTS.MDBUS_RH.099_HVF Value [SNAP],OSU_RTS.MDBUS_RH.099_HVF Status [SNAP],OSU_RTS.MDBUS_RH.099_SC Time [SNAP],OSU_RTS.MDBUS_RH.099_SC Value [SNAP],OSU_RTS.MDBUS_RH.099_SC Status [SNAP],OSU_RTS.MDBUS_RH.099_SF Time [SNAP],OSU_RTS.MDBUS_RH.099_SF Value [SNAP],OSU_RTS.MDBUS_RH.099_SF Status [SNAP],OSU_RTS.MDBUS_RH.099_SHF Time [SNAP],OSU_RTS.MDBUS_RH.099_SHF Value [SNAP],OSU_RTS.MDBUS_RH.099_SHF Status [SNAP],OSU_RTS.MDBUS_RH.099_SHT Time [SNAP],OSU_RTS.MDBUS_RH.099_SHT Value [SNAP],OSU_RTS.MDBUS_RH.099_SHT Status [SNAP],OSU_RTS.MDBUS_RH.099_SP Time [SNAP],OSU_RTS.MDBUS_RH.099_SP Value [SNAP],OSU_RTS.MDBUS_RH.099_SP Status [SNAP],OSU_RTS.MDBUS_RH.099_ST Time [SNAP],OSU_RTS.MDBUS_RH.099_ST Value [SNAP],OSU_RTS.MDBUS_RH.099_ST Status [SNAP],Comments
10/18/18 21:30,1.209839821,OK,10/18/18 21:30,1.074982047,OK,10/18/18 21:30,1033948.375,OK,10/18/18 21:30,70.88809967,OK,10/18/18 21:30,69.6782608,OK,10/18/18 21:30,21.33066749,OK,10/18/18 21:30,930390,OK,10/18/18 21:30,50.62449265,OK,10/18/18 21:30,117.4239883,OK,10/18/18 21:30,1567393.125,OK,10/18/18 21:30,69.93551636,OK,10/18/18 21:30,120.5600128,OK,10/18/18 21:30,4.694994919,OK,10/18/18 21:30,63.62693405,OK,10/18/18 21:30,40.16493988,OK,10/18/18 21:30,1118736,OK,10/18/18 21:30,70.27923584,OK,10/18/18 21:30,133.9061584,OK,10/18/18 21:30,1.282059307,OK,10/18/18 21:30,4244289,OK,10/18/18 21:30,1.513852715,OK,10/18/18 21:30,12.88971663,OK,10/18/18 21:30,12407380.5,OK,10/18/18 21:30,212.057663,OK,10/18/18 21:30,13811072,OK,10/18/18 21:30,91.66436005,OK,10/18/18 21:30,93.17821503,OK,10/18/18 21:30,281.6969424,OK,10/18/18 21:30,17929.42773,OK,10/18/18 21:30,0.462399323,OK,10/18/18 21:30,575.7925415,OK,10/18/18 21:30,22422692,OK,10/18/18 21:30,177.1750336,OK,10/18/18 21:30,456.1992798,OK,
10/18/18 21:45,1.121478319,OK,10/18/18 21:45,1.005999684,OK,10/18/18 21:45,1033948.625,OK,10/18/18 21:45,70.98036194,OK,10/18/18 21:45,69.85888672,OK,10/18/18 21:45,21.43304991,OK,10/18/18 21:45,930420,OK,10/18/18 21:45,50.12861633,OK,10/18/18 21:45,197.0462952,OK,10/18/18 21:45,1567435.5,OK,10/18/18 21:45,70.32673645,OK,10/18/18 21:45,120.4553528,OK,10/18/18 21:45,7.956434048,OK,10/18/18 21:45,61.6140976,OK,10/18/18 21:45,21.45348167,OK,10/18/18 21:45,1118738.25,OK,10/18/18 21:45,71.77178192,OK,10/18/18 21:45,133.3858795,OK,10/18/18 21:45,0.710394635,OK,10/18/18 21:45,4244316,OK,10/18/18 21:45,2.266342163,OK,10/18/18 21:45,12.00555468,OK,10/18/18 21:45,12407383.5,OK,10/18/18 21:45,317.3132935,OK,10/18/18 21:45,13811108,OK,10/18/18 21:45,90.41166687,OK,10/18/18 21:45,92.67801666,OK,10/18/18 21:45,281.5364249,OK,10/18/18 21:45,17929.54688,OK,10/18/18 21:45,0.193047333,OK,10/18/18 21:45,240.3218231,OK,10/18/18 21:45,22422838,OK,10/18/18 21:45,174.2386932,OK,10/18/18 21:45,454.8730774,OK,
10/18/18 22:00,1.132839441,OK,10/18/18 22:00,1.005160689,OK,10/18/18 22:00,1033948.875,OK,10/18/18 22:00,71.15088654,OK,10/18/18 22:00,70.01805115,OK,10/18/18 22:00,21.31833204,OK,10/18/18 22:00,930440,OK,10/18/18 22:00,51.50444412,OK,10/18/18 22:00,120.4547195,OK,10/18/18 22:00,1567472.25,OK,10/18/18 22:00,70.47505188,OK,10/18/18 22:00,121.9794922,OK,10/18/18 22:00,4.522457798,OK,10/18/18 22:00,61.43272018,OK,10/18/18 22:00,8.749704361,OK,10/18/18 22:00,1118741,OK,10/18/18 22:00,71.58447266,OK,10/18/18 22:00,133.0171814,OK,10/18/18 22:00,0.289206916,OK,10/18/18 22:00,4244343,OK,10/18/18 22:00,6.460449219,OK,10/18/18 22:00,12.06192827,OK,10/18/18 22:00,12407386.5,OK,10/18/18 22:00,907.0057983,OK,10/18/18 22:00,13811257,OK,10/18/18 22:00,91.1502533,OK,10/18/18 22:00,97.61070251,OK,10/18/18 22:00,282.7768468,OK,10/18/18 22:00,17929.6543,OK,10/18/18 22:00,0.50579361,OK,10/18/18 22:00,630.7713623,OK,10/18/18 22:00,22422972,OK,10/18/18 22:00,173.3546906,OK,10/18/18 22:00,458.5984497,OK,
10/18/18 22:15,0.931299329,OK,10/18/18 22:15,0.830973506,OK,10/18/18 22:15,1033949.125,OK,10/18/18 22:15,71.09838867,OK,10/18/18 22:15,70.16708374,OK,10/18/18 22:15,21.43815865,OK,10/18/18 22:15,930470,OK,10/18/18 22:15,49.68154526,OK,10/18/18 22:15,68.29804993,OK,10/18/18 22:15,1567511.75,OK,10/18/18 22:15,70.29738617,OK,10/18/18 22:15,119.9789276,OK,10/18/18 22:15,2.783331524,OK,10/18/18 22:15,60.7822113,OK,10/18/18 22:15,39.70421982,OK,10/18/18 22:15,1118746.25,OK,10/18/18 22:15,71.34883118,OK,10/18/18 22:15,132.1310425,OK,10/18/18 22:15,1.326067679,OK,10/18/18 22:15,4244370,OK,10/18/18 22:15,7.686201572,OK,10/18/18 22:15,9.971682072,OK,10/18/18 22:15,12407389.5,OK,10/18/18 22:15,1089.844727,OK,10/18/18 22:15,13811502,OK,10/18/18 22:15,94.15795135,OK,10/18/18 22:15,101.8441467,OK,10/18/18 22:15,286.024861,OK,10/18/18 22:15,17929.77539,OK,10/18/18 22:15,1.110619873,OK,10/18/18 22:15,1390.336304,OK,10/18/18 22:15,22423124,OK,10/18/18 22:15,172.7086334,OK,10/18/18 22:15,466.9375,OK,
10/18/18 22:30,0.800360858,OK,10/18/18 22:30,0.716645777,OK,10/18/18 22:30,1033949.313,OK,10/18/18 22:30,71.13835907,OK,10/18/18 22:30,70.33799744,OK,10/18/18 22:30,21.51374,OK,10/18/18 22:30,930490,OK,10/18/18 22:30,52.08273315,OK,10/18/18 22:30,112.4477386,OK,10/18/18 22:30,1567536,OK,10/18/18 22:30,70.48858643,OK,10/18/18 22:30,122.5713196,OK,10/18/18 22:30,4.371378014,OK,10/18/18 22:30,61.99013901,OK,10/18/18 22:30,122.5068817,OK,10/18/18 22:30,1118754.5,OK,10/18/18 22:30,71.16801453,OK,10/18/18 22:30,133.1581573,OK,10/18/18 22:30,4.012924597,OK,10/18/18 22:30,4244396,OK,10/18/18 22:30,8.682662964,OK,10/18/18 22:30,8.599749327,OK,10/18/18 22:30,12407391.75,OK,10/18/18 22:30,1227.440186,OK,10/18/18 22:30,13811794,OK,10/18/18 22:30,98.75203705,OK,10/18/18 22:30,107.4347,OK,10/18/18 22:30,285.2864673,OK,10/18/18 22:30,17929.88086,OK,10/18/18 22:30,0.205688492,OK,10/18/18 22:30,257.9880981,OK,10/18/18 22:30,22423256,OK,10/18/18 22:30,169.9988861,OK,10/18/18 22:30,470.6209106,OK,
10/18/18 22:45,1.377102852,OK,10/18/18 22:45,1.2347188,OK,10/18/18 22:45,1033949.563,OK,10/18/18 22:45,71.78408051,OK,10/18/18 22:45,70.40698242,OK,10/18/18 22:45,21.48505087,OK,10/18/18 22:45,930530,OK,10/18/18 22:45,53.34767914,OK,10/18/18 22:45,14.44591331,OK,10/18/18 22:45,1567561,OK,10/18/18 22:45,70.47266388,OK,10/18/18 22:45,123.820343,OK,10/18/18 22:45,0.516691973,OK,10/18/18 22:45,65.07081604,OK,10/18/18 22:45,89.63074493,OK,10/18/18 22:45,1118784.75,OK,10/18/18 22:45,70.34161377,OK,10/18/18 22:45,135.4124298,OK,10/18/18 22:45,2.798661319,OK,10/18/18 22:45,4244421,OK,10/18/18 22:45,0.181959033,OK,10/18/18 22:45,14.8166256,OK,10/18/18 22:45,12407394.75,OK,10/18/18 22:45,0,OK,10/18/18 22:45,13812071,OK,10/18/18 22:45,103.9215698,OK,10/18/18 22:45,104.1035309,OK,10/18/18 22:45,290.2285584,OK,10/18/18 22:45,17930.02344,OK,10/18/18 22:45,1.22519104,OK,10/18/18 22:45,1538.879272,OK,10/18/18 22:45,22423434,OK,10/18/18 22:45,175.2680511,OK,10/18/18 22:45,474.9609375,OK,
10/18/18 23:00,1.422605634,OK,10/18/18 23:00,1.26777792,OK,10/18/18 23:00,1033949.813,OK,10/18/18 23:00,71.93539429,OK,10/18/18 23:00,70.51279449,OK,10/18/18 23:00,21.58682292,OK,10/18/18 23:00,930550,OK,10/18/18 23:00,54.67893982,OK,10/18/18 23:00,124.1417694,OK,10/18/18 23:00,1567577.875,OK,10/18/18 23:00,70.73983765,OK,10/18/18 23:00,125.4187775,OK,10/18/18 23:00,4.600789341,OK,10/18/18 23:00,63.55511475,OK,10/18/18 23:00,92.90969849,OK,10/18/18 23:00,1118811,OK,10/18/18 23:00,70.29466248,OK,10/18/18 23:00,133.8497772,OK,10/18/18 23:00,2.968982566,OK,10/18/18 23:00,4244446,OK,10/18/18 23:00,1.109291077,OK,10/18/18 23:00,15.21333504,OK,10/18/18 23:00,12407397.75,OK,10/18/18 23:00,157.4295959,OK,10/18/18 23:00,13812091,OK,10/18/18 23:00,101.0887909,OK,10/18/18 23:00,102.1980896,OK,10/18/18 23:00,286.1467384,OK,10/18/18 23:00,17930.14453,OK,10/18/18 23:00,0.193322815,OK,10/18/18 23:00,242.4775391,OK,10/18/18 23:00,22423588,OK,10/18/18 23:00,177.4845734,OK,10/18/18 23:00,472.3103638,OK,
10/18/18 23:15,1.039154053,OK,10/18/18 23:15,0.926228046,OK,10/18/18 23:15,1033950.063,OK,10/18/18 23:15,71.92032623,OK,10/18/18 23:15,70.88117218,OK,10/18/18 23:15,21.41711738,OK,10/18/18 23:15,930580,OK,10/18/18 23:15,54.65720367,OK,10/18/18 23:15,6.982238293,OK,10/18/18 23:15,1567598.125,OK,10/18/18 23:15,70.73724365,OK,10/18/18 23:15,125.3944397,OK,10/18/18 23:15,0.258903341,OK,10/18/18 23:15,63.66931534,OK,10/18/18 23:15,44.66575623,OK,10/18/18 23:15,1118835.625,OK,10/18/18 23:15,70.55324554,OK,10/18/18 23:15,134.2225647,OK,10/18/18 23:15,1.424908335,OK,10/18/18 23:15,4244471,OK,10/18/18 23:15,0.097267032,OK,10/18/18 23:15,11.11473656,OK,10/18/18 23:15,12407400.75,OK,10/18/18 23:15,0,OK,10/18/18 23:15,13812092,OK,10/18/18 23:15,99.10044861,OK,10/18/18 23:15,99.19771576,OK,10/18/18 23:15,287.1830873,OK,10/18/18 23:15,17930.27344,OK,10/18/18 23:15,0.635604797,OK,10/18/18 23:15,795.6154785,OK,10/18/18 23:15,22423748,OK,10/18/18 23:15,175.6378937,OK,10/18/18 23:15,467.4156494,OK,
10/18/18 23:30,0.761304259,OK,10/18/18 23:30,0.674585342,OK,10/18/18 23:30,1033950.25,OK,10/18/18 23:30,71.85136414,OK,10/18/18 23:30,71.090065,OK,10/18/18 23:30,21.28992978,OK,10/18/18 23:30,930610,OK,10/18/18 23:30,58.70800781,OK,10/18/18 23:30,0,OK,10/18/18 23:30,1567611.5,OK,10/18/18 23:30,71.26158142,OK,10/18/18 23:30,129.9699402,OK,10/18/18 23:30,0,OK,10/18/18 23:30,63.92603683,OK,10/18/18 23:30,60.94018555,OK,10/18/18 23:30,1118860.125,OK,10/18/18 23:30,70.23922729,OK,10/18/18 23:30,134.1652527,OK,10/18/18 23:30,1.93624605,OK,10/18/18 23:30,4244497,OK,10/18/18 23:30,1.558401346,OK,10/18/18 23:30,8.095024109,OK,10/18/18 23:30,12407403,OK,10/18/18 23:30,223.2453461,OK,10/18/18 23:30,13812098,OK,10/18/18 23:30,96.48008728,OK,10/18/18 23:30,98.03848267,OK,10/18/18 23:30,288.7652804,OK,10/18/18 23:30,17930.39453,OK,10/18/18 23:30,0.215468842,OK,10/18/18 23:30,269.1296997,OK,10/18/18 23:30,22423900,OK,10/18/18 23:30,177.5580444,OK,10/18/18 23:30,463.062439,OK,
10/18/18 23:45,0.581594467,OK,10/18/18 23:45,0.51505971,OK,10/18/18 23:45,1033950.438,OK,10/18/18 23:45,71.99868011,OK,10/18/18 23:45,71.41708374,OK,10/18/18 23:45,21.28037148,OK,10/18/18 23:45,930620,OK,10/18/18 23:45,60.84944153,OK,10/18/18 23:45,124.3766098,OK,10/18/18 23:45,1567622.25,OK,10/18/18 23:45,71.5769043,OK,10/18/18 23:45,132.4263458,OK,10/18/18 23:45,3.981177034,OK,10/18/18 23:45,62.09686279,OK,10/18/18 23:45,20.27429771,OK,10/18/18 23:45,1118863.25,OK,10/18/18 23:45,71.5005722,OK,10/18/18 23:45,133.5974426,OK,10/18/18 23:45,0.663059971,OK,10/18/18 23:45,4244522,OK,10/18/18 23:45,3.582571983,OK,10/18/18 23:45,6.180716515,OK,10/18/18 23:45,12407405.25,OK,10/18/18 23:45,502.6341248,OK,10/18/18 23:45,13812126,OK,10/18/18 23:45,93.98780823,OK,10/18/18 23:45,97.57038116,OK,10/18/18 23:45,282.7417875,OK,10/18/18 23:45,17930.48438,OK,10/18/18 23:45,0.709401794,OK,10/18/18 23:45,884.7739868,OK,10/18/18 23:45,22424012,OK,10/18/18 23:45,173.1213074,OK,10/18/18 23:45,458.7510986,OK,
10/19/18 0:00,0.605766416,OK,10/19/18 0:00,0.538400352,OK,10/19/18 0:00,1033950.625,OK,10/19/18 0:00,72.19326782,OK,10/19/18 0:00,71.58750916,OK,10/19/18 0:00,21.35761098,OK,10/19/18 0:00,930640,OK,10/19/18 0:00,54.81259155,OK,10/19/18 0:00,11.80568695,OK,10/19/18 0:00,1567647.875,OK,10/19/18 0:00,70.75820923,OK,10/19/18 0:00,125.5708008,OK,10/19/18 0:00,0.436414323,OK,10/19/18 0:00,61.38768005,OK,10/19/18 0:00,17.48053551,OK,10/19/18 0:00,1118865.375,OK,10/19/18 0:00,72.02415466,OK,10/19/18 0:00,133.4118347,OK,10/19/18 0:00,0.578272559,OK,10/19/18 0:00,4244547,OK,10/19/18 0:00,7.052062511,OK,10/19/18 0:00,6.460804224,OK,10/19/18 0:00,12407407.5,OK,10/19/18 0:00,994.5114136,OK,10/19/18 0:00,13812290,OK,10/19/18 0:00,94.83206177,OK,10/19/18 0:00,101.8841324,OK,10/19/18 0:00,284.4869722,OK,10/19/18 0:00,17930.57422,OK,10/19/18 0:00,0.187264786,OK,10/19/18 0:00,234.037735,OK,10/19/18 0:00,22424124,OK,10/19/18 0:00,171.8288269,OK,10/19/18 0:00,463.0064697,OK,
10/19/18 0:15,0.704410374,OK,10/19/18 0:15,0.625299633,OK,10/19/18 0:15,1033950.813,OK,10/19/18 0:15,72.52297974,OK,10/19/18 0:15,71.818573,OK,10/19/18 0:15,21.63562557,OK,10/19/18 0:15,930650,OK,10/19/18 0:15,61.65644836,OK,10/19/18 0:15,39.91558075,OK,10/19/18 0:15,1567653.375,OK,10/19/18 0:15,72.04174805,OK,10/19/18 0:15,133.6982117,OK,10/19/18 0:15,1.123153007,OK,10/19/18 0:15,62.89431,OK,10/19/18 0:15,0,OK,10/19/18 0:15,1118870.625,OK,10/19/18 0:15,71.35603333,OK,10/19/18 0:15,134.2503357,OK,10/19/18 0:15,0,OUT OF RANGE,10/19/18 0:15,4244570,OK,10/19/18 0:15,7.798499584,OK,10/19/18 0:15,7.503595591,OK,10/19/18 0:15,12407409.75,OK,10/19/18 0:15,1096.498047,OK,10/19/18 0:15,13812531,OK,10/19/18 0:15,97.72148132,OK,10/19/18 0:15,105.5199814,OK,10/19/18 0:15,283.6890396,OK,10/19/18 0:15,17930.65234,OK,10/19/18 0:15,0.200110703,OK,10/19/18 0:15,250.3967438,OK,10/19/18 0:15,22424220,OK,10/19/18 0:15,172.3459167,OK,10/19/18 0:15,465.8450928,OK,
10/19/18 0:30,0.95757854,OK,10/19/18 0:30,0.847750127,OK,10/19/18 0:30,1033950.938,OK,10/19/18 0:30,73.00337219,OK,10/19/18 0:30,72.04579163,OK,10/19/18 0:30,21.27988726,OK,10/19/18 0:30,930670,OK,10/19/18 0:30,55.61682129,OK,10/19/18 0:30,78.86545563,OK,10/19/18 0:30,1567674.875,OK,10/19/18 0:30,70.92921448,OK,10/19/18 0:30,126.5460358,OK,10/19/18 0:30,2.873958337,OK,10/19/18 0:30,60.36906433,OK,10/19/18 0:30,0,OK,10/19/18 0:30,1118872,OK,10/19/18 0:30,72.94464111,OK,10/19/18 0:30,133.3137054,OK,10/19/18 0:30,0,OUT OF RANGE,10/19/18 0:30,4244594,OK,10/19/18 0:30,8.516951561,OK,10/19/18 0:30,10.17300153,OK,10/19/18 0:30,12407411.25,OK,10/19/18 0:30,1182.265381,OK,10/19/18 0:30,13812832,OK,10/19/18 0:30,102.3096085,OK,10/19/18 0:30,110.826561,OK,10/19/18 0:30,280.2162813,OK,10/19/18 0:30,17930.74414,OK,10/19/18 0:30,0.201744339,OK,10/19/18 0:30,253.0883942,OK,10/19/18 0:30,22424336,OK,10/19/18 0:30,169.6097412,OK,10/19/18 0:30,470.9520874,OK,
10/19/18 0:45,1.121426702,OK,10/19/18 0:45,0.993184268,OK,10/19/18 0:45,1033951.125,OK,10/19/18 0:45,73.35243225,OK,10/19/18 0:45,72.23100281,OK,10/19/18 0:45,21.40486128,OK,10/19/18 0:45,930690,OK,10/19/18 0:45,52.70310974,OK,10/19/18 0:45,97.86988068,OK,10/19/18 0:45,1567700.125,OK,10/19/18 0:45,70.48373413,OK,10/19/18 0:45,123.1868439,OK,10/19/18 0:45,3.761343078,OK,10/19/18 0:45,60.76988983,OK,10/19/18 0:45,0,OK,10/19/18 0:45,1118876.125,OK,10/19/18 0:45,71.70449829,OK,10/19/18 0:45,132.4743958,OK,10/19/18 0:45,0,OUT OF RANGE,10/19/18 0:45,4244618,OK,10/19/18 0:45,0.495158017,OK,10/19/18 0:45,11.97781563,OK,10/19/18 0:45,12407413.5,OK,10/19/18 0:45,0,OK,10/19/18 0:45,13813108,OK,10/19/18 0:45,107.0773849,OK,10/19/18 0:45,107.5725403,OK,10/19/18 0:45,286.2012317,OK,10/19/18 0:45,17930.83984,OK,10/19/18 0:45,1.35664978,OK,10/19/18 0:45,1704.222778,OK,10/19/18 0:45,22424458,OK,10/19/18 0:45,174.1316376,OK,10/19/18 0:45,475.0053711,OK,
10/19/18 1:00,0.998689532,OK,10/19/18 1:00,0.888474882,OK,10/19/18 1:00,1033951.313,OK,10/19/18 1:00,73.46697998,OK,10/19/18 1:00,72.46829224,OK,10/19/18 1:00,21.40088781,OK,10/19/18 1:00,930710,OK,10/19/18 1:00,50.90643692,OK,10/19/18 1:00,142.7207184,OK,10/19/18 1:00,1567730.875,OK,10/19/18 1:00,70.58279419,OK,10/19/18 1:00,121.4892273,OK,10/19/18 1:00,5.676199948,OK,10/19/18 1:00,60.74143219,OK,10/19/18 1:00,0,OK,10/19/18 1:00,1118877.375,OK,10/19/18 1:00,72.6018219,OK,10/19/18 1:00,133.3432617,OK,10/19/18 1:00,0,OUT OF RANGE,10/19/18 1:00,4244642,OK,10/19/18 1:00,1.891104341,OK,10/19/18 1:00,10.66169858,OK,10/19/18 1:00,12407415.75,OK,10/19/18 1:00,270.2089233,OK,10/19/18 1:00,13813133,OK,10/19/18 1:00,103.6823883,OK,10/19/18 1:00,105.5734863,OK,10/19/18 1:00,288.0734697,OK,10/19/18 1:00,17930.93945,OK,10/19/18 1:00,0.207361557,OK,10/19/18 1:00,260.2062988,OK,10/19/18 1:00,22424584,OK,10/19/18 1:00,178.1954651,OK,10/19/18 1:00,473.5053101,OK,
10/19/18 1:15,0.983945251,OK,10/19/18 1:15,0.877723098,OK,10/19/18 1:15,1033951.5,OK,10/19/18 1:15,73.6023407,OK,10/19/18 1:15,72.61839294,OK,10/19/18 1:15,21.46436157,OK,10/19/18 1:15,930730,OK,10/19/18 1:15,56.88640976,OK,10/19/18 1:15,119.4064178,OK,10/19/18 1:15,1567744.5,OK,10/19/18 1:15,71.20438385,OK,10/19/18 1:15,128.0907898,OK,10/19/18 1:15,4.256467879,OK,10/19/18 1:15,60.37244797,OK,10/19/18 1:15,0,OK,10/19/18 1:15,1118880.5,OK,10/19/18 1:15,72.44404602,OK,10/19/18 1:15,132.8164978,OK,10/19/18 1:15,0,OUT OF RANGE,10/19/18 1:15,4244666,OK,10/19/18 1:15,0.812021375,OK,10/19/18 1:15,10.53267717,OK,10/19/18 1:15,12407418,OK,10/19/18 1:15,0,OK,10/19/18 1:15,13813167,OK,10/19/18 1:15,101.4595184,OK,10/19/18 1:15,102.2715378,OK,10/19/18 1:15,291.1703415,OK,10/19/18 1:15,17931.03516,OK,10/19/18 1:15,1.298223999,OK,10/19/18 1:15,1625.294312,OK,10/19/18 1:15,22424704,OK,10/19/18 1:15,176.9455261,OK,10/19/18 1:15,468.0581665,OK,
10/19/18 1:30,0.918003321,OK,10/19/18 1:30,0.824539423,OK,10/19/18 1:30,1033951.625,OK,10/19/18 1:30,73.72050476,OK,10/19/18 1:30,72.80250549,OK,10/19/18 1:30,21.61903792,OK,10/19/18 1:30,930740,OK,10/19/18 1:30,61.09812164,OK,10/19/18 1:30,23.15882492,OK,10/19/18 1:30,1567755.375,OK,10/19/18 1:30,71.6587677,OK,10/19/18 1:30,132.756897,OK,10/19/18 1:30,0.769644871,OK,10/19/18 1:30,59.77754593,OK,10/19/18 1:30,7.760926723,OK,10/19/18 1:30,1118881.375,OK,10/19/18 1:30,73.60670471,OK,10/19/18 1:30,133.3842468,OK,10/19/18 1:30,0.282010791,OK,10/19/18 1:30,4244690,OK,10/19/18 1:30,1.477309465,OK,10/19/18 1:30,9.894473076,OK,10/19/18 1:30,12407419.5,OK,10/19/18 1:30,214.6669464,OK,10/19/18 1:30,13813180,OK,10/19/18 1:30,98.48348236,OK,10/19/18 1:30,99.96079254,OK,10/19/18 1:30,293.0244802,OK,10/19/18 1:30,17931.12305,OK,10/19/18 1:30,1.246252563,OK,10/19/18 1:30,1556.615234,OK,10/19/18 1:30,22424812,OK,10/19/18 1:30,175.7169037,OK,10/19/18 1:30,462.6179504,OK,
