OSU_RTS.MDBUS_C1.180_CDT Time [SNAP],OSU_RTS.MDBUS_C1.180_CDT Value [SNAP],OSU_RTS.MDBUS_C1.180_CDT Status [SNAP],OSU_RTS.MDBUS_C1.180_CHF Time [SNAP],OSU_RTS.MDBUS_C1.180_CHF Value [SNAP],OSU_RTS.MDBUS_C1.180_CHF Status [SNAP],OSU_RTS.MDBUS_C1.180_CHT Time [SNAP],OSU_RTS.MDBUS_C1.180_CHT Value [SNAP],OSU_RTS.MDBUS_C1.180_CHT Status [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.180_CVF Time [SNAP],OSU_RTS.MDBUS_C1.180_CVF Value [SNAP],OSU_RTS.MDBUS_C1.180_CVF Status [SNAP],OSU_RTS.MDBUS_C1.180_HF Time [SNAP],OSU_RTS.MDBUS_C1.180_HF Value [SNAP],OSU_RTS.MDBUS_C1.180_HF Status [SNAP],OSU_RTS.MDBUS_C1.180_HGT Time [SNAP],OSU_RTS.MDBUS_C1.180_HGT Value [SNAP],OSU_RTS.MDBUS_C1.180_HGT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Time [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Value [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Time [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Value [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Status [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Time [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Value [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Time [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Value [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Status [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Time [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Value [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Status [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Time [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Value [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Status [SNAP],OSU_RTS.MDBUS_C1.180B_HF Time [SNAP],OSU_RTS.MDBUS_C1.180B_HF Value [SNAP],OSU_RTS.MDBUS_C1.180B_HF Status [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Time [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Value [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Status [SNAP],OSU_RTS.MDBUS_CC.180_MHT Time [SNAP],OSU_RTS.MDBUS_CC.180_MHT Value [SNAP],OSU_RTS.MDBUS_CC.180_MHT Status [SNAP],OSU_RTS.MDBUS_CC.180_PHT Time [SNAP],OSU_RTS.MDBUS_CC.180_PHT Value [SNAP],OSU_RTS.MDBUS_CC.180_PHT Status [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Time [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Value [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Status [SNAP],OSU_RTS.MDBUS_EC.180_E02C Time [SNAP],OSU_RTS.MDBUS_EC.180_E02C Value [SNAP],OSU_RTS.MDBUS_EC.180_E02C Status [SNAP],Comments
10/20/18 0:30,-2.180841446,OK,10/20/18 0:30,0,OK,10/20/18 0:30,5737102,OK,10/20/18 0:30,56.42133331,OK,10/20/18 0:30,58.60217667,OK,10/20/18 0:30,8.01112722,OK,10/20/18 0:30,0,OK,10/20/18 0:30,68845224,OK,10/20/18 0:30,4.196149349,OK,10/20/18 0:30,0,OK,10/20/18 0:30,1221902,OK,10/20/18 0:30,67.38056946,OK,10/20/18 0:30,63.18442154,OK,10/20/18 0:30,0,OK,10/20/18 0:30,0,OK,10/20/18 0:30,14662824,OK,,,,,,,10/20/18 0:30,2904112,OK,10/20/18 0:30,7750,OK,
10/20/18 0:45,-2.484386444,OK,10/20/18 0:45,0,OK,10/20/18 0:45,5737102,OK,10/20/18 0:45,56.53358459,OK,10/20/18 0:45,59.01796722,OK,10/20/18 0:45,7.12227379,OK,10/20/18 0:45,0,OK,10/20/18 0:45,68845224,OK,10/20/18 0:45,4.430138588,OK,10/20/18 0:45,0,OK,10/20/18 0:45,1221902,OK,10/20/18 0:45,67.73092651,OK,10/20/18 0:45,63.30078506,OK,10/20/18 0:45,0,OK,10/20/18 0:45,0,OK,10/20/18 0:45,14662824,OK,,,,,,,10/20/18 0:45,2904112,OK,10/20/18 0:45,7750,OK,
10/20/18 1:00,-2.664236069,OK,10/20/18 1:00,0,OK,10/20/18 1:00,5737102,OK,10/20/18 1:00,56.49928665,OK,10/20/18 1:00,59.16352081,OK,10/20/18 1:00,6.719298914,OK,10/20/18 1:00,0,OK,10/20/18 1:00,68845224,OK,10/20/18 1:00,4.865179062,OK,10/20/18 1:00,0,OK,10/20/18 1:00,1221902,OK,10/20/18 1:00,68.29806519,OK,10/20/18 1:00,63.43289185,OK,10/20/18 1:00,0,OK,10/20/18 1:00,0,OK,10/20/18 1:00,14662824,OK,,,,,,,10/20/18 1:00,2904112,OK,10/20/18 1:00,7750,OK,
10/20/18 1:15,-2.618766546,OK,10/20/18 1:15,0,OK,10/20/18 1:15,5737102,OK,10/20/18 1:15,56.74821472,OK,10/20/18 1:15,59.36698151,OK,10/20/18 1:15,6.749860845,OK,10/20/18 1:15,0,OK,10/20/18 1:15,68845224,OK,10/20/18 1:15,5.30542469,OK,10/20/18 1:15,0,OK,10/20/18 1:15,1221902,OK,10/20/18 1:15,68.77897644,OK,10/20/18 1:15,63.4735527,OK,10/20/18 1:15,0,OK,10/20/18 1:15,0,OK,10/20/18 1:15,14662824,OK,,,,,,,10/20/18 1:15,2904112,OK,10/20/18 1:15,7750,OK,
10/20/18 1:30,-2.433827162,OK,10/20/18 1:30,0,OK,10/20/18 1:30,5737102,OK,10/20/18 1:30,56.9211998,OK,10/20/18 1:30,59.35502625,OK,10/20/18 1:30,0,OK,10/20/18 1:30,0,OK,10/20/18 1:30,68845224,OK,10/20/18 1:30,5.743663788,OK,10/20/18 1:30,0,OK,10/20/18 1:30,1221902,OK,10/20/18 1:30,69.23577881,OK,10/20/18 1:30,63.49211121,OK,10/20/18 1:30,0,OK,10/20/18 1:30,0,OK,10/20/18 1:30,14662824,OK,,,,,,,10/20/18 1:30,2904112,OK,10/20/18 1:30,7750,OK,
10/20/18 1:45,-2.22833395,OK,10/20/18 1:45,0,OK,10/20/18 1:45,5737102,OK,10/20/18 1:45,57.0953331,OK,10/20/18 1:45,59.32366943,OK,10/20/18 1:45,0,OK,10/20/18 1:45,0,OK,10/20/18 1:45,68845224,OK,10/20/18 1:45,6.127519608,OK,10/20/18 1:45,0,OK,10/20/18 1:45,1221902,OK,10/20/18 1:45,69.54548645,OK,10/20/18 1:45,63.41796112,OK,10/20/18 1:45,0,OK,10/20/18 1:45,0,OK,10/20/18 1:45,14662824,OK,,,,,,,10/20/18 1:45,2904112,OK,10/20/18 1:45,7750,OK,
10/20/18 2:00,-2.145111084,OK,10/20/18 2:00,0,OK,10/20/18 2:00,5737102,OK,10/20/18 2:00,57.21031189,OK,10/20/18 2:00,59.35542297,OK,10/20/18 2:00,0,OK,10/20/18 2:00,0,OK,10/20/18 2:00,68845224,OK,10/20/18 2:00,6.268147469,OK,10/20/18 2:00,0,OK,10/20/18 2:00,1221902,OK,10/20/18 2:00,69.78013611,OK,10/20/18 2:00,63.51198578,OK,10/20/18 2:00,0,OK,10/20/18 2:00,0,OK,10/20/18 2:00,14662824,OK,,,,,,,10/20/18 2:00,2904112,OK,10/20/18 2:00,7750,OK,
10/20/18 2:15,-2.182638645,OK,10/20/18 2:15,0,OK,10/20/18 2:15,5737102,OK,10/20/18 2:15,57.28862,OK,10/20/18 2:15,59.47126007,OK,10/20/18 2:15,0,OK,10/20/18 2:15,0,OK,10/20/18 2:15,68845224,OK,10/20/18 2:15,6.116501331,OK,10/20/18 2:15,0,OK,10/20/18 2:15,1221902,OK,10/20/18 2:15,69.63569641,OK,10/20/18 2:15,63.51919556,OK,10/20/18 2:15,0,OK,10/20/18 2:15,0,OK,10/20/18 2:15,14662824,OK,,,,,,,10/20/18 2:15,2904112,OK,10/20/18 2:15,7750,OK,
10/20/18 2:30,-2.095439911,OK,10/20/18 2:30,0,OK,10/20/18 2:30,5737102,OK,10/20/18 2:30,57.42057419,OK,10/20/18 2:30,59.5160141,OK,10/20/18 2:30,0,OK,10/20/18 2:30,0,OK,10/20/18 2:30,68845224,OK,10/20/18 2:30,6.073912144,OK,10/20/18 2:30,0,OK,10/20/18 2:30,1221902,OK,10/20/18 2:30,69.67971039,OK,10/20/18 2:30,63.60580063,OK,10/20/18 2:30,0,OK,10/20/18 2:30,0,OK,10/20/18 2:30,14662824,OK,,,,,,,10/20/18 2:30,2904112,OK,10/20/18 2:30,7750,OK,
10/20/18 2:45,-1.999486446,OK,10/20/18 2:45,0,OK,10/20/18 2:45,5737102,OK,10/20/18 2:45,57.58656693,OK,10/20/18 2:45,59.58605194,OK,10/20/18 2:45,0,OK,10/20/18 2:45,0,OK,10/20/18 2:45,68845224,OK,10/20/18 2:45,5.90104723,OK,10/20/18 2:45,0,OK,10/20/18 2:45,1221902,OK,10/20/18 2:45,69.55075073,OK,10/20/18 2:45,63.64970016,OK,10/20/18 2:45,0,OK,10/20/18 2:45,0,OK,10/20/18 2:45,14662824,OK,,,,,,,10/20/18 2:45,2904112,OK,10/20/18 2:45,7750,OK,
10/20/18 3:00,-2.106451511,OK,10/20/18 3:00,0,OK,10/20/18 3:00,5737102,OK,10/20/18 3:00,57.65406036,OK,10/20/18 3:00,59.76051331,OK,10/20/18 3:00,0,OK,10/20/18 3:00,0,OK,10/20/18 3:00,68845224,OK,10/20/18 3:00,5.78281498,OK,10/20/18 3:00,0,OK,10/20/18 3:00,1221902,OK,10/20/18 3:00,69.35804749,OK,10/20/18 3:00,63.57522964,OK,10/20/18 3:00,0,OK,10/20/18 3:00,0,OK,10/20/18 3:00,14662824,OK,,,,,,,10/20/18 3:00,2904112,OK,10/20/18 3:00,7750,OK,
10/20/18 3:15,-2.411125183,OK,10/20/18 3:15,0,OK,10/20/18 3:15,5737102,OK,10/20/18 3:15,57.77476883,OK,10/20/18 3:15,60.18589783,OK,10/20/18 3:15,0,OK,10/20/18 3:15,0,OK,10/20/18 3:15,68845224,OK,10/20/18 3:15,5.188317299,OK,10/20/18 3:15,0,OK,10/20/18 3:15,1221902,OK,10/20/18 3:15,68.80445099,OK,10/20/18 3:15,63.61613464,OK,10/20/18 3:15,0,OK,10/20/18 3:15,0,OK,10/20/18 3:15,14662824,OK,,,,,,,10/20/18 3:15,2904112,OK,10/20/18 3:15,7750,OK,
10/20/18 3:30,-2.728901386,OK,10/20/18 3:30,0,OK,10/20/18 3:30,5737102,OK,10/20/18 3:30,58.03617096,OK,10/20/18 3:30,60.76507187,OK,10/20/18 3:30,7.220020496,OK,10/20/18 3:30,0,OK,10/20/18 3:30,68845224,OK,10/20/18 3:30,4.473005295,OK,10/20/18 3:30,0,OK,10/20/18 3:30,1221902,OK,10/20/18 3:30,68.10307312,OK,10/20/18 3:30,63.63006592,OK,10/20/18 3:30,0,OK,10/20/18 3:30,0,OK,10/20/18 3:30,14662824,OK,,,,,,,10/20/18 3:30,2904112,OK,10/20/18 3:30,7750,OK,
10/20/18 3:45,-3.3872509,OK,10/20/18 3:45,0,OK,10/20/18 3:45,5737102,OK,10/20/18 3:45,58.3664856,OK,10/20/18 3:45,61.7537384,OK,10/20/18 3:45,7.864557516,OK,10/20/18 3:45,0,OK,10/20/18 3:45,68845224,OK,10/20/18 3:45,3.097612381,OK,10/20/18 3:45,0,OK,10/20/18 3:45,1221902,OK,10/20/18 3:45,66.74725342,OK,10/20/18 3:45,63.64964294,OK,10/20/18 3:45,0,OK,10/20/18 3:45,0,OK,10/20/18 3:45,14662824,OK,,,,,,,10/20/18 3:45,2904112,OK,10/20/18 3:45,7750,OK,
10/20/18 4:00,-4.043452263,OK,10/20/18 4:00,0,OK,10/20/18 4:00,5737102,OK,10/20/18 4:00,58.89835358,OK,10/20/18 4:00,62.94180679,OK,10/20/18 4:00,8.461391555,OK,10/20/18 4:00,0,OK,10/20/18 4:00,68845224,OK,10/20/18 4:00,3.085635185,OK,10/20/18 4:00,0,OK,10/20/18 4:00,1221902,OK,10/20/18 4:00,66.97874451,OK,10/20/18 4:00,63.89311218,OK,10/20/18 4:00,0,OK,10/20/18 4:00,0,OK,10/20/18 4:00,14662824,OK,,,,,,,10/20/18 4:00,2904112,OK,10/20/18 4:00,7750,OK,
10/20/18 4:15,-4.518121719,OK,10/20/18 4:15,0,OK,10/20/18 4:15,5737102,OK,10/20/18 4:15,59.62841034,OK,10/20/18 4:15,64.14653015,OK,10/20/18 4:15,9.233090745,OK,10/20/18 4:15,0,OK,10/20/18 4:15,68845224,OK,10/20/18 4:15,2.264508247,OK,10/20/18 4:15,0.134155437,OK,10/20/18 4:15,1221902,OK,10/20/18 4:15,67.41594696,OK,10/20/18 4:15,65.15143585,OK,10/20/18 4:15,2.739400337,OK,10/20/18 4:15,1.609865248,OK,10/20/18 4:15,14662824,OK,,,,,,,10/20/18 4:15,2904112,OK,10/20/18 4:15,7750,OK,
10/20/18 4:30,-4.827675343,OK,10/20/18 4:30,0,OK,10/20/18 4:30,5737102,OK,10/20/18 4:30,60.4284668,OK,10/20/18 4:30,65.25614166,OK,10/20/18 4:30,8.880875246,OK,10/20/18 4:30,0,OK,10/20/18 4:30,68845224,OK,10/20/18 4:30,0.401076615,OK,10/20/18 4:30,0.070048861,OK,10/20/18 4:30,1221902.125,OK,10/20/18 4:30,67.70669556,OK,10/20/18 4:30,67.30561829,OK,10/20/18 4:30,4.166599444,OK,10/20/18 4:30,0.834837735,OK,10/20/18 4:30,14662825.5,OK,,,,,,,10/20/18 4:30,2904112,OK,10/20/18 4:30,7750,OK,
10/20/18 4:45,-5.171795368,OK,10/20/18 4:45,0,OK,10/20/18 4:45,5737102,OK,10/20/18 4:45,61.19343567,OK,10/20/18 4:45,66.36523438,OK,10/20/18 4:45,8.766422884,OK,10/20/18 4:45,0,OK,10/20/18 4:45,68845224,OK,10/20/18 4:45,-1.276298761,OK,10/20/18 4:45,0,OK,10/20/18 4:45,1221902.125,OK,10/20/18 4:45,67.74880981,OK,10/20/18 4:45,69.02510071,OK,10/20/18 4:45,0,OK,10/20/18 4:45,0,OK,10/20/18 4:45,14662825.5,OK,,,,,,,10/20/18 4:45,2904112,OK,10/20/18 4:45,7750,OK,
10/20/18 5:00,-5.049581528,OK,10/20/18 5:00,0,OK,10/20/18 5:00,5737102,OK,10/20/18 5:00,61.95730591,OK,10/20/18 5:00,67.00688934,OK,10/20/18 5:00,8.638781578,OK,10/20/18 5:00,0,OK,10/20/18 5:00,68845224,OK,10/20/18 5:00,-2.220469952,OK,10/20/18 5:00,0,OK,10/20/18 5:00,1221902.125,OK,10/20/18 5:00,67.21047974,OK,10/20/18 5:00,69.43094635,OK,10/20/18 5:00,0,OK,10/20/18 5:00,0,OK,10/20/18 5:00,14662825.5,OK,,,,,,,10/20/18 5:00,2904112,OK,10/20/18 5:00,7750,OK,
10/20/18 5:15,-4.611942768,OK,10/20/18 5:15,0,OK,10/20/18 5:15,5737102,OK,10/20/18 5:15,62.75571823,OK,10/20/18 5:15,67.36766052,OK,10/20/18 5:15,8.71568843,OK,10/20/18 5:15,0,OK,10/20/18 5:15,68845224,OK,10/20/18 5:15,-2.878119469,OK,10/20/18 5:15,0,OK,10/20/18 5:15,1221902.125,OK,10/20/18 5:15,66.45359039,OK,10/20/18 5:15,69.33171082,OK,10/20/18 5:15,0,OK,10/20/18 5:15,0,OK,10/20/18 5:15,14662825.5,OK,,,,,,,10/20/18 5:15,2904112,OK,10/20/18 5:15,7750,OK,
10/20/18 5:30,-3.812077284,OK,10/20/18 5:30,0,OK,10/20/18 5:30,5737102,OK,10/20/18 5:30,63.58724976,OK,10/20/18 5:30,67.39932251,OK,10/20/18 5:30,8.263329021,OK,10/20/18 5:30,0,OK,10/20/18 5:30,68845224,OK,10/20/18 5:30,-2.982919216,OK,10/20/18 5:30,0,OK,10/20/18 5:30,1221902.125,OK,10/20/18 5:30,66.03543854,OK,10/20/18 5:30,69.01835632,OK,10/20/18 5:30,0,OK,10/20/18 5:30,0,OK,10/20/18 5:30,14662825.5,OK,,,,,,,10/20/18 5:30,2904112,OK,10/20/18 5:30,7750,OK,
10/20/18 5:45,-3.042535067,OK,10/20/18 5:45,0,OK,10/20/18 5:45,5737102,OK,10/20/18 5:45,64.34234619,OK,10/20/18 5:45,67.38488007,OK,10/20/18 5:45,8.659784195,OK,10/20/18 5:45,0,OK,10/20/18 5:45,68845224,OK,10/20/18 5:45,-2.694480181,OK,10/20/18 5:45,0,OK,10/20/18 5:45,1221902.125,OK,10/20/18 5:45,65.64100647,OK,10/20/18 5:45,68.33547974,OK,10/20/18 5:45,0,OK,10/20/18 5:45,0,OK,10/20/18 5:45,14662825.5,OK,,,,,,,10/20/18 5:45,2904112,OK,10/20/18 5:45,7750,OK,
10/20/18 6:00,-2.279833317,OK,10/20/18 6:00,0,OK,10/20/18 6:00,5737102,OK,10/20/18 6:00,64.99749756,OK,10/20/18 6:00,67.27732849,OK,10/20/18 6:00,9.085337953,OK,10/20/18 6:00,0,OK,10/20/18 6:00,68845224,OK,10/20/18 6:00,-2.25596571,OK,10/20/18 6:00,0,OK,10/20/18 6:00,1221902.125,OK,10/20/18 6:00,65.36875153,OK,10/20/18 6:00,67.62471771,OK,10/20/18 6:00,2.033113069,OK,10/20/18 6:00,0,OK,10/20/18 6:00,14662825.5,OK,,,,,,,10/20/18 6:00,2904112,OK,10/20/18 6:00,7750,OK,
10/20/18 6:15,-1.64514637,OK,10/20/18 6:15,0,OK,10/20/18 6:15,5737102,OK,10/20/18 6:15,65.72732544,OK,10/20/18 6:15,67.37246704,OK,10/20/18 6:15,8.962393396,OK,10/20/18 6:15,0,OK,10/20/18 6:15,68845224,OK,10/20/18 6:15,-2.048977852,OK,10/20/18 6:15,0,OK,10/20/18 6:15,1221902.125,OK,10/20/18 6:15,65.06238556,OK,10/20/18 6:15,67.11136627,OK,10/20/18 6:15,5.09426794,OK,10/20/18 6:15,0,OK,10/20/18 6:15,14662825.5,OK,,,,,,,10/20/18 6:15,2904112,OK,10/20/18 6:15,7750,OK,
10/20/18 6:30,-1.241827011,OK,10/20/18 6:30,0,OK,10/20/18 6:30,5737102,OK,10/20/18 6:30,66.2272644,OK,10/20/18 6:30,67.46908569,OK,10/20/18 6:30,9.633307286,OK,10/20/18 6:30,0,OK,10/20/18 6:30,68845224,OK,10/20/18 6:30,-2.050722599,OK,10/20/18 6:30,0,OK,10/20/18 6:30,1221902.125,OK,10/20/18 6:30,64.85723877,OK,10/20/18 6:30,66.90796661,OK,10/20/18 6:30,5.786520147,OK,10/20/18 6:30,0,OK,10/20/18 6:30,14662825.5,OK,,,,,,,10/20/18 6:30,2904112,OK,10/20/18 6:30,7750,OK,
10/20/18 6:45,-0.460657477,OK,10/20/18 6:45,0,OK,10/20/18 6:45,5737102,OK,10/20/18 6:45,66.68870544,OK,10/20/18 6:45,67.14936066,OK,10/20/18 6:45,9.695603047,OK,10/20/18 6:45,0,OK,10/20/18 6:45,68845224,OK,10/20/18 6:45,-3.089504004,OK,10/20/18 6:45,0,OK,10/20/18 6:45,1221902.125,OK,10/20/18 6:45,64.41924286,OK,10/20/18 6:45,67.50874329,OK,10/20/18 6:45,6.596365547,OK,10/20/18 6:45,0,OK,10/20/18 6:45,14662825.5,OK,,,,,,,10/20/18 6:45,2904112,OK,10/20/18 6:45,7750,OK,
10/20/18 7:00,0.539662898,OK,10/20/18 7:00,0.217445478,OK,10/20/18 7:00,5737102.5,OK,10/20/18 7:00,66.98195648,OK,10/20/18 7:00,66.44229126,OK,10/20/18 7:00,9.677433535,OK,10/20/18 7:00,2.609345734,OK,10/20/18 7:00,68845230,OK,10/20/18 7:00,-4.063733578,OK,10/20/18 7:00,0,OK,10/20/18 7:00,1221902.125,OK,10/20/18 7:00,64.22914124,OK,10/20/18 7:00,68.2928772,OK,10/20/18 7:00,7.518724895,OK,10/20/18 7:00,0,OK,10/20/18 7:00,14662825.5,OK,,,,,,,10/20/18 7:00,2904112,OK,10/20/18 7:00,7750,OK,
10/20/18 7:15,1.206992865,OK,10/20/18 7:15,0.517154157,OK,10/20/18 7:15,5737102.5,OK,10/20/18 7:15,66.97213745,OK,10/20/18 7:15,65.76515198,OK,10/20/18 7:15,10.28992747,OK,10/20/18 7:15,6.205849886,OK,10/20/18 7:15,68845230,OK,10/20/18 7:15,-5.13973856,OK,10/20/18 7:15,0,OK,10/20/18 7:15,1221902.125,OK,10/20/18 7:15,64.0216217,OK,10/20/18 7:15,69.16136169,OK,10/20/18 7:15,8.066900226,OK,10/20/18 7:15,0,OK,10/20/18 7:15,14662825.5,OK,,,,,,,10/20/18 7:15,2904112,OK,10/20/18 7:15,7750,OK,
10/20/18 7:30,1.50865674,OK,10/20/18 7:30,0.62841773,OK,10/20/18 7:30,5737102.5,OK,10/20/18 7:30,66.75495148,OK,10/20/18 7:30,65.24629211,OK,10/20/18 7:30,10.0039751,OK,10/20/18 7:30,7.541012764,OK,10/20/18 7:30,68845230,OK,10/20/18 7:30,-5.696183681,OK,10/20/18 7:30,0,OK,10/20/18 7:30,1221902.125,OK,10/20/18 7:30,63.85079193,OK,10/20/18 7:30,69.54697418,OK,10/20/18 7:30,8.124771359,OK,10/20/18 7:30,0,OK,10/20/18 7:30,14662825.5,OK,,,,,,,10/20/18 7:30,2904112,OK,10/20/18 7:30,7750,OK,
10/20/18 7:45,1.584784031,OK,10/20/18 7:45,0.624957025,OK,10/20/18 7:45,5737102.5,OK,10/20/18 7:45,66.44692993,OK,10/20/18 7:45,64.8621521,OK,10/20/18 7:45,9.470166206,OK,10/20/18 7:45,7.499484301,OK,10/20/18 7:45,68845230,OK,10/20/18 7:45,-5.481533051,OK,10/20/18 7:45,0,OK,10/20/18 7:45,1221902.125,OK,10/20/18 7:45,63.88760376,OK,10/20/18 7:45,69.36914063,OK,10/20/18 7:45,8.319681364,OK,10/20/18 7:45,0,OK,10/20/18 7:45,14662825.5,OK,,,,,,,10/20/18 7:45,2904112,OK,10/20/18 7:45,7750,OK,
10/20/18 8:00,1.483451605,OK,10/20/18 8:00,0.601711929,OK,10/20/18 8:00,5737103,OK,10/20/18 8:00,66.05967712,OK,10/20/18 8:00,64.57621765,OK,10/20/18 8:00,9.789556342,OK,10/20/18 8:00,7.220543146,OK,10/20/18 8:00,68845236,OK,10/20/18 8:00,-4.997352123,OK,10/20/18 8:00,0,OK,10/20/18 8:00,1221902.125,OK,10/20/18 8:00,63.89568329,OK,10/20/18 8:00,68.89303589,OK,10/20/18 8:00,8.203363323,OK,10/20/18 8:00,0,OK,10/20/18 8:00,14662825.5,OK,,,,,,,10/20/18 8:00,2904112,OK,10/20/18 8:00,7750,OK,
10/20/18 8:15,1.462977648,OK,10/20/18 8:15,0.58722049,OK,10/20/18 8:15,5737103,OK,10/20/18 8:15,65.8046875,OK,10/20/18 8:15,64.34170532,OK,10/20/18 8:15,9.638461808,OK,10/20/18 8:15,7.04664588,OK,10/20/18 8:15,68845236,OK,10/20/18 8:15,-4.914960384,OK,10/20/18 8:15,0,OK,10/20/18 8:15,1221902.125,OK,10/20/18 8:15,63.87889099,OK,10/20/18 8:15,68.79385376,OK,10/20/18 8:15,8.296851725,OK,10/20/18 8:15,0,OK,10/20/18 8:15,14662825.5,OK,,,,,,,10/20/18 8:15,2904112,OK,10/20/18 8:15,7750,OK,
10/20/18 8:30,1.481998205,OK,10/20/18 8:30,0.577802837,OK,10/20/18 8:30,5737103,OK,10/20/18 8:30,65.66679382,OK,10/20/18 8:30,64.18479919,OK,10/20/18 8:30,9.361988383,OK,10/20/18 8:30,6.933634043,OK,10/20/18 8:30,68845236,OK,10/20/18 8:30,-4.913619041,OK,10/20/18 8:30,0,OK,10/20/18 8:30,1221902.125,OK,10/20/18 8:30,63.86923981,OK,10/20/18 8:30,68.7828598,OK,10/20/18 8:30,7.813078927,OK,10/20/18 8:30,0,OK,10/20/18 8:30,14662825.5,OK,,,,,,,10/20/18 8:30,2904112,OK,10/20/18 8:30,7750,OK,
10/20/18 8:45,1.304702997,OK,10/20/18 8:45,0.516842961,OK,10/20/18 8:45,5737103,OK,10/20/18 8:45,65.39481354,OK,10/20/18 8:45,64.09010315,OK,10/20/18 8:45,9.511979176,OK,10/20/18 8:45,6.202115536,OK,10/20/18 8:45,68845236,OK,10/20/18 8:45,-4.500894547,OK,10/20/18 8:45,0,OK,10/20/18 8:45,1221902.125,OK,10/20/18 8:45,63.82843781,OK,10/20/18 8:45,68.32933044,OK,10/20/18 8:45,7.429262352,OK,10/20/18 8:45,0,OK,10/20/18 8:45,14662825.5,OK,,,,,,,10/20/18 8:45,2904112,OK,10/20/18 8:45,7750,OK,
10/20/18 9:00,1.149692297,OK,10/20/18 9:00,0.435783893,OK,10/20/18 9:00,5737103.5,OK,10/20/18 9:00,65.2311554,OK,10/20/18 9:00,64.08145905,OK,10/20/18 9:00,9.101863552,OK,10/20/18 9:00,5.229406714,OK,10/20/18 9:00,68845242,OK,10/20/18 9:00,-3.919838667,OK,10/20/18 9:00,0,OK,10/20/18 9:00,1221902.125,OK,10/20/18 9:00,63.85567856,OK,10/20/18 9:00,67.7755127,OK,10/20/18 9:00,6.658843908,OK,10/20/18 9:00,0,OK,10/20/18 9:00,14662825.5,OK,,,,,,,10/20/18 9:00,2904112,OK,10/20/18 9:00,7750,OK,
10/20/18 9:15,0.929174483,OK,10/20/18 9:15,0.358732581,OK,10/20/18 9:15,5737103.5,OK,10/20/18 9:15,65.04538727,OK,10/20/18 9:15,64.11621094,OK,10/20/18 9:15,9.270837675,OK,10/20/18 9:15,4.304790974,OK,10/20/18 9:15,68845242,OK,10/20/18 9:15,-3.316847086,OK,10/20/18 9:15,0,OK,10/20/18 9:15,1221902.125,OK,10/20/18 9:15,63.88360596,OK,10/20/18 9:15,67.20045471,OK,10/20/18 9:15,6.700003789,OK,10/20/18 9:15,0,OK,10/20/18 9:15,14662825.5,OK,,,,,,,10/20/18 9:15,2904112,OK,10/20/18 9:15,7750,OK,
10/20/18 9:30,1.123093843,OK,10/20/18 9:30,0,OK,10/20/18 9:30,5737103.5,OK,10/20/18 9:30,65.6579895,OK,10/20/18 9:30,64.53489685,OK,10/20/18 9:30,0,OK,10/20/18 9:30,0,OK,10/20/18 9:30,68845242,OK,10/20/18 9:30,1.925926447,OK,10/20/18 9:30,0,OK,10/20/18 9:30,1221902.125,OK,10/20/18 9:30,63.93276215,OK,10/20/18 9:30,62.00683594,OK,10/20/18 9:30,0,OK,10/20/18 9:30,0,OK,10/20/18 9:30,14662825.5,OK,,,,,,,10/20/18 9:30,2904112,OK,10/20/18 9:30,7750,OK,
