OSU_RTS.MDBUS_C1.375_CDT Time [SNAP],OSU_RTS.MDBUS_C1.375_CDT Value [SNAP],OSU_RTS.MDBUS_C1.375_CDT Status [SNAP],OSU_RTS.MDBUS_C1.375_CHF Time [SNAP],OSU_RTS.MDBUS_C1.375_CHF Value [SNAP],OSU_RTS.MDBUS_C1.375_CHF Status [SNAP],OSU_RTS.MDBUS_C1.375_CHT Time [SNAP],OSU_RTS.MDBUS_C1.375_CHT Value [SNAP],OSU_RTS.MDBUS_C1.375_CHT Status [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CVF Time [SNAP],OSU_RTS.MDBUS_C1.375_CVF Value [SNAP],OSU_RTS.MDBUS_C1.375_CVF Status [SNAP],OSU_RTS.MDBUS_C1.375_HF Time [SNAP],OSU_RTS.MDBUS_C1.375_HF Value [SNAP],OSU_RTS.MDBUS_C1.375_HF Status [SNAP],OSU_RTS.MDBUS_C1.375_HGT Time [SNAP],OSU_RTS.MDBUS_C1.375_HGT Value [SNAP],OSU_RTS.MDBUS_C1.375_HGT Status [SNAP],OSU_RTS.MDBUS_E1.375E_1A Time [SNAP],OSU_RTS.MDBUS_E1.375E_1A Value [SNAP],OSU_RTS.MDBUS_E1.375E_1A Status [SNAP],OSU_RTS.MDBUS_E1.375E_1B Time [SNAP],OSU_RTS.MDBUS_E1.375E_1B Value [SNAP],OSU_RTS.MDBUS_E1.375E_1B Status [SNAP],OSU_RTS.MDBUS_E1.375E_2A Time [SNAP],OSU_RTS.MDBUS_E1.375E_2A Value [SNAP],OSU_RTS.MDBUS_E1.375E_2A Status [SNAP],OSU_RTS.MDBUS_E1.375E_2B Time [SNAP],OSU_RTS.MDBUS_E1.375E_2B Value [SNAP],OSU_RTS.MDBUS_E1.375E_2B Status [SNAP],OSU_RTS.MDBUS_E1.375E_3A Time [SNAP],OSU_RTS.MDBUS_E1.375E_3A Value [SNAP],OSU_RTS.MDBUS_E1.375E_3A Status [SNAP],OSU_RTS.MDBUS_E1.375E_3B Time [SNAP],OSU_RTS.MDBUS_E1.375E_3B Value [SNAP],OSU_RTS.MDBUS_E1.375E_3B Status [SNAP],OSU_RTS.MDBUS_E1.375E_4A Time [SNAP],OSU_RTS.MDBUS_E1.375E_4A Value [SNAP],OSU_RTS.MDBUS_E1.375E_4A Status [SNAP],OSU_RTS.MDBUS_E1.375E_4B Time [SNAP],OSU_RTS.MDBUS_E1.375E_4B Value [SNAP],OSU_RTS.MDBUS_E1.375E_4B Status [SNAP],OSU_RTS.MDBUS_E1.375E_5C Time [SNAP],OSU_RTS.MDBUS_E1.375E_5C Value [SNAP],OSU_RTS.MDBUS_E1.375E_5C Status [SNAP],OSU_RTS.MDBUS_RT.375S_C Time [SNAP],OSU_RTS.MDBUS_RT.375S_C Value [SNAP],OSU_RTS.MDBUS_RT.375S_C Status [SNAP],OSU_RTS.MDBUS_RT.375S_CON Time [SNAP],OSU_RTS.MDBUS_RT.375S_CON Value [SNAP],OSU_RTS.MDBUS_RT.375S_CON Status [SNAP],OSU_RTS.MDBUS_RT.375S_DP Time [SNAP],OSU_RTS.MDBUS_RT.375S_DP Value [SNAP],OSU_RTS.MDBUS_RT.375S_DP Status [SNAP],OSU_RTS.MDBUS_RT.375S_HF Time [SNAP],OSU_RTS.MDBUS_RT.375S_HF Value [SNAP],OSU_RTS.MDBUS_RT.375S_HF Status [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.375S_I Time [SNAP],OSU_RTS.MDBUS_RT.375S_I Value [SNAP],OSU_RTS.MDBUS_RT.375S_I Status [SNAP],OSU_RTS.MDBUS_RT.375S_P Time [SNAP],OSU_RTS.MDBUS_RT.375S_P Value [SNAP],OSU_RTS.MDBUS_RT.375S_P Status [SNAP],OSU_RTS.MDBUS_RT.375S_T Time [SNAP],OSU_RTS.MDBUS_RT.375S_T Value [SNAP],OSU_RTS.MDBUS_RT.375S_T Status [SNAP],Comments
10/15/18 6:30,13.69579697,OK,10/15/18 6:30,1298.523438,OK,10/15/18 6:30,46719732,OK,10/15/18 6:30,54.72875214,OK,10/15/18 6:30,41.03295517,OK,10/15/18 6:30,2274.376476,OK,10/15/18 6:30,15621.27979,OK,10/15/18 6:30,560636736,OK,10/15/18 6:30,10220946,OK,10/15/18 6:30,1128052,OK,10/15/18 6:30,7255852,OK,10/15/18 6:30,12728955,OK,10/15/18 6:30,18678516,OK,10/15/18 6:30,12829761,OK,10/15/18 6:30,17419810,OK,10/15/18 6:30,11587202,OK,10/15/18 6:30,784178,OK,10/15/18 6:30,392931.1875,OK,10/15/18 6:30,0,OK,10/15/18 6:30,44.89156342,OK,10/15/18 6:30,12553.49609,OK,10/15/18 6:30,508122144,OK,10/15/18 6:30,10.00929785,OK,10/15/18 6:30,178.8548737,OK,10/15/18 6:30,472.4921875,OK,
10/15/18 6:45,13.71483231,OK,10/15/18 6:45,1351.449707,OK,10/15/18 6:45,46720064,OK,10/15/18 6:45,54.84430695,OK,10/15/18 6:45,41.12947083,OK,10/15/18 6:45,2361.882914,OK,10/15/18 6:45,16171.93359,OK,10/15/18 6:45,560640768,OK,10/15/18 6:45,10221027,OK,10/15/18 6:45,1128060,OK,10/15/18 6:45,7255908,OK,10/15/18 6:45,12729050,OK,10/15/18 6:45,18678667,OK,10/15/18 6:45,12829848,OK,10/15/18 6:45,17419938,OK,10/15/18 6:45,11587276,OK,10/15/18 6:45,784185,OK,10/15/18 6:45,392933.6875,OK,10/15/18 6:45,0,OK,10/15/18 6:45,47.49947357,OK,10/15/18 6:45,12884.37402,OK,10/15/18 6:45,508125312,OK,10/15/18 6:45,10.27665723,OK,10/15/18 6:45,180.2050323,OK,10/15/18 6:45,472.0364075,OK,
10/15/18 7:00,14.17775536,OK,10/15/18 7:00,1416.497803,OK,10/15/18 7:00,46720408,OK,10/15/18 7:00,55.09712601,OK,10/15/18 7:00,40.91937256,OK,10/15/18 7:00,2390.599634,OK,10/15/18 7:00,17008.12354,OK,10/15/18 7:00,560644848,OK,10/15/18 7:00,10221108,OK,10/15/18 7:00,1128068,OK,10/15/18 7:00,7255973,OK,10/15/18 7:00,12729146,OK,10/15/18 7:00,18678818,OK,10/15/18 7:00,12829940,OK,10/15/18 7:00,17420066,OK,10/15/18 7:00,11587352,OK,10/15/18 7:00,784192,OK,10/15/18 7:00,392936.3125,OK,10/15/18 7:00,0,OK,10/15/18 7:00,49.22357178,OK,10/15/18 7:00,14365.75391,OK,10/15/18 7:00,508128576,OK,10/15/18 7:00,11.45736328,OK,10/15/18 7:00,179.3916321,OK,10/15/18 7:00,472.0095215,OK,
10/15/18 7:15,13.9716301,OK,10/15/18 7:15,1415.425537,OK,10/15/18 7:15,46720756,OK,10/15/18 7:15,55.01392365,OK,10/15/18 7:15,41.04229736,OK,10/15/18 7:15,2418.526755,OK,10/15/18 7:15,16986.94922,OK,10/15/18 7:15,560649072,OK,10/15/18 7:15,10221193,OK,10/15/18 7:15,1128077,OK,10/15/18 7:15,7256038,OK,10/15/18 7:15,12729242,OK,10/15/18 7:15,18678971,OK,10/15/18 7:15,12830027,OK,10/15/18 7:15,17420193,OK,10/15/18 7:15,11587430,OK,10/15/18 7:15,784201,OK,10/15/18 7:15,392938.7813,OK,10/15/18 7:15,0,OK,10/15/18 7:15,45.22186279,OK,10/15/18 7:15,12489.30762,OK,10/15/18 7:15,508131680,OK,10/15/18 7:15,9.958541992,OK,10/15/18 7:15,179.8390045,OK,10/15/18 7:15,472.6062012,OK,
10/15/18 7:30,13.93283844,OK,10/15/18 7:30,1434.785156,OK,10/15/18 7:30,46721112,OK,10/15/18 7:30,55.01242065,OK,10/15/18 7:30,41.07958221,OK,10/15/18 7:30,2472.256736,OK,10/15/18 7:30,17240.44336,OK,10/15/18 7:30,560653344,OK,10/15/18 7:30,10221275,OK,10/15/18 7:30,1128085,OK,10/15/18 7:30,7256105,OK,10/15/18 7:30,12729338,OK,10/15/18 7:30,18679124,OK,10/15/18 7:30,12830116,OK,10/15/18 7:30,17420319,OK,10/15/18 7:30,11587511,OK,10/15/18 7:30,784206,OK,10/15/18 7:30,392941.25,OK,10/15/18 7:30,0,OK,10/15/18 7:30,51.71704483,OK,10/15/18 7:30,12246.59961,OK,10/15/18 7:30,508134784,OK,10/15/18 7:30,9.764945313,OK,10/15/18 7:30,179.706955,OK,10/15/18 7:30,472.6058655,OK,
10/15/18 7:45,14.0284071,OK,10/15/18 7:45,1451.008057,OK,10/15/18 7:45,46721472,OK,10/15/18 7:45,55.14134216,OK,10/15/18 7:45,41.1129303,OK,10/15/18 7:45,2461.541417,OK,10/15/18 7:45,17365.91748,OK,10/15/18 7:45,560657664,OK,10/15/18 7:45,10221358,OK,10/15/18 7:45,1128094,OK,10/15/18 7:45,7256170,OK,10/15/18 7:45,12729434,OK,10/15/18 7:45,18679277,OK,10/15/18 7:45,12830209,OK,10/15/18 7:45,17420448,OK,10/15/18 7:45,11587590,OK,10/15/18 7:45,784212,OK,10/15/18 7:45,392943.6875,OK,10/15/18 7:45,0,OK,10/15/18 7:45,48.78705215,OK,10/15/18 7:45,12473.14648,OK,10/15/18 7:45,508137824,OK,10/15/18 7:45,9.948366211,OK,10/15/18 7:45,179.274765,OK,10/15/18 7:45,471.8746948,OK,
10/15/18 8:00,14.09817886,OK,10/15/18 8:00,1465.18103,OK,10/15/18 8:00,46721840,OK,10/15/18 8:00,55.14552307,OK,10/15/18 8:00,41.04734802,OK,10/15/18 8:00,2491.190187,OK,10/15/18 8:00,17566.69775,OK,10/15/18 8:00,560662080,OK,10/15/18 8:00,10221444,OK,10/15/18 8:00,1128102,OK,10/15/18 8:00,7256235,OK,10/15/18 8:00,12729530,OK,10/15/18 8:00,18679433,OK,10/15/18 8:00,12830299,OK,10/15/18 8:00,17420578,OK,10/15/18 8:00,11587673,OK,10/15/18 8:00,784217,OK,10/15/18 8:00,392946.0313,OK,10/15/18 8:00,0,OK,10/15/18 8:00,41.29399109,OK,10/15/18 8:00,9971.513672,OK,10/15/18 8:00,508140768,OK,10/15/18 8:00,7.955711914,OK,10/15/18 8:00,180.3594818,OK,10/15/18 8:00,471.3912354,OK,
10/15/18 8:15,14.08415222,OK,10/15/18 8:15,1481.391968,OK,10/15/18 8:15,46722208,OK,10/15/18 8:15,55.16468811,OK,10/15/18 8:15,41.08053589,OK,10/15/18 8:15,2510.150202,OK,10/15/18 8:15,17691.56982,OK,10/15/18 8:15,560666496,OK,10/15/18 8:15,10221530,OK,10/15/18 8:15,1128111,OK,10/15/18 8:15,7256304,OK,10/15/18 8:15,12729627,OK,10/15/18 8:15,18679592,OK,10/15/18 8:15,12830390,OK,10/15/18 8:15,17420709,OK,10/15/18 8:15,11587759,OK,10/15/18 8:15,784223,OK,10/15/18 8:15,392948.5,OK,10/15/18 8:15,0,OK,10/15/18 8:15,41.06819916,OK,10/15/18 8:15,12001.28711,OK,10/15/18 8:15,508143840,OK,10/15/18 8:15,9.576514648,OK,10/15/18 8:15,179.5072479,OK,10/15/18 8:15,470.881012,OK,
10/15/18 8:30,14.50077438,OK,10/15/18 8:30,1640.810913,OK,10/15/18 8:30,46722580,OK,10/15/18 8:30,55.08282852,OK,10/15/18 8:30,40.58205414,OK,10/15/18 8:30,2703.030362,OK,10/15/18 8:30,19640.00098,OK,10/15/18 8:30,560670960,OK,10/15/18 8:30,10221617,OK,10/15/18 8:30,1128119,OK,10/15/18 8:30,7256377,OK,10/15/18 8:30,12729724,OK,10/15/18 8:30,18679751,OK,10/15/18 8:30,12830481,OK,10/15/18 8:30,17420840,OK,10/15/18 8:30,11587845,OK,10/15/18 8:30,784229,OK,10/15/18 8:30,392950.8125,OK,10/15/18 8:30,0,OK,10/15/18 8:30,39.35375977,OK,10/15/18 8:30,8591.300781,OK,10/15/18 8:30,508146720,OK,10/15/18 8:30,6.856531738,OK,10/15/18 8:30,180.7731476,OK,10/15/18 8:30,470.8311157,OK,
10/15/18 8:45,14.43139076,OK,10/15/18 8:45,1476.023682,OK,10/15/18 8:45,46722956,OK,10/15/18 8:45,55.14766693,OK,10/15/18 8:45,40.71627426,OK,10/15/18 8:45,2438.503717,OK,10/15/18 8:45,17672.69385,OK,10/15/18 8:45,560675520,OK,10/15/18 8:45,10221706,OK,10/15/18 8:45,1128126,OK,10/15/18 8:45,7256452,OK,10/15/18 8:45,12729821,OK,10/15/18 8:45,18679909,OK,10/15/18 8:45,12830580,OK,10/15/18 8:45,17420970,OK,10/15/18 8:45,11587933,OK,10/15/18 8:45,784235,OK,10/15/18 8:45,392953.1563,OK,10/15/18 8:45,0,OK,10/15/18 8:45,52.96348572,OK,10/15/18 8:45,15083.08398,OK,10/15/18 8:45,508149696,OK,10/15/18 8:45,12.03746582,OK,10/15/18 8:45,180.8436584,OK,10/15/18 8:45,470.8536682,OK,
10/15/18 9:00,14.31693935,OK,10/15/18 9:00,1448.817505,OK,10/15/18 9:00,46723324,OK,10/15/18 9:00,55.06837845,OK,10/15/18 9:00,40.75143814,OK,10/15/18 9:00,2417.915805,OK,10/15/18 9:00,17363.26758,OK,10/15/18 9:00,560679888,OK,10/15/18 9:00,10221795,OK,10/15/18 9:00,1128134,OK,10/15/18 9:00,7256525,OK,10/15/18 9:00,12729919,OK,10/15/18 9:00,18680066,OK,10/15/18 9:00,12830675,OK,10/15/18 9:00,17421098,OK,10/15/18 9:00,11588022,OK,10/15/18 9:00,784241,OK,10/15/18 9:00,392955.5938,OK,10/15/18 9:00,0,OK,10/15/18 9:00,49.11492157,OK,10/15/18 9:00,14344.42676,OK,10/15/18 9:00,508152736,OK,10/15/18 9:00,11.44484961,OK,10/15/18 9:00,179.8690033,OK,10/15/18 9:00,471.240387,OK,
10/15/18 9:15,14.2730751,OK,10/15/18 9:15,1470.364502,OK,10/15/18 9:15,46723688,OK,10/15/18 9:15,55.02025604,OK,10/15/18 9:15,40.74718094,OK,10/15/18 9:15,2467.091528,OK,10/15/18 9:15,17616.2915,OK,10/15/18 9:15,560684256,OK,10/15/18 9:15,10221883,OK,10/15/18 9:15,1128142,OK,10/15/18 9:15,7256601,OK,10/15/18 9:15,12730017,OK,10/15/18 9:15,18680226,OK,10/15/18 9:15,12830767,OK,10/15/18 9:15,17421222,OK,10/15/18 9:15,11588111,OK,10/15/18 9:15,784247,OK,10/15/18 9:15,392957.9063,OK,10/15/18 9:15,0,OK,10/15/18 9:15,42.64965439,OK,10/15/18 9:15,9706.666992,OK,10/15/18 9:15,508155648,OK,10/15/18 9:15,7.744165039,OK,10/15/18 9:15,180.6210175,OK,10/15/18 9:15,471.5350647,OK,
10/15/18 9:30,14.2587986,OK,10/15/18 9:30,1391.361328,OK,10/15/18 9:30,46724044,OK,10/15/18 9:30,55.07040024,OK,10/15/18 9:30,40.81159973,OK,10/15/18 9:30,2342.94191,OK,10/15/18 9:30,16769.08887,OK,10/15/18 9:30,560688528,OK,10/15/18 9:30,10221970,OK,10/15/18 9:30,1128150,OK,10/15/18 9:30,7256677,OK,10/15/18 9:30,12730114,OK,10/15/18 9:30,18680387,OK,10/15/18 9:30,12830862,OK,10/15/18 9:30,17421349,OK,10/15/18 9:30,11588202,OK,10/15/18 9:30,784254,OK,10/15/18 9:30,392960.375,OK,10/15/18 9:30,0,OK,10/15/18 9:30,56.58260345,OK,10/15/18 9:30,18827.87109,OK,10/15/18 9:30,508158752,OK,10/15/18 9:30,15.01884277,OK,10/15/18 9:30,179.5819855,OK,10/15/18 9:30,471.6677856,OK,
10/15/18 9:45,13.9897337,OK,10/15/18 9:45,1341.247314,OK,10/15/18 9:45,46724388,OK,10/15/18 9:45,54.85060883,OK,10/15/18 9:45,40.86087799,OK,10/15/18 9:45,2284.815487,OK,10/15/18 9:45,16068.57275,OK,10/15/18 9:45,560692656,OK,10/15/18 9:45,10222059,OK,10/15/18 9:45,1128158,OK,10/15/18 9:45,7256746,OK,10/15/18 9:45,12730212,OK,10/15/18 9:45,18680548,OK,10/15/18 9:45,12830955,OK,10/15/18 9:45,17421479,OK,10/15/18 9:45,11588291,OK,10/15/18 9:45,784260,OK,10/15/18 9:45,392962.6875,OK,10/15/18 9:45,0,OK,10/15/18 9:45,46.18130112,OK,10/15/18 9:45,11801.19336,OK,10/15/18 9:45,508161664,OK,10/15/18 9:45,9.41537793,OK,10/15/18 9:45,180.7509003,OK,10/15/18 9:45,471.5158691,OK,
10/15/18 10:00,13.79949856,OK,10/15/18 10:00,1284.038452,OK,10/15/18 10:00,46724716,OK,10/15/18 10:00,54.6677475,OK,10/15/18 10:00,40.8682518,OK,10/15/18 10:00,2232.683455,OK,10/15/18 10:00,15408.53027,OK,10/15/18 10:00,560696592,OK,10/15/18 10:00,10222148,OK,10/15/18 10:00,1128166,OK,10/15/18 10:00,7256815,OK,10/15/18 10:00,12730309,OK,10/15/18 10:00,18680708,OK,10/15/18 10:00,12831048,OK,10/15/18 10:00,17421609,OK,10/15/18 10:00,11588381,OK,10/15/18 10:00,784266,OK,10/15/18 10:00,392965.1563,OK,10/15/18 10:00,0,OK,10/15/18 10:00,30.80220604,OK,10/15/18 10:00,7996.159668,OK,10/15/18 10:00,508164704,OK,10/15/18 10:00,6.379220703,OK,10/15/18 10:00,180.1619568,OK,10/15/18 10:00,471.4993896,OK,
10/15/18 10:15,13.88702488,OK,10/15/18 10:15,1248.247925,OK,10/15/18 10:15,46725032,OK,10/15/18 10:15,54.57243347,OK,10/15/18 10:15,40.68540955,OK,10/15/18 10:15,2147.546726,OK,10/15/18 10:15,14972.75537,OK,10/15/18 10:15,560700384,OK,10/15/18 10:15,10222241,OK,10/15/18 10:15,1128174,OK,10/15/18 10:15,7256884,OK,10/15/18 10:15,12730406,OK,10/15/18 10:15,18680869,OK,10/15/18 10:15,12831138,OK,10/15/18 10:15,17421738,OK,10/15/18 10:15,11588471,OK,10/15/18 10:15,784273,OK,10/15/18 10:15,392967.5625,OK,10/15/18 10:15,0,OK,10/15/18 10:15,22.9651432,OK,10/15/18 10:15,5031.566406,OK,10/15/18 10:15,508167744,OK,10/15/18 10:15,4.014210205,OK,10/15/18 10:15,179.9089966,OK,10/15/18 10:15,471.3742676,OK,
10/15/18 10:30,13.71242332,OK,10/15/18 10:30,1170.444946,OK,10/15/18 10:30,46725340,OK,10/15/18 10:30,54.45114899,OK,10/15/18 10:30,40.73872757,OK,10/15/18 10:30,2057.032155,OK,10/15/18 10:30,14043.61523,OK,10/15/18 10:30,560704080,OK,10/15/18 10:30,10222334,OK,10/15/18 10:30,1128182,OK,10/15/18 10:30,7256959,OK,10/15/18 10:30,12730503,OK,10/15/18 10:30,18681028,OK,10/15/18 10:30,12831226,OK,10/15/18 10:30,17421866,OK,10/15/18 10:30,11588562,OK,10/15/18 10:30,784280,OK,10/15/18 10:30,392970.25,OK,10/15/18 10:30,0,OK,10/15/18 10:30,47.79544067,OK,10/15/18 10:30,13367.36914,OK,10/15/18 10:30,508171136,OK,10/15/18 10:30,10.66176758,OK,10/15/18 10:30,175.1439667,OK,10/15/18 10:30,470.9017334,OK,
10/15/18 10:45,13.74923515,OK,10/15/18 10:45,1192.640625,OK,10/15/18 10:45,46725632,OK,10/15/18 10:45,54.43437576,OK,10/15/18 10:45,40.68514252,OK,10/15/18 10:45,2082.298025,OK,10/15/18 10:45,14329.49854,OK,10/15/18 10:45,560707584,OK,10/15/18 10:45,10222425,OK,10/15/18 10:45,1128191,OK,10/15/18 10:45,7257027,OK,10/15/18 10:45,12730600,OK,10/15/18 10:45,18681185,OK,10/15/18 10:45,12831316,OK,10/15/18 10:45,17421993,OK,10/15/18 10:45,11588652,OK,10/15/18 10:45,784288,OK,10/15/18 10:45,392972.5313,OK,10/15/18 10:45,0,OK,10/15/18 10:45,52.16363144,OK,10/15/18 10:45,12382.57324,OK,10/15/18 10:45,508173984,OK,10/15/18 10:45,9.877637695,OK,10/15/18 10:45,176.4393463,OK,10/15/18 10:45,470.8832397,OK,
10/15/18 11:00,12.30734253,OK,10/15/18 11:00,1031.566406,OK,10/15/18 11:00,46725900,OK,10/15/18 11:00,54.14029694,OK,10/15/18 11:00,41.83295441,OK,10/15/18 11:00,2010.010251,OK,10/15/18 11:00,12394.51465,OK,10/15/18 11:00,560710800,OK,10/15/18 11:00,10222519,OK,10/15/18 11:00,1128199,OK,10/15/18 11:00,7257097,OK,10/15/18 11:00,12730694,OK,10/15/18 11:00,18681344,OK,10/15/18 11:00,12831403,OK,10/15/18 11:00,17422122,OK,10/15/18 11:00,11588744,OK,10/15/18 11:00,784297,OK,10/15/18 11:00,392974.8438,OK,10/15/18 11:00,0,OK,10/15/18 11:00,61.41805267,OK,10/15/18 11:00,17284.87891,OK,10/15/18 11:00,508176864,OK,10/15/18 11:00,13.79001855,OK,10/15/18 11:00,177.145462,OK,10/15/18 11:00,470.7773743,OK,
10/15/18 11:15,12.65508842,OK,10/15/18 11:15,988.4671021,OK,10/15/18 11:15,46726156,OK,10/15/18 11:15,53.89669418,OK,10/15/18 11:15,41.24160767,OK,10/15/18 11:15,1872.274163,OK,10/15/18 11:15,11878.19238,OK,10/15/18 11:15,560713872,OK,10/15/18 11:15,10222611,OK,10/15/18 11:15,1128207,OK,10/15/18 11:15,7257173,OK,10/15/18 11:15,12730791,OK,10/15/18 11:15,18681502,OK,10/15/18 11:15,12831494,OK,10/15/18 11:15,17422252,OK,10/15/18 11:15,11588836,OK,10/15/18 11:15,784303,OK,10/15/18 11:15,392976.875,OK,10/15/18 11:15,0,OK,10/15/18 11:15,39.06190872,OK,10/15/18 11:15,9644.212891,OK,10/15/18 11:15,508179424,OK,10/15/18 11:15,7.69801709,OK,10/15/18 11:15,183.3595428,OK,10/15/18 11:15,471.0778809,OK,
10/15/18 11:30,12.65705109,OK,10/15/18 11:30,963.5162354,OK,10/15/18 11:30,46726400,OK,10/15/18 11:30,53.74566269,OK,10/15/18 11:30,41.0886116,OK,10/15/18 11:30,1820.261014,OK,10/15/18 11:30,11572.39014,OK,10/15/18 11:30,560716800,OK,10/15/18 11:30,10222703,OK,10/15/18 11:30,1128215,OK,10/15/18 11:30,7257246,OK,10/15/18 11:30,12730889,OK,10/15/18 11:30,18681661,OK,10/15/18 11:30,12831583,OK,10/15/18 11:30,17422381,OK,10/15/18 11:30,11588927,OK,10/15/18 11:30,784309,OK,10/15/18 11:30,392979.4375,OK,10/15/18 11:30,0,OK,10/15/18 11:30,26.87992096,OK,10/15/18 11:30,5948.799805,OK,10/15/18 11:30,508182624,OK,10/15/18 11:30,4.747513184,OK,10/15/18 11:30,181.9855194,OK,10/15/18 11:30,471.1296082,OK,
10/15/18 11:45,12.59368896,OK,10/15/18 11:45,890.0168457,OK,10/15/18 11:45,46726632,OK,10/15/18 11:45,53.52235794,OK,10/15/18 11:45,40.92866898,OK,10/15/18 11:45,1693.556787,OK,10/15/18 11:45,10715.90479,OK,10/15/18 11:45,560719584,OK,10/15/18 11:45,10222796,OK,10/15/18 11:45,1128222,OK,10/15/18 11:45,7257320,OK,10/15/18 11:45,12730987,OK,10/15/18 11:45,18681819,OK,10/15/18 11:45,12831671,OK,10/15/18 11:45,17422512,OK,10/15/18 11:45,11589018,OK,10/15/18 11:45,784316,OK,10/15/18 11:45,392981.9063,OK,10/15/18 11:45,0,OK,10/15/18 11:45,56.65685272,OK,10/15/18 11:45,13849.21875,OK,10/15/18 11:45,508185696,OK,10/15/18 11:45,11.05266797,OK,10/15/18 11:45,180.1348724,OK,10/15/18 11:45,470.7295227,OK,
10/15/18 12:00,12.56455421,OK,10/15/18 12:00,834.713501,OK,10/15/18 12:00,46726852,OK,10/15/18 12:00,53.29779434,OK,10/15/18 12:00,40.73324203,OK,10/15/18 12:00,1601.810421,OK,10/15/18 12:00,10096.62378,OK,10/15/18 12:00,560722224,OK,10/15/18 12:00,10222893,OK,10/15/18 12:00,1128230,OK,10/15/18 12:00,7257400,OK,10/15/18 12:00,12731085,OK,10/15/18 12:00,18681979,OK,10/15/18 12:00,12831756,OK,10/15/18 12:00,17422642,OK,10/15/18 12:00,11589107,OK,10/15/18 12:00,784326,OK,10/15/18 12:00,392984.6563,OK,10/15/18 12:00,0,OK,10/15/18 12:00,75.91522217,OK,10/15/18 12:00,21591.71094,OK,10/15/18 12:00,508189216,OK,10/15/18 12:00,17.22542773,OK,10/15/18 12:00,174.6577606,OK,10/15/18 12:00,470.2956543,OK,
10/15/18 12:15,12.61126709,OK,10/15/18 12:15,804.1306763,OK,10/15/18 12:15,46727056,OK,10/15/18 12:15,53.26693726,OK,10/15/18 12:15,40.65567398,OK,10/15/18 12:15,1524.500672,OK,10/15/18 12:15,9638.518799,OK,10/15/18 12:15,560724672,OK,10/15/18 12:15,10222987,OK,10/15/18 12:15,1128238,OK,10/15/18 12:15,7257478,OK,10/15/18 12:15,12731182,OK,10/15/18 12:15,18682138,OK,10/15/18 12:15,12831844,OK,10/15/18 12:15,17422772,OK,10/15/18 12:15,11589200,OK,10/15/18 12:15,784333,OK,10/15/18 12:15,392986.8438,OK,10/15/18 12:15,0,OK,10/15/18 12:15,47.12613678,OK,10/15/18 12:15,13179.81152,OK,10/15/18 12:15,508191872,OK,10/15/18 12:15,10.51543164,OK,10/15/18 12:15,178.3786774,OK,10/15/18 12:15,470.9598083,OK,
10/15/18 12:30,12.66818619,OK,10/15/18 12:30,766.4456787,OK,10/15/18 12:30,46727248,OK,10/15/18 12:30,53.30036926,OK,10/15/18 12:30,40.63218689,OK,10/15/18 12:30,1435.693687,OK,10/15/18 12:30,9156.730957,OK,10/15/18 12:30,560726976,OK,10/15/18 12:30,10223080,OK,10/15/18 12:30,1128246,OK,10/15/18 12:30,7257552,OK,10/15/18 12:30,12731281,OK,10/15/18 12:30,18682295,OK,10/15/18 12:30,12831929,OK,10/15/18 12:30,17422902,OK,10/15/18 12:30,11589292,OK,10/15/18 12:30,784340,OK,10/15/18 12:30,392989.0938,OK,10/15/18 12:30,0,OK,10/15/18 12:30,45.82183838,OK,10/15/18 12:30,10798.74023,OK,10/15/18 12:30,508194752,OK,10/15/18 12:30,8.610725586,OK,10/15/18 12:30,180.9872284,OK,10/15/18 12:30,472.8075562,OK,
10/15/18 12:45,12.46284485,OK,10/15/18 12:45,732.6221313,OK,10/15/18 12:45,46727440,OK,10/15/18 12:45,53.32213593,OK,10/15/18 12:45,40.85929108,OK,10/15/18 12:45,1418.252844,OK,10/15/18 12:45,8798.328369,OK,10/15/18 12:45,560729280,OK,10/15/18 12:45,10223173,OK,10/15/18 12:45,1128254,OK,10/15/18 12:45,7257627,OK,10/15/18 12:45,12731380,OK,10/15/18 12:45,18682452,OK,10/15/18 12:45,12832021,OK,10/15/18 12:45,17423031,OK,10/15/18 12:45,11589386,OK,10/15/18 12:45,784347,OK,10/15/18 12:45,392991.625,OK,10/15/18 12:45,0,OK,10/15/18 12:45,44.28684235,OK,10/15/18 12:45,10642.3457,OK,10/15/18 12:45,508197888,OK,10/15/18 12:45,8.478867188,OK,10/15/18 12:45,179.4713898,OK,10/15/18 12:45,474.3553467,OK,
