OSU_RTS.MDBUS_E3.102_E1 Time [SNAP],OSU_RTS.MDBUS_E3.102_E1 Value [SNAP],OSU_RTS.MDBUS_E3.102_E1 Status [SNAP],OSU_RTS.MDBUS_RT.102_C Time [SNAP],OSU_RTS.MDBUS_RT.102_C Value [SNAP],OSU_RTS.MDBUS_RT.102_C Status [SNAP],OSU_RTS.MDBUS_RT.102_DP Time [SNAP],OSU_RTS.MDBUS_RT.102_DP Value [SNAP],OSU_RTS.MDBUS_RT.102_DP Status [SNAP],OSU_RTS.MDBUS_RT.102_I Time [SNAP],OSU_RTS.MDBUS_RT.102_I Value [SNAP],OSU_RTS.MDBUS_RT.102_I Status [SNAP],OSU_RTS.MDBUS_RT.102_P Time [SNAP],OSU_RTS.MDBUS_RT.102_P Value [SNAP],OSU_RTS.MDBUS_RT.102_P Status [SNAP],OSU_RTS.MDBUS_RT.102_T Time [SNAP],OSU_RTS.MDBUS_RT.102_T Value [SNAP],OSU_RTS.MDBUS_RT.102_T Status [SNAP],OSU_RTS.MDBUS_RT.102S_HF Time [SNAP],OSU_RTS.MDBUS_RT.102S_HF Value [SNAP],OSU_RTS.MDBUS_RT.102S_HF Status [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Status [SNAP],Comments
10/15/18 22:45,277383,OK,10/15/18 22:45,309181.5313,OK,10/15/18 22:45,14.47842216,OK,10/15/18 22:45,0.075189758,OK,10/15/18 22:45,178.8800812,OK,10/15/18 22:45,361.9141846,OK,10/15/18 22:45,90.06608582,OK,10/15/18 22:45,680357.0625,OK,
10/15/18 23:00,277387,OK,10/15/18 23:00,309194.1563,OK,10/15/18 23:00,0.873764932,OK,10/15/18 23:00,0,OK,10/15/18 23:00,177.9249268,OK,10/15/18 23:00,361.6336975,OK,10/15/18 23:00,0,OK,10/15/18 23:00,680372.1875,OK,
10/15/18 23:15,277391,OK,10/15/18 23:15,309217.2813,OK,10/15/18 23:15,8.842061996,OK,10/15/18 23:15,0,OK,10/15/18 23:15,175.5778503,OK,10/15/18 23:15,360.801178,OK,10/15/18 23:15,0,OK,10/15/18 23:15,680399.875,OK,
10/15/18 23:30,277395,OK,10/15/18 23:30,309229.3438,OK,10/15/18 23:30,0.479064226,OK,10/15/18 23:30,0,OK,10/15/18 23:30,175.7301178,OK,10/15/18 23:30,361.4668274,OK,10/15/18 23:30,0,OK,10/15/18 23:30,680414.3125,OK,
10/15/18 23:45,277400,OK,10/15/18 23:45,309252.9688,OK,10/15/18 23:45,11.26274395,OK,10/15/18 23:45,0.06571006,OK,10/15/18 23:45,177.169281,OK,10/15/18 23:45,361.6576843,OK,10/15/18 23:45,78.70294952,OK,10/15/18 23:45,680442.5625,OK,
10/16/18 0:00,277404,OK,10/16/18 0:00,309266.4375,OK,10/16/18 0:00,54.7741127,OK,10/16/18 0:00,0.400043579,OK,10/16/18 0:00,175.2267761,OK,10/16/18 0:00,361.7292786,OK,10/16/18 0:00,479.0890503,OK,10/16/18 0:00,680458.75,OK,
10/16/18 0:15,277407,OK,10/16/18 0:15,309287.5938,OK,10/16/18 0:15,6.051358223,OK,10/16/18 0:15,0,OK,10/16/18 0:15,177.7791901,OK,10/16/18 0:15,361.7418823,OK,10/16/18 0:15,0,OK,10/16/18 0:15,680484.0625,OK,
10/16/18 0:30,277411,OK,10/16/18 0:30,309303.4688,OK,10/16/18 0:30,32.62714767,OK,10/16/18 0:30,0.184365189,OK,10/16/18 0:30,176.5344391,OK,10/16/18 0:30,361.6747437,OK,10/16/18 0:30,220.8116302,OK,10/16/18 0:30,680503.125,OK,
10/16/18 0:45,277415,OK,10/16/18 0:45,309323.9375,OK,10/16/18 0:45,6.104797363,OK,10/16/18 0:45,0,OK,10/16/18 0:45,178.6003265,OK,10/16/18 0:45,361.744751,OK,10/16/18 0:45,0,OK,10/16/18 0:45,680527.625,OK,
10/16/18 1:00,277419,OK,10/16/18 1:00,309340.875,OK,10/16/18 1:00,11.03864193,OK,10/16/18 1:00,0.065713936,OK,10/16/18 1:00,177.0684662,OK,10/16/18 1:00,361.2935791,OK,10/16/18 1:00,78.70707703,OK,10/16/18 1:00,680547.875,OK,
10/16/18 1:15,277423,OK,10/16/18 1:15,309358.375,OK,10/16/18 1:15,1.394045949,OK,10/16/18 1:15,0,OK,10/16/18 1:15,176.1956329,OK,10/16/18 1:15,361.6951904,OK,10/16/18 1:15,0,OK,10/16/18 1:15,680568.875,OK,
10/16/18 1:30,277426,OK,10/16/18 1:30,309375.625,OK,10/16/18 1:30,20.50188065,OK,10/16/18 1:30,0.093226341,OK,10/16/18 1:30,175.9120636,OK,10/16/18 1:30,361.4432068,OK,10/16/18 1:30,111.6518402,OK,10/16/18 1:30,680589.5,OK,
10/16/18 1:45,277432,OK,10/16/18 1:45,309395.4063,OK,10/16/18 1:45,2.119705439,OK,10/16/18 1:45,0,OK,10/16/18 1:45,176.6284332,OK,10/16/18 1:45,361.6433105,OK,10/16/18 1:45,0,OK,10/16/18 1:45,680613.1875,OK,
10/16/18 2:00,277435,OK,10/16/18 2:00,309412.25,OK,10/16/18 2:00,13.65896511,OK,10/16/18 2:00,0.072964455,OK,10/16/18 2:00,179.5363617,OK,10/16/18 2:00,362.1821289,OK,10/16/18 2:00,87.40385437,OK,10/16/18 2:00,680633.375,OK,
10/16/18 2:15,277439,OK,10/16/18 2:15,309431.1875,OK,10/16/18 2:15,3.981403828,OK,10/16/18 2:15,0,OK,10/16/18 2:15,176.9530792,OK,10/16/18 2:15,361.5339966,OK,10/16/18 2:15,0,OK,10/16/18 2:15,680656.0625,OK,
10/16/18 2:30,277443,OK,10/16/18 2:30,309453.5625,OK,10/16/18 2:30,28.32903671,OK,10/16/18 2:30,0.14847998,OK,10/16/18 2:30,179.3665009,OK,10/16/18 2:30,362.1018066,OK,10/16/18 2:30,177.8618469,OK,10/16/18 2:30,680682.8125,OK,
10/16/18 2:45,277447,OK,10/16/18 2:45,309467.4688,OK,10/16/18 2:45,1.138957977,OK,10/16/18 2:45,0,OK,10/16/18 2:45,175.7250824,OK,10/16/18 2:45,361.1472778,OK,10/16/18 2:45,0,OK,10/16/18 2:45,680699.5,OK,
10/16/18 3:00,277451,OK,10/16/18 3:00,309489.625,OK,10/16/18 3:00,23.55249977,OK,10/16/18 3:00,0.115498886,OK,10/16/18 3:00,177.6046143,OK,10/16/18 3:00,361.6086426,OK,10/16/18 3:00,138.3400726,OK,10/16/18 3:00,680726.0625,OK,
10/16/18 3:15,277454,OK,10/16/18 3:15,309503.2813,OK,10/16/18 3:15,7.646406651,OK,10/16/18 3:15,0,OK,10/16/18 3:15,179.0414886,OK,10/16/18 3:15,362.4029541,OK,10/16/18 3:15,0,OK,10/16/18 3:15,680742.4375,OK,
10/16/18 3:30,277460,OK,10/16/18 3:30,309527.125,OK,10/16/18 3:30,5.521138191,OK,10/16/18 3:30,0,OK,10/16/18 3:30,176.9079437,OK,10/16/18 3:30,361.6324463,OK,10/16/18 3:30,0,OK,10/16/18 3:30,680770.9375,OK,
10/16/18 3:45,277463,OK,10/16/18 3:45,309544.4688,OK,10/16/18 3:45,12.1120739,OK,10/16/18 3:45,0.068212807,OK,10/16/18 3:45,176.8014374,OK,10/16/18 3:45,361.7783203,OK,10/16/18 3:45,81.69882202,OK,10/16/18 3:45,680791.75,OK,
10/16/18 4:00,277467,OK,10/16/18 4:00,309562.6563,OK,10/16/18 4:00,3.097110748,OK,10/16/18 4:00,0,OK,10/16/18 4:00,176.4857025,OK,10/16/18 4:00,361.3485718,OK,10/16/18 4:00,0,OK,10/16/18 4:00,680813.5625,OK,
10/16/18 4:15,277471,OK,10/16/18 4:15,309586.5625,OK,10/16/18 4:15,21.57931519,OK,10/16/18 4:15,0.102624695,OK,10/16/18 4:15,177.0908813,OK,10/16/18 4:15,361.7358398,OK,10/16/18 4:15,122.9163055,OK,10/16/18 4:15,680842.1875,OK,
10/16/18 4:30,277475,OK,10/16/18 4:30,309603.5938,OK,10/16/18 4:30,43.0500946,OK,10/16/18 4:30,0.28095285,OK,10/16/18 4:30,176.9316864,OK,10/16/18 4:30,361.5486755,OK,10/16/18 4:30,336.5011597,OK,10/16/18 4:30,680862.5625,OK,
10/16/18 4:45,277479,OK,10/16/18 4:45,309622.5313,OK,10/16/18 4:45,25.48182678,OK,10/16/18 4:45,0.128899292,OK,10/16/18 4:45,178.437027,OK,10/16/18 4:45,361.7883911,OK,10/16/18 4:45,154.3980713,OK,10/16/18 4:45,680885.25,OK,
10/16/18 5:00,277482,OK,10/16/18 5:00,309642.375,OK,10/16/18 5:00,2.949064016,OK,10/16/18 5:00,0,OK,10/16/18 5:00,175.6408539,OK,10/16/18 5:00,361.2138672,OK,10/16/18 5:00,0,OK,10/16/18 5:00,680909,OK,
10/16/18 5:15,277487,OK,10/16/18 5:15,309660.375,OK,10/16/18 5:15,12.31583786,OK,10/16/18 5:15,0.068749626,OK,10/16/18 5:15,177.3889313,OK,10/16/18 5:15,361.8568726,OK,10/16/18 5:15,82.34458923,OK,10/16/18 5:15,680930.5625,OK,
10/16/18 5:30,277492,OK,10/16/18 5:30,309678.625,OK,10/16/18 5:30,0.917039812,OK,10/16/18 5:30,0,OK,10/16/18 5:30,178.3018036,OK,10/16/18 5:30,362.0629883,OK,10/16/18 5:30,0,OK,10/16/18 5:30,680952.4375,OK,
10/16/18 5:45,277496,OK,10/16/18 5:45,309702.7188,OK,10/16/18 5:45,9.325849533,OK,10/16/18 5:45,0,OK,10/16/18 5:45,177.0968475,OK,10/16/18 5:45,361.6124573,OK,10/16/18 5:45,0,OK,10/16/18 5:45,680981.25,OK,
10/16/18 6:00,277500,OK,10/16/18 6:00,309716.6563,OK,10/16/18 6:00,41.08085632,OK,10/16/18 6:00,0.257525421,OK,10/16/18 6:00,176.162323,OK,10/16/18 6:00,361.6289063,OK,10/16/18 6:00,308.4293213,OK,10/16/18 6:00,680997.9375,OK,
10/16/18 6:15,277503,OK,10/16/18 6:15,309740.3438,OK,10/16/18 6:15,2.805415869,OK,10/16/18 6:15,0,OK,10/16/18 6:15,176.7741852,OK,10/16/18 6:15,361.6960449,OK,10/16/18 6:15,0,OK,10/16/18 6:15,681026.3125,OK,
10/16/18 6:30,277508,OK,10/16/18 6:30,309758.6875,OK,10/16/18 6:30,13.30584335,OK,10/16/18 6:30,0.071507187,OK,10/16/18 6:30,177.0305786,OK,10/16/18 6:30,361.4553223,OK,10/16/18 6:30,85.64565277,OK,10/16/18 6:30,681048.3125,OK,
10/16/18 6:45,277512,OK,10/16/18 6:45,309778.5313,OK,10/16/18 6:45,2.361241341,OK,10/16/18 6:45,0,OK,10/16/18 6:45,178.6061859,OK,10/16/18 6:45,362.0507813,OK,10/16/18 6:45,0,OK,10/16/18 6:45,681072.0625,OK,
10/16/18 7:00,277516,OK,10/16/18 7:00,309798.4063,OK,10/16/18 7:00,47.92284012,OK,10/16/18 7:00,0.325579376,OK,10/16/18 7:00,176.4417419,OK,10/16/18 7:00,361.055603,OK,10/16/18 7:00,389.9397888,OK,10/16/18 7:00,681095.875,OK,
10/16/18 7:15,277521,OK,10/16/18 7:15,309822.4063,OK,10/16/18 7:15,7.640357018,OK,10/16/18 7:15,0,OK,10/16/18 7:15,177.0957031,OK,10/16/18 7:15,361.6487427,OK,10/16/18 7:15,0,OK,10/16/18 7:15,681124.625,OK,
10/16/18 7:30,277526,OK,10/16/18 7:30,309854.5625,OK,10/16/18 7:30,33.66638947,OK,10/16/18 7:30,0.194132339,OK,10/16/18 7:30,176.8710022,OK,10/16/18 7:30,361.633667,OK,10/16/18 7:30,232.5141602,OK,10/16/18 7:30,681163.125,OK,
10/16/18 7:45,277532,OK,10/16/18 7:45,309893.2813,OK,10/16/18 7:45,5.19285059,OK,10/16/18 7:45,0,OK,10/16/18 7:45,177.6726837,OK,10/16/18 7:45,361.7414551,OK,10/16/18 7:45,0,OK,10/16/18 7:45,681209.5,OK,
10/16/18 8:00,277538,OK,10/16/18 8:00,309931.1875,OK,10/16/18 8:00,33.24356079,OK,10/16/18 8:00,0.17869545,OK,10/16/18 8:00,174.9531708,OK,10/16/18 8:00,363.006958,OK,10/16/18 8:00,214.0001373,OK,10/16/18 8:00,681254.875,OK,
10/16/18 8:15,277545,OK,10/16/18 8:15,309980.3438,OK,10/16/18 8:15,16.56400299,OK,10/16/18 8:15,0.080914734,OK,10/16/18 8:15,176.5389862,OK,10/16/18 8:15,371.3109131,OK,10/16/18 8:15,96.9106369,OK,10/16/18 8:15,681313.75,OK,
10/16/18 8:30,277550,OK,10/16/18 8:30,310024.375,OK,10/16/18 8:30,54.6053772,OK,10/16/18 8:30,0.399759491,OK,10/16/18 8:30,176.5885773,OK,10/16/18 8:30,373.4255981,OK,10/16/18 8:30,478.7878723,OK,10/16/18 8:30,681366.4375,OK,
10/16/18 8:45,277557,OK,10/16/18 8:45,310063.1875,OK,10/16/18 8:45,20.06980515,OK,10/16/18 8:45,0.090676987,OK,10/16/18 8:45,174.8870087,OK,10/16/18 8:45,373.7363281,OK,10/16/18 8:45,108.5909729,OK,10/16/18 8:45,681413,OK,
10/16/18 9:00,277563,OK,10/16/18 9:00,310094.625,OK,10/16/18 9:00,2.284758329,OK,10/16/18 9:00,0,OK,10/16/18 9:00,179.7622528,OK,10/16/18 9:00,368.3445435,OK,10/16/18 9:00,0,OK,10/16/18 9:00,681450.625,OK,
10/16/18 9:15,277569,OK,10/16/18 9:15,310128.5313,OK,10/16/18 9:15,22.33331108,OK,10/16/18 9:15,0.107255028,OK,10/16/18 9:15,179.3361359,OK,10/16/18 9:15,363.914978,OK,10/16/18 9:15,128.4788971,OK,10/16/18 9:15,681491.25,OK,
10/16/18 9:30,277575,OK,10/16/18 9:30,310164.5625,OK,10/16/18 9:30,46.54991913,OK,10/16/18 9:30,0.312658936,OK,10/16/18 9:30,176.0411224,OK,10/16/18 9:30,362.3995361,OK,10/16/18 9:30,374.4564819,OK,10/16/18 9:30,681534.375,OK,
10/16/18 9:45,277582,OK,10/16/18 9:45,310202.125,OK,10/16/18 9:45,19.05559921,OK,10/16/18 9:45,0.088537697,OK,10/16/18 9:45,179.9284821,OK,10/16/18 9:45,364.5192871,OK,10/16/18 9:45,106.061409,OK,10/16/18 9:45,681579.375,OK,
10/16/18 10:00,277591,OK,10/16/18 10:00,310238.8438,OK,10/16/18 10:00,13.05253887,OK,10/16/18 10:00,0.071176926,OK,10/16/18 10:00,179.0995026,OK,10/16/18 10:00,365.9472046,OK,10/16/18 10:00,85.26040649,OK,10/16/18 10:00,681623.375,OK,
10/16/18 10:15,277598,OK,10/16/18 10:15,310265.0313,OK,10/16/18 10:15,3.09100914,OK,10/16/18 10:15,0,OK,10/16/18 10:15,181.2445831,OK,10/16/18 10:15,363.1194763,OK,10/16/18 10:15,0,OK,10/16/18 10:15,681654.75,OK,
10/16/18 10:30,277605,OK,10/16/18 10:30,310299.0313,OK,10/16/18 10:30,16.44623566,OK,10/16/18 10:30,0.080515579,OK,10/16/18 10:30,177.3197479,OK,10/16/18 10:30,362.3361511,OK,10/16/18 10:30,96.43682861,OK,10/16/18 10:30,681695.4375,OK,
10/16/18 10:45,277612,OK,10/16/18 10:45,310336.2188,OK,10/16/18 10:45,26.55379295,OK,10/16/18 10:45,0.139924652,OK,10/16/18 10:45,180.1160126,OK,10/16/18 10:45,362.9382324,OK,10/16/18 10:45,167.620697,OK,10/16/18 10:45,681740,OK,
10/16/18 11:00,277620,OK,10/16/18 11:00,310370.8438,OK,10/16/18 11:00,35.4664917,OK,10/16/18 11:00,0.212009903,OK,10/16/18 11:00,179.1857758,OK,10/16/18 11:00,362.7053223,OK,10/16/18 11:00,253.9606934,OK,10/16/18 11:00,681781.4375,OK,
10/16/18 11:15,277627,OK,10/16/18 11:15,310405.5,OK,10/16/18 11:15,40.12977219,OK,10/16/18 11:15,0.261073669,OK,10/16/18 11:15,177.5256653,OK,10/16/18 11:15,361.0900879,OK,10/16/18 11:15,312.7020264,OK,10/16/18 11:15,681823,OK,
10/16/18 11:30,277635,OK,10/16/18 11:30,310437.625,OK,10/16/18 11:30,13.38880348,OK,10/16/18 11:30,0.072468796,OK,10/16/18 11:30,181.0578766,OK,10/16/18 11:30,363.1127319,OK,10/16/18 11:30,86.81782532,OK,10/16/18 11:30,681861.4375,OK,
10/16/18 11:45,277642,OK,10/16/18 11:45,310467.0313,OK,10/16/18 11:45,4.289770126,OK,10/16/18 11:45,0,OK,10/16/18 11:45,182.3761597,OK,10/16/18 11:45,363.4938049,OK,10/16/18 11:45,0,OK,10/16/18 11:45,681896.6875,OK,
10/16/18 12:00,277649,OK,10/16/18 12:00,310500.0313,OK,10/16/18 12:00,4.447200298,OK,10/16/18 12:00,0,OK,10/16/18 12:00,180.9531403,OK,10/16/18 12:00,363.2730103,OK,10/16/18 12:00,0,OK,10/16/18 12:00,681936.1875,OK,
10/16/18 12:15,277657,OK,10/16/18 12:15,310521.9688,OK,10/16/18 12:15,0.7205199,OK,10/16/18 12:15,0,OK,10/16/18 12:15,182.0650787,OK,10/16/18 12:15,363.7250366,OK,10/16/18 12:15,0,OK,10/16/18 12:15,681962.5,OK,
10/16/18 12:30,277665,OK,10/16/18 12:30,310551.4063,OK,10/16/18 12:30,2.398522377,OK,10/16/18 12:30,0,OK,10/16/18 12:30,189.5734558,OK,10/16/18 12:30,366.5664063,OK,10/16/18 12:30,0,OK,10/16/18 12:30,681997.75,OK,
10/16/18 12:45,277672,OK,10/16/18 12:45,310574.0625,OK,10/16/18 12:45,0.33450219,OK,10/16/18 12:45,0,OK,10/16/18 12:45,184.9203949,OK,10/16/18 12:45,366.0419312,OK,10/16/18 12:45,0,OK,10/16/18 12:45,682024.9375,OK,
10/16/18 13:00,277681,OK,10/16/18 13:00,310603.2188,OK,10/16/18 13:00,20.46958923,OK,10/16/18 13:00,0.095641563,OK,10/16/18 13:00,187.2023468,OK,10/16/18 13:00,365.4041138,OK,10/16/18 13:00,114.6200027,OK,10/16/18 13:00,682059.875,OK,
10/16/18 13:15,277688,OK,10/16/18 13:15,310620.4063,OK,10/16/18 13:15,48.62776184,OK,10/16/18 13:15,0.334299133,OK,10/16/18 13:15,185.2003784,OK,10/16/18 13:15,365.70224,OK,10/16/18 13:15,400.5892334,OK,10/16/18 13:15,682080.5,OK,
10/16/18 13:30,277695,OK,10/16/18 13:30,310648.125,OK,10/16/18 13:30,12.72341347,OK,10/16/18 13:30,0.071750938,OK,10/16/18 13:30,187.837204,OK,10/16/18 13:30,366.2225952,OK,10/16/18 13:30,85.99188995,OK,10/16/18 13:30,682113.6875,OK,
10/16/18 13:45,277703,OK,10/16/18 13:45,310668.8125,OK,10/16/18 13:45,4.535131454,OK,10/16/18 13:45,0,OK,10/16/18 13:45,185.3262482,OK,10/16/18 13:45,364.8462524,OK,10/16/18 13:45,0,OK,10/16/18 13:45,682138.4375,OK,
10/16/18 14:00,277710,OK,10/16/18 14:00,310690.4688,OK,10/16/18 14:00,12.15914917,OK,10/16/18 14:00,0.068753067,OK,10/16/18 14:00,180.022934,OK,10/16/18 14:00,362.9711914,OK,10/16/18 14:00,82.36138153,OK,10/16/18 14:00,682164.375,OK,
10/16/18 14:15,277722,OK,10/16/18 14:15,310703.375,OK,10/16/18 14:15,12.17450905,OK,10/16/18 14:15,0.069087692,OK,10/16/18 14:15,181.7010956,OK,10/16/18 14:15,363.5488892,OK,10/16/18 14:15,82.77037048,OK,10/16/18 14:15,682179.875,OK,
10/16/18 14:30,277738,OK,10/16/18 14:30,310729.0313,OK,10/16/18 14:30,22.71605301,OK,10/16/18 14:30,0.111050507,OK,10/16/18 14:30,183.0762787,OK,10/16/18 14:30,364.3876343,OK,10/16/18 14:30,133.0545197,OK,10/16/18 14:30,682210.625,OK,
10/16/18 14:45,277748,OK,10/16/18 14:45,310743.3125,OK,10/16/18 14:45,0.647690594,OK,10/16/18 14:45,0,OK,10/16/18 14:45,185.331955,OK,10/16/18 14:45,365.1353149,OK,10/16/18 14:45,0,OK,10/16/18 14:45,682227.75,OK,
10/16/18 15:00,277758,OK,10/16/18 15:00,310768.5938,OK,10/16/18 15:00,30.48290634,OK,10/16/18 15:00,0.168014374,OK,10/16/18 15:00,184.8439789,OK,10/16/18 15:00,364.6969604,OK,10/16/18 15:00,201.3262482,OK,10/16/18 15:00,682258,OK,
10/16/18 15:15,277768,OK,10/16/18 15:15,310783.0625,OK,10/16/18 15:15,1.685334682,OK,10/16/18 15:15,0,OK,10/16/18 15:15,183.4408417,OK,10/16/18 15:15,364.5354004,OK,10/16/18 15:15,0,OK,10/16/18 15:15,682275.375,OK,
10/16/18 15:30,277779,OK,10/16/18 15:30,310802.0625,OK,10/16/18 15:30,12.85341644,OK,10/16/18 15:30,0.071084831,OK,10/16/18 15:30,182.2391815,OK,10/16/18 15:30,363.973999,OK,10/16/18 15:30,85.16571808,OK,10/16/18 15:30,682298.125,OK,
10/16/18 15:45,277788,OK,10/16/18 15:45,310821.0938,OK,10/16/18 15:45,33.36433411,OK,10/16/18 15:45,0.194581894,OK,10/16/18 15:45,183.5477142,OK,10/16/18 15:45,364.40802,OK,10/16/18 15:45,233.1435547,OK,10/16/18 15:45,682320.9375,OK,
10/16/18 16:00,277797,OK,10/16/18 16:00,310836.75,OK,10/16/18 16:00,0.796420336,OK,10/16/18 16:00,0,OK,10/16/18 16:00,185.9535065,OK,10/16/18 16:00,364.9400635,OK,10/16/18 16:00,0,OK,10/16/18 16:00,682339.6875,OK,
10/16/18 16:15,277807,OK,10/16/18 16:15,310856.8125,OK,10/16/18 16:15,4.201981544,OK,10/16/18 16:15,0,OK,10/16/18 16:15,184.5303192,OK,10/16/18 16:15,364.6297607,OK,10/16/18 16:15,0,OK,10/16/18 16:15,682363.6875,OK,
10/16/18 16:30,277816,OK,10/16/18 16:30,310875.5313,OK,10/16/18 16:30,2.111632824,OK,10/16/18 16:30,0,OK,10/16/18 16:30,184.5266571,OK,10/16/18 16:30,364.7058105,OK,10/16/18 16:30,0,OK,10/16/18 16:30,682386.125,OK,
10/16/18 16:45,277825,OK,10/16/18 16:45,310896.3125,OK,10/16/18 16:45,2.17676878,OK,10/16/18 16:45,0,OK,10/16/18 16:45,185.5796356,OK,10/16/18 16:45,364.8134766,OK,10/16/18 16:45,0,OK,10/16/18 16:45,682411,OK,
10/16/18 17:00,277834,OK,10/16/18 17:00,310916.6875,OK,10/16/18 17:00,3.385892391,OK,10/16/18 17:00,0,OK,10/16/18 17:00,184.9895935,OK,10/16/18 17:00,364.6845093,OK,10/16/18 17:00,0,OK,10/16/18 17:00,682435.5,OK,
10/16/18 17:15,277843,OK,10/16/18 17:15,310937.125,OK,10/16/18 17:15,3.218267918,OK,10/16/18 17:15,0,OK,10/16/18 17:15,184.8921356,OK,10/16/18 17:15,365.2008057,OK,10/16/18 17:15,0,OK,10/16/18 17:15,682459.9375,OK,
10/16/18 17:30,277854,OK,10/16/18 17:30,310956.5625,OK,10/16/18 17:30,2.197480917,OK,10/16/18 17:30,0,OK,10/16/18 17:30,185.2977753,OK,10/16/18 17:30,364.9187012,OK,10/16/18 17:30,0,OK,10/16/18 17:30,682483.25,OK,
10/16/18 17:45,277862,OK,10/16/18 17:45,310980.6563,OK,10/16/18 17:45,48.82111359,OK,10/16/18 17:45,0.338428223,OK,10/16/18 17:45,181.5944366,OK,10/16/18 17:45,363.8106384,OK,10/16/18 17:45,405.4506226,OK,10/16/18 17:45,682512.0625,OK,
10/16/18 18:00,277871,OK,10/16/18 18:00,311003.0313,OK,10/16/18 18:00,1.701291323,OK,10/16/18 18:00,0,OK,10/16/18 18:00,183.6468658,OK,10/16/18 18:00,364.5836792,OK,10/16/18 18:00,0,OK,10/16/18 18:00,682538.9375,OK,
10/16/18 18:15,277878,OK,10/16/18 18:15,311023.2188,OK,10/16/18 18:15,8.676768303,OK,10/16/18 18:15,0,OK,10/16/18 18:15,185.097641,OK,10/16/18 18:15,364.8479004,OK,10/16/18 18:15,0,OK,10/16/18 18:15,682563.0625,OK,
10/16/18 18:30,277884,OK,10/16/18 18:30,311042.875,OK,10/16/18 18:30,16.32968903,OK,10/16/18 18:30,0.081965393,OK,10/16/18 18:30,181.1426239,OK,10/16/18 18:30,363.5985718,OK,10/16/18 18:30,98.19535065,OK,10/16/18 18:30,682586.6875,OK,
10/16/18 18:45,277891,OK,10/16/18 18:45,311058.125,OK,10/16/18 18:45,0.763173997,OK,10/16/18 18:45,0,OK,10/16/18 18:45,180.5545502,OK,10/16/18 18:45,363.6671143,OK,10/16/18 18:45,0,OK,10/16/18 18:45,682604.9375,OK,
10/16/18 19:00,277897,OK,10/16/18 19:00,311076.0625,OK,10/16/18 19:00,23.69350815,OK,10/16/18 19:00,0.118391403,OK,10/16/18 19:00,178.6330109,OK,10/16/18 19:00,362.4135132,OK,10/16/18 19:00,141.8131409,OK,10/16/18 19:00,682626.375,OK,
10/16/18 19:15,277902,OK,10/16/18 19:15,311095.8438,OK,10/16/18 19:15,5.885491371,OK,10/16/18 19:15,0,OK,10/16/18 19:15,177.4238281,OK,10/16/18 19:15,361.9145508,OK,10/16/18 19:15,0,OK,10/16/18 19:15,682650.125,OK,
10/16/18 19:30,277907,OK,10/16/18 19:30,311115.4688,OK,10/16/18 19:30,6.682815552,OK,10/16/18 19:30,0,OK,10/16/18 19:30,177.6428223,OK,10/16/18 19:30,362.0516357,OK,10/16/18 19:30,0,OK,10/16/18 19:30,682673.5625,OK,
10/16/18 19:45,277911,OK,10/16/18 19:45,311128.0625,OK,10/16/18 19:45,3.592222452,OK,10/16/18 19:45,0,OK,10/16/18 19:45,180.7050018,OK,10/16/18 19:45,362.8601379,OK,10/16/18 19:45,0,OK,10/16/18 19:45,682688.6875,OK,
10/16/18 20:00,277914,OK,10/16/18 20:00,311147.4688,OK,10/16/18 20:00,1.879650474,OK,10/16/18 20:00,0,OK,10/16/18 20:00,180.7572479,OK,10/16/18 20:00,363.3105469,OK,10/16/18 20:00,0,OK,10/16/18 20:00,682711.9375,OK,
10/16/18 20:15,277920,OK,10/16/18 20:15,311160.5938,OK,10/16/18 20:15,0.6373716,OK,10/16/18 20:15,0,OK,10/16/18 20:15,181.4416656,OK,10/16/18 20:15,363.1790771,OK,10/16/18 20:15,0,OK,10/16/18 20:15,682727.625,OK,
10/16/18 20:30,277923,OK,10/16/18 20:30,311179.125,OK,10/16/18 20:30,0.935673654,OK,10/16/18 20:30,0,OK,10/16/18 20:30,179.3576508,OK,10/16/18 20:30,362.2317505,OK,10/16/18 20:30,0,OK,10/16/18 20:30,682749.8125,OK,
10/16/18 20:45,277927,OK,10/16/18 20:45,311195.9375,OK,10/16/18 20:45,14.25774956,OK,10/16/18 20:45,0.07464341,OK,10/16/18 20:45,179.3214264,OK,10/16/18 20:45,362.4691772,OK,10/16/18 20:45,89.41394043,OK,10/16/18 20:45,682770,OK,
10/16/18 21:00,277931,OK,10/16/18 21:00,311214.7188,OK,10/16/18 21:00,2.932164669,OK,10/16/18 21:00,0,OK,10/16/18 21:00,178.7117157,OK,10/16/18 21:00,362.4797363,OK,10/16/18 21:00,0,OK,10/16/18 21:00,682792.5,OK,
10/16/18 21:15,277935,OK,10/16/18 21:15,311230.2813,OK,10/16/18 21:15,27.50492096,OK,10/16/18 21:15,0.14464534,OK,10/16/18 21:15,178.2265167,OK,10/16/18 21:15,362.0003662,OK,10/16/18 21:15,173.2566376,OK,10/16/18 21:15,682811.125,OK,
