OSU_RTS.MDBUS_CC.376C_HF Time [SNAP],OSU_RTS.MDBUS_CC.376C_HF Value [SNAP],OSU_RTS.MDBUS_CC.376C_HF Status [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_C Time [SNAP],OSU_RTS.MDBUS_RT.376S_C Value [SNAP],OSU_RTS.MDBUS_RT.376S_C Status [SNAP],OSU_RTS.MDBUS_RT.376S_DP Time [SNAP],OSU_RTS.MDBUS_RT.376S_DP Value [SNAP],OSU_RTS.MDBUS_RT.376S_DP Status [SNAP],OSU_RTS.MDBUS_RT.376S_HF Time [SNAP],OSU_RTS.MDBUS_RT.376S_HF Value [SNAP],OSU_RTS.MDBUS_RT.376S_HF Status [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_I Time [SNAP],OSU_RTS.MDBUS_RT.376S_I Value [SNAP],OSU_RTS.MDBUS_RT.376S_I Status [SNAP],OSU_RTS.MDBUS_RT.376S_P Time [SNAP],OSU_RTS.MDBUS_RT.376S_P Value [SNAP],OSU_RTS.MDBUS_RT.376S_P Status [SNAP],OSU_RTS.MDBUS_RT.376S_T Time [SNAP],OSU_RTS.MDBUS_RT.376S_T Value [SNAP],OSU_RTS.MDBUS_RT.376S_T Status [SNAP],OSU_RTS.OPCRTS.376_C1T Time [SNAP],OSU_RTS.OPCRTS.376_C1T Value [SNAP],OSU_RTS.OPCRTS.376_C1T Status [SNAP],OSU_RTS.OPCRTS.376_C2T Time [SNAP],OSU_RTS.OPCRTS.376_C2T Value [SNAP],OSU_RTS.OPCRTS.376_C2T Status [SNAP],OSU_RTS.OPCRTS.376_C3T Time [SNAP],OSU_RTS.OPCRTS.376_C3T Value [SNAP],OSU_RTS.OPCRTS.376_C3T Status [SNAP],OSU_RTS.OPCRTS.376_C4T Time [SNAP],OSU_RTS.OPCRTS.376_C4T Value [SNAP],OSU_RTS.OPCRTS.376_C4T Status [SNAP],OSU_RTS.OPCRTS.376_C5T Time [SNAP],OSU_RTS.OPCRTS.376_C5T Value [SNAP],OSU_RTS.OPCRTS.376_C5T Status [SNAP],OSU_RTS.OPCRTS.376_CDT Time [SNAP],OSU_RTS.OPCRTS.376_CDT Value [SNAP],OSU_RTS.OPCRTS.376_CDT Status [SNAP],OSU_RTS.OPCRTS.376_CHF Time [SNAP],OSU_RTS.OPCRTS.376_CHF Value [SNAP],OSU_RTS.OPCRTS.376_CHF Status [SNAP],OSU_RTS.OPCRTS.376_CHT Time [SNAP],OSU_RTS.OPCRTS.376_CHT Value [SNAP],OSU_RTS.OPCRTS.376_CHT Status [SNAP],OSU_RTS.OPCRTS.376_CRWT Time [SNAP],OSU_RTS.OPCRTS.376_CRWT Value [SNAP],OSU_RTS.OPCRTS.376_CRWT Status [SNAP],OSU_RTS.OPCRTS.376_CSWT Time [SNAP],OSU_RTS.OPCRTS.376_CSWT Value [SNAP],OSU_RTS.OPCRTS.376_CSWT Status [SNAP],OSU_RTS.OPCRTS.376_CVF Time [SNAP],OSU_RTS.OPCRTS.376_CVF Value [SNAP],OSU_RTS.OPCRTS.376_CVF Status [SNAP],OSU_RTS.OPCRTS..376_CWP Time [SNAP],OSU_RTS.OPCRTS..376_CWP Value [SNAP],OSU_RTS.OPCRTS..376_CWP Status [SNAP],OSU_RTS.OPCRTS.376_CWST Time [SNAP],OSU_RTS.OPCRTS.376_CWST Value [SNAP],OSU_RTS.OPCRTS.376_CWST Status [SNAP],OSU_RTS.OPCRTS.376_E1C Time [SNAP],OSU_RTS.OPCRTS.376_E1C Value [SNAP],OSU_RTS.OPCRTS.376_E1C Status [SNAP],OSU_RTS.OPCRTS.376_E2C Time [SNAP],OSU_RTS.OPCRTS.376_E2C Value [SNAP],OSU_RTS.OPCRTS.376_E2C Status [SNAP],OSU_RTS.OPCRTS.376_E3C Time [SNAP],OSU_RTS.OPCRTS.376_E3C Value [SNAP],OSU_RTS.OPCRTS.376_E3C Status [SNAP],OSU_RTS.OPCRTS.376_E4C Time [SNAP],OSU_RTS.OPCRTS.376_E4C Value [SNAP],OSU_RTS.OPCRTS.376_E4C Status [SNAP],OSU_RTS.OPCRTS..376_HEAT Time [SNAP],OSU_RTS.OPCRTS..376_HEAT Value [SNAP],OSU_RTS.OPCRTS..376_HEAT Status [SNAP],OSU_RTS.OPCRTS.376_KW Time [SNAP],OSU_RTS.OPCRTS.376_KW Value [SNAP],OSU_RTS.OPCRTS.376_KW Status [SNAP],OSU_RTS.OPCRTS.376_TONS Time [SNAP],OSU_RTS.OPCRTS.376_TONS Value [SNAP],OSU_RTS.OPCRTS.376_TONS Status [SNAP],OSU_RTS.OPCRTS..376_W1 Time [SNAP],OSU_RTS.OPCRTS..376_W1 Value [SNAP],OSU_RTS.OPCRTS..376_W1 Status [SNAP],Comments
10/16/18 0:15,18.26692772,OK,10/16/18 0:15,395295.125,OK,10/16/18 0:15,41074.44922,OK,10/16/18 0:15,25.7105732,OK,10/16/18 0:15,1447.355103,OK,10/16/18 0:15,50251148,OK,10/16/18 0:15,1.198810303,OK,10/16/18 0:15,179.3223419,OK,10/16/18 0:15,393.7338867,OK,10/16/18 0:15,13454530,OK,10/16/18 0:15,13994780,OK,10/16/18 0:15,14827850,OK,10/16/18 0:15,12894810,OK,10/16/18 0:15,16035970,OK,10/16/18 0:15,1.449829,OK,10/16/18 0:15,1.650885,OK,10/16/18 0:15,32941.27,OK,10/16/18 0:15,47.56471,OK,10/16/18 0:15,46.11488,OK,10/16/18 0:15,27.23633,OK,10/16/18 0:15,71.06311,OK,10/16/18 0:15,41.15814,OK,10/16/18 0:15,1647166,OK,10/16/18 0:15,6311746,OK,10/16/18 0:15,4098807,OK,10/16/18 0:15,4074819,OK,10/16/18 0:15,120.6936,OK,10/16/18 0:15,1.093657,OK,10/16/18 0:15,495.9377,OK,10/16/18 0:15,3557061,OK,
10/16/18 0:30,18.79162788,OK,10/16/18 0:30,395299.6875,OK,10/16/18 0:30,41074.74219,OK,10/16/18 0:30,24.66147423,OK,10/16/18 0:30,1372.522461,OK,10/16/18 0:30,50251500,OK,10/16/18 0:30,1.137095825,OK,10/16/18 0:30,178.9108734,OK,10/16/18 0:30,393.1557007,OK,10/16/18 0:30,13454530,OK,10/16/18 0:30,13994910,OK,10/16/18 0:30,14827850,OK,10/16/18 0:30,12894810,OK,10/16/18 0:30,16035970,OK,10/16/18 0:30,1.210541,OK,10/16/18 0:30,1.38023,OK,10/16/18 0:30,32941.65,OK,10/16/18 0:30,47.58232,OK,10/16/18 0:30,46.37178,OK,10/16/18 0:30,27.36423,OK,10/16/18 0:30,71.02649,OK,10/16/18 0:30,41.16795,OK,10/16/18 0:30,1647233,OK,10/16/18 0:30,6311748,OK,10/16/18 0:30,4098870,OK,10/16/18 0:30,4074820,OK,10/16/18 0:30,120.5332,OK,10/16/18 0:30,1.086937,OK,10/16/18 0:30,496.0049,OK,10/16/18 0:30,3557204,OK,
10/16/18 0:45,26.38774872,OK,10/16/18 0:45,395304.4688,OK,10/16/18 0:45,41075.03125,OK,10/16/18 0:45,25.08032227,OK,10/16/18 0:45,1404.872925,OK,10/16/18 0:45,50251848,OK,10/16/18 0:45,1.164316406,OK,10/16/18 0:45,179.6934967,OK,10/16/18 0:45,392.6932983,OK,10/16/18 0:45,13454530,OK,10/16/18 0:45,13995030,OK,10/16/18 0:45,14827850,OK,10/16/18 0:45,12894810,OK,10/16/18 0:45,16035970,OK,10/16/18 0:45,1.435425,OK,10/16/18 0:45,1.635283,OK,10/16/18 0:45,32942.06,OK,10/16/18 0:45,47.72173,OK,10/16/18 0:45,46.2863,OK,10/16/18 0:45,27.34158,OK,10/16/18 0:45,71.10736,OK,10/16/18 0:45,41.32736,OK,10/16/18 0:45,1647301,OK,10/16/18 0:45,6311751,OK,10/16/18 0:45,4098934,OK,10/16/18 0:45,4074821,OK,10/16/18 0:45,120.492,OK,10/16/18 0:45,1.04764,OK,10/16/18 0:45,520.7167,OK,10/16/18 0:45,3557277,OK,
10/16/18 1:00,25.50109291,OK,10/16/18 1:00,395308.5625,OK,10/16/18 1:00,41075.32813,OK,10/16/18 1:00,26.05578232,OK,10/16/18 1:00,1466.962036,OK,10/16/18 1:00,50252208,OK,10/16/18 1:00,1.2155271,OK,10/16/18 1:00,178.0528412,OK,10/16/18 1:00,392.5960999,OK,10/16/18 1:00,13454530,OK,10/16/18 1:00,13995160,OK,10/16/18 1:00,14827850,OK,10/16/18 1:00,12894810,OK,10/16/18 1:00,16035970,OK,10/16/18 1:00,1.74469,OK,10/16/18 1:00,1.987202,OK,10/16/18 1:00,32942.4,OK,10/16/18 1:00,47.76445,OK,10/16/18 1:00,46.02138,OK,10/16/18 1:00,27.3374,OK,10/16/18 1:00,70.98743,OK,10/16/18 1:00,41.16148,OK,10/16/18 1:00,1647369,OK,10/16/18 1:00,6311754,OK,10/16/18 1:00,4099000,OK,10/16/18 1:00,4074821,OK,10/16/18 1:00,120.5378,OK,10/16/18 1:00,1.055904,OK,10/16/18 1:00,514.572,OK,10/16/18 1:00,3557514,OK,
10/16/18 1:15,13.8364439,OK,10/16/18 1:15,395313,OK,10/16/18 1:15,41075.63281,OK,10/16/18 1:15,25.73985672,OK,10/16/18 1:15,1453.331543,OK,10/16/18 1:15,50252576,OK,10/16/18 1:15,1.203948975,OK,10/16/18 1:15,178.3602905,OK,10/16/18 1:15,393.1544189,OK,10/16/18 1:15,13454530,OK,10/16/18 1:15,13995290,OK,10/16/18 1:15,14827850,OK,10/16/18 1:15,12894810,OK,10/16/18 1:15,16035970,OK,10/16/18 1:15,1.146637,OK,10/16/18 1:15,1.302046,OK,10/16/18 1:15,32942.77,OK,10/16/18 1:15,47.34679,OK,10/16/18 1:15,46.20015,OK,10/16/18 1:15,27.33807,OK,10/16/18 1:15,71.32996,OK,10/16/18 1:15,40.93503,OK,10/16/18 1:15,1647438,OK,10/16/18 1:15,6311757,OK,10/16/18 1:15,4099064,OK,10/16/18 1:15,4074822,OK,10/16/18 1:15,120.6432,OK,10/16/18 1:15,1.084918,OK,10/16/18 1:15,503.5419,OK,10/16/18 1:15,3557767,OK,
10/16/18 1:30,12.89149189,OK,10/16/18 1:30,395317.5625,OK,10/16/18 1:30,41075.92969,OK,10/16/18 1:30,25.06631088,OK,10/16/18 1:30,1393.35144,OK,10/16/18 1:30,50252936,OK,10/16/18 1:30,1.154001221,OK,10/16/18 1:30,176.859375,OK,10/16/18 1:30,393.1304932,OK,10/16/18 1:30,13454530,OK,10/16/18 1:30,13995410,OK,10/16/18 1:30,14827850,OK,10/16/18 1:30,12894810,OK,10/16/18 1:30,16035970,OK,10/16/18 1:30,0.8760681,OK,10/16/18 1:30,1.000814,OK,10/16/18 1:30,32943.14,OK,10/16/18 1:30,47.22289,OK,10/16/18 1:30,46.34682,OK,10/16/18 1:30,27.4939,OK,10/16/18 1:30,71.27887,OK,10/16/18 1:30,41.22827,OK,10/16/18 1:30,1647504,OK,10/16/18 1:30,6311759,OK,10/16/18 1:30,4099127,OK,10/16/18 1:30,4074823,OK,10/16/18 1:30,120.6111,OK,10/16/18 1:30,1.047014,OK,10/16/18 1:30,507.3647,OK,10/16/18 1:30,3557935,OK,
10/16/18 1:45,15.06710434,OK,10/16/18 1:45,395321.625,OK,10/16/18 1:45,41076.22266,OK,10/16/18 1:45,25.33236313,OK,10/16/18 1:45,1416.972778,OK,10/16/18 1:45,50253288,OK,10/16/18 1:45,1.173986206,OK,10/16/18 1:45,178.2148895,OK,10/16/18 1:45,392.8415527,OK,10/16/18 1:45,13454530,OK,10/16/18 1:45,13995540,OK,10/16/18 1:45,14827850,OK,10/16/18 1:45,12894810,OK,10/16/18 1:45,16035970,OK,10/16/18 1:45,1.107544,OK,10/16/18 1:45,1.27049,OK,10/16/18 1:45,32943.48,OK,10/16/18 1:45,47.5948,OK,10/16/18 1:45,46.48726,OK,10/16/18 1:45,27.43411,OK,10/16/18 1:45,71.32245,OK,10/16/18 1:45,41.11824,OK,10/16/18 1:45,1647572,OK,10/16/18 1:45,6311762,OK,10/16/18 1:45,4099192,OK,10/16/18 1:45,4074823,OK,10/16/18 1:45,120.4965,OK,10/16/18 1:45,1.049486,OK,10/16/18 1:45,520.3139,OK,10/16/18 1:45,3558023,OK,
10/16/18 2:00,24.99234009,OK,10/16/18 2:00,395325.7188,OK,10/16/18 2:00,41076.52344,OK,10/16/18 2:00,26.2032795,OK,10/16/18 2:00,1488.00769,OK,10/16/18 2:00,50253648,OK,10/16/18 2:00,1.232942017,OK,10/16/18 2:00,180.8588104,OK,10/16/18 2:00,393.4718323,OK,10/16/18 2:00,13454530,OK,10/16/18 2:00,13995670,OK,10/16/18 2:00,14827850,OK,10/16/18 2:00,12894810,OK,10/16/18 2:00,16035970,OK,10/16/18 2:00,1.5755,OK,10/16/18 2:00,1.793309,OK,10/16/18 2:00,32943.83,OK,10/16/18 2:00,47.72093,OK,10/16/18 2:00,46.14543,OK,10/16/18 2:00,27.31793,OK,10/16/18 2:00,71.29376,OK,10/16/18 2:00,41.11465,OK,10/16/18 2:00,1647639,OK,10/16/18 2:00,6311765,OK,10/16/18 2:00,4099256,OK,10/16/18 2:00,4074824,OK,10/16/18 2:00,120.5516,OK,10/16/18 2:00,1.03806,OK,10/16/18 2:00,509.8886,OK,10/16/18 2:00,3558129,OK,
10/16/18 2:15,21.57166862,OK,10/16/18 2:15,395330.4063,OK,10/16/18 2:15,41076.82813,OK,10/16/18 2:15,26.4435997,OK,10/16/18 2:15,1494.948853,OK,10/16/18 2:15,50254016,OK,10/16/18 2:15,1.238074219,OK,10/16/18 2:15,178.3667755,OK,10/16/18 2:15,393.6932373,OK,10/16/18 2:15,13454530,OK,10/16/18 2:15,13995800,OK,10/16/18 2:15,14827850,OK,10/16/18 2:15,12894810,OK,10/16/18 2:15,16035970,OK,10/16/18 2:15,1.864471,OK,10/16/18 2:15,2.117132,OK,10/16/18 2:15,32944.23,OK,10/16/18 2:15,47.95073,OK,10/16/18 2:15,46.08626,OK,10/16/18 2:15,27.25232,OK,10/16/18 2:15,71.29419,OK,10/16/18 2:15,40.98596,OK,10/16/18 2:15,1647704,OK,10/16/18 2:15,6311767,OK,10/16/18 2:15,4099320,OK,10/16/18 2:15,4074825,OK,10/16/18 2:15,120.6111,OK,10/16/18 2:15,1.065584,OK,10/16/18 2:15,499.2819,OK,10/16/18 2:15,3559074,OK,
10/16/18 2:30,15.36198044,OK,10/16/18 2:30,395335.3125,OK,10/16/18 2:30,41077.12891,OK,10/16/18 2:30,25.84575272,OK,10/16/18 2:30,1461.547852,OK,10/16/18 2:30,50254380,OK,10/16/18 2:30,1.210750488,OK,10/16/18 2:30,180.5475922,OK,10/16/18 2:30,393.8057861,OK,10/16/18 2:30,13454530,OK,10/16/18 2:30,13995920,OK,10/16/18 2:30,14827850,OK,10/16/18 2:30,12894810,OK,10/16/18 2:30,16035970,OK,10/16/18 2:30,1.321655,OK,10/16/18 2:30,1.505224,OK,10/16/18 2:30,32944.63,OK,10/16/18 2:30,47.5002,OK,10/16/18 2:30,46.17683,OK,10/16/18 2:30,27.28656,OK,10/16/18 2:30,71.45032,OK,10/16/18 2:30,40.88872,OK,10/16/18 2:30,1647769,OK,10/16/18 2:30,6311770,OK,10/16/18 2:30,4099383,OK,10/16/18 2:30,4074825,OK,10/16/18 2:30,120.6478,OK,10/16/18 2:30,1.051984,OK,10/16/18 2:30,487.9332,OK,10/16/18 2:30,3560262,OK,
10/16/18 2:45,12.47312355,OK,10/16/18 2:45,395340,OK,10/16/18 2:45,41077.42188,OK,10/16/18 2:45,24.91521072,OK,10/16/18 2:45,1381.685181,OK,10/16/18 2:45,50254736,OK,10/16/18 2:45,1.144264404,OK,10/16/18 2:45,176.5426025,OK,10/16/18 2:45,393.1619263,OK,10/16/18 2:45,13454530,OK,10/16/18 2:45,13996040,OK,10/16/18 2:45,14827850,OK,10/16/18 2:45,12894810,OK,10/16/18 2:45,16035970,OK,10/16/18 2:45,0.866394,OK,10/16/18 2:45,0.9857321,OK,10/16/18 2:45,32945.02,OK,10/16/18 2:45,47.14925,OK,10/16/18 2:45,46.28285,OK,10/16/18 2:45,27.28281,OK,10/16/18 2:45,71.21454,OK,10/16/18 2:45,41.13631,OK,10/16/18 2:45,1647833,OK,10/16/18 2:45,6311772,OK,10/16/18 2:45,4099444,OK,10/16/18 2:45,4074826,OK,10/16/18 2:45,120.4828,OK,10/16/18 2:45,1.107184,OK,10/16/18 2:45,479.7478,OK,10/16/18 2:45,3561489,OK,
10/16/18 3:00,15.86560822,OK,10/16/18 3:00,395344.8125,OK,10/16/18 3:00,41077.71875,OK,10/16/18 3:00,26.09815025,OK,10/16/18 3:00,1475.190308,OK,10/16/18 3:00,50255092,OK,10/16/18 3:00,1.221937866,OK,10/16/18 3:00,179.49263,OK,10/16/18 3:00,393.6704102,OK,10/16/18 3:00,13454530,OK,10/16/18 3:00,13996170,OK,10/16/18 3:00,14827850,OK,10/16/18 3:00,12894810,OK,10/16/18 3:00,16035970,OK,10/16/18 3:00,0.8067627,OK,10/16/18 3:00,0.9195274,OK,10/16/18 3:00,32945.41,OK,10/16/18 3:00,47.51662,OK,10/16/18 3:00,46.70985,OK,10/16/18 3:00,27.35458,OK,10/16/18 3:00,71.43237,OK,10/16/18 3:00,41.23288,OK,10/16/18 3:00,1647901,OK,10/16/18 3:00,6311775,OK,10/16/18 3:00,4099506,OK,10/16/18 3:00,4074827,OK,10/16/18 3:00,120.5195,OK,10/16/18 3:00,1.041842,OK,10/16/18 3:00,498.8188,OK,10/16/18 3:00,3562796,OK,
10/16/18 3:15,24.44124031,OK,10/16/18 3:15,395349.125,OK,10/16/18 3:15,41078.02344,OK,10/16/18 3:15,28.17147255,OK,10/16/18 3:15,1623.728271,OK,10/16/18 3:15,50255464,OK,10/16/18 3:15,1.344578247,OK,10/16/18 3:15,180.0208588,OK,10/16/18 3:15,394.4006958,OK,10/16/18 3:15,13454530,OK,10/16/18 3:15,13996290,OK,10/16/18 3:15,14827850,OK,10/16/18 3:15,12894810,OK,10/16/18 3:15,16035970,OK,10/16/18 3:15,1.662598,OK,10/16/18 3:15,1.891599,OK,10/16/18 3:15,32945.78,OK,10/16/18 3:15,47.76628,OK,10/16/18 3:15,46.10368,OK,10/16/18 3:15,27.30569,OK,10/16/18 3:15,71.67682,OK,10/16/18 3:15,41.27031,OK,10/16/18 3:15,1647967,OK,10/16/18 3:15,6311777,OK,10/16/18 3:15,4099568,OK,10/16/18 3:15,4074828,OK,10/16/18 3:15,120.5974,OK,10/16/18 3:15,1.089763,OK,10/16/18 3:15,491.6611,OK,10/16/18 3:15,3563918,OK,
10/16/18 3:30,16.00460434,OK,10/16/18 3:30,395353.3125,OK,10/16/18 3:30,41078.33203,OK,10/16/18 3:30,25.5611763,OK,10/16/18 3:30,1429.685059,OK,10/16/18 3:30,50255832,OK,10/16/18 3:30,1.183466553,OK,10/16/18 3:30,177.4556274,OK,10/16/18 3:30,394.3319397,OK,10/16/18 3:30,13454530,OK,10/16/18 3:30,13996410,OK,10/16/18 3:30,14827850,OK,10/16/18 3:30,12894810,OK,10/16/18 3:30,16035970,OK,10/16/18 3:30,1.335266,OK,10/16/18 3:30,1.527352,OK,10/16/18 3:30,32946.11,OK,10/16/18 3:30,47.21947,OK,10/16/18 3:30,45.8842,OK,10/16/18 3:30,27.45413,OK,10/16/18 3:30,71.91113,OK,10/16/18 3:30,40.99684,OK,10/16/18 3:30,1648035,OK,10/16/18 3:30,6311780,OK,10/16/18 3:30,4099630,OK,10/16/18 3:30,4074828,OK,10/16/18 3:30,120.5928,OK,10/16/18 3:30,1.039105,OK,10/16/18 3:30,496.4436,OK,10/16/18 3:30,3563982,OK,
10/16/18 3:45,15.13650036,OK,10/16/18 3:45,395357.5313,OK,10/16/18 3:45,41078.62891,OK,10/16/18 3:45,25.28746033,OK,10/16/18 3:45,1398.985718,OK,10/16/18 3:45,50256196,OK,10/16/18 3:45,1.157960938,OK,10/16/18 3:45,177.0198517,OK,10/16/18 3:45,394.3710938,OK,10/16/18 3:45,13454530,OK,10/16/18 3:45,13996540,OK,10/16/18 3:45,14827850,OK,10/16/18 3:45,12894810,OK,10/16/18 3:45,16035970,OK,10/16/18 3:45,1.429291,OK,10/16/18 3:45,1.622684,OK,10/16/18 3:45,32946.47,OK,10/16/18 3:45,47.55553,OK,10/16/18 3:45,46.12624,OK,10/16/18 3:45,27.27066,OK,10/16/18 3:45,71.78894,OK,10/16/18 3:45,40.84566,OK,10/16/18 3:45,1648099,OK,10/16/18 3:45,6311783,OK,10/16/18 3:45,4099694,OK,10/16/18 3:45,4074829,OK,10/16/18 3:45,120.5378,OK,10/16/18 3:45,1.047987,OK,10/16/18 3:45,509.7489,OK,10/16/18 3:45,3564088,OK,
10/16/18 4:00,10.75182247,OK,10/16/18 4:00,395362.1875,OK,10/16/18 4:00,41078.92969,OK,10/16/18 4:00,25.59677887,OK,10/16/18 4:00,1433.392822,OK,10/16/18 4:00,50256556,OK,10/16/18 4:00,1.186779907,OK,10/16/18 4:00,177.7593842,OK,10/16/18 4:00,394.0247192,OK,10/16/18 4:00,13454530,OK,10/16/18 4:00,13996660,OK,10/16/18 4:00,14827850,OK,10/16/18 4:00,12894810,OK,10/16/18 4:00,16035970,OK,10/16/18 4:00,0.7128296,OK,10/16/18 4:00,0.8116908,OK,10/16/18 4:00,32946.85,OK,10/16/18 4:00,47.25475,OK,10/16/18 4:00,46.54192,OK,10/16/18 4:00,27.23343,OK,10/16/18 4:00,71.69,OK,10/16/18 4:00,41.01352,OK,10/16/18 4:00,1648164,OK,10/16/18 4:00,6311785,OK,10/16/18 4:00,4099756,OK,10/16/18 4:00,4074830,OK,10/16/18 4:00,120.492,OK,10/16/18 4:00,1.038923,OK,10/16/18 4:00,496.9744,OK,10/16/18 4:00,3564404,OK,
10/16/18 4:15,20.86130333,OK,10/16/18 4:15,395366.875,OK,10/16/18 4:15,41079.23438,OK,10/16/18 4:15,26.38754463,OK,10/16/18 4:15,1489.999023,OK,10/16/18 4:15,50256924,OK,10/16/18 4:15,1.23303186,OK,10/16/18 4:15,178.2112274,OK,10/16/18 4:15,395.1250916,OK,10/16/18 4:15,13454530,OK,10/16/18 4:15,13996780,OK,10/16/18 4:15,14827850,OK,10/16/18 4:15,12894810,OK,10/16/18 4:15,16035970,OK,10/16/18 4:15,1.30545,OK,10/16/18 4:15,1.48154,OK,10/16/18 4:15,32947.26,OK,10/16/18 4:15,47.09508,OK,10/16/18 4:15,45.77904,OK,10/16/18 4:15,27.24561,OK,10/16/18 4:15,71.73694,OK,10/16/18 4:15,41.01274,OK,10/16/18 4:15,1648228,OK,10/16/18 4:15,6311788,OK,10/16/18 4:15,4099818,OK,10/16/18 4:15,4074830,OK,10/16/18 4:15,120.5607,OK,10/16/18 4:15,1.079809,OK,10/16/18 4:15,480.9764,OK,10/16/18 4:15,3564422,OK,
10/16/18 4:30,17.81867981,OK,10/16/18 4:30,395370.9688,OK,10/16/18 4:30,41079.53906,OK,10/16/18 4:30,26.20067978,OK,10/16/18 4:30,1479.266846,OK,10/16/18 4:30,50257292,OK,10/16/18 4:30,1.224326172,OK,10/16/18 4:30,178.7993011,OK,10/16/18 4:30,395.0242004,OK,10/16/18 4:30,13454530,OK,10/16/18 4:30,13996900,OK,10/16/18 4:30,14827850,OK,10/16/18 4:30,12894810,OK,10/16/18 4:30,16035970,OK,10/16/18 4:30,1.394409,OK,10/16/18 4:30,1.583374,OK,10/16/18 4:30,32947.6,OK,10/16/18 4:30,47.37456,OK,10/16/18 4:30,45.98015,OK,10/16/18 4:30,27.25238,OK,10/16/18 4:30,71.5675,OK,10/16/18 4:30,41.19356,OK,10/16/18 4:30,1648293,OK,10/16/18 4:30,6311790,OK,10/16/18 4:30,4099878,OK,10/16/18 4:30,4074831,OK,10/16/18 4:30,120.5561,OK,10/16/18 4:30,1.064027,OK,10/16/18 4:30,481.3958,OK,10/16/18 4:30,3564502,OK,
10/16/18 4:45,13.62103176,OK,10/16/18 4:45,395375.5313,OK,10/16/18 4:45,41079.84375,OK,10/16/18 4:45,26.36021042,OK,10/16/18 4:45,1492.824097,OK,10/16/18 4:45,50257660,OK,10/16/18 4:45,1.235273926,OK,10/16/18 4:45,179.4560852,OK,10/16/18 4:45,395.6496277,OK,10/16/18 4:45,13454530,OK,10/16/18 4:45,13997020,OK,10/16/18 4:45,14827850,OK,10/16/18 4:45,12894810,OK,10/16/18 4:45,16035970,OK,10/16/18 4:45,1.046143,OK,10/16/18 4:45,1.199352,OK,10/16/18 4:45,32947.96,OK,10/16/18 4:45,47.22728,OK,10/16/18 4:45,46.16896,OK,10/16/18 4:45,27.57779,OK,10/16/18 4:45,71.67072,OK,10/16/18 4:45,40.99255,OK,10/16/18 4:45,1648359,OK,10/16/18 4:45,6311793,OK,10/16/18 4:45,4099940,OK,10/16/18 4:45,4074832,OK,10/16/18 4:45,120.5195,OK,10/16/18 4:45,1.068797,OK,10/16/18 4:45,483.3615,OK,10/16/18 4:45,3564812,OK,
10/16/18 5:00,11.31787682,OK,10/16/18 5:00,395379.4688,OK,10/16/18 5:00,41080.14844,OK,10/16/18 5:00,26.19232559,OK,10/16/18 5:00,1471.484863,OK,10/16/18 5:00,50258028,OK,10/16/18 5:00,1.217241455,OK,10/16/18 5:00,176.9739227,OK,10/16/18 5:00,395.4990845,OK,10/16/18 5:00,13454530,OK,10/16/18 5:00,13997140,OK,10/16/18 5:00,14827850,OK,10/16/18 5:00,12894810,OK,10/16/18 5:00,16035970,OK,10/16/18 5:00,0.9514771,OK,10/16/18 5:00,1.079855,OK,10/16/18 5:00,32948.3,OK,10/16/18 5:00,47.05333,OK,10/16/18 5:00,46.10185,OK,10/16/18 5:00,27.30841,OK,10/16/18 5:00,72.13898,OK,10/16/18 5:00,40.98888,OK,10/16/18 5:00,1648425,OK,10/16/18 5:00,6311795,OK,10/16/18 5:00,4100000,OK,10/16/18 5:00,4074833,OK,10/16/18 5:00,120.5424,OK,10/16/18 5:00,1.110747,OK,10/16/18 5:00,455.4052,OK,10/16/18 5:00,3564832,OK,
10/16/18 5:15,19.70146751,OK,10/16/18 5:15,395384.0313,OK,10/16/18 5:15,41080.45703,OK,10/16/18 5:15,26.31864929,OK,10/16/18 5:15,1487.278809,OK,10/16/18 5:15,50258400,OK,10/16/18 5:15,1.230052856,OK,10/16/18 5:15,178.846405,OK,10/16/18 5:15,396.4611816,OK,10/16/18 5:15,13454530,OK,10/16/18 5:15,13997260,OK,10/16/18 5:15,14827850,OK,10/16/18 5:15,12894810,OK,10/16/18 5:15,16035970,OK,10/16/18 5:15,1.262909,OK,10/16/18 5:15,1.437766,OK,10/16/18 5:15,32948.68,OK,10/16/18 5:15,47.36208,OK,10/16/18 5:15,46.09917,OK,10/16/18 5:15,27.33298,OK,10/16/18 5:15,71.5434,OK,10/16/18 5:15,41.17125,OK,10/16/18 5:15,1648490,OK,10/16/18 5:15,6311798,OK,10/16/18 5:15,4100058,OK,10/16/18 5:15,4074833,OK,10/16/18 5:15,120.5195,OK,10/16/18 5:15,1.118635,OK,10/16/18 5:15,455.6028,OK,10/16/18 5:15,3564979,OK,
