OSU_RTS.MDBUS_E1.085_E1 Time [SNAP],OSU_RTS.MDBUS_E1.085_E1 Value [SNAP],OSU_RTS.MDBUS_E1.085_E1 Status [SNAP],OSU_RTS.MDBUS_RT.085S_C Time [SNAP],OSU_RTS.MDBUS_RT.085S_C Value [SNAP],OSU_RTS.MDBUS_RT.085S_C Status [SNAP],OSU_RTS.MDBUS_RT.085S_HF Time [SNAP],OSU_RTS.MDBUS_RT.085S_HF Value [SNAP],OSU_RTS.MDBUS_RT.085S_HF Status [SNAP],OSU_RTS.MDBUS_RT.085S_I Time [SNAP],OSU_RTS.MDBUS_RT.085S_I Value [SNAP],OSU_RTS.MDBUS_RT.085S_I Status [SNAP],OSU_RTS.MDBUS_RT.085S_P Time [SNAP],OSU_RTS.MDBUS_RT.085S_P Value [SNAP],OSU_RTS.MDBUS_RT.085S_P Status [SNAP],OSU_RTS.MDBUS_RT.085S_T Time [SNAP],OSU_RTS.MDBUS_RT.085S_T Value [SNAP],OSU_RTS.MDBUS_RT.085S_T Status [SNAP],Comments
10/15/18 0:00,5975920,OK,10/15/18 0:00,21794.35,OK,10/15/18 0:00,266,OK,10/15/18 0:00,0.211999997,OK,10/15/18 0:00,180.766,OK,10/15/18 0:00,378.45,OK,
10/15/18 0:15,5975931,OK,10/15/18 0:15,21794.403,OK,10/15/18 0:15,272,OK,10/15/18 0:15,0.214999989,OK,10/15/18 0:15,178.459,OK,10/15/18 0:15,378.24,OK,
10/15/18 0:30,5975942,OK,10/15/18 0:30,21794.457,OK,10/15/18 0:30,278,OK,10/15/18 0:30,0.218999997,OK,10/15/18 0:30,177.513,OK,10/15/18 0:30,377.16,OK,
10/15/18 0:45,5975954,OK,10/15/18 0:45,21794.512,OK,10/15/18 0:45,277,OK,10/15/18 0:45,0.215999991,OK,10/15/18 0:45,175.543,OK,10/15/18 0:45,376.32,OK,
10/15/18 1:00,5975965,OK,10/15/18 1:00,21794.564,OK,10/15/18 1:00,270,OK,10/15/18 1:00,0.209999993,OK,10/15/18 1:00,175.151,OK,10/15/18 1:00,376.42,OK,
10/15/18 1:15,5975976,OK,10/15/18 1:15,21794.617,OK,10/15/18 1:15,258,OK,10/15/18 1:15,0.205999985,OK,10/15/18 1:15,180.772,OK,10/15/18 1:15,378.85,OK,
10/15/18 1:30,5975987,OK,10/15/18 1:30,21794.668,OK,10/15/18 1:30,253,OK,10/15/18 1:30,0.201999992,OK,10/15/18 1:30,179.748,OK,10/15/18 1:30,378.29,OK,
10/15/18 1:45,5975999,OK,10/15/18 1:45,21794.721,OK,10/15/18 1:45,261,OK,10/15/18 1:45,0.208999991,OK,10/15/18 1:45,181.411,OK,10/15/18 1:45,379.12,OK,
10/15/18 2:00,5976010,OK,10/15/18 2:00,21794.771,OK,10/15/18 2:00,157,OK,10/15/18 2:00,0.125999987,OK,10/15/18 2:00,180.839,OK,10/15/18 2:00,378.56,OK,
10/15/18 2:15,5976020,OK,10/15/18 2:15,21794.783,OK,10/15/18 2:15,46,OK,10/15/18 2:15,0.035999998,OK,10/15/18 2:15,179.465,OK,10/15/18 2:15,378.29,OK,
10/15/18 2:30,5976030,OK,10/15/18 2:30,21794.792,OK,10/15/18 2:30,49,OK,10/15/18 2:30,0.038999997,OK,10/15/18 2:30,177.844,OK,10/15/18 2:30,377.63,OK,
10/15/18 2:45,5976040,OK,10/15/18 2:45,21794.802,OK,10/15/18 2:45,49,OK,10/15/18 2:45,0.038999997,OK,10/15/18 2:45,179.598,OK,10/15/18 2:45,378.28,OK,
10/15/18 3:00,5976061,OK,10/15/18 3:00,21794.81,OK,10/15/18 3:00,43,OK,10/15/18 3:00,0.033999998,OK,10/15/18 3:00,181.128,OK,10/15/18 3:00,378.74,OK,
10/15/18 3:15,5976085,OK,10/15/18 3:15,21794.817,OK,10/15/18 3:15,30,OK,10/15/18 3:15,0.023999998,OK,10/15/18 3:15,179.435,OK,10/15/18 3:15,378.22,OK,
10/15/18 3:30,5976095,OK,10/15/18 3:30,21794.824,OK,10/15/18 3:30,30,OK,10/15/18 3:30,0.023999998,OK,10/15/18 3:30,180.845,OK,10/15/18 3:30,378.68,OK,
10/15/18 3:45,5976104,OK,10/15/18 3:45,21794.831,OK,10/15/18 3:45,42,OK,10/15/18 3:45,0.033999998,OK,10/15/18 3:45,180.845,OK,10/15/18 3:45,378.47,OK,
10/15/18 4:00,5976114,OK,10/15/18 4:00,21794.839,OK,10/15/18 4:00,40,OK,10/15/18 4:00,0.031999998,OK,10/15/18 4:00,179.76,OK,10/15/18 4:00,378.31,OK,
10/15/18 4:15,5976124,OK,10/15/18 4:15,21794.846,OK,10/15/18 4:15,37,OK,10/15/18 4:15,0.028999999,OK,10/15/18 4:15,177.965,OK,10/15/18 4:15,377.61,OK,
10/15/18 4:30,5976147,OK,10/15/18 4:30,21794.853,OK,10/15/18 4:30,36,OK,10/15/18 4:30,0.027999999,OK,10/15/18 4:30,178.754,OK,10/15/18 4:30,377.75,OK,
10/15/18 4:45,5976165,OK,10/15/18 4:45,21794.861,OK,10/15/18 4:45,38,OK,10/15/18 4:45,0.029999999,OK,10/15/18 4:45,178.26,OK,10/15/18 4:45,377.32,OK,
10/15/18 5:00,5976175,OK,10/15/18 5:00,21794.868,OK,10/15/18 5:00,38,OK,10/15/18 5:00,0.029999999,OK,10/15/18 5:00,180.242,OK,10/15/18 5:00,378.65,OK,
10/15/18 5:15,5976184,OK,10/15/18 5:15,21794.875,OK,10/15/18 5:15,36,OK,10/15/18 5:15,0.028999999,OK,10/15/18 5:15,179.766,OK,10/15/18 5:15,378.55,OK,
10/15/18 5:30,5976202,OK,10/15/18 5:30,21794.882,OK,10/15/18 5:30,31,OK,10/15/18 5:30,0.023999998,OK,10/15/18 5:30,180.989,OK,10/15/18 5:30,378.78,OK,
10/15/18 5:45,5976225,OK,10/15/18 5:45,21794.89,OK,10/15/18 5:45,39,OK,10/15/18 5:45,0.030999999,OK,10/15/18 5:45,180.327,OK,10/15/18 5:45,378.34,OK,
10/15/18 6:00,5976235,OK,10/15/18 6:00,21794.897,OK,10/15/18 6:00,35,OK,10/15/18 6:00,0.027999999,OK,10/15/18 6:00,180.574,OK,10/15/18 6:00,378.67,OK,
10/15/18 6:15,5976246,OK,10/15/18 6:15,21794.905,OK,10/15/18 6:15,39,OK,10/15/18 6:15,0.030999999,OK,10/15/18 6:15,180.007,OK,10/15/18 6:15,378.32,OK,
10/15/18 6:30,5976260,OK,10/15/18 6:30,21794.912,OK,10/15/18 6:30,33,OK,10/15/18 6:30,0.025999999,OK,10/15/18 6:30,178.893,OK,10/15/18 6:30,378.11,OK,
10/15/18 6:45,5976286,OK,10/15/18 6:45,21794.919,OK,10/15/18 6:45,38,OK,10/15/18 6:45,0.029999999,OK,10/15/18 6:45,178.971,OK,10/15/18 6:45,377.99,OK,
10/15/18 7:00,5976304,OK,10/15/18 7:00,21794.927,OK,10/15/18 7:00,39,OK,10/15/18 7:00,0.029999999,OK,10/15/18 7:00,176.772,OK,10/15/18 7:00,377,OK,
10/15/18 7:15,5976317,OK,10/15/18 7:15,21794.934,OK,10/15/18 7:15,37,OK,10/15/18 7:15,0.029999999,OK,10/15/18 7:15,180.055,OK,10/15/18 7:15,378.39,OK,
10/15/18 7:30,5976330,OK,10/15/18 7:30,21794.941,OK,10/15/18 7:30,34,OK,10/15/18 7:30,0.026999999,OK,10/15/18 7:30,179.579,OK,10/15/18 7:30,378.23,OK,
10/15/18 7:45,5976356,OK,10/15/18 7:45,21794.949,OK,10/15/18 7:45,37,OK,10/15/18 7:45,0.028999999,OK,10/15/18 7:45,179.146,OK,10/15/18 7:45,378.06,OK,
10/15/18 8:00,5976382,OK,10/15/18 8:00,21794.956,OK,10/15/18 8:00,38,OK,10/15/18 8:00,0.029999999,OK,10/15/18 8:00,180.333,OK,10/15/18 8:00,378.49,OK,
10/15/18 8:15,5976397,OK,10/15/18 8:15,21794.963,OK,10/15/18 8:15,38,OK,10/15/18 8:15,0.029999999,OK,10/15/18 8:15,179.507,OK,10/15/18 8:15,378.16,OK,
10/15/18 8:30,5976409,OK,10/15/18 8:30,21794.971,OK,10/15/18 8:30,34,OK,10/15/18 8:30,0.026999999,OK,10/15/18 8:30,181.435,OK,10/15/18 8:30,378.65,OK,
10/15/18 8:45,5976423,OK,10/15/18 8:45,21794.978,OK,10/15/18 8:45,37,OK,10/15/18 8:45,0.029999999,OK,10/15/18 8:45,180.706,OK,10/15/18 8:45,378.71,OK,
10/15/18 9:00,5976436,OK,10/15/18 9:00,21794.985,OK,10/15/18 9:00,32,OK,10/15/18 9:00,0.025999999,OK,10/15/18 9:00,180.302,OK,10/15/18 9:00,378.69,OK,
10/15/18 9:15,5976450,OK,10/15/18 9:15,21794.993,OK,10/15/18 9:15,42,OK,10/15/18 9:15,0.033999998,OK,10/15/18 9:15,180.531,OK,10/15/18 9:15,378.49,OK,
10/15/18 9:30,5976465,OK,10/15/18 9:30,21795,OK,10/15/18 9:30,39,OK,10/15/18 9:30,0.030999999,OK,10/15/18 9:30,178.85,OK,10/15/18 9:30,378.35,OK,
10/15/18 9:45,5976480,OK,10/15/18 9:45,21795.008,OK,10/15/18 9:45,35,OK,10/15/18 9:45,0.027999999,OK,10/15/18 9:45,180.429,OK,10/15/18 9:45,378.6,OK,
10/15/18 10:00,5976496,OK,10/15/18 10:00,21795.015,OK,10/15/18 10:00,42,OK,10/15/18 10:00,0.033,OK,10/15/18 10:00,180.098,OK,10/15/18 10:00,378.24,OK,
10/15/18 10:15,5976511,OK,10/15/18 10:15,21795.023,OK,10/15/18 10:15,37,OK,10/15/18 10:15,0.029999999,OK,10/15/18 10:15,179.592,OK,10/15/18 10:15,378.15,OK,
10/15/18 10:30,5976527,OK,10/15/18 10:30,21795.03,OK,10/15/18 10:30,40,OK,10/15/18 10:30,0.030999999,OK,10/15/18 10:30,174.543,OK,10/15/18 10:30,376.17,OK,
10/15/18 10:45,5976543,OK,10/15/18 10:45,21795.037,OK,10/15/18 10:45,38,OK,10/15/18 10:45,0.029999999,OK,10/15/18 10:45,175.537,OK,10/15/18 10:45,376.71,OK,
10/15/18 11:00,5976559,OK,10/15/18 11:00,21795.044,OK,10/15/18 11:00,37,OK,10/15/18 11:00,0.027999999,OK,10/15/18 11:00,176.037,OK,10/15/18 11:00,376.98,OK,
10/15/18 11:15,5976575,OK,10/15/18 11:15,21795.052,OK,10/15/18 11:15,34,OK,10/15/18 11:15,0.027999999,OK,10/15/18 11:15,183.206,OK,10/15/18 11:15,379.7,OK,
10/15/18 11:30,5976592,OK,10/15/18 11:30,21795.059,OK,10/15/18 11:30,37,OK,10/15/18 11:30,0.029999999,OK,10/15/18 11:30,182.074,OK,10/15/18 11:30,379.02,OK,
10/15/18 11:45,5976608,OK,10/15/18 11:45,21795.066,OK,10/15/18 11:45,40,OK,10/15/18 11:45,0.031999998,OK,10/15/18 11:45,179.501,OK,10/15/18 11:45,378.38,OK,
10/15/18 12:00,5976624,OK,10/15/18 12:00,21795.073,OK,10/15/18 12:00,40,OK,10/15/18 12:00,0.030999999,OK,10/15/18 12:00,173.368,OK,10/15/18 12:00,376.38,OK,
10/15/18 12:15,5976640,OK,10/15/18 12:15,21795.081,OK,10/15/18 12:15,41,OK,10/15/18 12:15,0.031999998,OK,10/15/18 12:15,175.928,OK,10/15/18 12:15,376.91,OK,
10/15/18 12:30,5976656,OK,10/15/18 12:30,21795.089,OK,10/15/18 12:30,43,OK,10/15/18 12:30,0.033,OK,10/15/18 12:30,175.748,OK,10/15/18 12:30,376.89,OK,
10/15/18 12:45,5976672,OK,10/15/18 12:45,21795.097,OK,10/15/18 12:45,40,OK,10/15/18 12:45,0.030999999,OK,10/15/18 12:45,173.832,OK,10/15/18 12:45,375.74,OK,
10/15/18 13:00,5976687,OK,10/15/18 13:00,21795.105,OK,10/15/18 13:00,42,OK,10/15/18 13:00,0.033,OK,10/15/18 13:00,181.206,OK,10/15/18 13:00,378.65,OK,
10/15/18 13:15,5976703,OK,10/15/18 13:15,21795.113,OK,10/15/18 13:15,38,OK,10/15/18 13:15,0.029999999,OK,10/15/18 13:15,179.116,OK,10/15/18 13:15,377.62,OK,
10/15/18 13:30,5976719,OK,10/15/18 13:30,21795.12,OK,10/15/18 13:30,34,OK,10/15/18 13:30,0.026999999,OK,10/15/18 13:30,182.471,OK,10/15/18 13:30,379.6,OK,
10/15/18 13:45,5976734,OK,10/15/18 13:45,21795.127,OK,10/15/18 13:45,38,OK,10/15/18 13:45,0.030999999,OK,10/15/18 13:45,180.742,OK,10/15/18 13:45,379.04,OK,
10/15/18 14:00,5976749,OK,10/15/18 14:00,21795.135,OK,10/15/18 14:00,42,OK,10/15/18 14:00,0.033,OK,10/15/18 14:00,178.387,OK,10/15/18 14:00,377.24,OK,
10/15/18 14:15,5976764,OK,10/15/18 14:15,21795.142,OK,10/15/18 14:15,39,OK,10/15/18 14:15,0.029999999,OK,10/15/18 14:15,173.838,OK,10/15/18 14:15,376.14,OK,
10/15/18 14:30,5976780,OK,10/15/18 14:30,21795.149,OK,10/15/18 14:30,47,OK,10/15/18 14:30,0.036999997,OK,10/15/18 14:30,177.091,OK,10/15/18 14:30,377,OK,
10/15/18 14:45,5976795,OK,10/15/18 14:45,21795.157,OK,10/15/18 14:45,39,OK,10/15/18 14:45,0.030999999,OK,10/15/18 14:45,181.622,OK,10/15/18 14:45,379.26,OK,
10/15/18 15:00,5976811,OK,10/15/18 15:00,21795.165,OK,10/15/18 15:00,34,OK,10/15/18 15:00,0.026999999,OK,10/15/18 15:00,182.941,OK,10/15/18 15:00,379.85,OK,
10/15/18 15:15,5976827,OK,10/15/18 15:15,21795.172,OK,10/15/18 15:15,38,OK,10/15/18 15:15,0.030999999,OK,10/15/18 15:15,179.411,OK,10/15/18 15:15,378.39,OK,
10/15/18 15:30,5976842,OK,10/15/18 15:30,21795.179,OK,10/15/18 15:30,43,OK,10/15/18 15:30,0.033999998,OK,10/15/18 15:30,180.031,OK,10/15/18 15:30,378.71,OK,
10/15/18 15:45,5976859,OK,10/15/18 15:45,21795.187,OK,10/15/18 15:45,37,OK,10/15/18 15:45,0.028999999,OK,10/15/18 15:45,178.091,OK,10/15/18 15:45,377.75,OK,
10/15/18 16:00,5976875,OK,10/15/18 16:00,21795.195,OK,10/15/18 16:00,40,OK,10/15/18 16:00,0.031999998,OK,10/15/18 16:00,176.742,OK,10/15/18 16:00,376.98,OK,
10/15/18 16:15,5976890,OK,10/15/18 16:15,21795.201,OK,10/15/18 16:15,26,OK,10/15/18 16:15,0.021,OK,10/15/18 16:15,182.755,OK,10/15/18 16:15,379.43,OK,
10/15/18 16:30,5976906,OK,10/15/18 16:30,21795.209,OK,10/15/18 16:30,38,OK,10/15/18 16:30,0.029999999,OK,10/15/18 16:30,179.887,OK,10/15/18 16:30,378.56,OK,
10/15/18 16:45,5976921,OK,10/15/18 16:45,21795.217,OK,10/15/18 16:45,46,OK,10/15/18 16:45,0.033999998,OK,10/15/18 16:45,165.638,OK,10/15/18 16:45,371.47,OK,
10/15/18 17:00,5976935,OK,10/15/18 17:00,21795.224,OK,10/15/18 17:00,37,OK,10/15/18 17:00,0.029999999,OK,10/15/18 17:00,179.103,OK,10/15/18 17:00,377.49,OK,
10/15/18 17:15,5976948,OK,10/15/18 17:15,21795.232,OK,10/15/18 17:15,37,OK,10/15/18 17:15,0.028999999,OK,10/15/18 17:15,179.766,OK,10/15/18 17:15,378.63,OK,
10/15/18 17:30,5976962,OK,10/15/18 17:30,21795.239,OK,10/15/18 17:30,39,OK,10/15/18 17:30,0.030999999,OK,10/15/18 17:30,178.802,OK,10/15/18 17:30,377.91,OK,
10/15/18 17:45,5976975,OK,10/15/18 17:45,21795.247,OK,10/15/18 17:45,37,OK,10/15/18 17:45,0.027999999,OK,10/15/18 17:45,175.862,OK,10/15/18 17:45,376.65,OK,
10/15/18 18:00,5976988,OK,10/15/18 18:00,21795.255,OK,10/15/18 18:00,50,OK,10/15/18 18:00,0.038999997,OK,10/15/18 18:00,177.055,OK,10/15/18 18:00,376.4,OK,
10/15/18 18:15,5977001,OK,10/15/18 18:15,21795.344,OK,10/15/18 18:15,1290,OK,10/15/18 18:15,1.020999908,OK,10/15/18 18:15,178.664,OK,10/15/18 18:15,378.21,OK,
10/15/18 18:30,5977015,OK,10/15/18 18:30,21795.593,OK,10/15/18 18:30,109,OK,10/15/18 18:30,0.085999995,OK,10/15/18 18:30,179.977,OK,10/15/18 18:30,378.57,OK,
10/15/18 18:45,5977028,OK,10/15/18 18:45,21795.611,OK,10/15/18 18:45,292,OK,10/15/18 18:45,0.229999989,OK,10/15/18 18:45,177.706,OK,10/15/18 18:45,377.88,OK,
10/15/18 19:00,5977043,OK,10/15/18 19:00,21795.704,OK,10/15/18 19:00,365,OK,10/15/18 19:00,0.289999992,OK,10/15/18 19:00,179.471,OK,10/15/18 19:00,378.23,OK,
10/15/18 19:15,5977058,OK,10/15/18 19:15,21795.77,OK,10/15/18 19:15,355,OK,10/15/18 19:15,0.279999971,OK,10/15/18 19:15,178.115,OK,10/15/18 19:15,377.5,OK,
10/15/18 19:30,5977074,OK,10/15/18 19:30,21795.843,OK,10/15/18 19:30,371,OK,10/15/18 19:30,0.287999988,OK,10/15/18 19:30,174.964,OK,10/15/18 19:30,376.32,OK,
10/15/18 19:45,5977089,OK,10/15/18 19:45,21795.914,OK,10/15/18 19:45,357,OK,10/15/18 19:45,0.283999979,OK,10/15/18 19:45,179.881,OK,10/15/18 19:45,378.2,OK,
10/15/18 20:00,5977104,OK,10/15/18 20:00,21795.985,OK,10/15/18 20:00,375,OK,10/15/18 20:00,0.295999974,OK,10/15/18 20:00,178.35,OK,10/15/18 20:00,377.88,OK,
10/15/18 20:15,5977119,OK,10/15/18 20:15,21796.06,OK,10/15/18 20:15,367,OK,10/15/18 20:15,0.284999996,OK,10/15/18 20:15,175.217,OK,10/15/18 20:15,376.91,OK,
10/15/18 20:30,5977134,OK,10/15/18 20:30,21796.134,OK,10/15/18 20:30,404,OK,10/15/18 20:30,0.31099999,OK,10/15/18 20:30,173.006,OK,10/15/18 20:30,375.57,OK,
10/15/18 20:45,5977150,OK,10/15/18 20:45,21796.204,OK,10/15/18 20:45,341,OK,10/15/18 20:45,0.271999985,OK,10/15/18 20:45,180.055,OK,10/15/18 20:45,378.81,OK,
10/15/18 21:00,5977165,OK,10/15/18 21:00,21796.278,OK,10/15/18 21:00,384,OK,10/15/18 21:00,0.302999973,OK,10/15/18 21:00,178.176,OK,10/15/18 21:00,377.95,OK,
10/15/18 21:15,5977180,OK,10/15/18 21:15,21796.351,OK,10/15/18 21:15,363,OK,10/15/18 21:15,0.283999979,OK,10/15/18 21:15,176.778,OK,10/15/18 21:15,377.32,OK,
10/15/18 21:30,5977195,OK,10/15/18 21:30,21796.424,OK,10/15/18 21:30,399,OK,10/15/18 21:30,0.307999998,OK,10/15/18 21:30,173.88,OK,10/15/18 21:30,375.42,OK,
10/15/18 21:45,5977209,OK,10/15/18 21:45,21796.502,OK,10/15/18 21:45,384,OK,10/15/18 21:45,0.299999982,OK,10/15/18 21:45,175.916,OK,10/15/18 21:45,376.43,OK,
10/15/18 22:00,5977222,OK,10/15/18 22:00,21796.574,OK,10/15/18 22:00,398,OK,10/15/18 22:00,0.296999991,OK,10/15/18 22:00,167.511,OK,10/15/18 22:00,373.35,OK,
10/15/18 22:15,5977234,OK,10/15/18 22:15,21796.652,OK,10/15/18 22:15,403,OK,10/15/18 22:15,0.313999981,OK,10/15/18 22:15,175.374,OK,10/15/18 22:15,376.56,OK,
10/15/18 22:30,5977246,OK,10/15/18 22:30,21796.729,OK,10/15/18 22:30,402,OK,10/15/18 22:30,0.31099999,OK,10/15/18 22:30,174.061,OK,10/15/18 22:30,375.99,OK,
10/15/18 22:45,5977257,OK,10/15/18 22:45,21796.803,OK,10/15/18 22:45,379,OK,10/15/18 22:45,0.294999987,OK,10/15/18 22:45,175.29,OK,10/15/18 22:45,376.46,OK,
10/15/18 23:00,5977269,OK,10/15/18 23:00,21796.88,OK,10/15/18 23:00,424,OK,10/15/18 23:00,0.327999979,OK,10/15/18 23:00,174.217,OK,10/15/18 23:00,375.64,OK,
10/15/18 23:15,5977281,OK,10/15/18 23:15,21796.96,OK,10/15/18 23:15,416,OK,10/15/18 23:15,0.313999981,OK,10/15/18 23:15,169.687,OK,10/15/18 23:15,373.99,OK,
10/15/18 23:30,5977293,OK,10/15/18 23:30,21797.038,OK,10/15/18 23:30,405,OK,10/15/18 23:30,0.306999981,OK,10/15/18 23:30,170.289,OK,10/15/18 23:30,374.51,OK,
10/15/18 23:45,5977305,OK,10/15/18 23:45,21797.117,OK,10/15/18 23:45,410,OK,10/15/18 23:45,0.315999985,OK,10/15/18 23:45,173.47,OK,10/15/18 23:45,375.93,OK,
10/16/18 0:00,5977317,OK,10/16/18 0:00,21797.194,OK,10/16/18 0:00,393,OK,10/16/18 0:00,0.301999986,OK,10/16/18 0:00,173.151,OK,10/16/18 0:00,375.83,OK,
10/16/18 0:15,5977329,OK,10/16/18 0:15,21797.272,OK,10/16/18 0:15,419,OK,10/16/18 0:15,0.324999988,OK,10/16/18 0:15,174.458,OK,10/16/18 0:15,375.99,OK,
10/16/18 0:30,5977341,OK,10/16/18 0:30,21797.351,OK,10/16/18 0:30,408,OK,10/16/18 0:30,0.314999998,OK,10/16/18 0:30,173.789,OK,10/16/18 0:30,376.12,OK,
10/16/18 0:45,5977353,OK,10/16/18 0:45,21797.432,OK,10/16/18 0:45,388,OK,10/16/18 0:45,0.301999986,OK,10/16/18 0:45,175.169,OK,10/16/18 0:45,376.21,OK,
10/16/18 1:00,5977365,OK,10/16/18 1:00,21797.513,OK,10/16/18 1:00,419,OK,10/16/18 1:00,0.322999984,OK,10/16/18 1:00,173.5,OK,10/16/18 1:00,375.49,OK,
10/16/18 1:15,5977377,OK,10/16/18 1:15,21797.588,OK,10/16/18 1:15,402,OK,10/16/18 1:15,0.308999985,OK,10/16/18 1:15,173.175,OK,10/16/18 1:15,375.96,OK,
10/16/18 1:30,5977389,OK,10/16/18 1:30,21797.668,OK,10/16/18 1:30,415,OK,10/16/18 1:30,0.318999976,OK,10/16/18 1:30,172.916,OK,10/16/18 1:30,375.8,OK,
10/16/18 1:45,5977401,OK,10/16/18 1:45,21797.75,OK,10/16/18 1:45,464,OK,10/16/18 1:45,0.356999993,OK,10/16/18 1:45,173.422,OK,10/16/18 1:45,375.91,OK,
10/16/18 2:00,5977412,OK,10/16/18 2:00,21797.832,OK,10/16/18 2:00,349,OK,10/16/18 2:00,0.273999989,OK,10/16/18 2:00,176.772,OK,10/16/18 2:00,376.93,OK,
10/16/18 2:15,5977424,OK,10/16/18 2:15,21797.914,OK,10/16/18 2:15,444,OK,10/16/18 2:15,0.342999995,OK,10/16/18 2:15,174.024,OK,10/16/18 2:15,375.86,OK,
10/16/18 2:30,5977437,OK,10/16/18 2:30,21797.994,OK,10/16/18 2:30,408,OK,10/16/18 2:30,0.319999993,OK,10/16/18 2:30,176.928,OK,10/16/18 2:30,376.97,OK,
10/16/18 2:45,5977449,OK,10/16/18 2:45,21798.075,OK,10/16/18 2:45,412,OK,10/16/18 2:45,0.315999985,OK,10/16/18 2:45,172.428,OK,10/16/18 2:45,375.35,OK,
10/16/18 3:00,5977461,OK,10/16/18 3:00,21798.158,OK,10/16/18 3:00,436,OK,10/16/18 3:00,0.33799997,OK,10/16/18 3:00,174.555,OK,10/16/18 3:00,376.25,OK,
10/16/18 3:15,5977472,OK,10/16/18 3:15,21798.244,OK,10/16/18 3:15,407,OK,10/16/18 3:15,0.317999989,OK,10/16/18 3:15,176.109,OK,10/16/18 3:15,376.95,OK,
10/16/18 3:30,5977484,OK,10/16/18 3:30,21798.325,OK,10/16/18 3:30,458,OK,10/16/18 3:30,0.353999972,OK,10/16/18 3:30,174.043,OK,10/16/18 3:30,376.15,OK,
10/16/18 3:45,5977496,OK,10/16/18 3:45,21798.41,OK,10/16/18 3:45,476,OK,10/16/18 3:45,0.367999971,OK,10/16/18 3:45,173.952,OK,10/16/18 3:45,376.15,OK,
10/16/18 4:00,5977508,OK,10/16/18 4:00,21798.496,OK,10/16/18 4:00,394,OK,10/16/18 4:00,0.302999973,OK,10/16/18 4:00,173.235,OK,10/16/18 4:00,375.57,OK,
10/16/18 4:15,5977520,OK,10/16/18 4:15,21798.58,OK,10/16/18 4:15,452,OK,10/16/18 4:15,0.349999994,OK,10/16/18 4:15,174.296,OK,10/16/18 4:15,376.43,OK,
10/16/18 4:30,5977532,OK,10/16/18 4:30,21798.668,OK,10/16/18 4:30,457,OK,10/16/18 4:30,0.353999972,OK,10/16/18 4:30,174.705,OK,10/16/18 4:30,376,OK,
10/16/18 4:45,5977544,OK,10/16/18 4:45,21798.752,OK,10/16/18 4:45,466,OK,10/16/18 4:45,0.362999976,OK,10/16/18 4:45,175.591,OK,10/16/18 4:45,376.57,OK,
10/16/18 5:00,5977555,OK,10/16/18 5:00,21798.839,OK,10/16/18 5:00,449,OK,10/16/18 5:00,0.343999982,OK,10/16/18 5:00,172.428,OK,10/16/18 5:00,375.36,OK,
10/16/18 5:15,5977567,OK,10/16/18 5:15,21798.923,OK,10/16/18 5:15,493,OK,10/16/18 5:15,0.381999969,OK,10/16/18 5:15,174.633,OK,10/16/18 5:15,376.37,OK,
10/16/18 5:30,5977579,OK,10/16/18 5:30,21799.012,OK,10/16/18 5:30,424,OK,10/16/18 5:30,0.328999996,OK,10/16/18 5:30,174.982,OK,10/16/18 5:30,376.55,OK,
10/16/18 5:45,5977591,OK,10/16/18 5:45,21799.1,OK,10/16/18 5:45,444,OK,10/16/18 5:45,0.343999982,OK,10/16/18 5:45,174.278,OK,10/16/18 5:45,376.19,OK,
10/16/18 6:00,5977603,OK,10/16/18 6:00,21799.189,OK,10/16/18 6:00,449,OK,10/16/18 6:00,0.346999973,OK,10/16/18 6:00,173.976,OK,10/16/18 6:00,376.08,OK,
10/16/18 6:15,5977615,OK,10/16/18 6:15,21799.275,OK,10/16/18 6:15,461,OK,10/16/18 6:15,0.354999989,OK,10/16/18 6:15,173.573,OK,10/16/18 6:15,376.22,OK,
10/16/18 6:30,5977629,OK,10/16/18 6:30,21799.361,OK,10/16/18 6:30,461,OK,10/16/18 6:30,0.355999976,OK,10/16/18 6:30,174.181,OK,10/16/18 6:30,376.09,OK,
10/16/18 6:45,5977643,OK,10/16/18 6:45,21799.451,OK,10/16/18 6:45,490,OK,10/16/18 6:45,0.381999969,OK,10/16/18 6:45,175.633,OK,10/16/18 6:45,376.6,OK,
10/16/18 7:00,5977658,OK,10/16/18 7:00,21799.543,OK,10/16/18 7:00,468,OK,10/16/18 7:00,0.360999972,OK,10/16/18 7:00,173.687,OK,10/16/18 7:00,375.35,OK,
10/16/18 7:15,5977672,OK,10/16/18 7:15,21799.631,OK,10/16/18 7:15,456,OK,10/16/18 7:15,0.350999981,OK,10/16/18 7:15,173.398,OK,10/16/18 7:15,375.81,OK,
10/16/18 7:30,5977687,OK,10/16/18 7:30,21799.72,OK,10/16/18 7:30,452,OK,10/16/18 7:30,0.348999977,OK,10/16/18 7:30,173.518,OK,10/16/18 7:30,375.98,OK,
10/16/18 7:45,5977704,OK,10/16/18 7:45,21799.808,OK,10/16/18 7:45,480,OK,10/16/18 7:45,0.369999975,OK,10/16/18 7:45,173.789,OK,10/16/18 7:45,375.73,OK,
10/16/18 8:00,5977718,OK,10/16/18 8:00,21799.897,OK,10/16/18 8:00,482,OK,10/16/18 8:00,0.366999984,OK,10/16/18 8:00,171.331,OK,10/16/18 8:00,374.86,OK,
