OSU_RTS.CALC.1104_DWC Time [SNAP],OSU_RTS.CALC.1104_DWC Value [SNAP],OSU_RTS.CALC.1104_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CST Time [SNAP],OSU_RTS.MDBUS_RH.1104_CST Value [SNAP],OSU_RTS.MDBUS_RH.1104_CST Status [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1104_EC Time [SNAP],OSU_RTS.MDBUS_RH.1104_EC Value [SNAP],OSU_RTS.MDBUS_RH.1104_EC Status [SNAP],OSU_RTS.MDBUS_RH.1104_EL Time [SNAP],OSU_RTS.MDBUS_RH.1104_EL Value [SNAP],OSU_RTS.MDBUS_RH.1104_EL Status [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HST Time [SNAP],OSU_RTS.MDBUS_RH.1104_HST Value [SNAP],OSU_RTS.MDBUS_RH.1104_HST Status [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Status [SNAP],Comments
10/18/18 17:15,14357809,OK,10/18/18 17:15,8.222362518,OK,10/18/18 17:15,12.26469707,OK,10/18/18 17:15,881872.25,OK,10/18/18 17:15,53.21127319,OK,10/18/18 17:15,44.98891449,OK,10/18/18 17:15,35.69132254,OK,,,,10/18/18 17:15,5425,OK,10/18/18 17:15,21.39637756,OK,10/18/18 17:15,96.73577881,OK,10/18/18 17:15,126.4130859,OK,10/18/18 17:15,147.8094635,OK,10/18/18 17:15,1824933.875,OK,10/18/18 17:15,9.207938672,OK,10/18/18 17:15,54250,OK,10/18/18 17:15,2262036,OK,10/18/18 17:15,96.278375,OK,10/18/18 17:15,0.139628023,OK,10/18/18 17:15,0,OK,10/18/18 17:15,5913511,OK,10/18/18 17:15,1652075.5,OK,10/18/18 17:15,111.5836182,OK,10/18/18 17:15,111.7232437,OK,10/18/18 17:15,104.7195423,OK,10/18/18 17:15,147.1763649,OK,10/18/18 17:15,10582467,OK,
10/18/18 17:30,14357810,OK,10/18/18 17:30,8.206184387,OK,10/18/18 17:30,10.90736389,OK,10/18/18 17:30,881875.1875,OK,10/18/18 17:30,53.31736755,OK,10/18/18 17:30,45.11118317,OK,10/18/18 17:30,31.80593396,OK,,,,10/18/18 17:30,5426,OK,10/18/18 17:30,21.84798431,OK,10/18/18 17:30,107.4673538,OK,10/18/18 17:30,126.7664185,OK,10/18/18 17:30,148.6143951,OK,10/18/18 17:30,1824957.125,OK,10/18/18 17:30,10.02001343,OK,10/18/18 17:30,54260,OK,10/18/18 17:30,2262062,OK,10/18/18 17:30,102.8456563,OK,10/18/18 17:30,8.060229301,OK,10/18/18 17:30,420.8844299,OK,10/18/18 17:30,5913576.5,OK,10/18/18 17:30,1652088.625,OK,10/18/18 17:30,113.9574509,OK,10/18/18 17:30,122.0176773,OK,10/18/18 17:30,105.690395,OK,10/18/18 17:30,130.8883667,OK,10/18/18 17:30,10582502.25,OK,
10/18/18 17:45,14357811,OK,10/18/18 17:45,7.799413681,OK,10/18/18 17:45,10.66358185,OK,10/18/18 17:45,881877.9375,OK,10/18/18 17:45,52.94063568,OK,10/18/18 17:45,45.14122391,OK,10/18/18 17:45,32.71566895,OK,,,,10/18/18 17:45,5427,OK,10/18/18 17:45,23.1086731,OK,10/18/18 17:45,104.0198517,OK,10/18/18 17:45,126.061058,OK,10/18/18 17:45,149.1697388,OK,10/18/18 17:45,1824980.375,OK,10/18/18 17:45,9.170957748,OK,10/18/18 17:45,54270,OK,10/18/18 17:45,2262087,OK,10/18/18 17:45,94.70195313,OK,10/18/18 17:45,6.041668892,OK,10/18/18 17:45,315.9967041,OK,10/18/18 17:45,5913660,OK,10/18/18 17:45,1652101.625,OK,10/18/18 17:45,121.5910721,OK,10/18/18 17:45,127.6327362,OK,10/18/18 17:45,105.9957966,OK,10/18/18 17:45,127.9629822,OK,10/18/18 17:45,10582535.25,OK,
10/18/18 18:00,14357812,OK,10/18/18 18:00,8.116958618,OK,10/18/18 18:00,10.54465771,OK,10/18/18 18:00,881880.625,OK,10/18/18 18:00,53.25696182,OK,10/18/18 18:00,45.1400032,OK,10/18/18 18:00,31.09545629,OK,,,,10/18/18 18:00,5428,OK,10/18/18 18:00,22.40384293,OK,10/18/18 18:00,26.49755096,OK,10/18/18 18:00,126.8042603,OK,10/18/18 18:00,149.2080994,OK,10/18/18 18:00,1825004.375,OK,10/18/18 18:00,2.409795764,OK,10/18/18 18:00,54280,OK,10/18/18 18:00,2262112,OK,10/18/18 18:00,95.64090625,OK,10/18/18 18:00,-0.409909308,OK,10/18/18 18:00,0,OK,10/18/18 18:00,5913672,OK,10/18/18 18:00,1652114.75,OK,10/18/18 18:00,120.2857666,OK,10/18/18 18:00,119.8758545,OK,10/18/18 18:00,106.2617606,OK,10/18/18 18:00,126.5358925,OK,10/18/18 18:00,10582567.5,OK,
10/18/18 18:15,14357813,OK,10/18/18 18:15,7.722342014,OK,10/18/18 18:15,9.363395691,OK,10/18/18 18:15,881883.0625,OK,10/18/18 18:15,52.83629608,OK,10/18/18 18:15,45.11395264,OK,10/18/18 18:15,28.99272462,OK,,,,10/18/18 18:15,5429,OK,10/18/18 18:15,22.7198391,OK,10/18/18 18:15,101.4765701,OK,10/18/18 18:15,127.2497101,OK,10/18/18 18:15,149.9695435,OK,10/18/18 18:15,1825027.25,OK,10/18/18 18:15,9.101533956,OK,10/18/18 18:15,54290,OK,10/18/18 18:15,2262136,OK,10/18/18 18:15,87.58389844,OK,10/18/18 18:15,0.035849433,OK,10/18/18 18:15,0,OK,10/18/18 18:15,5913672,OK,10/18/18 18:15,1652127.75,OK,10/18/18 18:15,116.4161835,OK,10/18/18 18:15,116.4520264,OK,10/18/18 18:15,105.6296842,OK,10/18/18 18:15,112.2817383,OK,10/18/18 18:15,10582596.75,OK,
10/18/18 18:30,14357815,OK,10/18/18 18:30,8.125454903,OK,10/18/18 18:30,8.084405899,OK,10/18/18 18:30,881885.3125,OK,10/18/18 18:30,53.32594681,OK,10/18/18 18:30,45.20049286,OK,10/18/18 18:30,23.80906382,OK,,,,10/18/18 18:30,5431,OK,10/18/18 18:30,23.04963684,OK,10/18/18 18:30,97.87200928,OK,10/18/18 18:30,127.2714539,OK,10/18/18 18:30,150.321106,OK,10/18/18 18:30,1825054.25,OK,10/18/18 18:30,8.653418101,OK,10/18/18 18:30,54310,OK,10/18/18 18:30,2262159,OK,10/18/18 18:30,86.99249219,OK,10/18/18 18:30,0.051157456,OK,10/18/18 18:30,0,OK,10/18/18 18:30,5913672,OK,10/18/18 18:30,1652140.625,OK,10/18/18 18:30,113.2068329,OK,10/18/18 18:30,113.257988,OK,10/18/18 18:30,103.732755,OK,10/18/18 18:30,97.01287079,OK,10/18/18 18:30,10582623.75,OK,
10/18/18 18:45,14357816,OK,10/18/18 18:45,8.770404816,OK,10/18/18 18:45,7.726811886,OK,10/18/18 18:45,881887.3125,OK,10/18/18 18:45,53.98800659,OK,10/18/18 18:45,45.21759796,OK,10/18/18 18:45,21.08587703,OK,,,,10/18/18 18:45,5432,OK,10/18/18 18:45,21.93405724,OK,10/18/18 18:45,80.41970825,OK,10/18/18 18:45,127.2096405,OK,10/18/18 18:45,149.1437073,OK,10/18/18 18:45,1825080,OK,10/18/18 18:45,7.447419148,OK,10/18/18 18:45,54320,OK,10/18/18 18:45,2262183,OK,10/18/18 18:45,109.32475,OK,10/18/18 18:45,8.585688591,OK,10/18/18 18:45,440.938446,OK,10/18/18 18:45,5913675.5,OK,10/18/18 18:45,1652153.5,OK,10/18/18 18:45,109.9952087,OK,10/18/18 18:45,118.5808868,OK,10/18/18 18:45,103.8645203,OK,10/18/18 18:45,92.72174263,OK,10/18/18 18:45,10582647.75,OK,
10/18/18 19:00,14357818,OK,10/18/18 19:00,8.825514793,OK,10/18/18 19:00,8.035191536,OK,10/18/18 19:00,881889.1875,OK,10/18/18 19:00,54.38564301,OK,10/18/18 19:00,45.56012726,OK,10/18/18 19:00,21.79398242,OK,,,,10/18/18 19:00,5434,OK,10/18/18 19:00,22.62635612,OK,10/18/18 19:00,115.0112152,OK,10/18/18 19:00,126.7555084,OK,10/18/18 19:00,149.3818665,OK,10/18/18 19:00,1825107.125,OK,10/18/18 19:00,10.3565792,OK,10/18/18 19:00,54340,OK,10/18/18 19:00,2262208,OK,10/18/18 19:00,105.0436328,OK,10/18/18 19:00,5.04481411,OK,10/18/18 19:00,260.3500977,OK,10/18/18 19:00,5913777.5,OK,10/18/18 19:00,1652166.375,OK,10/18/18 19:00,118.2288895,OK,10/18/18 19:00,123.2737122,OK,10/18/18 19:00,104.4870344,OK,10/18/18 19:00,96.42229843,OK,10/18/18 19:00,10582670.25,OK,
10/18/18 19:15,14357819,OK,10/18/18 19:15,9.446601868,OK,10/18/18 19:15,7.83784914,OK,10/18/18 19:15,881891.3125,OK,10/18/18 19:15,55.03740692,OK,10/18/18 19:15,45.59080505,OK,10/18/18 19:15,19.86344861,OK,,,,10/18/18 19:15,5435,OK,10/18/18 19:15,22.55579376,OK,10/18/18 19:15,125.7926559,OK,10/18/18 19:15,126.5705948,OK,10/18/18 19:15,149.1263885,OK,10/18/18 19:15,1825134.5,OK,10/18/18 19:15,11.36214944,OK,10/18/18 19:15,54350,OK,10/18/18 19:15,2262234,OK,10/18/18 19:15,96.76520313,OK,10/18/18 19:15,5.341291428,OK,10/18/18 19:15,274.4562378,OK,10/18/18 19:15,5913847,OK,10/18/18 19:15,1652179.25,OK,10/18/18 19:15,122.8347168,OK,10/18/18 19:15,128.1760101,OK,10/18/18 19:15,104.1412022,OK,10/18/18 19:15,94.05418968,OK,10/18/18 19:15,10582695.75,OK,
10/18/18 19:30,14357821,OK,10/18/18 19:30,9.211868286,OK,10/18/18 19:30,9.225462914,OK,10/18/18 19:30,881893.25,OK,10/18/18 19:30,55.11310577,OK,10/18/18 19:30,45.90123749,OK,10/18/18 19:30,23.9633943,OK,,,,10/18/18 19:30,5437,OK,10/18/18 19:30,21.62584877,OK,10/18/18 19:30,101.2470703,OK,10/18/18 19:30,126.7898712,OK,10/18/18 19:30,148.4157104,OK,10/18/18 19:30,1825161,OK,10/18/18 19:30,9.536512748,OK,10/18/18 19:30,54370,OK,10/18/18 19:30,2262259,OK,10/18/18 19:30,95.07514063,OK,10/18/18 19:30,-1.949901223,OK,10/18/18 19:30,0,OK,10/18/18 19:30,5913869,OK,10/18/18 19:30,1652192.125,OK,10/18/18 19:30,123.4285202,OK,10/18/18 19:30,121.4786224,OK,10/18/18 19:30,103.9177033,OK,10/18/18 19:30,110.705555,OK,10/18/18 19:30,10582719,OK,
10/18/18 19:45,14357822,OK,10/18/18 19:45,8.174992561,OK,10/18/18 19:45,7.33184433,OK,10/18/18 19:45,881895.5,OK,10/18/18 19:45,54.14363861,OK,10/18/18 19:45,45.968647,OK,10/18/18 19:45,21.46827807,OK,,,,10/18/18 19:45,5438,OK,10/18/18 19:45,21.38211823,OK,10/18/18 19:45,95.81468964,OK,10/18/18 19:45,126.820076,OK,10/18/18 19:45,148.2021942,OK,10/18/18 19:45,1825183.25,OK,10/18/18 19:45,9.127198735,OK,10/18/18 19:45,54380,OK,10/18/18 19:45,2262283,OK,10/18/18 19:45,94.55403125,OK,10/18/18 19:45,-0.05409766,OK,10/18/18 19:45,0,OK,10/18/18 19:45,5913869,OK,10/18/18 19:45,1652205.125,OK,10/18/18 19:45,117.5007172,OK,10/18/18 19:45,117.4466095,OK,10/18/18 19:45,104.2822695,OK,10/18/18 19:45,87.98213196,OK,10/18/18 19:45,10582746,OK,
10/18/18 20:00,14357823,OK,10/18/18 20:00,8.997709274,OK,10/18/18 20:00,7.208786964,OK,10/18/18 20:00,881897.1875,OK,10/18/18 20:00,55.2247467,OK,10/18/18 20:00,46.22703552,OK,10/18/18 20:00,19.16948128,OK,,,,10/18/18 20:00,5439,OK,10/18/18 20:00,21.79777336,OK,10/18/18 20:00,105.0613403,OK,10/18/18 20:00,127.1317139,OK,10/18/18 20:00,148.9294891,OK,10/18/18 20:00,1825210.75,OK,10/18/18 20:00,9.818973841,OK,10/18/18 20:00,54390,OK,10/18/18 20:00,2262306,OK,10/18/18 20:00,89.76098438,OK,10/18/18 20:00,0.287998319,OK,10/18/18 20:00,0,OK,10/18/18 20:00,5913869,OK,10/18/18 20:00,1652218,OK,10/18/18 20:00,113.9055023,OK,10/18/18 20:00,114.1935043,OK,10/18/18 20:00,104.5819581,OK,10/18/18 20:00,86.44745064,OK,10/18/18 20:00,10582766.25,OK,
10/18/18 20:15,14357825,OK,10/18/18 20:15,8.988500595,OK,10/18/18 20:15,4.953754902,OK,10/18/18 20:15,881898.875,OK,10/18/18 20:15,55.22522736,OK,10/18/18 20:15,46.23672485,OK,10/18/18 20:15,13.19529157,OK,,,,10/18/18 20:15,5441,OK,10/18/18 20:15,22.3669281,OK,10/18/18 20:15,92.15922546,OK,10/18/18 20:15,126.5884857,OK,10/18/18 20:15,148.9554138,OK,10/18/18 20:15,1825236.5,OK,10/18/18 20:15,8.394135571,OK,10/18/18 20:15,54410,OK,10/18/18 20:15,2262330,OK,10/18/18 20:15,96.84486719,OK,10/18/18 20:15,7.98611784,OK,10/18/18 20:15,411.8450928,OK,10/18/18 20:15,5913915.5,OK,10/18/18 20:15,1652230.875,OK,10/18/18 20:15,113.1171722,OK,10/18/18 20:15,121.1032867,OK,10/18/18 20:15,104.3576861,OK,10/18/18 20:15,59.44505882,OK,10/18/18 20:15,10582786.5,OK,
10/18/18 20:30,14357826,OK,10/18/18 20:30,9.394294739,OK,10/18/18 20:30,5.961728096,OK,10/18/18 20:30,881900,OK,10/18/18 20:30,55.91647339,OK,10/18/18 20:30,46.52217865,OK,10/18/18 20:30,15.19639665,OK,,,,10/18/18 20:30,5442,OK,10/18/18 20:30,22.42835617,OK,10/18/18 20:30,103.4511032,OK,10/18/18 20:30,126.5818481,OK,10/18/18 20:30,149.0102081,OK,10/18/18 20:30,1825261.875,OK,10/18/18 20:30,9.396968331,OK,10/18/18 20:30,54420,OK,10/18/18 20:30,2262356,OK,10/18/18 20:30,103.8622109,OK,10/18/18 20:30,5.467542648,OK,10/18/18 20:30,283.1166687,OK,10/18/18 20:30,5913999,OK,10/18/18 20:30,1652243.875,OK,10/18/18 20:30,120.0139618,OK,10/18/18 20:30,125.4815063,OK,10/18/18 20:30,104.8940738,OK,10/18/18 20:30,71.54073715,OK,10/18/18 20:30,10582800,OK,
10/18/18 20:45,14357827,OK,10/18/18 20:45,9.453052521,OK,10/18/18 20:45,9.428563118,OK,10/18/18 20:45,881900.1875,OK,10/18/18 20:45,56.17163849,OK,10/18/18 20:45,46.71858978,OK,10/18/18 20:45,23.88533284,OK,,,,10/18/18 20:45,5443,OK,10/18/18 20:45,22.59602928,OK,10/18/18 20:45,75.78593445,OK,10/18/18 20:45,126.8761902,OK,10/18/18 20:45,149.472229,OK,10/18/18 20:45,1825287.25,OK,10/18/18 20:45,6.833709059,OK,10/18/18 20:45,54430,OK,10/18/18 20:45,2262383,OK,10/18/18 20:45,102.5797891,OK,10/18/18 20:45,5.90658474,OK,10/18/18 20:45,304.9077454,OK,10/18/18 20:45,5914072.5,OK,10/18/18 20:45,1652256.75,OK,10/18/18 20:45,124.1219482,OK,10/18/18 20:45,130.0285339,OK,10/18/18 20:45,104.6608578,OK,10/18/18 20:45,113.1427574,OK,10/18/18 20:45,10582802.25,OK,
10/18/18 21:00,14357829,OK,10/18/18 21:00,7.693976879,OK,10/18/18 21:00,10.81509972,OK,10/18/18 21:00,881903,OK,10/18/18 21:00,55.61667633,OK,10/18/18 21:00,47.92269897,OK,10/18/18 21:00,33.66350488,OK,,,,10/18/18 21:00,5445,OK,10/18/18 21:00,23.14779663,OK,10/18/18 21:00,57.35687256,OK,10/18/18 21:00,126.7283783,OK,10/18/18 21:00,149.8761749,OK,10/18/18 21:00,1825313.875,OK,10/18/18 21:00,5.049169178,OK,10/18/18 21:00,54450,OK,10/18/18 21:00,2262410,OK,10/18/18 21:00,111.7948359,OK,10/18/18 21:00,-1.014966607,OK,10/18/18 21:00,0,OK,10/18/18 21:00,5914096.5,OK,10/18/18 21:00,1652269.875,OK,10/18/18 21:00,123.5744476,OK,10/18/18 21:00,122.5594788,OK,10/18/18 21:00,107.1225119,OK,10/18/18 21:00,129.7811966,OK,10/18/18 21:00,10582836,OK,
10/18/18 21:15,14357832,OK,10/18/18 21:15,6.493633747,OK,10/18/18 21:15,7.48330164,OK,10/18/18 21:15,881905.375,OK,10/18/18 21:15,54.70642471,OK,10/18/18 21:15,48.21279144,OK,10/18/18 21:15,27.59429374,OK,,,,10/18/18 21:15,5448,OK,10/18/18 21:15,23.73418427,OK,10/18/18 21:15,163.7786713,OK,10/18/18 21:15,126.4404907,OK,10/18/18 21:15,150.1746826,OK,10/18/18 21:15,1825349.875,OK,10/18/18 21:15,14.06268156,OK,10/18/18 21:15,54480,OK,10/18/18 21:15,2262437,OK,10/18/18 21:15,127.7426016,OK,10/18/18 21:15,0.011552913,OK,10/18/18 21:15,0,OK,10/18/18 21:15,5914096.5,OK,10/18/18 21:15,1652283,OK,10/18/18 21:15,118.2415466,OK,10/18/18 21:15,118.2531052,OK,10/18/18 21:15,106.3802851,OK,10/18/18 21:15,89.79961967,OK,10/18/18 21:15,10582864.5,OK,
10/18/18 21:30,14357834,OK,10/18/18 21:30,7.427078247,OK,10/18/18 21:30,7.803138256,OK,10/18/18 21:30,881907,OK,10/18/18 21:30,54.94828033,OK,10/18/18 21:30,47.52119827,OK,10/18/18 21:30,25.15679585,OK,,,,10/18/18 21:30,5450,OK,10/18/18 21:30,23.99495506,OK,10/18/18 21:30,74.06839752,OK,10/18/18 21:30,125.6995697,OK,10/18/18 21:30,149.694519,OK,10/18/18 21:30,1825382.875,OK,10/18/18 21:30,6.290051437,OK,10/18/18 21:30,54500,OK,10/18/18 21:30,2262465,OK,10/18/18 21:30,106.3921953,OK,10/18/18 21:30,-0.045394257,OK,10/18/18 21:30,0,OK,10/18/18 21:30,5914096.5,OK,10/18/18 21:30,1652296.25,OK,10/18/18 21:30,114.163681,OK,10/18/18 21:30,114.1182861,OK,10/18/18 21:30,106.2296311,OK,10/18/18 21:30,93.63765907,OK,10/18/18 21:30,10582884,OK,
10/18/18 21:45,14357837,OK,10/18/18 21:45,9.178245544,OK,10/18/18 21:45,0,OK,10/18/18 21:45,881908.75,OK,10/18/18 21:45,56.15821075,OK,10/18/18 21:45,46.97996521,OK,10/18/18 21:45,0,OK,,,,10/18/18 21:45,5453,OK,10/18/18 21:45,23.34589386,OK,10/18/18 21:45,133.9910431,OK,10/18/18 21:45,125.9181061,OK,10/18/18 21:45,149.2640076,OK,10/18/18 21:45,1825416,OK,10/18/18 21:45,11.69378551,OK,10/18/18 21:45,54530,OK,10/18/18 21:45,2262491,OK,10/18/18 21:45,93.86635156,OK,10/18/18 21:45,5.56263113,OK,10/18/18 21:45,296.2832031,OK,10/18/18 21:45,5914195,OK,10/18/18 21:45,1652309.5,OK,10/18/18 21:45,118.5987015,OK,10/18/18 21:45,124.1613312,OK,10/18/18 21:45,107.8619961,OK,10/18/18 21:45,0,OK,10/18/18 21:45,10582905,OK,
10/18/18 22:00,14357839,OK,10/18/18 22:00,9.185949326,OK,10/18/18 22:00,11.33074093,OK,10/18/18 22:00,881909.125,OK,10/18/18 22:00,56.19581604,OK,10/18/18 22:00,47.07236862,OK,10/18/18 22:00,29.7423734,OK,,,,10/18/18 22:00,5455,OK,10/18/18 22:00,22.4435215,OK,10/18/18 22:00,127.4486084,OK,10/18/18 22:00,126.1173706,OK,10/18/18 22:00,148.5608826,OK,10/18/18 22:00,1825451.375,OK,10/18/18 22:00,11.60536414,OK,10/18/18 22:00,54550,OK,10/18/18 22:00,2262516,OK,10/18/18 22:00,127.822125,OK,10/18/18 22:00,5.51312542,OK,10/18/18 22:00,291.4139709,OK,10/18/18 22:00,5914264.5,OK,10/18/18 22:00,1652322.625,OK,10/18/18 22:00,123.0772247,OK,10/18/18 22:00,128.5903625,OK,10/18/18 22:00,107.1377628,OK,10/18/18 22:00,135.9688911,OK,10/18/18 22:00,10582909.5,OK,
10/18/18 22:15,14357842,OK,10/18/18 22:15,6.97524929,OK,10/18/18 22:15,10.23619938,OK,10/18/18 22:15,881912,OK,10/18/18 22:15,55.31235886,OK,10/18/18 22:15,48.33710861,OK,10/18/18 22:15,35.1444366,OK,,,,10/18/18 22:15,5458,OK,10/18/18 22:15,22.79619217,OK,10/18/18 22:15,173.5260925,OK,10/18/18 22:15,125.4912872,OK,10/18/18 22:15,148.2874756,OK,10/18/18 22:15,1825488.75,OK,10/18/18 22:15,15.50554692,OK,10/18/18 22:15,54580,OK,10/18/18 22:15,2262542,OK,10/18/18 22:15,104.9369609,OK,10/18/18 22:15,5.748969555,OK,10/18/18 22:15,308.3947449,OK,10/18/18 22:15,5914338,OK,10/18/18 22:15,1652336,OK,10/18/18 22:15,126.4037476,OK,10/18/18 22:15,132.15271,OK,10/18/18 22:15,108.8040396,OK,10/18/18 22:15,122.8343925,OK,10/18/18 22:15,10582944,OK,
10/18/18 22:30,14357844,OK,10/18/18 22:30,6.728572845,OK,10/18/18 22:30,8.786928177,OK,10/18/18 22:30,881914.375,OK,10/18/18 22:30,55.07592773,OK,10/18/18 22:30,48.34735489,OK,10/18/18 22:30,31.27310877,OK,,,,10/18/18 22:30,5460,OK,10/18/18 22:30,23.64661407,OK,10/18/18 22:30,166.5723267,OK,10/18/18 22:30,125.375412,OK,10/18/18 22:30,149.0220337,OK,10/18/18 22:30,1825528.875,OK,10/18/18 22:30,14.35172644,OK,10/18/18 22:30,54600,OK,10/18/18 22:30,2262570,OK,10/18/18 22:30,117.9668203,OK,10/18/18 22:30,0.16693449,OK,10/18/18 22:30,0,OK,10/18/18 22:30,5914342.5,OK,10/18/18 22:30,1652349.375,OK,10/18/18 22:30,122.8374405,OK,10/18/18 22:30,123.0043716,OK,10/18/18 22:30,109.1327002,OK,10/18/18 22:30,105.4431381,OK,10/18/18 22:30,10582972.5,OK,
10/18/18 22:45,14357846,OK,10/18/18 22:45,8.267717361,OK,10/18/18 22:45,9.918814659,OK,10/18/18 22:45,881916.5,OK,10/18/18 22:45,55.41923141,OK,10/18/18 22:45,47.15151215,OK,10/18/18 22:45,28.67732117,OK,,,,10/18/18 22:45,5462,OK,10/18/18 22:45,23.30055428,OK,10/18/18 22:45,141.6797791,OK,10/18/18 22:45,125.5492325,OK,10/18/18 22:45,148.8497925,OK,10/18/18 22:45,1825564.375,OK,10/18/18 22:45,12.38764602,OK,10/18/18 22:45,54620,OK,10/18/18 22:45,2262599,OK,10/18/18 22:45,149.9308594,OK,10/18/18 22:45,0.260717541,OK,10/18/18 22:45,0,OK,10/18/18 22:45,5914342.5,OK,10/18/18 22:45,1652362.875,OK,10/18/18 22:45,117.6703339,OK,10/18/18 22:45,117.9310455,OK,10/18/18 22:45,107.9871288,OK,10/18/18 22:45,119.0257759,OK,10/18/18 22:45,10582998,OK,
